cell_id,Progne subis,Progne subis subis/arboricola,Progne subis hesperia
842aa41ffffffff,4.0,0.0,0.0
842aa43ffffffff,2.0,0.0,0.0
842aa45ffffffff,15.0,0.0,0.0
842aa49ffffffff,61.0,0.0,0.0
842aa4bffffffff,27.0,0.0,0.0
842aa4dffffffff,28.0,0.0,0.0
842aa59ffffffff,2.0,0.0,0.0
842aa5dffffffff,2.0,0.0,0.0
842aa61ffffffff,2.0,0.0,0.0
842aa67ffffffff,2.0,0.0,0.0
842aa69ffffffff,3.0,0.0,0.0
842aa81ffffffff,19.0,0.0,0.0
842aa83ffffffff,28.0,4.0,0.0
842aa85ffffffff,14.0,0.0,0.0
842aa87ffffffff,13.0,0.0,0.0
842aa89ffffffff,84.0,0.0,0.0
842aa8bffffffff,28.0,2.0,0.0
842aa8dffffffff,70.0,2.0,0.0
842aa91ffffffff,8.0,0.0,0.0
842aa95ffffffff,12.0,0.0,0.0
842aa9bffffffff,12.0,0.0,0.0
842aa9dffffffff,18.0,0.0,0.0
842aaa1ffffffff,2.0,0.0,0.0
842aaa3ffffffff,5.0,0.0,0.0
842aaa9ffffffff,26.0,2.0,0.0
842aaabffffffff,6.0,0.0,0.0
842aaadffffffff,117.0,2.0,0.0
842aab1ffffffff,2.0,0.0,0.0
842aab9ffffffff,5.0,0.0,0.0
842aabdffffffff,2.0,0.0,0.0
842aac1ffffffff,31.0,0.0,0.0
842aac3ffffffff,27.0,1.0,0.0
842aac7ffffffff,36.0,0.0,0.0
842aac9ffffffff,192.0,0.0,0.0
842aacbffffffff,99.0,0.0,0.0
842aacdffffffff,3.0,0.0,0.0
842aad1ffffffff,213.0,17.0,0.0
842aad3ffffffff,20.0,6.0,0.0
842aad5ffffffff,71.0,6.0,0.0
842aad7ffffffff,4.0,0.0,0.0
842aad9ffffffff,16.0,0.0,0.0
842aadbffffffff,1.0,0.0,0.0
842aaddffffffff,8.0,5.0,0.0
842aae3ffffffff,5.0,0.0,0.0
842aae5ffffffff,1.0,0.0,0.0
842aae7ffffffff,2.0,0.0,0.0
842aaedffffffff,12.0,0.0,0.0
842ab03ffffffff,3.0,0.0,0.0
842ab05ffffffff,103.0,99.0,0.0
842ab09ffffffff,3.0,1.0,0.0
842ab0dffffffff,6.0,4.0,0.0
842ab13ffffffff,6.0,0.0,0.0
842ab1bffffffff,6.0,0.0,0.0
842ab21ffffffff,172.0,14.0,0.0
842ab23ffffffff,136.0,135.0,0.0
842ab25ffffffff,14.0,0.0,0.0
842ab27ffffffff,73.0,0.0,0.0
842ab29ffffffff,22.0,17.0,0.0
842ab2bffffffff,263.0,230.0,0.0
842ab2dffffffff,8.0,0.0,0.0
842ab33ffffffff,29.0,0.0,0.0
842ab35ffffffff,3.0,0.0,0.0
842ab3dffffffff,15.0,0.0,0.0
842ab41ffffffff,2.0,0.0,0.0
842ab43ffffffff,7.0,4.0,0.0
842ab45ffffffff,2.0,0.0,0.0
842ab47ffffffff,4.0,0.0,0.0
842ab49ffffffff,63.0,8.0,0.0
842ab4bffffffff,10.0,0.0,0.0
842ab4dffffffff,2.0,0.0,0.0
842ab51ffffffff,35.0,18.0,0.0
842ab55ffffffff,298.0,160.0,0.0
842ab57ffffffff,6.0,0.0,0.0
842ab5dffffffff,27.0,14.0,0.0
842ab63ffffffff,2.0,2.0,0.0
842ab65ffffffff,2.0,0.0,0.0
842ab67ffffffff,10.0,0.0,0.0
842ab69ffffffff,13.0,13.0,0.0
842ab6dffffffff,2.0,0.0,0.0
842ac69ffffffff,8.0,0.0,0.0
842ac6dffffffff,8.0,0.0,0.0
842ad39ffffffff,4.0,0.0,0.0
842ad59ffffffff,1.0,0.0,0.0
842ad69ffffffff,2.0,0.0,0.0
842ad6dffffffff,8.0,0.0,0.0
842af03ffffffff,3.0,0.0,0.0
842af05ffffffff,4.0,0.0,0.0
842af0dffffffff,8.0,0.0,0.0
842af31ffffffff,2.0,0.0,0.0
842af35ffffffff,2.0,0.0,0.0
842af39ffffffff,6.0,0.0,0.0
842af47ffffffff,1.0,0.0,0.0
842af49ffffffff,1.0,0.0,0.0
842af61ffffffff,1.0,0.0,0.0
842af63ffffffff,1.0,0.0,0.0
842af65ffffffff,11.0,0.0,0.0
842af67ffffffff,8.0,0.0,0.0
842af6bffffffff,22.0,0.0,0.0
842af6dffffffff,3.0,0.0,0.0
842b003ffffffff,3.0,0.0,0.0
842b03bffffffff,5.0,0.0,0.0
842b0a1ffffffff,6.0,0.0,0.0
842b0a5ffffffff,8.0,0.0,0.0
842b0a7ffffffff,18.0,0.0,0.0
842b0c5ffffffff,33.0,0.0,0.0
842b0cdffffffff,26.0,0.0,0.0
842b0e9ffffffff,4.0,0.0,0.0
842b121ffffffff,90.0,0.0,0.0
842b125ffffffff,2.0,0.0,0.0
842b129ffffffff,2.0,0.0,0.0
842b167ffffffff,3.0,0.0,0.0
842b187ffffffff,5.0,0.0,0.0
842b189ffffffff,3.0,0.0,0.0
842b1a1ffffffff,93.0,0.0,0.0
842b1a5ffffffff,5.0,0.0,0.0
842b1a7ffffffff,52.0,0.0,0.0
842b1adffffffff,36.0,0.0,0.0
842b1b5ffffffff,2.0,0.0,0.0
842b1b9ffffffff,7.0,0.0,0.0
842b1bdffffffff,10.0,0.0,0.0
842b1c9ffffffff,5.0,0.0,0.0
842b1cdffffffff,2.0,0.0,0.0
842b1d7ffffffff,2.0,0.0,0.0
842b291ffffffff,12.0,0.0,0.0
842b2a5ffffffff,3.0,0.0,0.0
842b2a7ffffffff,2.0,0.0,0.0
842b2abffffffff,2.0,0.0,0.0
842b2c5ffffffff,2.0,0.0,0.0
842b813ffffffff,6.0,0.0,0.0
842b815ffffffff,4.0,0.0,0.0
842b81bffffffff,5.0,0.0,0.0
842b827ffffffff,2.0,0.0,0.0
842b833ffffffff,3.0,0.0,0.0
842b835ffffffff,2.0,0.0,0.0
842b839ffffffff,2.0,0.0,0.0
842b83bffffffff,23.0,5.0,0.0
842b83dffffffff,21.0,0.0,0.0
842b89bffffffff,2.0,0.0,0.0
842b89dffffffff,2.0,0.0,0.0
842b8a7ffffffff,30.0,0.0,0.0
842b8adffffffff,35.0,31.0,0.0
842b8b7ffffffff,5.0,0.0,0.0
842b8bdffffffff,1.0,0.0,0.0
842b8c9ffffffff,10.0,0.0,0.0
842b8cbffffffff,5.0,0.0,0.0
842b8ddffffffff,19.0,0.0,0.0
842b8e5ffffffff,3.0,3.0,0.0
842b8e7ffffffff,3.0,3.0,0.0
842b8edffffffff,1.0,0.0,0.0
842b933ffffffff,2.0,0.0,0.0
842b937ffffffff,1.0,0.0,0.0
842b981ffffffff,3.0,0.0,0.0
842b985ffffffff,5.0,0.0,0.0
842b98bffffffff,18.0,0.0,0.0
842b98dffffffff,16.0,6.0,0.0
842b991ffffffff,19.0,0.0,0.0
842b995ffffffff,4.0,0.0,0.0
842b997ffffffff,19.0,0.0,0.0
842b999ffffffff,2.0,2.0,0.0
842b99dffffffff,2.0,2.0,0.0
842b9a7ffffffff,6.0,0.0,0.0
842b9abffffffff,2.0,0.0,0.0
842b9adffffffff,4.0,0.0,0.0
842b9b3ffffffff,14.0,0.0,0.0
842b9b5ffffffff,18.0,2.0,0.0
842b9b7ffffffff,12.0,2.0,0.0
842b9bbffffffff,1.0,0.0,0.0
842b9bdffffffff,12.0,4.0,0.0
842b9d3ffffffff,95.0,63.0,0.0
842b9d7ffffffff,20.0,20.0,0.0
842b9d9ffffffff,1.0,0.0,0.0
842b9dbffffffff,192.0,104.0,0.0
842ba85ffffffff,2.0,0.0,0.0
842ba87ffffffff,1.0,0.0,0.0
842baa1ffffffff,58.0,0.0,0.0
842baa3ffffffff,14.0,0.0,0.0
842baa5ffffffff,14.0,0.0,0.0
842baa7ffffffff,20.0,0.0,0.0
842baa9ffffffff,61.0,0.0,0.0
842baabffffffff,4.0,0.0,0.0
842baadffffffff,4.0,0.0,0.0
842bac5ffffffff,2.0,0.0,0.0
842bac7ffffffff,2.0,0.0,0.0
842bacdffffffff,2.0,0.0,0.0
842bad5ffffffff,2.0,0.0,0.0
842badbffffffff,2.0,0.0,0.0
842bae7ffffffff,32.0,0.0,0.0
842bae9ffffffff,191.0,0.0,0.0
842baebffffffff,4.0,0.0,0.0
8444123ffffffff,7.0,0.0,0.0
8444127ffffffff,4.0,2.0,0.0
844412dffffffff,2.0,0.0,0.0
8444131ffffffff,11.0,0.0,0.0
8444133ffffffff,8.0,0.0,0.0
8444135ffffffff,2.0,0.0,0.0
8444137ffffffff,4.0,0.0,0.0
844413dffffffff,3.0,0.0,0.0
844415dffffffff,5.0,0.0,0.0
8444165ffffffff,106.0,0.0,0.0
844416bffffffff,2.0,0.0,0.0
84441a1ffffffff,12.0,2.0,0.0
84441a3ffffffff,18.0,0.0,0.0
84441a5ffffffff,2.0,0.0,0.0
84441a7ffffffff,31.0,0.0,0.0
84441a9ffffffff,9.0,0.0,0.0
84441abffffffff,7.0,1.0,0.0
84441b5ffffffff,2.0,0.0,0.0
84441b7ffffffff,4.0,0.0,0.0
84441e1ffffffff,1.0,0.0,0.0
84441e3ffffffff,6.0,0.0,0.0
84441e5ffffffff,16.0,0.0,0.0
84441e7ffffffff,267.0,0.0,0.0
844430dffffffff,7.0,0.0,0.0
8444325ffffffff,2.0,0.0,0.0
844434bffffffff,2.0,0.0,0.0
8444401ffffffff,3.0,0.0,0.0
844440bffffffff,3.0,0.0,0.0
844440dffffffff,21.0,0.0,0.0
844442dffffffff,2.0,0.0,0.0
8444439ffffffff,2.0,0.0,0.0
8444441ffffffff,3.0,0.0,0.0
8444455ffffffff,10.0,0.0,0.0
8444459ffffffff,8.0,0.0,0.0
8444461ffffffff,2.0,0.0,0.0
8444465ffffffff,34.0,0.0,0.0
8444467ffffffff,10.0,0.0,0.0
8444469ffffffff,1.0,0.0,0.0
84444b1ffffffff,2.0,0.0,0.0
84444bbffffffff,4.0,0.0,0.0
84444c1ffffffff,3.0,0.0,0.0
84444c3ffffffff,16.0,0.0,0.0
84444d5ffffffff,3.0,0.0,0.0
84444dbffffffff,5.0,0.0,0.0
84444e5ffffffff,2.0,0.0,0.0
84444e7ffffffff,2.0,0.0,0.0
84444ebffffffff,1.0,0.0,0.0
8444501ffffffff,2.0,0.0,0.0
8444509ffffffff,30.0,0.0,0.0
844450bffffffff,2.0,0.0,0.0
844450dffffffff,11.0,0.0,0.0
8444529ffffffff,9.0,1.0,0.0
844452dffffffff,6.0,0.0,0.0
8444555ffffffff,25.0,0.0,0.0
8444559ffffffff,2.0,0.0,0.0
844455bffffffff,3.0,0.0,0.0
844455dffffffff,3.0,0.0,0.0
8444563ffffffff,8.0,0.0,0.0
84445d9ffffffff,5.0,0.0,0.0
8444689ffffffff,1.0,0.0,0.0
844468bffffffff,2.0,0.0,0.0
8444693ffffffff,1.0,0.0,0.0
84446c1ffffffff,2.0,0.0,0.0
84446c3ffffffff,19.0,0.0,0.0
84446c5ffffffff,6.0,2.0,0.0
84446cbffffffff,27.0,0.0,0.0
84446cdffffffff,6.0,0.0,0.0
84446d1ffffffff,4.0,0.0,0.0
84446d3ffffffff,11.0,0.0,0.0
84446ddffffffff,41.0,0.0,0.0
84446e1ffffffff,2.0,0.0,0.0
84446e5ffffffff,2.0,0.0,0.0
84446e9ffffffff,5.0,0.0,0.0
844473bffffffff,2.0,0.0,0.0
844480dffffffff,1.0,0.0,0.0
844484bffffffff,2.0,0.0,0.0
8444859ffffffff,4.0,0.0,0.0
844485dffffffff,1.0,0.0,0.0
8444869ffffffff,4.0,0.0,0.0
844486bffffffff,1.0,0.0,0.0
8444a19ffffffff,10.0,0.0,0.0
8444a1bffffffff,4.0,0.0,0.0
8444a37ffffffff,13.0,0.0,0.0
8444a39ffffffff,2.0,0.0,0.0
8444a53ffffffff,3.0,1.0,0.0
8444a5bffffffff,4.0,0.0,0.0
8444a8bffffffff,3.0,1.0,0.0
8444a91ffffffff,5.0,0.0,0.0
8444a93ffffffff,12.0,0.0,0.0
8444a95ffffffff,1.0,0.0,0.0
8444a99ffffffff,4.0,0.0,0.0
8444a9bffffffff,2.0,0.0,0.0
8444a9dffffffff,13.0,0.0,0.0
8444abbffffffff,5.0,0.0,0.0
8444ac1ffffffff,3.0,0.0,0.0
8444ac9ffffffff,3.0,0.0,0.0
8444acdffffffff,6.0,0.0,0.0
8444ad3ffffffff,7.0,0.0,0.0
8444ad5ffffffff,2.0,0.0,0.0
8444ad7ffffffff,5.0,0.0,0.0
8444ad9ffffffff,5.0,0.0,0.0
8444adbffffffff,5.0,0.0,0.0
8444ae9ffffffff,3.0,0.0,0.0
8444b39ffffffff,3.0,0.0,0.0
8444b57ffffffff,4.0,0.0,0.0
8444c03ffffffff,4.0,0.0,0.0
8444c09ffffffff,1.0,0.0,0.0
8444c15ffffffff,2.0,0.0,0.0
8444c19ffffffff,5.0,0.0,0.0
8444c1dffffffff,2.0,0.0,0.0
8444c25ffffffff,2.0,0.0,0.0
8444c35ffffffff,2.0,0.0,0.0
8444c39ffffffff,3.0,0.0,0.0
8444c3bffffffff,17.0,0.0,0.0
8444c43ffffffff,9.0,0.0,0.0
8444c4bffffffff,2.0,0.0,0.0
8444c4dffffffff,8.0,0.0,0.0
8444c57ffffffff,2.0,0.0,0.0
8444c83ffffffff,2.0,0.0,0.0
8444c85ffffffff,2.0,0.0,0.0
8444c87ffffffff,1.0,0.0,0.0
8444c89ffffffff,4.0,0.0,0.0
8444c97ffffffff,1.0,0.0,0.0
8444c99ffffffff,4.0,0.0,0.0
8444c9dffffffff,2.0,0.0,0.0
8444ca3ffffffff,2.0,0.0,0.0
8444cabffffffff,1.0,0.0,0.0
8444cb3ffffffff,9.0,0.0,0.0
8444cbdffffffff,3.0,0.0,0.0
8444cc1ffffffff,2.0,0.0,0.0
8444cc9ffffffff,2.0,0.0,0.0
8444cd1ffffffff,14.0,0.0,0.0
8444cd3ffffffff,7.0,0.0,0.0
8444cd5ffffffff,4.0,0.0,0.0
8444cdbffffffff,3.0,0.0,0.0
8444cddffffffff,2.0,0.0,0.0
8444d01ffffffff,2.0,0.0,0.0
8444d07ffffffff,6.0,0.0,0.0
8444d0bffffffff,8.0,0.0,0.0
8444d23ffffffff,1.0,0.0,0.0
8444d3dffffffff,3.0,0.0,0.0
8444d51ffffffff,4.0,0.0,0.0
8444d55ffffffff,5.0,0.0,0.0
8444d59ffffffff,2.0,0.0,0.0
8444d5bffffffff,4.0,0.0,0.0
8444dabffffffff,3.0,0.0,0.0
8444db5ffffffff,3.0,0.0,0.0
8444db7ffffffff,3.0,0.0,0.0
8444dc5ffffffff,3.0,0.0,0.0
8444dd5ffffffff,6.0,0.0,0.0
8444dd9ffffffff,8.0,0.0,0.0
8444de7ffffffff,2.0,0.0,0.0
8444de9ffffffff,2.0,0.0,0.0
8444e05ffffffff,8.0,0.0,0.0
8444e29ffffffff,1.0,0.0,0.0
8444e2dffffffff,1.0,0.0,0.0
8444e33ffffffff,1.0,0.0,0.0
8444e35ffffffff,4.0,0.0,0.0
8444e39ffffffff,4.0,0.0,0.0
8444e3dffffffff,2.0,0.0,0.0
8444e47ffffffff,1.0,0.0,0.0
8444e63ffffffff,5.0,0.0,0.0
8444e6bffffffff,2.0,0.0,0.0
8444e8bffffffff,3.0,0.0,0.0
8444ea5ffffffff,2.0,0.0,0.0
8444eadffffffff,4.0,0.0,0.0
8444ed3ffffffff,4.0,0.0,0.0
8444f01ffffffff,22.0,0.0,0.0
8444f05ffffffff,4.0,0.0,0.0
8444f0dffffffff,8.0,0.0,0.0
8444f3dffffffff,3.0,0.0,0.0
8444f41ffffffff,6.0,0.0,0.0
8444f43ffffffff,125.0,0.0,0.0
8444f4bffffffff,5.0,0.0,0.0
8444f53ffffffff,2.0,0.0,0.0
8444f55ffffffff,35.0,0.0,0.0
8444f57ffffffff,15.0,0.0,0.0
8444f5dffffffff,15.0,0.0,0.0
8444f63ffffffff,2.0,0.0,0.0
8445053ffffffff,1.0,0.0,0.0
8445059ffffffff,3.0,0.0,0.0
844505bffffffff,32.0,0.0,0.0
8445097ffffffff,4.0,0.0,0.0
84450a9ffffffff,2.0,0.0,0.0
84450e3ffffffff,2.0,0.0,0.0
844519bffffffff,2.0,0.0,0.0
8445215ffffffff,15.0,0.0,0.0
8445217ffffffff,3.0,0.0,0.0
8445231ffffffff,2.0,0.0,0.0
8445233ffffffff,6.0,0.0,0.0
8445237ffffffff,9.0,0.0,0.0
8445249ffffffff,1.0,0.0,0.0
8445281ffffffff,3.0,0.0,0.0
84452a5ffffffff,4.0,0.0,0.0
84452a9ffffffff,2.0,0.0,0.0
84452adffffffff,9.0,0.0,0.0
84452c1ffffffff,2.0,0.0,0.0
84452c7ffffffff,14.0,0.0,0.0
84452e1ffffffff,18.0,0.0,0.0
84452e5ffffffff,6.0,0.0,0.0
84452e7ffffffff,5.0,0.0,0.0
844531bffffffff,2.0,0.0,0.0
8445321ffffffff,3.0,0.0,0.0
8445721ffffffff,3.0,0.0,0.0
8445767ffffffff,2.0,0.0,0.0
8445843ffffffff,2.0,0.0,0.0
8445847ffffffff,3.0,0.0,0.0
8445883ffffffff,1.0,0.0,0.0
8445889ffffffff,2.0,0.0,0.0
84458c7ffffffff,2.0,0.0,0.0
8445989ffffffff,2.0,0.0,0.0
8445a33ffffffff,27.0,0.0,0.0
8445b07ffffffff,2.0,0.0,0.0
8445b21ffffffff,1.0,0.0,0.0
84480d3ffffffff,1.0,0.0,0.0
8448233ffffffff,1.0,0.0,0.0
84482a1ffffffff,2.0,0.0,0.0
84482adffffffff,12.0,0.0,0.0
84482b1ffffffff,1.0,0.0,0.0
84482e3ffffffff,13.0,0.0,0.0
84482e5ffffffff,2.0,0.0,0.0
8448363ffffffff,3.0,0.0,0.0
8448427ffffffff,6.0,0.0,0.0
8448591ffffffff,2.0,0.0,0.0
8448593ffffffff,2.0,0.0,0.0
8448599ffffffff,9.0,0.0,0.0
844859dffffffff,18.0,0.0,0.0
84485b5ffffffff,1.0,0.0,0.0
84485bdffffffff,3.0,0.0,0.0
84485c9ffffffff,6.0,0.0,0.0
84485d5ffffffff,2.0,0.0,0.0
8448715ffffffff,1.0,0.0,0.0
8448723ffffffff,3.0,0.0,0.0
8448731ffffffff,1.0,0.0,0.0
8448735ffffffff,2.0,0.0,0.0
844873dffffffff,1.0,0.0,0.0
8448805ffffffff,10.0,0.0,0.0
844880dffffffff,2.0,0.0,0.0
8448825ffffffff,2.0,0.0,0.0
844882dffffffff,1.0,0.0,0.0
8448833ffffffff,2.0,0.0,0.0
844886bffffffff,2.0,0.0,0.0
8448881ffffffff,4.0,0.0,0.0
8448883ffffffff,2.0,0.0,0.0
8448889ffffffff,1.0,0.0,0.0
8448895ffffffff,2.0,0.0,0.0
8448897ffffffff,5.0,0.0,0.0
844889dffffffff,6.0,0.0,0.0
84488a3ffffffff,2.0,0.0,0.0
84488b7ffffffff,2.0,0.0,0.0
84488d1ffffffff,4.0,0.0,0.0
84488d5ffffffff,10.0,0.0,0.0
84488e3ffffffff,2.0,0.0,0.0
84488e5ffffffff,2.0,0.0,0.0
84488e9ffffffff,5.0,0.0,0.0
84488edffffffff,4.0,0.0,0.0
8448903ffffffff,1.0,0.0,0.0
844890bffffffff,2.0,0.0,0.0
8448915ffffffff,5.0,0.0,0.0
8448923ffffffff,2.0,0.0,0.0
844892bffffffff,5.0,0.0,0.0
8448931ffffffff,2.0,0.0,0.0
8448935ffffffff,4.0,0.0,0.0
8448937ffffffff,2.0,0.0,0.0
8448939ffffffff,1.0,0.0,0.0
844893dffffffff,2.0,0.0,0.0
8448951ffffffff,14.0,0.0,0.0
8448955ffffffff,27.0,0.0,0.0
844895dffffffff,2.0,0.0,0.0
8448981ffffffff,12.0,0.0,0.0
8448985ffffffff,7.0,0.0,0.0
844898dffffffff,6.0,0.0,0.0
8448997ffffffff,5.0,0.0,0.0
84489a7ffffffff,1.0,0.0,0.0
84489a9ffffffff,3.0,0.0,0.0
84489c3ffffffff,10.0,0.0,0.0
84489c5ffffffff,5.0,0.0,0.0
84489c7ffffffff,3.0,0.0,0.0
84489cdffffffff,7.0,0.0,0.0
84489ddffffffff,2.0,0.0,0.0
84489e3ffffffff,126.0,0.0,0.0
84489e5ffffffff,2.0,0.0,0.0
84489e9ffffffff,5.0,0.0,0.0
84489ebffffffff,1.0,0.0,0.0
84489edffffffff,2.0,0.0,0.0
8448b15ffffffff,8.0,0.0,0.0
8448b2bffffffff,2.0,0.0,0.0
8448b31ffffffff,2.0,0.0,0.0
8448b35ffffffff,2.0,0.0,0.0
8448b37ffffffff,8.0,0.0,0.0
8448b39ffffffff,87.0,1.0,0.0
8448b3dffffffff,22.0,0.0,0.0
8448c01ffffffff,2.0,0.0,0.0
8448c03ffffffff,5.0,0.0,0.0
8448c13ffffffff,7.0,5.0,0.0
8448c15ffffffff,2.0,0.0,0.0
8448c59ffffffff,5.0,0.0,0.0
8448c69ffffffff,2.0,0.0,0.0
8448cd1ffffffff,2.0,2.0,0.0
8448cd9ffffffff,1.0,0.0,0.0
8448ce7ffffffff,9.0,0.0,0.0
8448cedffffffff,3.0,0.0,0.0
8448d2bffffffff,2.0,0.0,0.0
8448d35ffffffff,20.0,0.0,0.0
8448d69ffffffff,3.0,0.0,0.0
8448d83ffffffff,17.0,0.0,0.0
8448d89ffffffff,7.0,0.0,0.0
8448d95ffffffff,2.0,0.0,0.0
8448da1ffffffff,2.0,0.0,0.0
8448da3ffffffff,1.0,0.0,0.0
8448db1ffffffff,2.0,0.0,0.0
8448dbdffffffff,2.0,0.0,0.0
8448dd5ffffffff,1.0,0.0,0.0
8448e81ffffffff,14.0,0.0,0.0
8448e83ffffffff,2.0,0.0,0.0
8448e85ffffffff,97.0,0.0,8.0
8448e87ffffffff,2.0,0.0,0.0
8448e89ffffffff,21.0,0.0,13.0
8448e8dffffffff,46.0,0.0,19.0
8448e91ffffffff,9.0,0.0,0.0
8448e97ffffffff,2.0,0.0,0.0
8448e99ffffffff,1.0,0.0,1.0
8448e9bffffffff,3.0,0.0,0.0
8448ea5ffffffff,2.0,0.0,0.0
8448ea7ffffffff,4.0,0.0,0.0
8448ea9ffffffff,69.0,0.0,36.0
8448eabffffffff,16.0,0.0,6.0
8448eb3ffffffff,3.0,0.0,0.0
8448eb5ffffffff,2.0,0.0,0.0
8448ebbffffffff,6.0,0.0,0.0
8448ebdffffffff,4.0,0.0,0.0
8448ec3ffffffff,2.0,0.0,0.0
8448ec5ffffffff,4.0,0.0,0.0
8448ec7ffffffff,57.0,0.0,13.0
8448ed3ffffffff,1.0,0.0,0.0
8448ee1ffffffff,10.0,0.0,0.0
8448ee3ffffffff,27.0,0.0,0.0
8448ee5ffffffff,1.0,0.0,0.0
8448ee7ffffffff,14.0,0.0,0.0
8448ee9ffffffff,2.0,0.0,0.0
8448eebffffffff,22.0,0.0,0.0
8448eedffffffff,4.0,0.0,0.0
8448f25ffffffff,2.0,0.0,0.0
8448f37ffffffff,2.0,0.0,0.0
8448f3dffffffff,2.0,0.0,0.0
8449951ffffffff,1.0,0.0,0.0
8449959ffffffff,2.0,0.0,0.0
8449961ffffffff,4.0,0.0,0.0
8449963ffffffff,2.0,0.0,0.0
8449965ffffffff,36.0,0.0,0.0
8449aa3ffffffff,3.0,0.0,0.0
844c837ffffffff,3.0,0.0,0.0
844caa3ffffffff,1.0,0.0,0.0
845e437ffffffff,4.0,0.0,0.0
845e469ffffffff,1.0,1.0,0.0
845f12bffffffff,1.0,0.0,0.0
845f42bffffffff,1.0,0.0,0.0
846612dffffffff,2.0,0.0,0.0
8466165ffffffff,5.0,0.0,0.0
84661d3ffffffff,1.0,0.0,0.0
84661d7ffffffff,1.0,0.0,0.0
846620bffffffff,2.0,0.0,0.0
8466299ffffffff,21.0,0.0,0.0
8466a03ffffffff,3.0,0.0,0.0
8466a15ffffffff,6.0,0.0,0.0
8466a1dffffffff,10.0,0.0,0.0
8466a51ffffffff,8.0,0.0,0.0
8466a5bffffffff,26.0,0.0,0.0
8466a65ffffffff,25.0,0.0,0.0
8466b49ffffffff,2.0,0.0,0.0
8466b53ffffffff,2.0,0.0,0.0
8466b59ffffffff,1.0,0.0,0.0
8466b5bffffffff,4.0,0.0,0.0
8466d29ffffffff,4.0,0.0,0.0
8466d33ffffffff,10.0,0.0,0.0
8466dddffffffff,7.0,0.0,0.0
8466de5ffffffff,7.0,0.0,0.0
8466e43ffffffff,1.0,0.0,0.0
8467461ffffffff,4.0,0.0,0.0
84674c5ffffffff,3.0,0.0,0.0
8467519ffffffff,2.0,0.0,0.0
84675a5ffffffff,2.0,0.0,0.0
84675c5ffffffff,2.0,0.0,0.0
84675e9ffffffff,2.0,0.0,0.0
8467737ffffffff,9.0,0.0,0.0
8467835ffffffff,2.0,0.0,0.0
84679a5ffffffff,4.0,0.0,0.0
84679adffffffff,6.0,0.0,0.0
84679b3ffffffff,3.0,0.0,0.0
84679b5ffffffff,5.0,0.0,0.0
84679b7ffffffff,11.0,0.0,0.0
8467a01ffffffff,4.0,0.0,0.0
846c593ffffffff,4.0,0.0,0.0
846c5d7ffffffff,4.0,0.0,0.0
846c619ffffffff,12.0,0.0,0.0
846d069ffffffff,9.0,0.0,0.0
846d06dffffffff,5.0,0.0,0.0
846d295ffffffff,4.0,0.0,0.0
846d2abffffffff,2.0,0.0,0.0
846d2d7ffffffff,5.0,0.0,0.0
846d30dffffffff,8.0,0.0,0.0
846d313ffffffff,13.0,0.0,0.0
846d32bffffffff,2.0,0.0,0.0
846d34dffffffff,11.0,0.0,0.0
846d35bffffffff,2.0,0.0,0.0
846d35dffffffff,1.0,0.0,0.0
846d645ffffffff,3.0,0.0,0.0
846d681ffffffff,2.0,0.0,0.0
846d683ffffffff,2.0,0.0,0.0
846d687ffffffff,2.0,0.0,0.0
846d68dffffffff,3.0,0.0,0.0
846d695ffffffff,3.0,0.0,0.0
846d697ffffffff,1.0,0.0,0.0
846d69dffffffff,2.0,0.0,0.0
846d6b9ffffffff,5.0,0.0,0.0
846d6d5ffffffff,3.0,0.0,0.0
846d745ffffffff,3.0,0.0,0.0
8480369ffffffff,3.0,0.0,0.0
8481211ffffffff,3.0,0.0,0.0
8481215ffffffff,2.0,0.0,0.0
848a45dffffffff,10.0,0.0,0.0
848aa9bffffffff,2.0,0.0,0.0
848af41ffffffff,2.0,0.0,0.0
848af4dffffffff,1.0,0.0,0.0
848af61ffffffff,1.0,0.0,0.0
848af63ffffffff,2.0,0.0,0.0
848af69ffffffff,4.0,0.0,0.0
848b61bffffffff,8.0,0.0,0.0
848b9d5ffffffff,4.0,0.0,0.0
848f501ffffffff,2.0,0.0,0.0
848f50dffffffff,1.0,0.0,0.0
848fa6bffffffff,2.0,0.0,0.0
848fa6dffffffff,1.0,0.0,0.0
84a80a5ffffffff,2.0,0.0,0.0
84a80a9ffffffff,1.0,0.0,0.0
84a8185ffffffff,12.0,0.0,0.0
84a818bffffffff,2.0,0.0,0.0
84a81edffffffff,1.0,0.0,0.0
84a8737ffffffff,2.0,0.0,0.0
84a8917ffffffff,1.0,0.0,0.0
84a893bffffffff,2.0,0.0,0.0
84a8a53ffffffff,1.0,0.0,0.0
84c2f1dffffffff,2.0,0.0,0.0
