cell_id,Athene noctua,Athene noctua [noctua Group],Athene noctua spilogastra/somaliensis,Athene noctua lilith,Athene noctua bactriana
841faa7ffffffff,1.0,0.0,0.0,0.0,0.0
841faa9ffffffff,1.0,0.0,0.0,0.0,0.0
841faadffffffff,16.0,0.0,0.0,0.0,0.0
841fac7ffffffff,5.0,0.0,0.0,0.0,0.0
841fae1ffffffff,1.0,0.0,0.0,0.0,0.0
841fae3ffffffff,37.0,0.0,0.0,0.0,0.0
841fae7ffffffff,2.0,0.0,0.0,0.0,0.0
841faebffffffff,18.0,0.0,0.0,0.0,0.0
841fb01ffffffff,2.0,0.0,0.0,0.0,0.0
841fb03ffffffff,4.0,0.0,0.0,0.0,0.0
841fb0dffffffff,2.0,0.0,0.0,0.0,0.0
841fb2dffffffff,1.0,0.0,0.0,0.0,0.0
841fb47ffffffff,2.0,0.0,0.0,0.0,0.0
841fb49ffffffff,2.0,0.0,0.0,0.0,0.0
841fb51ffffffff,1.0,0.0,0.0,0.0,0.0
841fb67ffffffff,8.0,0.0,0.0,0.0,0.0
84200a7ffffffff,5.0,0.0,0.0,0.0,0.0
84200e3ffffffff,7.0,0.0,0.0,0.0,4.0
84200e7ffffffff,1.0,0.0,0.0,0.0,0.0
8420161ffffffff,2.0,0.0,0.0,0.0,2.0
8420169ffffffff,2.0,0.0,0.0,0.0,0.0
842016bffffffff,3.0,0.0,0.0,0.0,0.0
8420195ffffffff,3.0,0.0,0.0,0.0,3.0
8420199ffffffff,28.0,0.0,0.0,0.0,10.0
84201a3ffffffff,2.0,0.0,0.0,0.0,0.0
8420361ffffffff,1.0,0.0,0.0,0.0,0.0
8420497ffffffff,2.0,0.0,0.0,0.0,0.0
842059bffffffff,2.0,0.0,0.0,0.0,0.0
84205b9ffffffff,3.0,0.0,0.0,0.0,0.0
84205e3ffffffff,2.0,0.0,0.0,0.0,0.0
84205ebffffffff,2.0,0.0,0.0,0.0,0.0
8420869ffffffff,1.0,0.0,0.0,0.0,0.0
8420a17ffffffff,2.0,0.0,0.0,0.0,0.0
8420a53ffffffff,2.0,0.0,0.0,0.0,0.0
8420a65ffffffff,1.0,0.0,0.0,0.0,0.0
8420a6bffffffff,2.0,0.0,0.0,0.0,0.0
8420ac5ffffffff,2.0,0.0,0.0,0.0,0.0
8420ae9ffffffff,2.0,0.0,0.0,0.0,0.0
8420b13ffffffff,4.0,0.0,0.0,0.0,0.0
8420b15ffffffff,1.0,0.0,0.0,0.0,0.0
8420b17ffffffff,2.0,0.0,0.0,0.0,0.0
8420b1bffffffff,3.0,0.0,0.0,0.0,0.0
8420b39ffffffff,3.0,0.0,0.0,0.0,0.0
8420b3bffffffff,1.0,0.0,0.0,0.0,0.0
8420c91ffffffff,2.0,0.0,0.0,0.0,0.0
8420e07ffffffff,2.0,0.0,0.0,0.0,0.0
8420e39ffffffff,2.0,0.0,0.0,0.0,0.0
8420e3dffffffff,5.0,0.0,0.0,0.0,2.0
8420e4dffffffff,5.0,0.0,0.0,0.0,5.0
8420e69ffffffff,1.0,0.0,0.0,0.0,0.0
8420ee1ffffffff,2.0,0.0,0.0,0.0,0.0
8420f5dffffffff,1.0,0.0,0.0,0.0,0.0
8421897ffffffff,2.0,0.0,0.0,0.0,0.0
84218b3ffffffff,10.0,0.0,0.0,0.0,9.0
84218bbffffffff,2.0,0.0,0.0,0.0,2.0
8421981ffffffff,6.0,0.0,0.0,0.0,0.0
8421983ffffffff,22.0,0.0,0.0,0.0,0.0
8421987ffffffff,2.0,0.0,0.0,0.0,0.0
842199dffffffff,2.0,0.0,0.0,0.0,0.0
84219c1ffffffff,3.0,0.0,0.0,0.0,3.0
84219c3ffffffff,1.0,0.0,0.0,0.0,0.0
842400dffffffff,4.0,0.0,0.0,0.0,0.0
8424037ffffffff,6.0,0.0,0.0,0.0,0.0
842404bffffffff,1.0,0.0,0.0,0.0,0.0
842406bffffffff,1.0,0.0,0.0,0.0,0.0
842408bffffffff,1.0,0.0,0.0,0.0,0.0
84240a1ffffffff,3.0,0.0,0.0,0.0,0.0
84240adffffffff,2.0,0.0,0.0,0.0,0.0
84240e5ffffffff,4.0,0.0,0.0,0.0,0.0
84240e7ffffffff,1.0,0.0,0.0,0.0,0.0
84240e9ffffffff,3.0,0.0,0.0,0.0,0.0
84241d9ffffffff,1.0,0.0,0.0,0.0,0.0
8424213ffffffff,8.0,0.0,0.0,0.0,0.0
8424235ffffffff,1.0,0.0,0.0,0.0,0.0
842429bffffffff,2.0,0.0,0.0,0.0,0.0
84242adffffffff,2.0,0.0,0.0,0.0,0.0
84242b3ffffffff,3.0,0.0,0.0,0.0,0.0
8424311ffffffff,2.0,0.0,0.0,0.0,0.0
8424343ffffffff,2.0,0.0,0.0,0.0,0.0
84244b1ffffffff,8.0,0.0,0.0,0.0,0.0
84244b7ffffffff,3.0,0.0,0.0,0.0,0.0
8424505ffffffff,6.0,0.0,0.0,0.0,0.0
8424519ffffffff,6.0,0.0,0.0,0.0,0.0
842451dffffffff,17.0,0.0,0.0,0.0,0.0
8424521ffffffff,2.0,0.0,0.0,0.0,0.0
8424529ffffffff,2.0,0.0,0.0,0.0,0.0
842452dffffffff,7.0,0.0,0.0,0.0,0.0
8424563ffffffff,2.0,0.0,0.0,0.0,0.0
8424567ffffffff,17.0,0.0,0.0,0.0,0.0
842456bffffffff,2.0,0.0,0.0,0.0,0.0
842460dffffffff,16.0,0.0,0.0,0.0,0.0
84246a5ffffffff,3.0,0.0,0.0,0.0,0.0
84246e7ffffffff,3.0,0.0,0.0,0.0,0.0
8424765ffffffff,1.0,0.0,0.0,0.0,0.0
842476dffffffff,4.0,0.0,0.0,0.0,0.0
8424883ffffffff,1.0,0.0,0.0,0.0,0.0
842488bffffffff,2.0,0.0,0.0,0.0,0.0
8424895ffffffff,1.0,0.0,0.0,0.0,0.0
84248a7ffffffff,4.0,0.0,0.0,0.0,0.0
84248a9ffffffff,1.0,0.0,0.0,0.0,0.0
84248abffffffff,4.0,0.0,0.0,0.0,0.0
84248b9ffffffff,5.0,0.0,0.0,0.0,0.0
84248e5ffffffff,4.0,0.0,0.0,0.0,0.0
84248e7ffffffff,11.0,0.0,0.0,0.0,0.0
8424981ffffffff,2.0,0.0,0.0,0.0,0.0
8424983ffffffff,1.0,0.0,0.0,0.0,0.0
8424989ffffffff,1.0,0.0,0.0,0.0,0.0
84249c3ffffffff,2.0,0.0,0.0,0.0,0.0
84249c7ffffffff,3.0,0.0,0.0,0.0,0.0
84249d9ffffffff,2.0,0.0,0.0,0.0,0.0
84249dbffffffff,2.0,0.0,0.0,0.0,0.0
8424aa7ffffffff,2.0,0.0,0.0,0.0,0.0
8424c63ffffffff,11.0,0.0,0.0,0.0,0.0
8424d51ffffffff,2.0,0.0,0.0,0.0,0.0
8424d55ffffffff,1.0,0.0,0.0,0.0,0.0
8424d5dffffffff,2.0,0.0,0.0,0.0,0.0
8424d6dffffffff,2.0,0.0,0.0,0.0,0.0
8424de3ffffffff,2.0,0.0,0.0,0.0,0.0
8424e41ffffffff,2.0,0.0,0.0,0.0,0.0
842502bffffffff,4.0,0.0,0.0,0.0,0.0
8425105ffffffff,4.0,0.0,0.0,0.0,0.0
8425123ffffffff,10.0,0.0,0.0,0.0,0.0
842512bffffffff,4.0,0.0,0.0,0.0,0.0
842512dffffffff,2.0,0.0,0.0,0.0,0.0
8425135ffffffff,20.0,0.0,0.0,0.0,0.0
842513dffffffff,3.0,0.0,0.0,0.0,0.0
8425145ffffffff,3.0,0.0,0.0,0.0,0.0
8425169ffffffff,3.0,0.0,0.0,0.0,0.0
84251b3ffffffff,1.0,0.0,0.0,0.0,0.0
8425539ffffffff,2.0,0.0,0.0,0.0,0.0
84255a5ffffffff,3.0,0.0,0.0,0.0,0.0
8425a41ffffffff,2.0,0.0,0.0,0.0,0.0
8425a4dffffffff,4.0,0.0,0.0,0.0,0.0
8425ac1ffffffff,1.0,0.0,0.0,0.0,0.0
8425ac3ffffffff,1.0,0.0,0.0,0.0,0.0
8425ac5ffffffff,1.0,0.0,0.0,0.0,0.0
8425ac9ffffffff,7.0,0.0,0.0,0.0,0.0
8425acbffffffff,7.0,0.0,0.0,0.0,0.0
8425b47ffffffff,2.0,0.0,0.0,0.0,0.0
842c001ffffffff,3.0,0.0,0.0,0.0,0.0
842c003ffffffff,43.0,0.0,0.0,0.0,0.0
842c007ffffffff,3.0,0.0,0.0,0.0,0.0
842c009ffffffff,2.0,0.0,0.0,0.0,0.0
842c00bffffffff,17.0,0.0,0.0,0.0,0.0
842c00dffffffff,6.0,0.0,0.0,0.0,0.0
842c011ffffffff,2.0,0.0,0.0,0.0,0.0
842c015ffffffff,7.0,0.0,0.0,0.0,0.0
842c019ffffffff,2.0,0.0,0.0,0.0,0.0
842c01dffffffff,6.0,0.0,0.0,0.0,0.0
842c021ffffffff,2.0,0.0,0.0,0.0,0.0
842c02bffffffff,6.0,0.0,0.0,0.0,0.0
842c031ffffffff,6.0,0.0,0.0,0.0,0.0
842c035ffffffff,6.0,0.0,0.0,0.0,0.0
842c039ffffffff,2.0,0.0,0.0,0.0,0.0
842c03dffffffff,2.0,0.0,0.0,0.0,0.0
842c041ffffffff,3.0,0.0,0.0,0.0,0.0
842c043ffffffff,33.0,0.0,0.0,0.0,0.0
842c047ffffffff,3.0,0.0,0.0,0.0,0.0
842c049ffffffff,1.0,0.0,0.0,0.0,0.0
842c04bffffffff,2.0,0.0,0.0,0.0,0.0
842c055ffffffff,2.0,0.0,0.0,0.0,0.0
842c059ffffffff,8.0,0.0,0.0,0.0,0.0
842c05bffffffff,4.0,0.0,0.0,0.0,0.0
842c05dffffffff,10.0,0.0,0.0,0.0,0.0
842c061ffffffff,3.0,0.0,0.0,0.0,0.0
842c063ffffffff,2.0,0.0,0.0,0.0,0.0
842c065ffffffff,5.0,2.0,0.0,0.0,0.0
842c067ffffffff,13.0,0.0,0.0,0.0,0.0
842c069ffffffff,6.0,0.0,0.0,0.0,0.0
842c06bffffffff,3.0,0.0,0.0,0.0,0.0
842c06dffffffff,3.0,0.0,0.0,0.0,0.0
842c083ffffffff,7.0,0.0,0.0,0.0,0.0
842c091ffffffff,1.0,0.0,0.0,0.0,0.0
842c095ffffffff,2.0,0.0,0.0,0.0,0.0
842c097ffffffff,4.0,0.0,0.0,0.0,0.0
842c0b3ffffffff,5.0,0.0,0.0,0.0,0.0
842c0b5ffffffff,4.0,0.0,0.0,0.0,0.0
842c0b7ffffffff,17.0,0.0,0.0,0.0,0.0
842c0bbffffffff,2.0,0.0,0.0,0.0,0.0
842c0c1ffffffff,25.0,0.0,0.0,0.0,0.0
842c0c3ffffffff,11.0,0.0,0.0,0.0,0.0
842c0c7ffffffff,8.0,0.0,0.0,0.0,0.0
842c0c9ffffffff,30.0,0.0,0.0,0.0,0.0
842c0cbffffffff,17.0,0.0,0.0,0.0,0.0
842c11dffffffff,1.0,0.0,0.0,0.0,0.0
842c13dffffffff,1.0,0.0,0.0,0.0,0.0
842c153ffffffff,2.0,0.0,0.0,0.0,0.0
842c157ffffffff,6.0,0.0,0.0,0.0,0.0
842c15bffffffff,4.0,0.0,0.0,0.0,0.0
842c185ffffffff,2.0,0.0,0.0,0.0,0.0
842c195ffffffff,3.0,0.0,0.0,0.0,0.0
842c19bffffffff,2.0,0.0,0.0,0.0,0.0
842c19dffffffff,6.0,0.0,0.0,0.0,0.0
842c1a5ffffffff,3.0,0.0,0.0,0.0,0.0
842c1adffffffff,3.0,0.0,0.0,0.0,0.0
842c1cdffffffff,3.0,0.0,0.0,0.0,0.0
842c1d1ffffffff,2.0,0.0,0.0,0.0,0.0
842c1e3ffffffff,2.0,0.0,0.0,0.0,0.0
842c1e5ffffffff,4.0,0.0,0.0,0.0,0.0
842c1edffffffff,30.0,0.0,0.0,0.0,0.0
842c215ffffffff,3.0,0.0,0.0,0.0,0.0
842c229ffffffff,8.0,0.0,0.0,0.0,0.0
842c22dffffffff,2.0,0.0,0.0,0.0,0.0
842c237ffffffff,5.0,0.0,0.0,0.0,0.0
842c285ffffffff,1.0,0.0,0.0,0.0,0.0
842c2a1ffffffff,96.0,0.0,0.0,0.0,0.0
842c2a3ffffffff,75.0,0.0,0.0,0.0,0.0
842c2a7ffffffff,1.0,0.0,0.0,0.0,0.0
842c2b5ffffffff,2.0,0.0,0.0,0.0,0.0
842c2bdffffffff,2.0,0.0,0.0,0.0,0.0
842c2e5ffffffff,4.0,0.0,0.0,0.0,0.0
842c30dffffffff,1.0,0.0,0.0,0.0,0.0
842c311ffffffff,2.0,0.0,0.0,0.0,0.0
842c313ffffffff,2.0,0.0,0.0,0.0,0.0
842c32dffffffff,3.0,0.0,0.0,0.0,0.0
842c333ffffffff,20.0,0.0,0.0,0.0,0.0
842c33bffffffff,15.0,0.0,0.0,0.0,0.0
842c365ffffffff,5.0,0.0,0.0,0.0,0.0
842c367ffffffff,4.0,0.0,0.0,0.0,0.0
842c369ffffffff,4.0,0.0,0.0,0.0,0.0
842c56dffffffff,53.0,0.0,0.0,0.0,0.0
842c6d1ffffffff,2.0,0.0,0.0,0.0,0.0
842c701ffffffff,6.0,0.0,0.0,0.0,0.0
842c725ffffffff,19.0,0.0,0.0,0.0,0.0
842c729ffffffff,2.0,0.0,0.0,0.0,0.0
842c763ffffffff,7.0,0.0,0.0,0.0,0.0
842c837ffffffff,3.0,0.0,0.0,0.0,0.0
842c89bffffffff,3.0,0.0,0.0,0.0,0.0
842c8c3ffffffff,3.0,0.0,0.0,0.0,0.0
842c8cbffffffff,2.0,0.0,0.0,0.0,0.0
842c8d7ffffffff,3.0,0.0,0.0,0.0,0.0
842c8e5ffffffff,3.0,0.0,0.0,0.0,0.0
842c8ebffffffff,1.0,0.0,0.0,0.0,0.0
842c8edffffffff,21.0,0.0,0.0,0.0,0.0
842c915ffffffff,14.0,0.0,0.0,8.0,0.0
842c93bffffffff,68.0,0.0,0.0,36.0,0.0
842c9d5ffffffff,2.0,0.0,0.0,0.0,0.0
842ca4dffffffff,6.0,0.0,0.0,0.0,0.0
842cab3ffffffff,2.0,0.0,0.0,0.0,0.0
842cac1ffffffff,4.0,0.0,0.0,0.0,0.0
842cac3ffffffff,30.0,0.0,0.0,0.0,0.0
842cac5ffffffff,2.0,0.0,0.0,0.0,0.0
842cac7ffffffff,12.0,0.0,0.0,0.0,0.0
842cac9ffffffff,8.0,0.0,0.0,0.0,0.0
842cacbffffffff,2.0,0.0,0.0,0.0,0.0
842cad1ffffffff,2.0,0.0,0.0,0.0,0.0
842cad9ffffffff,6.0,0.0,0.0,0.0,0.0
842cadbffffffff,7.0,0.0,0.0,0.0,0.0
842caebffffffff,2.0,0.0,0.0,0.0,0.0
842cc03ffffffff,7.0,0.0,0.0,0.0,0.0
842cc05ffffffff,5.0,0.0,0.0,0.0,0.0
842cc07ffffffff,10.0,0.0,0.0,0.0,0.0
842cc13ffffffff,2.0,0.0,0.0,0.0,0.0
842cc15ffffffff,21.0,0.0,0.0,0.0,0.0
842cc21ffffffff,2.0,0.0,0.0,0.0,0.0
842cc29ffffffff,2.0,0.0,0.0,0.0,0.0
842cc2dffffffff,6.0,0.0,0.0,0.0,0.0
842cca7ffffffff,2.0,0.0,0.0,0.0,0.0
842ccb1ffffffff,6.0,0.0,0.0,0.0,0.0
842ccb7ffffffff,6.0,0.0,0.0,0.0,0.0
842ccb9ffffffff,2.0,0.0,0.0,0.0,0.0
842ccbdffffffff,2.0,0.0,0.0,0.0,0.0
842cce1ffffffff,2.0,0.0,0.0,0.0,0.0
842cce9ffffffff,7.0,0.0,0.0,0.0,0.0
842cd49ffffffff,8.0,0.0,0.0,0.0,0.0
842cd4bffffffff,42.0,0.0,0.0,0.0,0.0
842cd53ffffffff,9.0,0.0,0.0,0.0,0.0
842cd5bffffffff,19.0,0.0,0.0,0.0,0.0
842cd93ffffffff,7.0,0.0,0.0,0.0,0.0
842cda1ffffffff,1.0,0.0,0.0,0.0,0.0
842cdd1ffffffff,1.0,0.0,0.0,0.0,0.0
842cdd5ffffffff,21.0,0.0,0.0,0.0,0.0
842cdd7ffffffff,4.0,0.0,0.0,0.0,0.0
842cdddffffffff,2.0,0.0,0.0,0.0,0.0
842ce41ffffffff,2.0,0.0,0.0,0.0,0.0
842ce45ffffffff,2.0,0.0,0.0,0.0,0.0
842ce4bffffffff,60.0,0.0,0.0,0.0,0.0
842ce51ffffffff,13.0,0.0,0.0,0.0,0.0
842ce59ffffffff,3.0,0.0,0.0,0.0,0.0
842cf03ffffffff,2.0,0.0,0.0,0.0,0.0
842cf07ffffffff,29.0,0.0,0.0,0.0,0.0
842cf27ffffffff,15.0,0.0,0.0,0.0,0.0
842cf2bffffffff,4.0,0.0,0.0,0.0,0.0
842cf31ffffffff,9.0,0.0,0.0,0.0,0.0
842cf35ffffffff,107.0,0.0,0.0,0.0,0.0
842cf37ffffffff,9.0,0.0,0.0,0.0,0.0
842cf39ffffffff,6.0,0.0,0.0,0.0,0.0
842cf3dffffffff,10.0,0.0,0.0,0.0,0.0
842cf57ffffffff,2.0,0.0,0.0,0.0,0.0
842cf59ffffffff,2.0,0.0,0.0,0.0,0.0
842cf5dffffffff,4.0,0.0,0.0,0.0,0.0
842cf63ffffffff,2.0,0.0,0.0,0.0,0.0
842cf65ffffffff,2.0,0.0,0.0,0.0,0.0
842d009ffffffff,1.0,0.0,0.0,0.0,0.0
842d00bffffffff,2.0,0.0,0.0,0.0,0.0
842d00dffffffff,3.0,0.0,0.0,0.0,0.0
842d023ffffffff,2.0,0.0,0.0,0.0,0.0
842d029ffffffff,5.0,0.0,0.0,0.0,0.0
842d02bffffffff,2.0,0.0,0.0,0.0,0.0
842d02dffffffff,10.0,0.0,0.0,0.0,0.0
842d033ffffffff,8.0,0.0,0.0,0.0,0.0
842d03bffffffff,6.0,0.0,0.0,0.0,0.0
842d03dffffffff,2.0,0.0,0.0,0.0,0.0
842d065ffffffff,3.0,0.0,0.0,0.0,0.0
842d06dffffffff,10.0,0.0,0.0,0.0,0.0
842d0edffffffff,2.0,0.0,0.0,0.0,0.0
842d101ffffffff,4.0,0.0,0.0,0.0,0.0
842d103ffffffff,11.0,0.0,0.0,0.0,0.0
842d107ffffffff,90.0,0.0,0.0,0.0,0.0
842d109ffffffff,2.0,0.0,0.0,0.0,0.0
842d10dffffffff,6.0,0.0,0.0,0.0,0.0
842d115ffffffff,2.0,0.0,0.0,0.0,0.0
842d117ffffffff,1.0,0.0,0.0,0.0,0.0
842d121ffffffff,2.0,0.0,0.0,0.0,0.0
842d125ffffffff,33.0,0.0,0.0,0.0,0.0
842d127ffffffff,5.0,0.0,0.0,0.0,0.0
842d12bffffffff,22.0,0.0,0.0,0.0,0.0
842d12dffffffff,1.0,0.0,0.0,0.0,0.0
842d131ffffffff,4.0,0.0,0.0,0.0,0.0
842d139ffffffff,5.0,0.0,0.0,0.0,0.0
842d13dffffffff,5.0,0.0,0.0,0.0,0.0
842d141ffffffff,7.0,0.0,0.0,0.0,0.0
842d145ffffffff,2.0,0.0,0.0,0.0,0.0
842d147ffffffff,2.0,0.0,0.0,0.0,0.0
842d149ffffffff,2.0,0.0,0.0,0.0,0.0
842d14bffffffff,30.0,0.0,0.0,0.0,0.0
842d14dffffffff,1.0,0.0,0.0,0.0,0.0
842d157ffffffff,3.0,0.0,0.0,0.0,0.0
842d15bffffffff,5.0,0.0,0.0,0.0,0.0
842d161ffffffff,9.0,0.0,0.0,0.0,0.0
842d167ffffffff,2.0,0.0,0.0,0.0,0.0
842d16dffffffff,6.0,0.0,0.0,0.0,0.0
842d181ffffffff,2.0,0.0,0.0,0.0,0.0
842d183ffffffff,1.0,0.0,0.0,0.0,0.0
842d1bdffffffff,2.0,0.0,0.0,0.0,0.0
842d1c9ffffffff,3.0,0.0,0.0,0.0,0.0
842d1cbffffffff,3.0,0.0,0.0,0.0,0.0
842d1cdffffffff,5.0,0.0,0.0,0.0,0.0
842d227ffffffff,8.0,0.0,0.0,0.0,0.0
842d2d7ffffffff,1.0,0.0,0.0,0.0,0.0
842d303ffffffff,6.0,0.0,0.0,0.0,0.0
842d305ffffffff,8.0,0.0,0.0,0.0,0.0
842d307ffffffff,5.0,0.0,0.0,0.0,0.0
842d309ffffffff,8.0,0.0,0.0,0.0,0.0
842d311ffffffff,2.0,0.0,0.0,0.0,0.0
842d315ffffffff,17.0,2.0,0.0,0.0,0.0
842d317ffffffff,2.0,0.0,0.0,0.0,0.0
842d31bffffffff,2.0,0.0,0.0,0.0,0.0
842d323ffffffff,20.0,0.0,0.0,0.0,0.0
842d325ffffffff,4.0,0.0,0.0,0.0,0.0
842d329ffffffff,2.0,0.0,0.0,0.0,0.0
842d32bffffffff,23.0,0.0,0.0,0.0,0.0
842d32dffffffff,4.0,0.0,0.0,0.0,0.0
842d331ffffffff,27.0,0.0,0.0,0.0,0.0
842d333ffffffff,42.0,0.0,0.0,0.0,0.0
842d337ffffffff,1.0,0.0,0.0,0.0,0.0
842d339ffffffff,4.0,0.0,0.0,0.0,0.0
842d33bffffffff,5.0,0.0,0.0,0.0,0.0
842d33dffffffff,20.0,0.0,0.0,0.0,0.0
842d343ffffffff,2.0,0.0,0.0,0.0,0.0
842d34bffffffff,5.0,0.0,0.0,0.0,0.0
842d351ffffffff,5.0,0.0,0.0,0.0,0.0
842d359ffffffff,2.0,0.0,0.0,0.0,0.0
842d35bffffffff,19.0,0.0,0.0,0.0,0.0
842d363ffffffff,4.0,0.0,0.0,0.0,0.0
842d367ffffffff,12.0,0.0,0.0,0.0,0.0
842d36bffffffff,5.0,0.0,0.0,0.0,0.0
842d435ffffffff,1.0,0.0,0.0,0.0,0.0
842d581ffffffff,2.0,0.0,0.0,0.0,0.0
842d5c1ffffffff,3.0,0.0,0.0,0.0,0.0
842d5c3ffffffff,10.0,0.0,0.0,0.0,0.0
842d641ffffffff,3.0,0.0,0.0,0.0,0.0
842d647ffffffff,2.0,0.0,0.0,0.0,0.0
842d64dffffffff,76.0,0.0,0.0,0.0,0.0
842d701ffffffff,4.0,0.0,0.0,0.0,0.0
842d71dffffffff,2.0,0.0,0.0,0.0,0.0
842d729ffffffff,2.0,0.0,0.0,0.0,0.0
842d745ffffffff,2.0,0.0,0.0,0.0,0.0
842d763ffffffff,7.0,0.0,0.0,0.0,0.0
842d81dffffffff,1.0,0.0,0.0,0.0,0.0
842d849ffffffff,43.0,0.0,0.0,0.0,0.0
842d911ffffffff,4.0,0.0,0.0,0.0,0.0
842d949ffffffff,2.0,0.0,0.0,0.0,0.0
842d959ffffffff,2.0,0.0,0.0,0.0,0.0
842da09ffffffff,5.0,0.0,0.0,0.0,0.0
842da17ffffffff,5.0,0.0,0.0,0.0,0.0
842da1bffffffff,9.0,0.0,0.0,0.0,0.0
842da45ffffffff,6.0,0.0,0.0,0.0,0.0
842da4dffffffff,2.0,0.0,0.0,0.0,0.0
842da59ffffffff,2.0,0.0,0.0,0.0,0.0
842da5dffffffff,83.0,0.0,0.0,0.0,0.0
842da69ffffffff,1.0,0.0,0.0,0.0,0.0
842da6bffffffff,1.0,0.0,0.0,0.0,0.0
842da81ffffffff,79.0,0.0,0.0,0.0,0.0
842da83ffffffff,25.0,0.0,0.0,0.0,0.0
842da89ffffffff,9.0,0.0,0.0,0.0,0.0
842da8bffffffff,9.0,0.0,0.0,0.0,0.0
842da8dffffffff,15.0,0.0,0.0,0.0,0.0
842da91ffffffff,4.0,0.0,0.0,0.0,0.0
842da95ffffffff,9.0,0.0,0.0,0.0,0.0
842da9bffffffff,3.0,0.0,0.0,0.0,0.0
842dab1ffffffff,4.0,0.0,0.0,0.0,0.0
842dab3ffffffff,8.0,0.0,0.0,0.0,0.0
842dab9ffffffff,50.0,0.0,0.0,0.0,0.0
842dac5ffffffff,11.0,0.0,0.0,0.0,0.0
842dac7ffffffff,2.0,0.0,0.0,0.0,0.0
842dacbffffffff,3.0,0.0,0.0,0.0,0.0
842dad1ffffffff,2.0,0.0,0.0,0.0,0.0
842dad9ffffffff,4.0,0.0,0.0,0.0,0.0
842dae9ffffffff,12.0,0.0,0.0,0.0,0.0
842db03ffffffff,75.0,0.0,0.0,0.0,0.0
842db05ffffffff,202.0,0.0,0.0,0.0,0.0
842db07ffffffff,10.0,0.0,0.0,0.0,0.0
842db0bffffffff,8.0,0.0,0.0,0.0,0.0
842db11ffffffff,5.0,0.0,0.0,0.0,0.0
842db15ffffffff,29.0,0.0,0.0,0.0,0.0
842db1bffffffff,2.0,0.0,0.0,0.0,0.0
842db1dffffffff,13.0,0.0,0.0,0.0,0.0
842db21ffffffff,8.0,0.0,0.0,2.0,0.0
842db23ffffffff,3.0,0.0,0.0,0.0,0.0
842db25ffffffff,16.0,0.0,0.0,11.0,0.0
842db29ffffffff,188.0,0.0,0.0,25.0,0.0
842db2bffffffff,54.0,0.0,0.0,3.0,0.0
842db2dffffffff,15.0,0.0,0.0,0.0,0.0
842db35ffffffff,1.0,0.0,0.0,0.0,0.0
842db37ffffffff,1.0,0.0,0.0,0.0,0.0
842db39ffffffff,3.0,0.0,0.0,0.0,0.0
842db3dffffffff,43.0,0.0,0.0,0.0,0.0
842db63ffffffff,54.0,0.0,0.0,0.0,0.0
842db65ffffffff,9.0,0.0,0.0,4.0,0.0
842db67ffffffff,227.0,0.0,0.0,4.0,0.0
843000dffffffff,6.0,0.0,0.0,0.0,0.0
8430325ffffffff,2.0,0.0,0.0,0.0,0.0
843032dffffffff,1.0,0.0,0.0,0.0,0.0
8431051ffffffff,1.0,0.0,0.0,0.0,0.0
8431053ffffffff,2.0,0.0,0.0,0.0,0.0
84312adffffffff,1.0,0.0,0.0,0.0,0.0
84312c5ffffffff,3.0,0.0,0.0,0.0,0.0
84312edffffffff,4.0,0.0,0.0,0.0,0.0
84316e5ffffffff,3.0,0.0,0.0,0.0,0.0
8431819ffffffff,22.0,0.0,0.0,0.0,0.0
8431851ffffffff,8.0,0.0,0.0,0.0,0.0
8431853ffffffff,6.0,0.0,0.0,0.0,0.0
8431859ffffffff,57.0,0.0,0.0,0.0,0.0
843185bffffffff,19.0,0.0,0.0,0.0,0.0
84318c7ffffffff,15.0,0.0,0.0,0.0,0.0
84318d1ffffffff,4.0,0.0,0.0,0.0,0.0
8431a85ffffffff,23.0,0.0,0.0,0.0,0.0
8431aa5ffffffff,2.0,0.0,0.0,0.0,0.0
8431aa7ffffffff,1.0,0.0,0.0,0.0,0.0
8431aa9ffffffff,4.0,0.0,0.0,0.0,0.0
8431aadffffffff,11.0,0.0,0.0,0.0,0.0
8438169ffffffff,1.0,0.0,0.0,0.0,0.0
843816dffffffff,31.0,0.0,0.0,0.0,0.0
8438209ffffffff,21.0,1.0,0.0,0.0,0.0
843820dffffffff,9.0,1.0,0.0,0.0,0.0
8438243ffffffff,18.0,1.0,0.0,0.0,0.0
8438245ffffffff,9.0,0.0,0.0,0.0,0.0
8438247ffffffff,89.0,7.0,0.0,0.0,0.0
8438249ffffffff,3.0,0.0,0.0,0.0,0.0
843824bffffffff,4.0,2.0,0.0,0.0,0.0
843824dffffffff,21.0,3.0,0.0,0.0,0.0
8438251ffffffff,25.0,0.0,0.0,0.0,0.0
8438253ffffffff,9.0,0.0,0.0,0.0,0.0
8438255ffffffff,2.0,0.0,0.0,0.0,0.0
8438259ffffffff,270.0,0.0,0.0,0.0,0.0
843825bffffffff,217.0,0.0,0.0,0.0,0.0
843825dffffffff,19.0,0.0,0.0,0.0,0.0
843826bffffffff,29.0,2.0,0.0,0.0,0.0
8438325ffffffff,3.0,0.0,0.0,0.0,0.0
843834dffffffff,2.0,0.0,0.0,0.0,0.0
8438353ffffffff,2.0,0.0,0.0,0.0,0.0
8438361ffffffff,2.0,0.0,0.0,0.0,0.0
8438365ffffffff,15.0,2.0,0.0,0.0,0.0
