cell_id,Spizella breweri,Spizella breweri breweri,Spizella breweri taverneri
842893bffffffff,27.0,0.0,0.0
842893dffffffff,100.0,0.0,0.0
8428941ffffffff,213.0,0.0,0.0
8428943ffffffff,33.0,0.0,0.0
8428945ffffffff,14.0,0.0,0.0
8428947ffffffff,20.0,0.0,0.0
8428949ffffffff,21.0,0.0,0.0
842894bffffffff,22.0,0.0,0.0
8428951ffffffff,7.0,0.0,0.0
8428953ffffffff,2.0,0.0,0.0
8428955ffffffff,16.0,0.0,0.0
8428957ffffffff,24.0,0.0,0.0
8428959ffffffff,27.0,0.0,0.0
842895bffffffff,12.0,0.0,0.0
842895dffffffff,20.0,0.0,0.0
8428961ffffffff,17.0,0.0,0.0
8428963ffffffff,24.0,0.0,0.0
8428965ffffffff,11.0,0.0,0.0
8428967ffffffff,221.0,0.0,0.0
8428969ffffffff,6.0,0.0,0.0
842896bffffffff,46.0,0.0,0.0
8428987ffffffff,16.0,0.0,0.0
842898dffffffff,58.0,0.0,0.0
84289a7ffffffff,2.0,0.0,0.0
84289abffffffff,2.0,0.0,0.0
84289b1ffffffff,1.0,0.0,0.0
84289b9ffffffff,1.0,0.0,0.0
84289bdffffffff,17.0,0.0,0.0
84289cbffffffff,2.0,0.0,0.0
84289e1ffffffff,2.0,0.0,0.0
84289e3ffffffff,3.0,0.0,0.0
84289e7ffffffff,130.0,0.0,0.0
84289e9ffffffff,4.0,0.0,0.0
84289ebffffffff,17.0,0.0,0.0
84289edffffffff,24.0,0.0,0.0
8428a01ffffffff,25.0,0.0,0.0
8428a03ffffffff,10.0,0.0,0.0
8428a09ffffffff,6.0,0.0,0.0
8428a0bffffffff,2.0,0.0,0.0
8428a0dffffffff,1.0,0.0,0.0
8428a11ffffffff,122.0,0.0,0.0
8428a13ffffffff,73.0,0.0,0.0
8428a15ffffffff,7.0,0.0,0.0
8428a17ffffffff,105.0,0.0,0.0
8428a19ffffffff,17.0,0.0,0.0
8428a1bffffffff,15.0,0.0,0.0
8428a1dffffffff,19.0,0.0,0.0
8428a21ffffffff,26.0,0.0,0.0
8428a23ffffffff,34.0,0.0,0.0
8428a29ffffffff,49.0,0.0,0.0
8428a2dffffffff,1.0,0.0,0.0
8428a31ffffffff,36.0,0.0,0.0
8428a33ffffffff,7.0,0.0,0.0
8428a35ffffffff,91.0,0.0,0.0
8428a37ffffffff,47.0,0.0,0.0
8428a39ffffffff,1.0,0.0,0.0
8428a3dffffffff,2.0,0.0,0.0
8428a41ffffffff,5.0,0.0,0.0
8428a43ffffffff,6.0,0.0,0.0
8428a45ffffffff,3.0,0.0,0.0
8428a4bffffffff,2.0,0.0,0.0
8428a51ffffffff,2.0,0.0,0.0
8428a53ffffffff,2.0,0.0,0.0
8428a55ffffffff,4.0,0.0,0.0
8428a57ffffffff,3.0,0.0,0.0
8428a61ffffffff,3.0,0.0,0.0
8428a63ffffffff,1.0,0.0,0.0
8428a67ffffffff,11.0,0.0,0.0
8428a6bffffffff,2.0,0.0,0.0
8428a6dffffffff,39.0,0.0,0.0
8428a81ffffffff,55.0,0.0,0.0
8428a83ffffffff,15.0,0.0,0.0
8428a85ffffffff,23.0,0.0,0.0
8428a87ffffffff,45.0,0.0,0.0
8428a89ffffffff,5.0,0.0,0.0
8428a8bffffffff,20.0,0.0,0.0
8428a8dffffffff,138.0,0.0,0.0
8428a91ffffffff,139.0,0.0,0.0
8428a93ffffffff,51.0,0.0,0.0
8428a95ffffffff,67.0,0.0,0.0
8428a97ffffffff,139.0,0.0,0.0
8428a99ffffffff,6.0,0.0,0.0
8428a9bffffffff,6.0,0.0,0.0
8428a9dffffffff,324.0,0.0,0.0
8428aa1ffffffff,17.0,0.0,0.0
8428aa3ffffffff,4.0,0.0,0.0
8428aa5ffffffff,141.0,0.0,0.0
8428aa7ffffffff,21.0,0.0,0.0
8428aa9ffffffff,128.0,0.0,0.0
8428aabffffffff,65.0,0.0,0.0
8428aadffffffff,7.0,0.0,0.0
8428ab1ffffffff,43.0,0.0,0.0
8428ab3ffffffff,22.0,0.0,0.0
8428ab7ffffffff,35.0,0.0,0.0
8428ab9ffffffff,17.0,0.0,0.0
8428abbffffffff,4.0,0.0,0.0
8428abdffffffff,21.0,0.0,0.0
8428ac1ffffffff,35.0,0.0,0.0
8428ac3ffffffff,4.0,0.0,0.0
8428ac5ffffffff,32.0,0.0,0.0
8428ac7ffffffff,21.0,0.0,0.0
8428ac9ffffffff,74.0,0.0,0.0
8428acbffffffff,19.0,0.0,0.0
8428acdffffffff,59.0,0.0,0.0
8428ad1ffffffff,31.0,0.0,0.0
8428ad5ffffffff,46.0,0.0,0.0
8428ad7ffffffff,431.0,0.0,0.0
8428adbffffffff,6.0,0.0,0.0
8428addffffffff,205.0,0.0,0.0
8428ae1ffffffff,414.0,0.0,0.0
8428ae3ffffffff,505.0,0.0,0.0
8428ae7ffffffff,39.0,0.0,0.0
8428ae9ffffffff,334.0,0.0,0.0
8428aebffffffff,235.0,0.0,0.0
8428aedffffffff,24.0,0.0,0.0
8428b01ffffffff,52.0,0.0,0.0
8428b03ffffffff,1.0,0.0,0.0
8428b05ffffffff,15.0,0.0,0.0
8428b07ffffffff,15.0,0.0,0.0
8428b09ffffffff,410.0,0.0,0.0
8428b0bffffffff,160.0,0.0,0.0
8428b0dffffffff,100.0,3.0,0.0
8428b11ffffffff,5.0,0.0,0.0
8428b13ffffffff,141.0,0.0,0.0
8428b17ffffffff,73.0,0.0,0.0
8428b19ffffffff,2.0,0.0,0.0
8428b1dffffffff,197.0,0.0,0.0
8428b21ffffffff,5.0,0.0,0.0
8428b23ffffffff,4.0,0.0,0.0
8428b25ffffffff,12.0,0.0,0.0
8428b27ffffffff,9.0,0.0,0.0
8428b29ffffffff,18.0,0.0,0.0
8428b2bffffffff,46.0,0.0,0.0
8428b31ffffffff,147.0,0.0,0.0
8428b33ffffffff,10.0,0.0,0.0
8428b35ffffffff,3.0,0.0,0.0
8428b37ffffffff,15.0,0.0,0.0
8428b39ffffffff,1.0,0.0,0.0
8428b3bffffffff,55.0,0.0,0.0
8428b43ffffffff,13.0,0.0,0.0
8428b45ffffffff,6.0,0.0,0.0
8428b4bffffffff,10.0,0.0,0.0
8428b51ffffffff,15.0,0.0,0.0
8428b53ffffffff,28.0,0.0,0.0
8428b55ffffffff,4.0,0.0,0.0
8428b57ffffffff,543.0,0.0,0.0
8428b59ffffffff,12.0,0.0,0.0
8428b5dffffffff,5.0,0.0,0.0
8428b61ffffffff,136.0,0.0,0.0
8428b63ffffffff,42.0,3.0,0.0
8428b65ffffffff,54.0,0.0,0.0
8428b67ffffffff,4.0,0.0,0.0
8428b69ffffffff,128.0,0.0,0.0
8428b6bffffffff,52.0,0.0,0.0
8428b6dffffffff,75.0,0.0,0.0
8428d05ffffffff,1.0,0.0,0.0
8428d21ffffffff,2.0,0.0,0.0
8428d23ffffffff,5.0,0.0,0.0
8428d25ffffffff,232.0,0.0,0.0
8428d27ffffffff,1.0,0.0,0.0
8428d29ffffffff,34.0,0.0,0.0
8428d2dffffffff,11.0,0.0,0.0
8428d41ffffffff,3.0,0.0,0.0
8428d45ffffffff,16.0,0.0,0.0
8428d4dffffffff,91.0,0.0,0.0
8428d61ffffffff,37.0,0.0,0.0
8428d65ffffffff,257.0,0.0,0.0
8428d67ffffffff,15.0,0.0,0.0
8428d69ffffffff,132.0,0.0,0.0
8428d6bffffffff,8.0,0.0,0.0
8428d6dffffffff,243.0,0.0,0.0
8428f21ffffffff,2.0,0.0,0.0
8428f25ffffffff,1.0,0.0,0.0
8428f27ffffffff,7.0,0.0,0.0
8428f2dffffffff,4.0,0.0,0.0
8428f49ffffffff,3.0,0.0,0.0
8428f61ffffffff,8.0,0.0,0.0
8428f65ffffffff,18.0,0.0,0.0
8428f67ffffffff,7.0,0.0,0.0
8428f6dffffffff,20.0,0.0,0.0
8429125ffffffff,7.0,0.0,0.0
8429127ffffffff,4.0,0.0,0.0
8429135ffffffff,2.0,0.0,0.0
8429167ffffffff,4.0,0.0,0.0
8429809ffffffff,20.0,0.0,0.0
842980bffffffff,10.0,0.0,0.0
842980dffffffff,39.0,0.0,0.0
8429811ffffffff,13.0,0.0,0.0
8429819ffffffff,23.0,0.0,0.0
842981bffffffff,185.0,0.0,0.0
842981dffffffff,5.0,0.0,0.0
8429821ffffffff,4.0,0.0,0.0
8429823ffffffff,12.0,0.0,0.0
8429825ffffffff,4.0,0.0,0.0
8429827ffffffff,12.0,0.0,0.0
842982bffffffff,20.0,0.0,0.0
8429831ffffffff,6.0,0.0,0.0
8429833ffffffff,3.0,0.0,0.0
8429835ffffffff,3.0,0.0,0.0
842983dffffffff,2.0,0.0,0.0
8429841ffffffff,61.0,0.0,0.0
8429843ffffffff,21.0,0.0,0.0
8429845ffffffff,49.0,0.0,0.0
8429847ffffffff,25.0,0.0,0.0
8429849ffffffff,105.0,0.0,0.0
842984dffffffff,73.0,0.0,0.0
8429851ffffffff,22.0,0.0,0.0
8429853ffffffff,77.0,0.0,0.0
8429855ffffffff,150.0,0.0,0.0
8429857ffffffff,21.0,0.0,0.0
8429859ffffffff,25.0,0.0,0.0
842985bffffffff,31.0,0.0,0.0
842985dffffffff,1.0,0.0,0.0
8429861ffffffff,35.0,0.0,0.0
8429863ffffffff,216.0,0.0,0.0
8429865ffffffff,32.0,0.0,0.0
8429867ffffffff,24.0,0.0,0.0
8429869ffffffff,322.0,0.0,0.0
842986bffffffff,217.0,0.0,0.0
842986dffffffff,2.0,0.0,0.0
8429883ffffffff,18.0,0.0,0.0
8429887ffffffff,3.0,0.0,0.0
8429889ffffffff,6.0,0.0,0.0
842988bffffffff,2.0,0.0,0.0
8429891ffffffff,201.0,0.0,0.0
8429893ffffffff,1106.0,0.0,0.0
8429895ffffffff,20.0,0.0,0.0
8429897ffffffff,12.0,0.0,0.0
8429899ffffffff,85.0,0.0,0.0
842989bffffffff,446.0,0.0,0.0
842989dffffffff,70.0,0.0,0.0
84298a1ffffffff,28.0,0.0,0.0
84298a5ffffffff,6.0,0.0,0.0
84298a7ffffffff,3.0,0.0,0.0
84298a9ffffffff,1.0,0.0,0.0
84298abffffffff,9.0,0.0,0.0
84298adffffffff,35.0,0.0,0.0
84298b3ffffffff,1.0,0.0,0.0
84298b7ffffffff,5.0,0.0,0.0
84298b9ffffffff,13.0,0.0,0.0
84298c1ffffffff,174.0,0.0,0.0
84298c3ffffffff,334.0,0.0,0.0
84298c9ffffffff,752.0,0.0,0.0
84298cbffffffff,1158.0,0.0,0.0
84298cdffffffff,393.0,0.0,0.0
84298d1ffffffff,30.0,0.0,0.0
84298d3ffffffff,55.0,0.0,0.0
84298d5ffffffff,132.0,0.0,0.0
84298d7ffffffff,247.0,0.0,0.0
84298ddffffffff,422.0,0.0,0.0
84298e1ffffffff,10.0,0.0,0.0
84298e7ffffffff,24.0,0.0,0.0
84298e9ffffffff,45.0,0.0,0.0
8429901ffffffff,8.0,0.0,0.0
8429903ffffffff,16.0,0.0,0.0
8429905ffffffff,17.0,0.0,0.0
8429907ffffffff,23.0,1.0,0.0
8429909ffffffff,25.0,2.0,0.0
842990bffffffff,90.0,0.0,0.0
842990dffffffff,14.0,6.0,0.0
8429911ffffffff,3.0,0.0,0.0
8429915ffffffff,14.0,0.0,0.0
8429917ffffffff,2.0,0.0,0.0
8429919ffffffff,19.0,0.0,0.0
842991bffffffff,4.0,0.0,0.0
842991dffffffff,33.0,0.0,0.0
8429921ffffffff,8.0,0.0,0.0
8429923ffffffff,38.0,3.0,0.0
8429925ffffffff,4.0,0.0,0.0
8429927ffffffff,5.0,0.0,0.0
8429929ffffffff,9.0,0.0,0.0
842992bffffffff,63.0,0.0,0.0
842992dffffffff,8.0,0.0,0.0
8429931ffffffff,16.0,0.0,0.0
8429933ffffffff,1.0,0.0,0.0
8429935ffffffff,28.0,0.0,0.0
8429937ffffffff,10.0,0.0,0.0
8429939ffffffff,28.0,0.0,0.0
842993dffffffff,6.0,0.0,0.0
8429941ffffffff,6.0,0.0,0.0
8429943ffffffff,2.0,0.0,0.0
8429945ffffffff,6.0,0.0,0.0
8429947ffffffff,7.0,0.0,0.0
842994bffffffff,1.0,0.0,0.0
842994dffffffff,59.0,3.0,0.0
8429951ffffffff,17.0,0.0,0.0
8429953ffffffff,213.0,0.0,0.0
8429955ffffffff,5.0,0.0,0.0
8429957ffffffff,143.0,0.0,0.0
842995bffffffff,8.0,0.0,0.0
8429963ffffffff,12.0,0.0,0.0
842996bffffffff,36.0,1.0,0.0
842996dffffffff,6.0,0.0,0.0
8429981ffffffff,26.0,0.0,0.0
8429987ffffffff,5.0,0.0,0.0
8429989ffffffff,42.0,0.0,0.0
842998bffffffff,8.0,0.0,0.0
842998dffffffff,12.0,0.0,0.0
8429995ffffffff,71.0,0.0,0.0
8429997ffffffff,117.0,0.0,0.0
842999dffffffff,6.0,0.0,0.0
84299a5ffffffff,5.0,0.0,0.0
84299a9ffffffff,3.0,0.0,0.0
84299abffffffff,2.0,0.0,0.0
84299adffffffff,38.0,0.0,0.0
84299b3ffffffff,82.0,0.0,0.0
84299b5ffffffff,18.0,0.0,0.0
84299b7ffffffff,25.0,0.0,0.0
84299bbffffffff,398.0,0.0,0.0
84299bdffffffff,10.0,0.0,0.0
84299c1ffffffff,40.0,0.0,0.0
84299c3ffffffff,2.0,0.0,0.0
84299c7ffffffff,24.0,0.0,0.0
84299cbffffffff,5.0,0.0,0.0
84299d3ffffffff,26.0,0.0,0.0
84299d7ffffffff,6.0,0.0,0.0
84299d9ffffffff,10.0,0.0,0.0
84299dbffffffff,6.0,0.0,0.0
84299ddffffffff,1.0,0.0,0.0
84299e3ffffffff,4.0,0.0,0.0
84299e5ffffffff,1.0,0.0,0.0
84299ebffffffff,44.0,0.0,0.0
8429a01ffffffff,33.0,0.0,0.0
8429a03ffffffff,45.0,0.0,0.0
8429a05ffffffff,156.0,0.0,0.0
8429a07ffffffff,38.0,0.0,0.0
8429a09ffffffff,3.0,0.0,0.0
8429a0bffffffff,3.0,0.0,0.0
8429a0dffffffff,13.0,0.0,0.0
8429a11ffffffff,36.0,0.0,0.0
8429a13ffffffff,43.0,0.0,0.0
8429a15ffffffff,191.0,0.0,0.0
8429a17ffffffff,364.0,0.0,0.0
8429a19ffffffff,36.0,0.0,0.0
8429a1dffffffff,195.0,0.0,0.0
8429a23ffffffff,4.0,0.0,0.0
8429a25ffffffff,22.0,0.0,0.0
8429a27ffffffff,11.0,0.0,0.0
8429a29ffffffff,326.0,2.0,0.0
8429a31ffffffff,51.0,0.0,0.0
8429a33ffffffff,15.0,0.0,0.0
8429a35ffffffff,2.0,0.0,0.0
8429a39ffffffff,10.0,0.0,0.0
8429a3bffffffff,160.0,0.0,0.0
8429a3dffffffff,10.0,0.0,0.0
8429a51ffffffff,4.0,0.0,0.0
8429a57ffffffff,92.0,0.0,0.0
8429a59ffffffff,110.0,0.0,0.0
8429a61ffffffff,77.0,0.0,0.0
8429a63ffffffff,88.0,0.0,0.0
8429a65ffffffff,39.0,0.0,0.0
8429a67ffffffff,102.0,0.0,0.0
8429a69ffffffff,366.0,0.0,0.0
8429a6bffffffff,282.0,0.0,0.0
8429a6dffffffff,119.0,0.0,0.0
8429a85ffffffff,2.0,0.0,0.0
8429a89ffffffff,3.0,0.0,0.0
8429aa1ffffffff,21.0,0.0,0.0
8429aa5ffffffff,15.0,0.0,0.0
8429aa7ffffffff,401.0,0.0,0.0
8429aa9ffffffff,2.0,0.0,0.0
8429aabffffffff,2.0,0.0,0.0
8429aadffffffff,38.0,0.0,0.0
8429ab5ffffffff,1.0,0.0,0.0
8429ab9ffffffff,10.0,0.0,0.0
8429abdffffffff,2.0,0.0,0.0
8429ac1ffffffff,14.0,0.0,0.0
8429ac5ffffffff,6.0,0.0,0.0
8429ac7ffffffff,3.0,0.0,0.0
8429acdffffffff,58.0,0.0,0.0
8429ae1ffffffff,142.0,0.0,0.0
8429ae3ffffffff,6.0,0.0,0.0
8429ae5ffffffff,179.0,0.0,0.0
8429ae7ffffffff,32.0,0.0,0.0
8429ae9ffffffff,1.0,0.0,0.0
8429aebffffffff,5.0,0.0,0.0
8429aedffffffff,183.0,0.0,0.0
8429b01ffffffff,47.0,0.0,0.0
8429b03ffffffff,24.0,0.0,0.0
8429b05ffffffff,1.0,0.0,0.0
8429b07ffffffff,3.0,0.0,0.0
8429b09ffffffff,73.0,0.0,0.0
8429b0bffffffff,164.0,0.0,0.0
8429b0dffffffff,5.0,0.0,0.0
8429b11ffffffff,15.0,0.0,0.0
8429b13ffffffff,115.0,0.0,0.0
8429b15ffffffff,346.0,0.0,0.0
8429b17ffffffff,2.0,0.0,0.0
8429b19ffffffff,19.0,0.0,0.0
8429b1bffffffff,175.0,0.0,0.0
8429b1dffffffff,74.0,0.0,0.0
8429b21ffffffff,7.0,2.0,0.0
8429b23ffffffff,1.0,0.0,0.0
8429b25ffffffff,101.0,2.0,0.0
8429b27ffffffff,3.0,0.0,0.0
8429b29ffffffff,217.0,1.0,0.0
8429b2dffffffff,348.0,3.0,0.0
8429b33ffffffff,4.0,0.0,0.0
8429b39ffffffff,31.0,0.0,0.0
8429b3bffffffff,20.0,0.0,0.0
8429b3dffffffff,3.0,0.0,0.0
8429b41ffffffff,11.0,0.0,0.0
8429b43ffffffff,12.0,0.0,0.0
8429b45ffffffff,26.0,0.0,0.0
8429b47ffffffff,12.0,0.0,0.0
8429b49ffffffff,8.0,0.0,0.0
8429b4bffffffff,4.0,0.0,0.0
8429b4dffffffff,2.0,0.0,0.0
8429b51ffffffff,9.0,0.0,0.0
8429b55ffffffff,67.0,0.0,0.0
8429b57ffffffff,28.0,0.0,0.0
8429b59ffffffff,16.0,0.0,0.0
8429b5bffffffff,84.0,0.0,0.0
8429b5dffffffff,113.0,0.0,0.0
8429b61ffffffff,72.0,0.0,0.0
8429b63ffffffff,55.0,1.0,0.0
8429b65ffffffff,200.0,3.0,0.0
8429b67ffffffff,127.0,2.0,0.0
8429b69ffffffff,141.0,0.0,0.0
8429b6bffffffff,116.0,1.0,0.0
8429b6dffffffff,388.0,0.0,0.0
8448017ffffffff,6.0,0.0,0.0
8448059ffffffff,8.0,0.0,0.0
844805bffffffff,18.0,0.0,0.0
8448085ffffffff,5.0,0.0,0.0
8448097ffffffff,175.0,0.0,0.0
84480a9ffffffff,3.0,0.0,0.0
84480adffffffff,15.0,0.0,0.0
84480bbffffffff,84.0,0.0,0.0
84480cbffffffff,2.0,0.0,0.0
84480d1ffffffff,5.0,0.0,0.0
84480d3ffffffff,9.0,0.0,0.0
84480ddffffffff,8.0,0.0,0.0
84480e1ffffffff,18.0,0.0,0.0
84480e5ffffffff,2.0,0.0,0.0
84480edffffffff,1.0,0.0,0.0
8448101ffffffff,11.0,0.0,0.0
844810dffffffff,12.0,0.0,0.0
8448121ffffffff,1.0,0.0,0.0
8448125ffffffff,2.0,0.0,0.0
8448133ffffffff,5.0,0.0,0.0
8448139ffffffff,2.0,0.0,0.0
8448145ffffffff,5.0,0.0,0.0
8448147ffffffff,28.0,0.0,0.0
844816bffffffff,9.0,0.0,0.0
84481a7ffffffff,2.0,0.0,0.0
84481abffffffff,3.0,0.0,0.0
84481b1ffffffff,2.0,0.0,0.0
84481b5ffffffff,22.0,0.0,0.0
84481b7ffffffff,1.0,0.0,0.0
84481d7ffffffff,3.0,0.0,0.0
8448233ffffffff,23.0,0.0,0.0
844823bffffffff,3.0,0.0,0.0
8448295ffffffff,7.0,0.0,0.0
84482a1ffffffff,4.0,0.0,0.0
84482a9ffffffff,22.0,0.0,0.0
84482adffffffff,31.0,0.0,0.0
84482b1ffffffff,4.0,0.0,0.0
84482b5ffffffff,2.0,0.0,0.0
84482b7ffffffff,4.0,0.0,0.0
84482b9ffffffff,23.0,0.0,0.0
84482bbffffffff,3.0,0.0,0.0
84482e5ffffffff,38.0,0.0,0.0
84482e7ffffffff,4.0,0.0,0.0
8448333ffffffff,9.0,0.0,0.0
8448337ffffffff,1.0,0.0,0.0
844833bffffffff,3.0,0.0,0.0
8448425ffffffff,17.0,0.0,0.0
8448427ffffffff,36.0,0.0,0.0
8448435ffffffff,7.0,0.0,0.0
8448437ffffffff,2.0,0.0,0.0
844843dffffffff,1.0,0.0,0.0
8448469ffffffff,23.0,0.0,0.0
844846bffffffff,2.0,0.0,0.0
844846dffffffff,4.0,0.0,0.0
84484a5ffffffff,21.0,0.0,0.0
84484a7ffffffff,8.0,0.0,0.0
844851bffffffff,8.0,0.0,0.0
8448525ffffffff,4.0,0.0,0.0
8448527ffffffff,14.0,0.0,0.0
844852dffffffff,17.0,0.0,0.0
8448539ffffffff,6.0,0.0,0.0
8448547ffffffff,3.0,0.0,0.0
8448551ffffffff,5.0,0.0,0.0
8448553ffffffff,6.0,0.0,0.0
8448557ffffffff,4.0,0.0,0.0
8448559ffffffff,24.0,0.0,0.0
844855bffffffff,6.0,0.0,0.0
8448561ffffffff,1.0,0.0,0.0
8448565ffffffff,16.0,0.0,0.0
8448567ffffffff,131.0,0.0,0.0
8448569ffffffff,4.0,0.0,0.0
844856bffffffff,20.0,0.0,0.0
844856dffffffff,5.0,0.0,0.0
8448583ffffffff,7.0,0.0,0.0
8448585ffffffff,4.0,0.0,0.0
8448587ffffffff,1.0,0.0,0.0
8448591ffffffff,1.0,0.0,0.0
8448593ffffffff,50.0,0.0,0.0
8448595ffffffff,15.0,0.0,0.0
8448597ffffffff,59.0,0.0,0.0
8448599ffffffff,23.0,0.0,0.0
844859bffffffff,3.0,0.0,0.0
844859dffffffff,5.0,0.0,0.0
84485a3ffffffff,30.0,2.0,0.0
84485a5ffffffff,3.0,0.0,0.0
84485a7ffffffff,142.0,0.0,0.0
84485adffffffff,8.0,0.0,0.0
84485b1ffffffff,28.0,0.0,0.0
84485b3ffffffff,22.0,0.0,0.0
84485b5ffffffff,27.0,0.0,0.0
84485b7ffffffff,30.0,0.0,0.0
84485b9ffffffff,3.0,0.0,0.0
84485bbffffffff,10.0,0.0,0.0
84485bdffffffff,22.0,0.0,0.0
84485c3ffffffff,3.0,0.0,0.0
84485c7ffffffff,13.0,0.0,0.0
84485c9ffffffff,23.0,0.0,0.0
84485d1ffffffff,15.0,0.0,0.0
84485d3ffffffff,1.0,0.0,0.0
84485d5ffffffff,9.0,0.0,0.0
84485d7ffffffff,30.0,0.0,0.0
84485ddffffffff,4.0,0.0,0.0
84485e1ffffffff,2.0,0.0,0.0
84485e3ffffffff,2.0,0.0,0.0
84485e5ffffffff,10.0,0.0,0.0
84485e7ffffffff,20.0,0.0,0.0
8448715ffffffff,6.0,0.0,0.0
8448717ffffffff,5.0,0.0,0.0
8448723ffffffff,12.0,0.0,0.0
844872bffffffff,6.0,0.0,0.0
8448731ffffffff,37.0,0.0,0.0
8448733ffffffff,22.0,0.0,0.0
8448735ffffffff,5.0,0.0,0.0
8448737ffffffff,1.0,0.0,0.0
844873bffffffff,17.0,0.0,0.0
844880dffffffff,17.0,0.0,0.0
8448815ffffffff,2.0,0.0,0.0
8448817ffffffff,2.0,0.0,0.0
8448825ffffffff,7.0,0.0,0.0
844882bffffffff,1.0,0.0,0.0
844882dffffffff,4.0,0.0,0.0
844884bffffffff,10.0,0.0,0.0
8448863ffffffff,3.0,0.0,0.0
8448869ffffffff,5.0,0.0,0.0
844886bffffffff,17.0,0.0,0.0
8448881ffffffff,17.0,0.0,0.0
8448883ffffffff,2.0,0.0,0.0
8448887ffffffff,2.0,0.0,0.0
8448889ffffffff,3.0,0.0,0.0
8448891ffffffff,4.0,0.0,0.0
8448897ffffffff,5.0,0.0,0.0
8448899ffffffff,4.0,0.0,0.0
844889bffffffff,69.0,0.0,0.0
844889dffffffff,10.0,0.0,0.0
84488a1ffffffff,2.0,0.0,0.0
84488a7ffffffff,6.0,0.0,0.0
84488a9ffffffff,2.0,0.0,0.0
84488b3ffffffff,11.0,0.0,0.0
84488b5ffffffff,2.0,0.0,0.0
84488bdffffffff,1.0,0.0,0.0
84488c7ffffffff,12.0,0.0,0.0
84488d1ffffffff,140.0,0.0,0.0
84488d3ffffffff,31.0,0.0,0.0
84488d5ffffffff,15.0,0.0,0.0
84488d7ffffffff,21.0,0.0,0.0
84488d9ffffffff,225.0,0.0,0.0
84488dbffffffff,9.0,0.0,0.0
84488ddffffffff,30.0,0.0,0.0
84488e1ffffffff,6.0,0.0,0.0
84488e9ffffffff,17.0,0.0,0.0
84488ebffffffff,21.0,0.0,0.0
84488edffffffff,9.0,0.0,0.0
8448a05ffffffff,28.0,0.0,0.0
8448a07ffffffff,1.0,0.0,0.0
8448a1bffffffff,1.0,0.0,0.0
8448a21ffffffff,11.0,0.0,0.0
8448a27ffffffff,9.0,0.0,0.0
8448a29ffffffff,1.0,0.0,0.0
8448a2bffffffff,9.0,0.0,0.0
8448a3dffffffff,2.0,0.0,0.0
8448a63ffffffff,46.0,0.0,0.0
8448a6bffffffff,3.0,0.0,0.0
8448aa1ffffffff,2.0,0.0,0.0
8448ab3ffffffff,181.0,0.0,0.0
8448ab7ffffffff,377.0,0.0,0.0
8448acbffffffff,1.0,0.0,0.0
8448adbffffffff,1.0,0.0,0.0
8448c01ffffffff,1.0,0.0,0.0
8448c03ffffffff,1.0,0.0,0.0
8448c05ffffffff,151.0,0.0,0.0
8448c07ffffffff,102.0,0.0,0.0
8448c09ffffffff,32.0,0.0,0.0
8448c0bffffffff,53.0,0.0,0.0
8448c0dffffffff,63.0,0.0,0.0
8448c11ffffffff,7.0,0.0,0.0
8448c13ffffffff,4.0,0.0,0.0
8448c15ffffffff,3.0,0.0,0.0
8448c17ffffffff,1.0,0.0,0.0
8448c19ffffffff,44.0,1.0,0.0
8448c1bffffffff,7.0,0.0,0.0
8448c1dffffffff,24.0,0.0,0.0
8448c25ffffffff,24.0,0.0,0.0
8448c27ffffffff,3.0,0.0,0.0
8448c29ffffffff,9.0,0.0,0.0
8448c2bffffffff,66.0,0.0,0.0
8448c2dffffffff,57.0,0.0,0.0
8448c31ffffffff,8.0,0.0,0.0
8448c33ffffffff,9.0,0.0,0.0
8448c35ffffffff,781.0,0.0,0.0
8448c37ffffffff,15.0,0.0,0.0
8448c3dffffffff,39.0,0.0,0.0
8448c43ffffffff,5.0,0.0,0.0
8448c47ffffffff,57.0,0.0,0.0
8448c49ffffffff,3.0,0.0,0.0
8448c4bffffffff,2.0,0.0,0.0
8448c4dffffffff,5.0,0.0,0.0
8448c51ffffffff,124.0,0.0,0.0
8448c53ffffffff,115.0,3.0,0.0
8448c55ffffffff,15.0,0.0,0.0
8448c57ffffffff,55.0,0.0,0.0
8448c59ffffffff,1631.0,63.0,0.0
8448c5bffffffff,93.0,3.0,0.0
8448c5dffffffff,152.0,0.0,0.0
8448c61ffffffff,120.0,0.0,0.0
8448c63ffffffff,451.0,0.0,0.0
8448c65ffffffff,98.0,0.0,0.0
8448c67ffffffff,60.0,0.0,0.0
8448c69ffffffff,43.0,0.0,0.0
8448c6bffffffff,3.0,0.0,0.0
8448c6dffffffff,70.0,0.0,0.0
8448c81ffffffff,42.0,0.0,0.0
8448c89ffffffff,133.0,0.0,0.0
8448c8bffffffff,89.0,0.0,0.0
8448c8dffffffff,4.0,0.0,0.0
8448c91ffffffff,2.0,0.0,0.0
8448c93ffffffff,11.0,3.0,0.0
8448c95ffffffff,4.0,0.0,0.0
8448c97ffffffff,9.0,0.0,0.0
8448c99ffffffff,160.0,0.0,0.0
8448c9bffffffff,41.0,0.0,0.0
8448c9dffffffff,25.0,0.0,0.0
8448ca1ffffffff,3.0,0.0,0.0
8448ca3ffffffff,2.0,0.0,0.0
8448ca7ffffffff,4.0,0.0,0.0
8448ca9ffffffff,4.0,0.0,0.0
8448cadffffffff,7.0,0.0,0.0
