cell_id,Ardea purpurea,Ardea purpurea bournei,Ardea purpurea [purpurea Group]
834331fffffffff,3.0,0.0,0.0
834360fffffffff,69.0,0.0,0.0
834361fffffffff,2.0,0.0,0.0
834365fffffffff,5.0,0.0,0.0
83438cfffffffff,30.0,0.0,7.0
834398fffffffff,5.0,0.0,5.0
8343a0fffffffff,67.0,0.0,0.0
8343a1fffffffff,113.0,0.0,6.0
8343a3fffffffff,14.0,0.0,0.0
8343a8fffffffff,13.0,0.0,0.0
8343a9fffffffff,3.0,0.0,0.0
8343acfffffffff,198.0,0.0,7.0
8343adfffffffff,4.0,0.0,0.0
8343aefffffffff,711.0,0.0,0.0
834a24fffffffff,1.0,0.0,0.0
834b84fffffffff,20.0,0.0,0.0
834b86fffffffff,274.0,0.0,7.0
834b91fffffffff,11.0,0.0,0.0
834b93fffffffff,2.0,0.0,0.0
834b9cfffffffff,4.0,0.0,0.0
834ba0fffffffff,73.0,0.0,0.0
834ba1fffffffff,1666.0,0.0,19.0
834ba2fffffffff,82.0,0.0,0.0
834ba3fffffffff,91.0,0.0,0.0
834ba5fffffffff,14.0,0.0,0.0
834ba6fffffffff,37.0,0.0,0.0
834ba8fffffffff,39.0,0.0,5.0
834bb1fffffffff,317.0,0.0,3.0
834bb5fffffffff,944.0,0.0,6.0
835202fffffffff,7.0,0.0,0.0
835211fffffffff,10.0,0.0,0.0
835215fffffffff,6.0,0.0,0.0
83521cfffffffff,32.0,0.0,0.0
83521efffffffff,32.0,0.0,0.0
835232fffffffff,6.0,0.0,0.0
83524dfffffffff,39.0,0.0,6.0
835291fffffffff,5.0,0.0,0.0
835299fffffffff,2.0,0.0,0.0
83529bfffffffff,5.0,0.0,0.0
8352d4fffffffff,7.0,0.0,0.0
835305fffffffff,2.0,0.0,0.0
835345fffffffff,4.0,0.0,0.0
83534dfffffffff,17.0,0.0,0.0
835355fffffffff,27.0,0.0,0.0
835363fffffffff,2.0,0.0,0.0
835364fffffffff,3.0,0.0,0.0
835368fffffffff,1.0,0.0,0.0
83536afffffffff,37.0,0.0,0.0
83536bfffffffff,10.0,0.0,0.0
83536efffffffff,10.0,0.0,0.0
8353a4fffffffff,24.0,0.0,0.0
8353a9fffffffff,4.0,0.0,0.0
8353adfffffffff,6.0,0.0,0.0
8353b4fffffffff,6.0,0.0,0.0
835402fffffffff,10.0,0.0,5.0
835408fffffffff,4.0,0.0,0.0
835410fffffffff,189.0,0.0,70.0
835411fffffffff,31.0,0.0,4.0
835413fffffffff,61.0,0.0,28.0
835415fffffffff,10.0,0.0,4.0
835418fffffffff,4.0,0.0,0.0
835419fffffffff,1.0,0.0,0.0
83541afffffffff,81.0,0.0,12.0
83541bfffffffff,139.0,0.0,5.0
835449fffffffff,1.0,0.0,0.0
835494fffffffff,105.0,93.0,0.0
8354a9fffffffff,179.0,0.0,12.0
8354acfffffffff,40.0,0.0,0.0
8354adfffffffff,6.0,0.0,0.0
8354e2fffffffff,3.0,0.0,0.0
8354e4fffffffff,15.0,0.0,3.0
8354e5fffffffff,2.0,0.0,0.0
8354e6fffffffff,5.0,0.0,4.0
8354f0fffffffff,1.0,0.0,0.0
8354f1fffffffff,2.0,0.0,0.0
8354f4fffffffff,14.0,0.0,0.0
8354f5fffffffff,17.0,0.0,0.0
835512fffffffff,2.0,0.0,0.0
835534fffffffff,4.0,0.0,0.0
835840fffffffff,1.0,0.0,0.0
835858fffffffff,13.0,0.0,0.0
83585afffffffff,1.0,0.0,0.0
83585dfffffffff,3.0,0.0,0.0
835883fffffffff,2.0,0.0,0.0
835890fffffffff,80.0,0.0,0.0
835891fffffffff,12.0,0.0,0.0
835894fffffffff,4.0,0.0,0.0
835896fffffffff,7.0,0.0,0.0
8358a4fffffffff,6.0,0.0,0.0
8358c8fffffffff,2.0,0.0,0.0
8358dcfffffffff,3.0,0.0,0.0
8358defffffffff,4.0,0.0,0.0
835993fffffffff,2.0,0.0,0.0
83599afffffffff,26.0,0.0,0.0
83599bfffffffff,1.0,0.0,0.0
83599efffffffff,9.0,0.0,0.0
836002fffffffff,2893.0,0.0,0.0
836004fffffffff,968.0,0.0,0.0
836006fffffffff,2360.0,0.0,0.0
836010fffffffff,132.0,0.0,0.0
836011fffffffff,688.0,0.0,0.0
836012fffffffff,4.0,0.0,0.0
836013fffffffff,68.0,0.0,0.0
836014fffffffff,6047.0,0.0,0.0
836015fffffffff,2626.0,0.0,0.0
836016fffffffff,2032.0,0.0,0.0
83601efffffffff,1146.0,0.0,0.0
836022fffffffff,6867.0,0.0,0.0
836026fffffffff,1401.0,0.0,0.0
836030fffffffff,515.0,0.0,0.0
836031fffffffff,5250.0,0.0,0.0
836032fffffffff,519.0,0.0,0.0
836033fffffffff,2762.0,0.0,0.0
836034fffffffff,274.0,0.0,0.0
836035fffffffff,193.0,0.0,0.0
836036fffffffff,605.0,0.0,0.0
836080fffffffff,42.0,0.0,0.0
836081fffffffff,6.0,0.0,0.0
836084fffffffff,66.0,0.0,0.0
836085fffffffff,18.0,0.0,0.0
836086fffffffff,16.0,0.0,0.0
836088fffffffff,743.0,0.0,0.0
83608afffffffff,16.0,0.0,0.0
83608bfffffffff,2866.0,0.0,0.0
83608cfffffffff,20.0,0.0,0.0
83608dfffffffff,4.0,0.0,0.0
83608efffffffff,471.0,0.0,0.0
836090fffffffff,183.0,0.0,0.0
836091fffffffff,90.0,0.0,0.0
836092fffffffff,35.0,0.0,0.0
836093fffffffff,11.0,0.0,0.0
836094fffffffff,118.0,0.0,0.0
836095fffffffff,5.0,0.0,0.0
836096fffffffff,580.0,0.0,0.0
836098fffffffff,60.0,0.0,0.0
836099fffffffff,208.0,0.0,0.0
83609afffffffff,8.0,0.0,0.0
83609bfffffffff,4.0,0.0,0.0
83609cfffffffff,2.0,0.0,0.0
83609dfffffffff,13.0,0.0,0.0
83609efffffffff,919.0,0.0,0.0
8360a0fffffffff,77.0,0.0,0.0
8360a1fffffffff,84.0,0.0,0.0
8360a2fffffffff,986.0,0.0,0.0
8360a3fffffffff,95.0,0.0,0.0
8360a4fffffffff,6.0,0.0,0.0
8360a5fffffffff,38.0,0.0,0.0
8360a6fffffffff,47.0,0.0,0.0
8360a8fffffffff,218.0,0.0,0.0
8360a9fffffffff,1878.0,0.0,0.0
8360aafffffffff,39.0,0.0,0.0
8360abfffffffff,159.0,0.0,0.0
8360acfffffffff,94.0,0.0,0.0
8360adfffffffff,95.0,0.0,0.0
8360aefffffffff,30.0,0.0,0.0
8360b0fffffffff,70.0,0.0,0.0
8360b1fffffffff,1476.0,0.0,0.0
8360b2fffffffff,32.0,0.0,0.0
8360b3fffffffff,58.0,0.0,0.0
8360b4fffffffff,44.0,0.0,0.0
8360b5fffffffff,108.0,0.0,0.0
8360b6fffffffff,20.0,0.0,0.0
8360f6fffffffff,7.0,0.0,0.0
836100fffffffff,293.0,0.0,6.0
836102fffffffff,328.0,0.0,14.0
836103fffffffff,52.0,0.0,0.0
836106fffffffff,673.0,0.0,28.0
836110fffffffff,4.0,0.0,0.0
836111fffffffff,103.0,0.0,5.0
836113fffffffff,8.0,0.0,2.0
836115fffffffff,23.0,0.0,2.0
836119fffffffff,2.0,0.0,0.0
83611afffffffff,51.0,0.0,0.0
83611bfffffffff,143.0,0.0,0.0
83611cfffffffff,1034.0,0.0,13.0
83611efffffffff,221.0,0.0,4.0
836188fffffffff,331.0,0.0,0.0
836189fffffffff,5179.0,0.0,0.0
83618afffffffff,19.0,0.0,0.0
83618bfffffffff,37.0,0.0,0.0
83618cfffffffff,3491.0,0.0,0.0
83618dfffffffff,148.0,0.0,0.0
83618efffffffff,506.0,0.0,0.0
836198fffffffff,61.0,0.0,0.0
836199fffffffff,9.0,0.0,0.0
83619afffffffff,153.0,0.0,0.0
83619bfffffffff,12.0,0.0,0.0
83619dfffffffff,4.0,0.0,0.0
83619efffffffff,44.0,0.0,0.0
8361a9fffffffff,123.0,0.0,0.0
8361abfffffffff,586.0,0.0,0.0
8361adfffffffff,30.0,0.0,1.0
836332fffffffff,195.0,0.0,30.0
8363a8fffffffff,1.0,0.0,0.0
8363aefffffffff,6.0,0.0,0.0
83640afffffffff,1.0,0.0,0.0
83640bfffffffff,29.0,0.0,0.0
836416fffffffff,126.0,0.0,26.0
836422fffffffff,4.0,0.0,0.0
836428fffffffff,127.0,0.0,0.0
836429fffffffff,16.0,0.0,0.0
83642dfffffffff,9.0,0.0,0.0
836430fffffffff,8.0,0.0,4.0
836431fffffffff,16.0,0.0,5.0
836432fffffffff,53.0,0.0,25.0
836434fffffffff,82.0,0.0,66.0
836435fffffffff,2.0,0.0,0.0
836481fffffffff,18.0,0.0,0.0
836482fffffffff,104.0,0.0,35.0
836484fffffffff,25.0,0.0,20.0
836485fffffffff,1.0,0.0,0.0
83648cfffffffff,35.0,0.0,0.0
83648dfffffffff,33.0,0.0,0.0
836490fffffffff,434.0,0.0,125.0
836491fffffffff,10.0,0.0,1.0
836495fffffffff,6.0,0.0,2.0
836498fffffffff,36.0,0.0,0.0
836499fffffffff,1.0,0.0,0.0
83649bfffffffff,25.0,0.0,0.0
8364a0fffffffff,31.0,0.0,28.0
8364a2fffffffff,353.0,0.0,120.0
8364a3fffffffff,7.0,0.0,0.0
8364a4fffffffff,734.0,0.0,340.0
8364a5fffffffff,201.0,0.0,80.0
8364a6fffffffff,17.0,0.0,16.0
8364abfffffffff,12.0,0.0,0.0
8364b1fffffffff,77.0,0.0,55.0
8364b2fffffffff,7.0,0.0,0.0
8364b3fffffffff,5.0,0.0,1.0
8364b4fffffffff,120.0,0.0,38.0
8364b5fffffffff,3.0,0.0,1.0
8364b6fffffffff,97.0,0.0,12.0
8364e4fffffffff,460.0,0.0,0.0
836500fffffffff,18.0,0.0,0.0
836501fffffffff,103.0,0.0,0.0
836503fffffffff,130.0,0.0,0.0
836504fffffffff,2.0,0.0,0.0
836505fffffffff,462.0,0.0,5.0
836508fffffffff,4.0,0.0,0.0
836509fffffffff,4.0,0.0,0.0
83650dfffffffff,8.0,0.0,0.0
83650efffffffff,12.0,0.0,0.0
836511fffffffff,7.0,0.0,4.0
836518fffffffff,131.0,0.0,9.0
836519fffffffff,16.0,0.0,6.0
83651bfffffffff,79.0,0.0,37.0
83651cfffffffff,5.0,0.0,0.0
83651dfffffffff,96.0,0.0,0.0
83651efffffffff,16.0,0.0,0.0
836520fffffffff,630.0,0.0,0.0
836522fffffffff,24.0,0.0,0.0
836523fffffffff,118.0,0.0,0.0
836525fffffffff,16.0,0.0,0.0
836526fffffffff,481.0,0.0,0.0
836531fffffffff,10.0,0.0,0.0
836550fffffffff,2.0,0.0,0.0
836553fffffffff,2.0,0.0,0.0
836554fffffffff,2.0,0.0,0.0
836580fffffffff,11.0,0.0,0.0
836581fffffffff,2.0,0.0,0.0
836582fffffffff,122.0,0.0,0.0
836583fffffffff,484.0,0.0,0.0
836584fffffffff,92.0,0.0,0.0
836585fffffffff,5.0,0.0,0.0
836586fffffffff,5.0,0.0,0.0
836588fffffffff,16.0,0.0,4.0
836589fffffffff,128.0,0.0,54.0
83658afffffffff,230.0,0.0,122.0
83658bfffffffff,1472.0,0.0,474.0
83658efffffffff,18.0,0.0,15.0
836590fffffffff,3.0,0.0,0.0
836591fffffffff,10.0,0.0,0.0
836593fffffffff,4.0,0.0,0.0
836598fffffffff,124.0,0.0,99.0
836599fffffffff,194.0,0.0,83.0
83659afffffffff,33.0,0.0,9.0
83659bfffffffff,51.0,0.0,7.0
83659cfffffffff,391.0,0.0,0.0
83659dfffffffff,5.0,0.0,1.0
83659efffffffff,2.0,0.0,0.0
8365a2fffffffff,1.0,0.0,0.0
8365a3fffffffff,7.0,0.0,0.0
8365b0fffffffff,163.0,0.0,0.0
8365b3fffffffff,35.0,0.0,0.0
8365b5fffffffff,26.0,0.0,0.0
836802fffffffff,127.0,0.0,1.0
836810fffffffff,15.0,0.0,0.0
836811fffffffff,61.0,0.0,0.0
836815fffffffff,139.0,0.0,12.0
836818fffffffff,994.0,0.0,80.0
83681cfffffffff,10.0,0.0,0.0
83681dfffffffff,32.0,0.0,0.0
836828fffffffff,11.0,0.0,0.0
83682afffffffff,3.0,0.0,0.0
836841fffffffff,3.0,0.0,0.0
836842fffffffff,3.0,0.0,0.0
836843fffffffff,17.0,0.0,0.0
836844fffffffff,2.0,0.0,0.0
836846fffffffff,2.0,0.0,0.0
83684efffffffff,108.0,0.0,7.0
836855fffffffff,6.0,0.0,1.0
836856fffffffff,19.0,0.0,3.0
836858fffffffff,5.0,0.0,1.0
83685cfffffffff,1.0,0.0,0.0
83685dfffffffff,4.0,0.0,0.0
83685efffffffff,17.0,0.0,0.0
836865fffffffff,18.0,0.0,10.0
836866fffffffff,4.0,0.0,0.0
836871fffffffff,6.0,0.0,0.0
836875fffffffff,3.0,0.0,0.0
83688afffffffff,4.0,0.0,0.0
8368a5fffffffff,34.0,0.0,0.0
8368abfffffffff,2.0,0.0,0.0
8368c2fffffffff,3.0,0.0,0.0
8368c3fffffffff,39.0,0.0,0.0
8368c8fffffffff,82.0,0.0,3.0
8368cafffffffff,15.0,0.0,0.0
8368cefffffffff,55.0,0.0,0.0
8368d0fffffffff,6.0,0.0,0.0
8368d2fffffffff,106.0,0.0,20.0
8368d3fffffffff,1.0,0.0,0.0
8368d8fffffffff,8.0,0.0,2.0
8368ddfffffffff,8.0,0.0,0.0
836940fffffffff,2.0,0.0,0.0
836941fffffffff,805.0,0.0,16.0
836943fffffffff,65.0,0.0,0.0
836945fffffffff,42.0,0.0,1.0
83694afffffffff,6.0,0.0,0.0
83694bfffffffff,12.0,0.0,0.0
83694efffffffff,546.0,0.0,0.0
836958fffffffff,22.0,0.0,0.0
836959fffffffff,3.0,0.0,0.0
83695dfffffffff,21.0,0.0,1.0
83695efffffffff,2.0,0.0,0.0
836968fffffffff,9.0,0.0,0.0
83696bfffffffff,1.0,0.0,0.0
83696cfffffffff,25.0,0.0,1.0
83696dfffffffff,5.0,0.0,0.0
83696efffffffff,1.0,0.0,0.0
83699afffffffff,2.0,0.0,0.0
836a45fffffffff,4.0,0.0,0.0
836a49fffffffff,9.0,0.0,0.0
836a4bfffffffff,2.0,0.0,0.0
836a5afffffffff,4.0,0.0,0.0
836a61fffffffff,2.0,0.0,0.0
836a6bfffffffff,1.0,0.0,0.0
836ac0fffffffff,19.0,0.0,0.0
836ac1fffffffff,26.0,0.0,10.0
836ac2fffffffff,2.0,0.0,0.0
836ac3fffffffff,38.0,0.0,3.0
836ac8fffffffff,640.0,0.0,42.0
836ac9fffffffff,13.0,0.0,0.0
836acafffffffff,4.0,0.0,0.0
836accfffffffff,11.0,0.0,1.0
836acdfffffffff,18.0,0.0,0.0
836acefffffffff,51.0,0.0,8.0
836ad8fffffffff,44.0,0.0,0.0
836ad9fffffffff,2.0,0.0,0.0
836adcfffffffff,42.0,0.0,1.0
836addfffffffff,22.0,0.0,0.0
836adefffffffff,1.0,0.0,0.0
836ae8fffffffff,178.0,0.0,13.0
836aeafffffffff,84.0,0.0,14.0
836aebfffffffff,13.0,0.0,7.0
836aeefffffffff,78.0,0.0,7.0
836b12fffffffff,2.0,0.0,0.0
837508fffffffff,20.0,0.0,1.0
837509fffffffff,11.0,0.0,2.0
83750afffffffff,1.0,0.0,0.0
83750dfffffffff,21.0,0.0,3.0
837520fffffffff,67.0,0.0,3.0
837525fffffffff,2.0,0.0,0.0
837529fffffffff,13.0,0.0,0.0
83752afffffffff,2.0,0.0,0.0
837536fffffffff,2.0,0.0,0.0
837574fffffffff,77.0,0.0,1.0
837576fffffffff,5.0,0.0,0.0
837a40fffffffff,35.0,0.0,0.0
837a41fffffffff,194.0,0.0,0.0
837a45fffffffff,23.0,0.0,0.0
837a48fffffffff,7.0,0.0,0.0
837a49fffffffff,14.0,0.0,1.0
837a4cfffffffff,3.0,0.0,0.0
837a4dfffffffff,21.0,0.0,0.0
837a60fffffffff,10.0,0.0,0.0
837a61fffffffff,24.0,0.0,0.0
837a64fffffffff,1.0,0.0,0.0
837a65fffffffff,37.0,0.0,0.0
837a68fffffffff,3.0,0.0,0.0
837a69fffffffff,4.0,0.0,0.0
837a6afffffffff,148.0,0.0,0.0
837a6bfffffffff,50.0,0.0,0.0
837a6dfffffffff,3.0,0.0,0.0
837a6efffffffff,46.0,0.0,0.0
837ac8fffffffff,19.0,0.0,0.0
837acafffffffff,20.0,0.0,2.0
837acbfffffffff,2.0,0.0,0.0
837acdfffffffff,96.0,0.0,19.0
837ad9fffffffff,56.0,0.0,11.0
837b48fffffffff,1.0,0.0,0.0
837b4afffffffff,7.0,0.0,0.0
837b4bfffffffff,2.0,0.0,0.0
837b4cfffffffff,2.0,0.0,0.0
837b4dfffffffff,2.0,0.0,0.0
837b59fffffffff,16.0,0.0,0.0
837b5bfffffffff,7.0,0.0,0.0
837b6afffffffff,1.0,0.0,0.0
837b6bfffffffff,5.0,0.0,0.0
838218fffffffff,1.0,0.0,0.0
83821bfffffffff,2.0,0.0,0.0
83828bfffffffff,2.0,0.0,0.0
83828dfffffffff,2.0,0.0,0.0
8382a0fffffffff,2.0,0.0,0.0
8382a8fffffffff,2.0,0.0,0.0
8382aafffffffff,4.0,0.0,0.0
8382b2fffffffff,1.0,0.0,0.0
8382f0fffffffff,4.0,0.0,0.0
8382f4fffffffff,2.0,0.0,0.0
838314fffffffff,2.0,0.0,0.0
838315fffffffff,5.0,0.0,1.0
83831efffffffff,14.0,0.0,0.0
83838afffffffff,1.0,0.0,0.0
8385a0fffffffff,1.0,0.0,0.0
838c10fffffffff,213.0,0.0,3.0
838c12fffffffff,6.0,0.0,0.0
838c13fffffffff,63.0,0.0,0.0
838c16fffffffff,1.0,0.0,0.0
838c84fffffffff,1.0,0.0,0.0
838c8bfffffffff,2.0,0.0,0.0
838cadfffffffff,51.0,0.0,1.0
838cd2fffffffff,18.0,0.0,0.0
838cd3fffffffff,1.0,0.0,0.0
838cd5fffffffff,14.0,0.0,5.0
838cf5fffffffff,4.0,0.0,0.0
838d80fffffffff,23.0,0.0,2.0
838d84fffffffff,13.0,0.0,0.0
838d88fffffffff,2.0,0.0,1.0
838d8cfffffffff,6.0,0.0,0.0
838da2fffffffff,2.0,0.0,0.0
838da3fffffffff,1.0,0.0,0.0
838da6fffffffff,21.0,0.0,0.0
838db0fffffffff,2.0,0.0,0.0
838db1fffffffff,4.0,0.0,0.0
838db4fffffffff,1.0,0.0,0.0
838db5fffffffff,86.0,0.0,0.0
839500fffffffff,57.0,0.0,0.0
83951afffffffff,34.0,0.0,1.0
83951efffffffff,32.0,0.0,0.0
839544fffffffff,4.0,0.0,0.0
839545fffffffff,9.0,0.0,0.0
8395a4fffffffff,275.0,0.0,0.0
8395a5fffffffff,3.0,0.0,0.0
8395adfffffffff,2.0,0.0,0.0
839602fffffffff,10.0,0.0,0.0
839608fffffffff,2.0,0.0,0.0
839609fffffffff,7.0,0.0,0.0
83960bfffffffff,4.0,0.0,0.0
839610fffffffff,1.0,0.0,0.0
839615fffffffff,1.0,0.0,0.0
83961afffffffff,6.0,0.0,0.0
839620fffffffff,38.0,0.0,8.0
839621fffffffff,7.0,0.0,0.0
839622fffffffff,10.0,0.0,0.0
839623fffffffff,8.0,0.0,0.0
839628fffffffff,3.0,0.0,0.0
83962bfffffffff,4.0,0.0,0.0
83962cfffffffff,20.0,0.0,6.0
83962efffffffff,2.0,0.0,0.0
839675fffffffff,4.0,0.0,0.0
839688fffffffff,4.0,0.0,0.0
839690fffffffff,15.0,0.0,0.0
839692fffffffff,32.0,0.0,0.0
839693fffffffff,60.0,0.0,0.0
83969afffffffff,16.0,0.0,2.0
8396a2fffffffff,8.0,0.0,0.0
8396a8fffffffff,2.0,0.0,0.0
8396acfffffffff,2.0,0.0,2.0
8396b1fffffffff,12.0,0.0,0.0
8396b2fffffffff,3.0,0.0,2.0
8396b4fffffffff,10.0,0.0,0.0
8396b5fffffffff,33.0,0.0,2.0
8396b6fffffffff,5.0,0.0,0.0
839700fffffffff,3.0,0.0,0.0
839706fffffffff,2.0,0.0,0.0
83970afffffffff,6.0,0.0,0.0
839711fffffffff,23.0,0.0,0.0
839713fffffffff,14.0,0.0,0.0
839715fffffffff,32.0,0.0,0.0
839719fffffffff,30.0,0.0,0.0
83971cfffffffff,3.0,0.0,0.0
839721fffffffff,2.0,0.0,0.0
839723fffffffff,2.0,0.0,0.0
839729fffffffff,2.0,0.0,0.0
83972cfffffffff,19.0,0.0,2.0
83972dfffffffff,11.0,0.0,3.0
83972efffffffff,2.0,0.0,0.0
839731fffffffff,1.0,0.0,0.0
839735fffffffff,10.0,0.0,0.0
839741fffffffff,61.0,0.0,3.0
839743fffffffff,57.0,0.0,0.0
839744fffffffff,1.0,0.0,0.0
839746fffffffff,1.0,0.0,0.0
83974afffffffff,254.0,0.0,30.0
83974bfffffffff,56.0,0.0,0.0
83974efffffffff,86.0,0.0,19.0
839750fffffffff,2.0,0.0,0.0
839751fffffffff,341.0,0.0,22.0
83975cfffffffff,117.0,0.0,8.0
83975dfffffffff,30.0,0.0,0.0
83975efffffffff,14.0,0.0,0.0
839772fffffffff,4.0,0.0,0.0
83978efffffffff,4.0,0.0,0.0
8397a8fffffffff,4.0,0.0,0.0
8397aafffffffff,2.0,0.0,1.0
8397acfffffffff,2.0,0.0,0.0
83a204fffffffff,3.0,0.0,0.0
83a210fffffffff,1.0,0.0,0.0
83a214fffffffff,71.0,0.0,0.0
83a216fffffffff,7.0,0.0,0.0
83a222fffffffff,59.0,0.0,0.0
83a223fffffffff,4.0,0.0,0.0
83a231fffffffff,84.0,0.0,0.0
83a233fffffffff,5.0,0.0,0.0
83a235fffffffff,7.0,0.0,0.0
83a2a3fffffffff,10.0,0.0,0.0
83a2a4fffffffff,2.0,0.0,0.0
83a2aefffffffff,11.0,0.0,0.0
83a308fffffffff,8.0,0.0,0.0
83a30afffffffff,2.0,0.0,0.0
83a30dfffffffff,4.0,0.0,0.0
83a318fffffffff,35.0,0.0,0.0
83a319fffffffff,232.0,0.0,0.0
83a31bfffffffff,2.0,0.0,0.0
83a31cfffffffff,5.0,0.0,0.0
83a31dfffffffff,17.0,0.0,0.0
83a356fffffffff,44.0,0.0,0.0
83a372fffffffff,3.0,0.0,0.0
83a38bfffffffff,24.0,0.0,0.0
83a399fffffffff,15.0,0.0,0.0
83a3abfffffffff,5.0,0.0,0.0
83a3adfffffffff,1.0,0.0,0.0
83ac8afffffffff,4.0,0.0,0.0
83ac96fffffffff,13.0,0.0,0.0
83ac9dfffffffff,4.0,0.0,0.0
83aca6fffffffff,11.0,0.0,0.0
83ad32fffffffff,55.0,0.0,0.0
83ad36fffffffff,457.0,0.0,68.0
83ada2fffffffff,3.0,0.0,0.0
83ada8fffffffff,2.0,0.0,0.0
83adaefffffffff,2.0,0.0,0.0
83bc09fffffffff,6.0,0.0,0.0
83bc1bfffffffff,15.0,0.0,4.0
83bc41fffffffff,2.0,0.0,0.0
83bc44fffffffff,10.0,0.0,0.0
83bc45fffffffff,38.0,0.0,0.0
83bc46fffffffff,2.0,0.0,0.0
83bc49fffffffff,6.0,0.0,0.0
83bc4dfffffffff,13.0,0.0,0.0
83bc68fffffffff,6.0,0.0,3.0
83bc69fffffffff,26.0,0.0,0.0
83bc6afffffffff,9.0,0.0,0.0
83bc6bfffffffff,12.0,0.0,0.0
83bc71fffffffff,8.0,0.0,0.0
83bc73fffffffff,7.0,0.0,0.0
83bc89fffffffff,46.0,0.0,0.0
83bc8bfffffffff,2.0,0.0,0.0
83bc99fffffffff,17.0,0.0,0.0
83bc9bfffffffff,1.0,0.0,0.0
83bcc0fffffffff,2.0,0.0,2.0
83bcc1fffffffff,5.0,0.0,0.0
83bcc2fffffffff,105.0,0.0,9.0
83bcc3fffffffff,60.0,0.0,20.0
83bcc6fffffffff,190.0,0.0,39.0
83bccafffffffff,2.0,0.0,0.0
83bcccfffffffff,6.0,0.0,0.0
83bcd0fffffffff,30.0,0.0,7.0
83bcd1fffffffff,39.0,0.0,11.0
83bcd2fffffffff,66.0,0.0,6.0
83bcd3fffffffff,1.0,0.0,0.0
83bcd4fffffffff,24.0,0.0,0.0
83bcd5fffffffff,17.0,0.0,5.0
83bcd6fffffffff,289.0,0.0,27.0
83bcd8fffffffff,3.0,0.0,0.0
83bcdcfffffffff,109.0,0.0,9.0
83bcddfffffffff,6.0,0.0,2.0
83bcdefffffffff,28.0,0.0,0.0
83bce2fffffffff,22.0,0.0,1.0
83bce6fffffffff,2.0,0.0,0.0
83bce9fffffffff,6.0,0.0,0.0
83bcf1fffffffff,4.0,0.0,0.0
83bcf2fffffffff,177.0,0.0,31.0
83bcf3fffffffff,19.0,0.0,3.0
83bcf4fffffffff,17.0,0.0,1.0
83bcf5fffffffff,89.0,0.0,19.0
83bcf6fffffffff,182.0,0.0,10.0
