cell_id,Columba palumbus,Columba palumbus [palumbus Group],Columba palumbus casiotis
841e70dffffffff,1.0,0.0,0.0
841e711ffffffff,3.0,0.0,0.0
841e71dffffffff,1.0,0.0,0.0
841e723ffffffff,2.0,0.0,0.0
841e725ffffffff,1.0,0.0,0.0
841e729ffffffff,6.0,0.0,0.0
841e72dffffffff,2.0,0.0,0.0
841e731ffffffff,5.0,0.0,0.0
841e73dffffffff,3.0,0.0,0.0
841e741ffffffff,6.0,0.0,0.0
841e743ffffffff,1.0,0.0,0.0
841e749ffffffff,2.0,0.0,0.0
841e755ffffffff,2.0,0.0,0.0
841e75dffffffff,17.0,0.0,0.0
841e761ffffffff,2.0,0.0,0.0
841e765ffffffff,3.0,0.0,0.0
841e769ffffffff,24.0,0.0,0.0
841e76bffffffff,5.0,0.0,0.0
841e76dffffffff,11.0,0.0,0.0
841e801ffffffff,4.0,0.0,0.0
841e803ffffffff,6.0,0.0,0.0
841e805ffffffff,109.0,0.0,0.0
841e807ffffffff,1.0,0.0,0.0
841e809ffffffff,3.0,0.0,0.0
841e80bffffffff,9.0,0.0,0.0
841e80dffffffff,11.0,0.0,0.0
841e811ffffffff,1.0,0.0,0.0
841e815ffffffff,10.0,0.0,0.0
841e817ffffffff,22.0,0.0,0.0
841e81dffffffff,4.0,0.0,0.0
841e82bffffffff,11.0,0.0,0.0
841e831ffffffff,19.0,0.0,0.0
841e833ffffffff,57.0,0.0,0.0
841e835ffffffff,6.0,0.0,0.0
841e837ffffffff,11.0,0.0,0.0
841e83bffffffff,17.0,0.0,0.0
841e83dffffffff,13.0,0.0,0.0
841e841ffffffff,50.0,0.0,0.0
841e843ffffffff,15.0,0.0,0.0
841e845ffffffff,15.0,0.0,0.0
841e847ffffffff,23.0,0.0,0.0
841e849ffffffff,35.0,0.0,0.0
841e84bffffffff,10.0,0.0,0.0
841e84dffffffff,41.0,0.0,0.0
841e855ffffffff,2.0,0.0,0.0
841e857ffffffff,5.0,0.0,0.0
841e859ffffffff,10.0,0.0,0.0
841e85dffffffff,6.0,0.0,0.0
841e863ffffffff,29.0,0.0,0.0
841e869ffffffff,50.0,0.0,0.0
841e86bffffffff,22.0,0.0,0.0
841e881ffffffff,2.0,0.0,0.0
841e887ffffffff,1.0,0.0,0.0
841e88dffffffff,4.0,0.0,0.0
841e8a1ffffffff,10.0,0.0,0.0
841e8a3ffffffff,1.0,0.0,0.0
841e8a7ffffffff,5.0,0.0,0.0
841e8a9ffffffff,2.0,0.0,0.0
841e8abffffffff,5.0,0.0,0.0
841e8b1ffffffff,2.0,0.0,0.0
841e8bbffffffff,2.0,0.0,0.0
841e8bdffffffff,6.0,0.0,0.0
841e8c7ffffffff,2.0,0.0,0.0
841e8dbffffffff,5.0,0.0,0.0
841e8e5ffffffff,2.0,0.0,0.0
841e8e7ffffffff,2.0,0.0,0.0
841e8ebffffffff,3.0,0.0,0.0
841e8edffffffff,2.0,0.0,0.0
841e905ffffffff,2.0,0.0,0.0
841e909ffffffff,1.0,0.0,0.0
841e90dffffffff,6.0,0.0,0.0
841e929ffffffff,2.0,0.0,0.0
841e92dffffffff,2.0,0.0,0.0
841e941ffffffff,2.0,0.0,0.0
841e943ffffffff,1.0,0.0,0.0
841e945ffffffff,3.0,0.0,0.0
841e947ffffffff,8.0,0.0,0.0
841e94bffffffff,1.0,0.0,0.0
841e94dffffffff,2.0,0.0,0.0
841e961ffffffff,5.0,0.0,0.0
841e967ffffffff,3.0,0.0,0.0
841e969ffffffff,13.0,0.0,0.0
841e96bffffffff,3.0,0.0,0.0
841e9a1ffffffff,44.0,0.0,0.0
841e9a3ffffffff,7.0,0.0,0.0
841e9a5ffffffff,31.0,0.0,0.0
841e9a7ffffffff,8.0,0.0,0.0
841e9a9ffffffff,12.0,0.0,0.0
841e9adffffffff,9.0,0.0,0.0
841e9b1ffffffff,10.0,0.0,0.0
841e9b3ffffffff,4.0,0.0,0.0
841e9b5ffffffff,27.0,0.0,0.0
841e9b7ffffffff,14.0,1.0,0.0
841e9b9ffffffff,5.0,0.0,0.0
841e9bbffffffff,4.0,0.0,0.0
841e9d3ffffffff,4.0,0.0,0.0
841e9d9ffffffff,26.0,0.0,0.0
841e9dbffffffff,3.0,0.0,0.0
841ea01ffffffff,107.0,0.0,0.0
841ea03ffffffff,16.0,0.0,0.0
841ea05ffffffff,36.0,0.0,0.0
841ea07ffffffff,54.0,0.0,0.0
841ea09ffffffff,18.0,0.0,0.0
841ea0bffffffff,64.0,0.0,0.0
841ea0dffffffff,11.0,0.0,0.0
841ea11ffffffff,11.0,0.0,0.0
841ea13ffffffff,29.0,0.0,0.0
841ea19ffffffff,205.0,2.0,0.0
841ea1bffffffff,8.0,0.0,0.0
841ea21ffffffff,145.0,0.0,0.0
841ea23ffffffff,1.0,0.0,0.0
841ea25ffffffff,40.0,0.0,0.0
841ea27ffffffff,33.0,0.0,0.0
841ea29ffffffff,3.0,0.0,0.0
841ea2bffffffff,4.0,0.0,0.0
841ea2dffffffff,16.0,0.0,0.0
841ea35ffffffff,3.0,0.0,0.0
841ea37ffffffff,3.0,0.0,0.0
841ea3dffffffff,18.0,0.0,0.0
841ea41ffffffff,3.0,0.0,0.0
841ea43ffffffff,20.0,0.0,0.0
841ea45ffffffff,45.0,0.0,0.0
841ea49ffffffff,4.0,2.0,0.0
841ea4bffffffff,2.0,0.0,0.0
841ea4dffffffff,9.0,2.0,0.0
841ea51ffffffff,10.0,0.0,0.0
841ea53ffffffff,148.0,0.0,0.0
841ea55ffffffff,168.0,0.0,0.0
841ea57ffffffff,19.0,0.0,0.0
841ea59ffffffff,3.0,0.0,0.0
841ea5bffffffff,12.0,0.0,0.0
841ea5dffffffff,4.0,0.0,0.0
841ea61ffffffff,2.0,0.0,0.0
841ea63ffffffff,9.0,0.0,0.0
841ea65ffffffff,2.0,0.0,0.0
841ea6bffffffff,2.0,0.0,0.0
841ea6dffffffff,3.0,0.0,0.0
841ea81ffffffff,3.0,0.0,0.0
841ea83ffffffff,5.0,0.0,0.0
841ea85ffffffff,10.0,1.0,0.0
841ea87ffffffff,1.0,0.0,0.0
841ea89ffffffff,4.0,0.0,0.0
841ea8dffffffff,6.0,0.0,0.0
841ea93ffffffff,17.0,0.0,0.0
841ea95ffffffff,14.0,0.0,0.0
841ea97ffffffff,10.0,0.0,0.0
841eab3ffffffff,11.0,0.0,0.0
841eab5ffffffff,9.0,0.0,0.0
841eab7ffffffff,2.0,0.0,0.0
841eab9ffffffff,5.0,0.0,0.0
841eabbffffffff,3.0,0.0,0.0
841eac1ffffffff,2.0,0.0,0.0
841eac3ffffffff,25.0,0.0,0.0
841eac5ffffffff,1.0,0.0,0.0
841eac7ffffffff,6.0,0.0,0.0
841eac9ffffffff,8.0,0.0,0.0
841eacdffffffff,1.0,0.0,0.0
841ead1ffffffff,2.0,0.0,0.0
841ead9ffffffff,10.0,0.0,0.0
841eaddffffffff,1.0,0.0,0.0
841eb01ffffffff,7.0,0.0,0.0
841eb03ffffffff,27.0,0.0,0.0
841eb05ffffffff,37.0,7.0,0.0
841eb07ffffffff,49.0,2.0,0.0
841eb0bffffffff,7.0,0.0,0.0
841eb11ffffffff,6.0,0.0,0.0
841eb13ffffffff,23.0,0.0,0.0
841eb1bffffffff,5.0,0.0,0.0
841eb21ffffffff,1.0,0.0,0.0
841eb23ffffffff,9.0,0.0,0.0
841eb2bffffffff,49.0,0.0,0.0
841eb35ffffffff,2.0,0.0,0.0
841eb39ffffffff,5.0,0.0,0.0
841eb3dffffffff,12.0,3.0,0.0
841eb49ffffffff,13.0,0.0,0.0
841eb4dffffffff,261.0,0.0,0.0
841eb53ffffffff,33.0,0.0,0.0
841eb59ffffffff,7.0,0.0,0.0
841eb5bffffffff,17.0,0.0,0.0
841ec01ffffffff,41.0,0.0,0.0
841ec03ffffffff,58.0,0.0,0.0
841ec05ffffffff,13.0,0.0,0.0
841ec07ffffffff,4.0,0.0,0.0
841ec09ffffffff,201.0,0.0,0.0
841ec0bffffffff,3.0,0.0,0.0
841ec0dffffffff,23.0,0.0,0.0
841ec11ffffffff,10.0,0.0,0.0
841ec13ffffffff,7.0,0.0,0.0
841ec15ffffffff,30.0,0.0,0.0
841ec17ffffffff,20.0,0.0,0.0
841ec19ffffffff,7.0,0.0,0.0
841ec1bffffffff,6.0,0.0,0.0
841ec1dffffffff,276.0,0.0,0.0
841ec21ffffffff,194.0,0.0,0.0
841ec23ffffffff,54.0,0.0,0.0
841ec27ffffffff,13.0,0.0,0.0
841ec2bffffffff,25.0,0.0,0.0
841ec2dffffffff,4.0,0.0,0.0
841ec31ffffffff,7.0,0.0,0.0
841ec33ffffffff,21.0,0.0,0.0
841ec37ffffffff,7.0,0.0,0.0
841ec39ffffffff,120.0,0.0,0.0
841ec3bffffffff,7.0,0.0,0.0
841ec3dffffffff,17.0,0.0,0.0
841ec41ffffffff,10.0,0.0,0.0
841ec43ffffffff,25.0,0.0,0.0
841ec45ffffffff,4.0,0.0,0.0
841ec47ffffffff,227.0,0.0,0.0
841ec4bffffffff,11.0,0.0,0.0
841ec4dffffffff,9.0,0.0,0.0
841ec51ffffffff,3.0,0.0,0.0
841ec53ffffffff,6.0,0.0,0.0
841ec55ffffffff,6.0,0.0,0.0
841ec57ffffffff,5.0,0.0,0.0
841ec59ffffffff,6.0,0.0,0.0
841ec5bffffffff,14.0,0.0,0.0
841ec5dffffffff,2.0,0.0,0.0
841ec61ffffffff,3.0,0.0,0.0
841ec65ffffffff,10.0,0.0,0.0
841ec67ffffffff,3.0,0.0,0.0
841ec69ffffffff,2.0,0.0,0.0
841ec6bffffffff,25.0,0.0,0.0
841ec6dffffffff,6.0,0.0,0.0
841ec81ffffffff,1.0,0.0,0.0
841ec85ffffffff,1.0,0.0,0.0
841ec89ffffffff,3.0,0.0,0.0
841ec8bffffffff,22.0,0.0,0.0
841ec91ffffffff,53.0,0.0,0.0
841ec93ffffffff,2.0,0.0,0.0
841ec97ffffffff,78.0,0.0,0.0
841ec99ffffffff,46.0,0.0,0.0
841ec9bffffffff,22.0,0.0,0.0
841ec9dffffffff,9.0,0.0,0.0
841eca1ffffffff,125.0,0.0,0.0
841eca3ffffffff,25.0,0.0,0.0
841eca5ffffffff,62.0,0.0,0.0
841eca7ffffffff,42.0,0.0,0.0
841eca9ffffffff,8.0,0.0,0.0
841ecb1ffffffff,1.0,0.0,0.0
841ecb3ffffffff,10.0,0.0,0.0
841ecb5ffffffff,29.0,0.0,0.0
841ecb9ffffffff,9.0,0.0,0.0
841ecbbffffffff,4.0,0.0,0.0
841ecbdffffffff,1.0,0.0,0.0
841ecc1ffffffff,2.0,0.0,0.0
841ecc3ffffffff,8.0,0.0,0.0
841ecc5ffffffff,20.0,0.0,0.0
841ecc9ffffffff,2.0,0.0,0.0
841eccbffffffff,46.0,0.0,0.0
841eccdffffffff,6.0,0.0,0.0
841ecd5ffffffff,144.0,0.0,0.0
841ecd7ffffffff,23.0,1.0,0.0
841ecddffffffff,32.0,0.0,0.0
841ece1ffffffff,18.0,0.0,0.0
841ece5ffffffff,2.0,0.0,0.0
841ece7ffffffff,9.0,0.0,0.0
841ece9ffffffff,99.0,0.0,0.0
841ecedffffffff,2.0,0.0,0.0
841ed01ffffffff,1.0,0.0,0.0
841ed03ffffffff,2.0,0.0,0.0
841ed07ffffffff,1.0,0.0,0.0
841ed0bffffffff,11.0,0.0,0.0
841ed11ffffffff,2.0,0.0,0.0
841ed13ffffffff,10.0,0.0,0.0
841ed19ffffffff,2.0,0.0,0.0
841ed1bffffffff,12.0,0.0,0.0
841ed1dffffffff,11.0,0.0,0.0
841ed35ffffffff,1.0,0.0,0.0
841ed3bffffffff,3.0,0.0,0.0
841ed41ffffffff,4.0,0.0,0.0
841ed43ffffffff,2.0,0.0,0.0
841ed45ffffffff,5.0,0.0,0.0
841ed49ffffffff,2.0,0.0,0.0
841ed4bffffffff,2.0,0.0,0.0
841ed57ffffffff,7.0,0.0,0.0
841ed5bffffffff,7.0,0.0,0.0
841ed63ffffffff,3.0,0.0,0.0
841ed6bffffffff,6.0,0.0,0.0
841ed91ffffffff,4.0,0.0,0.0
841ed93ffffffff,31.0,2.0,0.0
841ed9bffffffff,9.0,0.0,0.0
841eda3ffffffff,8.0,0.0,0.0
841edc9ffffffff,15.0,0.0,0.0
841ede5ffffffff,4.0,0.0,0.0
841ede9ffffffff,4.0,0.0,0.0
841ee09ffffffff,2.0,0.0,0.0
841ee11ffffffff,1.0,0.0,0.0
841ee19ffffffff,1.0,0.0,0.0
841ee23ffffffff,7.0,0.0,0.0
841ee25ffffffff,2.0,0.0,0.0
841ee27ffffffff,4.0,0.0,0.0
841ee29ffffffff,6.0,0.0,0.0
841ee2dffffffff,2.0,0.0,0.0
841ee35ffffffff,18.0,0.0,0.0
841ee37ffffffff,136.0,0.0,0.0
841ee51ffffffff,1.0,0.0,0.0
841ee59ffffffff,1.0,1.0,0.0
841ee61ffffffff,5.0,0.0,0.0
841ee65ffffffff,165.0,0.0,0.0
841ee67ffffffff,16.0,0.0,0.0
841ee6dffffffff,6.0,0.0,0.0
841ee81ffffffff,92.0,0.0,0.0
841ee83ffffffff,3.0,0.0,0.0
841ee8bffffffff,3.0,0.0,0.0
841ee8dffffffff,25.0,0.0,0.0
841ee91ffffffff,34.0,0.0,0.0
841ee95ffffffff,1.0,0.0,0.0
841ee97ffffffff,75.0,0.0,0.0
841eea3ffffffff,13.0,0.0,0.0
841eea5ffffffff,3.0,0.0,0.0
841eea7ffffffff,2.0,0.0,0.0
841eea9ffffffff,7.0,0.0,0.0
841eeabffffffff,2.0,0.0,0.0
841eeadffffffff,2.0,0.0,0.0
841eeb1ffffffff,27.0,0.0,0.0
841eeb5ffffffff,17.0,0.0,0.0
841eeb7ffffffff,275.0,0.0,0.0
841eeb9ffffffff,9.0,0.0,0.0
841eebbffffffff,43.0,0.0,0.0
841eebdffffffff,2.0,0.0,0.0
841eec1ffffffff,1.0,0.0,0.0
841eec7ffffffff,18.0,0.0,0.0
841eed1ffffffff,1.0,0.0,0.0
841eed7ffffffff,2.0,0.0,0.0
841eed9ffffffff,3.0,0.0,0.0
841eedbffffffff,12.0,0.0,0.0
841eee3ffffffff,96.0,0.0,0.0
841eee7ffffffff,7.0,0.0,0.0
841eeebffffffff,28.0,2.0,0.0
841ef01ffffffff,14.0,0.0,0.0
841ef05ffffffff,5.0,0.0,0.0
841ef09ffffffff,4.0,0.0,0.0
841ef0dffffffff,7.0,0.0,0.0
841ef11ffffffff,4.0,0.0,0.0
841ef13ffffffff,10.0,0.0,0.0
841ef19ffffffff,26.0,0.0,0.0
841ef1bffffffff,41.0,0.0,0.0
841ef1dffffffff,2.0,0.0,0.0
841ef21ffffffff,2.0,0.0,0.0
841ef27ffffffff,3.0,0.0,0.0
841ef2dffffffff,5.0,0.0,0.0
841ef33ffffffff,6.0,0.0,0.0
841ef37ffffffff,1.0,0.0,0.0
841ef39ffffffff,2.0,0.0,0.0
841ef3dffffffff,3.0,0.0,0.0
841ef43ffffffff,9.0,0.0,0.0
841ef45ffffffff,9.0,0.0,0.0
841ef47ffffffff,8.0,0.0,0.0
841ef4bffffffff,1.0,0.0,0.0
841ef51ffffffff,4.0,0.0,0.0
841ef53ffffffff,5.0,0.0,0.0
841ef55ffffffff,7.0,0.0,0.0
841ef59ffffffff,149.0,0.0,0.0
841ef5bffffffff,11.0,0.0,0.0
841ef5dffffffff,34.0,0.0,0.0
841ef61ffffffff,2.0,0.0,0.0
841ef63ffffffff,14.0,0.0,0.0
841ef65ffffffff,14.0,0.0,0.0
841ef69ffffffff,11.0,0.0,0.0
841ef6bffffffff,2.0,0.0,0.0
841ef6dffffffff,9.0,0.0,0.0
841f001ffffffff,348.0,304.0,0.0
841f003ffffffff,34.0,0.0,0.0
841f005ffffffff,1.0,0.0,0.0
841f007ffffffff,25.0,0.0,0.0
841f009ffffffff,42.0,30.0,0.0
841f00dffffffff,93.0,7.0,0.0
841f011ffffffff,8.0,0.0,0.0
841f015ffffffff,27.0,0.0,0.0
841f017ffffffff,12.0,0.0,0.0
841f01dffffffff,17.0,0.0,0.0
841f021ffffffff,6.0,0.0,0.0
841f025ffffffff,289.0,0.0,0.0
841f027ffffffff,8.0,0.0,0.0
841f029ffffffff,115.0,3.0,0.0
841f02bffffffff,4.0,0.0,0.0
841f02dffffffff,18.0,2.0,0.0
841f031ffffffff,2.0,0.0,0.0
841f033ffffffff,5.0,0.0,0.0
841f035ffffffff,13.0,0.0,0.0
841f037ffffffff,21.0,0.0,0.0
841f039ffffffff,1.0,0.0,0.0
841f03bffffffff,91.0,6.0,0.0
841f03dffffffff,2.0,0.0,0.0
841f041ffffffff,12.0,2.0,0.0
841f043ffffffff,19.0,4.0,0.0
841f045ffffffff,33.0,1.0,0.0
841f049ffffffff,15.0,0.0,0.0
841f04bffffffff,13.0,1.0,0.0
841f04dffffffff,35.0,2.0,0.0
841f051ffffffff,803.0,28.0,0.0
841f053ffffffff,18.0,0.0,0.0
841f055ffffffff,70.0,14.0,0.0
841f059ffffffff,659.0,90.0,0.0
841f05bffffffff,774.0,18.0,0.0
841f05dffffffff,108.0,15.0,0.0
841f061ffffffff,207.0,4.0,0.0
841f063ffffffff,18.0,0.0,0.0
841f065ffffffff,6.0,0.0,0.0
841f067ffffffff,15.0,0.0,0.0
841f069ffffffff,23.0,4.0,0.0
841f06bffffffff,1.0,0.0,0.0
841f06dffffffff,14.0,2.0,0.0
841f087ffffffff,1.0,0.0,0.0
841f08dffffffff,2.0,0.0,0.0
841f091ffffffff,3.0,0.0,0.0
841f093ffffffff,1.0,0.0,0.0
841f097ffffffff,1.0,0.0,0.0
841f09bffffffff,165.0,0.0,0.0
841f09dffffffff,5.0,0.0,0.0
841f0a1ffffffff,2.0,0.0,0.0
841f0a3ffffffff,3.0,0.0,0.0
841f0a5ffffffff,6.0,0.0,0.0
841f0a7ffffffff,3.0,1.0,0.0
841f0b1ffffffff,5.0,1.0,0.0
841f0b3ffffffff,12.0,1.0,0.0
841f0b5ffffffff,7.0,0.0,0.0
841f0b7ffffffff,2.0,0.0,0.0
841f0bbffffffff,9.0,0.0,0.0
841f0bdffffffff,1.0,1.0,0.0
841f0c3ffffffff,1.0,0.0,0.0
841f0c7ffffffff,32.0,0.0,0.0
841f0c9ffffffff,1.0,0.0,0.0
841f0d1ffffffff,17.0,0.0,0.0
841f0d3ffffffff,25.0,0.0,0.0
841f0d5ffffffff,2.0,0.0,0.0
841f0e1ffffffff,4.0,0.0,0.0
841f0e5ffffffff,4.0,0.0,0.0
841f0e7ffffffff,13.0,0.0,0.0
841f0e9ffffffff,4.0,0.0,0.0
841f0ebffffffff,29.0,0.0,0.0
841f0edffffffff,38.0,0.0,0.0
841f101ffffffff,13.0,1.0,0.0
841f103ffffffff,243.0,0.0,0.0
841f105ffffffff,19.0,1.0,0.0
841f107ffffffff,20.0,1.0,0.0
841f109ffffffff,5.0,0.0,0.0
841f10bffffffff,4.0,0.0,0.0
841f10dffffffff,28.0,2.0,0.0
841f111ffffffff,18.0,0.0,0.0
841f115ffffffff,22.0,0.0,0.0
841f117ffffffff,62.0,2.0,0.0
841f119ffffffff,3.0,2.0,0.0
841f11bffffffff,36.0,0.0,0.0
841f11dffffffff,20.0,1.0,0.0
841f121ffffffff,204.0,2.0,0.0
841f123ffffffff,5.0,0.0,0.0
841f125ffffffff,74.0,0.0,0.0
841f127ffffffff,8.0,0.0,0.0
841f129ffffffff,108.0,1.0,0.0
841f12bffffffff,69.0,1.0,0.0
841f12dffffffff,521.0,0.0,0.0
841f131ffffffff,134.0,0.0,0.0
841f133ffffffff,167.0,0.0,0.0
841f135ffffffff,9.0,0.0,0.0
841f137ffffffff,382.0,1.0,0.0
841f139ffffffff,11.0,0.0,0.0
841f13bffffffff,16.0,0.0,0.0
841f13dffffffff,3.0,1.0,0.0
841f141ffffffff,8.0,0.0,0.0
841f143ffffffff,62.0,0.0,0.0
841f145ffffffff,45.0,0.0,0.0
841f147ffffffff,10.0,0.0,0.0
841f149ffffffff,65.0,0.0,0.0
841f14bffffffff,69.0,0.0,0.0
841f14dffffffff,60.0,0.0,0.0
841f151ffffffff,4.0,0.0,0.0
841f153ffffffff,56.0,15.0,0.0
841f155ffffffff,62.0,2.0,0.0
841f157ffffffff,10.0,0.0,0.0
841f159ffffffff,15.0,0.0,0.0
841f15bffffffff,187.0,36.0,0.0
841f15dffffffff,16.0,0.0,0.0
841f161ffffffff,30.0,0.0,0.0
841f163ffffffff,12.0,0.0,0.0
841f165ffffffff,65.0,0.0,0.0
841f167ffffffff,10.0,0.0,0.0
841f169ffffffff,23.0,0.0,0.0
841f16bffffffff,21.0,4.0,0.0
841f16dffffffff,79.0,0.0,0.0
841f181ffffffff,11.0,0.0,0.0
841f183ffffffff,42.0,0.0,0.0
841f185ffffffff,16.0,7.0,0.0
841f187ffffffff,3.0,0.0,0.0
841f189ffffffff,126.0,0.0,0.0
841f18bffffffff,209.0,8.0,0.0
841f18dffffffff,14.0,0.0,0.0
841f191ffffffff,8.0,0.0,0.0
841f193ffffffff,6.0,0.0,0.0
841f195ffffffff,424.0,6.0,0.0
841f197ffffffff,7.0,0.0,0.0
841f199ffffffff,86.0,2.0,0.0
841f19dffffffff,5.0,0.0,0.0
841f1a1ffffffff,256.0,23.0,0.0
841f1a3ffffffff,37.0,0.0,0.0
841f1a5ffffffff,663.0,0.0,0.0
841f1a7ffffffff,6.0,0.0,0.0
841f1a9ffffffff,101.0,8.0,0.0
841f1abffffffff,38.0,5.0,0.0
841f1adffffffff,18.0,0.0,0.0
841f1b1ffffffff,46.0,0.0,0.0
841f1b3ffffffff,68.0,25.0,0.0
841f1b5ffffffff,57.0,0.0,0.0
841f1b7ffffffff,57.0,0.0,0.0
841f1bbffffffff,47.0,14.0,0.0
841f1bdffffffff,12.0,0.0,0.0
841f1c1ffffffff,43.0,0.0,0.0
841f1c3ffffffff,29.0,1.0,0.0
841f1c5ffffffff,2.0,2.0,0.0
841f1c7ffffffff,97.0,8.0,0.0
841f1cbffffffff,2.0,0.0,0.0
841f1cdffffffff,75.0,0.0,0.0
841f1d1ffffffff,99.0,0.0,0.0
841f1d3ffffffff,6.0,0.0,0.0
841f1d5ffffffff,728.0,14.0,0.0
841f1d7ffffffff,9.0,0.0,0.0
841f1d9ffffffff,17.0,0.0,0.0
841f1dbffffffff,112.0,1.0,0.0
841f1ddffffffff,16.0,0.0,0.0
841f1e1ffffffff,8.0,0.0,0.0
841f1e3ffffffff,2.0,0.0,0.0
841f1e5ffffffff,17.0,5.0,0.0
841f1e7ffffffff,12.0,8.0,0.0
841f1e9ffffffff,2.0,0.0,0.0
841f1ebffffffff,12.0,0.0,0.0
841f1edffffffff,9.0,4.0,0.0
841f203ffffffff,2.0,0.0,0.0
841f205ffffffff,14.0,0.0,0.0
841f207ffffffff,19.0,1.0,0.0
841f20dffffffff,8.0,2.0,0.0
841f211ffffffff,20.0,0.0,0.0
841f213ffffffff,3.0,0.0,0.0
841f217ffffffff,33.0,4.0,0.0
841f219ffffffff,87.0,0.0,0.0
841f21dffffffff,16.0,0.0,0.0
841f221ffffffff,17.0,2.0,0.0
841f223ffffffff,13.0,0.0,0.0
841f225ffffffff,5.0,0.0,0.0
841f227ffffffff,3.0,0.0,0.0
841f229ffffffff,26.0,1.0,0.0
841f22bffffffff,99.0,5.0,0.0
841f22dffffffff,23.0,1.0,0.0
841f231ffffffff,41.0,8.0,0.0
841f233ffffffff,270.0,71.0,0.0
841f235ffffffff,13.0,2.0,0.0
841f237ffffffff,93.0,17.0,0.0
841f23bffffffff,28.0,0.0,0.0
841f241ffffffff,8.0,1.0,0.0
841f243ffffffff,2.0,0.0,0.0
841f245ffffffff,22.0,2.0,0.0
841f247ffffffff,20.0,0.0,0.0
841f24bffffffff,41.0,8.0,0.0
841f251ffffffff,112.0,2.0,0.0
841f253ffffffff,22.0,0.0,0.0
841f257ffffffff,17.0,0.0,0.0
841f259ffffffff,7.0,0.0,0.0
841f25bffffffff,15.0,0.0,0.0
841f25dffffffff,50.0,9.0,0.0
841f261ffffffff,18.0,1.0,0.0
841f263ffffffff,2.0,0.0,0.0
841f265ffffffff,4.0,0.0,0.0
841f267ffffffff,4.0,0.0,0.0
841f269ffffffff,12.0,0.0,0.0
841f26bffffffff,8.0,0.0,0.0
841f26dffffffff,9.0,0.0,0.0
841f281ffffffff,9.0,0.0,0.0
841f283ffffffff,218.0,0.0,0.0
841f285ffffffff,3.0,0.0,0.0
841f287ffffffff,2.0,0.0,0.0
841f291ffffffff,4.0,0.0,0.0
841f299ffffffff,6.0,0.0,0.0
841f29dffffffff,160.0,0.0,0.0
841f2a1ffffffff,51.0,13.0,0.0
841f2a3ffffffff,728.0,719.0,0.0
841f2a7ffffffff,24.0,8.0,0.0
841f2a9ffffffff,228.0,18.0,0.0
841f2adffffffff,82.0,4.0,0.0
841f2c3ffffffff,5.0,0.0,0.0
841f2c7ffffffff,13.0,0.0,0.0
841f2c9ffffffff,22.0,0.0,0.0
841f2cdffffffff,7.0,0.0,0.0
841f2d1ffffffff,2.0,0.0,0.0
841f2d3ffffffff,27.0,0.0,0.0
841f2d7ffffffff,105.0,0.0,0.0
841f2dbffffffff,59.0,0.0,0.0
841f2ddffffffff,2.0,0.0,0.0
841f2e1ffffffff,4.0,0.0,0.0
841f2e3ffffffff,20.0,0.0,0.0
841f2e5ffffffff,35.0,2.0,0.0
841f2e7ffffffff,17.0,2.0,0.0
841f2e9ffffffff,2.0,2.0,0.0
841f2ebffffffff,9.0,0.0,0.0
841f2edffffffff,38.0,8.0,0.0
841f303ffffffff,8.0,0.0,0.0
841f311ffffffff,31.0,22.0,0.0
841f313ffffffff,10.0,2.0,0.0
841f315ffffffff,63.0,10.0,0.0
841f317ffffffff,22.0,5.0,0.0
841f319ffffffff,10.0,2.0,0.0
841f31bffffffff,76.0,55.0,0.0
841f31dffffffff,38.0,7.0,0.0
841f325ffffffff,15.0,2.0,0.0
841f327ffffffff,52.0,2.0,0.0
841f331ffffffff,22.0,6.0,0.0
841f333ffffffff,56.0,6.0,0.0
841f335ffffffff,45.0,0.0,0.0
841f337ffffffff,50.0,0.0,0.0
841f339ffffffff,1.0,0.0,0.0
841f33bffffffff,136.0,10.0,0.0
841f33dffffffff,497.0,25.0,0.0
841f351ffffffff,23.0,9.0,0.0
841f353ffffffff,10.0,0.0,0.0
841f355ffffffff,31.0,9.0,0.0
841f357ffffffff,66.0,29.0,0.0
841f359ffffffff,27.0,3.0,0.0
841f35bffffffff,16.0,5.0,0.0
841f401ffffffff,1.0,0.0,0.0
841f403ffffffff,37.0,0.0,0.0
841f407ffffffff,31.0,0.0,0.0
841f40bffffffff,9.0,0.0,0.0
841f40dffffffff,4.0,0.0,0.0
841f413ffffffff,9.0,0.0,0.0
841f417ffffffff,2.0,0.0,0.0
841f41dffffffff,3.0,0.0,0.0
841f425ffffffff,7.0,0.0,0.0
841f427ffffffff,8.0,0.0,0.0
841f429ffffffff,2.0,0.0,0.0
841f42bffffffff,4.0,0.0,0.0
841f42dffffffff,9.0,0.0,0.0
841f441ffffffff,2.0,0.0,0.0
841f447ffffffff,2.0,0.0,0.0
841f451ffffffff,7.0,0.0,0.0
841f453ffffffff,9.0,0.0,0.0
841f45bffffffff,2.0,0.0,0.0
841f45dffffffff,1.0,0.0,0.0
841f467ffffffff,4.0,0.0,0.0
841f469ffffffff,2.0,0.0,0.0
841f46bffffffff,4.0,0.0,0.0
841f487ffffffff,7.0,0.0,0.0
841f48dffffffff,5.0,0.0,0.0
841f4a5ffffffff,1.0,0.0,0.0
841f4adffffffff,12.0,0.0,0.0
841f4c1ffffffff,9.0,0.0,0.0
