cell_id,Sitta europaea,Sitta europaea [europaea Group],Sitta europaea [asiatica Group],Sitta europaea [roseilia Group],Sitta europaea sinensis/formosana
8419543ffffffff,5.0,0.0,0.0,0.0,0.0
8419545ffffffff,3.0,0.0,0.0,0.0,0.0
8419547ffffffff,21.0,0.0,0.0,0.0,0.0
8419549ffffffff,9.0,2.0,0.0,0.0,0.0
841954bffffffff,4.0,0.0,0.0,0.0,0.0
8419551ffffffff,12.0,0.0,0.0,0.0,0.0
8419553ffffffff,60.0,6.0,0.0,0.0,0.0
8419555ffffffff,90.0,18.0,0.0,0.0,0.0
8419557ffffffff,167.0,47.0,0.0,0.0,0.0
8419559ffffffff,18.0,6.0,0.0,0.0,0.0
841955bffffffff,16.0,0.0,0.0,0.0,0.0
841955dffffffff,21.0,5.0,0.0,0.0,0.0
8419569ffffffff,2.0,0.0,0.0,0.0,0.0
841956bffffffff,5.0,0.0,0.0,0.0,0.0
8419581ffffffff,99.0,2.0,0.0,0.0,0.0
8419583ffffffff,42.0,0.0,0.0,0.0,0.0
8419585ffffffff,32.0,4.0,0.0,0.0,0.0
8419587ffffffff,33.0,0.0,0.0,0.0,0.0
8419589ffffffff,42.0,1.0,0.0,0.0,0.0
841958bffffffff,25.0,2.0,0.0,0.0,0.0
841958dffffffff,7.0,0.0,0.0,0.0,0.0
8419591ffffffff,618.0,28.0,0.0,0.0,0.0
8419595ffffffff,17.0,0.0,0.0,0.0,0.0
8419597ffffffff,169.0,2.0,0.0,0.0,0.0
8419599ffffffff,46.0,8.0,0.0,0.0,0.0
841959bffffffff,13.0,0.0,0.0,0.0,0.0
841959dffffffff,16.0,1.0,0.0,0.0,0.0
84195a1ffffffff,7.0,0.0,0.0,0.0,0.0
84195a3ffffffff,5.0,0.0,0.0,0.0,0.0
84195a5ffffffff,17.0,2.0,0.0,0.0,0.0
84195a9ffffffff,20.0,0.0,0.0,0.0,0.0
84195abffffffff,22.0,2.0,0.0,0.0,0.0
84195adffffffff,7.0,0.0,0.0,0.0,0.0
84195b1ffffffff,15.0,2.0,0.0,0.0,0.0
84195b5ffffffff,17.0,2.0,0.0,0.0,0.0
84195b7ffffffff,30.0,0.0,0.0,0.0,0.0
84195b9ffffffff,27.0,1.0,0.0,0.0,0.0
84195bbffffffff,11.0,0.0,0.0,0.0,0.0
84195bdffffffff,11.0,2.0,0.0,0.0,0.0
84195c1ffffffff,86.0,10.0,0.0,0.0,0.0
84195c3ffffffff,132.0,8.0,0.0,0.0,0.0
84195c5ffffffff,25.0,5.0,0.0,0.0,0.0
84195c7ffffffff,142.0,29.0,0.0,0.0,0.0
84195c9ffffffff,118.0,27.0,0.0,0.0,0.0
84195cbffffffff,240.0,3.0,0.0,0.0,0.0
84195cdffffffff,32.0,0.0,0.0,0.0,0.0
84195d1ffffffff,34.0,0.0,0.0,0.0,0.0
84195d3ffffffff,234.0,19.0,0.0,0.0,0.0
84195d5ffffffff,37.0,0.0,0.0,0.0,0.0
84195d7ffffffff,45.0,2.0,0.0,0.0,0.0
84195d9ffffffff,69.0,9.0,0.0,0.0,0.0
84195dbffffffff,203.0,15.0,0.0,0.0,0.0
84195ddffffffff,23.0,5.0,0.0,0.0,0.0
84195e1ffffffff,38.0,0.0,0.0,0.0,0.0
84195e3ffffffff,22.0,6.0,0.0,0.0,0.0
84195e5ffffffff,5.0,0.0,0.0,0.0,0.0
84195e7ffffffff,36.0,0.0,0.0,0.0,0.0
84195e9ffffffff,21.0,2.0,0.0,0.0,0.0
84195ebffffffff,27.0,6.0,0.0,0.0,0.0
84195edffffffff,48.0,5.0,0.0,0.0,0.0
8419683ffffffff,53.0,3.0,0.0,0.0,0.0
841968bffffffff,2.0,0.0,0.0,0.0,0.0
8419691ffffffff,162.0,3.0,0.0,0.0,0.0
8419693ffffffff,191.0,0.0,0.0,0.0,0.0
8419695ffffffff,46.0,0.0,0.0,0.0,0.0
8419697ffffffff,6.0,0.0,0.0,0.0,0.0
8419699ffffffff,59.0,0.0,0.0,0.0,0.0
841969bffffffff,256.0,0.0,0.0,0.0,0.0
841969dffffffff,42.0,0.0,0.0,0.0,0.0
84196b1ffffffff,2.0,0.0,0.0,0.0,0.0
84196b3ffffffff,5.0,1.0,0.0,0.0,0.0
84196b9ffffffff,14.0,0.0,0.0,0.0,0.0
84196bbffffffff,14.0,0.0,0.0,0.0,0.0
84196d1ffffffff,21.0,0.0,0.0,0.0,0.0
84196d3ffffffff,50.0,0.0,0.0,0.0,0.0
84196d7ffffffff,45.0,0.0,0.0,0.0,0.0
84196d9ffffffff,6.0,0.0,0.0,0.0,0.0
84196dbffffffff,65.0,2.0,0.0,0.0,0.0
8419721ffffffff,3.0,0.0,0.0,0.0,0.0
8419723ffffffff,31.0,6.0,0.0,0.0,0.0
8419725ffffffff,31.0,0.0,0.0,0.0,0.0
8419727ffffffff,51.0,2.0,0.0,0.0,0.0
8419729ffffffff,3.0,0.0,0.0,0.0,0.0
841972bffffffff,10.0,0.0,0.0,0.0,0.0
841972dffffffff,40.0,0.0,0.0,0.0,0.0
8419731ffffffff,23.0,0.0,0.0,0.0,0.0
8419733ffffffff,106.0,2.0,0.0,0.0,0.0
8419735ffffffff,4.0,2.0,0.0,0.0,0.0
8419737ffffffff,28.0,4.0,0.0,0.0,0.0
8419739ffffffff,4.0,0.0,0.0,0.0,0.0
841973bffffffff,5.0,0.0,0.0,0.0,0.0
841973dffffffff,4.0,2.0,0.0,0.0,0.0
841e001ffffffff,11.0,0.0,0.0,0.0,0.0
841e003ffffffff,6.0,0.0,0.0,0.0,0.0
841e005ffffffff,10.0,0.0,0.0,0.0,0.0
841e007ffffffff,2.0,0.0,0.0,0.0,0.0
841e009ffffffff,1.0,0.0,0.0,0.0,0.0
841e00bffffffff,4.0,0.0,0.0,0.0,0.0
841e00dffffffff,5.0,0.0,0.0,0.0,0.0
841e011ffffffff,3.0,0.0,0.0,0.0,0.0
841e013ffffffff,18.0,0.0,0.0,0.0,0.0
841e017ffffffff,4.0,0.0,0.0,0.0,0.0
841e019ffffffff,24.0,0.0,0.0,0.0,0.0
841e01bffffffff,14.0,0.0,0.0,0.0,0.0
841e01dffffffff,4.0,0.0,0.0,0.0,0.0
841e021ffffffff,11.0,0.0,0.0,0.0,0.0
841e023ffffffff,122.0,19.0,0.0,0.0,0.0
841e025ffffffff,46.0,1.0,0.0,0.0,0.0
841e027ffffffff,11.0,1.0,0.0,0.0,0.0
841e029ffffffff,72.0,0.0,0.0,0.0,0.0
841e02bffffffff,4.0,0.0,0.0,0.0,0.0
841e02dffffffff,66.0,7.0,0.0,0.0,0.0
841e031ffffffff,87.0,4.0,0.0,0.0,0.0
841e033ffffffff,3.0,0.0,0.0,0.0,0.0
841e035ffffffff,65.0,6.0,0.0,0.0,0.0
841e037ffffffff,207.0,12.0,0.0,0.0,0.0
841e039ffffffff,11.0,0.0,0.0,0.0,0.0
841e041ffffffff,124.0,16.0,0.0,0.0,0.0
841e043ffffffff,72.0,11.0,0.0,0.0,0.0
841e045ffffffff,224.0,2.0,0.0,0.0,0.0
841e047ffffffff,131.0,13.0,0.0,0.0,0.0
841e049ffffffff,53.0,5.0,0.0,0.0,0.0
841e04bffffffff,28.0,2.0,0.0,0.0,0.0
841e04dffffffff,32.0,4.0,0.0,0.0,0.0
841e051ffffffff,16.0,0.0,0.0,0.0,0.0
841e053ffffffff,28.0,0.0,0.0,0.0,0.0
841e055ffffffff,39.0,5.0,0.0,0.0,0.0
841e057ffffffff,9.0,0.0,0.0,0.0,0.0
841e059ffffffff,34.0,0.0,0.0,0.0,0.0
841e05bffffffff,55.0,0.0,0.0,0.0,0.0
841e05dffffffff,35.0,0.0,0.0,0.0,0.0
841e061ffffffff,342.0,24.0,0.0,0.0,0.0
841e063ffffffff,177.0,0.0,0.0,0.0,0.0
841e065ffffffff,23.0,1.0,0.0,0.0,0.0
841e067ffffffff,171.0,0.0,0.0,0.0,0.0
841e069ffffffff,685.0,1.0,0.0,0.0,0.0
841e06bffffffff,149.0,2.0,0.0,0.0,0.0
841e06dffffffff,55.0,1.0,0.0,0.0,0.0
841e085ffffffff,210.0,1.0,0.0,0.0,0.0
841e089ffffffff,1.0,0.0,0.0,0.0,0.0
841e08dffffffff,8.0,0.0,0.0,0.0,0.0
841e0a9ffffffff,109.0,0.0,0.0,0.0,0.0
841e0adffffffff,2.0,0.0,0.0,0.0,0.0
841e0b1ffffffff,1.0,0.0,0.0,0.0,0.0
841e0b3ffffffff,15.0,0.0,0.0,0.0,0.0
841e0b7ffffffff,12.0,0.0,0.0,0.0,0.0
841e0c1ffffffff,2.0,0.0,0.0,0.0,0.0
841e0c3ffffffff,39.0,0.0,0.0,0.0,0.0
841e0c5ffffffff,16.0,0.0,0.0,0.0,0.0
841e0c7ffffffff,15.0,0.0,0.0,0.0,0.0
841e0cbffffffff,4.0,0.0,0.0,0.0,0.0
841e0cdffffffff,2.0,0.0,0.0,0.0,0.0
841e0d9ffffffff,2.0,0.0,0.0,0.0,0.0
841e0dbffffffff,2.0,0.0,0.0,0.0,0.0
841e0ddffffffff,2.0,0.0,0.0,0.0,0.0
841e0e1ffffffff,40.0,8.0,0.0,0.0,0.0
841e0e3ffffffff,6.0,0.0,0.0,0.0,0.0
841e0e5ffffffff,3.0,0.0,0.0,0.0,0.0
841e0e7ffffffff,30.0,3.0,0.0,0.0,0.0
841e0e9ffffffff,24.0,2.0,0.0,0.0,0.0
841e0ebffffffff,13.0,0.0,0.0,0.0,0.0
841e0edffffffff,68.0,2.0,0.0,0.0,0.0
841e101ffffffff,6.0,0.0,0.0,0.0,0.0
841e103ffffffff,20.0,0.0,0.0,0.0,0.0
841e105ffffffff,1.0,0.0,0.0,0.0,0.0
841e107ffffffff,11.0,0.0,0.0,0.0,0.0
841e109ffffffff,2.0,0.0,0.0,0.0,0.0
841e10bffffffff,35.0,1.0,0.0,0.0,0.0
841e111ffffffff,1.0,0.0,0.0,0.0,0.0
841e113ffffffff,25.0,0.0,0.0,0.0,0.0
841e115ffffffff,26.0,0.0,0.0,0.0,0.0
841e117ffffffff,14.0,1.0,0.0,0.0,0.0
841e119ffffffff,4.0,0.0,0.0,0.0,0.0
841e11bffffffff,4.0,0.0,0.0,0.0,0.0
841e11dffffffff,8.0,1.0,0.0,0.0,0.0
841e121ffffffff,70.0,0.0,0.0,0.0,0.0
841e123ffffffff,91.0,0.0,0.0,0.0,0.0
841e125ffffffff,36.0,0.0,0.0,0.0,0.0
841e127ffffffff,30.0,0.0,0.0,0.0,0.0
841e129ffffffff,141.0,0.0,0.0,0.0,0.0
841e12bffffffff,68.0,0.0,0.0,0.0,0.0
841e12dffffffff,15.0,0.0,0.0,0.0,0.0
841e131ffffffff,80.0,7.0,0.0,0.0,0.0
841e133ffffffff,10.0,0.0,0.0,0.0,0.0
841e135ffffffff,120.0,0.0,0.0,0.0,0.0
841e137ffffffff,29.0,8.0,0.0,0.0,0.0
841e139ffffffff,28.0,0.0,0.0,0.0,0.0
841e13bffffffff,68.0,0.0,0.0,0.0,0.0
841e13dffffffff,55.0,0.0,0.0,0.0,0.0
841e141ffffffff,9.0,0.0,0.0,0.0,0.0
841e145ffffffff,3.0,0.0,0.0,0.0,0.0
841e149ffffffff,14.0,0.0,0.0,0.0,0.0
841e14bffffffff,1.0,1.0,0.0,0.0,0.0
841e14dffffffff,3.0,1.0,0.0,0.0,0.0
841e151ffffffff,19.0,2.0,0.0,0.0,0.0
841e153ffffffff,12.0,2.0,0.0,0.0,0.0
841e155ffffffff,10.0,2.0,0.0,0.0,0.0
841e157ffffffff,8.0,0.0,0.0,0.0,0.0
841e15bffffffff,248.0,20.0,0.0,0.0,0.0
841e15dffffffff,2.0,0.0,0.0,0.0,0.0
841e161ffffffff,4.0,0.0,0.0,0.0,0.0
841e163ffffffff,46.0,0.0,0.0,0.0,0.0
841e165ffffffff,3.0,0.0,0.0,0.0,0.0
841e167ffffffff,24.0,0.0,0.0,0.0,0.0
841e169ffffffff,6.0,2.0,0.0,0.0,0.0
841e16bffffffff,3.0,0.0,0.0,0.0,0.0
841e16dffffffff,10.0,0.0,0.0,0.0,0.0
841e185ffffffff,20.0,0.0,0.0,0.0,0.0
841e18bffffffff,2.0,0.0,0.0,0.0,0.0
841e19dffffffff,11.0,3.0,0.0,0.0,0.0
841e1a3ffffffff,1.0,0.0,0.0,0.0,0.0
841e1a9ffffffff,3.0,0.0,0.0,0.0,0.0
841e1b1ffffffff,43.0,0.0,0.0,0.0,0.0
841e1b3ffffffff,108.0,0.0,0.0,0.0,0.0
841e1b5ffffffff,1.0,0.0,0.0,0.0,0.0
841e1b7ffffffff,43.0,0.0,0.0,0.0,0.0
841e1bbffffffff,7.0,0.0,0.0,0.0,0.0
841e1bdffffffff,1.0,0.0,0.0,0.0,0.0
841e1c1ffffffff,1.0,0.0,0.0,0.0,0.0
841e1c3ffffffff,4.0,0.0,0.0,0.0,0.0
841e1c5ffffffff,6.0,1.0,0.0,0.0,0.0
841e1c7ffffffff,4.0,0.0,0.0,0.0,0.0
841e1c9ffffffff,3.0,1.0,0.0,0.0,0.0
841e1cbffffffff,29.0,0.0,0.0,0.0,0.0
841e1cdffffffff,9.0,0.0,0.0,0.0,0.0
841e1d1ffffffff,17.0,0.0,0.0,0.0,0.0
841e1d3ffffffff,2.0,0.0,0.0,0.0,0.0
841e1d7ffffffff,18.0,0.0,0.0,0.0,0.0
841e1dbffffffff,2.0,0.0,0.0,0.0,0.0
841e1ddffffffff,30.0,1.0,0.0,0.0,0.0
841e1e5ffffffff,9.0,0.0,0.0,0.0,0.0
841e1e7ffffffff,20.0,0.0,0.0,0.0,0.0
841e1edffffffff,5.0,0.0,0.0,0.0,0.0
841e201ffffffff,24.0,0.0,0.0,0.0,0.0
841e205ffffffff,24.0,0.0,0.0,0.0,0.0
841e207ffffffff,4.0,0.0,0.0,0.0,0.0
841e20dffffffff,64.0,0.0,0.0,0.0,0.0
841e21bffffffff,11.0,0.0,0.0,0.0,0.0
841e21dffffffff,2.0,0.0,0.0,0.0,0.0
841e221ffffffff,29.0,0.0,0.0,0.0,0.0
841e223ffffffff,31.0,0.0,0.0,0.0,0.0
841e225ffffffff,351.0,4.0,0.0,0.0,0.0
841e227ffffffff,11.0,0.0,0.0,0.0,0.0
841e229ffffffff,12.0,0.0,0.0,0.0,0.0
841e22bffffffff,1.0,0.0,0.0,0.0,0.0
841e22dffffffff,42.0,2.0,0.0,0.0,0.0
841e231ffffffff,14.0,0.0,0.0,0.0,0.0
841e233ffffffff,36.0,0.0,0.0,0.0,0.0
841e235ffffffff,7.0,0.0,0.0,0.0,0.0
841e237ffffffff,16.0,0.0,0.0,0.0,0.0
841e239ffffffff,37.0,0.0,0.0,0.0,0.0
841e23dffffffff,36.0,0.0,0.0,0.0,0.0
841e241ffffffff,3.0,0.0,0.0,0.0,0.0
841e243ffffffff,8.0,0.0,0.0,0.0,0.0
841e247ffffffff,1.0,0.0,0.0,0.0,0.0
841e249ffffffff,2.0,0.0,0.0,0.0,0.0
841e24bffffffff,80.0,0.0,0.0,0.0,0.0
841e253ffffffff,3.0,0.0,0.0,0.0,0.0
841e257ffffffff,5.0,0.0,0.0,0.0,0.0
841e259ffffffff,1.0,0.0,0.0,0.0,0.0
841e25dffffffff,5.0,0.0,0.0,0.0,0.0
841e261ffffffff,8.0,0.0,0.0,0.0,0.0
841e263ffffffff,1.0,0.0,0.0,0.0,0.0
841e265ffffffff,83.0,2.0,0.0,0.0,0.0
841e267ffffffff,31.0,0.0,0.0,0.0,0.0
841e269ffffffff,2.0,0.0,0.0,0.0,0.0
841e26dffffffff,4.0,0.0,0.0,0.0,0.0
841e281ffffffff,24.0,0.0,0.0,0.0,0.0
841e285ffffffff,3.0,0.0,0.0,0.0,0.0
841e287ffffffff,9.0,0.0,0.0,0.0,0.0
841e28dffffffff,5.0,0.0,0.0,0.0,0.0
841e297ffffffff,3.0,0.0,0.0,0.0,0.0
841e29dffffffff,1.0,0.0,0.0,0.0,0.0
841e2a1ffffffff,4.0,0.0,0.0,0.0,0.0
841e2a3ffffffff,34.0,0.0,0.0,0.0,0.0
841e2a5ffffffff,19.0,0.0,0.0,0.0,0.0
841e2a7ffffffff,5.0,0.0,0.0,0.0,0.0
841e2a9ffffffff,11.0,0.0,0.0,0.0,0.0
841e2adffffffff,20.0,0.0,0.0,0.0,0.0
841e2b1ffffffff,5.0,0.0,0.0,0.0,0.0
841e2b5ffffffff,3.0,0.0,0.0,0.0,0.0
841e2b7ffffffff,23.0,0.0,0.0,0.0,0.0
841e2bbffffffff,1.0,0.0,0.0,0.0,0.0
841e2bdffffffff,10.0,0.0,0.0,0.0,0.0
841e2c7ffffffff,4.0,0.0,0.0,0.0,0.0
841e2d1ffffffff,1.0,0.0,0.0,0.0,0.0
841e2dbffffffff,1.0,0.0,0.0,0.0,0.0
841e2e1ffffffff,8.0,0.0,0.0,0.0,0.0
841e2e3ffffffff,4.0,0.0,0.0,0.0,0.0
841e2e5ffffffff,20.0,0.0,0.0,0.0,0.0
841e2e7ffffffff,52.0,0.0,0.0,0.0,0.0
841e2e9ffffffff,1.0,0.0,0.0,0.0,0.0
841e2ebffffffff,4.0,0.0,0.0,0.0,0.0
841e2edffffffff,1.0,0.0,0.0,0.0,0.0
841e301ffffffff,73.0,0.0,0.0,0.0,0.0
841e303ffffffff,20.0,0.0,0.0,0.0,0.0
841e305ffffffff,19.0,0.0,0.0,0.0,0.0
841e307ffffffff,871.0,0.0,0.0,0.0,0.0
841e309ffffffff,86.0,0.0,0.0,0.0,0.0
841e30bffffffff,279.0,0.0,0.0,0.0,0.0
841e30dffffffff,82.0,1.0,0.0,0.0,0.0
841e311ffffffff,12.0,0.0,0.0,0.0,0.0
841e313ffffffff,14.0,0.0,0.0,0.0,0.0
841e317ffffffff,14.0,0.0,0.0,0.0,0.0
841e319ffffffff,121.0,0.0,0.0,0.0,0.0
841e31bffffffff,4.0,0.0,0.0,0.0,0.0
841e31dffffffff,15.0,0.0,0.0,0.0,0.0
841e321ffffffff,4.0,0.0,0.0,0.0,0.0
841e323ffffffff,3.0,0.0,0.0,0.0,0.0
841e325ffffffff,49.0,4.0,0.0,0.0,0.0
841e327ffffffff,9.0,2.0,0.0,0.0,0.0
841e329ffffffff,43.0,2.0,0.0,0.0,0.0
841e32bffffffff,177.0,14.0,0.0,0.0,0.0
841e32dffffffff,44.0,0.0,0.0,0.0,0.0
841e331ffffffff,4.0,0.0,0.0,0.0,0.0
841e333ffffffff,3.0,0.0,0.0,0.0,0.0
841e335ffffffff,4.0,0.0,0.0,0.0,0.0
841e337ffffffff,8.0,2.0,0.0,0.0,0.0
841e339ffffffff,298.0,0.0,0.0,0.0,0.0
841e33bffffffff,9.0,0.0,0.0,0.0,0.0
841e33dffffffff,24.0,0.0,0.0,0.0,0.0
841e341ffffffff,86.0,0.0,0.0,0.0,0.0
841e343ffffffff,86.0,0.0,0.0,0.0,0.0
841e345ffffffff,30.0,0.0,0.0,0.0,0.0
841e347ffffffff,74.0,0.0,0.0,0.0,0.0
841e349ffffffff,1058.0,0.0,0.0,0.0,0.0
841e34bffffffff,76.0,1.0,0.0,0.0,0.0
841e34dffffffff,3.0,0.0,0.0,0.0,0.0
841e351ffffffff,289.0,0.0,0.0,0.0,0.0
841e353ffffffff,40.0,0.0,0.0,0.0,0.0
841e355ffffffff,1363.0,2.0,0.0,0.0,0.0
841e357ffffffff,212.0,0.0,0.0,0.0,0.0
841e359ffffffff,157.0,0.0,0.0,0.0,0.0
841e35bffffffff,63.0,0.0,0.0,0.0,0.0
841e35dffffffff,36.0,0.0,0.0,0.0,0.0
841e361ffffffff,24.0,0.0,0.0,0.0,0.0
841e363ffffffff,24.0,0.0,0.0,0.0,0.0
841e365ffffffff,51.0,0.0,0.0,0.0,0.0
841e367ffffffff,30.0,0.0,0.0,0.0,0.0
841e369ffffffff,11.0,0.0,0.0,0.0,0.0
841e36bffffffff,71.0,1.0,0.0,0.0,0.0
841e36dffffffff,12.0,0.0,0.0,0.0,0.0
841e421ffffffff,3.0,0.0,0.0,0.0,0.0
841e425ffffffff,19.0,0.0,0.0,0.0,0.0
841e427ffffffff,47.0,0.0,0.0,0.0,0.0
841e429ffffffff,3.0,0.0,0.0,0.0,0.0
841e42dffffffff,3.0,0.0,0.0,0.0,0.0
841e447ffffffff,4.0,0.0,0.0,0.0,0.0
841e465ffffffff,7.0,0.0,0.0,0.0,0.0
841e467ffffffff,7.0,0.0,0.0,0.0,0.0
841e50dffffffff,2.0,0.0,0.0,0.0,0.0
841e513ffffffff,2.0,0.0,0.0,0.0,0.0
841e517ffffffff,7.0,0.0,0.0,0.0,0.0
841e519ffffffff,16.0,0.0,0.0,0.0,0.0
841e51bffffffff,64.0,0.0,0.0,0.0,0.0
841e521ffffffff,5.0,0.0,0.0,0.0,0.0
841e525ffffffff,7.0,0.0,0.0,0.0,0.0
841e527ffffffff,39.0,0.0,0.0,0.0,0.0
841e529ffffffff,4.0,0.0,0.0,0.0,0.0
841e52dffffffff,1.0,0.0,0.0,0.0,0.0
841e53dffffffff,1.0,0.0,0.0,0.0,0.0
841e541ffffffff,3.0,0.0,0.0,0.0,0.0
841e551ffffffff,1.0,0.0,0.0,0.0,0.0
841e553ffffffff,11.0,0.0,0.0,0.0,0.0
841e557ffffffff,2.0,0.0,0.0,0.0,0.0
841e559ffffffff,1.0,0.0,0.0,0.0,0.0
841e5adffffffff,2.0,0.0,0.0,0.0,0.0
841e5cdffffffff,4.0,0.0,0.0,0.0,0.0
841e5e7ffffffff,3.0,0.0,0.0,0.0,0.0
841e609ffffffff,10.0,0.0,0.0,0.0,0.0
841e631ffffffff,3.0,0.0,0.0,0.0,0.0
841e639ffffffff,88.0,0.0,0.0,0.0,0.0
841e63bffffffff,65.0,0.0,0.0,0.0,0.0
841e643ffffffff,2.0,0.0,0.0,0.0,0.0
841e64dffffffff,8.0,0.0,0.0,0.0,0.0
841e661ffffffff,1.0,0.0,0.0,0.0,0.0
841e669ffffffff,1.0,0.0,0.0,0.0,0.0
841e697ffffffff,15.0,0.0,0.0,0.0,0.0
841e6abffffffff,4.0,0.0,0.0,0.0,0.0
841e6b1ffffffff,3.0,0.0,0.0,0.0,0.0
841e6bbffffffff,6.0,0.0,0.0,0.0,0.0
841e6d9ffffffff,65.0,0.0,0.0,0.0,0.0
841e6e7ffffffff,13.0,0.0,0.0,0.0,0.0
841e705ffffffff,1.0,0.0,0.0,0.0,0.0
841e707ffffffff,2.0,0.0,0.0,0.0,0.0
841e725ffffffff,1.0,0.0,0.0,0.0,0.0
841e731ffffffff,2.0,0.0,0.0,0.0,0.0
841e73dffffffff,2.0,0.0,0.0,0.0,0.0
841e753ffffffff,2.0,0.0,0.0,0.0,0.0
841e755ffffffff,8.0,0.0,0.0,0.0,0.0
841e757ffffffff,1.0,0.0,0.0,0.0,0.0
841e75dffffffff,2.0,0.0,0.0,0.0,0.0
841e761ffffffff,2.0,0.0,0.0,0.0,0.0
841e765ffffffff,5.0,0.0,0.0,0.0,0.0
841e767ffffffff,2.0,0.0,0.0,0.0,0.0
841e769ffffffff,33.0,0.0,0.0,0.0,0.0
841e76dffffffff,3.0,0.0,0.0,0.0,0.0
841e801ffffffff,13.0,0.0,0.0,0.0,0.0
841e803ffffffff,4.0,0.0,0.0,0.0,0.0
841e805ffffffff,13.0,0.0,0.0,0.0,0.0
841e809ffffffff,3.0,0.0,0.0,0.0,0.0
841e80bffffffff,6.0,0.0,0.0,0.0,0.0
841e80dffffffff,5.0,0.0,0.0,0.0,0.0
841e811ffffffff,1.0,0.0,0.0,0.0,0.0
841e815ffffffff,4.0,0.0,0.0,0.0,0.0
841e817ffffffff,1.0,0.0,0.0,0.0,0.0
841e81dffffffff,2.0,0.0,0.0,0.0,0.0
841e82bffffffff,5.0,0.0,0.0,0.0,0.0
841e83bffffffff,4.0,0.0,0.0,0.0,0.0
841e843ffffffff,1.0,0.0,0.0,0.0,0.0
841e845ffffffff,6.0,0.0,0.0,0.0,0.0
841e847ffffffff,12.0,0.0,0.0,0.0,0.0
841e849ffffffff,4.0,0.0,0.0,0.0,0.0
841e84dffffffff,3.0,0.0,0.0,0.0,0.0
841e857ffffffff,2.0,0.0,0.0,0.0,0.0
841e85dffffffff,9.0,0.0,0.0,0.0,0.0
841e8a1ffffffff,5.0,0.0,0.0,0.0,0.0
841e8a7ffffffff,2.0,0.0,0.0,0.0,0.0
841e8c7ffffffff,3.0,0.0,0.0,0.0,0.0
841e8e5ffffffff,2.0,0.0,0.0,0.0,0.0
841e8edffffffff,2.0,0.0,0.0,0.0,0.0
841e9a5ffffffff,2.0,0.0,0.0,0.0,0.0
841e9b3ffffffff,1.0,0.0,0.0,0.0,0.0
841e9b5ffffffff,6.0,0.0,0.0,0.0,0.0
841e9b7ffffffff,5.0,0.0,0.0,0.0,0.0
841ea05ffffffff,5.0,0.0,0.0,0.0,0.0
841ea13ffffffff,1.0,0.0,0.0,0.0,0.0
841ea1bffffffff,5.0,0.0,0.0,0.0,0.0
841ea21ffffffff,40.0,0.0,0.0,0.0,0.0
841ea23ffffffff,8.0,0.0,0.0,0.0,0.0
841ea27ffffffff,10.0,0.0,0.0,0.0,0.0
841ea29ffffffff,3.0,0.0,0.0,0.0,0.0
841ea2dffffffff,2.0,0.0,0.0,0.0,0.0
841ea35ffffffff,2.0,0.0,0.0,0.0,0.0
841ea3dffffffff,3.0,0.0,0.0,0.0,0.0
841ea45ffffffff,4.0,0.0,0.0,0.0,0.0
841ea4dffffffff,2.0,0.0,0.0,0.0,0.0
841ea53ffffffff,6.0,0.0,0.0,0.0,0.0
841ea5dffffffff,1.0,0.0,0.0,0.0,0.0
841ea67ffffffff,1.0,0.0,0.0,0.0,0.0
841ea81ffffffff,9.0,0.0,0.0,0.0,0.0
841ea83ffffffff,3.0,0.0,0.0,0.0,0.0
841ea85ffffffff,3.0,0.0,0.0,0.0,0.0
841ea89ffffffff,7.0,0.0,0.0,0.0,0.0
841ea8dffffffff,3.0,0.0,0.0,0.0,0.0
841ea93ffffffff,2.0,0.0,0.0,0.0,0.0
841ea95ffffffff,2.0,0.0,0.0,0.0,0.0
841ea99ffffffff,2.0,0.0,0.0,0.0,0.0
841eac1ffffffff,1.0,0.0,0.0,0.0,0.0
841eac3ffffffff,85.0,2.0,0.0,0.0,0.0
841eac5ffffffff,5.0,0.0,0.0,0.0,0.0
841eac7ffffffff,5.0,0.0,0.0,0.0,0.0
841eac9ffffffff,14.0,0.0,0.0,0.0,0.0
841eacbffffffff,12.0,4.0,0.0,0.0,0.0
841ead1ffffffff,2.0,0.0,0.0,0.0,0.0
841ead9ffffffff,31.0,0.0,0.0,0.0,0.0
841eb1bffffffff,5.0,0.0,0.0,0.0,0.0
841eb53ffffffff,3.0,0.0,0.0,0.0,0.0
841eb5bffffffff,10.0,0.0,0.0,0.0,0.0
841ec01ffffffff,65.0,13.0,0.0,0.0,0.0
841ec03ffffffff,7.0,0.0,0.0,0.0,0.0
841ec05ffffffff,46.0,0.0,0.0,0.0,0.0
841ec09ffffffff,242.0,10.0,0.0,0.0,0.0
841ec0dffffffff,15.0,0.0,0.0,0.0,0.0
841ec15ffffffff,20.0,0.0,0.0,0.0,0.0
841ec17ffffffff,16.0,1.0,0.0,0.0,0.0
841ec19ffffffff,5.0,0.0,0.0,0.0,0.0
841ec1bffffffff,2.0,0.0,0.0,0.0,0.0
841ec1dffffffff,22.0,0.0,0.0,0.0,0.0
841ec21ffffffff,42.0,0.0,0.0,0.0,0.0
841ec23ffffffff,50.0,0.0,0.0,0.0,0.0
841ec27ffffffff,3.0,0.0,0.0,0.0,0.0
841ec2bffffffff,37.0,0.0,0.0,0.0,0.0
