cell_id,Sula leucogaster,Sula leucogaster leucogaster,Sula leucogaster plotus
83524dfffffffff,17.0,0.0,16.0
8352f3fffffffff,5.0,0.0,0.0
835413fffffffff,3.0,0.0,0.0
8354acfffffffff,4.0,2.0,0.0
83574dfffffffff,4.0,4.0,0.0
835ae8fffffffff,1.0,0.0,0.0
835d10fffffffff,21.0,0.0,15.0
835d12fffffffff,10.0,0.0,0.0
835d14fffffffff,32.0,0.0,0.0
835d16fffffffff,16.0,0.0,2.0
835e41fffffffff,2.0,0.0,0.0
835e46fffffffff,3.0,1.0,0.0
835e48fffffffff,2.0,0.0,0.0
835e4bfffffffff,13.0,1.0,0.0
835e62fffffffff,28.0,0.0,0.0
835e65fffffffff,7.0,0.0,0.0
835e66fffffffff,8.0,0.0,0.0
835e70fffffffff,18.0,0.0,0.0
835e71fffffffff,6.0,0.0,0.0
835e75fffffffff,8.0,0.0,0.0
835f12fffffffff,6.0,0.0,0.0
835f49fffffffff,3.0,0.0,0.0
835f4bfffffffff,7.0,0.0,0.0
835f5bfffffffff,37.0,3.0,0.0
836008fffffffff,1.0,0.0,0.0
83601cfffffffff,4.0,0.0,0.0
8360e4fffffffff,1.0,0.0,0.0
836100fffffffff,4.0,0.0,2.0
836103fffffffff,4.0,0.0,0.0
83611cfffffffff,4.0,0.0,0.0
836332fffffffff,6.0,0.0,6.0
836520fffffffff,3.0,0.0,0.0
836526fffffffff,5.0,0.0,0.0
83658afffffffff,2.0,0.0,0.0
83658bfffffffff,6.0,0.0,3.0
836610fffffffff,1.0,0.0,0.0
836622fffffffff,1.0,0.0,0.0
836631fffffffff,2.0,0.0,0.0
83672cfffffffff,1.0,0.0,0.0
836741fffffffff,1.0,1.0,0.0
836743fffffffff,1.0,1.0,0.0
836744fffffffff,16.0,0.0,0.0
836745fffffffff,15.0,0.0,0.0
836746fffffffff,9.0,0.0,0.0
836773fffffffff,18.0,0.0,0.0
83679bfffffffff,17.0,0.0,0.0
8367a1fffffffff,1.0,0.0,0.0
836802fffffffff,4.0,0.0,0.0
836815fffffffff,3.0,0.0,0.0
83681afffffffff,2.0,0.0,2.0
83681dfffffffff,2.0,0.0,0.0
83682bfffffffff,15.0,0.0,0.0
836841fffffffff,3.0,0.0,0.0
836945fffffffff,2.0,0.0,0.0
83694efffffffff,5.0,0.0,0.0
836d34fffffffff,36.0,2.0,0.0
8372aefffffffff,2.0,0.0,0.0
837390fffffffff,2.0,0.0,2.0
8373a8fffffffff,2.0,0.0,0.0
8373abfffffffff,2.0,0.0,0.0
8380b4fffffffff,4.0,0.0,0.0
83821bfffffffff,2.0,0.0,0.0
8382f4fffffffff,3.0,0.0,0.0
83845afffffffff,2.0,0.0,0.0
83845cfffffffff,13.0,0.0,0.0
838934fffffffff,2.0,0.0,0.0
838aabfffffffff,1.0,0.0,0.0
839413fffffffff,10.0,0.0,0.0
839415fffffffff,1.0,0.0,1.0
839480fffffffff,4.0,0.0,2.0
839485fffffffff,11.0,0.0,0.0
839490fffffffff,1.0,0.0,1.0
8394acfffffffff,4.0,0.0,0.0
83950afffffffff,2.0,0.0,0.0
83980afffffffff,1.0,1.0,0.0
8399a4fffffffff,4.0,0.0,0.0
839a15fffffffff,2.0,0.0,0.0
839a16fffffffff,6.0,0.0,0.0
839b45fffffffff,2.0,0.0,0.0
839b6bfffffffff,2.0,0.0,0.0
839c23fffffffff,9.0,0.0,8.0
839c90fffffffff,1.0,0.0,0.0
839caafffffffff,2.0,0.0,0.0
839cb5fffffffff,1.0,0.0,0.0
839d0bfffffffff,11.0,0.0,0.0
839d24fffffffff,2.0,0.0,0.0
839e06fffffffff,1.0,0.0,0.0
83a32bfffffffff,1.0,0.0,1.0
83a626fffffffff,1.0,0.0,0.0
83a814fffffffff,12.0,12.0,0.0
83a895fffffffff,3.0,3.0,0.0
83a903fffffffff,1.0,0.0,0.0
83a905fffffffff,2.0,0.0,0.0
83b0a2fffffffff,1.0,0.0,1.0
83bb2bfffffffff,2.0,0.0,0.0
83bb50fffffffff,28.0,0.0,0.0
83bc1bfffffffff,2.0,0.0,0.0
83bc49fffffffff,1.0,0.0,0.0
83be0cfffffffff,2.0,0.0,0.0
83be1afffffffff,2.0,0.0,0.0
83be1dfffffffff,1.0,0.0,0.0
83be63fffffffff,1.0,0.0,0.0
83be8cfffffffff,11.0,0.0,0.0
83be8dfffffffff,9.0,0.0,0.0
83bf4cfffffffff,9.0,0.0,0.0
83bf8bfffffffff,2.0,0.0,0.0
83c99efffffffff,2.0,0.0,0.0
