cell_id,Cistothorus platensis,Cistothorus platensis [elegans Group],Cistothorus platensis alticola,Cistothorus platensis aequatorialis,Cistothorus platensis graminicola,Cistothorus platensis minimus,Cistothorus platensis tucumanus,Cistothorus platensis platensis/polyglottus,Cistothorus platensis hornensis/falklandicus
84b2c41ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2c47ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2c5dffffffff,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84b2c85ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2c8bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2c8dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2ce5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2d87ffffffff,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2d89ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2d9dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2da3ffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2dabffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2db3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2dbdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2dc3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2dcbffffffff,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2dd1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2dd5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2dd9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2e21ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2e27ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2e29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2e2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2e6dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2e85ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2e8dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2ec5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2ec7ffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2ecdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2eebffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b2eedffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3203ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3219ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3253ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3257ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3261ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3425ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b346dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3511ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3513ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3515ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3517ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3519ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b353bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3551ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3553ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b355bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b355dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35a5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35a7ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35adffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35c5ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35cdffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35e1ffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35e5ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35e9ffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35ebffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b35edffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3723ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b3731ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2037ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c203bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c205bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c218bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c21b1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c21b3ffffffff,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c21bbffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c21d5ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c21d9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c21ddffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2213ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2217ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2281ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c229bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c229dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22a9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22abffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22adffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22e1ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22e5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22e7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22e9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c22edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2c5bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2ce1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2d03ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2d17ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2d39ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2db1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2db9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e01ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e07ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e0bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e1bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e2dffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e39ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e43ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e61ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e63ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e67ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e85ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2e99ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2eadffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c2eddffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3083ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3093ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3095ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3097ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3297ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c329bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3403ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c340dffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3411ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3415ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3417ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c341dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3427ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c343bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3443ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3467ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3485ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3487ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3489ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c348dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3491ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3493ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3497ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c349bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c349dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c34adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c34bbffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c34e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c34e7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c34e9ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c34ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c34edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3501ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3503ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3505ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3507ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3509ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c350bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c350dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c351bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3521ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3539ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c353dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3545ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3547ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3553ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3557ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3569ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c356bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c356dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c35adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c35b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c35b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c35c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c35cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3609ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c360bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3637ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c36ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c371bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3735ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3739ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c3755ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84c375bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce121ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce127ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce803ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce807ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce809ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce80bffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce813ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce819ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce81dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce82bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce831ffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce833ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce835ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce839ffffffff,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce83dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce84bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce855ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce881ffffffff,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
84ce885ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce887ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84ce88dffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce895ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce8a1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce8a3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce8a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce8a9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce8b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce8c1ffffffff,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce8c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce8c7ffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce8c9ffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84ce8cbffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce8cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce8e1ffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce8e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce927ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce931ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce935ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce937ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce969ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce981ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce983ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce989ffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce98dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce999ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce9bdffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce9c3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce9c7ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce9d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce9d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce9d7ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce9dbffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ce9ddffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cea0bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cea17ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cea1dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cea37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cea53ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cea85ffffffff,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
84cea87ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cea89ffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84cea8dffffffff,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
84ceaa1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ceaa5ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ceaa7ffffffff,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ceaa9ffffffff,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
84ceaabffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ceaadffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ceab5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ceac1ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ceac5ffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
84ceac7ffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
84ceacdffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ceae1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ceae3ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84ceae5ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84ceae7ffffffff,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84ceaebffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf121ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
84cf123ffffffff,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
84cf129ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf12bffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
84cf13dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf163ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf165ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf853ffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf881ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf887ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf88dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf8a3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf8b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf8b9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf8bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf8bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf8c1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf8c3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf8d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf8d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf8d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf8ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cf8e9ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cfa09ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cfa2bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cfa41ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cfa45ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cfa47ffffffff,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cfa49ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
84cfa4bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84cfa89ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cfa91ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cfa95ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cfaa1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cfab3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cfabbffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cfac9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84cfacdffffffff,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
84cfb13ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
