cell_id,Passerella iliaca,Passerella iliaca [unalaschcensis Group],Passerella iliaca [megarhyncha Group],Passerella iliaca [schistacea Group],Passerella iliaca iliaca/zaboria,Passerella iliaca [unalaschcensis Group] x zaboria
832a34fffffffff,23.0,0.0,0.0,0.0,12.0,0.0
832a36fffffffff,77.0,0.0,0.0,0.0,17.0,0.0
832a80fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832a81fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832a82fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832a83fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a84fffffffff,75.0,0.0,0.0,0.0,29.0,0.0
832a85fffffffff,18.0,0.0,0.0,0.0,6.0,0.0
832a86fffffffff,11.0,0.0,0.0,0.0,1.0,0.0
832a88fffffffff,10.0,0.0,0.0,0.0,8.0,0.0
832a89fffffffff,9.0,0.0,0.0,0.0,4.0,0.0
832a8afffffffff,20.0,0.0,0.0,0.0,1.0,0.0
832a8bfffffffff,8.0,0.0,0.0,0.0,4.0,0.0
832a8cfffffffff,23.0,0.0,0.0,0.0,12.0,0.0
832a8dfffffffff,23.0,0.0,0.0,0.0,13.0,0.0
832a8efffffffff,4.0,0.0,0.0,0.0,2.0,0.0
832a90fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832a91fffffffff,11.0,0.0,0.0,0.0,4.0,0.0
832a92fffffffff,2.0,0.0,0.0,0.0,2.0,0.0
832a93fffffffff,15.0,0.0,0.0,0.0,2.0,0.0
832a94fffffffff,102.0,0.0,0.0,0.0,0.0,0.0
832a95fffffffff,40.0,0.0,0.0,0.0,13.0,0.0
832a99fffffffff,11.0,0.0,0.0,0.0,10.0,0.0
832a9afffffffff,8.0,0.0,0.0,0.0,1.0,0.0
832aa0fffffffff,9.0,0.0,0.0,0.0,5.0,0.0
832aa1fffffffff,44.0,0.0,0.0,0.0,16.0,0.0
832aa2fffffffff,29.0,0.0,0.0,0.0,7.0,0.0
832aa3fffffffff,29.0,0.0,0.0,0.0,7.0,0.0
832aa4fffffffff,132.0,0.0,0.0,0.0,97.0,0.0
832aa5fffffffff,6.0,0.0,0.0,0.0,2.0,0.0
832aa6fffffffff,13.0,0.0,0.0,0.0,6.0,0.0
832aa8fffffffff,123.0,0.0,0.0,0.0,64.0,0.0
832aa9fffffffff,55.0,0.0,0.0,0.0,29.0,0.0
832aaafffffffff,31.0,0.0,0.0,0.0,15.0,0.0
832aacfffffffff,541.0,0.0,0.0,0.0,116.0,0.0
832aadfffffffff,115.0,0.0,0.0,0.0,34.0,0.0
832aaefffffffff,66.0,0.0,0.0,0.0,15.0,0.0
832ab0fffffffff,47.0,0.0,0.0,0.0,2.0,0.0
832ab1fffffffff,13.0,0.0,0.0,0.0,2.0,0.0
832ab2fffffffff,227.0,0.0,0.0,0.0,24.0,0.0
832ab3fffffffff,139.0,0.0,0.0,0.0,14.0,0.0
832ab4fffffffff,260.0,0.0,0.0,0.0,77.0,0.0
832ab5fffffffff,187.0,0.0,0.0,0.0,92.0,0.0
832ab6fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
832ad2fffffffff,6.0,0.0,0.0,0.0,4.0,0.0
832ad3fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832ad6fffffffff,10.0,0.0,0.0,0.0,2.0,0.0
832af0fffffffff,2.0,0.0,0.0,0.0,2.0,0.0
832af6fffffffff,26.0,0.0,0.0,0.0,11.0,0.0
832b00fffffffff,8.0,0.0,0.0,0.0,4.0,0.0
832b01fffffffff,112.0,0.0,0.0,0.0,107.0,0.0
832b02fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b03fffffffff,16.0,0.0,0.0,0.0,14.0,0.0
832b0afffffffff,25.0,0.0,0.0,0.0,2.0,0.0
832b0cfffffffff,19.0,0.0,0.0,0.0,10.0,0.0
832b0efffffffff,9.0,0.0,0.0,0.0,2.0,0.0
832b12fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
832b13fffffffff,53.0,0.0,0.0,0.0,28.0,0.0
832b14fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832b15fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b16fffffffff,48.0,0.0,0.0,0.0,9.0,0.0
832b18fffffffff,10.0,0.0,0.0,0.0,7.0,0.0
832b19fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832b1afffffffff,15.0,0.0,0.0,0.0,6.0,0.0
832b1bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b1cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b1dfffffffff,13.0,0.0,0.0,0.0,3.0,0.0
832b1efffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832b23fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b24fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832b25fffffffff,7.0,0.0,0.0,0.0,4.0,0.0
832b2afffffffff,9.0,0.0,0.0,0.0,2.0,0.0
832b31fffffffff,3.0,0.0,0.0,0.0,2.0,0.0
832b32fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832b33fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b36fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b80fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b81fffffffff,54.0,0.0,0.0,0.0,2.0,0.0
832b83fffffffff,94.0,0.0,0.0,0.0,8.0,0.0
832b85fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832b88fffffffff,10.0,0.0,0.0,0.0,2.0,0.0
832b89fffffffff,47.0,0.0,0.0,0.0,5.0,0.0
832b8afffffffff,11.0,0.0,0.0,0.0,2.0,0.0
832b8bfffffffff,8.0,0.0,0.0,0.0,2.0,0.0
832b8cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832b8dfffffffff,17.0,0.0,0.0,0.0,5.0,0.0
832b8efffffffff,21.0,0.0,0.0,0.0,7.0,0.0
832b90fffffffff,4.0,0.0,0.0,0.0,1.0,0.0
832b91fffffffff,4.0,0.0,0.0,0.0,2.0,0.0
832b94fffffffff,8.0,0.0,0.0,0.0,2.0,0.0
832b96fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b98fffffffff,115.0,0.0,0.0,0.0,23.0,0.0
832b99fffffffff,75.0,0.0,0.0,0.0,42.0,0.0
832b9afffffffff,27.0,0.0,0.0,0.0,10.0,0.0
832b9bfffffffff,348.0,0.0,0.0,0.0,36.0,0.0
832b9cfffffffff,48.0,0.0,0.0,0.0,14.0,0.0
832b9dfffffffff,195.0,0.0,0.0,0.0,33.0,0.0
832b9efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832ba0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832ba5fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
832ba8fffffffff,64.0,0.0,0.0,0.0,7.0,0.0
832ba9fffffffff,132.0,0.0,0.0,0.0,35.0,0.0
832baafffffffff,251.0,0.0,0.0,0.0,18.0,0.0
832babfffffffff,21.0,0.0,0.0,0.0,1.0,0.0
832bacfffffffff,41.0,0.0,0.0,0.0,0.0,0.0
832badfffffffff,9.0,0.0,0.0,0.0,4.0,0.0
832baefffffffff,2.0,0.0,0.0,0.0,2.0,0.0
832bb2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832bb3fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
834440fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834444fffffffff,4.0,0.0,0.0,0.0,2.0,0.0
834445fffffffff,16.0,0.0,0.0,0.0,4.0,0.0
834446fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834448fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834449fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83444bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83444cfffffffff,17.0,0.0,0.0,0.0,3.0,0.0
83444dfffffffff,4.0,0.0,0.0,0.0,2.0,0.0
834450fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834452fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834455fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83445bfffffffff,9.0,0.0,0.0,0.0,2.0,0.0
834463fffffffff,5.0,0.0,0.0,0.0,1.0,0.0
83446cfffffffff,29.0,0.0,0.0,0.0,7.0,0.0
83446dfffffffff,23.0,0.0,0.0,0.0,8.0,0.0
83446efffffffff,11.0,0.0,0.0,0.0,0.0,0.0
834473fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344a9fffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8344c0fffffffff,13.0,0.0,0.0,0.0,3.0,0.0
8344c1fffffffff,17.0,0.0,0.0,0.0,5.0,0.0
8344c2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8344c3fffffffff,9.0,0.0,0.0,0.0,9.0,0.0
8344c4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344c5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344c8fffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8344c9fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8344cafffffffff,7.0,0.0,0.0,0.0,3.0,0.0
8344ccfffffffff,17.0,0.0,0.0,0.0,6.0,0.0
8344cdfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344cefffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344d0fffffffff,27.0,0.0,0.0,0.0,8.0,0.0
8344d1fffffffff,15.0,0.0,0.0,0.0,1.0,0.0
8344d2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344d3fffffffff,30.0,0.0,0.0,0.0,14.0,0.0
8344d5fffffffff,42.0,0.0,0.0,0.0,14.0,0.0
8344d8fffffffff,16.0,0.0,0.0,0.0,3.0,0.0
8344d9fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344dafffffffff,2.0,0.0,0.0,0.0,1.0,0.0
8344dbfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344ddfffffffff,30.0,0.0,0.0,0.0,1.0,0.0
8344defffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344e0fffffffff,4.0,0.0,0.0,0.0,2.0,0.0
8344e2fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8344e9fffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8344eafffffffff,9.0,0.0,0.0,0.0,2.0,0.0
8344ebfffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8344edfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344eefffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344f0fffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8344f3fffffffff,5.0,0.0,0.0,0.0,1.0,0.0
8344f4fffffffff,66.0,0.0,0.0,0.0,20.0,0.0
8344f5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834842fffffffff,9.0,0.0,0.0,5.0,0.0,0.0
834843fffffffff,7.0,2.0,0.0,1.0,0.0,0.0
83484afffffffff,8.0,2.0,0.0,4.0,1.0,0.0
834855fffffffff,1.0,0.0,0.0,0.0,1.0,0.0
834859fffffffff,23.0,4.0,1.0,10.0,0.0,0.0
83485afffffffff,11.0,0.0,0.0,6.0,0.0,0.0
83485bfffffffff,24.0,4.0,0.0,2.0,0.0,0.0
83485cfffffffff,4.0,0.0,0.0,3.0,0.0,0.0
83485dfffffffff,19.0,0.0,0.0,9.0,0.0,0.0
83485efffffffff,3.0,0.0,0.0,3.0,0.0,0.0
83486afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834880fffffffff,3.0,0.0,0.0,0.0,2.0,0.0
834883fffffffff,9.0,0.0,0.0,0.0,2.0,0.0
834888fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83488dfffffffff,5.0,0.0,0.0,0.0,3.0,0.0
83488efffffffff,9.0,0.0,0.0,0.0,0.0,0.0
834890fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834891fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834892fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834893fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834895fffffffff,11.0,0.0,0.0,0.0,2.0,0.0
834898fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83489afffffffff,9.0,0.0,0.0,0.0,2.0,0.0
83489cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83489efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8348abfffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8348b2fffffffff,13.0,0.0,0.0,0.0,7.0,0.0
8348c1fffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8348c3fffffffff,10.0,0.0,0.0,2.0,3.0,0.0
8348c5fffffffff,82.0,0.0,0.0,16.0,26.0,0.0
8348c6fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8348c8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348c9fffffffff,17.0,0.0,0.0,13.0,0.0,0.0
8348cbfffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8348ccfffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8348cdfffffffff,17.0,0.0,2.0,8.0,0.0,0.0
8348cefffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8348d0fffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8348d4fffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8348d8fffffffff,33.0,0.0,0.0,5.0,9.0,0.0
8348dafffffffff,6.0,0.0,0.0,2.0,0.0,0.0
8348dbfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8348dcfffffffff,4.0,0.0,0.0,2.0,2.0,0.0
8348e8fffffffff,177.0,6.0,0.0,54.0,16.0,0.0
8348e9fffffffff,44.0,11.0,0.0,2.0,3.0,0.0
8348eafffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8348ebfffffffff,173.0,1.0,0.0,64.0,4.0,0.0
8348ecfffffffff,20.0,0.0,0.0,6.0,0.0,0.0
8348edfffffffff,7.0,0.0,0.0,6.0,0.0,0.0
8348eefffffffff,181.0,0.0,0.0,32.0,75.0,0.0
