cell_id,Vireo griseus,Vireo griseus [griseus Group],Vireo griseus perquisitor
8444cc1ffffffff,65.0,0.0,0.0
8444cc3ffffffff,97.0,0.0,0.0
8444cc5ffffffff,238.0,0.0,0.0
8444cc7ffffffff,205.0,0.0,0.0
8444cc9ffffffff,110.0,0.0,0.0
8444ccbffffffff,41.0,0.0,0.0
8444ccdffffffff,1050.0,0.0,0.0
8444cd1ffffffff,133.0,0.0,0.0
8444cd3ffffffff,99.0,0.0,0.0
8444cd5ffffffff,565.0,0.0,0.0
8444cd7ffffffff,87.0,0.0,0.0
8444cd9ffffffff,89.0,0.0,0.0
8444cdbffffffff,33.0,0.0,0.0
8444cddffffffff,58.0,0.0,0.0
8444ce1ffffffff,36.0,0.0,0.0
8444ce3ffffffff,186.0,0.0,0.0
8444ce5ffffffff,108.0,0.0,0.0
8444ce7ffffffff,217.0,0.0,0.0
8444ce9ffffffff,214.0,0.0,0.0
8444cebffffffff,181.0,0.0,0.0
8444cedffffffff,22.0,0.0,0.0
8444d01ffffffff,1859.0,0.0,0.0
8444d03ffffffff,3118.0,0.0,0.0
8444d07ffffffff,1629.0,0.0,0.0
8444d09ffffffff,71.0,0.0,0.0
8444d0bffffffff,1966.0,0.0,0.0
8444d11ffffffff,30.0,0.0,0.0
8444d13ffffffff,24.0,0.0,0.0
8444d15ffffffff,376.0,0.0,0.0
8444d17ffffffff,1086.0,0.0,0.0
8444d19ffffffff,47.0,0.0,0.0
8444d1bffffffff,115.0,0.0,0.0
8444d1dffffffff,93.0,0.0,0.0
8444d23ffffffff,411.0,0.0,0.0
8444d2bffffffff,166.0,0.0,0.0
8444d31ffffffff,35.0,0.0,0.0
8444d33ffffffff,40.0,0.0,0.0
8444d35ffffffff,210.0,0.0,0.0
8444d37ffffffff,159.0,0.0,0.0
8444d39ffffffff,310.0,0.0,0.0
8444d3bffffffff,730.0,0.0,0.0
8444d3dffffffff,405.0,0.0,0.0
8444d51ffffffff,436.0,0.0,0.0
8444d53ffffffff,212.0,0.0,0.0
8444d55ffffffff,1520.0,0.0,0.0
8444d57ffffffff,83.0,0.0,0.0
8444d59ffffffff,436.0,0.0,0.0
8444d5bffffffff,330.0,0.0,0.0
8444d5dffffffff,1187.0,0.0,0.0
8444d81ffffffff,241.0,0.0,0.0
8444d83ffffffff,42.0,0.0,0.0
8444d85ffffffff,938.0,0.0,0.0
8444d87ffffffff,220.0,0.0,0.0
8444d89ffffffff,161.0,0.0,0.0
8444d8bffffffff,65.0,0.0,0.0
8444d8dffffffff,30.0,0.0,0.0
8444d91ffffffff,35.0,0.0,0.0
8444d93ffffffff,195.0,0.0,0.0
8444d95ffffffff,53.0,0.0,0.0
8444d97ffffffff,104.0,0.0,0.0
8444d99ffffffff,566.0,0.0,0.0
8444d9bffffffff,37.0,0.0,0.0
8444d9dffffffff,96.0,0.0,0.0
8444da1ffffffff,294.0,0.0,0.0
8444da3ffffffff,62.0,0.0,0.0
8444da5ffffffff,399.0,0.0,0.0
8444da7ffffffff,61.0,0.0,0.0
8444da9ffffffff,36.0,0.0,0.0
8444dabffffffff,384.0,0.0,0.0
8444dadffffffff,191.0,0.0,0.0
8444db1ffffffff,20.0,0.0,0.0
8444db3ffffffff,26.0,0.0,0.0
8444db5ffffffff,249.0,0.0,0.0
8444db7ffffffff,89.0,0.0,0.0
8444db9ffffffff,116.0,0.0,0.0
8444dbbffffffff,278.0,0.0,0.0
8444dbdffffffff,33.0,0.0,0.0
8444dc1ffffffff,24.0,0.0,0.0
8444dc3ffffffff,24.0,0.0,0.0
8444dc5ffffffff,421.0,0.0,0.0
8444dc7ffffffff,76.0,0.0,0.0
8444dc9ffffffff,95.0,0.0,0.0
8444dcbffffffff,82.0,0.0,0.0
8444dcdffffffff,9.0,0.0,0.0
8444dd1ffffffff,388.0,0.0,0.0
8444dd3ffffffff,1097.0,0.0,0.0
8444dd5ffffffff,664.0,0.0,0.0
8444dd7ffffffff,928.0,0.0,0.0
8444dd9ffffffff,662.0,0.0,0.0
8444ddbffffffff,83.0,0.0,0.0
8444dddffffffff,231.0,0.0,0.0
8444de1ffffffff,86.0,0.0,0.0
8444de3ffffffff,100.0,0.0,0.0
8444de5ffffffff,88.0,0.0,0.0
8444de7ffffffff,151.0,0.0,0.0
8444de9ffffffff,754.0,0.0,0.0
8444debffffffff,27.0,0.0,0.0
8444dedffffffff,167.0,0.0,0.0
8444e01ffffffff,196.0,13.0,0.0
8444e03ffffffff,107.0,0.0,0.0
8444e05ffffffff,1486.0,66.0,0.0
8444e07ffffffff,430.0,0.0,0.0
8444e09ffffffff,32.0,0.0,0.0
8444e0bffffffff,33.0,1.0,0.0
8444e0dffffffff,38.0,0.0,0.0
8444e11ffffffff,7.0,0.0,0.0
8444e13ffffffff,12.0,0.0,0.0
8444e15ffffffff,15.0,0.0,0.0
8444e17ffffffff,10.0,0.0,0.0
8444e19ffffffff,40.0,0.0,0.0
8444e1bffffffff,26.0,0.0,0.0
8444e1dffffffff,27.0,0.0,0.0
8444e21ffffffff,149.0,2.0,0.0
8444e23ffffffff,9.0,0.0,0.0
8444e25ffffffff,151.0,0.0,0.0
8444e27ffffffff,105.0,0.0,0.0
8444e29ffffffff,769.0,27.0,0.0
8444e2bffffffff,311.0,2.0,0.0
8444e2dffffffff,113.0,8.0,0.0
8444e31ffffffff,60.0,0.0,0.0
8444e33ffffffff,366.0,0.0,0.0
8444e35ffffffff,382.0,0.0,0.0
8444e37ffffffff,16.0,0.0,0.0
8444e39ffffffff,35.0,0.0,0.0
8444e3bffffffff,50.0,0.0,0.0
8444e3dffffffff,63.0,0.0,0.0
8444e41ffffffff,2.0,0.0,0.0
8444e43ffffffff,37.0,3.0,0.0
8444e47ffffffff,322.0,0.0,0.0
8444e51ffffffff,190.0,0.0,0.0
8444e53ffffffff,21.0,0.0,0.0
8444e55ffffffff,49.0,0.0,0.0
8444e57ffffffff,86.0,0.0,0.0
8444e5bffffffff,101.0,0.0,0.0
8444e63ffffffff,1979.0,120.0,0.0
8444e65ffffffff,18.0,2.0,0.0
8444e67ffffffff,138.0,12.0,0.0
8444e6bffffffff,38.0,0.0,0.0
8444e81ffffffff,17.0,0.0,0.0
8444e83ffffffff,694.0,0.0,0.0
8444e85ffffffff,12.0,0.0,0.0
8444e87ffffffff,23.0,0.0,0.0
8444e89ffffffff,36.0,0.0,0.0
8444e8bffffffff,299.0,0.0,0.0
8444e8dffffffff,32.0,0.0,0.0
8444e91ffffffff,48.0,0.0,0.0
8444e93ffffffff,214.0,0.0,0.0
8444e95ffffffff,43.0,0.0,0.0
8444e97ffffffff,106.0,0.0,0.0
8444e99ffffffff,31.0,0.0,0.0
8444e9bffffffff,37.0,0.0,0.0
8444e9dffffffff,10.0,0.0,0.0
8444ea1ffffffff,62.0,0.0,0.0
8444ea3ffffffff,36.0,0.0,0.0
8444ea5ffffffff,236.0,0.0,0.0
8444ea7ffffffff,29.0,0.0,0.0
8444ea9ffffffff,19.0,0.0,0.0
8444eabffffffff,15.0,0.0,0.0
8444eadffffffff,101.0,0.0,0.0
8444eb1ffffffff,17.0,0.0,0.0
8444eb3ffffffff,60.0,0.0,0.0
8444eb5ffffffff,18.0,0.0,0.0
8444eb7ffffffff,11.0,0.0,0.0
8444eb9ffffffff,10.0,0.0,0.0
8444ebbffffffff,11.0,0.0,0.0
8444ebdffffffff,55.0,0.0,0.0
8444ec1ffffffff,8.0,0.0,0.0
8444ec3ffffffff,27.0,0.0,0.0
8444ec5ffffffff,4.0,0.0,0.0
8444ec7ffffffff,147.0,0.0,0.0
8444ec9ffffffff,13.0,0.0,0.0
8444ecbffffffff,2.0,0.0,0.0
8444ecdffffffff,21.0,0.0,0.0
8444ed1ffffffff,302.0,0.0,0.0
8444ed3ffffffff,277.0,0.0,0.0
8444ed5ffffffff,140.0,0.0,0.0
8444ed7ffffffff,316.0,0.0,0.0
8444ed9ffffffff,89.0,0.0,0.0
8444edbffffffff,97.0,0.0,0.0
8444eddffffffff,108.0,0.0,0.0
8444ee1ffffffff,61.0,0.0,0.0
8444ee3ffffffff,173.0,0.0,0.0
8444ee5ffffffff,370.0,0.0,0.0
8444ee7ffffffff,194.0,0.0,0.0
8444ee9ffffffff,29.0,0.0,0.0
8444eebffffffff,53.0,0.0,0.0
8444eedffffffff,353.0,0.0,0.0
8444f01ffffffff,623.0,7.0,0.0
8444f03ffffffff,166.0,2.0,0.0
8444f05ffffffff,2386.0,0.0,0.0
8444f07ffffffff,1198.0,1.0,0.0
8444f09ffffffff,343.0,5.0,0.0
8444f0bffffffff,109.0,0.0,0.0
8444f0dffffffff,558.0,1.0,0.0
8444f11ffffffff,41.0,0.0,0.0
8444f13ffffffff,15.0,0.0,0.0
8444f15ffffffff,20.0,0.0,0.0
8444f17ffffffff,9.0,0.0,0.0
8444f19ffffffff,75.0,0.0,0.0
8444f1bffffffff,59.0,0.0,0.0
8444f1dffffffff,95.0,0.0,0.0
8444f31ffffffff,1448.0,0.0,0.0
8444f33ffffffff,41.0,0.0,0.0
8444f35ffffffff,1274.0,0.0,0.0
8444f37ffffffff,2142.0,0.0,0.0
8444f39ffffffff,36.0,0.0,0.0
8444f3bffffffff,8.0,0.0,0.0
8444f3dffffffff,2270.0,0.0,0.0
8444f41ffffffff,633.0,7.0,0.0
8444f43ffffffff,11211.0,49.0,0.0
8444f45ffffffff,523.0,10.0,0.0
8444f47ffffffff,249.0,5.0,0.0
8444f49ffffffff,442.0,2.0,0.0
8444f4bffffffff,168.0,0.0,0.0
8444f4dffffffff,882.0,51.0,0.0
8444f51ffffffff,201.0,4.0,0.0
8444f53ffffffff,155.0,0.0,0.0
8444f55ffffffff,714.0,0.0,0.0
8444f57ffffffff,179.0,1.0,0.0
8444f59ffffffff,66.0,0.0,0.0
8444f5bffffffff,22.0,0.0,0.0
8444f5dffffffff,452.0,6.0,0.0
8444f61ffffffff,181.0,0.0,0.0
8444f63ffffffff,2300.0,0.0,0.0
8444f69ffffffff,185.0,7.0,0.0
8444f6bffffffff,350.0,0.0,0.0
8444f6dffffffff,76.0,2.0,0.0
8445011ffffffff,34.0,0.0,0.0
8445013ffffffff,2.0,0.0,0.0
8445019ffffffff,112.0,0.0,0.0
844501bffffffff,78.0,0.0,0.0
8445043ffffffff,5.0,0.0,0.0
8445053ffffffff,134.0,0.0,0.0
8445059ffffffff,7.0,0.0,0.0
844505bffffffff,262.0,0.0,0.0
844505dffffffff,9.0,0.0,0.0
8445081ffffffff,16.0,0.0,0.0
8445083ffffffff,323.0,0.0,0.0
8445085ffffffff,440.0,0.0,0.0
8445087ffffffff,532.0,0.0,0.0
8445089ffffffff,18.0,0.0,0.0
844508bffffffff,9.0,0.0,0.0
844508dffffffff,161.0,0.0,0.0
8445091ffffffff,75.0,0.0,0.0
8445093ffffffff,24.0,0.0,0.0
8445095ffffffff,7.0,0.0,0.0
8445097ffffffff,29.0,0.0,0.0
8445099ffffffff,222.0,0.0,0.0
844509bffffffff,1024.0,0.0,0.0
844509dffffffff,16.0,0.0,0.0
84450a1ffffffff,717.0,0.0,0.0
84450a3ffffffff,136.0,0.0,0.0
84450a5ffffffff,222.0,0.0,0.0
84450a7ffffffff,75.0,0.0,0.0
84450a9ffffffff,321.0,0.0,0.0
84450abffffffff,135.0,0.0,0.0
84450adffffffff,477.0,24.0,0.0
84450b1ffffffff,386.0,0.0,0.0
84450b5ffffffff,228.0,0.0,0.0
84450b9ffffffff,106.0,0.0,0.0
84450bbffffffff,3.0,0.0,0.0
84450bdffffffff,101.0,0.0,0.0
84450c1ffffffff,30.0,0.0,0.0
84450c3ffffffff,2.0,0.0,0.0
84450c5ffffffff,136.0,0.0,0.0
84450c7ffffffff,17.0,0.0,0.0
84450c9ffffffff,2.0,0.0,0.0
84450cdffffffff,64.0,0.0,0.0
84450d1ffffffff,24.0,0.0,0.0
84450d3ffffffff,333.0,0.0,0.0
84450d5ffffffff,84.0,0.0,0.0
84450d7ffffffff,26.0,0.0,0.0
84450d9ffffffff,6.0,0.0,0.0
84450dbffffffff,11.0,3.0,0.0
84450ddffffffff,14.0,0.0,0.0
84450e1ffffffff,13.0,0.0,0.0
84450e3ffffffff,722.0,0.0,0.0
84450e7ffffffff,7.0,0.0,0.0
84450ebffffffff,331.0,0.0,0.0
844519bffffffff,45.0,0.0,0.0
84451b7ffffffff,9.0,0.0,0.0
8445201ffffffff,2.0,0.0,0.0
8445203ffffffff,48.0,0.0,0.0
8445205ffffffff,36.0,0.0,0.0
8445207ffffffff,82.0,0.0,0.0
8445209ffffffff,4.0,0.0,0.0
844520bffffffff,6.0,0.0,0.0
844520dffffffff,62.0,0.0,0.0
8445211ffffffff,17.0,0.0,0.0
8445213ffffffff,80.0,0.0,0.0
8445215ffffffff,1176.0,0.0,0.0
8445217ffffffff,213.0,0.0,0.0
8445219ffffffff,6.0,0.0,0.0
844521bffffffff,4.0,0.0,0.0
844521dffffffff,48.0,0.0,0.0
8445221ffffffff,150.0,0.0,0.0
8445223ffffffff,8.0,0.0,0.0
8445225ffffffff,366.0,0.0,0.0
8445229ffffffff,2.0,0.0,0.0
844522bffffffff,50.0,0.0,0.0
8445231ffffffff,11.0,0.0,0.0
8445233ffffffff,293.0,0.0,0.0
8445237ffffffff,1.0,0.0,0.0
8445239ffffffff,17.0,0.0,0.0
844523bffffffff,100.0,0.0,0.0
8445241ffffffff,3.0,0.0,0.0
8445243ffffffff,25.0,0.0,0.0
8445245ffffffff,2.0,0.0,0.0
8445247ffffffff,58.0,0.0,0.0
8445255ffffffff,44.0,0.0,0.0
8445257ffffffff,17.0,0.0,0.0
8445261ffffffff,7.0,0.0,0.0
8445263ffffffff,66.0,0.0,0.0
8445267ffffffff,5.0,0.0,0.0
8445269ffffffff,3.0,0.0,0.0
844526bffffffff,57.0,0.0,0.0
8445281ffffffff,29.0,0.0,0.0
8445283ffffffff,78.0,12.0,0.0
8445285ffffffff,56.0,9.0,0.0
8445287ffffffff,315.0,37.0,0.0
8445289ffffffff,406.0,0.0,0.0
844528dffffffff,238.0,0.0,0.0
8445291ffffffff,11.0,0.0,0.0
8445295ffffffff,6.0,0.0,0.0
8445297ffffffff,22.0,2.0,0.0
8445299ffffffff,3.0,0.0,0.0
844529bffffffff,13.0,0.0,0.0
84452a1ffffffff,95.0,0.0,0.0
84452a3ffffffff,50.0,0.0,0.0
84452a5ffffffff,419.0,0.0,0.0
84452a7ffffffff,68.0,0.0,0.0
84452a9ffffffff,484.0,0.0,0.0
84452abffffffff,77.0,0.0,0.0
84452adffffffff,1982.0,0.0,0.0
84452b3ffffffff,24.0,0.0,0.0
84452b5ffffffff,52.0,0.0,0.0
84452b7ffffffff,2.0,0.0,0.0
84452b9ffffffff,215.0,26.0,0.0
84452bdffffffff,419.0,49.0,0.0
84452c1ffffffff,34.0,5.0,0.0
84452c3ffffffff,853.0,39.0,0.0
84452c5ffffffff,113.0,3.0,0.0
84452c7ffffffff,661.0,4.0,0.0
84452c9ffffffff,24.0,3.0,0.0
84452cbffffffff,2.0,0.0,0.0
84452cdffffffff,3.0,0.0,0.0
84452d3ffffffff,2.0,0.0,0.0
84452d9ffffffff,91.0,0.0,0.0
84452dbffffffff,12.0,0.0,0.0
84452ddffffffff,17.0,0.0,0.0
84452e1ffffffff,3276.0,0.0,0.0
84452e3ffffffff,340.0,2.0,0.0
84452e5ffffffff,1049.0,0.0,0.0
84452e7ffffffff,194.0,0.0,0.0
84452e9ffffffff,119.0,0.0,0.0
84452ebffffffff,1480.0,42.0,0.0
84452edffffffff,81.0,0.0,0.0
8445303ffffffff,7.0,0.0,0.0
8445309ffffffff,9.0,0.0,0.0
8445311ffffffff,2.0,0.0,0.0
8445313ffffffff,48.0,0.0,0.0
8445317ffffffff,29.0,0.0,0.0
8445319ffffffff,50.0,0.0,0.0
844531bffffffff,15.0,0.0,0.0
8445321ffffffff,3.0,0.0,0.0
844532bffffffff,7.0,0.0,0.0
844533bffffffff,30.0,0.0,0.0
8445343ffffffff,18.0,0.0,0.0
8445351ffffffff,4.0,0.0,0.0
8445353ffffffff,53.0,0.0,0.0
8445355ffffffff,18.0,0.0,0.0
8445357ffffffff,6.0,0.0,0.0
8445367ffffffff,3.0,0.0,0.0
8445649ffffffff,37.0,0.0,0.0
84456dbffffffff,3.0,0.0,0.0
8445721ffffffff,171.0,0.0,0.0
8445723ffffffff,18.0,0.0,0.0
8445725ffffffff,373.0,0.0,0.0
8445727ffffffff,44.0,0.0,0.0
8445729ffffffff,12.0,0.0,0.0
844572dffffffff,4.0,0.0,0.0
8445749ffffffff,42.0,2.0,0.0
844574dffffffff,18.0,2.0,0.0
8445761ffffffff,42.0,2.0,0.0
8445765ffffffff,8.0,4.0,0.0
8445767ffffffff,52.0,8.0,0.0
8445769ffffffff,3.0,0.0,0.0
844576dffffffff,2.0,0.0,0.0
8445833ffffffff,5.0,0.0,0.0
8445843ffffffff,2.0,0.0,0.0
8445847ffffffff,5.0,0.0,0.0
8445883ffffffff,16.0,0.0,0.0
8445889ffffffff,100.0,27.0,0.0
844588bffffffff,2.0,2.0,0.0
8445899ffffffff,1.0,1.0,0.0
84458adffffffff,1.0,0.0,0.0
84458c3ffffffff,3.0,0.0,0.0
84458c7ffffffff,48.0,3.0,0.0
84458cbffffffff,1.0,0.0,0.0
84458d5ffffffff,31.0,2.0,0.0
84458e7ffffffff,2.0,0.0,0.0
84458ebffffffff,1.0,0.0,0.0
844592bffffffff,2.0,0.0,0.0
8445981ffffffff,205.0,45.0,0.0
8445989ffffffff,64.0,17.0,0.0
844598bffffffff,47.0,5.0,0.0
844598dffffffff,3.0,0.0,0.0
84459c3ffffffff,1.0,0.0,0.0
84459d5ffffffff,2.0,0.0,0.0
84459d7ffffffff,48.0,5.0,0.0
84459dbffffffff,2.0,0.0,0.0
84459e9ffffffff,14.0,0.0,0.0
8445a33ffffffff,26.0,0.0,0.0
8448801ffffffff,3.0,0.0,0.0
8448803ffffffff,26.0,0.0,0.0
8448805ffffffff,11.0,0.0,0.0
8448807ffffffff,12.0,0.0,0.0
844880dffffffff,541.0,0.0,0.0
8448815ffffffff,27.0,0.0,0.0
8448817ffffffff,15.0,0.0,0.0
8448821ffffffff,9.0,0.0,0.0
8448823ffffffff,19.0,0.0,0.0
8448825ffffffff,789.0,0.0,0.0
8448827ffffffff,80.0,0.0,0.0
8448829ffffffff,1.0,0.0,0.0
844882bffffffff,45.0,0.0,0.0
844882dffffffff,238.0,0.0,0.0
8448831ffffffff,424.0,0.0,0.0
8448833ffffffff,494.0,0.0,0.0
8448835ffffffff,33.0,0.0,0.0
8448837ffffffff,792.0,0.0,0.0
8448839ffffffff,49.0,0.0,0.0
844883bffffffff,19.0,0.0,0.0
844883dffffffff,3.0,0.0,0.0
8448841ffffffff,6.0,0.0,0.0
8448845ffffffff,23.0,0.0,0.0
8448849ffffffff,30.0,0.0,0.0
844884bffffffff,22.0,0.0,0.0
844884dffffffff,47.0,0.0,0.0
8448851ffffffff,2.0,0.0,0.0
8448853ffffffff,1.0,0.0,0.0
8448855ffffffff,5.0,0.0,0.0
8448859ffffffff,2.0,0.0,0.0
8448861ffffffff,62.0,0.0,0.0
8448863ffffffff,13.0,0.0,0.0
8448865ffffffff,106.0,0.0,0.0
8448867ffffffff,37.0,0.0,0.0
8448869ffffffff,103.0,0.0,0.0
844886bffffffff,231.0,0.0,0.0
844886dffffffff,44.0,0.0,0.0
8448881ffffffff,106.0,0.0,0.0
8448885ffffffff,12.0,0.0,0.0
8448887ffffffff,8.0,0.0,0.0
8448889ffffffff,4.0,0.0,0.0
84488a1ffffffff,39.0,0.0,0.0
84488a3ffffffff,26.0,0.0,0.0
84488a5ffffffff,17.0,0.0,0.0
84488a7ffffffff,76.0,0.0,0.0
84488a9ffffffff,12.0,0.0,0.0
84488abffffffff,5.0,0.0,0.0
84488adffffffff,23.0,0.0,0.0
84488e1ffffffff,237.0,0.0,0.0
84488e3ffffffff,40.0,0.0,0.0
84488e5ffffffff,108.0,0.0,0.0
84488e7ffffffff,1.0,0.0,0.0
84488e9ffffffff,303.0,0.0,0.0
84488ebffffffff,40.0,0.0,0.0
84488edffffffff,704.0,0.0,0.0
8448901ffffffff,2.0,0.0,0.0
8448903ffffffff,1441.0,0.0,0.0
8448907ffffffff,1187.0,0.0,0.0
844890bffffffff,1779.0,0.0,0.0
8448911ffffffff,243.0,0.0,0.0
8448913ffffffff,118.0,0.0,0.0
8448915ffffffff,1319.0,0.0,0.0
8448917ffffffff,37.0,0.0,0.0
8448919ffffffff,113.0,0.0,0.0
844891bffffffff,134.0,0.0,0.0
844891dffffffff,587.0,0.0,0.0
8448923ffffffff,1329.0,0.0,0.0
8448927ffffffff,6.0,0.0,0.0
844892bffffffff,6.0,0.0,0.0
8448931ffffffff,64.0,0.0,0.0
8448933ffffffff,185.0,0.0,0.0
8448935ffffffff,1251.0,0.0,0.0
8448937ffffffff,810.0,0.0,0.0
8448939ffffffff,424.0,0.0,0.0
844893bffffffff,123.0,0.0,0.0
844893dffffffff,469.0,0.0,0.0
8448951ffffffff,1403.0,0.0,0.0
8448953ffffffff,380.0,0.0,0.0
8448955ffffffff,2241.0,0.0,0.0
8448957ffffffff,219.0,0.0,0.0
8448959ffffffff,428.0,0.0,0.0
844895bffffffff,104.0,0.0,0.0
844895dffffffff,2.0,0.0,0.0
8448981ffffffff,673.0,0.0,0.0
8448983ffffffff,226.0,0.0,0.0
8448985ffffffff,2268.0,0.0,0.0
8448987ffffffff,221.0,0.0,0.0
8448989ffffffff,307.0,0.0,0.0
844898bffffffff,112.0,0.0,0.0
844898dffffffff,3268.0,0.0,0.0
8448991ffffffff,7.0,0.0,0.0
8448993ffffffff,37.0,0.0,0.0
8448995ffffffff,27.0,0.0,0.0
8448997ffffffff,123.0,0.0,0.0
8448999ffffffff,74.0,0.0,0.0
844899bffffffff,20.0,0.0,0.0
844899dffffffff,54.0,0.0,0.0
84489a1ffffffff,15.0,0.0,0.0
84489a3ffffffff,484.0,0.0,0.0
84489a5ffffffff,40.0,0.0,0.0
84489a7ffffffff,56.0,0.0,0.0
84489a9ffffffff,290.0,0.0,0.0
84489abffffffff,650.0,0.0,0.0
84489adffffffff,56.0,0.0,0.0
84489b1ffffffff,45.0,0.0,0.0
84489b3ffffffff,9.0,0.0,0.0
84489b5ffffffff,91.0,0.0,0.0
84489b7ffffffff,193.0,0.0,0.0
84489b9ffffffff,35.0,0.0,0.0
84489bbffffffff,37.0,0.0,0.0
84489bdffffffff,142.0,0.0,0.0
84489c1ffffffff,6078.0,0.0,0.0
84489c3ffffffff,2847.0,0.0,0.0
84489c5ffffffff,2322.0,0.0,0.0
84489c7ffffffff,1347.0,0.0,0.0
84489c9ffffffff,1026.0,0.0,0.0
84489cbffffffff,229.0,0.0,0.0
84489cdffffffff,536.0,0.0,0.0
84489d1ffffffff,486.0,0.0,0.0
84489d3ffffffff,1220.0,0.0,0.0
84489d5ffffffff,231.0,0.0,0.0
84489d7ffffffff,39.0,0.0,0.0
84489d9ffffffff,1109.0,0.0,0.0
84489dbffffffff,7.0,0.0,0.0
84489ddffffffff,494.0,0.0,0.0
84489e1ffffffff,1144.0,0.0,0.0
84489e3ffffffff,5746.0,0.0,0.0
84489e5ffffffff,54.0,0.0,0.0
84489e7ffffffff,149.0,0.0,0.0
84489e9ffffffff,434.0,0.0,0.0
84489ebffffffff,1139.0,0.0,0.0
84489edffffffff,19.0,0.0,0.0
8448a05ffffffff,8.0,0.0,0.0
8448a07ffffffff,2.0,0.0,0.0
8448a21ffffffff,591.0,0.0,0.0
8448a23ffffffff,12.0,0.0,0.0
8448a25ffffffff,10.0,0.0,0.0
8448a27ffffffff,346.0,0.0,0.0
8448a29ffffffff,2.0,0.0,0.0
8448a2bffffffff,17.0,0.0,0.0
8448a2dffffffff,37.0,0.0,0.0
8448a35ffffffff,6.0,0.0,0.0
8448a63ffffffff,2.0,0.0,0.0
8448a67ffffffff,9.0,0.0,0.0
8448b03ffffffff,2.0,0.0,0.0
8448b13ffffffff,2380.0,0.0,0.0
8448b15ffffffff,4554.0,0.0,0.0
8448b17ffffffff,147.0,0.0,0.0
8448b19ffffffff,8.0,0.0,0.0
8448b1bffffffff,52.0,0.0,0.0
8448b1dffffffff,289.0,0.0,0.0
8448b23ffffffff,2873.0,0.0,0.0
8448b2bffffffff,1904.0,0.0,0.0
8448b31ffffffff,387.0,0.0,0.0
8448b33ffffffff,64.0,0.0,0.0
8448b35ffffffff,116.0,0.0,0.0
8448b37ffffffff,770.0,0.0,0.0
8448b39ffffffff,14966.0,0.0,0.0
8448b3bffffffff,166.0,0.0,0.0
8448b3dffffffff,4689.0,0.0,0.0
8448b47ffffffff,2.0,0.0,0.0
8448b49ffffffff,3.0,0.0,0.0
8448b4dffffffff,18.0,0.0,0.0
8448b51ffffffff,20.0,0.0,0.0
8448b53ffffffff,4.0,0.0,0.0
8448b59ffffffff,10.0,0.0,0.0
8448b5bffffffff,162.0,0.0,0.0
8449901ffffffff,1.0,0.0,0.0
8449907ffffffff,13.0,0.0,0.0
8449913ffffffff,12.0,0.0,0.0
8449917ffffffff,1.0,0.0,0.0
844991dffffffff,13.0,0.0,0.0
8449929ffffffff,15.0,0.0,0.0
844992bffffffff,20.0,0.0,0.0
8449931ffffffff,1.0,0.0,0.0
8449933ffffffff,1.0,0.0,0.0
844993bffffffff,4.0,0.0,0.0
844993dffffffff,22.0,0.0,0.0
8449961ffffffff,426.0,0.0,0.0
8449963ffffffff,678.0,0.0,0.0
8449965ffffffff,1049.0,0.0,0.0
8449967ffffffff,323.0,0.0,0.0
8449969ffffffff,334.0,0.0,0.0
844996bffffffff,11.0,0.0,0.0
844996dffffffff,71.0,0.0,0.0
8449981ffffffff,28.0,0.0,0.0
8449983ffffffff,6.0,0.0,0.0
8449987ffffffff,230.0,0.0,0.0
844998dffffffff,3.0,0.0,0.0
84499abffffffff,3.0,0.0,0.0
84499b1ffffffff,48.0,0.0,0.0
84499b3ffffffff,1.0,0.0,0.0
84499b5ffffffff,14.0,0.0,0.0
84499b7ffffffff,2.0,0.0,0.0
84499bdffffffff,6.0,0.0,0.0
84499c5ffffffff,45.0,0.0,0.0
84499d5ffffffff,2.0,0.0,0.0
84499e3ffffffff,32.0,0.0,0.0
84499e7ffffffff,4.0,0.0,0.0
84499e9ffffffff,4.0,0.0,0.0
84499ebffffffff,13.0,0.0,0.0
844c933ffffffff,10.0,0.0,0.0
844c989ffffffff,7.0,0.0,0.0
844cb3dffffffff,30.0,0.0,0.0
844cc09ffffffff,61.0,0.0,0.0
844cc0bffffffff,26.0,0.0,0.0
844cc43ffffffff,110.0,0.0,0.0
844cc51ffffffff,5.0,0.0,0.0
844cc55ffffffff,4.0,0.0,0.0
844cc57ffffffff,4.0,0.0,0.0
844cc59ffffffff,221.0,0.0,0.0
844cc5bffffffff,4.0,0.0,0.0
844cc5dffffffff,21.0,0.0,0.0
844cea9ffffffff,7.0,0.0,0.0
844cee3ffffffff,14.0,0.0,0.0
844cee5ffffffff,77.0,0.0,0.0
844cee7ffffffff,7.0,0.0,0.0
846d049ffffffff,3.0,0.0,0.0
846d04bffffffff,20.0,9.0,0.0
846d04dffffffff,1.0,0.0,0.0
846d051ffffffff,6.0,0.0,0.0
846d059ffffffff,3.0,0.0,0.0
846d05bffffffff,2.0,2.0,0.0
846d201ffffffff,6.0,0.0,0.0
846d203ffffffff,32.0,0.0,0.0
846d207ffffffff,7.0,0.0,0.0
846d209ffffffff,12.0,0.0,0.0
846d20bffffffff,13.0,0.0,0.0
846d20dffffffff,39.0,0.0,0.0
846d219ffffffff,17.0,6.0,0.0
846d21bffffffff,26.0,0.0,0.0
846d21dffffffff,155.0,13.0,0.0
846d223ffffffff,12.0,2.0,0.0
