cell_id,Phoenicurus ochruros,Phoenicurus ochruros gibraltariensis/aterrimus,Phoenicurus ochruros [ochruros Group]
841e9a1ffffffff,11.0,0.0,0.0
841e9a5ffffffff,2.0,0.0,0.0
841e9a9ffffffff,13.0,0.0,0.0
841e9adffffffff,3.0,0.0,0.0
841e9b1ffffffff,9.0,0.0,0.0
841e9b3ffffffff,3.0,0.0,0.0
841e9b5ffffffff,1.0,0.0,0.0
841e9b7ffffffff,7.0,0.0,0.0
841e9b9ffffffff,4.0,0.0,0.0
841e9bbffffffff,2.0,0.0,0.0
841e9d3ffffffff,2.0,0.0,0.0
841e9d9ffffffff,40.0,0.0,0.0
841e9dbffffffff,2.0,0.0,0.0
841ea01ffffffff,8.0,0.0,0.0
841ea03ffffffff,13.0,0.0,0.0
841ea07ffffffff,3.0,0.0,0.0
841ea0bffffffff,7.0,0.0,0.0
841ea13ffffffff,8.0,0.0,0.0
841ea19ffffffff,22.0,0.0,0.0
841ea1bffffffff,7.0,0.0,0.0
841ea21ffffffff,21.0,0.0,0.0
841ea23ffffffff,11.0,0.0,0.0
841ea25ffffffff,2.0,0.0,0.0
841ea27ffffffff,6.0,0.0,0.0
841ea29ffffffff,1.0,0.0,0.0
841ea2dffffffff,4.0,0.0,0.0
841ea35ffffffff,1.0,0.0,0.0
841ea37ffffffff,1.0,0.0,0.0
841ea3dffffffff,4.0,0.0,0.0
841ea41ffffffff,10.0,0.0,0.0
841ea45ffffffff,3.0,0.0,0.0
841ea49ffffffff,3.0,0.0,0.0
841ea4bffffffff,3.0,0.0,0.0
841ea4dffffffff,3.0,0.0,0.0
841ea51ffffffff,3.0,0.0,0.0
841ea53ffffffff,26.0,0.0,0.0
841ea55ffffffff,17.0,0.0,0.0
841ea65ffffffff,2.0,0.0,0.0
841ea67ffffffff,3.0,0.0,0.0
841ea81ffffffff,6.0,0.0,0.0
841ea83ffffffff,6.0,0.0,0.0
841ea85ffffffff,4.0,0.0,0.0
841ea87ffffffff,5.0,2.0,0.0
841ea89ffffffff,2.0,2.0,0.0
841ea8dffffffff,13.0,0.0,0.0
841ea91ffffffff,2.0,0.0,0.0
841ea95ffffffff,14.0,0.0,0.0
841ea97ffffffff,3.0,0.0,0.0
841ea99ffffffff,1.0,0.0,0.0
841eab3ffffffff,5.0,0.0,0.0
841eab5ffffffff,10.0,0.0,0.0
841eab7ffffffff,4.0,0.0,0.0
841eab9ffffffff,4.0,0.0,0.0
841eabbffffffff,8.0,0.0,0.0
841eac1ffffffff,5.0,1.0,0.0
841eac3ffffffff,55.0,3.0,0.0
841eac5ffffffff,11.0,1.0,0.0
841eac7ffffffff,3.0,0.0,0.0
841eac9ffffffff,6.0,0.0,0.0
841eacbffffffff,2.0,2.0,0.0
841eacdffffffff,3.0,0.0,0.0
841ead1ffffffff,2.0,0.0,0.0
841ead3ffffffff,1.0,0.0,0.0
841ead9ffffffff,9.0,0.0,0.0
841eaddffffffff,2.0,0.0,0.0
841eaebffffffff,2.0,0.0,0.0
841eb05ffffffff,3.0,0.0,0.0
841eb07ffffffff,4.0,2.0,0.0
841eb0bffffffff,1.0,0.0,0.0
841eb11ffffffff,6.0,0.0,0.0
841eb13ffffffff,6.0,0.0,0.0
841eb1bffffffff,3.0,0.0,0.0
841eb23ffffffff,60.0,0.0,0.0
841eb2bffffffff,4.0,0.0,0.0
841eb35ffffffff,4.0,0.0,0.0
841eb49ffffffff,29.0,0.0,0.0
841eb4dffffffff,123.0,0.0,0.0
841eb53ffffffff,15.0,0.0,0.0
841eb59ffffffff,6.0,0.0,0.0
841eb5bffffffff,16.0,0.0,0.0
841ec01ffffffff,43.0,3.0,0.0
841ec03ffffffff,21.0,1.0,0.0
841ec05ffffffff,22.0,0.0,0.0
841ec07ffffffff,8.0,4.0,0.0
841ec09ffffffff,63.0,4.0,0.0
841ec0bffffffff,4.0,0.0,0.0
841ec0dffffffff,36.0,4.0,0.0
841ec13ffffffff,1.0,0.0,0.0
841ec15ffffffff,14.0,0.0,0.0
841ec19ffffffff,1.0,0.0,0.0
841ec1dffffffff,36.0,5.0,0.0
841ec21ffffffff,166.0,17.0,0.0
841ec23ffffffff,100.0,11.0,0.0
841ec25ffffffff,11.0,2.0,0.0
841ec27ffffffff,87.0,9.0,0.0
841ec2bffffffff,8.0,1.0,0.0
841ec2dffffffff,2.0,0.0,0.0
841ec31ffffffff,4.0,0.0,0.0
841ec33ffffffff,33.0,3.0,0.0
841ec35ffffffff,15.0,4.0,0.0
841ec37ffffffff,2.0,0.0,0.0
841ec39ffffffff,151.0,37.0,0.0
841ec3bffffffff,10.0,4.0,0.0
841ec3dffffffff,48.0,10.0,0.0
841ec41ffffffff,9.0,2.0,0.0
841ec43ffffffff,42.0,19.0,0.0
841ec45ffffffff,4.0,0.0,0.0
841ec47ffffffff,197.0,12.0,0.0
841ec49ffffffff,1.0,0.0,0.0
841ec4bffffffff,1.0,0.0,0.0
841ec4dffffffff,1.0,0.0,0.0
841ec51ffffffff,4.0,0.0,0.0
841ec55ffffffff,4.0,0.0,0.0
841ec57ffffffff,11.0,0.0,0.0
841ec5dffffffff,4.0,0.0,0.0
841ec61ffffffff,3.0,0.0,0.0
841ec63ffffffff,2.0,0.0,0.0
841ec65ffffffff,5.0,0.0,0.0
841ec69ffffffff,2.0,0.0,0.0
841ec6bffffffff,18.0,0.0,0.0
841ec6dffffffff,1.0,0.0,0.0
841ec81ffffffff,1.0,0.0,0.0
841ec85ffffffff,8.0,0.0,0.0
841ec89ffffffff,3.0,0.0,0.0
841ec8bffffffff,3.0,0.0,0.0
841ec91ffffffff,66.0,0.0,0.0
841ec93ffffffff,36.0,0.0,0.0
841ec97ffffffff,47.0,0.0,0.0
841ec99ffffffff,81.0,2.0,0.0
841ec9bffffffff,111.0,0.0,0.0
841ec9dffffffff,26.0,2.0,0.0
841eca1ffffffff,67.0,1.0,0.0
841eca3ffffffff,16.0,0.0,0.0
841eca5ffffffff,29.0,0.0,0.0
841eca7ffffffff,5.0,0.0,0.0
841eca9ffffffff,60.0,0.0,0.0
841ecadffffffff,5.0,0.0,0.0
841ecb1ffffffff,8.0,0.0,0.0
841ecb5ffffffff,7.0,0.0,0.0
841ecb9ffffffff,29.0,0.0,0.0
841ecbbffffffff,28.0,0.0,0.0
841ecbdffffffff,5.0,0.0,0.0
841ecc3ffffffff,2.0,0.0,0.0
841ecc5ffffffff,7.0,2.0,0.0
841ecc9ffffffff,2.0,0.0,0.0
841eccbffffffff,11.0,0.0,0.0
841ecd5ffffffff,68.0,1.0,0.0
841ecd7ffffffff,17.0,0.0,0.0
841ecddffffffff,5.0,0.0,0.0
841ece1ffffffff,8.0,0.0,0.0
841ece5ffffffff,20.0,8.0,0.0
841ece7ffffffff,27.0,6.0,0.0
841ece9ffffffff,6.0,4.0,0.0
841ecebffffffff,2.0,0.0,0.0
841ed03ffffffff,2.0,0.0,0.0
841ed05ffffffff,5.0,0.0,0.0
841ed07ffffffff,7.0,0.0,0.0
841ed09ffffffff,1.0,0.0,0.0
841ed0bffffffff,30.0,0.0,0.0
841ed13ffffffff,32.0,2.0,0.0
841ed19ffffffff,11.0,0.0,0.0
841ed1bffffffff,98.0,3.0,0.0
841ed1dffffffff,13.0,0.0,0.0
841ed29ffffffff,3.0,0.0,0.0
841ed2bffffffff,3.0,0.0,0.0
841ed33ffffffff,5.0,0.0,0.0
841ed35ffffffff,30.0,0.0,0.0
841ed37ffffffff,10.0,0.0,0.0
841ed39ffffffff,1.0,0.0,0.0
841ed3bffffffff,9.0,0.0,0.0
841ed3dffffffff,4.0,0.0,0.0
841ed41ffffffff,11.0,0.0,0.0
841ed43ffffffff,6.0,1.0,0.0
841ed45ffffffff,6.0,0.0,0.0
841ed47ffffffff,4.0,0.0,0.0
841ed49ffffffff,6.0,0.0,0.0
841ed4bffffffff,6.0,0.0,0.0
841ed4dffffffff,72.0,0.0,0.0
841ed51ffffffff,5.0,0.0,0.0
841ed53ffffffff,2.0,0.0,0.0
841ed57ffffffff,1.0,0.0,0.0
841ed59ffffffff,3.0,0.0,0.0
841ed5bffffffff,1.0,1.0,0.0
841ed63ffffffff,8.0,0.0,0.0
841ed6bffffffff,4.0,0.0,0.0
841ed91ffffffff,15.0,0.0,0.0
841ed93ffffffff,33.0,0.0,0.0
841ed9bffffffff,4.0,0.0,0.0
841eda1ffffffff,74.0,0.0,0.0
841eda3ffffffff,196.0,2.0,0.0
841eda5ffffffff,21.0,0.0,0.0
841eda7ffffffff,240.0,2.0,0.0
841edadffffffff,30.0,0.0,0.0
841edb5ffffffff,4.0,0.0,0.0
841edbbffffffff,6.0,0.0,0.0
841edc1ffffffff,1.0,0.0,0.0
841edc5ffffffff,1.0,0.0,0.0
841edc9ffffffff,22.0,0.0,0.0
841edcdffffffff,18.0,0.0,0.0
841ede1ffffffff,98.0,0.0,0.0
841ede5ffffffff,7.0,2.0,0.0
841ede7ffffffff,10.0,5.0,0.0
841ede9ffffffff,23.0,0.0,0.0
841edebffffffff,3.0,0.0,0.0
841ededffffffff,5.0,0.0,0.0
841ee05ffffffff,2.0,0.0,0.0
841ee0bffffffff,1.0,0.0,0.0
841ee19ffffffff,6.0,0.0,0.0
841ee1bffffffff,1.0,0.0,0.0
841ee23ffffffff,2.0,0.0,0.0
841ee27ffffffff,1.0,0.0,0.0
841ee29ffffffff,4.0,0.0,0.0
841ee37ffffffff,86.0,0.0,0.0
841ee57ffffffff,2.0,0.0,0.0
841ee59ffffffff,4.0,0.0,0.0
841ee63ffffffff,2.0,0.0,0.0
841ee65ffffffff,55.0,0.0,0.0
841ee67ffffffff,8.0,0.0,0.0
841ee81ffffffff,3.0,1.0,0.0
841ee8bffffffff,1.0,0.0,0.0
841ee91ffffffff,7.0,0.0,0.0
841ee95ffffffff,2.0,0.0,0.0
841ee97ffffffff,41.0,12.0,0.0
841eea3ffffffff,15.0,0.0,0.0
841eea9ffffffff,3.0,0.0,0.0
841eeadffffffff,9.0,0.0,0.0
841eeb1ffffffff,5.0,0.0,0.0
841eeb7ffffffff,29.0,0.0,0.0
841eebbffffffff,5.0,0.0,0.0
841eebdffffffff,2.0,0.0,0.0
841eec3ffffffff,1.0,0.0,0.0
841eec7ffffffff,1.0,0.0,0.0
841eed3ffffffff,3.0,0.0,0.0
841eedbffffffff,16.0,0.0,0.0
841eee3ffffffff,20.0,0.0,0.0
841eee7ffffffff,8.0,0.0,0.0
841eeebffffffff,4.0,0.0,0.0
841ef01ffffffff,9.0,0.0,0.0
841ef09ffffffff,3.0,0.0,0.0
841ef19ffffffff,2.0,0.0,0.0
841ef1bffffffff,12.0,0.0,0.0
841ef1dffffffff,5.0,0.0,0.0
841ef21ffffffff,8.0,0.0,0.0
841ef23ffffffff,5.0,0.0,0.0
841ef27ffffffff,15.0,0.0,0.0
841ef29ffffffff,6.0,0.0,0.0
841ef2bffffffff,3.0,0.0,0.0
841ef2dffffffff,13.0,0.0,0.0
841ef33ffffffff,3.0,0.0,0.0
841ef37ffffffff,5.0,0.0,0.0
841ef3dffffffff,10.0,0.0,0.0
841ef43ffffffff,7.0,0.0,0.0
841ef45ffffffff,8.0,4.0,0.0
841ef47ffffffff,3.0,0.0,0.0
841ef51ffffffff,2.0,0.0,0.0
841ef55ffffffff,2.0,0.0,0.0
841ef57ffffffff,1.0,0.0,0.0
841ef59ffffffff,58.0,0.0,0.0
841ef5dffffffff,16.0,0.0,0.0
841ef63ffffffff,9.0,0.0,0.0
841ef65ffffffff,1.0,0.0,0.0
841ef69ffffffff,7.0,5.0,0.0
841ef6dffffffff,2.0,0.0,0.0
841f001ffffffff,81.0,45.0,0.0
841f003ffffffff,10.0,0.0,0.0
841f007ffffffff,14.0,0.0,0.0
841f009ffffffff,2.0,2.0,0.0
841f00dffffffff,1.0,0.0,0.0
841f011ffffffff,7.0,0.0,0.0
841f015ffffffff,7.0,0.0,0.0
841f017ffffffff,2.0,0.0,0.0
841f01dffffffff,10.0,0.0,0.0
841f021ffffffff,3.0,0.0,0.0
841f025ffffffff,81.0,0.0,0.0
841f029ffffffff,21.0,0.0,0.0
841f02bffffffff,1.0,0.0,0.0
841f035ffffffff,3.0,0.0,0.0
841f037ffffffff,22.0,0.0,0.0
841f03bffffffff,11.0,0.0,0.0
841f03dffffffff,2.0,0.0,0.0
841f045ffffffff,1.0,0.0,0.0
841f04dffffffff,1.0,0.0,0.0
841f051ffffffff,16.0,0.0,0.0
841f053ffffffff,2.0,0.0,0.0
841f055ffffffff,5.0,2.0,0.0
841f059ffffffff,11.0,0.0,0.0
841f05bffffffff,6.0,0.0,0.0
841f061ffffffff,13.0,0.0,0.0
841f067ffffffff,2.0,0.0,0.0
841f09bffffffff,49.0,0.0,0.0
841f09dffffffff,3.0,0.0,0.0
841f0a7ffffffff,2.0,0.0,0.0
841f0b1ffffffff,2.0,0.0,0.0
841f0b3ffffffff,1.0,0.0,0.0
841f0bbffffffff,2.0,0.0,0.0
841f0bdffffffff,2.0,0.0,0.0
841f0c7ffffffff,10.0,0.0,0.0
841f0d1ffffffff,10.0,4.0,0.0
841f0e7ffffffff,2.0,0.0,0.0
841f0e9ffffffff,3.0,0.0,0.0
841f0ebffffffff,6.0,0.0,0.0
841f0edffffffff,2.0,0.0,0.0
841f101ffffffff,1.0,0.0,0.0
841f103ffffffff,59.0,0.0,0.0
841f105ffffffff,5.0,0.0,0.0
841f10dffffffff,2.0,0.0,0.0
841f111ffffffff,4.0,0.0,0.0
841f113ffffffff,2.0,0.0,0.0
841f115ffffffff,2.0,0.0,0.0
841f117ffffffff,11.0,0.0,0.0
841f119ffffffff,1.0,0.0,0.0
841f11bffffffff,12.0,0.0,0.0
841f11dffffffff,8.0,0.0,0.0
841f121ffffffff,7.0,0.0,0.0
841f125ffffffff,9.0,0.0,0.0
841f127ffffffff,2.0,0.0,0.0
841f129ffffffff,4.0,0.0,0.0
841f12bffffffff,2.0,0.0,0.0
841f12dffffffff,131.0,0.0,0.0
841f131ffffffff,25.0,0.0,0.0
841f133ffffffff,76.0,0.0,0.0
841f137ffffffff,135.0,0.0,0.0
841f139ffffffff,1.0,0.0,0.0
841f143ffffffff,1.0,0.0,0.0
841f149ffffffff,7.0,0.0,0.0
841f14bffffffff,4.0,0.0,0.0
841f14dffffffff,7.0,0.0,0.0
841f153ffffffff,3.0,1.0,0.0
841f155ffffffff,1.0,0.0,0.0
841f157ffffffff,4.0,0.0,0.0
841f159ffffffff,2.0,0.0,0.0
841f15bffffffff,18.0,6.0,0.0
841f161ffffffff,2.0,0.0,0.0
841f163ffffffff,2.0,0.0,0.0
841f165ffffffff,11.0,0.0,0.0
841f167ffffffff,2.0,0.0,0.0
841f16bffffffff,1.0,0.0,0.0
841f16dffffffff,4.0,0.0,0.0
841f181ffffffff,8.0,0.0,0.0
841f183ffffffff,9.0,0.0,0.0
841f185ffffffff,7.0,0.0,0.0
841f189ffffffff,21.0,0.0,0.0
841f18bffffffff,11.0,2.0,0.0
841f18dffffffff,14.0,8.0,0.0
841f191ffffffff,2.0,0.0,0.0
841f195ffffffff,110.0,0.0,0.0
841f197ffffffff,2.0,0.0,0.0
841f199ffffffff,19.0,0.0,0.0
841f19dffffffff,3.0,0.0,0.0
841f1a1ffffffff,52.0,11.0,0.0
841f1a3ffffffff,10.0,0.0,0.0
841f1a5ffffffff,117.0,0.0,0.0
841f1a7ffffffff,3.0,0.0,0.0
841f1a9ffffffff,19.0,2.0,0.0
841f1abffffffff,6.0,0.0,0.0
841f1adffffffff,4.0,0.0,0.0
841f1b1ffffffff,7.0,0.0,0.0
841f1b3ffffffff,16.0,6.0,0.0
841f1b5ffffffff,23.0,0.0,0.0
841f1b7ffffffff,30.0,0.0,0.0
841f1b9ffffffff,2.0,0.0,0.0
841f1bbffffffff,19.0,4.0,0.0
841f1bdffffffff,2.0,0.0,0.0
841f1c1ffffffff,15.0,0.0,0.0
841f1c3ffffffff,7.0,1.0,0.0
841f1c7ffffffff,19.0,0.0,0.0
841f1cdffffffff,2.0,0.0,0.0
841f1d1ffffffff,23.0,1.0,0.0
841f1d5ffffffff,71.0,0.0,0.0
841f1d7ffffffff,3.0,0.0,0.0
841f1d9ffffffff,4.0,0.0,0.0
841f1dbffffffff,30.0,1.0,0.0
841f1ddffffffff,5.0,0.0,0.0
841f1e3ffffffff,4.0,0.0,0.0
841f1e5ffffffff,4.0,0.0,0.0
841f1e7ffffffff,8.0,4.0,0.0
841f1e9ffffffff,1.0,0.0,0.0
841f1ebffffffff,10.0,0.0,0.0
841f1edffffffff,5.0,0.0,0.0
841f217ffffffff,1.0,0.0,0.0
841f219ffffffff,1.0,0.0,0.0
841f225ffffffff,3.0,0.0,0.0
841f233ffffffff,6.0,0.0,0.0
841f23bffffffff,2.0,0.0,0.0
841f241ffffffff,1.0,0.0,0.0
841f24bffffffff,3.0,0.0,0.0
841f283ffffffff,29.0,0.0,0.0
841f285ffffffff,1.0,0.0,0.0
841f29dffffffff,9.0,0.0,0.0
841f2a1ffffffff,21.0,0.0,0.0
841f2a3ffffffff,216.0,207.0,0.0
841f2a7ffffffff,1.0,1.0,0.0
841f2adffffffff,8.0,0.0,0.0
841f2d7ffffffff,1.0,0.0,0.0
841f2dbffffffff,2.0,0.0,0.0
841f2e1ffffffff,4.0,0.0,0.0
841f311ffffffff,1.0,0.0,0.0
841f315ffffffff,6.0,0.0,0.0
841f31bffffffff,2.0,1.0,0.0
841f31dffffffff,10.0,3.0,0.0
841f327ffffffff,8.0,0.0,0.0
841f331ffffffff,5.0,0.0,0.0
841f333ffffffff,6.0,0.0,0.0
841f335ffffffff,8.0,0.0,0.0
841f337ffffffff,11.0,0.0,0.0
841f33bffffffff,15.0,2.0,0.0
841f33dffffffff,104.0,4.0,0.0
841f355ffffffff,12.0,4.0,0.0
841f357ffffffff,4.0,1.0,0.0
841f403ffffffff,20.0,2.0,0.0
841f407ffffffff,9.0,0.0,0.0
841f40bffffffff,3.0,0.0,0.0
841f40dffffffff,2.0,0.0,0.0
841f413ffffffff,3.0,0.0,0.0
841f421ffffffff,1.0,0.0,0.0
841f425ffffffff,4.0,0.0,0.0
841f427ffffffff,8.0,0.0,0.0
841f42bffffffff,2.0,0.0,0.0
841f42dffffffff,2.0,0.0,0.0
841f43bffffffff,2.0,0.0,0.0
841f445ffffffff,2.0,0.0,0.0
841f451ffffffff,1.0,0.0,0.0
841f453ffffffff,2.0,0.0,0.0
841f457ffffffff,2.0,0.0,0.0
841f45bffffffff,2.0,0.0,0.0
841f467ffffffff,1.0,0.0,0.0
841f469ffffffff,1.0,0.0,0.0
841f48bffffffff,1.0,0.0,0.0
841f48dffffffff,2.0,0.0,0.0
841f4a5ffffffff,1.0,0.0,0.0
841f4e1ffffffff,19.0,0.0,0.0
841f4e3ffffffff,5.0,0.0,0.0
841f4e5ffffffff,5.0,0.0,0.0
841f4e7ffffffff,2.0,0.0,0.0
841f4e9ffffffff,5.0,0.0,0.0
841f4ebffffffff,27.0,0.0,0.0
841f501ffffffff,3.0,0.0,0.0
841f503ffffffff,1.0,0.0,0.0
841f507ffffffff,1.0,0.0,0.0
841f511ffffffff,4.0,0.0,0.0
841f513ffffffff,4.0,0.0,0.0
841f515ffffffff,1.0,0.0,0.0
841f517ffffffff,2.0,0.0,0.0
841f519ffffffff,51.0,6.0,0.0
841f51dffffffff,7.0,0.0,0.0
841f521ffffffff,3.0,0.0,0.0
841f523ffffffff,4.0,0.0,0.0
841f525ffffffff,10.0,0.0,0.0
841f52bffffffff,4.0,0.0,0.0
841f535ffffffff,15.0,0.0,0.0
841f53dffffffff,12.0,0.0,0.0
841f547ffffffff,2.0,0.0,0.0
841f549ffffffff,1.0,0.0,0.0
841f551ffffffff,1.0,0.0,0.0
841f553ffffffff,4.0,0.0,0.0
841f555ffffffff,3.0,0.0,0.0
841f55dffffffff,2.0,0.0,0.0
841f565ffffffff,16.0,0.0,0.0
841f567ffffffff,8.0,2.0,0.0
841f56dffffffff,1.0,0.0,0.0
841f583ffffffff,6.0,0.0,0.0
841f585ffffffff,2.0,0.0,0.0
841f587ffffffff,2.0,0.0,0.0
841f589ffffffff,2.0,0.0,0.0
841f58dffffffff,1.0,0.0,0.0
841f593ffffffff,31.0,0.0,0.0
841f5a9ffffffff,2.0,0.0,0.0
841f5adffffffff,17.0,0.0,0.0
841f5b5ffffffff,2.0,0.0,0.0
841f5b7ffffffff,2.0,0.0,0.0
841f5c5ffffffff,121.0,11.0,0.0
841f5c7ffffffff,4.0,0.0,0.0
841f5e1ffffffff,14.0,0.0,0.0
841f5e3ffffffff,1.0,0.0,0.0
841f5e5ffffffff,7.0,0.0,0.0
841f5e7ffffffff,4.0,0.0,0.0
841f5e9ffffffff,7.0,0.0,0.0
841f5ebffffffff,7.0,0.0,0.0
841f607ffffffff,2.0,0.0,0.0
841f617ffffffff,2.0,0.0,0.0
841f61bffffffff,2.0,0.0,0.0
841f627ffffffff,2.0,0.0,0.0
841f63dffffffff,2.0,0.0,0.0
841f645ffffffff,4.0,2.0,0.0
841f64dffffffff,2.0,0.0,0.0
841f65dffffffff,3.0,0.0,0.0
841f6adffffffff,6.0,0.0,0.0
841f6b3ffffffff,1.0,0.0,0.0
841f6d3ffffffff,9.0,0.0,0.0
841f6e5ffffffff,2.0,0.0,0.0
841f6ebffffffff,2.0,0.0,0.0
841f703ffffffff,4.0,0.0,0.0
841f715ffffffff,101.0,0.0,0.0
841f71dffffffff,6.0,4.0,0.0
841f725ffffffff,385.0,4.0,0.0
841f727ffffffff,53.0,1.0,0.0
841f72dffffffff,32.0,0.0,0.0
841f735ffffffff,1.0,0.0,0.0
841f739ffffffff,2.0,0.0,0.0
841f751ffffffff,11.0,4.0,0.0
841f757ffffffff,4.0,0.0,0.0
841f801ffffffff,39.0,0.0,0.0
841f803ffffffff,118.0,4.0,0.0
841f805ffffffff,1.0,0.0,0.0
841f807ffffffff,59.0,3.0,0.0
841f80bffffffff,53.0,0.0,0.0
841f811ffffffff,17.0,0.0,0.0
841f813ffffffff,4.0,0.0,0.0
841f815ffffffff,104.0,8.0,0.0
841f817ffffffff,43.0,3.0,0.0
841f819ffffffff,15.0,0.0,0.0
841f81bffffffff,55.0,4.0,0.0
841f81dffffffff,33.0,2.0,0.0
841f821ffffffff,9.0,2.0,0.0
841f823ffffffff,118.0,4.0,0.0
841f825ffffffff,12.0,1.0,0.0
841f827ffffffff,167.0,8.0,0.0
841f829ffffffff,15.0,2.0,0.0
841f82bffffffff,5.0,0.0,0.0
841f82dffffffff,2.0,0.0,0.0
841f831ffffffff,12.0,1.0,0.0
841f833ffffffff,223.0,10.0,0.0
841f835ffffffff,89.0,0.0,0.0
841f837ffffffff,85.0,2.0,0.0
841f839ffffffff,564.0,226.0,0.0
841f83bffffffff,147.0,8.0,0.0
841f83dffffffff,25.0,0.0,0.0
841f841ffffffff,24.0,20.0,0.0
841f843ffffffff,3.0,2.0,0.0
841f851ffffffff,13.0,4.0,0.0
841f853ffffffff,17.0,2.0,0.0
841f855ffffffff,4.0,0.0,0.0
841f857ffffffff,29.0,0.0,0.0
841f859ffffffff,2.0,0.0,0.0
841f85bffffffff,10.0,0.0,0.0
841f863ffffffff,2.0,0.0,0.0
841f865ffffffff,2.0,0.0,0.0
841f867ffffffff,2.0,0.0,0.0
841f881ffffffff,86.0,10.0,0.0
841f883ffffffff,121.0,30.0,0.0
841f885ffffffff,29.0,10.0,0.0
841f887ffffffff,125.0,49.0,0.0
841f889ffffffff,54.0,0.0,0.0
841f88bffffffff,35.0,4.0,0.0
841f88dffffffff,21.0,2.0,0.0
841f891ffffffff,64.0,6.0,0.0
841f893ffffffff,26.0,0.0,0.0
841f895ffffffff,34.0,4.0,0.0
841f897ffffffff,92.0,8.0,0.0
841f899ffffffff,16.0,0.0,0.0
841f89bffffffff,11.0,0.0,0.0
841f89dffffffff,24.0,10.0,0.0
841f8a1ffffffff,49.0,1.0,0.0
841f8a3ffffffff,20.0,0.0,0.0
841f8a5ffffffff,9.0,0.0,0.0
841f8a7ffffffff,2.0,0.0,0.0
841f8a9ffffffff,36.0,4.0,0.0
841f8abffffffff,15.0,0.0,0.0
841f8adffffffff,50.0,1.0,0.0
841f8b1ffffffff,37.0,0.0,0.0
841f8b3ffffffff,26.0,2.0,0.0
841f8b5ffffffff,26.0,0.0,0.0
841f8b7ffffffff,11.0,0.0,0.0
841f8b9ffffffff,32.0,2.0,0.0
841f8bbffffffff,25.0,6.0,0.0
841f8bdffffffff,27.0,0.0,0.0
841f8c1ffffffff,33.0,0.0,0.0
841f8c3ffffffff,7.0,0.0,0.0
841f8c5ffffffff,11.0,0.0,0.0
841f8c7ffffffff,4.0,0.0,0.0
841f8c9ffffffff,2.0,0.0,0.0
841f8cbffffffff,35.0,2.0,0.0
841f8cdffffffff,5.0,0.0,0.0
841f8d1ffffffff,274.0,150.0,0.0
841f8d3ffffffff,26.0,17.0,0.0
841f8d5ffffffff,26.0,0.0,0.0
841f8d7ffffffff,69.0,52.0,0.0
841f8d9ffffffff,8.0,2.0,0.0
841f8dbffffffff,1.0,0.0,0.0
841f8ddffffffff,5.0,3.0,0.0
841f8e1ffffffff,59.0,12.0,0.0
841f8e3ffffffff,21.0,4.0,0.0
841f8e5ffffffff,65.0,11.0,0.0
841f8e7ffffffff,26.0,0.0,0.0
841f8e9ffffffff,74.0,2.0,0.0
841f8ebffffffff,36.0,0.0,0.0
841f8edffffffff,58.0,2.0,0.0
841f903ffffffff,11.0,0.0,0.0
841f907ffffffff,32.0,0.0,0.0
841f90dffffffff,2.0,0.0,0.0
841f911ffffffff,24.0,18.0,0.0
841f913ffffffff,168.0,124.0,0.0
841f917ffffffff,41.0,29.0,0.0
841f91bffffffff,88.0,13.0,0.0
841f91dffffffff,9.0,0.0,0.0
841f921ffffffff,3.0,0.0,0.0
841f923ffffffff,10.0,6.0,0.0
841f925ffffffff,2.0,0.0,0.0
841f927ffffffff,72.0,0.0,0.0
841f92bffffffff,13.0,0.0,0.0
841f92dffffffff,1.0,0.0,0.0
841f931ffffffff,81.0,0.0,0.0
841f933ffffffff,40.0,2.0,0.0
841f935ffffffff,8.0,8.0,0.0
841f937ffffffff,14.0,2.0,0.0
841f939ffffffff,8.0,0.0,0.0
841f93bffffffff,4.0,0.0,0.0
841f93dffffffff,10.0,2.0,0.0
841f943ffffffff,2.0,0.0,0.0
841f949ffffffff,1.0,0.0,0.0
841f94dffffffff,13.0,0.0,0.0
841f951ffffffff,8.0,0.0,0.0
841f955ffffffff,1.0,1.0,0.0
841f957ffffffff,2.0,0.0,0.0
841f959ffffffff,4.0,0.0,0.0
841f95bffffffff,2.0,0.0,0.0
841f961ffffffff,4.0,0.0,0.0
841f963ffffffff,13.0,0.0,0.0
841f965ffffffff,4.0,0.0,0.0
841f96bffffffff,5.0,0.0,0.0
841f981ffffffff,21.0,0.0,0.0
841f985ffffffff,43.0,0.0,0.0
841f987ffffffff,2.0,0.0,0.0
841f989ffffffff,15.0,0.0,0.0
841f98bffffffff,28.0,0.0,0.0
841f98dffffffff,22.0,0.0,0.0
841f991ffffffff,12.0,0.0,0.0
841f993ffffffff,1.0,0.0,0.0
841f995ffffffff,12.0,0.0,0.0
841f999ffffffff,27.0,0.0,0.0
841f99dffffffff,8.0,0.0,0.0
841f9a1ffffffff,21.0,0.0,0.0
841f9a3ffffffff,17.0,0.0,0.0
841f9a5ffffffff,16.0,0.0,0.0
841f9a7ffffffff,46.0,2.0,0.0
841f9a9ffffffff,22.0,0.0,0.0
841f9abffffffff,19.0,0.0,0.0
841f9adffffffff,33.0,0.0,0.0
841f9b1ffffffff,12.0,0.0,0.0
841f9b5ffffffff,15.0,0.0,0.0
841f9b7ffffffff,10.0,0.0,0.0
841f9b9ffffffff,4.0,0.0,0.0
