cell_id,Tringa solitaria,Tringa solitaria solitaria,Tringa solitaria cinnamomea
8429a97ffffffff,11.0,0.0,0.0
8429a9bffffffff,2.0,0.0,0.0
8429aa1ffffffff,2.0,0.0,0.0
8429aa7ffffffff,3.0,0.0,0.0
8429aabffffffff,2.0,0.0,0.0
8429aadffffffff,1.0,0.0,0.0
8429ab1ffffffff,5.0,0.0,0.0
8429ab3ffffffff,1.0,0.0,0.0
8429ab9ffffffff,6.0,0.0,0.0
8429abbffffffff,1.0,0.0,0.0
8429ac1ffffffff,2.0,0.0,0.0
8429ac9ffffffff,52.0,0.0,0.0
8429acbffffffff,2.0,0.0,0.0
8429ad1ffffffff,31.0,0.0,0.0
8429ad3ffffffff,2.0,0.0,0.0
8429ad5ffffffff,4.0,0.0,0.0
8429ad9ffffffff,5.0,0.0,0.0
8429addffffffff,17.0,0.0,0.0
8429ae5ffffffff,2.0,0.0,0.0
8429b13ffffffff,1.0,0.0,0.0
8429b1dffffffff,11.0,0.0,0.0
8429b25ffffffff,1.0,0.0,0.0
8429b29ffffffff,2.0,0.0,0.0
8429b2dffffffff,13.0,0.0,0.0
8429b55ffffffff,6.0,0.0,0.0
8429b5bffffffff,12.0,0.0,0.0
8429b5dffffffff,3.0,0.0,1.0
8429b6dffffffff,24.0,0.0,11.0
842a065ffffffff,2.0,0.0,0.0
842a101ffffffff,9.0,0.0,0.0
842a103ffffffff,8.0,0.0,0.0
842a105ffffffff,12.0,1.0,0.0
842a107ffffffff,30.0,0.0,0.0
842a109ffffffff,6.0,0.0,3.0
842a10bffffffff,2.0,0.0,0.0
842a10dffffffff,4.0,0.0,0.0
842a121ffffffff,6.0,0.0,0.0
842a123ffffffff,309.0,0.0,0.0
842a125ffffffff,2.0,0.0,0.0
842a127ffffffff,58.0,0.0,0.0
842a129ffffffff,2.0,0.0,0.0
842a12bffffffff,23.0,0.0,0.0
842a131ffffffff,14.0,0.0,0.0
842a133ffffffff,3.0,0.0,0.0
842a135ffffffff,319.0,0.0,0.0
842a137ffffffff,2.0,0.0,0.0
842a139ffffffff,2.0,0.0,0.0
842a13dffffffff,16.0,2.0,0.0
842a141ffffffff,19.0,0.0,0.0
842a143ffffffff,6.0,0.0,0.0
842a145ffffffff,6.0,0.0,0.0
842a147ffffffff,5.0,0.0,0.0
842a149ffffffff,5.0,0.0,0.0
842a14bffffffff,25.0,0.0,0.0
842a14dffffffff,58.0,5.0,0.0
842a155ffffffff,4.0,0.0,0.0
842a15dffffffff,7.0,1.0,0.0
842a161ffffffff,6.0,0.0,0.0
842a163ffffffff,16.0,3.0,0.0
842a169ffffffff,6.0,0.0,0.0
842a16bffffffff,7.0,0.0,0.0
842a187ffffffff,1.0,0.0,0.0
842a1a5ffffffff,8.0,0.0,0.0
842a301ffffffff,12.0,0.0,0.0
842a305ffffffff,3.0,0.0,0.0
842a307ffffffff,141.0,10.0,0.0
842a30dffffffff,9.0,0.0,0.0
842a311ffffffff,8.0,2.0,0.0
842a313ffffffff,6.0,5.0,0.0
842a315ffffffff,21.0,0.0,0.0
842a317ffffffff,20.0,0.0,0.0
842a31dffffffff,17.0,6.0,0.0
842a321ffffffff,6.0,0.0,0.0
842a325ffffffff,3.0,0.0,0.0
842a327ffffffff,14.0,0.0,0.0
842a329ffffffff,2.0,0.0,0.0
842a32bffffffff,32.0,4.0,0.0
842a32dffffffff,22.0,3.0,0.0
842a331ffffffff,6.0,0.0,0.0
842a333ffffffff,37.0,4.0,0.0
842a335ffffffff,5.0,0.0,0.0
842a337ffffffff,5.0,0.0,0.0
842a339ffffffff,38.0,6.0,0.0
842a33bffffffff,6.0,0.0,0.0
842a33dffffffff,2.0,0.0,0.0
842a341ffffffff,1.0,0.0,0.0
842a345ffffffff,10.0,0.0,0.0
842a347ffffffff,6.0,0.0,0.0
842a349ffffffff,2.0,0.0,0.0
842a34dffffffff,5.0,0.0,0.0
842a361ffffffff,8.0,0.0,0.0
842a363ffffffff,9.0,0.0,0.0
842a365ffffffff,8.0,0.0,0.0
842a369ffffffff,11.0,0.0,0.0
842a4c1ffffffff,2.0,0.0,0.0
842a80bffffffff,2.0,0.0,0.0
842a80dffffffff,4.0,0.0,0.0
842a813ffffffff,2.0,2.0,0.0
842a81dffffffff,1.0,0.0,0.0
842a827ffffffff,2.0,0.0,0.0
842a831ffffffff,2.0,0.0,0.0
842a841ffffffff,2.0,0.0,0.0
842a845ffffffff,25.0,0.0,0.0
842a847ffffffff,37.0,0.0,0.0
842a849ffffffff,3.0,0.0,0.0
842a84bffffffff,7.0,0.0,0.0
842a84dffffffff,8.0,0.0,0.0
842a851ffffffff,2.0,0.0,0.0
842a853ffffffff,2.0,0.0,0.0
842a855ffffffff,2.0,0.0,0.0
842a857ffffffff,1.0,0.0,0.0
842a85bffffffff,1.0,0.0,0.0
842a85dffffffff,2.0,0.0,0.0
842a861ffffffff,1.0,0.0,0.0
842a86bffffffff,6.0,0.0,0.0
842a88dffffffff,4.0,2.0,0.0
842a893ffffffff,2.0,0.0,0.0
842a897ffffffff,3.0,0.0,0.0
842a8a1ffffffff,2.0,0.0,0.0
842a8a9ffffffff,60.0,2.0,0.0
842a8adffffffff,7.0,7.0,0.0
842a8b7ffffffff,1.0,0.0,0.0
842a8c1ffffffff,46.0,11.0,0.0
842a8c3ffffffff,2.0,0.0,0.0
842a8c5ffffffff,22.0,11.0,0.0
842a8c9ffffffff,7.0,5.0,0.0
842a8cdffffffff,16.0,10.0,0.0
842a8d5ffffffff,5.0,0.0,0.0
842a8d9ffffffff,11.0,4.0,0.0
842a8ddffffffff,2.0,0.0,0.0
842a8e3ffffffff,15.0,6.0,0.0
842a8e9ffffffff,1.0,1.0,0.0
842a907ffffffff,7.0,0.0,0.0
842a90bffffffff,2.0,0.0,0.0
842a91bffffffff,2.0,0.0,0.0
842a925ffffffff,4.0,0.0,0.0
842a931ffffffff,4.0,0.0,0.0
842a935ffffffff,1.0,0.0,0.0
842a93dffffffff,1.0,0.0,0.0
842a943ffffffff,6.0,0.0,0.0
842a94dffffffff,5.0,0.0,0.0
842a951ffffffff,4.0,0.0,0.0
842a953ffffffff,4.0,0.0,0.0
842a957ffffffff,10.0,0.0,0.0
842a959ffffffff,9.0,0.0,0.0
842a95bffffffff,2.0,0.0,0.0
842a993ffffffff,2.0,0.0,0.0
842a997ffffffff,6.0,0.0,0.0
842a999ffffffff,3.0,0.0,0.0
842a9a1ffffffff,2.0,0.0,0.0
842a9bbffffffff,2.0,0.0,0.0
842aa03ffffffff,10.0,0.0,0.0
842aa09ffffffff,4.0,2.0,0.0
842aa0bffffffff,14.0,0.0,0.0
842aa13ffffffff,15.0,0.0,0.0
842aa17ffffffff,22.0,0.0,0.0
842aa1bffffffff,1.0,0.0,0.0
842aa1dffffffff,37.0,0.0,0.0
842aa21ffffffff,2.0,0.0,0.0
842aa23ffffffff,3.0,0.0,0.0
842aa29ffffffff,6.0,0.0,0.0
842aa2dffffffff,7.0,3.0,0.0
842aa31ffffffff,20.0,0.0,0.0
842aa33ffffffff,5.0,0.0,0.0
842aa37ffffffff,2.0,0.0,0.0
842aa39ffffffff,21.0,0.0,0.0
842aa3bffffffff,9.0,0.0,0.0
842aa41ffffffff,3.0,0.0,0.0
842aa43ffffffff,33.0,2.0,0.0
842aa47ffffffff,4.0,0.0,0.0
842aa49ffffffff,11.0,0.0,0.0
842aa4bffffffff,84.0,7.0,0.0
842aa4dffffffff,5.0,0.0,0.0
842aa53ffffffff,28.0,0.0,0.0
842aa61ffffffff,2.0,0.0,0.0
842aa63ffffffff,2.0,0.0,0.0
842aa65ffffffff,1.0,0.0,0.0
842aa67ffffffff,11.0,0.0,0.0
842aa69ffffffff,9.0,4.0,0.0
842aa6dffffffff,3.0,0.0,0.0
842aa81ffffffff,8.0,0.0,0.0
842aa83ffffffff,6.0,0.0,0.0
842aa85ffffffff,74.0,0.0,0.0
842aa87ffffffff,18.0,4.0,0.0
842aa89ffffffff,21.0,7.0,0.0
842aa8bffffffff,4.0,0.0,0.0
842aa8dffffffff,88.0,55.0,0.0
842aa95ffffffff,1.0,0.0,0.0
842aa99ffffffff,2.0,0.0,0.0
842aa9bffffffff,19.0,6.0,0.0
842aa9dffffffff,2.0,0.0,0.0
842aaa1ffffffff,3.0,0.0,0.0
842aaa3ffffffff,7.0,2.0,0.0
842aaa9ffffffff,28.0,4.0,0.0
842aaabffffffff,27.0,2.0,0.0
842aaadffffffff,7.0,0.0,0.0
842aab1ffffffff,1.0,0.0,0.0
842aab7ffffffff,4.0,0.0,0.0
842aab9ffffffff,1.0,0.0,0.0
842aabdffffffff,8.0,7.0,0.0
842aac1ffffffff,10.0,0.0,0.0
842aac3ffffffff,6.0,0.0,0.0
842aac5ffffffff,4.0,0.0,0.0
842aac7ffffffff,9.0,0.0,0.0
842aac9ffffffff,182.0,0.0,0.0
842aacbffffffff,74.0,0.0,0.0
842aacdffffffff,11.0,0.0,0.0
842aad1ffffffff,92.0,3.0,0.0
842aad3ffffffff,2.0,0.0,0.0
842aad5ffffffff,20.0,0.0,0.0
842aad7ffffffff,2.0,0.0,0.0
842aad9ffffffff,6.0,0.0,0.0
842aadbffffffff,2.0,0.0,0.0
842aaddffffffff,7.0,3.0,0.0
842aae1ffffffff,1.0,0.0,0.0
842aae3ffffffff,18.0,0.0,0.0
842aae5ffffffff,8.0,0.0,0.0
842aae7ffffffff,2.0,0.0,0.0
842aae9ffffffff,15.0,2.0,0.0
842aaebffffffff,6.0,0.0,0.0
842aaedffffffff,35.0,0.0,0.0
842ab03ffffffff,2.0,0.0,0.0
842ab05ffffffff,6.0,0.0,0.0
842ab09ffffffff,2.0,0.0,0.0
842ab11ffffffff,19.0,1.0,0.0
842ab13ffffffff,8.0,0.0,0.0
842ab15ffffffff,7.0,0.0,0.0
842ab17ffffffff,2.0,0.0,0.0
842ab19ffffffff,4.0,0.0,0.0
842ab1bffffffff,2.0,0.0,0.0
842ab21ffffffff,24.0,0.0,0.0
842ab23ffffffff,8.0,0.0,0.0
842ab25ffffffff,30.0,0.0,0.0
842ab27ffffffff,13.0,0.0,0.0
842ab29ffffffff,5.0,0.0,0.0
842ab2bffffffff,6.0,0.0,0.0
842ab2dffffffff,8.0,0.0,0.0
842ab35ffffffff,2.0,0.0,0.0
842ab39ffffffff,2.0,0.0,0.0
842ab3bffffffff,4.0,2.0,0.0
842ab41ffffffff,9.0,0.0,0.0
842ab43ffffffff,1.0,0.0,0.0
842ab45ffffffff,4.0,0.0,0.0
842ab47ffffffff,5.0,0.0,0.0
842ab49ffffffff,37.0,7.0,0.0
842ab4bffffffff,39.0,0.0,0.0
842ab4dffffffff,9.0,0.0,0.0
842ab51ffffffff,6.0,6.0,0.0
842ab53ffffffff,2.0,0.0,0.0
842ab55ffffffff,47.0,10.0,0.0
842ab57ffffffff,5.0,0.0,0.0
842ab5dffffffff,21.0,11.0,0.0
842ab6bffffffff,34.0,0.0,0.0
842ac69ffffffff,6.0,0.0,0.0
842ac6dffffffff,1.0,0.0,0.0
842ad49ffffffff,2.0,0.0,0.0
842ad59ffffffff,6.0,0.0,0.0
842ad5dffffffff,2.0,0.0,0.0
842af05ffffffff,9.0,0.0,0.0
842af07ffffffff,2.0,0.0,0.0
842af0dffffffff,14.0,0.0,0.0
842af15ffffffff,11.0,0.0,0.0
842af29ffffffff,1.0,0.0,0.0
842af2dffffffff,4.0,0.0,0.0
842af31ffffffff,2.0,0.0,0.0
842af61ffffffff,3.0,0.0,0.0
842af63ffffffff,2.0,0.0,0.0
842af65ffffffff,9.0,2.0,0.0
842af6bffffffff,2.0,0.0,0.0
842af6dffffffff,9.0,2.0,0.0
842b019ffffffff,3.0,0.0,0.0
842b02bffffffff,5.0,0.0,0.0
842b033ffffffff,2.0,0.0,0.0
842b03bffffffff,20.0,0.0,0.0
842b053ffffffff,2.0,0.0,0.0
842b0a1ffffffff,6.0,0.0,0.0
842b0a5ffffffff,9.0,0.0,0.0
842b0a7ffffffff,17.0,0.0,2.0
842b0c5ffffffff,11.0,0.0,0.0
842b0e3ffffffff,6.0,0.0,0.0
842b0e9ffffffff,8.0,0.0,0.0
842b0edffffffff,4.0,0.0,0.0
842b105ffffffff,2.0,0.0,0.0
842b115ffffffff,5.0,0.0,0.0
842b121ffffffff,14.0,0.0,0.0
842b125ffffffff,1.0,0.0,0.0
842b127ffffffff,2.0,0.0,0.0
842b13dffffffff,2.0,0.0,0.0
842b161ffffffff,3.0,0.0,0.0
842b167ffffffff,23.0,0.0,0.0
842b169ffffffff,4.0,0.0,0.0
842b16bffffffff,2.0,0.0,0.0
842b199ffffffff,6.0,0.0,0.0
842b1a1ffffffff,5.0,0.0,0.0
842b1a5ffffffff,11.0,0.0,0.0
842b1a7ffffffff,4.0,0.0,0.0
842b1adffffffff,5.0,0.0,0.0
842b1c7ffffffff,2.0,0.0,0.0
842b1cbffffffff,2.0,0.0,0.0
842b1e5ffffffff,1.0,0.0,0.0
842b215ffffffff,2.0,0.0,0.0
842b291ffffffff,6.0,0.0,0.0
842b2a5ffffffff,2.0,0.0,0.0
842b2adffffffff,2.0,0.0,0.0
842b33bffffffff,4.0,0.0,0.0
842b345ffffffff,2.0,0.0,0.0
842b801ffffffff,2.0,0.0,0.0
842b809ffffffff,2.0,0.0,0.0
842b811ffffffff,2.0,0.0,0.0
842b813ffffffff,2.0,0.0,0.0
842b815ffffffff,2.0,0.0,0.0
842b817ffffffff,6.0,2.0,0.0
842b819ffffffff,2.0,0.0,0.0
842b823ffffffff,2.0,0.0,0.0
842b827ffffffff,14.0,2.0,0.0
842b831ffffffff,2.0,0.0,0.0
842b835ffffffff,3.0,0.0,0.0
842b83bffffffff,36.0,0.0,0.0
842b857ffffffff,2.0,0.0,0.0
842b883ffffffff,4.0,0.0,0.0
842b891ffffffff,19.0,0.0,0.0
842b893ffffffff,2.0,0.0,0.0
842b899ffffffff,5.0,0.0,0.0
842b8a1ffffffff,2.0,0.0,0.0
842b8a3ffffffff,14.0,0.0,0.0
842b8a7ffffffff,7.0,3.0,0.0
842b8adffffffff,2.0,0.0,0.0
842b8b1ffffffff,2.0,0.0,0.0
842b8b3ffffffff,2.0,0.0,0.0
842b8b7ffffffff,5.0,0.0,0.0
842b8b9ffffffff,22.0,0.0,0.0
842b8bdffffffff,1.0,0.0,0.0
842b8c9ffffffff,7.0,0.0,0.0
842b8cbffffffff,67.0,0.0,0.0
842b8cdffffffff,5.0,0.0,0.0
842b8d1ffffffff,9.0,0.0,0.0
842b8d5ffffffff,4.0,0.0,0.0
842b8d9ffffffff,4.0,0.0,0.0
842b8dbffffffff,3.0,0.0,0.0
842b8ddffffffff,72.0,0.0,0.0
842b8e5ffffffff,4.0,0.0,0.0
842b901ffffffff,1.0,0.0,0.0
842b907ffffffff,2.0,0.0,0.0
842b911ffffffff,1.0,0.0,0.0
842b913ffffffff,5.0,0.0,0.0
842b915ffffffff,5.0,0.0,0.0
842b91bffffffff,2.0,0.0,0.0
842b961ffffffff,2.0,0.0,0.0
842b981ffffffff,4.0,0.0,0.0
842b983ffffffff,19.0,3.0,0.0
842b985ffffffff,4.0,0.0,0.0
842b989ffffffff,8.0,0.0,0.0
842b98bffffffff,56.0,0.0,0.0
842b98dffffffff,2.0,0.0,0.0
842b991ffffffff,23.0,0.0,0.0
842b993ffffffff,2.0,0.0,0.0
842b997ffffffff,19.0,0.0,0.0
842b999ffffffff,5.0,0.0,0.0
842b9a9ffffffff,4.0,0.0,0.0
842b9abffffffff,5.0,0.0,0.0
842b9b1ffffffff,4.0,0.0,0.0
842b9b3ffffffff,7.0,0.0,0.0
842b9b5ffffffff,59.0,3.0,0.0
842b9b7ffffffff,15.0,0.0,0.0
842b9bbffffffff,2.0,0.0,0.0
842b9bdffffffff,14.0,0.0,0.0
842b9c5ffffffff,13.0,0.0,0.0
842b9c7ffffffff,4.0,0.0,0.0
842b9cdffffffff,7.0,2.0,0.0
842b9d3ffffffff,75.0,4.0,0.0
842b9d5ffffffff,29.0,2.0,0.0
842b9d7ffffffff,9.0,3.0,0.0
842b9dbffffffff,51.0,6.0,0.0
842b9e3ffffffff,7.0,0.0,0.0
842b9e7ffffffff,2.0,0.0,0.0
842ba0bffffffff,5.0,0.0,0.0
842ba0dffffffff,1.0,0.0,0.0
842ba11ffffffff,2.0,0.0,0.0
842ba13ffffffff,3.0,2.0,0.0
842ba55ffffffff,2.0,0.0,0.0
842ba5bffffffff,3.0,0.0,0.0
842ba85ffffffff,1.0,0.0,0.0
842ba87ffffffff,17.0,0.0,0.0
842ba89ffffffff,5.0,0.0,0.0
842ba8dffffffff,8.0,0.0,0.0
842ba95ffffffff,1.0,0.0,0.0
842baa1ffffffff,6.0,0.0,0.0
842baa3ffffffff,18.0,2.0,0.0
842baa5ffffffff,65.0,4.0,0.0
842baa7ffffffff,16.0,0.0,0.0
842baa9ffffffff,1.0,0.0,0.0
842baabffffffff,23.0,0.0,0.0
842baadffffffff,7.0,0.0,0.0
842bab3ffffffff,5.0,0.0,0.0
842bab5ffffffff,1.0,0.0,0.0
842bab7ffffffff,1.0,0.0,0.0
842bab9ffffffff,3.0,3.0,0.0
842babbffffffff,2.0,0.0,0.0
842bac3ffffffff,6.0,0.0,0.0
842bac5ffffffff,8.0,0.0,0.0
842bac7ffffffff,10.0,0.0,0.0
842bacbffffffff,3.0,0.0,0.0
842bacdffffffff,14.0,0.0,0.0
842baddffffffff,2.0,0.0,0.0
842bae7ffffffff,8.0,0.0,2.0
842bb37ffffffff,3.0,0.0,0.0
8434261ffffffff,3.0,0.0,0.0
8434265ffffffff,2.0,0.0,0.0
84351b5ffffffff,14.0,0.0,0.0
8435a9bffffffff,4.0,0.0,0.0
8438255ffffffff,10.0,0.0,0.0
8444131ffffffff,16.0,1.0,0.0
8444133ffffffff,10.0,0.0,0.0
8444135ffffffff,8.0,0.0,0.0
8444137ffffffff,14.0,0.0,0.0
844413dffffffff,24.0,0.0,0.0
844415dffffffff,15.0,0.0,0.0
8444165ffffffff,1.0,0.0,0.0
844416bffffffff,1.0,0.0,0.0
84441a1ffffffff,4.0,0.0,0.0
84441a7ffffffff,4.0,0.0,0.0
84441abffffffff,4.0,0.0,0.0
84441adffffffff,12.0,0.0,0.0
84441e5ffffffff,68.0,0.0,0.0
84441e7ffffffff,109.0,0.0,0.0
8444325ffffffff,3.0,0.0,0.0
844432dffffffff,2.0,0.0,0.0
8444363ffffffff,1.0,0.0,0.0
8444409ffffffff,19.0,8.0,0.0
844440dffffffff,37.0,0.0,0.0
844441dffffffff,4.0,0.0,0.0
8444429ffffffff,2.0,0.0,0.0
8444439ffffffff,2.0,0.0,0.0
8444443ffffffff,4.0,0.0,0.0
844444bffffffff,3.0,0.0,0.0
8444459ffffffff,17.0,0.0,0.0
844445bffffffff,1.0,0.0,0.0
844445dffffffff,3.0,0.0,0.0
8444461ffffffff,2.0,0.0,0.0
8444463ffffffff,2.0,0.0,0.0
8444465ffffffff,6.0,0.0,0.0
8444469ffffffff,1.0,0.0,0.0
844446bffffffff,3.0,0.0,0.0
8444481ffffffff,3.0,0.0,0.0
844448bffffffff,2.0,0.0,0.0
844449dffffffff,3.0,0.0,0.0
84444b1ffffffff,1.0,0.0,0.0
84444c1ffffffff,42.0,0.0,0.0
84444c3ffffffff,2.0,0.0,0.0
84444d5ffffffff,6.0,0.0,0.0
84444d9ffffffff,1.0,0.0,0.0
84444e1ffffffff,2.0,0.0,0.0
84444ebffffffff,2.0,0.0,0.0
8444501ffffffff,2.0,0.0,0.0
8444505ffffffff,2.0,0.0,0.0
8444509ffffffff,6.0,0.0,0.0
844450dffffffff,2.0,0.0,0.0
8444529ffffffff,16.0,0.0,0.0
8444555ffffffff,18.0,0.0,0.0
844455bffffffff,3.0,0.0,0.0
8444563ffffffff,2.0,0.0,0.0
8444567ffffffff,1.0,0.0,0.0
84445b1ffffffff,2.0,0.0,0.0
84445c1ffffffff,1.0,0.0,0.0
8444633ffffffff,7.0,0.0,0.0
844468bffffffff,2.0,0.0,0.0
84446c1ffffffff,3.0,0.0,0.0
84446c5ffffffff,4.0,0.0,0.0
84446c7ffffffff,2.0,0.0,0.0
84446c9ffffffff,1.0,0.0,0.0
84446cbffffffff,33.0,0.0,0.0
84446d1ffffffff,2.0,0.0,0.0
84446d3ffffffff,2.0,0.0,0.0
84446d5ffffffff,4.0,0.0,0.0
84446dbffffffff,7.0,0.0,0.0
84446ddffffffff,22.0,0.0,0.0
84446e5ffffffff,3.0,0.0,0.0
84446ebffffffff,2.0,0.0,0.0
84446edffffffff,4.0,0.0,0.0
8444731ffffffff,8.0,0.0,0.0
8444733ffffffff,6.0,0.0,0.0
844473bffffffff,3.0,0.0,0.0
844484bffffffff,1.0,0.0,0.0
8444859ffffffff,3.0,0.0,0.0
8444861ffffffff,1.0,0.0,0.0
8444869ffffffff,1.0,0.0,0.0
844486bffffffff,4.0,0.0,0.0
8444a19ffffffff,18.0,0.0,0.0
8444a1bffffffff,2.0,0.0,0.0
8444a37ffffffff,9.0,0.0,0.0
8444a53ffffffff,3.0,0.0,0.0
8444a81ffffffff,9.0,0.0,0.0
8444a83ffffffff,62.0,0.0,0.0
8444a89ffffffff,4.0,0.0,0.0
8444a8bffffffff,1.0,0.0,0.0
8444a8dffffffff,2.0,0.0,0.0
8444a91ffffffff,4.0,0.0,0.0
8444a93ffffffff,13.0,0.0,0.0
8444a95ffffffff,3.0,0.0,0.0
8444a99ffffffff,1.0,0.0,0.0
8444a9dffffffff,4.0,0.0,0.0
8444abbffffffff,5.0,0.0,0.0
8444ac1ffffffff,2.0,0.0,0.0
8444ac3ffffffff,4.0,0.0,0.0
8444ac5ffffffff,2.0,0.0,0.0
8444ac7ffffffff,9.0,0.0,0.0
8444ac9ffffffff,7.0,0.0,0.0
8444ad3ffffffff,5.0,0.0,0.0
8444ad5ffffffff,3.0,0.0,0.0
8444ad7ffffffff,3.0,0.0,0.0
8444ad9ffffffff,17.0,0.0,0.0
8444adbffffffff,3.0,0.0,0.0
8444addffffffff,16.0,0.0,0.0
8444ae9ffffffff,31.0,1.0,0.0
8444b17ffffffff,2.0,0.0,0.0
8444b57ffffffff,4.0,0.0,0.0
8444c11ffffffff,4.0,0.0,0.0
8444c13ffffffff,2.0,0.0,0.0
8444c15ffffffff,1.0,0.0,0.0
8444c17ffffffff,4.0,0.0,0.0
8444c19ffffffff,5.0,0.0,0.0
8444c1bffffffff,1.0,0.0,0.0
8444c27ffffffff,13.0,0.0,0.0
8444c43ffffffff,4.0,0.0,0.0
8444c4bffffffff,2.0,0.0,0.0
8444c55ffffffff,5.0,1.0,0.0
8444c61ffffffff,2.0,0.0,0.0
8444c87ffffffff,23.0,0.0,0.0
8444c89ffffffff,8.0,0.0,0.0
8444c8bffffffff,3.0,0.0,0.0
8444c91ffffffff,10.0,0.0,0.0
8444c99ffffffff,2.0,0.0,0.0
8444c9bffffffff,2.0,0.0,0.0
8444c9dffffffff,1.0,0.0,0.0
8444ca7ffffffff,4.0,0.0,0.0
8444cbdffffffff,4.0,0.0,0.0
8444cc1ffffffff,7.0,0.0,0.0
8444ccdffffffff,24.0,0.0,0.0
8444cd3ffffffff,2.0,0.0,0.0
8444cd5ffffffff,6.0,0.0,0.0
8444cd7ffffffff,7.0,0.0,0.0
8444cdbffffffff,2.0,0.0,0.0
8444ce5ffffffff,2.0,0.0,0.0
8444d03ffffffff,4.0,0.0,0.0
8444d07ffffffff,5.0,0.0,0.0
8444d0bffffffff,5.0,0.0,0.0
8444d17ffffffff,11.0,0.0,0.0
8444d1bffffffff,1.0,0.0,0.0
8444d23ffffffff,5.0,0.0,0.0
8444d37ffffffff,1.0,0.0,0.0
8444d39ffffffff,5.0,0.0,0.0
8444d51ffffffff,8.0,0.0,0.0
8444d59ffffffff,2.0,0.0,0.0
8444d5bffffffff,2.0,0.0,0.0
8444d5dffffffff,9.0,0.0,0.0
8444d81ffffffff,1.0,0.0,0.0
8444d89ffffffff,21.0,0.0,0.0
8444d93ffffffff,4.0,0.0,0.0
8444d97ffffffff,2.0,0.0,0.0
8444d9bffffffff,2.0,0.0,0.0
8444dabffffffff,1.0,0.0,0.0
8444db1ffffffff,1.0,0.0,0.0
8444db5ffffffff,19.0,0.0,0.0
8444dc1ffffffff,2.0,0.0,0.0
8444dd3ffffffff,2.0,0.0,0.0
8444dd5ffffffff,26.0,0.0,0.0
8444dd7ffffffff,2.0,0.0,0.0
8444dd9ffffffff,44.0,0.0,0.0
8444dddffffffff,4.0,0.0,0.0
8444de5ffffffff,2.0,0.0,0.0
8444de9ffffffff,2.0,0.0,0.0
8444e01ffffffff,2.0,0.0,0.0
8444e03ffffffff,6.0,0.0,0.0
8444e05ffffffff,13.0,0.0,0.0
8444e29ffffffff,8.0,0.0,0.0
8444e35ffffffff,2.0,0.0,0.0
8444e47ffffffff,4.0,0.0,0.0
8444e51ffffffff,3.0,0.0,0.0
8444e57ffffffff,1.0,0.0,0.0
8444e89ffffffff,1.0,0.0,0.0
8444ea1ffffffff,1.0,0.0,0.0
8444ea5ffffffff,6.0,0.0,0.0
8444ec7ffffffff,1.0,0.0,0.0
8444ed1ffffffff,4.0,0.0,0.0
8444ed3ffffffff,12.0,0.0,0.0
8444eddffffffff,6.0,0.0,0.0
8444ee3ffffffff,2.0,0.0,0.0
8444ee5ffffffff,3.0,0.0,0.0
8444ee7ffffffff,4.0,0.0,0.0
8444eedffffffff,2.0,0.0,0.0
8444f01ffffffff,1.0,0.0,0.0
8444f05ffffffff,7.0,0.0,0.0
8444f0dffffffff,1.0,0.0,0.0
8444f31ffffffff,13.0,0.0,0.0
8444f35ffffffff,1.0,0.0,0.0
8444f37ffffffff,4.0,0.0,0.0
8444f3dffffffff,9.0,0.0,0.0
8444f41ffffffff,8.0,0.0,0.0
8444f43ffffffff,48.0,0.0,0.0
8444f4dffffffff,3.0,0.0,0.0
8444f63ffffffff,2.0,0.0,0.0
8444f69ffffffff,7.0,0.0,0.0
8444f6bffffffff,3.0,0.0,0.0
8445059ffffffff,3.0,0.0,0.0
8445095ffffffff,1.0,0.0,0.0
84450a9ffffffff,1.0,0.0,0.0
84450c1ffffffff,2.0,0.0,0.0
844519bffffffff,2.0,0.0,0.0
84451d3ffffffff,2.0,0.0,0.0
8445233ffffffff,4.0,0.0,0.0
8445249ffffffff,4.0,0.0,0.0
8445263ffffffff,4.0,0.0,0.0
8445289ffffffff,3.0,0.0,0.0
84452a5ffffffff,2.0,0.0,0.0
84452a9ffffffff,6.0,0.0,0.0
84452adffffffff,15.0,0.0,0.0
84452c5ffffffff,6.0,0.0,0.0
84452e1ffffffff,14.0,0.0,0.0
84452e3ffffffff,7.0,0.0,0.0
84452e5ffffffff,19.0,0.0,0.0
8445313ffffffff,3.0,0.0,0.0
844588dffffffff,3.0,0.0,0.0
84458adffffffff,2.0,0.0,0.0
84458e5ffffffff,5.0,0.0,0.0
844592bffffffff,2.0,0.0,0.0
8445989ffffffff,4.0,0.0,0.0
84459d9ffffffff,6.0,0.0,0.0
8445a33ffffffff,2.0,0.0,0.0
8445b07ffffffff,4.0,0.0,0.0
8445b21ffffffff,8.0,0.0,0.0
8445b29ffffffff,27.0,0.0,0.0
8445b2dffffffff,3.0,0.0,0.0
8446483ffffffff,1.0,0.0,0.0
8448017ffffffff,2.0,0.0,0.0
8448059ffffffff,20.0,0.0,5.0
84480adffffffff,4.0,0.0,0.0
84480ddffffffff,1.0,0.0,0.0
8448147ffffffff,10.0,0.0,0.0
8448233ffffffff,59.0,0.0,0.0
844823bffffffff,2.0,0.0,0.0
84482adffffffff,86.0,0.0,3.0
84482e5ffffffff,7.0,0.0,0.0
84482e7ffffffff,1.0,0.0,0.0
84482edffffffff,2.0,0.0,0.0
