cell_id,Setophaga petechia,Setophaga petechia [aestiva Group],Setophaga petechia [erithachorides Group],Setophaga petechia aureola,Setophaga petechia [petechia Group],Setophaga petechia [erithachorides Group x petechia Group]
832a93fffffffff,4.0,2.0,0.0,0.0,0.0,0.0
832a94fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
832a95fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832a96fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a99fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832a9efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832aa0fffffffff,5.0,1.0,0.0,0.0,0.0,0.0
832aa1fffffffff,28.0,6.0,0.0,0.0,0.0,0.0
832aa2fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832aa3fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
832aa4fffffffff,139.0,46.0,0.0,0.0,0.0,0.0
832aa5fffffffff,8.0,3.0,0.0,0.0,0.0,0.0
832aa6fffffffff,16.0,1.0,0.0,0.0,0.0,0.0
832aa8fffffffff,192.0,25.0,0.0,0.0,0.0,0.0
832aa9fffffffff,81.0,2.0,0.0,0.0,0.0,0.0
832aaafffffffff,42.0,0.0,0.0,0.0,0.0,0.0
832aabfffffffff,28.0,4.0,0.0,0.0,0.0,0.0
832aacfffffffff,1370.0,57.0,0.0,0.0,0.0,0.0
832aadfffffffff,225.0,45.0,0.0,0.0,0.0,0.0
832aaefffffffff,27.0,0.0,0.0,0.0,0.0,0.0
832ab0fffffffff,55.0,5.0,0.0,0.0,0.0,0.0
832ab1fffffffff,37.0,6.0,0.0,0.0,0.0,0.0
832ab2fffffffff,717.0,155.0,0.0,0.0,0.0,0.0
832ab3fffffffff,18.0,4.0,0.0,0.0,0.0,0.0
832ab4fffffffff,61.0,12.0,0.0,0.0,0.0,0.0
832ab5fffffffff,623.0,473.0,0.0,0.0,0.0,0.0
832ab6fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
832ac6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832ad1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832ad3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832ad4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832ad5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832ad6fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
832af0fffffffff,9.0,2.0,0.0,0.0,0.0,0.0
832af1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832af2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832af3fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832af6fffffffff,86.0,6.0,0.0,0.0,0.0,0.0
832b00fffffffff,4.0,3.0,0.0,0.0,0.0,0.0
832b01fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832b03fffffffff,7.0,1.0,0.0,0.0,0.0,0.0
832b05fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832b0afffffffff,61.0,0.0,0.0,0.0,0.0,0.0
832b0cfffffffff,26.0,5.0,0.0,0.0,0.0,0.0
832b0efffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b11fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b12fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832b16fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832b18fffffffff,213.0,192.0,0.0,0.0,0.0,0.0
832b19fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b1afffffffff,165.0,148.0,0.0,0.0,0.0,0.0
832b1bfffffffff,31.0,29.0,0.0,0.0,0.0,0.0
832b1cfffffffff,4.0,2.0,0.0,0.0,0.0,0.0
832b1dfffffffff,30.0,9.0,0.0,0.0,0.0,0.0
832b1efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b23fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
832b24fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b25fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832b2cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b31fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b36fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b81fffffffff,71.0,30.0,0.0,0.0,0.0,0.0
832b82fffffffff,4.0,2.0,0.0,0.0,0.0,0.0
832b83fffffffff,174.0,111.0,0.0,0.0,0.0,0.0
832b85fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
832b88fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832b89fffffffff,108.0,3.0,0.0,0.0,0.0,0.0
832b8afffffffff,82.0,65.0,0.0,0.0,0.0,0.0
832b8bfffffffff,14.0,3.0,0.0,0.0,0.0,0.0
832b8cfffffffff,43.0,0.0,0.0,0.0,0.0,0.0
832b8dfffffffff,84.0,0.0,0.0,0.0,0.0,0.0
832b8efffffffff,28.0,0.0,0.0,0.0,0.0,0.0
832b90fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832b91fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832b93fffffffff,6.0,2.0,0.0,0.0,0.0,0.0
832b94fffffffff,82.0,0.0,0.0,0.0,0.0,0.0
832b96fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b98fffffffff,85.0,4.0,0.0,0.0,0.0,0.0
832b99fffffffff,127.0,35.0,0.0,0.0,0.0,0.0
832b9afffffffff,16.0,4.0,0.0,0.0,0.0,0.0
832b9bfffffffff,257.0,19.0,0.0,0.0,0.0,0.0
832b9cfffffffff,26.0,2.0,0.0,0.0,0.0,0.0
832b9dfffffffff,394.0,68.0,0.0,0.0,0.0,0.0
832b9efffffffff,31.0,2.0,0.0,0.0,0.0,0.0
832ba0fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
832ba8fffffffff,20.0,12.0,0.0,0.0,0.0,0.0
832ba9fffffffff,4.0,1.0,0.0,0.0,0.0,0.0
832baafffffffff,257.0,9.0,0.0,0.0,0.0,0.0
832babfffffffff,31.0,8.0,0.0,0.0,0.0,0.0
832bacfffffffff,6.0,2.0,0.0,0.0,0.0,0.0
832baefffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8335a8fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
834412fffffffff,8.0,1.0,0.0,0.0,0.0,0.0
834413fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834414fffffffff,24.0,2.0,0.0,0.0,2.0,0.0
834416fffffffff,6.0,0.0,0.0,0.0,2.0,0.0
83441afffffffff,22.0,10.0,0.0,0.0,0.0,0.0
83441bfffffffff,2.0,1.0,0.0,0.0,0.0,0.0
83441efffffffff,60.0,5.0,0.0,0.0,0.0,0.0
834424fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
834428fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
834432fffffffff,3.0,3.0,0.0,0.0,0.0,0.0
834434fffffffff,3.0,3.0,0.0,0.0,0.0,0.0
834440fffffffff,57.0,0.0,0.0,0.0,0.0,0.0
834442fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834443fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
834444fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834445fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
834446fffffffff,84.0,0.0,0.0,0.0,0.0,0.0
834448fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
834449fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83444bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83444cfffffffff,30.0,0.0,0.0,0.0,0.0,0.0
83444efffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834450fffffffff,74.0,0.0,0.0,0.0,0.0,0.0
834451fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834452fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
834454fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834455fffffffff,206.0,0.0,0.0,0.0,0.0,0.0
834456fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
834459fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83445bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
834463fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
834468fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834469fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83446afffffffff,1.0,1.0,0.0,0.0,0.0,0.0
83446bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83446cfffffffff,41.0,11.0,0.0,0.0,0.0,0.0
83446dfffffffff,11.0,2.0,0.0,0.0,0.0,0.0
83446efffffffff,76.0,9.0,0.0,0.0,0.0,0.0
834471fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834473fffffffff,75.0,4.0,18.0,0.0,0.0,0.0
834480fffffffff,1.0,0.0,0.0,0.0,1.0,0.0
834484fffffffff,11.0,0.0,0.0,0.0,6.0,0.0
834486fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344a1fffffffff,11.0,0.0,0.0,0.0,1.0,0.0
8344a2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344a3fffffffff,4.0,0.0,0.0,0.0,4.0,0.0
8344a5fffffffff,8.0,4.0,0.0,0.0,1.0,0.0
8344a8fffffffff,26.0,2.0,0.0,0.0,0.0,0.0
8344a9fffffffff,267.0,10.0,0.0,0.0,0.0,0.0
8344abfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8344acfffffffff,16.0,3.0,0.0,0.0,0.0,0.0
8344adfffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8344b1fffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8344c0fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8344c1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344c2fffffffff,6.0,2.0,0.0,0.0,0.0,0.0
8344c3fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8344c5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344c8fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8344c9fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8344cafffffffff,12.0,5.0,0.0,0.0,0.0,0.0
8344cbfffffffff,27.0,18.0,0.0,0.0,0.0,0.0
8344ccfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344cdfffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8344cefffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8344d0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8344d5fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8344d8fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8344d9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344dafffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8344dbfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8344dcfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344ddfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8344defffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8344e0fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8344e3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344e4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344e5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8344e6fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8344edfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8344eefffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8344f0fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8344f3fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8344f4fffffffff,124.0,21.0,0.0,0.0,0.0,0.0
8344f6fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
834501fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834505fffffffff,4.0,1.0,0.0,0.0,0.0,0.0
834509fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
83450afffffffff,17.0,5.0,2.0,0.0,4.0,3.0
83450bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834520fffffffff,6.0,4.0,0.0,0.0,0.0,0.0
834522fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834523fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
834524fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834528fffffffff,4.0,1.0,0.0,0.0,0.0,0.0
83452afffffffff,4.0,2.0,0.0,0.0,0.0,0.0
83452cfffffffff,8.0,8.0,0.0,0.0,0.0,0.0
834531fffffffff,16.0,0.0,11.0,0.0,0.0,0.0
834569fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834572fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834584fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
834598fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
8345a3fffffffff,270.0,2.0,0.0,0.0,3.0,0.0
8345aefffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8345b2fffffffff,275.0,0.0,0.0,0.0,14.0,0.0
834814fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834823fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
83482afffffffff,1.0,0.0,1.0,0.0,0.0,0.0
83482efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834836fffffffff,21.0,4.0,17.0,0.0,0.0,0.0
834842fffffffff,3.0,3.0,0.0,0.0,0.0,0.0
834843fffffffff,19.0,3.0,0.0,0.0,0.0,0.0
834846fffffffff,14.0,11.0,0.0,0.0,0.0,0.0
83484afffffffff,40.0,29.0,0.0,0.0,0.0,0.0
834855fffffffff,9.0,4.0,0.0,0.0,0.0,0.0
834856fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
834858fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834859fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83485afffffffff,7.0,3.0,0.0,0.0,0.0,0.0
83485bfffffffff,158.0,34.0,0.0,0.0,0.0,0.0
83485cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83485dfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
834870fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
834871fffffffff,25.0,23.0,0.0,0.0,0.0,0.0
834873fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
834880fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
834882fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834883fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
834886fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
834888fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83488afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83488bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83488cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834890fffffffff,14.0,2.0,0.0,0.0,0.0,0.0
834892fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
834893fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834895fffffffff,83.0,19.0,0.0,0.0,0.0,0.0
834898fffffffff,15.0,1.0,0.0,0.0,0.0,0.0
83489afffffffff,6.0,1.0,0.0,0.0,0.0,0.0
83489cfffffffff,28.0,1.0,0.0,0.0,0.0,0.0
83489dfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83489efffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8348a2fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8348abfffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8348b1fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8348b2fffffffff,331.0,74.0,22.0,0.0,0.0,0.0
8348b3fffffffff,271.0,32.0,15.0,0.0,0.0,0.0
8348c0fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8348c1fffffffff,18.0,2.0,0.0,0.0,0.0,0.0
8348c3fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8348c5fffffffff,22.0,2.0,0.0,0.0,0.0,0.0
8348c6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348c8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348ccfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8348cdfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348d0fffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8348d1fffffffff,10.0,4.0,0.0,0.0,0.0,0.0
8348d2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8348d3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348d4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348d5fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8348d6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8348d8fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
8348dafffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8348dbfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8348dcfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348defffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8348e3fffffffff,7.0,2.0,0.0,0.0,0.0,0.0
8348e8fffffffff,406.0,78.0,0.0,0.0,0.0,0.0
8348e9fffffffff,79.0,23.0,0.0,0.0,0.0,0.0
8348eafffffffff,23.0,5.0,0.0,0.0,0.0,0.0
8348ebfffffffff,225.0,41.0,0.0,0.0,0.0,0.0
8348ecfffffffff,175.0,145.0,0.0,0.0,0.0,0.0
8348edfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348eefffffffff,86.0,49.0,0.0,0.0,0.0,0.0
8348f2fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8348f6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834982fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
834983fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
834986fffffffff,3.0,3.0,0.0,0.0,0.0,0.0
834988fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834990fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834993fffffffff,6.0,6.0,0.0,0.0,0.0,0.0
834994fffffffff,8.0,2.0,0.0,0.0,0.0,0.0
834995fffffffff,10.0,5.0,0.0,0.0,0.0,0.0
834996fffffffff,104.0,28.0,3.0,0.0,0.0,0.0
834998fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8349a2fffffffff,8.0,8.0,0.0,0.0,0.0,0.0
8349a3fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
8349a9fffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8349b3fffffffff,8.0,6.0,0.0,0.0,0.0,0.0
834c81fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834c88fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
834cabfffffffff,1.0,0.0,0.0,0.0,1.0,0.0
834cb3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834cc5fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
834cd0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
834cd2fffffffff,16.0,0.0,0.0,0.0,12.0,0.0
834ce8fffffffff,103.0,0.0,0.0,0.0,28.0,0.0
834ceafffffffff,40.0,0.0,0.0,0.0,11.0,0.0
834ceefffffffff,2.0,2.0,0.0,0.0,0.0,0.0
834cf2fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
834d49fffffffff,1.0,0.0,0.0,0.0,1.0,0.0
834d4bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
835e43fffffffff,1.0,0.0,0.0,0.0,1.0,0.0
835e4bfffffffff,5.0,0.0,0.0,0.0,4.0,0.0
835e5cfffffffff,1.0,1.0,0.0,0.0,0.0,0.0
835e62fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
835e72fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
835f4bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
835f58fffffffff,14.0,10.0,0.0,0.0,0.0,0.0
835f59fffffffff,11.0,11.0,0.0,0.0,0.0,0.0
836608fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836610fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
836611fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
836618fffffffff,9.0,3.0,0.0,0.0,0.0,0.0
836619fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83661afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83661bfffffffff,6.0,2.0,0.0,0.0,0.0,0.0
83661cfffffffff,4.0,1.0,0.0,0.0,0.0,0.0
836620fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836621fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
836622fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
836623fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83662cfffffffff,2.0,2.0,0.0,0.0,0.0,0.0
83662dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
836641fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8366a2fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8366b0fffffffff,13.0,11.0,0.0,0.0,0.0,0.0
8366b4fffffffff,147.0,130.0,0.0,0.0,0.0,0.0
8366b5fffffffff,7.0,3.0,0.0,0.0,0.0,0.0
8366b6fffffffff,6.0,4.0,0.0,0.0,0.0,0.0
8366c6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8366d1fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8366d3fffffffff,38.0,15.0,0.0,0.0,0.0,0.0
8366d4fffffffff,17.0,2.0,1.0,0.0,2.0,0.0
8366d6fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8366dafffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8366dcfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8366defffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8366e6fffffffff,6.0,1.0,0.0,0.0,0.0,0.0
8366f0fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8366f5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
836732fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
836743fffffffff,7.0,0.0,3.0,0.0,4.0,0.0
836744fffffffff,41.0,0.0,0.0,0.0,0.0,0.0
836745fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
836746fffffffff,8.0,0.0,0.0,0.0,2.0,0.0
836752fffffffff,8.0,4.0,4.0,0.0,0.0,0.0
836753fffffffff,12.0,9.0,0.0,0.0,0.0,0.0
836755fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
836759fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83675cfffffffff,1.0,1.0,0.0,0.0,0.0,0.0
836773fffffffff,2.0,0.0,0.0,0.0,2.0,0.0
836796fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83679afffffffff,4.0,1.0,0.0,0.0,0.0,0.0
83679bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8367a0fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8367a3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836c61fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
836d04fffffffff,7.0,0.0,7.0,0.0,0.0,0.0
836d14fffffffff,3.0,0.0,3.0,0.0,0.0,0.0
836d15fffffffff,8.0,0.0,8.0,0.0,0.0,0.0
836d20fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
836d21fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
836d23fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
836d24fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
836d25fffffffff,8.0,4.0,0.0,0.0,0.0,0.0
836d28fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
836d29fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
836d2afffffffff,9.0,0.0,9.0,0.0,0.0,0.0
836d2bfffffffff,15.0,2.0,4.0,0.0,0.0,0.0
836d2cfffffffff,3.0,3.0,0.0,0.0,0.0,0.0
836d2dfffffffff,2.0,2.0,0.0,0.0,0.0,0.0
836d30fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
836d31fffffffff,8.0,0.0,8.0,0.0,0.0,0.0
836d32fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
836d34fffffffff,17.0,2.0,7.0,0.0,0.0,0.0
836d35fffffffff,15.0,3.0,0.0,0.0,0.0,0.0
836d49fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
836d60fffffffff,9.0,5.0,1.0,0.0,0.0,0.0
836d61fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
836d63fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
836d64fffffffff,7.0,1.0,0.0,0.0,0.0,0.0
836d65fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
836d66fffffffff,5.0,0.0,1.0,0.0,0.0,0.0
836d68fffffffff,35.0,26.0,0.0,0.0,0.0,0.0
836d69fffffffff,445.0,409.0,0.0,0.0,0.0,0.0
836d6cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
836d6dfffffffff,73.0,67.0,0.0,0.0,0.0,0.0
836d74fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836d75fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
836d76fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
838048fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
838adafffffffff,8.0,0.0,0.0,0.0,0.0,0.0
838e62fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
838f0bfffffffff,3.0,0.0,3.0,0.0,0.0,0.0
838f0dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
838f2bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
838f4afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
838fa4fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
