cell_id,Anser anser,Anser anser anser,Anser anser rubrirostris
83bb0cfffffffff,1.0,0.0,0.0
83bb0dfffffffff,4.0,0.0,0.0
83bb29fffffffff,5.0,0.0,0.0
83bb2bfffffffff,33.0,0.0,0.0
83bb2dfffffffff,2.0,0.0,0.0
83bb36fffffffff,2.0,0.0,0.0
83bb50fffffffff,14.0,0.0,0.0
83bb54fffffffff,2.0,0.0,0.0
83bb74fffffffff,2.0,0.0,0.0
83bb76fffffffff,2.0,0.0,0.0
83bcc2fffffffff,1.0,0.0,0.0
83be08fffffffff,358.0,0.0,0.0
83be0afffffffff,4.0,0.0,0.0
83be0bfffffffff,13.0,0.0,0.0
83be0cfffffffff,24.0,0.0,0.0
83be0dfffffffff,2.0,0.0,0.0
83be0efffffffff,70.0,0.0,0.0
83be18fffffffff,1.0,0.0,0.0
83be1dfffffffff,3.0,0.0,0.0
83be45fffffffff,2.0,0.0,0.0
83be46fffffffff,2.0,0.0,0.0
83be49fffffffff,2.0,0.0,0.0
83be50fffffffff,2.0,0.0,0.0
83be54fffffffff,3.0,0.0,0.0
83be63fffffffff,21.0,0.0,0.0
83be66fffffffff,2.0,0.0,0.0
83be6bfffffffff,2.0,0.0,0.0
83be6efffffffff,8.0,0.0,0.0
83be71fffffffff,1.0,0.0,0.0
83be72fffffffff,40.0,0.0,0.0
83be73fffffffff,4.0,0.0,0.0
83be88fffffffff,1.0,0.0,0.0
83be89fffffffff,2.0,0.0,0.0
83be8bfffffffff,11.0,0.0,0.0
83be8dfffffffff,24.0,0.0,0.0
83beabfffffffff,12.0,0.0,0.0
83bec0fffffffff,1.0,0.0,0.0
83becefffffffff,2.0,0.0,0.0
83bed1fffffffff,1.0,0.0,0.0
83bed4fffffffff,2.0,0.0,0.0
83bef2fffffffff,11.0,0.0,0.0
83bef6fffffffff,2.0,0.0,0.0
83bf48fffffffff,10.0,0.0,0.0
83bf4bfffffffff,2.0,0.0,0.0
83bf4cfffffffff,17.0,0.0,0.0
83bf4dfffffffff,4.0,0.0,0.0
83c203fffffffff,2.0,0.0,0.0
83c228fffffffff,2.0,0.0,0.0
83c2c4fffffffff,3.0,0.0,0.0
83c2c5fffffffff,11.0,0.0,0.0
83c2d0fffffffff,2.0,0.0,0.0
83c2d4fffffffff,3.0,0.0,0.0
83c2e2fffffffff,4.0,0.0,0.0
83c2e3fffffffff,115.0,0.0,0.0
83c2f1fffffffff,23.0,0.0,0.0
83c2f3fffffffff,5.0,0.0,0.0
83c308fffffffff,4.0,0.0,0.0
83c352fffffffff,2.0,0.0,0.0
83c993fffffffff,2.0,0.0,0.0
83ce80fffffffff,1.0,0.0,0.0
83ce8efffffffff,3.0,0.0,0.0
83cea8fffffffff,4.0,0.0,0.0
83ceacfffffffff,11.0,0.0,0.0
83ceaefffffffff,5.0,0.0,0.0
83cf85fffffffff,3.0,0.0,0.0
83cf88fffffffff,2.0,0.0,0.0
83cf94fffffffff,10.0,0.0,0.0
83cfa4fffffffff,125.0,0.0,0.0
83cfacfffffffff,6.0,0.0,0.0
83d44dfffffffff,4.0,0.0,0.0
83d892fffffffff,2.0,0.0,0.0
83da80fffffffff,4.0,0.0,0.0
83da83fffffffff,5.0,0.0,0.0
83da84fffffffff,20.0,0.0,0.0
83da85fffffffff,6.0,0.0,0.0
83da86fffffffff,4.0,0.0,0.0
83da91fffffffff,3.0,0.0,0.0
83da94fffffffff,8.0,0.0,0.0
83da96fffffffff,2.0,0.0,0.0
83da9cfffffffff,2.0,0.0,0.0
83daaafffffffff,3.0,0.0,0.0
83dab3fffffffff,4.0,0.0,0.0
83de70fffffffff,2.0,0.0,0.0
83de71fffffffff,2.0,0.0,0.0
83df45fffffffff,14.0,0.0,0.0
83df68fffffffff,4.0,0.0,0.0
83df69fffffffff,1.0,0.0,0.0
83df6afffffffff,2.0,0.0,0.0
83df6dfffffffff,1.0,0.0,0.0
