cell_id,Lonchura punctulata,Lonchura punctulata punctulata,Lonchura punctulata [nisoria Group]
83695dfffffffff,11.0,0.0,0.0
83695efffffffff,5.0,0.0,0.0
836968fffffffff,5.0,0.0,0.0
83696afffffffff,9.0,0.0,0.0
83696bfffffffff,1.0,0.0,0.0
83696cfffffffff,48.0,0.0,3.0
83696efffffffff,3.0,0.0,0.0
83699afffffffff,12.0,0.0,0.0
837356fffffffff,4.0,0.0,0.0
83739bfffffffff,53.0,0.0,0.0
838c10fffffffff,338.0,0.0,74.0
838c12fffffffff,11.0,0.0,4.0
838c13fffffffff,45.0,0.0,4.0
838c14fffffffff,13.0,0.0,0.0
838c15fffffffff,7.0,0.0,0.0
838c16fffffffff,2.0,0.0,0.0
838c1afffffffff,9.0,0.0,0.0
838c84fffffffff,1.0,0.0,0.0
838c8bfffffffff,1.0,0.0,0.0
838c96fffffffff,6.0,0.0,0.0
838cadfffffffff,37.0,0.0,4.0
838cc2fffffffff,2.0,0.0,0.0
838cd0fffffffff,1.0,0.0,0.0
838cd1fffffffff,8.0,0.0,0.0
838cd2fffffffff,5.0,0.0,0.0
838cd3fffffffff,7.0,0.0,0.0
838cd5fffffffff,21.0,0.0,7.0
838cd8fffffffff,2.0,0.0,0.0
838cdcfffffffff,3.0,0.0,1.0
838cf5fffffffff,5.0,0.0,0.0
838d80fffffffff,20.0,0.0,6.0
838d84fffffffff,4.0,0.0,0.0
838d85fffffffff,7.0,0.0,2.0
838d88fffffffff,6.0,0.0,3.0
838d89fffffffff,2.0,0.0,0.0
838d8cfffffffff,45.0,0.0,5.0
838d8dfffffffff,2.0,0.0,2.0
838d92fffffffff,2.0,0.0,0.0
838da2fffffffff,42.0,0.0,15.0
838da3fffffffff,6.0,0.0,0.0
838da6fffffffff,12.0,0.0,4.0
838dabfffffffff,5.0,0.0,0.0
838db0fffffffff,2.0,0.0,0.0
838db1fffffffff,4.0,0.0,0.0
838db4fffffffff,6.0,0.0,0.0
838db5fffffffff,429.0,0.0,125.0
839404fffffffff,56.0,0.0,0.0
839421fffffffff,12.0,0.0,1.0
839423fffffffff,111.0,0.0,0.0
839426fffffffff,2.0,0.0,0.0
839428fffffffff,3.0,0.0,0.0
83942cfffffffff,89.0,0.0,0.0
83942dfffffffff,39.0,0.0,0.0
83942efffffffff,1.0,0.0,0.0
839431fffffffff,4.0,0.0,0.0
839434fffffffff,1.0,0.0,0.0
839460fffffffff,52.0,0.0,0.0
839466fffffffff,5.0,0.0,0.0
839500fffffffff,39.0,0.0,4.0
839518fffffffff,23.0,0.0,0.0
83951afffffffff,29.0,0.0,0.0
83951efffffffff,34.0,0.0,0.0
839521fffffffff,6.0,0.0,0.0
839553fffffffff,30.0,0.0,1.0
83955afffffffff,4.0,0.0,0.0
8395a4fffffffff,471.0,0.0,81.0
8395a5fffffffff,14.0,0.0,0.0
8395a9fffffffff,12.0,0.0,0.0
8395adfffffffff,3.0,0.0,0.0
839c05fffffffff,8.0,0.0,0.0
839c20fffffffff,50.0,0.0,0.0
839c23fffffffff,1191.0,0.0,0.0
839c25fffffffff,38.0,0.0,0.0
839d01fffffffff,27.0,0.0,0.0
839d0afffffffff,3.0,0.0,0.0
839d0bfffffffff,246.0,0.0,0.0
839d0cfffffffff,2.0,0.0,0.0
839d0efffffffff,16.0,0.0,0.0
839d21fffffffff,82.0,0.0,0.0
839d23fffffffff,1.0,0.0,0.0
839d24fffffffff,5.0,0.0,0.0
839d25fffffffff,9.0,0.0,0.0
839d2afffffffff,3.0,0.0,0.0
83a242fffffffff,27.0,0.0,0.0
83a243fffffffff,6.0,0.0,0.0
83a250fffffffff,2.0,0.0,0.0
83be08fffffffff,80.0,0.0,0.0
83be0efffffffff,23.0,0.0,0.0
83be88fffffffff,12.0,0.0,0.0
83be8bfffffffff,143.0,0.0,0.0
83be8dfffffffff,118.0,0.0,0.0
83beabfffffffff,12.0,0.0,0.0
