cell_id,Cathartes aura,Cathartes aura [aura Group],Cathartes aura ruficollis,Cathartes aura jota,Cathartes aura [undescribed form]
832b91fffffffff,26.0,22.0,0.0,0.0,0.0
832b93fffffffff,29.0,29.0,0.0,0.0,0.0
832b94fffffffff,14.0,0.0,0.0,0.0,0.0
832b95fffffffff,8.0,0.0,0.0,0.0,0.0
832b96fffffffff,4.0,4.0,0.0,0.0,0.0
832b98fffffffff,530.0,438.0,0.0,0.0,0.0
832b99fffffffff,157.0,109.0,0.0,0.0,0.0
832b9afffffffff,125.0,108.0,0.0,0.0,0.0
832b9bfffffffff,1230.0,229.0,0.0,0.0,0.0
832b9cfffffffff,227.0,150.0,0.0,0.0,0.0
832b9dfffffffff,1470.0,1157.0,0.0,0.0,0.0
832b9efffffffff,64.0,58.0,0.0,0.0,0.0
832ba0fffffffff,13.0,0.0,0.0,0.0,0.0
832ba5fffffffff,2.0,0.0,0.0,0.0,0.0
832ba8fffffffff,356.0,206.0,0.0,0.0,0.0
832ba9fffffffff,9.0,2.0,0.0,0.0,0.0
832baafffffffff,265.0,6.0,0.0,0.0,0.0
832babfffffffff,55.0,19.0,0.0,0.0,0.0
832bacfffffffff,85.0,2.0,0.0,0.0,0.0
832badfffffffff,7.0,6.0,0.0,0.0,0.0
832baefffffffff,18.0,4.0,0.0,0.0,0.0
832bb2fffffffff,5.0,0.0,0.0,0.0,0.0
832bb3fffffffff,7.0,0.0,0.0,0.0,0.0
832bb5fffffffff,2.0,0.0,0.0,0.0,0.0
834412fffffffff,24.0,7.0,0.0,0.0,0.0
834413fffffffff,14.0,0.0,0.0,0.0,0.0
834414fffffffff,9.0,0.0,0.0,0.0,0.0
834415fffffffff,2.0,0.0,0.0,0.0,0.0
834416fffffffff,46.0,27.0,0.0,0.0,0.0
83441afffffffff,80.0,56.0,0.0,0.0,0.0
83441bfffffffff,1.0,0.0,0.0,0.0,0.0
83441efffffffff,13.0,0.0,0.0,0.0,0.0
834440fffffffff,112.0,4.0,0.0,0.0,0.0
834441fffffffff,1.0,0.0,0.0,0.0,0.0
834443fffffffff,2.0,0.0,0.0,0.0,0.0
834444fffffffff,34.0,0.0,0.0,0.0,0.0
834445fffffffff,44.0,0.0,0.0,0.0,0.0
834446fffffffff,16.0,0.0,0.0,0.0,0.0
834448fffffffff,15.0,1.0,0.0,0.0,0.0
834449fffffffff,6.0,1.0,0.0,0.0,0.0
83444afffffffff,1.0,0.0,0.0,0.0,0.0
83444cfffffffff,13.0,0.0,0.0,0.0,0.0
83444dfffffffff,4.0,0.0,0.0,0.0,0.0
83444efffffffff,6.0,0.0,0.0,0.0,0.0
834452fffffffff,1.0,0.0,0.0,0.0,0.0
834455fffffffff,1.0,0.0,0.0,0.0,0.0
834468fffffffff,1.0,0.0,0.0,0.0,0.0
834469fffffffff,2.0,0.0,0.0,0.0,0.0
83446afffffffff,5.0,2.0,0.0,0.0,0.0
83446cfffffffff,23.0,6.0,0.0,0.0,0.0
83446dfffffffff,8.0,0.0,0.0,0.0,0.0
834473fffffffff,14.0,0.0,0.0,0.0,0.0
834480fffffffff,2.0,0.0,0.0,0.0,0.0
834484fffffffff,14.0,13.0,0.0,0.0,0.0
834486fffffffff,5.0,0.0,0.0,0.0,0.0
8344a1fffffffff,63.0,28.0,0.0,0.0,0.0
8344a3fffffffff,11.0,7.0,0.0,0.0,0.0
8344a5fffffffff,23.0,1.0,0.0,0.0,0.0
8344a8fffffffff,15.0,10.0,0.0,0.0,0.0
8344a9fffffffff,25.0,16.0,0.0,0.0,0.0
8344abfffffffff,3.0,2.0,0.0,0.0,0.0
8344acfffffffff,8.0,5.0,0.0,0.0,0.0
8344adfffffffff,5.0,2.0,0.0,0.0,0.0
8344aefffffffff,2.0,2.0,0.0,0.0,0.0
8344b1fffffffff,3.0,0.0,0.0,0.0,0.0
8344b5fffffffff,4.0,0.0,0.0,0.0,0.0
8344c0fffffffff,6.0,0.0,0.0,0.0,0.0
8344c2fffffffff,2.0,0.0,0.0,0.0,0.0
8344c3fffffffff,7.0,0.0,0.0,0.0,0.0
8344c4fffffffff,4.0,0.0,0.0,0.0,0.0
8344c5fffffffff,8.0,0.0,0.0,0.0,0.0
8344c6fffffffff,2.0,0.0,0.0,0.0,0.0
8344c9fffffffff,6.0,0.0,0.0,0.0,0.0
8344cafffffffff,10.0,7.0,0.0,0.0,0.0
8344cbfffffffff,5.0,0.0,0.0,0.0,0.0
8344ccfffffffff,12.0,0.0,0.0,0.0,0.0
8344cdfffffffff,4.0,0.0,0.0,0.0,0.0
8344d0fffffffff,54.0,0.0,0.0,0.0,0.0
8344d1fffffffff,15.0,0.0,0.0,0.0,0.0
8344d3fffffffff,9.0,0.0,0.0,0.0,0.0
8344d5fffffffff,38.0,0.0,0.0,0.0,0.0
8344d8fffffffff,1.0,0.0,0.0,0.0,0.0
8344d9fffffffff,8.0,6.0,0.0,0.0,0.0
8344dcfffffffff,2.0,0.0,0.0,0.0,0.0
8344ddfffffffff,8.0,0.0,0.0,0.0,0.0
8344defffffffff,10.0,0.0,0.0,0.0,0.0
8344e0fffffffff,2.0,2.0,0.0,0.0,0.0
8344e2fffffffff,4.0,4.0,0.0,0.0,0.0
8344e3fffffffff,8.0,0.0,0.0,0.0,0.0
8344e4fffffffff,1.0,0.0,0.0,0.0,0.0
8344e6fffffffff,2.0,2.0,0.0,0.0,0.0
8344ebfffffffff,12.0,0.0,0.0,0.0,0.0
8344edfffffffff,8.0,0.0,0.0,0.0,0.0
8344eefffffffff,3.0,0.0,0.0,0.0,0.0
8344f0fffffffff,6.0,2.0,0.0,0.0,0.0
8344f3fffffffff,13.0,0.0,0.0,0.0,0.0
8344f4fffffffff,16.0,3.0,0.0,0.0,0.0
8344f5fffffffff,5.0,0.0,0.0,0.0,0.0
8344f6fffffffff,3.0,2.0,0.0,0.0,0.0
834501fffffffff,17.0,17.0,0.0,0.0,0.0
834505fffffffff,4.0,0.0,0.0,0.0,0.0
834508fffffffff,72.0,72.0,0.0,0.0,0.0
834509fffffffff,278.0,278.0,0.0,0.0,0.0
83450afffffffff,144.0,144.0,0.0,0.0,0.0
83450bfffffffff,148.0,147.0,0.0,0.0,0.0
83450cfffffffff,49.0,49.0,0.0,0.0,0.0
83450dfffffffff,225.0,224.0,0.0,0.0,0.0
83450efffffffff,33.0,33.0,0.0,0.0,0.0
83451dfffffffff,5.0,5.0,0.0,0.0,0.0
834520fffffffff,16.0,0.0,0.0,0.0,0.0
834521fffffffff,7.0,0.0,0.0,0.0,0.0
834522fffffffff,3.0,0.0,0.0,0.0,0.0
834523fffffffff,21.0,0.0,0.0,0.0,0.0
834524fffffffff,8.0,0.0,0.0,0.0,0.0
834525fffffffff,4.0,0.0,4.0,0.0,0.0
834526fffffffff,3.0,0.0,0.0,0.0,0.0
834528fffffffff,2.0,0.0,0.0,0.0,0.0
83452afffffffff,34.0,34.0,0.0,0.0,0.0
83452dfffffffff,2.0,1.0,0.0,0.0,0.0
83452efffffffff,11.0,10.0,0.0,0.0,0.0
834530fffffffff,4.0,4.0,0.0,0.0,0.0
834535fffffffff,2.0,0.0,0.0,0.0,0.0
834564fffffffff,8.0,3.0,0.0,0.0,0.0
834572fffffffff,169.0,168.0,0.0,0.0,0.0
834576fffffffff,2.0,0.0,0.0,0.0,0.0
8345a3fffffffff,27.0,0.0,0.0,0.0,0.0
8345b2fffffffff,30.0,24.0,0.0,0.0,0.0
834809fffffffff,35.0,35.0,0.0,0.0,0.0
83480afffffffff,80.0,80.0,0.0,0.0,0.0
83480bfffffffff,6.0,6.0,0.0,0.0,0.0
83480efffffffff,3.0,3.0,0.0,0.0,0.0
834814fffffffff,1.0,1.0,0.0,0.0,0.0
834819fffffffff,1.0,1.0,0.0,0.0,0.0
83481dfffffffff,1.0,1.0,0.0,0.0,0.0
834823fffffffff,5.0,5.0,0.0,0.0,0.0
83482afffffffff,1.0,0.0,0.0,0.0,0.0
83482efffffffff,2.0,0.0,0.0,0.0,0.0
834833fffffffff,7.0,7.0,0.0,0.0,0.0
834836fffffffff,3.0,3.0,0.0,0.0,0.0
834843fffffffff,1.0,0.0,0.0,0.0,0.0
83484afffffffff,2.0,0.0,0.0,0.0,0.0
834850fffffffff,3.0,3.0,0.0,0.0,0.0
834855fffffffff,1.0,0.0,0.0,0.0,0.0
834856fffffffff,19.0,19.0,0.0,0.0,0.0
834858fffffffff,6.0,6.0,0.0,0.0,0.0
834859fffffffff,4.0,0.0,0.0,0.0,0.0
83485afffffffff,13.0,0.0,0.0,0.0,0.0
83485bfffffffff,30.0,2.0,0.0,0.0,0.0
83485efffffffff,14.0,14.0,0.0,0.0,0.0
834873fffffffff,1.0,0.0,0.0,0.0,0.0
834880fffffffff,2.0,0.0,0.0,0.0,0.0
834881fffffffff,1.0,1.0,0.0,0.0,0.0
834882fffffffff,1.0,0.0,0.0,0.0,0.0
834886fffffffff,3.0,1.0,0.0,0.0,0.0
834888fffffffff,1.0,1.0,0.0,0.0,0.0
834889fffffffff,2.0,2.0,0.0,0.0,0.0
83488afffffffff,12.0,0.0,0.0,0.0,0.0
83488bfffffffff,9.0,0.0,0.0,0.0,0.0
83488dfffffffff,2.0,0.0,0.0,0.0,0.0
834890fffffffff,4.0,0.0,0.0,0.0,0.0
834891fffffffff,6.0,4.0,0.0,0.0,0.0
834892fffffffff,3.0,3.0,0.0,0.0,0.0
834893fffffffff,12.0,4.0,0.0,0.0,0.0
834895fffffffff,74.0,1.0,0.0,0.0,0.0
834898fffffffff,6.0,0.0,0.0,0.0,0.0
834899fffffffff,9.0,0.0,0.0,0.0,0.0
83489afffffffff,3.0,0.0,0.0,0.0,0.0
83489bfffffffff,2.0,0.0,0.0,0.0,0.0
83489dfffffffff,5.0,2.0,0.0,0.0,0.0
83489efffffffff,9.0,0.0,0.0,0.0,0.0
8348a0fffffffff,1.0,1.0,0.0,0.0,0.0
8348a2fffffffff,14.0,2.0,0.0,0.0,0.0
8348abfffffffff,2.0,2.0,0.0,0.0,0.0
8348b1fffffffff,81.0,3.0,0.0,0.0,0.0
8348b2fffffffff,1.0,1.0,0.0,0.0,0.0
8348b3fffffffff,48.0,2.0,0.0,0.0,0.0
8348c0fffffffff,6.0,0.0,0.0,0.0,0.0
8348c1fffffffff,52.0,0.0,0.0,0.0,0.0
8348c2fffffffff,2.0,0.0,0.0,0.0,0.0
8348c3fffffffff,9.0,0.0,0.0,0.0,0.0
8348c4fffffffff,3.0,0.0,0.0,0.0,0.0
8348c5fffffffff,107.0,33.0,0.0,0.0,0.0
8348c6fffffffff,33.0,2.0,0.0,0.0,0.0
8348c8fffffffff,2.0,0.0,0.0,0.0,0.0
8348c9fffffffff,1.0,0.0,0.0,0.0,0.0
8348cdfffffffff,18.0,7.0,0.0,0.0,0.0
8348d0fffffffff,26.0,0.0,0.0,0.0,0.0
8348d1fffffffff,10.0,0.0,0.0,0.0,0.0
8348d2fffffffff,3.0,0.0,0.0,0.0,0.0
8348d4fffffffff,18.0,1.0,0.0,0.0,0.0
8348d6fffffffff,2.0,0.0,0.0,0.0,0.0
8348d8fffffffff,110.0,0.0,0.0,0.0,0.0
8348d9fffffffff,1.0,0.0,0.0,0.0,0.0
8348dafffffffff,7.0,0.0,0.0,0.0,0.0
8348dbfffffffff,8.0,0.0,0.0,0.0,0.0
8348dcfffffffff,11.0,0.0,0.0,0.0,0.0
8348ddfffffffff,2.0,0.0,0.0,0.0,0.0
8348e0fffffffff,1.0,1.0,0.0,0.0,0.0
8348e1fffffffff,3.0,3.0,0.0,0.0,0.0
8348e3fffffffff,28.0,8.0,0.0,0.0,0.0
8348e4fffffffff,9.0,9.0,0.0,0.0,0.0
8348e5fffffffff,3.0,3.0,0.0,0.0,0.0
8348e8fffffffff,718.0,279.0,0.0,0.0,0.0
8348e9fffffffff,106.0,1.0,0.0,0.0,0.0
8348eafffffffff,43.0,10.0,0.0,0.0,0.0
8348ebfffffffff,77.0,5.0,0.0,0.0,0.0
8348ecfffffffff,74.0,31.0,0.0,0.0,0.0
8348edfffffffff,24.0,3.0,0.0,0.0,0.0
8348eefffffffff,344.0,67.0,0.0,0.0,0.0
8348f0fffffffff,1.0,0.0,0.0,0.0,0.0
8348f2fffffffff,6.0,3.0,0.0,0.0,0.0
8348f6fffffffff,3.0,0.0,0.0,0.0,0.0
834980fffffffff,1.0,1.0,0.0,0.0,0.0
834982fffffffff,20.0,20.0,0.0,0.0,0.0
834986fffffffff,122.0,122.0,0.0,0.0,0.0
834990fffffffff,5.0,1.0,0.0,0.0,0.0
834992fffffffff,10.0,2.0,0.0,0.0,0.0
834993fffffffff,2.0,2.0,0.0,0.0,0.0
834994fffffffff,6.0,5.0,0.0,0.0,0.0
834995fffffffff,142.0,119.0,0.0,0.0,0.0
834996fffffffff,246.0,14.0,0.0,0.0,0.0
834998fffffffff,11.0,11.0,0.0,0.0,0.0
83499efffffffff,2.0,2.0,0.0,0.0,0.0
8349a8fffffffff,51.0,51.0,0.0,0.0,0.0
8349a9fffffffff,2.0,1.0,0.0,0.0,0.0
8349aafffffffff,4.0,0.0,0.0,0.0,0.0
8349b3fffffffff,107.0,107.0,0.0,0.0,0.0
834cc0fffffffff,77.0,0.0,0.0,0.0,0.0
834cc5fffffffff,12.0,0.0,0.0,0.0,0.0
834cd4fffffffff,2.0,0.0,0.0,0.0,0.0
834cd5fffffffff,1.0,1.0,0.0,0.0,0.0
834ce8fffffffff,9.0,0.0,0.0,0.0,0.0
834ceafffffffff,24.0,0.0,0.0,0.0,0.0
834cf2fffffffff,4.0,0.0,0.0,0.0,0.0
834cf3fffffffff,11.0,4.0,0.0,0.0,0.0
835f08fffffffff,2.0,0.0,2.0,0.0,0.0
835f0bfffffffff,1.0,0.0,1.0,0.0,0.0
835f40fffffffff,5.0,0.0,5.0,0.0,0.0
835f46fffffffff,1.0,0.0,1.0,0.0,0.0
835f58fffffffff,39.0,0.0,1.0,0.0,0.0
835f71fffffffff,12.0,0.0,12.0,0.0,0.0
835f75fffffffff,7.0,0.0,7.0,0.0,0.0
836608fffffffff,4.0,0.0,0.0,0.0,0.0
83660bfffffffff,2.0,0.0,0.0,0.0,0.0
836610fffffffff,3.0,0.0,0.0,0.0,0.0
836611fffffffff,6.0,2.0,0.0,0.0,0.0
836613fffffffff,6.0,2.0,0.0,0.0,0.0
836616fffffffff,4.0,4.0,0.0,0.0,0.0
836618fffffffff,3.0,0.0,0.0,0.0,0.0
836619fffffffff,2.0,0.0,2.0,0.0,0.0
83661bfffffffff,9.0,0.0,4.0,0.0,0.0
836620fffffffff,3.0,0.0,3.0,0.0,0.0
836621fffffffff,5.0,0.0,2.0,0.0,0.0
836622fffffffff,1.0,0.0,1.0,0.0,0.0
836629fffffffff,4.0,0.0,4.0,0.0,0.0
83662cfffffffff,1.0,1.0,0.0,0.0,0.0
836672fffffffff,6.0,0.0,6.0,0.0,0.0
8366a2fffffffff,2.0,0.0,2.0,0.0,0.0
8366a5fffffffff,26.0,17.0,0.0,0.0,0.0
8366b0fffffffff,5.0,0.0,0.0,0.0,0.0
8366b1fffffffff,1.0,0.0,0.0,0.0,0.0
8366b4fffffffff,26.0,2.0,0.0,0.0,0.0
8366b5fffffffff,13.0,7.0,0.0,0.0,0.0
8366b6fffffffff,5.0,0.0,0.0,0.0,0.0
8366d3fffffffff,31.0,0.0,9.0,7.0,1.0
8366dcfffffffff,1.0,0.0,0.0,0.0,0.0
8366e6fffffffff,1.0,0.0,1.0,0.0,0.0
8366f0fffffffff,2.0,0.0,0.0,0.0,0.0
836726fffffffff,1.0,0.0,0.0,0.0,0.0
836732fffffffff,2.0,0.0,0.0,0.0,0.0
836736fffffffff,1.0,0.0,0.0,0.0,0.0
836743fffffffff,1.0,0.0,1.0,0.0,0.0
836752fffffffff,11.0,1.0,5.0,0.0,0.0
836759fffffffff,3.0,0.0,3.0,0.0,0.0
83675afffffffff,1.0,0.0,1.0,0.0,0.0
83675efffffffff,2.0,0.0,0.0,0.0,0.0
836769fffffffff,1.0,0.0,0.0,0.0,0.0
83679afffffffff,26.0,4.0,2.0,0.0,0.0
83679bfffffffff,8.0,0.0,0.0,0.0,0.0
836d04fffffffff,12.0,11.0,0.0,0.0,0.0
836d05fffffffff,7.0,6.0,0.0,0.0,0.0
836d15fffffffff,1.0,1.0,0.0,0.0,0.0
836d21fffffffff,5.0,1.0,0.0,0.0,0.0
836d22fffffffff,2.0,2.0,0.0,0.0,0.0
836d23fffffffff,12.0,1.0,0.0,0.0,0.0
836d24fffffffff,1.0,0.0,0.0,0.0,0.0
836d25fffffffff,6.0,6.0,0.0,0.0,0.0
836d28fffffffff,5.0,0.0,0.0,0.0,0.0
836d29fffffffff,10.0,7.0,0.0,0.0,0.0
836d2afffffffff,20.0,3.0,3.0,0.0,0.0
836d2bfffffffff,39.0,18.0,0.0,0.0,0.0
836d30fffffffff,2.0,2.0,0.0,0.0,0.0
836d31fffffffff,4.0,2.0,0.0,0.0,0.0
836d32fffffffff,3.0,3.0,0.0,0.0,0.0
836d33fffffffff,2.0,2.0,0.0,0.0,0.0
836d34fffffffff,16.0,3.0,0.0,0.0,0.0
836d35fffffffff,6.0,4.0,0.0,0.0,0.0
836d36fffffffff,5.0,4.0,0.0,0.0,0.0
836d60fffffffff,8.0,0.0,0.0,0.0,0.0
836d61fffffffff,1.0,0.0,0.0,0.0,0.0
836d63fffffffff,2.0,0.0,0.0,0.0,0.0
836d64fffffffff,3.0,0.0,0.0,0.0,0.0
836d66fffffffff,6.0,0.0,0.0,0.0,0.0
836d68fffffffff,14.0,0.0,0.0,0.0,0.0
836d69fffffffff,27.0,0.0,2.0,0.0,1.0
836d6bfffffffff,3.0,0.0,0.0,0.0,0.0
836d6dfffffffff,8.0,3.0,0.0,0.0,0.0
836d6efffffffff,2.0,0.0,0.0,0.0,0.0
836d74fffffffff,3.0,0.0,0.0,0.0,0.0
836d75fffffffff,5.0,0.0,0.0,0.0,0.0
838023fffffffff,2.0,0.0,0.0,0.0,0.0
838185fffffffff,1.0,0.0,1.0,0.0,0.0
838a45fffffffff,1.0,0.0,0.0,0.0,0.0
838af6fffffffff,1.0,0.0,1.0,0.0,0.0
838b20fffffffff,3.0,0.0,3.0,0.0,0.0
838b22fffffffff,1.0,0.0,0.0,0.0,0.0
838b61fffffffff,10.0,0.0,9.0,0.0,0.0
838e45fffffffff,4.0,0.0,0.0,0.0,0.0
838e62fffffffff,22.0,0.0,0.0,5.0,0.0
838f2efffffffff,1.0,0.0,1.0,0.0,0.0
838f48fffffffff,1.0,0.0,1.0,0.0,0.0
838f4afffffffff,6.0,0.0,6.0,0.0,0.0
838f50fffffffff,2.0,0.0,2.0,0.0,0.0
838f59fffffffff,1.0,0.0,1.0,0.0,0.0
83a806fffffffff,1.0,0.0,1.0,0.0,0.0
83a831fffffffff,1.0,0.0,0.0,0.0,0.0
83a92cfffffffff,1.0,0.0,0.0,0.0,0.0
83a953fffffffff,13.0,0.0,11.0,0.0,0.0
83a961fffffffff,22.0,0.0,0.0,0.0,0.0
83a962fffffffff,8.0,0.0,5.0,0.0,0.0
83a96cfffffffff,20.0,0.0,0.0,0.0,0.0
83a96dfffffffff,3.0,0.0,0.0,0.0,0.0
83a96efffffffff,1.0,0.0,0.0,0.0,0.0
83b208fffffffff,2.0,0.0,0.0,0.0,0.0
83b209fffffffff,44.0,0.0,0.0,0.0,0.0
83b20bfffffffff,2.0,0.0,0.0,0.0,0.0
83b20dfffffffff,2.0,0.0,0.0,0.0,0.0
83b219fffffffff,32.0,0.0,4.0,24.0,0.0
83b21dfffffffff,1.0,0.0,0.0,0.0,0.0
83b220fffffffff,3.0,0.0,0.0,3.0,0.0
83b226fffffffff,2.0,0.0,0.0,0.0,0.0
83b242fffffffff,2.0,0.0,0.0,0.0,0.0
83b243fffffffff,3.0,0.0,0.0,0.0,0.0
83b246fffffffff,2.0,0.0,0.0,0.0,0.0
83b249fffffffff,2.0,0.0,0.0,1.0,0.0
83b24dfffffffff,2.0,0.0,0.0,0.0,0.0
83b250fffffffff,1.0,0.0,0.0,0.0,0.0
83b251fffffffff,4.0,0.0,0.0,0.0,0.0
83b253fffffffff,2.0,0.0,0.0,0.0,0.0
83b254fffffffff,18.0,0.0,0.0,0.0,0.0
83b255fffffffff,16.0,0.0,0.0,0.0,0.0
83b256fffffffff,2.0,0.0,0.0,0.0,0.0
83b258fffffffff,6.0,0.0,0.0,3.0,0.0
83b25afffffffff,2.0,0.0,2.0,0.0,0.0
83b25bfffffffff,2.0,0.0,2.0,0.0,0.0
83b25cfffffffff,2.0,0.0,0.0,0.0,0.0
83b261fffffffff,39.0,0.0,0.0,0.0,0.0
83b268fffffffff,1.0,0.0,0.0,0.0,0.0
83b269fffffffff,5.0,0.0,0.0,0.0,0.0
83b26cfffffffff,2.0,0.0,0.0,0.0,0.0
83b26dfffffffff,13.0,0.0,0.0,0.0,0.0
83b270fffffffff,7.0,0.0,0.0,0.0,0.0
83b272fffffffff,58.0,0.0,0.0,0.0,0.0
83b2c0fffffffff,14.0,0.0,6.0,6.0,0.0
83b2c3fffffffff,4.0,0.0,4.0,0.0,0.0
83b2c4fffffffff,6.0,0.0,1.0,0.0,0.0
83b2c5fffffffff,2.0,0.0,0.0,2.0,0.0
83b2dbfffffffff,1.0,0.0,0.0,0.0,0.0
83b2dcfffffffff,1.0,0.0,1.0,0.0,0.0
83b2ddfffffffff,9.0,0.0,9.0,0.0,0.0
83b2e3fffffffff,6.0,0.0,0.0,0.0,0.0
83b2e8fffffffff,2.0,0.0,0.0,0.0,0.0
83b2e9fffffffff,5.0,0.0,5.0,0.0,0.0
83b2ecfffffffff,6.0,0.0,6.0,0.0,0.0
83b2edfffffffff,3.0,0.0,3.0,0.0,0.0
83b2eefffffffff,14.0,0.0,14.0,0.0,0.0
83b300fffffffff,82.0,0.0,0.0,82.0,0.0
83b304fffffffff,576.0,0.0,0.0,533.0,0.0
83b31dfffffffff,1.0,0.0,0.0,0.0,0.0
83b32dfffffffff,1.0,0.0,1.0,0.0,0.0
83b330fffffffff,3.0,0.0,0.0,0.0,0.0
83b342fffffffff,6.0,0.0,4.0,0.0,0.0
83b351fffffffff,1.0,0.0,1.0,0.0,0.0
83b35cfffffffff,2.0,0.0,0.0,2.0,0.0
83b35dfffffffff,4.0,0.0,0.0,4.0,0.0
83c205fffffffff,2.0,0.0,0.0,0.0,0.0
83c21bfffffffff,10.0,0.0,0.0,0.0,0.0
83c22efffffffff,7.0,0.0,0.0,0.0,0.0
83c2c5fffffffff,13.0,0.0,0.0,0.0,0.0
83c2c8fffffffff,2.0,0.0,0.0,0.0,0.0
83c2c9fffffffff,5.0,0.0,0.0,0.0,0.0
83c2cbfffffffff,2.0,0.0,0.0,0.0,0.0
83c2cdfffffffff,1.0,0.0,0.0,0.0,0.0
83c2cefffffffff,11.0,0.0,0.0,0.0,0.0
83c2d6fffffffff,8.0,0.0,0.0,0.0,0.0
83c2e2fffffffff,15.0,0.0,0.0,0.0,0.0
83c2e3fffffffff,2.0,0.0,0.0,0.0,0.0
83c2e9fffffffff,4.0,0.0,1.0,0.0,0.0
83c2eefffffffff,1.0,0.0,0.0,0.0,0.0
83c308fffffffff,1.0,0.0,0.0,0.0,0.0
83c325fffffffff,10.0,0.0,0.0,0.0,0.0
83c32afffffffff,4.0,0.0,4.0,0.0,0.0
83c32efffffffff,3.0,0.0,0.0,0.0,0.0
83c350fffffffff,1.0,0.0,0.0,1.0,0.0
83c354fffffffff,1.0,0.0,0.0,0.0,0.0
83ce9afffffffff,5.0,0.0,0.0,0.0,0.0
83cea0fffffffff,2.0,0.0,0.0,0.0,0.0
83cea2fffffffff,4.0,0.0,0.0,2.0,0.0
83cea3fffffffff,1.0,0.0,0.0,0.0,0.0
83ceacfffffffff,26.0,0.0,0.0,26.0,0.0
83ceb0fffffffff,1.0,0.0,0.0,0.0,0.0
83ceb4fffffffff,17.0,0.0,0.0,0.0,0.0
83cf18fffffffff,2.0,0.0,0.0,0.0,0.0
83cf32fffffffff,10.0,0.0,0.0,7.0,0.0
83cf98fffffffff,2.0,0.0,0.0,0.0,0.0
83cfa4fffffffff,3.0,0.0,0.0,0.0,0.0
83de70fffffffff,6.0,0.0,0.0,6.0,0.0
83df40fffffffff,2.0,0.0,0.0,0.0,0.0
83df45fffffffff,10.0,0.0,0.0,10.0,0.0
83df4dfffffffff,4.0,0.0,1.0,0.0,0.0
83df68fffffffff,1.0,0.0,0.0,1.0,0.0
83df6dfffffffff,19.0,0.0,0.0,17.0,0.0
