cell_id,Setophaga palmarum,Setophaga palmarum palmarum,Setophaga palmarum hypochrysea
842674bffffffff,2.0,0.0,0.0
8426753ffffffff,6.0,0.0,0.0
8426755ffffffff,2.0,0.0,0.0
8426757ffffffff,10.0,0.0,0.0
8426759ffffffff,18.0,10.0,0.0
842675bffffffff,24.0,0.0,0.0
842675dffffffff,118.0,0.0,0.0
8426761ffffffff,9.0,0.0,0.0
8426765ffffffff,2.0,0.0,0.0
8426767ffffffff,2.0,0.0,0.0
8426769ffffffff,2.0,0.0,0.0
842676dffffffff,5.0,0.0,0.0
8426889ffffffff,26.0,0.0,0.0
8426893ffffffff,1.0,0.0,0.0
84268cdffffffff,5.0,0.0,0.0
84268d5ffffffff,8.0,3.0,0.0
84268d9ffffffff,1.0,0.0,0.0
8426a95ffffffff,2.0,0.0,0.0
8426a97ffffffff,4.0,4.0,0.0
8426aa7ffffffff,1.0,0.0,0.0
8426ab7ffffffff,1.0,1.0,0.0
8426abbffffffff,7.0,5.0,0.0
8426c93ffffffff,2.0,0.0,0.0
8426c9bffffffff,1.0,0.0,0.0
8426cd1ffffffff,2.0,0.0,0.0
8426d45ffffffff,8.0,0.0,0.0
8426d49ffffffff,1.0,0.0,0.0
8426e09ffffffff,6.0,0.0,0.0
8426e0bffffffff,2.0,0.0,0.0
8426e11ffffffff,2.0,0.0,0.0
8426e13ffffffff,4.0,0.0,0.0
8426e19ffffffff,1.0,0.0,0.0
8426e1bffffffff,2.0,0.0,0.0
8426e3dffffffff,4.0,2.0,0.0
8426e41ffffffff,2.0,0.0,0.0
8426e43ffffffff,28.0,7.0,0.0
8426e45ffffffff,1.0,0.0,0.0
8426e47ffffffff,8.0,0.0,0.0
8426e49ffffffff,2.0,2.0,0.0
8426e4bffffffff,3.0,0.0,0.0
8426e4dffffffff,2.0,0.0,0.0
8426e51ffffffff,17.0,0.0,0.0
8426e55ffffffff,3.0,0.0,0.0
8426e57ffffffff,3.0,1.0,0.0
8426e59ffffffff,19.0,5.0,0.0
8426e5bffffffff,161.0,22.0,0.0
8426e5dffffffff,13.0,0.0,0.0
8426e69ffffffff,3.0,0.0,0.0
8426e85ffffffff,1.0,0.0,0.0
8426e9bffffffff,2.0,0.0,0.0
8426e9dffffffff,20.0,0.0,0.0
8426eb9ffffffff,1.0,0.0,0.0
8426ec1ffffffff,12.0,2.0,0.0
8426ec9ffffffff,11.0,0.0,0.0
8426ecbffffffff,10.0,0.0,0.0
8426ecdffffffff,14.0,6.0,0.0
8426ed1ffffffff,3.0,0.0,0.0
8426ed5ffffffff,11.0,2.0,0.0
8426ed7ffffffff,49.0,6.0,0.0
8426ed9ffffffff,9.0,0.0,0.0
8426eddffffffff,28.0,1.0,0.0
8426ee3ffffffff,4.0,0.0,0.0
8426ee5ffffffff,1.0,1.0,0.0
8426ee9ffffffff,1.0,0.0,0.0
8426eedffffffff,5.0,0.0,0.0
8426f25ffffffff,10.0,2.0,0.0
8426f27ffffffff,10.0,6.0,0.0
8426f2dffffffff,9.0,8.0,0.0
8427001ffffffff,24.0,0.0,0.0
8427007ffffffff,5.0,2.0,0.0
8427009ffffffff,2.0,0.0,0.0
8427011ffffffff,2.0,0.0,0.0
8427013ffffffff,4.0,0.0,0.0
8427017ffffffff,2.0,0.0,0.0
8427021ffffffff,73.0,7.0,0.0
8427023ffffffff,477.0,118.0,0.0
8427025ffffffff,34.0,2.0,0.0
8427027ffffffff,84.0,23.0,0.0
8427029ffffffff,124.0,17.0,0.0
842702bffffffff,214.0,24.0,0.0
842702dffffffff,4.0,0.0,0.0
8427031ffffffff,4.0,0.0,0.0
8427033ffffffff,2.0,0.0,0.0
8427035ffffffff,8.0,0.0,0.0
8427037ffffffff,2.0,0.0,0.0
8427039ffffffff,17.0,1.0,0.0
842703bffffffff,4.0,0.0,0.0
842703dffffffff,4.0,2.0,0.0
842704dffffffff,1.0,0.0,0.0
8427053ffffffff,4.0,0.0,0.0
8427055ffffffff,2.0,0.0,0.0
8427057ffffffff,2.0,2.0,0.0
8427063ffffffff,30.0,0.0,0.0
8427067ffffffff,3.0,0.0,0.0
8427081ffffffff,2.0,0.0,0.0
8427083ffffffff,9.0,3.0,0.0
8427085ffffffff,61.0,6.0,0.0
8427089ffffffff,10.0,0.0,0.0
842708bffffffff,5.0,3.0,0.0
842708dffffffff,8.0,2.0,0.0
8427093ffffffff,284.0,43.0,0.0
8427095ffffffff,2.0,0.0,0.0
8427097ffffffff,422.0,178.0,0.0
8427099ffffffff,8.0,0.0,0.0
842709bffffffff,16.0,2.0,0.0
842709dffffffff,40.0,9.0,0.0
84270a3ffffffff,12.0,0.0,0.0
84270a5ffffffff,8.0,0.0,0.0
84270a7ffffffff,4.0,2.0,0.0
84270a9ffffffff,70.0,6.0,0.0
84270abffffffff,2.0,0.0,0.0
84270b1ffffffff,9.0,0.0,0.0
84270b3ffffffff,24.0,0.0,0.0
84270b5ffffffff,22.0,0.0,0.0
84270b7ffffffff,6.0,0.0,0.0
84270b9ffffffff,10.0,0.0,0.0
84270bdffffffff,5.0,0.0,0.0
84270d1ffffffff,3.0,0.0,0.0
84270d3ffffffff,2.0,0.0,0.0
84270d7ffffffff,4.0,0.0,0.0
84270d9ffffffff,1.0,1.0,0.0
84270dbffffffff,2.0,0.0,0.0
84270e1ffffffff,25.0,9.0,0.0
84270e3ffffffff,107.0,25.0,0.0
84270e5ffffffff,19.0,1.0,0.0
84270e7ffffffff,13.0,0.0,0.0
84270ebffffffff,2.0,0.0,0.0
8427101ffffffff,3.0,0.0,0.0
8427103ffffffff,35.0,0.0,0.0
8427109ffffffff,5.0,0.0,0.0
842710bffffffff,15.0,0.0,0.0
8427111ffffffff,3.0,0.0,0.0
8427117ffffffff,17.0,0.0,0.0
8427119ffffffff,7.0,0.0,0.0
842711bffffffff,257.0,57.0,0.0
8427125ffffffff,2.0,0.0,0.0
8427127ffffffff,1.0,0.0,0.0
8427131ffffffff,15.0,0.0,0.0
8427133ffffffff,36.0,2.0,0.0
8427137ffffffff,5.0,0.0,0.0
8427139ffffffff,9.0,0.0,0.0
842713bffffffff,29.0,0.0,0.0
842713dffffffff,5.0,0.0,0.0
8427143ffffffff,4.0,1.0,0.0
8427181ffffffff,1.0,0.0,0.0
8427183ffffffff,38.0,13.0,0.0
8427187ffffffff,2.0,0.0,0.0
8427189ffffffff,2.0,0.0,0.0
842718bffffffff,4.0,0.0,0.0
842718dffffffff,4.0,0.0,0.0
8427191ffffffff,20.0,0.0,0.0
8427193ffffffff,34.0,0.0,0.0
8427195ffffffff,4.0,0.0,0.0
8427197ffffffff,4.0,0.0,0.0
8427199ffffffff,25.0,0.0,0.0
842719bffffffff,6.0,0.0,0.0
842719dffffffff,164.0,19.0,0.0
84271a1ffffffff,5.0,3.0,0.0
84271a3ffffffff,5.0,0.0,0.0
84271a9ffffffff,3.0,0.0,0.0
84271abffffffff,18.0,2.0,0.0
84271adffffffff,8.0,2.0,0.0
84271b1ffffffff,2.0,0.0,0.0
84271b3ffffffff,10.0,6.0,0.0
84271b5ffffffff,3.0,0.0,0.0
84271b7ffffffff,10.0,4.0,0.0
84271b9ffffffff,7.0,1.0,0.0
84271bbffffffff,2.0,0.0,0.0
84271bdffffffff,5.0,0.0,0.0
84271c5ffffffff,23.0,0.0,0.0
84271c7ffffffff,21.0,1.0,0.0
84271c9ffffffff,606.0,83.0,0.0
84271cbffffffff,1.0,0.0,0.0
84271cdffffffff,2.0,0.0,0.0
84271d1ffffffff,7.0,0.0,0.0
84271d3ffffffff,59.0,0.0,0.0
84271d5ffffffff,9.0,0.0,0.0
84271d7ffffffff,7.0,0.0,0.0
84271d9ffffffff,5.0,0.0,0.0
84271ddffffffff,4.0,0.0,0.0
84271e3ffffffff,2.0,0.0,0.0
84271e5ffffffff,2.0,0.0,0.0
84271e7ffffffff,7.0,0.0,0.0
84271e9ffffffff,2.0,2.0,0.0
84271ebffffffff,28.0,0.0,0.0
84271edffffffff,6.0,0.0,0.0
8427283ffffffff,1.0,0.0,0.0
8427291ffffffff,2.0,2.0,0.0
8427299ffffffff,2.0,0.0,0.0
84272b7ffffffff,2.0,0.0,0.0
84272bdffffffff,3.0,0.0,0.0
8427343ffffffff,1.0,0.0,0.0
8427369ffffffff,2.0,0.0,0.0
8427401ffffffff,367.0,68.0,0.0
8427403ffffffff,25.0,0.0,0.0
8427405ffffffff,9.0,0.0,0.0
8427407ffffffff,127.0,6.0,0.0
8427409ffffffff,133.0,97.0,0.0
842740dffffffff,37.0,13.0,0.0
8427411ffffffff,268.0,8.0,0.0
8427413ffffffff,2.0,0.0,0.0
8427415ffffffff,4.0,0.0,0.0
8427417ffffffff,27.0,0.0,0.0
8427419ffffffff,148.0,32.0,0.0
842741bffffffff,16.0,0.0,0.0
842741dffffffff,108.0,3.0,0.0
8427421ffffffff,11.0,4.0,0.0
8427423ffffffff,2.0,0.0,0.0
8427425ffffffff,8.0,0.0,0.0
8427429ffffffff,3.0,0.0,0.0
842742bffffffff,6.0,0.0,0.0
842742dffffffff,4.0,0.0,0.0
8427431ffffffff,108.0,0.0,0.0
8427435ffffffff,447.0,18.0,0.0
8427437ffffffff,222.0,9.0,0.0
8427439ffffffff,31.0,0.0,0.0
842743dffffffff,51.0,0.0,0.0
8427441ffffffff,56.0,10.0,0.0
8427443ffffffff,16.0,0.0,0.0
8427445ffffffff,291.0,198.0,0.0
8427447ffffffff,28.0,4.0,0.0
8427449ffffffff,9.0,3.0,0.0
842744bffffffff,44.0,8.0,0.0
8427451ffffffff,33.0,6.0,0.0
8427453ffffffff,49.0,9.0,0.0
8427457ffffffff,15.0,0.0,0.0
8427459ffffffff,9.0,2.0,0.0
842745bffffffff,115.0,19.0,0.0
842745dffffffff,6.0,2.0,0.0
8427463ffffffff,67.0,7.0,0.0
8427465ffffffff,2.0,0.0,0.0
8427467ffffffff,30.0,15.0,0.0
8427469ffffffff,41.0,16.0,0.0
842746bffffffff,74.0,41.0,0.0
842746dffffffff,96.0,44.0,0.0
8427481ffffffff,262.0,28.0,0.0
8427483ffffffff,123.0,8.0,0.0
8427485ffffffff,786.0,84.0,0.0
8427487ffffffff,170.0,43.0,0.0
8427489ffffffff,10.0,0.0,0.0
842748bffffffff,40.0,5.0,0.0
842748dffffffff,356.0,54.0,0.0
8427491ffffffff,135.0,1.0,0.0
8427493ffffffff,26.0,0.0,0.0
8427495ffffffff,9.0,0.0,0.0
8427497ffffffff,52.0,9.0,0.0
8427499ffffffff,1226.0,253.0,0.0
842749bffffffff,45.0,12.0,0.0
842749dffffffff,57.0,42.0,0.0
84274a3ffffffff,92.0,8.0,0.0
84274abffffffff,107.0,8.0,0.0
84274b1ffffffff,275.0,13.0,0.0
84274b3ffffffff,78.0,0.0,0.0
84274b5ffffffff,382.0,65.0,0.0
84274b7ffffffff,105.0,0.0,0.0
84274b9ffffffff,178.0,21.0,0.0
84274bbffffffff,32.0,7.0,0.0
84274bdffffffff,33.0,8.0,0.0
84274c1ffffffff,53.0,3.0,0.0
84274c3ffffffff,14.0,0.0,0.0
84274c5ffffffff,5.0,0.0,0.0
84274c7ffffffff,4.0,0.0,0.0
84274c9ffffffff,4.0,0.0,0.0
84274cbffffffff,97.0,7.0,0.0
84274d1ffffffff,70.0,0.0,0.0
84274d3ffffffff,491.0,37.0,0.0
84274d5ffffffff,129.0,17.0,0.0
84274d7ffffffff,290.0,42.0,0.0
84274d9ffffffff,34.0,0.0,0.0
84274dbffffffff,267.0,23.0,0.0
84274ddffffffff,121.0,10.0,0.0
84274e1ffffffff,62.0,4.0,0.0
84274e3ffffffff,942.0,91.0,0.0
84274e9ffffffff,10.0,0.0,0.0
84274ebffffffff,8.0,0.0,0.0
84274edffffffff,27.0,0.0,0.0
8427501ffffffff,8.0,0.0,0.0
8427503ffffffff,6.0,0.0,0.0
8427505ffffffff,8.0,0.0,0.0
8427507ffffffff,4.0,0.0,0.0
8427509ffffffff,35.0,6.0,0.0
842750bffffffff,10.0,2.0,0.0
8427511ffffffff,26.0,4.0,0.0
8427513ffffffff,157.0,32.0,0.0
8427517ffffffff,35.0,0.0,0.0
8427519ffffffff,39.0,0.0,0.0
842751bffffffff,32.0,0.0,0.0
842751dffffffff,3.0,0.0,0.0
8427521ffffffff,148.0,27.0,0.0
8427523ffffffff,42.0,0.0,0.0
8427525ffffffff,139.0,43.0,0.0
8427527ffffffff,1435.0,187.0,0.0
8427529ffffffff,198.0,24.0,0.0
842752bffffffff,31.0,2.0,0.0
842752dffffffff,36.0,9.0,0.0
8427531ffffffff,26.0,5.0,0.0
8427535ffffffff,168.0,4.0,0.0
8427537ffffffff,55.0,0.0,0.0
8427539ffffffff,10.0,0.0,0.0
842753dffffffff,29.0,0.0,0.0
8427541ffffffff,429.0,109.0,0.0
8427543ffffffff,28.0,9.0,0.0
8427545ffffffff,223.0,75.0,0.0
8427547ffffffff,73.0,8.0,0.0
8427549ffffffff,4.0,0.0,0.0
842754bffffffff,3.0,0.0,0.0
842754dffffffff,64.0,5.0,0.0
8427551ffffffff,158.0,10.0,0.0
8427553ffffffff,30.0,0.0,0.0
8427555ffffffff,26.0,0.0,0.0
8427557ffffffff,13.0,2.0,0.0
8427559ffffffff,31.0,6.0,0.0
842755bffffffff,146.0,7.0,0.0
842755dffffffff,21.0,0.0,0.0
8427561ffffffff,32.0,14.0,0.0
8427563ffffffff,6.0,0.0,0.0
8427565ffffffff,65.0,4.0,0.0
8427567ffffffff,16.0,4.0,0.0
8427569ffffffff,2361.0,922.0,0.0
842756bffffffff,93.0,35.0,0.0
842756dffffffff,10.0,2.0,0.0
8427581ffffffff,3465.0,243.0,0.0
8427583ffffffff,157.0,12.0,0.0
8427585ffffffff,249.0,3.0,0.0
8427587ffffffff,136.0,5.0,0.0
8427589ffffffff,96.0,2.0,0.0
842758bffffffff,257.0,2.0,0.0
842758dffffffff,110.0,10.0,0.0
8427591ffffffff,1173.0,23.0,0.0
8427593ffffffff,3654.0,206.0,0.0
8427595ffffffff,87.0,8.0,0.0
8427597ffffffff,136.0,10.0,0.0
8427599ffffffff,622.0,90.0,0.0
842759bffffffff,3295.0,302.0,0.0
842759dffffffff,131.0,16.0,0.0
84275a1ffffffff,107.0,2.0,0.0
84275a3ffffffff,45.0,6.0,0.0
84275a5ffffffff,3.0,1.0,0.0
84275a9ffffffff,30.0,0.0,0.0
84275abffffffff,55.0,0.0,0.0
84275adffffffff,20.0,0.0,0.0
84275b1ffffffff,13.0,4.0,0.0
84275b3ffffffff,66.0,0.0,0.0
84275b5ffffffff,325.0,24.0,0.0
84275b7ffffffff,54.0,0.0,0.0
84275b9ffffffff,152.0,42.0,0.0
84275bbffffffff,38.0,18.0,0.0
84275bdffffffff,9.0,0.0,0.0
84275c1ffffffff,30.0,0.0,0.0
84275c3ffffffff,475.0,13.0,0.0
84275c5ffffffff,61.0,3.0,0.0
84275c7ffffffff,64.0,2.0,0.0
84275c9ffffffff,62.0,20.0,0.0
84275cbffffffff,294.0,11.0,0.0
84275cdffffffff,198.0,25.0,0.0
84275d1ffffffff,868.0,28.0,0.0
84275d3ffffffff,1882.0,171.0,0.0
84275d5ffffffff,416.0,6.0,0.0
84275d7ffffffff,548.0,69.0,0.0
84275d9ffffffff,291.0,29.0,0.0
84275ddffffffff,121.0,0.0,0.0
84275e1ffffffff,10.0,2.0,0.0
84275e3ffffffff,5.0,0.0,0.0
84275e5ffffffff,78.0,2.0,0.0
84275e7ffffffff,17.0,0.0,0.0
84275e9ffffffff,74.0,2.0,0.0
84275ebffffffff,17.0,0.0,0.0
84275edffffffff,8.0,0.0,0.0
8427605ffffffff,2.0,0.0,0.0
8427607ffffffff,4.0,0.0,0.0
842760bffffffff,2.0,0.0,0.0
842760dffffffff,17.0,5.0,0.0
8427613ffffffff,4.0,2.0,0.0
8427617ffffffff,6.0,2.0,0.0
8427631ffffffff,1131.0,247.0,0.0
8427633ffffffff,119.0,13.0,0.0
8427635ffffffff,14.0,0.0,0.0
8427637ffffffff,121.0,35.0,0.0
8427639ffffffff,18.0,6.0,0.0
842763bffffffff,166.0,24.0,0.0
8427643ffffffff,6.0,0.0,0.0
8427657ffffffff,8.0,0.0,0.0
842765bffffffff,5.0,0.0,0.0
842765dffffffff,2.0,0.0,0.0
8427661ffffffff,2.0,0.0,0.0
8427665ffffffff,43.0,12.0,0.0
842766bffffffff,5.0,5.0,0.0
842766dffffffff,2.0,0.0,0.0
8427685ffffffff,59.0,0.0,0.0
8427687ffffffff,76.0,0.0,0.0
8427691ffffffff,269.0,7.0,0.0
8427693ffffffff,81.0,0.0,0.0
8427699ffffffff,83.0,12.0,0.0
84276a1ffffffff,48.0,4.0,0.0
84276a3ffffffff,142.0,82.0,0.0
84276a5ffffffff,26.0,0.0,0.0
84276a7ffffffff,89.0,11.0,0.0
84276a9ffffffff,17.0,0.0,0.0
84276abffffffff,25.0,1.0,0.0
84276adffffffff,11.0,2.0,0.0
84276b1ffffffff,65.0,19.0,0.0
84276b5ffffffff,35.0,7.0,0.0
84276b7ffffffff,248.0,37.0,0.0
84276b9ffffffff,6.0,6.0,0.0
84276bbffffffff,35.0,16.0,0.0
84276bdffffffff,2032.0,261.0,0.0
84276c1ffffffff,9.0,3.0,0.0
84276c3ffffffff,25.0,5.0,0.0
84276c5ffffffff,3.0,0.0,0.0
84276c7ffffffff,4.0,0.0,0.0
84276c9ffffffff,2.0,0.0,0.0
84276cbffffffff,24.0,13.0,0.0
84276cdffffffff,2.0,0.0,0.0
84276d1ffffffff,126.0,36.0,0.0
84276d3ffffffff,156.0,64.0,0.0
84276d5ffffffff,78.0,23.0,0.0
84276d7ffffffff,25.0,16.0,0.0
84276e1ffffffff,1.0,0.0,0.0
84276e3ffffffff,10.0,0.0,0.0
84276e5ffffffff,128.0,14.0,0.0
84276e7ffffffff,56.0,13.0,0.0
84276e9ffffffff,10.0,4.0,0.0
84276ebffffffff,2.0,0.0,0.0
84276edffffffff,77.0,10.0,0.0
8427701ffffffff,82.0,48.0,0.0
8427705ffffffff,27.0,3.0,0.0
8427707ffffffff,6.0,0.0,0.0
8427709ffffffff,35.0,6.0,0.0
842770bffffffff,2.0,0.0,0.0
842770dffffffff,121.0,40.0,0.0
8427711ffffffff,57.0,24.0,0.0
8427713ffffffff,12.0,12.0,0.0
8427715ffffffff,81.0,28.0,0.0
8427717ffffffff,60.0,2.0,0.0
842771dffffffff,117.0,60.0,0.0
8427721ffffffff,69.0,17.0,0.0
8427725ffffffff,6.0,0.0,0.0
8427727ffffffff,44.0,8.0,0.0
8427729ffffffff,6.0,4.0,0.0
842772bffffffff,8.0,6.0,0.0
842772dffffffff,14.0,0.0,0.0
8427731ffffffff,5.0,0.0,0.0
8427733ffffffff,2.0,0.0,0.0
8427737ffffffff,6.0,4.0,0.0
842773bffffffff,94.0,31.0,0.0
8427741ffffffff,14.0,4.0,0.0
8427743ffffffff,7.0,0.0,0.0
8427747ffffffff,27.0,4.0,0.0
842774bffffffff,1.0,0.0,0.0
8427759ffffffff,33.0,7.0,0.0
842775dffffffff,23.0,3.0,0.0
8427761ffffffff,31.0,10.0,0.0
8427763ffffffff,4.0,2.0,0.0
842776bffffffff,4.0,2.0,0.0
8427859ffffffff,3.0,3.0,0.0
842785bffffffff,2.0,2.0,0.0
8427861ffffffff,1.0,1.0,0.0
8427889ffffffff,6.0,0.0,0.0
84278c1ffffffff,3.0,0.0,0.0
84278c7ffffffff,2.0,2.0,0.0
84278cbffffffff,5.0,0.0,0.0
84278cdffffffff,4.0,0.0,0.0
84278d1ffffffff,2.0,0.0,0.0
84278d9ffffffff,2.0,0.0,0.0
8427945ffffffff,2.0,0.0,0.0
8427a01ffffffff,31.0,0.0,0.0
8427a03ffffffff,117.0,13.0,0.0
8427a05ffffffff,8.0,0.0,0.0
8427a09ffffffff,6.0,0.0,0.0
8427a0bffffffff,8.0,0.0,0.0
8427a17ffffffff,2.0,0.0,0.0
8427a1dffffffff,2.0,0.0,0.0
8427a2dffffffff,1.0,0.0,0.0
8427a33ffffffff,2.0,0.0,0.0
8427a39ffffffff,4.0,0.0,0.0
8427a47ffffffff,80.0,47.0,0.0
8427a4bffffffff,3.0,0.0,0.0
8427a61ffffffff,9.0,2.0,0.0
8427a6dffffffff,1.0,1.0,0.0
8427a85ffffffff,2.0,0.0,0.0
8427a87ffffffff,6.0,0.0,0.0
8427a8bffffffff,6.0,0.0,0.0
8427a8dffffffff,5.0,0.0,0.0
8427a95ffffffff,6.0,3.0,0.0
8427a97ffffffff,16.0,0.0,0.0
8427a9bffffffff,26.0,2.0,0.0
8427a9dffffffff,2.0,0.0,0.0
8427aa3ffffffff,2.0,2.0,0.0
8427aadffffffff,4.0,0.0,0.0
8427ab7ffffffff,3.0,0.0,0.0
8427ab9ffffffff,2.0,0.0,0.0
8427abdffffffff,11.0,0.0,0.0
8427ac5ffffffff,2.0,2.0,0.0
8427ac9ffffffff,4.0,0.0,0.0
8427acbffffffff,4.0,0.0,0.0
8427ad1ffffffff,4.0,0.0,0.0
8427ad7ffffffff,2.0,0.0,0.0
8427ad9ffffffff,5.0,0.0,0.0
8427addffffffff,10.0,0.0,0.0
8427ae1ffffffff,2.0,0.0,0.0
8427ae3ffffffff,2.0,0.0,0.0
8427ae5ffffffff,2.0,1.0,0.0
8427ae7ffffffff,1.0,0.0,0.0
8427ae9ffffffff,2.0,0.0,0.0
8427aebffffffff,15.0,0.0,0.0
8427b09ffffffff,2.0,0.0,0.0
8427b29ffffffff,1.0,0.0,0.0
8427b2bffffffff,6.0,6.0,0.0
8427b65ffffffff,4.0,0.0,0.0
8428023ffffffff,11.0,3.0,0.0
842802bffffffff,8.0,0.0,0.0
8428063ffffffff,8.0,8.0,0.0
8428069ffffffff,15.0,3.0,0.0
8428183ffffffff,2.0,0.0,0.0
842818bffffffff,13.0,7.0,0.0
8428195ffffffff,15.0,0.0,0.0
842819dffffffff,9.0,0.0,0.0
84281b1ffffffff,15.0,5.0,0.0
84281b3ffffffff,20.0,8.0,0.0
84281b5ffffffff,9.0,0.0,0.0
84281b9ffffffff,2.0,0.0,0.0
84281c3ffffffff,18.0,6.0,0.0
84281cbffffffff,58.0,34.0,0.0
84281d5ffffffff,7.0,2.0,0.0
84281ddffffffff,2.0,0.0,0.0
8428309ffffffff,34.0,17.0,0.0
842830bffffffff,229.0,81.0,0.0
8428311ffffffff,2.0,0.0,0.0
8428313ffffffff,11.0,2.0,0.0
842831dffffffff,36.0,6.0,0.0
8428341ffffffff,170.0,87.0,0.0
8428349ffffffff,8.0,1.0,0.0
842834dffffffff,189.0,118.0,0.0
8428355ffffffff,2463.0,2336.0,0.0
8428357ffffffff,200.0,83.0,0.0
8428c61ffffffff,28.0,8.0,0.0
8428c6dffffffff,4.0,1.0,0.0
8428f11ffffffff,59.0,10.0,0.0
8428f15ffffffff,3.0,0.0,0.0
8428f17ffffffff,14.0,8.0,0.0
8428f19ffffffff,15.0,4.0,0.0
8428f1dffffffff,19.0,0.0,0.0
8428f51ffffffff,14.0,8.0,0.0
8428f57ffffffff,47.0,6.0,0.0
8428f59ffffffff,179.0,47.0,0.0
8429125ffffffff,10.0,4.0,0.0
842912dffffffff,6.0,3.0,0.0
84291a7ffffffff,175.0,114.0,0.0
84291a9ffffffff,9.0,0.0,0.0
84291abffffffff,1.0,1.0,0.0
84291b5ffffffff,3.0,0.0,0.0
8429a1bffffffff,3.0,0.0,0.0
842a027ffffffff,2.0,2.0,0.0
842a065ffffffff,123.0,30.0,13.0
842a069ffffffff,82.0,26.0,2.0
842a06dffffffff,206.0,97.0,32.0
842a101ffffffff,4551.0,167.0,574.0
842a103ffffffff,1586.0,126.0,302.0
842a105ffffffff,570.0,36.0,126.0
842a107ffffffff,5106.0,332.0,943.0
842a109ffffffff,1753.0,205.0,495.0
842a10bffffffff,985.0,192.0,191.0
842a10dffffffff,1166.0,14.0,47.0
842a121ffffffff,296.0,25.0,43.0
842a123ffffffff,150.0,19.0,55.0
842a125ffffffff,69.0,0.0,17.0
842a127ffffffff,72.0,0.0,7.0
842a129ffffffff,237.0,8.0,25.0
842a12bffffffff,1315.0,104.0,267.0
842a12dffffffff,38.0,0.0,16.0
842a131ffffffff,259.0,16.0,33.0
842a133ffffffff,894.0,119.0,54.0
842a135ffffffff,1191.0,61.0,114.0
842a137ffffffff,102.0,8.0,23.0
842a139ffffffff,185.0,14.0,17.0
842a13bffffffff,239.0,30.0,23.0
842a13dffffffff,1049.0,112.0,319.0
842a141ffffffff,1818.0,2.0,107.0
842a143ffffffff,1861.0,130.0,312.0
842a145ffffffff,303.0,0.0,30.0
842a147ffffffff,255.0,7.0,22.0
842a149ffffffff,416.0,5.0,55.0
842a14bffffffff,669.0,28.0,82.0
842a14dffffffff,525.0,44.0,178.0
842a151ffffffff,104.0,9.0,2.0
842a155ffffffff,184.0,13.0,17.0
842a157ffffffff,51.0,10.0,3.0
842a159ffffffff,166.0,29.0,21.0
842a15dffffffff,659.0,65.0,161.0
842a161ffffffff,18.0,0.0,0.0
842a163ffffffff,366.0,12.0,35.0
842a165ffffffff,4.0,4.0,0.0
842a167ffffffff,24.0,0.0,3.0
842a169ffffffff,400.0,5.0,8.0
842a16bffffffff,435.0,10.0,26.0
842a16dffffffff,14.0,0.0,0.0
842a1a5ffffffff,871.0,560.0,121.0
842a1adffffffff,13.0,13.0,0.0
842a1c9ffffffff,7.0,7.0,0.0
842a265ffffffff,1.0,0.0,1.0
842a301ffffffff,1739.0,155.0,356.0
842a303ffffffff,515.0,21.0,134.0
842a305ffffffff,272.0,6.0,88.0
842a307ffffffff,4010.0,258.0,1061.0
842a309ffffffff,100.0,14.0,8.0
842a30dffffffff,929.0,46.0,142.0
842a311ffffffff,1522.0,640.0,168.0
842a313ffffffff,534.0,204.0,22.0
842a315ffffffff,554.0,83.0,122.0
842a317ffffffff,324.0,75.0,20.0
842a31dffffffff,405.0,58.0,122.0
842a321ffffffff,391.0,20.0,125.0
842a323ffffffff,326.0,6.0,129.0
842a325ffffffff,113.0,7.0,52.0
842a327ffffffff,1017.0,118.0,297.0
842a329ffffffff,293.0,4.0,47.0
842a32bffffffff,539.0,37.0,227.0
842a32dffffffff,599.0,42.0,185.0
842a331ffffffff,289.0,14.0,74.0
842a333ffffffff,912.0,154.0,114.0
842a335ffffffff,213.0,15.0,61.0
842a337ffffffff,235.0,17.0,33.0
842a339ffffffff,518.0,133.0,146.0
842a33bffffffff,590.0,228.0,75.0
842a33dffffffff,410.0,60.0,164.0
842a341ffffffff,498.0,21.0,135.0
842a343ffffffff,2.0,0.0,2.0
842a345ffffffff,291.0,5.0,107.0
842a347ffffffff,616.0,26.0,227.0
842a349ffffffff,1070.0,236.0,228.0
842a34bffffffff,4.0,0.0,0.0
842a34dffffffff,512.0,24.0,248.0
842a361ffffffff,391.0,29.0,218.0
842a363ffffffff,528.0,53.0,192.0
842a365ffffffff,627.0,119.0,245.0
842a367ffffffff,60.0,3.0,21.0
842a369ffffffff,450.0,15.0,128.0
842a36bffffffff,35.0,0.0,10.0
842a36dffffffff,107.0,0.0,31.0
842a4c1ffffffff,542.0,0.0,0.0
842a4c9ffffffff,351.0,0.0,0.0
842a801ffffffff,57.0,14.0,0.0
842a803ffffffff,16.0,7.0,0.0
842a807ffffffff,2.0,0.0,0.0
842a809ffffffff,3.0,0.0,0.0
842a80bffffffff,70.0,28.0,0.0
842a80dffffffff,10.0,0.0,0.0
842a811ffffffff,10.0,2.0,0.0
842a813ffffffff,27.0,6.0,4.0
842a815ffffffff,2.0,0.0,0.0
842a817ffffffff,21.0,3.0,2.0
842a819ffffffff,32.0,22.0,4.0
842a81bffffffff,21.0,3.0,0.0
842a81dffffffff,33.0,14.0,0.0
842a821ffffffff,62.0,0.0,0.0
