cell_id,Buteo rufinus,Buteo rufinus rufinus,Buteo rufinus cirtensis
842cf33ffffffff,55.0,0.0,0.0
842cf35ffffffff,205.0,0.0,0.0
842cf37ffffffff,39.0,0.0,0.0
842cf39ffffffff,2.0,0.0,0.0
842cf3bffffffff,17.0,0.0,0.0
842cf3dffffffff,34.0,0.0,0.0
842cf41ffffffff,2.0,0.0,0.0
842cf51ffffffff,13.0,0.0,0.0
842cf55ffffffff,4.0,0.0,0.0
842cf59ffffffff,11.0,0.0,0.0
842cf5bffffffff,7.0,0.0,0.0
842cf5dffffffff,10.0,0.0,0.0
842cf67ffffffff,5.0,0.0,0.0
842d007ffffffff,8.0,0.0,0.0
842d009ffffffff,5.0,0.0,0.0
842d00dffffffff,10.0,2.0,0.0
842d01dffffffff,7.0,0.0,0.0
842d021ffffffff,54.0,0.0,0.0
842d023ffffffff,9.0,0.0,0.0
842d025ffffffff,11.0,0.0,0.0
842d027ffffffff,9.0,0.0,0.0
842d029ffffffff,7.0,0.0,0.0
842d02bffffffff,8.0,0.0,0.0
842d02dffffffff,37.0,0.0,0.0
842d033ffffffff,4.0,0.0,0.0
842d035ffffffff,7.0,0.0,0.0
842d03bffffffff,17.0,0.0,0.0
842d03dffffffff,44.0,3.0,0.0
842d043ffffffff,3.0,0.0,0.0
842d04dffffffff,5.0,0.0,0.0
842d061ffffffff,2.0,0.0,0.0
842d063ffffffff,3.0,0.0,0.0
842d065ffffffff,9.0,0.0,0.0
842d067ffffffff,10.0,0.0,0.0
842d069ffffffff,8.0,0.0,0.0
842d06bffffffff,2.0,0.0,0.0
842d06dffffffff,23.0,0.0,0.0
842d101ffffffff,9.0,0.0,0.0
842d103ffffffff,72.0,9.0,0.0
842d105ffffffff,11.0,4.0,0.0
842d107ffffffff,115.0,15.0,0.0
842d109ffffffff,7.0,0.0,0.0
842d10dffffffff,14.0,0.0,0.0
842d115ffffffff,9.0,0.0,0.0
842d117ffffffff,4.0,0.0,0.0
842d11bffffffff,7.0,0.0,0.0
842d121ffffffff,11.0,0.0,0.0
842d123ffffffff,2.0,0.0,0.0
842d125ffffffff,58.0,0.0,0.0
842d127ffffffff,5.0,0.0,0.0
842d129ffffffff,5.0,0.0,0.0
842d12bffffffff,107.0,19.0,0.0
842d12dffffffff,19.0,13.0,0.0
842d131ffffffff,11.0,7.0,0.0
842d133ffffffff,1.0,0.0,0.0
842d139ffffffff,35.0,16.0,0.0
842d13dffffffff,50.0,0.0,0.0
842d141ffffffff,4.0,0.0,0.0
842d143ffffffff,5.0,2.0,0.0
842d145ffffffff,4.0,0.0,0.0
842d147ffffffff,10.0,1.0,0.0
842d149ffffffff,6.0,0.0,0.0
842d14bffffffff,115.0,8.0,0.0
842d14dffffffff,2.0,0.0,0.0
842d151ffffffff,4.0,0.0,0.0
842d153ffffffff,3.0,0.0,0.0
842d155ffffffff,7.0,0.0,0.0
842d157ffffffff,15.0,1.0,0.0
842d159ffffffff,7.0,0.0,0.0
842d15dffffffff,7.0,0.0,0.0
842d161ffffffff,23.0,6.0,0.0
842d163ffffffff,7.0,5.0,0.0
842d165ffffffff,1.0,0.0,0.0
842d167ffffffff,4.0,0.0,0.0
842d169ffffffff,1.0,0.0,0.0
842d16bffffffff,5.0,0.0,0.0
842d16dffffffff,12.0,0.0,0.0
842d181ffffffff,10.0,4.0,0.0
842d183ffffffff,8.0,0.0,0.0
842d18dffffffff,6.0,4.0,0.0
842d195ffffffff,2.0,0.0,0.0
842d1a1ffffffff,4.0,0.0,0.0
842d1a5ffffffff,7.0,0.0,0.0
842d1a7ffffffff,4.0,0.0,0.0
842d1adffffffff,2.0,0.0,0.0
842d1b1ffffffff,2.0,0.0,0.0
842d1b3ffffffff,15.0,0.0,0.0
842d1b7ffffffff,2.0,0.0,0.0
842d1bdffffffff,2.0,0.0,0.0
842d1c1ffffffff,3.0,0.0,0.0
842d1c3ffffffff,2.0,0.0,0.0
842d1c7ffffffff,2.0,0.0,0.0
842d1c9ffffffff,7.0,0.0,0.0
842d1cdffffffff,5.0,0.0,0.0
842d1d5ffffffff,9.0,0.0,0.0
842d1e7ffffffff,1.0,0.0,0.0
842d1ebffffffff,2.0,0.0,0.0
842d1edffffffff,2.0,0.0,0.0
842d227ffffffff,9.0,0.0,0.0
842d2d5ffffffff,1.0,0.0,0.0
842d301ffffffff,14.0,0.0,0.0
842d303ffffffff,58.0,2.0,0.0
842d305ffffffff,19.0,0.0,0.0
842d307ffffffff,15.0,0.0,0.0
842d309ffffffff,14.0,0.0,0.0
842d30dffffffff,2.0,0.0,0.0
842d311ffffffff,77.0,2.0,0.0
842d313ffffffff,6.0,0.0,0.0
842d315ffffffff,47.0,0.0,0.0
842d317ffffffff,21.0,0.0,0.0
842d319ffffffff,5.0,0.0,0.0
842d31dffffffff,4.0,0.0,0.0
842d323ffffffff,26.0,0.0,0.0
842d325ffffffff,9.0,2.0,0.0
842d327ffffffff,4.0,0.0,0.0
842d329ffffffff,24.0,0.0,0.0
842d32bffffffff,118.0,0.0,0.0
842d32dffffffff,11.0,0.0,0.0
842d331ffffffff,136.0,16.0,0.0
842d333ffffffff,271.0,20.0,0.0
842d335ffffffff,2.0,0.0,0.0
842d337ffffffff,34.0,1.0,0.0
842d339ffffffff,12.0,0.0,0.0
842d33bffffffff,60.0,0.0,0.0
842d33dffffffff,85.0,0.0,0.0
842d341ffffffff,3.0,0.0,0.0
842d343ffffffff,3.0,0.0,0.0
842d345ffffffff,1.0,0.0,0.0
842d347ffffffff,16.0,0.0,0.0
842d34bffffffff,2.0,0.0,0.0
842d353ffffffff,2.0,0.0,0.0
842d357ffffffff,2.0,0.0,0.0
842d35bffffffff,2.0,0.0,0.0
842d35dffffffff,2.0,0.0,0.0
842d361ffffffff,18.0,0.0,0.0
842d363ffffffff,3.0,0.0,0.0
842d367ffffffff,23.0,0.0,0.0
842d369ffffffff,13.0,0.0,0.0
842d36bffffffff,9.0,1.0,0.0
842d51bffffffff,2.0,0.0,0.0
842d535ffffffff,1.0,0.0,0.0
842d56bffffffff,2.0,0.0,0.0
842d581ffffffff,1.0,0.0,0.0
842d5c1ffffffff,7.0,0.0,0.0
842d5c3ffffffff,21.0,0.0,0.0
842d5cbffffffff,9.0,0.0,0.0
842d641ffffffff,1.0,0.0,0.0
842d64dffffffff,7.0,0.0,0.0
842d71dffffffff,2.0,0.0,0.0
842d769ffffffff,5.0,0.0,0.0
842d81dffffffff,1.0,0.0,0.0
842d849ffffffff,31.0,0.0,0.0
842d911ffffffff,3.0,0.0,0.0
842d949ffffffff,5.0,0.0,0.0
842da13ffffffff,6.0,0.0,0.0
842da17ffffffff,51.0,0.0,0.0
842da19ffffffff,39.0,0.0,0.0
842da1bffffffff,25.0,0.0,0.0
842da25ffffffff,3.0,0.0,0.0
842da27ffffffff,14.0,0.0,0.0
842da45ffffffff,9.0,0.0,0.0
842da47ffffffff,5.0,0.0,0.0
842da4dffffffff,2.0,0.0,0.0
842da59ffffffff,9.0,3.0,0.0
842da5bffffffff,1.0,0.0,0.0
842da5dffffffff,53.0,0.0,0.0
842da69ffffffff,5.0,0.0,0.0
842da6bffffffff,3.0,0.0,0.0
842da81ffffffff,109.0,9.0,0.0
842da83ffffffff,22.0,1.0,0.0
842da89ffffffff,61.0,7.0,0.0
842da8bffffffff,11.0,0.0,0.0
842da8dffffffff,42.0,5.0,0.0
842da91ffffffff,12.0,8.0,0.0
842da95ffffffff,9.0,0.0,0.0
842da99ffffffff,4.0,0.0,0.0
842da9bffffffff,13.0,7.0,0.0
842da9dffffffff,3.0,0.0,0.0
842dab1ffffffff,8.0,0.0,0.0
842dab3ffffffff,10.0,0.0,0.0
842dab9ffffffff,19.0,2.0,0.0
842dac1ffffffff,4.0,0.0,0.0
842dac3ffffffff,6.0,0.0,0.0
842dac5ffffffff,31.0,0.0,0.0
842dac7ffffffff,2.0,0.0,0.0
842dac9ffffffff,3.0,0.0,0.0
842dacdffffffff,4.0,0.0,0.0
842dad1ffffffff,2.0,0.0,0.0
842dad3ffffffff,6.0,0.0,0.0
842dad5ffffffff,4.0,4.0,0.0
842dad9ffffffff,2.0,0.0,0.0
842dae9ffffffff,32.0,0.0,0.0
842db01ffffffff,34.0,3.0,0.0
842db03ffffffff,190.0,33.0,0.0
842db05ffffffff,302.0,22.0,0.0
842db07ffffffff,35.0,2.0,0.0
842db0bffffffff,54.0,0.0,0.0
842db0dffffffff,11.0,0.0,0.0
842db11ffffffff,450.0,77.0,0.0
842db15ffffffff,105.0,23.0,0.0
842db19ffffffff,2.0,0.0,0.0
842db1bffffffff,58.0,0.0,0.0
842db1dffffffff,266.0,46.0,0.0
842db21ffffffff,27.0,2.0,0.0
842db23ffffffff,7.0,0.0,0.0
842db25ffffffff,21.0,0.0,0.0
842db27ffffffff,1.0,0.0,0.0
842db29ffffffff,163.0,12.0,0.0
842db2bffffffff,113.0,22.0,0.0
842db2dffffffff,69.0,11.0,0.0
842db37ffffffff,3.0,0.0,0.0
842db39ffffffff,6.0,0.0,0.0
842db3dffffffff,14.0,0.0,0.0
842db63ffffffff,149.0,15.0,0.0
842db65ffffffff,7.0,0.0,0.0
842db67ffffffff,455.0,64.0,0.0
8438033ffffffff,1.0,0.0,0.0
8438101ffffffff,1.0,0.0,1.0
8438161ffffffff,20.0,0.0,6.0
8438165ffffffff,2.0,0.0,0.0
8438169ffffffff,12.0,0.0,5.0
843816dffffffff,17.0,0.0,6.0
843830dffffffff,3.0,0.0,0.0
8438321ffffffff,1.0,0.0,0.0
8438325ffffffff,1.0,0.0,0.0
843834dffffffff,18.0,0.0,11.0
8438353ffffffff,3.0,0.0,1.0
8438361ffffffff,5.0,0.0,3.0
8438365ffffffff,56.0,0.0,28.0
8438367ffffffff,59.0,0.0,29.0
8438369ffffffff,6.0,0.0,2.0
843836dffffffff,6.0,0.0,0.0
8438421ffffffff,1.0,0.0,1.0
843842bffffffff,1.0,0.0,1.0
8438431ffffffff,1.0,0.0,1.0
8438435ffffffff,2.0,0.0,0.0
843845dffffffff,3.0,0.0,1.0
84384e5ffffffff,4.0,0.0,2.0
84385c3ffffffff,2.0,0.0,0.0
84385cbffffffff,1.0,0.0,0.0
84385d9ffffffff,3.0,0.0,3.0
8438625ffffffff,65.0,0.0,50.0
8438627ffffffff,3.0,0.0,3.0
843862dffffffff,5.0,0.0,3.0
8438631ffffffff,1.0,0.0,0.0
8438633ffffffff,6.0,0.0,2.0
843863dffffffff,1.0,0.0,0.0
8438681ffffffff,5.0,0.0,4.0
8438685ffffffff,13.0,0.0,9.0
84386a9ffffffff,10.0,0.0,0.0
84386e1ffffffff,10.0,0.0,4.0
84386e3ffffffff,5.0,0.0,2.0
84386e5ffffffff,2.0,0.0,0.0
84386e7ffffffff,2.0,0.0,0.0
84386e9ffffffff,6.0,0.0,2.0
84386ebffffffff,1.0,0.0,0.0
8438709ffffffff,1.0,0.0,1.0
8438715ffffffff,2.0,0.0,2.0
843871bffffffff,1.0,0.0,1.0
8438729ffffffff,1.0,0.0,1.0
8438743ffffffff,8.0,0.0,8.0
8438751ffffffff,6.0,0.0,4.0
8438753ffffffff,3.0,0.0,3.0
843875bffffffff,1.0,0.0,1.0
8438a49ffffffff,4.0,0.0,1.0
8438db5ffffffff,1.0,0.0,1.0
84391a1ffffffff,12.0,0.0,8.0
84391a5ffffffff,28.0,0.0,5.0
84391a7ffffffff,13.0,0.0,6.0
84391abffffffff,99.0,0.0,0.0
84391adffffffff,2.0,0.0,0.0
8439805ffffffff,7.0,0.0,5.0
8439815ffffffff,2.0,0.0,0.0
8439821ffffffff,6.0,0.0,4.0
8439823ffffffff,4.0,0.0,4.0
8439825ffffffff,7.0,0.0,1.0
8439827ffffffff,4.0,0.0,2.0
8439831ffffffff,2.0,0.0,0.0
8439833ffffffff,136.0,0.0,61.0
8439837ffffffff,27.0,0.0,13.0
8439839ffffffff,4.0,0.0,0.0
843983bffffffff,2.0,0.0,1.0
8439855ffffffff,2.0,0.0,2.0
843985bffffffff,5.0,0.0,5.0
8439881ffffffff,7.0,0.0,3.0
8439883ffffffff,11.0,0.0,2.0
8439885ffffffff,118.0,0.0,42.0
8439887ffffffff,278.0,0.0,87.0
843988bffffffff,2.0,0.0,0.0
8439891ffffffff,1.0,0.0,1.0
8439893ffffffff,4.0,0.0,0.0
8439895ffffffff,3.0,0.0,0.0
8439897ffffffff,8.0,0.0,5.0
843989bffffffff,2.0,0.0,0.0
84398a1ffffffff,3.0,0.0,0.0
84398a9ffffffff,5.0,0.0,0.0
84398adffffffff,2.0,0.0,2.0
84398b9ffffffff,9.0,0.0,3.0
84398bdffffffff,2.0,0.0,0.0
84398d3ffffffff,5.0,0.0,4.0
84398dbffffffff,84.0,0.0,37.0
84398e1ffffffff,5.0,0.0,2.0
84398e5ffffffff,22.0,0.0,9.0
84398e7ffffffff,20.0,0.0,2.0
84398edffffffff,30.0,0.0,9.0
8439907ffffffff,2.0,0.0,0.0
8439911ffffffff,4.0,0.0,2.0
8439915ffffffff,19.0,0.0,8.0
843991bffffffff,21.0,0.0,5.0
8439921ffffffff,9.0,0.0,8.0
8439925ffffffff,2.0,0.0,2.0
843992bffffffff,11.0,0.0,3.0
8439931ffffffff,4.0,0.0,4.0
8439933ffffffff,1.0,0.0,0.0
8439937ffffffff,4.0,0.0,4.0
8439939ffffffff,32.0,0.0,8.0
843993bffffffff,24.0,0.0,8.0
843993dffffffff,3.0,0.0,0.0
8439989ffffffff,2.0,0.0,2.0
843998dffffffff,2.0,0.0,2.0
84399c3ffffffff,2.0,0.0,0.0
84399c9ffffffff,1.0,0.0,0.0
84399cbffffffff,4.0,0.0,4.0
84399cdffffffff,3.0,0.0,0.0
84399dbffffffff,13.0,0.0,4.0
8439a83ffffffff,18.0,0.0,10.0
8439a87ffffffff,3.0,0.0,3.0
8439a93ffffffff,9.0,0.0,0.0
8439a99ffffffff,34.0,0.0,14.0
8439a9dffffffff,3.0,0.0,0.0
8439aa1ffffffff,2.0,0.0,2.0
8439aa7ffffffff,2.0,0.0,2.0
8439ab1ffffffff,3.0,0.0,3.0
8439ab3ffffffff,4.0,0.0,4.0
8439ab5ffffffff,6.0,0.0,6.0
8439ab7ffffffff,2.0,0.0,2.0
8439ab9ffffffff,15.0,0.0,13.0
8439abdffffffff,22.0,0.0,7.0
843c021ffffffff,1.0,0.0,0.0
843c027ffffffff,2.0,0.0,0.0
843c029ffffffff,86.0,0.0,0.0
843c02dffffffff,38.0,0.0,0.0
843c031ffffffff,2.0,0.0,0.0
843c067ffffffff,2.0,0.0,0.0
843c06dffffffff,6.0,0.0,0.0
843c099ffffffff,2.0,0.0,0.0
843c0a3ffffffff,2.0,2.0,0.0
843c0b5ffffffff,2.0,0.0,0.0
843c117ffffffff,2.0,0.0,0.0
843c135ffffffff,3.0,0.0,0.0
843c139ffffffff,1.0,0.0,0.0
843c159ffffffff,12.0,0.0,0.0
843c15bffffffff,2.0,0.0,0.0
843c191ffffffff,16.0,0.0,0.0
843c197ffffffff,2.0,0.0,0.0
843c199ffffffff,13.0,0.0,0.0
843c19dffffffff,1.0,0.0,0.0
843c1b5ffffffff,66.0,0.0,0.0
843c1c3ffffffff,48.0,0.0,0.0
843c1c9ffffffff,3.0,0.0,0.0
843c1d1ffffffff,2.0,0.0,0.0
843c1d3ffffffff,2.0,0.0,0.0
843c1d7ffffffff,2.0,0.0,0.0
843c1e7ffffffff,2.0,0.0,0.0
843c329ffffffff,1.0,0.0,0.0
843c33dffffffff,3.0,0.0,0.0
843ca87ffffffff,4.0,0.0,0.0
843cab9ffffffff,14.0,0.0,0.0
843cb03ffffffff,2.0,0.0,0.0
843cb11ffffffff,9.0,0.0,0.0
843cc67ffffffff,4.0,0.0,0.0
843cc6dffffffff,2.0,0.0,0.0
843cd1bffffffff,7.0,0.0,0.0
843cd91ffffffff,12.0,0.0,0.0
843ce03ffffffff,10.0,0.0,0.0
843ce11ffffffff,10.0,0.0,0.0
843ce15ffffffff,6.0,0.0,0.0
843ce2dffffffff,1.0,0.0,0.0
843ce4dffffffff,2.0,0.0,0.0
843ce55ffffffff,2.0,0.0,0.0
843ce5bffffffff,4.0,0.0,0.0
843ce5dffffffff,1.0,0.0,0.0
843ce61ffffffff,2.0,0.0,0.0
843ce67ffffffff,3.0,0.0,0.0
843cec1ffffffff,4.0,0.0,0.0
843cec3ffffffff,9.0,0.0,0.0
843cec9ffffffff,4.0,0.0,0.0
843cf0bffffffff,15.0,0.0,0.0
843cf0dffffffff,6.0,0.0,0.0
843cf11ffffffff,4.0,0.0,0.0
843cf15ffffffff,10.0,0.0,0.0
843cf17ffffffff,24.0,0.0,0.0
843cf29ffffffff,4.0,0.0,0.0
843cf43ffffffff,54.0,0.0,0.0
843cf4bffffffff,17.0,0.0,0.0
843cf5bffffffff,3.0,0.0,0.0
843cf69ffffffff,3.0,0.0,0.0
843d103ffffffff,1.0,0.0,0.0
843d107ffffffff,11.0,0.0,0.0
843d135ffffffff,2.0,0.0,0.0
843d137ffffffff,6.0,0.0,0.0
843d13bffffffff,1.0,0.0,0.0
843d13dffffffff,15.0,0.0,0.0
843d147ffffffff,7.0,0.0,0.0
843d15dffffffff,5.0,0.0,0.0
843d16bffffffff,2.0,0.0,0.0
843d1e5ffffffff,2.0,0.0,0.0
843d1edffffffff,3.0,0.0,0.0
843d305ffffffff,4.0,0.0,0.0
843d32bffffffff,6.0,0.0,0.0
843d333ffffffff,2.0,0.0,0.0
843d335ffffffff,10.0,0.0,0.0
843d337ffffffff,4.0,0.0,0.0
843d33dffffffff,10.0,0.0,0.0
843d34bffffffff,28.0,0.0,0.0
843d355ffffffff,3.0,0.0,0.0
843d35dffffffff,6.0,0.0,0.0
843d363ffffffff,30.0,0.0,0.0
843d36bffffffff,14.0,0.0,0.0
843d611ffffffff,2.0,0.0,0.0
843d81bffffffff,3.0,0.0,0.0
843d845ffffffff,3.0,0.0,0.0
843d851ffffffff,61.0,0.0,0.0
843d853ffffffff,94.0,0.0,0.0
843d855ffffffff,4.0,0.0,0.0
843d859ffffffff,1.0,0.0,0.0
843d899ffffffff,5.0,0.0,0.0
843d8b1ffffffff,1.0,0.0,0.0
843d8b9ffffffff,3.0,0.0,0.0
843d8bdffffffff,3.0,0.0,0.0
843d8c1ffffffff,2.0,0.0,0.0
843d8d1ffffffff,8.0,0.0,0.0
843d8d5ffffffff,3.0,0.0,0.0
843d8ddffffffff,14.0,0.0,0.0
843d915ffffffff,2.0,0.0,0.0
843d963ffffffff,1.0,0.0,0.0
843d987ffffffff,11.0,0.0,0.0
843d993ffffffff,1.0,0.0,0.0
843d9b9ffffffff,6.0,0.0,0.0
843d9e5ffffffff,2.0,0.0,0.0
843d9e7ffffffff,2.0,0.0,0.0
843d9edffffffff,3.0,0.0,0.0
843da11ffffffff,52.0,0.0,0.0
843da13ffffffff,80.0,0.0,0.0
843da15ffffffff,8.0,0.0,0.0
843da17ffffffff,5.0,0.0,0.0
843da19ffffffff,14.0,0.0,0.0
843da1bffffffff,70.0,0.0,0.0
843da1dffffffff,239.0,0.0,0.0
843da21ffffffff,9.0,0.0,0.0
843da23ffffffff,3.0,0.0,0.0
843da33ffffffff,13.0,0.0,0.0
843da35ffffffff,1.0,0.0,0.0
843da37ffffffff,35.0,0.0,0.0
843da39ffffffff,2.0,0.0,0.0
843da53ffffffff,1.0,0.0,0.0
843da57ffffffff,21.0,0.0,0.0
843da61ffffffff,3.0,0.0,0.0
843da63ffffffff,12.0,0.0,0.0
843da69ffffffff,412.0,0.0,0.0
843da6bffffffff,2.0,0.0,0.0
843da6dffffffff,5.0,0.0,0.0
843da81ffffffff,5.0,0.0,0.0
843da99ffffffff,2.0,0.0,0.0
843daa1ffffffff,4.0,0.0,0.0
843daa5ffffffff,16.0,0.0,0.0
843dab5ffffffff,2.0,0.0,0.0
843dac9ffffffff,4.0,0.0,0.0
843dad1ffffffff,2.0,0.0,0.0
843dad5ffffffff,4.0,0.0,0.0
843dad9ffffffff,2.0,0.0,0.0
843db15ffffffff,1.0,0.0,0.0
843db23ffffffff,2.0,0.0,0.0
843db29ffffffff,6.0,0.0,0.0
843db2dffffffff,8.0,0.0,0.0
843db35ffffffff,7.0,0.0,0.0
843db4dffffffff,2.0,0.0,0.0
843db5bffffffff,10.0,0.0,0.0
843db67ffffffff,2.0,0.0,0.0
843e411ffffffff,2.0,0.0,0.0
843e437ffffffff,2.0,0.0,0.0
843e451ffffffff,12.0,0.0,0.0
843e457ffffffff,151.0,0.0,0.0
843e4e1ffffffff,3.0,0.0,0.0
843e4e3ffffffff,1.0,0.0,0.0
843e583ffffffff,7.0,0.0,0.0
843e5b9ffffffff,2.0,0.0,0.0
843e5cbffffffff,4.0,0.0,0.0
843e5d5ffffffff,3.0,0.0,0.0
843e629ffffffff,4.0,0.0,0.0
843e631ffffffff,7.0,0.0,0.0
843e685ffffffff,1.0,0.0,0.0
843e689ffffffff,298.0,25.0,0.0
843e68bffffffff,10.0,0.0,0.0
843e68dffffffff,56.0,9.0,0.0
843e6a7ffffffff,10.0,0.0,0.0
843e6adffffffff,1.0,0.0,0.0
843e6c1ffffffff,5.0,0.0,0.0
843e6c3ffffffff,100.0,9.0,0.0
843e6c7ffffffff,3.0,1.0,0.0
843e6c9ffffffff,266.0,45.0,0.0
843e6cbffffffff,72.0,5.0,0.0
843e6ddffffffff,12.0,0.0,0.0
843f2c3ffffffff,4.0,0.0,0.0
843f2d5ffffffff,2.0,0.0,0.0
843f2dbffffffff,2.0,0.0,0.0
843f441ffffffff,1.0,0.0,0.0
843f443ffffffff,1.0,0.0,0.0
843f459ffffffff,4.0,0.0,0.0
843f45bffffffff,5.0,0.0,0.0
843f4d1ffffffff,38.0,0.0,0.0
843f4d3ffffffff,11.0,0.0,0.0
843f4d9ffffffff,26.0,0.0,0.0
843f4dbffffffff,24.0,0.0,0.0
843f601ffffffff,3.0,0.0,0.0
843f605ffffffff,9.0,0.0,0.0
843f607ffffffff,3.0,0.0,0.0
843f609ffffffff,16.0,0.0,0.0
843f60bffffffff,8.0,0.0,0.0
843f60dffffffff,3.0,0.0,0.0
843f611ffffffff,5.0,0.0,0.0
843f613ffffffff,78.0,0.0,0.0
843f615ffffffff,43.0,2.0,0.0
843f617ffffffff,8.0,0.0,0.0
843f619ffffffff,7.0,0.0,0.0
843f61bffffffff,61.0,0.0,0.0
843f61dffffffff,4.0,0.0,0.0
843f621ffffffff,2.0,0.0,0.0
843f623ffffffff,4.0,2.0,0.0
843f629ffffffff,9.0,0.0,0.0
843f62bffffffff,23.0,0.0,0.0
843f631ffffffff,5.0,0.0,0.0
843f635ffffffff,2.0,0.0,0.0
843f639ffffffff,3.0,0.0,0.0
843f641ffffffff,2.0,0.0,0.0
843f645ffffffff,4.0,0.0,0.0
843f647ffffffff,7.0,0.0,0.0
843f649ffffffff,3.0,0.0,0.0
843f64dffffffff,8.0,0.0,0.0
843f651ffffffff,2.0,0.0,0.0
843f657ffffffff,3.0,0.0,0.0
843f663ffffffff,5.0,0.0,0.0
843f669ffffffff,7.0,0.0,0.0
843f66bffffffff,44.0,2.0,0.0
843f66dffffffff,2.0,0.0,0.0
843f681ffffffff,45.0,0.0,0.0
843f683ffffffff,4.0,0.0,0.0
843f689ffffffff,2.0,0.0,0.0
843f68bffffffff,20.0,6.0,0.0
843f68dffffffff,13.0,5.0,0.0
843f693ffffffff,2.0,0.0,0.0
843f69bffffffff,2.0,0.0,0.0
843f69dffffffff,1.0,0.0,0.0
843f6a9ffffffff,2.0,0.0,0.0
843f6c1ffffffff,2.0,0.0,0.0
843f6c3ffffffff,4.0,2.0,0.0
843f6c5ffffffff,6.0,0.0,0.0
843f6c9ffffffff,6.0,2.0,0.0
843f6cdffffffff,7.0,0.0,0.0
843f6d1ffffffff,2.0,0.0,0.0
843f6d3ffffffff,4.0,4.0,0.0
843f6d5ffffffff,7.0,3.0,0.0
843f6d7ffffffff,9.0,0.0,0.0
843f6d9ffffffff,1.0,1.0,0.0
843f6dbffffffff,10.0,0.0,0.0
843f6ddffffffff,15.0,2.0,0.0
843f6e1ffffffff,8.0,2.0,0.0
843f6e3ffffffff,17.0,0.0,0.0
843f6e7ffffffff,9.0,0.0,0.0
843f6e9ffffffff,20.0,2.0,0.0
843f6ebffffffff,5.0,3.0,0.0
843f6edffffffff,8.0,0.0,0.0
843f70bffffffff,10.0,0.0,0.0
843f721ffffffff,2.0,0.0,0.0
843f723ffffffff,3.0,0.0,0.0
843f731ffffffff,3.0,0.0,0.0
843f73dffffffff,1.0,0.0,0.0
843f749ffffffff,3.0,0.0,0.0
843f751ffffffff,4.0,0.0,0.0
843f755ffffffff,13.0,0.0,0.0
843f75dffffffff,1.0,0.0,0.0
843f767ffffffff,14.0,0.0,0.0
8440439ffffffff,4.0,0.0,0.0
84404cbffffffff,2.0,0.0,0.0
8440653ffffffff,2.0,0.0,0.0
844220bffffffff,7.0,0.0,0.0
8442221ffffffff,7.0,0.0,0.0
8442253ffffffff,2.0,0.0,0.0
8442307ffffffff,5.0,0.0,0.0
844230dffffffff,2.0,0.0,0.0
8442331ffffffff,6.0,0.0,0.0
8442333ffffffff,2.0,0.0,0.0
8442339ffffffff,2.0,0.0,0.0
8442347ffffffff,2.0,0.0,0.0
8442357ffffffff,5.0,0.0,0.0
8442493ffffffff,20.0,0.0,0.0
8442499ffffffff,9.0,0.0,0.0
8442515ffffffff,56.0,0.0,0.0
8442517ffffffff,2.0,0.0,0.0
8442531ffffffff,423.0,0.0,0.0
8442533ffffffff,187.0,0.0,0.0
8442537ffffffff,21.0,0.0,0.0
8442539ffffffff,5.0,0.0,0.0
844253bffffffff,21.0,0.0,0.0
844253dffffffff,2.0,0.0,0.0
8442581ffffffff,6.0,0.0,0.0
8442583ffffffff,9.0,0.0,0.0
8442585ffffffff,9.0,0.0,0.0
8442589ffffffff,2.0,0.0,0.0
844258bffffffff,37.0,0.0,0.0
8442591ffffffff,2.0,0.0,0.0
844259dffffffff,174.0,0.0,0.0
84425a5ffffffff,9.0,0.0,0.0
84425a7ffffffff,39.0,0.0,0.0
84425a9ffffffff,13.0,0.0,0.0
84425abffffffff,2.0,0.0,0.0
84425adffffffff,3.0,0.0,0.0
84425d7ffffffff,3.0,0.0,0.0
84425e1ffffffff,17.0,0.0,0.0
84425e5ffffffff,9.0,0.0,0.0
84425e7ffffffff,19.0,0.0,0.0
8442693ffffffff,3.0,0.0,0.0
8442697ffffffff,10.0,0.0,0.0
844269bffffffff,4.0,0.0,0.0
844269dffffffff,1.0,0.0,0.0
8442c01ffffffff,1.0,0.0,0.0
8442c05ffffffff,8.0,0.0,0.0
8442c0bffffffff,1.0,0.0,0.0
8442c13ffffffff,39.0,0.0,0.0
8442c1bffffffff,18.0,0.0,0.0
8442c1dffffffff,2.0,0.0,0.0
8442c27ffffffff,2.0,0.0,0.0
8442c39ffffffff,2.0,0.0,0.0
8442c41ffffffff,16.0,0.0,0.0
8442c43ffffffff,11.0,0.0,0.0
8442c45ffffffff,2.0,0.0,0.0
8442c47ffffffff,7.0,0.0,0.0
8442c49ffffffff,3.0,0.0,0.0
8442c4bffffffff,218.0,0.0,0.0
8442c4dffffffff,19.0,0.0,0.0
8442c51ffffffff,3.0,0.0,0.0
8442c55ffffffff,1.0,0.0,0.0
8442c57ffffffff,2.0,0.0,0.0
8442c59ffffffff,3.0,0.0,0.0
8442c5dffffffff,192.0,0.0,0.0
8442c61ffffffff,3.0,0.0,0.0
8442c69ffffffff,19.0,0.0,0.0
8442ca5ffffffff,3.0,0.0,0.0
8442cc5ffffffff,7.0,0.0,0.0
8442cdbffffffff,10.0,0.0,0.0
8442ce1ffffffff,2.0,0.0,0.0
8442ce3ffffffff,25.0,0.0,0.0
