cell_id,Sterna hirundo,Sterna hirundo hirundo/tibetana,Sterna hirundo longipennis,Sterna hirundo hirundo/tibetana x longipennis
8412ea7ffffffff,4.0,0.0,0.0,0.0
8412eb1ffffffff,5.0,0.0,0.0,0.0
8412eb3ffffffff,5.0,0.0,0.0,0.0
8412eb5ffffffff,10.0,0.0,0.0,0.0
8412eb7ffffffff,3.0,0.0,0.0,0.0
8412eb9ffffffff,13.0,0.0,0.0,0.0
8412ebbffffffff,23.0,0.0,0.0,0.0
8412ec1ffffffff,96.0,9.0,0.0,0.0
8412ec3ffffffff,8.0,0.0,0.0,0.0
8412ec5ffffffff,2.0,0.0,0.0,0.0
8412ec9ffffffff,53.0,0.0,0.0,0.0
8412ecdffffffff,9.0,0.0,0.0,0.0
8412ed9ffffffff,13.0,0.0,0.0,0.0
8412ee3ffffffff,3.0,0.0,0.0,0.0
8412ee7ffffffff,3.0,0.0,0.0,0.0
8412ee9ffffffff,2.0,0.0,0.0,0.0
8412f13ffffffff,1.0,0.0,0.0,0.0
8412f6dffffffff,5.0,0.0,0.0,0.0
8413493ffffffff,2.0,0.0,0.0,0.0
8413505ffffffff,1.0,0.0,0.0,0.0
8413529ffffffff,70.0,0.0,0.0,0.0
84144c5ffffffff,4.0,0.0,2.0,0.0
84144e9ffffffff,2.0,0.0,2.0,0.0
8414859ffffffff,2.0,0.0,2.0,0.0
8414a8dffffffff,1.0,0.0,1.0,0.0
8414ae1ffffffff,2.0,0.0,2.0,0.0
8414ae5ffffffff,45.0,0.0,43.0,0.0
8414ae9ffffffff,2.0,0.0,2.0,0.0
8414b27ffffffff,1.0,0.0,0.0,0.0
8414c87ffffffff,3.0,0.0,0.0,0.0
8414c8bffffffff,1.0,0.0,0.0,0.0
8414cd1ffffffff,1.0,0.0,1.0,0.0
8414d65ffffffff,5.0,0.0,2.0,0.0
84155d9ffffffff,16.0,0.0,16.0,0.0
84155dbffffffff,19.0,0.0,19.0,0.0
8415901ffffffff,5.0,0.0,0.0,0.0
8415903ffffffff,4.0,0.0,0.0,0.0
8415909ffffffff,2.0,0.0,0.0,0.0
8415913ffffffff,7.0,0.0,0.0,0.0
8415915ffffffff,2.0,0.0,0.0,0.0
8415917ffffffff,2.0,0.0,0.0,0.0
8415923ffffffff,4.0,0.0,0.0,0.0
8415927ffffffff,10.0,0.0,0.0,0.0
8415929ffffffff,36.0,0.0,9.0,0.0
841592bffffffff,14.0,0.0,3.0,0.0
8415953ffffffff,2.0,0.0,0.0,0.0
84159c5ffffffff,2.0,0.0,0.0,0.0
84159e9ffffffff,1.0,1.0,0.0,0.0
8415b07ffffffff,20.0,0.0,0.0,0.0
8415b31ffffffff,2.0,0.0,0.0,0.0
8415b33ffffffff,1.0,0.0,0.0,0.0
8415b39ffffffff,1.0,0.0,0.0,0.0
8416109ffffffff,29.0,0.0,29.0,0.0
8416155ffffffff,2.0,0.0,2.0,0.0
8416161ffffffff,9.0,0.0,9.0,0.0
8416163ffffffff,13.0,0.0,11.0,0.0
8416303ffffffff,2.0,0.0,2.0,0.0
84171a7ffffffff,55.0,0.0,45.0,0.0
8417525ffffffff,8.0,0.0,0.0,0.0
841756bffffffff,19.0,0.0,17.0,0.0
84176bdffffffff,57.0,0.0,34.0,0.0
841788bffffffff,46.0,0.0,44.0,0.0
84178b7ffffffff,2.0,0.0,0.0,0.0
8418011ffffffff,5.0,2.0,0.0,0.0
8418019ffffffff,2.0,0.0,0.0,0.0
841801bffffffff,4.0,0.0,0.0,0.0
841804bffffffff,3.0,0.0,0.0,0.0
8418051ffffffff,2.0,0.0,0.0,0.0
8418053ffffffff,22.0,8.0,0.0,0.0
8418057ffffffff,6.0,0.0,0.0,0.0
8418059ffffffff,15.0,0.0,0.0,0.0
841805bffffffff,2.0,0.0,0.0,0.0
841805dffffffff,1.0,0.0,0.0,0.0
8418213ffffffff,2.0,0.0,0.0,0.0
8418233ffffffff,25.0,10.0,0.0,0.0
8418235ffffffff,2.0,2.0,0.0,0.0
8418237ffffffff,3.0,0.0,0.0,0.0
8418239ffffffff,1.0,0.0,0.0,0.0
8418251ffffffff,2.0,0.0,0.0,0.0
8418259ffffffff,7.0,0.0,0.0,0.0
841825bffffffff,2.0,0.0,0.0,0.0
8418281ffffffff,3.0,0.0,0.0,0.0
841828bffffffff,131.0,7.0,0.0,0.0
8418299ffffffff,3.0,0.0,0.0,0.0
84182a3ffffffff,8.0,1.0,0.0,0.0
84182abffffffff,2.0,0.0,0.0,0.0
84182adffffffff,1.0,0.0,0.0,0.0
84182c1ffffffff,29.0,0.0,0.0,0.0
84182c9ffffffff,81.0,0.0,0.0,0.0
84182cbffffffff,55.0,2.0,0.0,0.0
84182e5ffffffff,92.0,29.0,0.0,0.0
84182e7ffffffff,8.0,0.0,0.0,0.0
84182e9ffffffff,3.0,3.0,0.0,0.0
8418409ffffffff,1.0,0.0,0.0,0.0
8418411ffffffff,2.0,0.0,0.0,0.0
8418421ffffffff,2.0,0.0,0.0,0.0
8418425ffffffff,4.0,0.0,0.0,0.0
8418431ffffffff,2.0,2.0,0.0,0.0
841843bffffffff,1.0,0.0,0.0,0.0
8418443ffffffff,59.0,0.0,0.0,0.0
8418447ffffffff,2.0,0.0,0.0,0.0
8418451ffffffff,35.0,0.0,0.0,0.0
8418453ffffffff,1.0,0.0,0.0,0.0
8418455ffffffff,8.0,0.0,0.0,0.0
841845dffffffff,10.0,0.0,0.0,0.0
8418461ffffffff,11.0,1.0,0.0,0.0
841846bffffffff,2.0,0.0,0.0,0.0
841846dffffffff,7.0,0.0,0.0,0.0
8418495ffffffff,187.0,0.0,0.0,0.0
841849dffffffff,6.0,0.0,0.0,0.0
84184a3ffffffff,2.0,0.0,0.0,0.0
84184b1ffffffff,27.0,0.0,0.0,0.0
84184b5ffffffff,10.0,0.0,0.0,0.0
84184b9ffffffff,15.0,0.0,0.0,0.0
84184bbffffffff,3.0,0.0,0.0,0.0
84184bdffffffff,67.0,0.0,0.0,0.0
84184c9ffffffff,2.0,0.0,0.0,0.0
84184ddffffffff,2.0,0.0,0.0,0.0
84184e9ffffffff,1.0,0.0,0.0,0.0
84184ebffffffff,2.0,0.0,0.0,0.0
84184edffffffff,5.0,0.0,0.0,0.0
8418553ffffffff,3.0,0.0,0.0,0.0
8418557ffffffff,3.0,0.0,0.0,0.0
8418595ffffffff,3.0,0.0,0.0,0.0
8418597ffffffff,4.0,0.0,0.0,0.0
84185b1ffffffff,1.0,0.0,0.0,0.0
84185b5ffffffff,2.0,0.0,0.0,0.0
84185bbffffffff,58.0,0.0,0.0,0.0
84185d9ffffffff,1.0,0.0,0.0,0.0
8418607ffffffff,1.0,0.0,0.0,0.0
841860dffffffff,4.0,2.0,0.0,0.0
8418615ffffffff,2.0,0.0,0.0,0.0
8418623ffffffff,12.0,0.0,0.0,0.0
8418629ffffffff,4.0,0.0,0.0,0.0
841862bffffffff,2.0,0.0,0.0,0.0
841863dffffffff,1.0,0.0,0.0,0.0
841864dffffffff,2.0,2.0,0.0,0.0
8418655ffffffff,8.0,0.0,0.0,0.0
841866bffffffff,2.0,0.0,0.0,0.0
841868dffffffff,1.0,0.0,0.0,0.0
84186a1ffffffff,17.0,0.0,0.0,0.0
84186a5ffffffff,29.0,0.0,0.0,0.0
84186a7ffffffff,6.0,0.0,0.0,0.0
84186c1ffffffff,13.0,0.0,0.0,0.0
84186c3ffffffff,23.0,0.0,0.0,0.0
84186c5ffffffff,22.0,0.0,0.0,0.0
84186c7ffffffff,2.0,0.0,0.0,0.0
84186c9ffffffff,95.0,0.0,0.0,0.0
84186cbffffffff,12.0,0.0,0.0,0.0
84186e1ffffffff,2.0,0.0,0.0,0.0
84186e9ffffffff,9.0,0.0,0.0,0.0
84186ebffffffff,3.0,0.0,0.0,0.0
84186edffffffff,9.0,0.0,0.0,0.0
8418705ffffffff,3.0,0.0,0.0,0.0
841870dffffffff,29.0,0.0,0.0,0.0
8418711ffffffff,5.0,0.0,0.0,0.0
8418717ffffffff,1.0,0.0,0.0,0.0
841871bffffffff,12.0,0.0,0.0,0.0
8418729ffffffff,8.0,0.0,0.0,0.0
841873bffffffff,13.0,0.0,0.0,0.0
8418747ffffffff,2.0,0.0,0.0,0.0
8418763ffffffff,8.0,0.0,0.0,0.0
841876bffffffff,5.0,0.0,0.0,0.0
8419013ffffffff,14.0,1.0,0.0,0.0
841901bffffffff,1.0,0.0,0.0,0.0
8419081ffffffff,8.0,0.0,0.0,0.0
8419083ffffffff,30.0,0.0,0.0,0.0
8419087ffffffff,19.0,0.0,0.0,0.0
8419089ffffffff,18.0,4.0,0.0,0.0
841908bffffffff,13.0,0.0,0.0,0.0
841908dffffffff,5.0,0.0,0.0,0.0
8419091ffffffff,2.0,0.0,0.0,0.0
8419095ffffffff,1.0,0.0,0.0,0.0
841909dffffffff,9.0,0.0,0.0,0.0
84190a9ffffffff,2.0,0.0,0.0,0.0
84190b3ffffffff,13.0,0.0,0.0,0.0
84190b9ffffffff,6.0,0.0,0.0,0.0
84190bbffffffff,6.0,2.0,0.0,0.0
84190c1ffffffff,18.0,0.0,0.0,0.0
84190c5ffffffff,2.0,0.0,0.0,0.0
84190c7ffffffff,6.0,0.0,0.0,0.0
84190c9ffffffff,1.0,0.0,0.0,0.0
84190cbffffffff,3.0,0.0,0.0,0.0
84190cdffffffff,1.0,0.0,0.0,0.0
84190d9ffffffff,16.0,3.0,0.0,0.0
84190ddffffffff,6.0,0.0,0.0,0.0
84190e1ffffffff,2.0,0.0,0.0,0.0
84190e3ffffffff,8.0,0.0,0.0,0.0
84190e9ffffffff,2.0,0.0,0.0,0.0
84190ebffffffff,20.0,0.0,0.0,0.0
8419281ffffffff,20.0,2.0,0.0,0.0
8419283ffffffff,5.0,1.0,0.0,0.0
8419287ffffffff,13.0,5.0,0.0,0.0
8419289ffffffff,8.0,0.0,0.0,0.0
841928dffffffff,19.0,2.0,0.0,0.0
8419293ffffffff,11.0,2.0,0.0,0.0
8419297ffffffff,4.0,0.0,0.0,0.0
8419299ffffffff,1.0,0.0,0.0,0.0
84192a1ffffffff,5.0,3.0,0.0,0.0
84192a3ffffffff,2.0,0.0,0.0,0.0
84192a7ffffffff,7.0,0.0,0.0,0.0
84192abffffffff,6.0,0.0,0.0,0.0
84192b1ffffffff,2.0,0.0,0.0,0.0
84192b3ffffffff,2.0,0.0,0.0,0.0
84192b5ffffffff,9.0,5.0,0.0,0.0
84192b7ffffffff,72.0,11.0,0.0,0.0
84192bbffffffff,33.0,1.0,0.0,0.0
84192c3ffffffff,3.0,0.0,0.0,0.0
84192cbffffffff,5.0,0.0,0.0,0.0
8419401ffffffff,158.0,14.0,0.0,0.0
8419403ffffffff,52.0,6.0,0.0,0.0
8419405ffffffff,38.0,3.0,0.0,0.0
8419407ffffffff,9.0,0.0,0.0,0.0
841940dffffffff,26.0,4.0,0.0,0.0
8419411ffffffff,254.0,17.0,0.0,0.0
8419413ffffffff,519.0,34.0,0.0,0.0
8419415ffffffff,523.0,71.0,0.0,0.0
8419417ffffffff,20.0,0.0,0.0,0.0
8419419ffffffff,1.0,0.0,0.0,0.0
841941bffffffff,120.0,25.0,0.0,0.0
841941dffffffff,31.0,11.0,0.0,0.0
8419421ffffffff,94.0,23.0,0.0,0.0
8419423ffffffff,28.0,4.0,0.0,0.0
8419427ffffffff,4.0,2.0,0.0,0.0
8419429ffffffff,15.0,0.0,0.0,0.0
841942bffffffff,85.0,10.0,0.0,0.0
8419431ffffffff,55.0,12.0,0.0,0.0
8419433ffffffff,208.0,4.0,0.0,0.0
8419435ffffffff,131.0,2.0,0.0,0.0
8419437ffffffff,412.0,30.0,0.0,0.0
8419439ffffffff,186.0,37.0,0.0,0.0
841943bffffffff,52.0,13.0,0.0,0.0
841943dffffffff,39.0,11.0,0.0,0.0
8419461ffffffff,24.0,12.0,0.0,0.0
8419465ffffffff,41.0,5.0,0.0,0.0
8419467ffffffff,2.0,0.0,0.0,0.0
841946bffffffff,10.0,0.0,0.0,0.0
841946dffffffff,4.0,1.0,0.0,0.0
8419481ffffffff,27.0,1.0,0.0,0.0
8419485ffffffff,309.0,14.0,0.0,0.0
841948bffffffff,34.0,4.0,0.0,0.0
841948dffffffff,183.0,20.0,0.0,0.0
8419497ffffffff,2.0,0.0,0.0,0.0
84194a1ffffffff,11.0,0.0,0.0,0.0
84194a5ffffffff,109.0,0.0,0.0,0.0
84194a7ffffffff,7.0,1.0,0.0,0.0
84194a9ffffffff,4.0,0.0,0.0,0.0
84194abffffffff,112.0,3.0,0.0,0.0
84194adffffffff,153.0,10.0,0.0,0.0
84194b9ffffffff,33.0,2.0,0.0,0.0
84194c5ffffffff,261.0,5.0,0.0,0.0
84194d1ffffffff,4.0,0.0,0.0,0.0
84194d3ffffffff,2.0,0.0,0.0,0.0
84194d5ffffffff,34.0,2.0,0.0,0.0
84194d7ffffffff,9.0,0.0,0.0,0.0
84194d9ffffffff,80.0,2.0,0.0,0.0
84194dbffffffff,24.0,0.0,0.0,0.0
84194ddffffffff,50.0,5.0,0.0,0.0
84194e1ffffffff,63.0,13.0,0.0,0.0
84194e3ffffffff,133.0,4.0,0.0,0.0
84194e5ffffffff,63.0,0.0,0.0,0.0
84194e7ffffffff,251.0,15.0,0.0,0.0
84194e9ffffffff,28.0,2.0,0.0,0.0
84194ebffffffff,56.0,0.0,0.0,0.0
84194edffffffff,213.0,4.0,0.0,0.0
8419511ffffffff,36.0,0.0,0.0,0.0
8419513ffffffff,6.0,0.0,0.0,0.0
8419517ffffffff,3.0,3.0,0.0,0.0
8419519ffffffff,17.0,0.0,0.0,0.0
841951bffffffff,15.0,0.0,0.0,0.0
8419527ffffffff,13.0,0.0,0.0,0.0
8419529ffffffff,59.0,1.0,0.0,0.0
841952dffffffff,17.0,0.0,0.0,0.0
8419531ffffffff,36.0,0.0,0.0,0.0
8419533ffffffff,6.0,0.0,0.0,0.0
841953bffffffff,4.0,0.0,0.0,0.0
8419557ffffffff,12.0,4.0,0.0,0.0
8419563ffffffff,3.0,0.0,0.0,0.0
8419565ffffffff,2.0,0.0,0.0,0.0
8419567ffffffff,2.0,0.0,0.0,0.0
841956bffffffff,4.0,0.0,0.0,0.0
841956dffffffff,5.0,0.0,0.0,0.0
8419581ffffffff,19.0,0.0,0.0,0.0
8419583ffffffff,2.0,0.0,0.0,0.0
8419589ffffffff,9.0,0.0,0.0,0.0
841958bffffffff,53.0,2.0,0.0,0.0
8419591ffffffff,201.0,9.0,0.0,0.0
8419593ffffffff,2.0,0.0,0.0,0.0
8419595ffffffff,2.0,0.0,0.0,0.0
8419597ffffffff,70.0,0.0,0.0,0.0
841959bffffffff,218.0,2.0,0.0,0.0
84195a1ffffffff,2.0,0.0,0.0,0.0
84195b7ffffffff,9.0,0.0,0.0,0.0
84195bbffffffff,89.0,8.0,0.0,0.0
84195c1ffffffff,45.0,0.0,0.0,0.0
84195c3ffffffff,6.0,0.0,0.0,0.0
84195c7ffffffff,29.0,0.0,0.0,0.0
84195c9ffffffff,124.0,4.0,0.0,0.0
84195cbffffffff,78.0,0.0,0.0,0.0
84195cdffffffff,2.0,0.0,0.0,0.0
84195d1ffffffff,76.0,2.0,0.0,0.0
84195d3ffffffff,175.0,5.0,0.0,0.0
84195d5ffffffff,89.0,0.0,0.0,0.0
84195d7ffffffff,18.0,0.0,0.0,0.0
84195d9ffffffff,167.0,0.0,0.0,0.0
84195dbffffffff,31.0,0.0,0.0,0.0
84195ddffffffff,3.0,0.0,0.0,0.0
8419681ffffffff,26.0,0.0,0.0,0.0
8419683ffffffff,81.0,0.0,0.0,0.0
8419689ffffffff,277.0,0.0,0.0,0.0
841968bffffffff,54.0,0.0,0.0,0.0
8419691ffffffff,49.0,0.0,0.0,0.0
8419693ffffffff,138.0,0.0,0.0,0.0
8419695ffffffff,121.0,0.0,0.0,0.0
8419697ffffffff,181.0,0.0,0.0,0.0
8419699ffffffff,38.0,0.0,0.0,0.0
841969bffffffff,52.0,0.0,0.0,0.0
841969dffffffff,178.0,0.0,0.0,0.0
84196b1ffffffff,20.0,0.0,0.0,0.0
84196b3ffffffff,92.0,0.0,0.0,0.0
84196b7ffffffff,26.0,0.0,0.0,0.0
84196b9ffffffff,45.0,0.0,0.0,0.0
84196bbffffffff,131.0,2.0,0.0,0.0
84196c3ffffffff,4.0,0.0,0.0,0.0
84196d1ffffffff,17.0,0.0,0.0,0.0
84196d3ffffffff,54.0,0.0,0.0,0.0
84196d5ffffffff,64.0,0.0,0.0,0.0
84196d7ffffffff,24.0,0.0,0.0,0.0
84196d9ffffffff,81.0,2.0,0.0,0.0
84196dbffffffff,84.0,0.0,0.0,0.0
84196ddffffffff,72.0,2.0,0.0,0.0
8419721ffffffff,46.0,0.0,0.0,0.0
8419723ffffffff,45.0,2.0,0.0,0.0
8419727ffffffff,29.0,3.0,0.0,0.0
8419729ffffffff,22.0,0.0,0.0,0.0
841972bffffffff,59.0,0.0,0.0,0.0
841972dffffffff,5.0,0.0,0.0,0.0
8419733ffffffff,61.0,0.0,0.0,0.0
8419739ffffffff,97.0,18.0,0.0,0.0
841973bffffffff,137.0,7.0,0.0,0.0
841973dffffffff,9.0,5.0,0.0,0.0
8419763ffffffff,17.0,0.0,0.0,0.0
8419769ffffffff,48.0,2.0,0.0,0.0
841976bffffffff,24.0,2.0,0.0,0.0
841976dffffffff,2.0,0.0,0.0,0.0
841a849ffffffff,57.0,0.0,0.0,0.0
841aa01ffffffff,9.0,0.0,0.0,0.0
841aa03ffffffff,4.0,0.0,0.0,0.0
841aa05ffffffff,108.0,0.0,0.0,0.0
841aa07ffffffff,941.0,0.0,0.0,0.0
841aa0dffffffff,46.0,0.0,0.0,0.0
841aa21ffffffff,38.0,0.0,0.0,0.0
841aa23ffffffff,418.0,0.0,0.0,0.0
841aa27ffffffff,22.0,0.0,0.0,0.0
841aa29ffffffff,97.0,0.0,0.0,0.0
841aa2bffffffff,45.0,0.0,0.0,0.0
841aa35ffffffff,70.0,0.0,0.0,0.0
841aa3dffffffff,859.0,0.0,0.0,0.0
841aa45ffffffff,119.0,0.0,0.0,0.0
841aa47ffffffff,119.0,0.0,0.0,0.0
841aa4dffffffff,128.0,0.0,0.0,0.0
841aa63ffffffff,76.0,0.0,0.0,0.0
841aa69ffffffff,6.0,0.0,0.0,0.0
841aa6bffffffff,41.0,0.0,0.0,0.0
841ab0bffffffff,19.0,0.0,0.0,0.0
841ab4dffffffff,4.0,0.0,0.0,0.0
841ab51ffffffff,6.0,0.0,0.0,0.0
841ab55ffffffff,4.0,0.0,0.0,0.0
841ab57ffffffff,17.0,0.0,0.0,0.0
841ab5dffffffff,8.0,0.0,0.0,0.0
841b801ffffffff,2.0,0.0,0.0,0.0
841b803ffffffff,4.0,0.0,0.0,0.0
841b821ffffffff,5.0,0.0,0.0,0.0
841b823ffffffff,79.0,0.0,0.0,0.0
841b825ffffffff,1.0,0.0,0.0,0.0
841b827ffffffff,1.0,0.0,0.0,0.0
841b82bffffffff,2.0,0.0,0.0,0.0
841b831ffffffff,2.0,0.0,0.0,0.0
841b835ffffffff,4.0,0.0,0.0,0.0
841b839ffffffff,9.0,0.0,0.0,0.0
841b83bffffffff,1.0,0.0,0.0,0.0
841b83dffffffff,16.0,0.0,0.0,0.0
841b84dffffffff,5.0,0.0,0.0,0.0
841b8a5ffffffff,13.0,0.0,0.0,0.0
841b8a7ffffffff,13.0,0.0,0.0,0.0
841b911ffffffff,2.0,0.0,0.0,0.0
841b915ffffffff,6.0,0.0,0.0,0.0
841b919ffffffff,3.0,0.0,0.0,0.0
841b91dffffffff,10.0,0.0,0.0,0.0
841b921ffffffff,10.0,0.0,0.0,0.0
841b92bffffffff,56.0,0.0,0.0,0.0
841b92dffffffff,47.0,0.0,0.0,0.0
841b939ffffffff,17.0,0.0,0.0,0.0
841b96bffffffff,2.0,0.0,0.0,0.0
841b985ffffffff,2.0,0.0,0.0,0.0
841b989ffffffff,1.0,0.0,0.0,0.0
841b98bffffffff,8.0,0.0,0.0,0.0
841b98dffffffff,31.0,0.0,0.0,0.0
841b991ffffffff,11.0,0.0,0.0,0.0
841b993ffffffff,4.0,0.0,0.0,0.0
841b995ffffffff,4.0,0.0,0.0,0.0
841b999ffffffff,11.0,0.0,0.0,0.0
841b99bffffffff,43.0,0.0,0.0,0.0
841b9a5ffffffff,92.0,0.0,0.0,0.0
841b9a9ffffffff,6.0,0.0,0.0,0.0
841b9adffffffff,8.0,0.0,0.0,0.0
841b9c7ffffffff,6.0,0.0,0.0,0.0
841b9c9ffffffff,19.0,0.0,0.0,0.0
841b9cdffffffff,23.0,0.0,0.0,0.0
841b9d5ffffffff,8.0,0.0,0.0,0.0
841b9e1ffffffff,133.0,0.0,0.0,0.0
841b9e3ffffffff,8.0,0.0,0.0,0.0
841b9e7ffffffff,52.0,0.0,0.0,0.0
841b9ebffffffff,149.0,0.0,0.0,0.0
841bb07ffffffff,8.0,0.0,0.0,0.0
841e005ffffffff,3.0,0.0,0.0,0.0
841e009ffffffff,9.0,0.0,0.0,0.0
841e019ffffffff,17.0,0.0,0.0,0.0
841e01bffffffff,1.0,0.0,0.0,0.0
841e01dffffffff,8.0,0.0,0.0,0.0
841e021ffffffff,27.0,0.0,0.0,0.0
841e023ffffffff,118.0,23.0,0.0,0.0
841e025ffffffff,53.0,12.0,0.0,0.0
841e029ffffffff,66.0,0.0,0.0,0.0
841e02bffffffff,8.0,0.0,0.0,0.0
841e02dffffffff,178.0,13.0,0.0,0.0
841e031ffffffff,2.0,0.0,0.0,0.0
841e035ffffffff,7.0,0.0,0.0,0.0
841e037ffffffff,10.0,0.0,0.0,0.0
841e041ffffffff,79.0,4.0,0.0,0.0
841e043ffffffff,21.0,0.0,0.0,0.0
841e045ffffffff,108.0,6.0,0.0,0.0
841e047ffffffff,79.0,5.0,0.0,0.0
841e04bffffffff,38.0,0.0,0.0,0.0
841e04dffffffff,4.0,2.0,0.0,0.0
841e051ffffffff,10.0,0.0,0.0,0.0
841e053ffffffff,13.0,0.0,0.0,0.0
841e057ffffffff,1.0,0.0,0.0,0.0
841e059ffffffff,63.0,7.0,0.0,0.0
841e05bffffffff,99.0,0.0,0.0,0.0
841e05dffffffff,16.0,0.0,0.0,0.0
841e061ffffffff,306.0,22.0,0.0,0.0
841e063ffffffff,24.0,0.0,0.0,0.0
841e067ffffffff,12.0,0.0,0.0,0.0
841e069ffffffff,8.0,0.0,0.0,0.0
841e06bffffffff,145.0,0.0,0.0,0.0
841e06dffffffff,10.0,0.0,0.0,0.0
841e085ffffffff,18.0,0.0,0.0,0.0
841e08dffffffff,2.0,0.0,0.0,0.0
841e0a1ffffffff,2.0,2.0,0.0,0.0
841e0a5ffffffff,1.0,0.0,0.0,0.0
841e0a9ffffffff,153.0,0.0,0.0,0.0
841e0adffffffff,6.0,0.0,0.0,0.0
841e0bdffffffff,2.0,0.0,0.0,0.0
841e0c1ffffffff,5.0,0.0,0.0,0.0
841e0c3ffffffff,31.0,0.0,0.0,0.0
841e0e1ffffffff,1.0,0.0,0.0,0.0
841e0e3ffffffff,2.0,0.0,0.0,0.0
841e0e7ffffffff,88.0,8.0,0.0,0.0
841e0e9ffffffff,11.0,0.0,0.0,0.0
841e0ebffffffff,9.0,0.0,0.0,0.0
841e0edffffffff,2.0,0.0,0.0,0.0
841e113ffffffff,5.0,0.0,0.0,0.0
841e125ffffffff,85.0,1.0,0.0,0.0
841e129ffffffff,1.0,0.0,0.0,0.0
841e131ffffffff,25.0,0.0,0.0,0.0
841e133ffffffff,2.0,0.0,0.0,0.0
841e135ffffffff,10.0,0.0,0.0,0.0
841e137ffffffff,22.0,2.0,0.0,0.0
841e139ffffffff,43.0,0.0,0.0,0.0
841e13bffffffff,29.0,0.0,0.0,0.0
841e13dffffffff,14.0,0.0,0.0,0.0
841e153ffffffff,29.0,2.0,0.0,0.0
841e15bffffffff,1.0,0.0,0.0,0.0
841e183ffffffff,1.0,0.0,0.0,0.0
841e19dffffffff,5.0,2.0,0.0,0.0
841e1adffffffff,2.0,0.0,0.0,0.0
841e1b3ffffffff,43.0,0.0,0.0,0.0
841e1b5ffffffff,2.0,0.0,0.0,0.0
841e1b7ffffffff,3.0,0.0,0.0,0.0
841e1b9ffffffff,6.0,0.0,0.0,0.0
841e1bbffffffff,8.0,0.0,0.0,0.0
841e1c1ffffffff,2.0,0.0,0.0,0.0
841e1c3ffffffff,7.0,0.0,0.0,0.0
841e1c5ffffffff,9.0,0.0,0.0,0.0
841e1c9ffffffff,2.0,0.0,0.0,0.0
841e1cbffffffff,36.0,0.0,0.0,0.0
841e1d1ffffffff,4.0,0.0,0.0,0.0
841e1d7ffffffff,12.0,0.0,0.0,0.0
841e1ddffffffff,75.0,3.0,0.0,0.0
841e1e5ffffffff,5.0,0.0,0.0,0.0
841e1edffffffff,8.0,0.0,0.0,0.0
841e201ffffffff,17.0,2.0,0.0,0.0
841e209ffffffff,2.0,0.0,0.0,0.0
841e20dffffffff,39.0,0.0,0.0,0.0
841e219ffffffff,1.0,0.0,0.0,0.0
841e21dffffffff,2.0,0.0,0.0,0.0
841e221ffffffff,2.0,0.0,0.0,0.0
841e223ffffffff,14.0,0.0,0.0,0.0
841e225ffffffff,75.0,0.0,0.0,0.0
841e229ffffffff,8.0,0.0,0.0,0.0
841e233ffffffff,10.0,3.0,0.0,0.0
841e235ffffffff,6.0,0.0,0.0,0.0
841e237ffffffff,12.0,0.0,0.0,0.0
841e239ffffffff,5.0,0.0,0.0,0.0
841e23dffffffff,5.0,0.0,0.0,0.0
841e241ffffffff,9.0,0.0,0.0,0.0
841e243ffffffff,18.0,0.0,0.0,0.0
841e247ffffffff,3.0,0.0,0.0,0.0
841e249ffffffff,7.0,0.0,0.0,0.0
841e24bffffffff,38.0,0.0,0.0,0.0
841e251ffffffff,1.0,0.0,0.0,0.0
841e257ffffffff,47.0,0.0,0.0,0.0
841e259ffffffff,1.0,0.0,0.0,0.0
841e25bffffffff,1.0,0.0,0.0,0.0
841e25dffffffff,5.0,0.0,0.0,0.0
841e261ffffffff,4.0,0.0,0.0,0.0
841e263ffffffff,1.0,0.0,0.0,0.0
841e269ffffffff,17.0,0.0,0.0,0.0
841e26dffffffff,2.0,0.0,0.0,0.0
841e281ffffffff,18.0,0.0,0.0,0.0
841e283ffffffff,1.0,0.0,0.0,0.0
841e285ffffffff,13.0,0.0,0.0,0.0
841e287ffffffff,5.0,0.0,0.0,0.0
841e289ffffffff,5.0,5.0,0.0,0.0
841e291ffffffff,2.0,0.0,0.0,0.0
841e293ffffffff,2.0,0.0,0.0,0.0
841e297ffffffff,2.0,0.0,0.0,0.0
841e29dffffffff,5.0,0.0,0.0,0.0
841e2a5ffffffff,3.0,0.0,0.0,0.0
841e2a9ffffffff,30.0,0.0,0.0,0.0
841e2abffffffff,12.0,0.0,0.0,0.0
841e2adffffffff,5.0,0.0,0.0,0.0
841e2b1ffffffff,2.0,0.0,0.0,0.0
841e2bbffffffff,7.0,0.0,0.0,0.0
841e2c1ffffffff,2.0,0.0,0.0,0.0
841e2c3ffffffff,4.0,0.0,0.0,0.0
841e2d1ffffffff,2.0,0.0,0.0,0.0
841e2d3ffffffff,15.0,0.0,0.0,0.0
841e2d9ffffffff,1.0,0.0,0.0,0.0
841e2dbffffffff,2.0,0.0,0.0,0.0
841e2ddffffffff,13.0,0.0,0.0,0.0
841e2e1ffffffff,8.0,0.0,0.0,0.0
841e2e3ffffffff,25.0,0.0,0.0,0.0
841e2e7ffffffff,35.0,0.0,0.0,0.0
841e2ebffffffff,2.0,0.0,0.0,0.0
841e301ffffffff,7.0,0.0,0.0,0.0
841e307ffffffff,332.0,0.0,0.0,0.0
841e317ffffffff,3.0,0.0,0.0,0.0
