cell_id,Butorides striata,Butorides striata striata,Butorides striata sundevalli,Butorides striata [atricapilla Group]
83651dfffffffff,126.0,0.0,0.0,0.0
83651efffffffff,22.0,0.0,0.0,0.0
836520fffffffff,765.0,0.0,0.0,8.0
836522fffffffff,11.0,0.0,0.0,0.0
836523fffffffff,75.0,0.0,0.0,3.0
836525fffffffff,5.0,0.0,0.0,0.0
836526fffffffff,824.0,0.0,0.0,6.0
83652efffffffff,2.0,0.0,0.0,0.0
836531fffffffff,5.0,0.0,0.0,0.0
836535fffffffff,3.0,0.0,0.0,0.0
836553fffffffff,1.0,0.0,0.0,0.0
836580fffffffff,4.0,0.0,0.0,0.0
836581fffffffff,5.0,0.0,0.0,2.0
836583fffffffff,300.0,0.0,0.0,0.0
836584fffffffff,34.0,0.0,0.0,2.0
836585fffffffff,44.0,0.0,0.0,2.0
836586fffffffff,7.0,0.0,0.0,0.0
836588fffffffff,10.0,0.0,0.0,0.0
836589fffffffff,34.0,0.0,0.0,2.0
83658afffffffff,185.0,0.0,0.0,90.0
83658bfffffffff,1206.0,0.0,0.0,397.0
83658efffffffff,39.0,0.0,0.0,7.0
836590fffffffff,7.0,0.0,0.0,0.0
836591fffffffff,9.0,0.0,0.0,0.0
836595fffffffff,12.0,0.0,0.0,0.0
836598fffffffff,4.0,0.0,0.0,2.0
836599fffffffff,162.0,0.0,0.0,49.0
83659bfffffffff,1.0,0.0,0.0,0.0
83659cfffffffff,40.0,0.0,0.0,0.0
83659dfffffffff,6.0,0.0,0.0,2.0
8365a2fffffffff,1.0,0.0,0.0,0.0
8365b0fffffffff,60.0,0.0,0.0,4.0
8365b2fffffffff,11.0,0.0,0.0,0.0
8365b3fffffffff,29.0,0.0,0.0,0.0
8365b4fffffffff,2.0,0.0,0.0,0.0
8365b5fffffffff,53.0,0.0,0.0,2.0
8365b6fffffffff,22.0,0.0,0.0,3.0
836600fffffffff,43.0,2.0,0.0,0.0
836601fffffffff,5.0,0.0,0.0,0.0
836602fffffffff,446.0,3.0,0.0,0.0
836603fffffffff,24.0,0.0,0.0,0.0
836604fffffffff,86.0,2.0,0.0,0.0
836605fffffffff,32.0,5.0,0.0,0.0
836606fffffffff,380.0,8.0,0.0,0.0
836608fffffffff,133.0,3.0,0.0,0.0
836609fffffffff,22.0,0.0,0.0,0.0
83660afffffffff,441.0,14.0,0.0,0.0
83660bfffffffff,113.0,2.0,0.0,0.0
83660cfffffffff,23.0,0.0,0.0,0.0
83660dfffffffff,21.0,0.0,0.0,0.0
83660efffffffff,386.0,2.0,0.0,0.0
836610fffffffff,482.0,0.0,0.0,0.0
836611fffffffff,164.0,3.0,0.0,0.0
836612fffffffff,2.0,0.0,0.0,0.0
836613fffffffff,364.0,0.0,0.0,0.0
836615fffffffff,16.0,0.0,0.0,0.0
836616fffffffff,442.0,0.0,0.0,0.0
836618fffffffff,199.0,2.0,0.0,0.0
836619fffffffff,836.0,57.0,0.0,0.0
83661afffffffff,213.0,5.0,0.0,0.0
83661bfffffffff,347.0,8.0,0.0,0.0
83661cfffffffff,48.0,0.0,0.0,0.0
83661dfffffffff,132.0,6.0,0.0,0.0
83661efffffffff,24.0,2.0,0.0,0.0
836620fffffffff,186.0,17.0,0.0,0.0
836621fffffffff,24.0,0.0,0.0,0.0
836622fffffffff,1138.0,118.0,0.0,0.0
836623fffffffff,13.0,0.0,0.0,0.0
836625fffffffff,66.0,2.0,0.0,0.0
836628fffffffff,22.0,0.0,0.0,0.0
836629fffffffff,27.0,0.0,0.0,0.0
83662afffffffff,3.0,0.0,0.0,0.0
83662bfffffffff,39.0,0.0,0.0,0.0
83662cfffffffff,58.0,0.0,0.0,0.0
83662efffffffff,3.0,0.0,0.0,0.0
836631fffffffff,568.0,16.0,0.0,0.0
836641fffffffff,397.0,21.0,0.0,0.0
836643fffffffff,2.0,0.0,0.0,0.0
836644fffffffff,6.0,0.0,0.0,0.0
836645fffffffff,10.0,0.0,0.0,0.0
836646fffffffff,1.0,0.0,0.0,0.0
83664cfffffffff,2.0,0.0,0.0,0.0
83664dfffffffff,1.0,0.0,0.0,0.0
836650fffffffff,14.0,0.0,0.0,0.0
836652fffffffff,167.0,0.0,0.0,0.0
836653fffffffff,4.0,0.0,0.0,0.0
836654fffffffff,183.0,0.0,0.0,0.0
836656fffffffff,274.0,2.0,0.0,0.0
83665afffffffff,132.0,16.0,0.0,0.0
83665bfffffffff,12.0,4.0,0.0,0.0
83665efffffffff,32.0,0.0,0.0,0.0
836660fffffffff,18.0,0.0,0.0,0.0
836662fffffffff,10.0,0.0,0.0,0.0
836663fffffffff,77.0,0.0,0.0,0.0
836664fffffffff,55.0,0.0,0.0,0.0
836666fffffffff,3.0,0.0,0.0,0.0
83666afffffffff,2.0,2.0,0.0,0.0
83666cfffffffff,14.0,0.0,0.0,0.0
83666efffffffff,19.0,0.0,0.0,0.0
836670fffffffff,59.0,0.0,0.0,0.0
836671fffffffff,15.0,0.0,0.0,0.0
836672fffffffff,196.0,0.0,0.0,0.0
836673fffffffff,35.0,0.0,0.0,0.0
836674fffffffff,9.0,0.0,0.0,0.0
836675fffffffff,201.0,0.0,0.0,0.0
836676fffffffff,12.0,0.0,0.0,0.0
8366a1fffffffff,7.0,0.0,0.0,0.0
8366a5fffffffff,2015.0,0.0,0.0,0.0
8366a9fffffffff,2.0,0.0,0.0,0.0
8366c0fffffffff,226.0,0.0,0.0,0.0
8366c1fffffffff,28.0,0.0,0.0,0.0
8366c2fffffffff,692.0,41.0,0.0,0.0
8366c3fffffffff,11.0,3.0,0.0,0.0
8366c4fffffffff,319.0,0.0,0.0,0.0
8366c5fffffffff,67.0,0.0,0.0,0.0
8366c6fffffffff,349.0,4.0,0.0,0.0
8366cdfffffffff,2.0,0.0,0.0,0.0
8366cefffffffff,167.0,14.0,0.0,0.0
8366d0fffffffff,340.0,50.0,0.0,0.0
8366d1fffffffff,48.0,0.0,0.0,0.0
8366d2fffffffff,141.0,30.0,0.0,0.0
8366d3fffffffff,392.0,60.0,0.0,0.0
8366d4fffffffff,62.0,0.0,0.0,0.0
8366d5fffffffff,43.0,0.0,0.0,0.0
8366d6fffffffff,20.0,2.0,0.0,0.0
8366d8fffffffff,110.0,15.0,0.0,0.0
8366dafffffffff,171.0,28.0,0.0,0.0
8366dbfffffffff,18.0,3.0,0.0,0.0
8366dcfffffffff,1825.0,342.0,0.0,0.0
8366ddfffffffff,185.0,15.0,0.0,0.0
8366defffffffff,549.0,81.0,0.0,0.0
8366e0fffffffff,509.0,12.0,0.0,0.0
8366e1fffffffff,325.0,0.0,0.0,0.0
8366e2fffffffff,119.0,0.0,0.0,0.0
8366e3fffffffff,30.0,0.0,0.0,0.0
8366e4fffffffff,2695.0,94.0,0.0,0.0
8366e5fffffffff,1511.0,15.0,0.0,0.0
8366e6fffffffff,2210.0,37.0,0.0,0.0
8366e9fffffffff,16.0,4.0,0.0,0.0
8366eafffffffff,11.0,0.0,0.0,0.0
8366ecfffffffff,360.0,0.0,0.0,0.0
8366eefffffffff,120.0,0.0,0.0,0.0
8366f0fffffffff,328.0,5.0,0.0,0.0
8366f1fffffffff,1534.0,4.0,0.0,0.0
8366f3fffffffff,35.0,0.0,0.0,0.0
8366f5fffffffff,2736.0,73.0,0.0,0.0
836740fffffffff,2.0,0.0,0.0,0.0
836741fffffffff,236.0,0.0,0.0,0.0
836742fffffffff,73.0,2.0,0.0,0.0
836743fffffffff,252.0,10.0,0.0,0.0
836745fffffffff,8.0,0.0,0.0,0.0
83674afffffffff,142.0,12.0,0.0,0.0
83674cfffffffff,142.0,4.0,0.0,0.0
83674dfffffffff,8.0,0.0,0.0,0.0
83674efffffffff,173.0,16.0,0.0,0.0
836752fffffffff,377.0,0.0,0.0,0.0
836753fffffffff,255.0,1.0,0.0,0.0
836755fffffffff,106.0,0.0,0.0,0.0
836756fffffffff,2.0,0.0,0.0,0.0
836758fffffffff,29.0,13.0,0.0,0.0
836759fffffffff,73.0,17.0,0.0,0.0
83675afffffffff,16.0,1.0,0.0,0.0
83675bfffffffff,23.0,0.0,0.0,0.0
83675cfffffffff,155.0,0.0,0.0,0.0
83675dfffffffff,12.0,0.0,0.0,0.0
83675efffffffff,12.0,0.0,0.0,0.0
836769fffffffff,8.0,0.0,0.0,0.0
83676bfffffffff,21.0,0.0,0.0,0.0
83678bfffffffff,1.0,0.0,0.0,0.0
836802fffffffff,21.0,0.0,0.0,0.0
836805fffffffff,2.0,0.0,0.0,0.0
836806fffffffff,2.0,0.0,0.0,0.0
836810fffffffff,3.0,0.0,0.0,0.0
836811fffffffff,34.0,0.0,0.0,7.0
836812fffffffff,5.0,0.0,0.0,0.0
836815fffffffff,197.0,0.0,0.0,29.0
836816fffffffff,14.0,0.0,0.0,0.0
836818fffffffff,285.0,0.0,0.0,87.0
836819fffffffff,1.0,0.0,0.0,0.0
83681afffffffff,6.0,0.0,0.0,5.0
83681bfffffffff,14.0,0.0,0.0,0.0
83681cfffffffff,29.0,0.0,0.0,10.0
83681dfffffffff,43.0,0.0,0.0,2.0
836828fffffffff,135.0,0.0,0.0,37.0
83682afffffffff,4.0,0.0,0.0,0.0
836840fffffffff,4.0,0.0,0.0,0.0
836841fffffffff,9.0,0.0,0.0,0.0
836842fffffffff,4.0,0.0,0.0,0.0
836844fffffffff,37.0,0.0,0.0,0.0
836846fffffffff,52.0,0.0,0.0,2.0
83684efffffffff,3.0,0.0,0.0,0.0
836855fffffffff,10.0,0.0,0.0,2.0
836856fffffffff,20.0,0.0,0.0,2.0
836858fffffffff,76.0,0.0,0.0,4.0
83685cfffffffff,4.0,0.0,0.0,0.0
83685dfffffffff,94.0,0.0,0.0,10.0
83685efffffffff,58.0,0.0,0.0,4.0
836862fffffffff,3.0,0.0,0.0,1.0
836865fffffffff,18.0,0.0,0.0,10.0
83686efffffffff,1.0,0.0,0.0,1.0
836871fffffffff,31.0,0.0,0.0,2.0
836875fffffffff,4.0,0.0,0.0,0.0
83688afffffffff,1.0,0.0,0.0,0.0
836892fffffffff,3.0,0.0,0.0,3.0
836896fffffffff,14.0,0.0,0.0,0.0
8368a5fffffffff,14.0,0.0,0.0,0.0
8368abfffffffff,6.0,0.0,0.0,0.0
8368acfffffffff,3.0,0.0,0.0,0.0
8368c2fffffffff,2.0,0.0,0.0,2.0
8368c3fffffffff,4.0,0.0,0.0,2.0
8368c8fffffffff,99.0,0.0,0.0,16.0
8368cafffffffff,2.0,0.0,0.0,0.0
8368cefffffffff,12.0,0.0,0.0,2.0
8368d0fffffffff,10.0,0.0,0.0,2.0
8368d1fffffffff,1.0,0.0,0.0,0.0
8368d2fffffffff,10.0,0.0,0.0,4.0
8368d3fffffffff,1.0,0.0,0.0,0.0
8368d6fffffffff,2.0,0.0,0.0,0.0
8368d8fffffffff,1.0,0.0,0.0,0.0
8368dbfffffffff,2.0,0.0,0.0,0.0
8368f6fffffffff,4.0,0.0,0.0,0.0
836914fffffffff,1.0,0.0,0.0,0.0
836916fffffffff,1.0,0.0,0.0,0.0
836934fffffffff,1.0,0.0,0.0,0.0
836940fffffffff,2.0,0.0,0.0,0.0
836941fffffffff,390.0,0.0,0.0,2.0
836943fffffffff,104.0,0.0,0.0,0.0
836945fffffffff,48.0,0.0,0.0,1.0
83694afffffffff,8.0,0.0,0.0,1.0
83694bfffffffff,8.0,0.0,0.0,0.0
83694efffffffff,539.0,0.0,0.0,21.0
836958fffffffff,6.0,0.0,0.0,0.0
836959fffffffff,4.0,0.0,0.0,0.0
83695cfffffffff,2.0,0.0,0.0,0.0
83695dfffffffff,11.0,0.0,0.0,0.0
83695efffffffff,4.0,0.0,0.0,0.0
836968fffffffff,1.0,0.0,0.0,0.0
83696afffffffff,25.0,0.0,0.0,2.0
83696cfffffffff,14.0,0.0,0.0,0.0
83696dfffffffff,6.0,0.0,0.0,4.0
83696efffffffff,2.0,0.0,0.0,0.0
83699afffffffff,16.0,0.0,0.0,0.0
836a45fffffffff,3.0,0.0,0.0,3.0
836a49fffffffff,6.0,0.0,0.0,0.0
836a5afffffffff,3.0,0.0,0.0,0.0
836a69fffffffff,2.0,0.0,0.0,0.0
836ac0fffffffff,19.0,0.0,0.0,6.0
836ac1fffffffff,13.0,0.0,0.0,2.0
836ac2fffffffff,5.0,0.0,0.0,0.0
836ac3fffffffff,254.0,0.0,0.0,38.0
836ac8fffffffff,316.0,0.0,0.0,54.0
836ac9fffffffff,15.0,0.0,0.0,0.0
836acafffffffff,4.0,0.0,0.0,2.0
836accfffffffff,13.0,0.0,0.0,0.0
836acdfffffffff,22.0,0.0,0.0,4.0
836acefffffffff,180.0,0.0,0.0,15.0
836ad8fffffffff,54.0,0.0,0.0,0.0
836adcfffffffff,31.0,0.0,0.0,1.0
836addfffffffff,183.0,0.0,0.0,26.0
836adefffffffff,34.0,0.0,0.0,1.0
836ae0fffffffff,2.0,0.0,0.0,2.0
836ae8fffffffff,159.0,0.0,0.0,19.0
836aeafffffffff,33.0,0.0,0.0,6.0
836aebfffffffff,16.0,0.0,0.0,9.0
836aeefffffffff,22.0,0.0,0.0,2.0
836b6efffffffff,2.0,0.0,0.0,0.0
836bb6fffffffff,2.0,0.0,0.0,0.0
836c58fffffffff,45.0,0.0,32.0,0.0
836c59fffffffff,1372.0,0.0,932.0,0.0
836c5afffffffff,285.0,0.0,131.0,0.0
836c5bfffffffff,1387.0,0.0,810.0,0.0
836c5dfffffffff,173.0,0.0,109.0,0.0
837280fffffffff,1.0,0.0,0.0,0.0
837286fffffffff,2.0,0.0,0.0,0.0
837291fffffffff,3.0,0.0,0.0,3.0
8372a3fffffffff,2.0,0.0,0.0,0.0
8372aefffffffff,24.0,0.0,0.0,0.0
8372b0fffffffff,1.0,0.0,0.0,0.0
8372b6fffffffff,1.0,0.0,0.0,0.0
8372f3fffffffff,2.0,0.0,0.0,0.0
837390fffffffff,16.0,0.0,0.0,0.0
837392fffffffff,2.0,0.0,0.0,0.0
837395fffffffff,5.0,0.0,0.0,0.0
837396fffffffff,3.0,0.0,0.0,0.0
837398fffffffff,2.0,0.0,0.0,0.0
83739afffffffff,104.0,0.0,0.0,9.0
83739bfffffffff,51.0,0.0,0.0,12.0
837508fffffffff,122.0,0.0,0.0,3.0
837509fffffffff,10.0,0.0,0.0,1.0
83750afffffffff,1.0,0.0,0.0,0.0
83750dfffffffff,85.0,0.0,0.0,5.0
837513fffffffff,1.0,0.0,0.0,0.0
837515fffffffff,1.0,0.0,0.0,0.0
837518fffffffff,1.0,0.0,0.0,0.0
837519fffffffff,2.0,0.0,0.0,0.0
837520fffffffff,186.0,0.0,0.0,8.0
837529fffffffff,43.0,0.0,0.0,0.0
83752afffffffff,2.0,0.0,0.0,0.0
837530fffffffff,2.0,0.0,0.0,0.0
837531fffffffff,2.0,0.0,0.0,0.0
837536fffffffff,8.0,0.0,0.0,0.0
837574fffffffff,21.0,0.0,0.0,0.0
837576fffffffff,27.0,0.0,0.0,1.0
837586fffffffff,3.0,0.0,0.0,0.0
837683fffffffff,1.0,0.0,0.0,0.0
837699fffffffff,9.0,0.0,0.0,0.0
83769dfffffffff,5.0,0.0,0.0,0.0
837a40fffffffff,138.0,0.0,0.0,0.0
837a41fffffffff,319.0,0.0,0.0,0.0
837a45fffffffff,19.0,0.0,0.0,0.0
837a48fffffffff,3.0,0.0,0.0,0.0
837a49fffffffff,9.0,0.0,0.0,0.0
837a4cfffffffff,3.0,0.0,0.0,0.0
837a4dfffffffff,20.0,0.0,0.0,0.0
837a50fffffffff,2.0,0.0,0.0,0.0
837a59fffffffff,8.0,0.0,0.0,0.0
837a5dfffffffff,1.0,0.0,0.0,0.0
837a60fffffffff,45.0,0.0,0.0,0.0
837a61fffffffff,2.0,0.0,0.0,0.0
837a63fffffffff,2.0,0.0,0.0,0.0
837a64fffffffff,5.0,0.0,0.0,0.0
837a65fffffffff,29.0,0.0,0.0,1.0
837a66fffffffff,7.0,0.0,0.0,0.0
837a68fffffffff,149.0,0.0,0.0,5.0
837a69fffffffff,3.0,0.0,0.0,0.0
837a6afffffffff,112.0,0.0,0.0,0.0
837a6bfffffffff,82.0,0.0,0.0,0.0
837a6dfffffffff,143.0,0.0,0.0,18.0
837a6efffffffff,153.0,0.0,0.0,0.0
837ac1fffffffff,3.0,0.0,0.0,0.0
837ac8fffffffff,32.0,0.0,0.0,15.0
837acafffffffff,15.0,0.0,0.0,2.0
837acdfffffffff,14.0,0.0,0.0,8.0
837ad9fffffffff,80.0,0.0,0.0,10.0
837aebfffffffff,1.0,0.0,0.0,0.0
837b2cfffffffff,2.0,0.0,0.0,0.0
837b2dfffffffff,4.0,0.0,0.0,0.0
837b48fffffffff,7.0,0.0,0.0,0.0
837b4afffffffff,19.0,0.0,0.0,1.0
837b4bfffffffff,11.0,0.0,0.0,0.0
837b4cfffffffff,2.0,0.0,0.0,0.0
837b4dfffffffff,2.0,0.0,0.0,0.0
837b59fffffffff,52.0,0.0,0.0,8.0
837b5bfffffffff,18.0,0.0,0.0,0.0
837b6afffffffff,9.0,0.0,0.0,0.0
837b6bfffffffff,31.0,0.0,0.0,5.0
838002fffffffff,14.0,0.0,0.0,0.0
838003fffffffff,2.0,0.0,0.0,0.0
838005fffffffff,3.0,0.0,0.0,0.0
838008fffffffff,3.0,0.0,0.0,0.0
838009fffffffff,2.0,0.0,0.0,0.0
83800cfffffffff,11.0,0.0,0.0,0.0
83800efffffffff,7.0,5.0,0.0,0.0
838010fffffffff,221.0,2.0,0.0,0.0
838011fffffffff,53.0,1.0,0.0,0.0
838012fffffffff,4.0,0.0,0.0,0.0
838013fffffffff,3.0,0.0,0.0,0.0
838014fffffffff,107.0,8.0,0.0,0.0
838016fffffffff,28.0,0.0,0.0,0.0
83802bfffffffff,18.0,2.0,0.0,0.0
838030fffffffff,111.0,4.0,0.0,0.0
838032fffffffff,12.0,6.0,0.0,0.0
838035fffffffff,1.0,0.0,0.0,0.0
838036fffffffff,15.0,5.0,0.0,0.0
838040fffffffff,9.0,0.0,0.0,0.0
838044fffffffff,118.0,0.0,0.0,0.0
838046fffffffff,24.0,1.0,0.0,0.0
838048fffffffff,2.0,0.0,0.0,0.0
838054fffffffff,27.0,0.0,0.0,0.0
838055fffffffff,6.0,0.0,0.0,0.0
838065fffffffff,5.0,0.0,0.0,0.0
838066fffffffff,3.0,0.0,0.0,0.0
838068fffffffff,2.0,0.0,0.0,0.0
83806afffffffff,16.0,0.0,0.0,0.0
83806bfffffffff,4.0,0.0,0.0,0.0
83806cfffffffff,2.0,0.0,0.0,0.0
83806dfffffffff,3.0,0.0,0.0,0.0
838071fffffffff,4.0,0.0,0.0,0.0
838073fffffffff,25.0,0.0,0.0,0.0
838074fffffffff,8.0,0.0,0.0,0.0
838100fffffffff,1.0,0.0,0.0,0.0
838101fffffffff,2.0,0.0,0.0,0.0
838102fffffffff,7.0,0.0,0.0,0.0
838110fffffffff,16.0,1.0,0.0,0.0
838111fffffffff,11.0,1.0,0.0,0.0
838112fffffffff,19.0,1.0,0.0,0.0
838113fffffffff,2.0,0.0,0.0,0.0
838114fffffffff,7.0,0.0,0.0,0.0
838115fffffffff,6.0,1.0,0.0,0.0
838116fffffffff,46.0,4.0,0.0,0.0
83811afffffffff,24.0,0.0,0.0,0.0
83811cfffffffff,2.0,1.0,0.0,0.0
83811efffffffff,6.0,0.0,0.0,0.0
838121fffffffff,24.0,2.0,0.0,0.0
838122fffffffff,1.0,0.0,0.0,0.0
838123fffffffff,2.0,0.0,0.0,0.0
838124fffffffff,14.0,1.0,0.0,0.0
838125fffffffff,4.0,0.0,0.0,0.0
838129fffffffff,2.0,0.0,0.0,0.0
83812bfffffffff,3.0,0.0,0.0,0.0
83812dfffffffff,9.0,0.0,0.0,0.0
838130fffffffff,8.0,0.0,0.0,0.0
838132fffffffff,16.0,0.0,0.0,0.0
838133fffffffff,64.0,4.0,0.0,0.0
838134fffffffff,7.0,0.0,0.0,0.0
838136fffffffff,21.0,0.0,0.0,0.0
838140fffffffff,4.0,0.0,0.0,0.0
838142fffffffff,3.0,0.0,0.0,0.0
838143fffffffff,8.0,0.0,0.0,0.0
838145fffffffff,48.0,4.0,0.0,0.0
838146fffffffff,2.0,0.0,0.0,0.0
83814afffffffff,36.0,0.0,0.0,0.0
83814dfffffffff,88.0,0.0,0.0,0.0
83814efffffffff,35.0,0.0,0.0,0.0
838159fffffffff,1.0,0.0,0.0,0.0
83815cfffffffff,3.0,0.0,0.0,0.0
83815dfffffffff,60.0,0.0,0.0,0.0
838162fffffffff,79.0,0.0,0.0,0.0
838163fffffffff,53.0,0.0,0.0,0.0
838164fffffffff,2.0,0.0,0.0,0.0
838166fffffffff,1.0,0.0,0.0,0.0
838170fffffffff,4.0,0.0,0.0,0.0
838171fffffffff,64.0,1.0,0.0,0.0
838172fffffffff,2.0,0.0,0.0,0.0
838175fffffffff,4.0,0.0,0.0,0.0
838176fffffffff,2.0,0.0,0.0,0.0
838180fffffffff,46.0,2.0,0.0,0.0
838181fffffffff,23.0,0.0,0.0,0.0
838183fffffffff,83.0,0.0,0.0,0.0
838185fffffffff,124.0,27.0,0.0,0.0
838188fffffffff,19.0,0.0,0.0,0.0
83818afffffffff,5.0,0.0,0.0,0.0
83818bfffffffff,19.0,2.0,0.0,0.0
83818efffffffff,15.0,0.0,0.0,0.0
8381a1fffffffff,32.0,6.0,0.0,0.0
8381a3fffffffff,2.0,0.0,0.0,0.0
8381a8fffffffff,2.0,0.0,0.0,0.0
8381a9fffffffff,12.0,0.0,0.0,0.0
8381adfffffffff,18.0,1.0,0.0,0.0
838212fffffffff,4.0,0.0,0.0,0.0
83821bfffffffff,7.0,0.0,0.0,0.0
83828bfffffffff,7.0,0.0,0.0,3.0
83828dfffffffff,14.0,0.0,0.0,9.0
8382a8fffffffff,2.0,0.0,0.0,0.0
8382aafffffffff,2.0,0.0,0.0,0.0
8382abfffffffff,3.0,0.0,0.0,3.0
8382c0fffffffff,6.0,0.0,0.0,0.0
8382c6fffffffff,2.0,0.0,0.0,0.0
8382d0fffffffff,8.0,0.0,0.0,7.0
8382d1fffffffff,17.0,0.0,0.0,7.0
8382d2fffffffff,6.0,0.0,0.0,3.0
8382d3fffffffff,9.0,0.0,0.0,0.0
8382d5fffffffff,2.0,0.0,0.0,0.0
8382e3fffffffff,20.0,0.0,0.0,0.0
8382f0fffffffff,11.0,0.0,0.0,2.0
8382f2fffffffff,6.0,0.0,0.0,6.0
8382f4fffffffff,14.0,0.0,0.0,0.0
838310fffffffff,1.0,0.0,0.0,1.0
838312fffffffff,5.0,0.0,0.0,1.0
838315fffffffff,1.0,0.0,0.0,0.0
83831efffffffff,5.0,0.0,0.0,1.0
83838efffffffff,5.0,0.0,0.0,0.0
83845cfffffffff,1.0,0.0,0.0,0.0
83846dfffffffff,1.0,0.0,0.0,0.0
8385a0fffffffff,23.0,0.0,0.0,0.0
8385a2fffffffff,55.0,0.0,0.0,0.0
8385a3fffffffff,17.0,0.0,0.0,0.0
838934fffffffff,15.0,0.0,0.0,0.0
838a00fffffffff,18.0,2.0,0.0,0.0
838a04fffffffff,2.0,0.0,0.0,0.0
838a05fffffffff,11.0,0.0,0.0,0.0
838a10fffffffff,11.0,0.0,0.0,0.0
838a14fffffffff,7.0,0.0,0.0,0.0
838a15fffffffff,14.0,1.0,0.0,0.0
838a19fffffffff,1.0,1.0,0.0,0.0
838a1afffffffff,2.0,0.0,0.0,0.0
838a20fffffffff,1.0,1.0,0.0,0.0
838a21fffffffff,4.0,0.0,0.0,0.0
838a22fffffffff,2.0,0.0,0.0,0.0
838a24fffffffff,5.0,2.0,0.0,0.0
838a25fffffffff,9.0,1.0,0.0,0.0
838a2cfffffffff,1.0,0.0,0.0,0.0
838a2efffffffff,11.0,1.0,0.0,0.0
838a31fffffffff,29.0,5.0,0.0,0.0
838a33fffffffff,27.0,0.0,0.0,0.0
838a35fffffffff,3.0,0.0,0.0,0.0
838a41fffffffff,8.0,0.0,0.0,0.0
838a45fffffffff,717.0,19.0,0.0,0.0
838a4bfffffffff,4.0,0.0,0.0,0.0
838a52fffffffff,2.0,0.0,0.0,0.0
838a56fffffffff,1.0,0.0,0.0,0.0
838a63fffffffff,84.0,8.0,0.0,0.0
838a68fffffffff,38.0,6.0,0.0,0.0
838a69fffffffff,463.0,10.0,0.0,0.0
838a6dfffffffff,1360.0,48.0,0.0,0.0
838a6efffffffff,3.0,0.0,0.0,0.0
838a70fffffffff,3.0,0.0,0.0,0.0
838a80fffffffff,8.0,0.0,0.0,0.0
838a81fffffffff,4.0,0.0,0.0,0.0
838a85fffffffff,5.0,0.0,0.0,0.0
838a8cfffffffff,46.0,0.0,0.0,0.0
838a8efffffffff,1.0,0.0,0.0,0.0
838a90fffffffff,2.0,0.0,0.0,0.0
838a92fffffffff,4.0,0.0,0.0,0.0
838a99fffffffff,9.0,0.0,0.0,0.0
838a9cfffffffff,42.0,1.0,0.0,0.0
838a9dfffffffff,19.0,0.0,0.0,0.0
838a9efffffffff,2.0,0.0,0.0,0.0
838aa5fffffffff,2.0,0.0,0.0,0.0
838aa9fffffffff,31.0,4.0,0.0,0.0
838aaafffffffff,54.0,2.0,0.0,0.0
838aabfffffffff,87.0,12.0,0.0,0.0
838aacfffffffff,9.0,0.0,0.0,0.0
838aadfffffffff,8.0,0.0,0.0,0.0
838ab6fffffffff,3.0,0.0,0.0,0.0
838ac3fffffffff,1.0,0.0,0.0,0.0
838ad1fffffffff,36.0,4.0,0.0,0.0
838ad8fffffffff,4.0,0.0,0.0,0.0
838adafffffffff,34.0,8.0,0.0,0.0
838adbfffffffff,31.0,4.0,0.0,0.0
838adcfffffffff,57.0,0.0,0.0,0.0
838adefffffffff,9.0,0.0,0.0,0.0
838ae1fffffffff,1.0,0.0,0.0,0.0
838ae5fffffffff,74.0,0.0,0.0,0.0
838ae8fffffffff,4.0,0.0,0.0,0.0
838aeefffffffff,3.0,0.0,0.0,0.0
838af0fffffffff,51.0,12.0,0.0,0.0
838af1fffffffff,49.0,26.0,0.0,0.0
838af2fffffffff,9.0,0.0,0.0,0.0
838af4fffffffff,87.0,15.0,0.0,0.0
838af6fffffffff,488.0,68.0,0.0,0.0
838b00fffffffff,10.0,0.0,0.0,0.0
838b04fffffffff,6.0,0.0,0.0,0.0
838b05fffffffff,14.0,0.0,0.0,0.0
838b06fffffffff,1.0,0.0,0.0,0.0
838b08fffffffff,10.0,0.0,0.0,0.0
838b0afffffffff,2.0,0.0,0.0,0.0
838b0bfffffffff,6.0,0.0,0.0,0.0
838b0cfffffffff,111.0,0.0,0.0,0.0
838b0dfffffffff,179.0,0.0,0.0,0.0
838b0efffffffff,13.0,0.0,0.0,0.0
838b10fffffffff,16.0,1.0,0.0,0.0
838b11fffffffff,4.0,0.0,0.0,0.0
838b13fffffffff,2.0,0.0,0.0,0.0
838b1cfffffffff,5.0,0.0,0.0,0.0
838b1efffffffff,14.0,0.0,0.0,0.0
838b20fffffffff,3.0,0.0,0.0,0.0
838b21fffffffff,3.0,0.0,0.0,0.0
838b22fffffffff,292.0,0.0,0.0,0.0
838b23fffffffff,30.0,0.0,0.0,0.0
838b28fffffffff,2.0,0.0,0.0,0.0
838b29fffffffff,4.0,0.0,0.0,0.0
838b2afffffffff,108.0,0.0,0.0,0.0
838b2bfffffffff,9.0,0.0,0.0,0.0
838b2cfffffffff,30.0,0.0,0.0,0.0
838b2efffffffff,1.0,0.0,0.0,0.0
838b31fffffffff,47.0,0.0,0.0,0.0
838b33fffffffff,1.0,0.0,0.0,0.0
838b34fffffffff,6.0,0.0,0.0,0.0
838b36fffffffff,6.0,0.0,0.0,0.0
838b40fffffffff,10.0,0.0,0.0,0.0
838b42fffffffff,9.0,0.0,0.0,0.0
838b44fffffffff,156.0,2.0,0.0,0.0
