cell_id,Thryomanes bewickii,Thryomanes bewickii bewickii,Thryomanes bewickii [mexicanus Group],Thryomanes bewickii [spilurus Group]
84288a9ffffffff,213.0,0.0,0.0,0.0
84288abffffffff,4.0,0.0,0.0,0.0
84288adffffffff,1005.0,0.0,0.0,0.0
84288b3ffffffff,13.0,0.0,0.0,0.0
84288b5ffffffff,16.0,0.0,0.0,0.0
84288b7ffffffff,27.0,0.0,0.0,0.0
84288b9ffffffff,55.0,0.0,0.0,0.0
84288bbffffffff,103.0,0.0,0.0,0.0
84288c3ffffffff,14.0,0.0,0.0,0.0
84288c5ffffffff,296.0,0.0,0.0,0.0
84288c7ffffffff,35.0,0.0,0.0,0.0
84288cdffffffff,2.0,0.0,0.0,0.0
84288d1ffffffff,104.0,0.0,0.0,0.0
84288d3ffffffff,29.0,0.0,0.0,0.0
84288d5ffffffff,263.0,0.0,0.0,0.0
84288d7ffffffff,42.0,0.0,0.0,0.0
84288d9ffffffff,24.0,0.0,0.0,0.0
84288dbffffffff,311.0,0.0,0.0,0.0
84288ddffffffff,2.0,0.0,0.0,0.0
84288e1ffffffff,16.0,0.0,0.0,0.0
84288e3ffffffff,76.0,0.0,0.0,0.0
84288e5ffffffff,5.0,0.0,0.0,0.0
84288e7ffffffff,416.0,0.0,0.0,0.0
84288e9ffffffff,18.0,0.0,0.0,0.0
84288ebffffffff,4.0,0.0,0.0,0.0
84288edffffffff,10.0,0.0,0.0,0.0
8428991ffffffff,3.0,0.0,0.0,0.0
8428993ffffffff,5.0,0.0,0.0,0.0
842899bffffffff,27.0,0.0,0.0,0.0
84289d1ffffffff,6.0,0.0,0.0,0.0
84289d3ffffffff,79.0,0.0,0.0,0.0
84289d9ffffffff,6.0,0.0,0.0,0.0
84289dbffffffff,103.0,0.0,0.0,0.0
8428a01ffffffff,4.0,0.0,0.0,0.0
8428a03ffffffff,5.0,0.0,0.0,0.0
8428a09ffffffff,2.0,0.0,0.0,0.0
8428a0bffffffff,1.0,0.0,0.0,0.0
8428a0dffffffff,2.0,0.0,0.0,0.0
8428a11ffffffff,17.0,0.0,0.0,0.0
8428a15ffffffff,4.0,0.0,0.0,0.0
8428a17ffffffff,1.0,0.0,0.0,0.0
8428a19ffffffff,2.0,0.0,0.0,0.0
8428a27ffffffff,3.0,0.0,0.0,0.0
8428a43ffffffff,5.0,0.0,0.0,0.0
8428a45ffffffff,7.0,0.0,0.0,0.0
8428a4bffffffff,2.0,0.0,0.0,0.0
8428a5bffffffff,2.0,0.0,0.0,0.0
8428ab1ffffffff,10.0,0.0,0.0,0.0
8428ab3ffffffff,31.0,0.0,0.0,0.0
8428ab7ffffffff,6.0,0.0,0.0,0.0
8428ab9ffffffff,2.0,0.0,0.0,0.0
8428ac1ffffffff,2.0,0.0,0.0,0.0
8428ac9ffffffff,4.0,0.0,0.0,0.0
8428acbffffffff,6.0,0.0,0.0,0.0
8428adbffffffff,4.0,0.0,0.0,0.0
8428addffffffff,26.0,0.0,0.0,0.0
8428ae1ffffffff,2.0,0.0,0.0,0.0
8428ae3ffffffff,7.0,0.0,0.0,0.0
8428ae9ffffffff,142.0,0.0,0.0,0.0
8428b0dffffffff,19.0,0.0,0.0,0.0
8428b5dffffffff,2.0,0.0,0.0,0.0
8428b69ffffffff,7.0,0.0,0.0,0.0
8428b6dffffffff,4.0,0.0,0.0,0.0
8428c21ffffffff,13.0,0.0,0.0,0.0
8428c23ffffffff,76.0,0.0,0.0,0.0
8428c25ffffffff,234.0,0.0,0.0,0.0
8428c27ffffffff,155.0,0.0,0.0,0.0
8428c29ffffffff,16.0,0.0,0.0,0.0
8428c2bffffffff,6.0,0.0,0.0,0.0
8428c2dffffffff,9.0,0.0,0.0,0.0
8428c35ffffffff,7.0,0.0,0.0,0.0
8428c61ffffffff,1680.0,0.0,0.0,0.0
8428c63ffffffff,40.0,0.0,0.0,0.0
8428c65ffffffff,266.0,0.0,0.0,0.0
8428c67ffffffff,2.0,0.0,0.0,0.0
8428c69ffffffff,84.0,0.0,0.0,0.0
8428c6dffffffff,186.0,0.0,0.0,0.0
8428d01ffffffff,8.0,0.0,0.0,0.0
8428d03ffffffff,37.0,0.0,0.0,0.0
8428d07ffffffff,2.0,0.0,0.0,0.0
8428d09ffffffff,519.0,0.0,0.0,0.0
8428d0bffffffff,1232.0,0.0,0.0,0.0
8428d11ffffffff,973.0,0.0,0.0,0.0
8428d13ffffffff,3458.0,0.0,0.0,0.0
8428d15ffffffff,869.0,0.0,0.0,0.0
8428d17ffffffff,1305.0,0.0,0.0,0.0
8428d19ffffffff,2478.0,0.0,0.0,0.0
8428d1bffffffff,14467.0,0.0,0.0,0.0
8428d1dffffffff,2400.0,0.0,0.0,0.0
8428d21ffffffff,2.0,0.0,0.0,0.0
8428d23ffffffff,7.0,0.0,0.0,0.0
8428d25ffffffff,46.0,0.0,0.0,0.0
8428d27ffffffff,4.0,0.0,0.0,0.0
8428d29ffffffff,4.0,0.0,0.0,0.0
8428d2dffffffff,20.0,0.0,0.0,0.0
8428d31ffffffff,10.0,0.0,0.0,0.0
8428d33ffffffff,91.0,0.0,0.0,0.0
8428d37ffffffff,4.0,0.0,0.0,0.0
8428d39ffffffff,3.0,0.0,0.0,0.0
8428d3bffffffff,579.0,0.0,0.0,0.0
8428d41ffffffff,20.0,0.0,0.0,0.0
8428d43ffffffff,419.0,0.0,0.0,0.0
8428d45ffffffff,42.0,0.0,0.0,0.0
8428d47ffffffff,14.0,0.0,0.0,0.0
8428d49ffffffff,10.0,0.0,0.0,0.0
8428d4bffffffff,224.0,0.0,0.0,0.0
8428d4dffffffff,5.0,0.0,0.0,0.0
8428d51ffffffff,2136.0,0.0,0.0,0.0
8428d53ffffffff,1.0,0.0,0.0,0.0
8428d55ffffffff,22670.0,0.0,0.0,0.0
8428d57ffffffff,1493.0,0.0,0.0,0.0
8428d59ffffffff,1501.0,0.0,0.0,0.0
8428d5bffffffff,265.0,0.0,0.0,0.0
8428d5dffffffff,10559.0,0.0,0.0,0.0
8428d61ffffffff,25.0,0.0,0.0,0.0
8428d65ffffffff,50.0,0.0,0.0,0.0
8428d67ffffffff,143.0,0.0,0.0,0.0
8428d69ffffffff,168.0,0.0,0.0,0.0
8428d6bffffffff,30.0,0.0,0.0,0.0
8428d6dffffffff,3.0,0.0,0.0,0.0
8428d81ffffffff,47.0,0.0,0.0,0.0
8428d83ffffffff,2.0,0.0,0.0,0.0
8428d89ffffffff,540.0,0.0,0.0,0.0
8428d8bffffffff,880.0,0.0,0.0,0.0
8428d8dffffffff,3.0,0.0,0.0,0.0
8428d9dffffffff,144.0,0.0,0.0,0.0
8428dc1ffffffff,12.0,0.0,0.0,0.0
8428dc3ffffffff,1.0,0.0,0.0,0.0
8428dc5ffffffff,1047.0,0.0,0.0,0.0
8428dc7ffffffff,5859.0,0.0,0.0,0.0
8428dc9ffffffff,279.0,0.0,0.0,0.0
8428dcdffffffff,546.0,0.0,0.0,0.0
8428dd5ffffffff,98.0,0.0,0.0,0.0
8428de1ffffffff,435.0,0.0,0.0,0.0
8428de9ffffffff,6471.0,0.0,0.0,0.0
8428debffffffff,57.0,0.0,0.0,0.0
8428dedffffffff,1255.0,0.0,0.0,0.0
8428f01ffffffff,16493.0,0.0,0.0,0.0
8428f03ffffffff,1895.0,0.0,0.0,0.0
8428f05ffffffff,928.0,0.0,0.0,0.0
8428f07ffffffff,2390.0,0.0,0.0,0.0
8428f09ffffffff,1314.0,0.0,0.0,0.0
8428f0bffffffff,2122.0,0.0,0.0,0.0
8428f0dffffffff,153.0,0.0,0.0,0.0
8428f11ffffffff,259.0,0.0,0.0,0.0
8428f15ffffffff,383.0,0.0,0.0,0.0
8428f17ffffffff,439.0,0.0,0.0,0.0
8428f19ffffffff,415.0,0.0,0.0,0.0
8428f1dffffffff,91.0,0.0,0.0,0.0
8428f21ffffffff,33.0,0.0,0.0,0.0
8428f23ffffffff,45.0,0.0,0.0,0.0
8428f25ffffffff,83.0,0.0,0.0,0.0
8428f27ffffffff,15.0,0.0,0.0,0.0
8428f29ffffffff,298.0,0.0,0.0,0.0
8428f2dffffffff,76.0,0.0,0.0,0.0
8428f31ffffffff,105.0,0.0,0.0,0.0
8428f33ffffffff,709.0,0.0,0.0,0.0
8428f35ffffffff,31.0,0.0,0.0,0.0
8428f37ffffffff,6257.0,0.0,0.0,0.0
8428f39ffffffff,430.0,0.0,0.0,0.0
8428f3bffffffff,110.0,0.0,0.0,0.0
8428f3dffffffff,13.0,0.0,0.0,0.0
8428f41ffffffff,166.0,0.0,0.0,0.0
8428f43ffffffff,4509.0,0.0,0.0,0.0
8428f45ffffffff,7.0,0.0,0.0,0.0
8428f47ffffffff,35.0,0.0,0.0,0.0
8428f49ffffffff,584.0,0.0,0.0,0.0
8428f4bffffffff,7023.0,0.0,0.0,0.0
8428f4dffffffff,2.0,0.0,0.0,0.0
8428f51ffffffff,524.0,0.0,0.0,0.0
8428f55ffffffff,1215.0,0.0,0.0,0.0
8428f57ffffffff,318.0,0.0,0.0,0.0
8428f59ffffffff,665.0,0.0,0.0,0.0
8428f5dffffffff,1529.0,0.0,0.0,0.0
8428f61ffffffff,62.0,0.0,0.0,0.0
8428f63ffffffff,15.0,0.0,0.0,0.0
8428f65ffffffff,14.0,0.0,0.0,0.0
8428f67ffffffff,670.0,0.0,0.0,0.0
8428f6bffffffff,4.0,0.0,0.0,0.0
8428f6dffffffff,2.0,0.0,0.0,0.0
8429121ffffffff,1277.0,0.0,0.0,166.0
8429123ffffffff,31.0,0.0,0.0,0.0
8429125ffffffff,1272.0,0.0,0.0,0.0
8429127ffffffff,2975.0,0.0,0.0,24.0
842912bffffffff,6.0,0.0,0.0,0.0
8429135ffffffff,760.0,0.0,0.0,12.0
8429137ffffffff,329.0,0.0,0.0,29.0
842913dffffffff,4.0,0.0,0.0,0.0
84291a5ffffffff,492.0,0.0,0.0,244.0
84291a7ffffffff,7931.0,0.0,0.0,4610.0
8429809ffffffff,195.0,0.0,0.0,0.0
842980bffffffff,9.0,0.0,0.0,0.0
842980dffffffff,18.0,0.0,0.0,0.0
8429811ffffffff,20.0,0.0,0.0,0.0
8429813ffffffff,4.0,0.0,0.0,0.0
8429819ffffffff,43.0,0.0,0.0,0.0
842981bffffffff,152.0,0.0,0.0,0.0
842981dffffffff,16.0,0.0,0.0,0.0
8429821ffffffff,17.0,0.0,0.0,0.0
8429823ffffffff,12.0,0.0,0.0,0.0
8429825ffffffff,23.0,0.0,0.0,0.0
8429827ffffffff,3.0,0.0,0.0,0.0
8429829ffffffff,1.0,0.0,0.0,0.0
842982bffffffff,96.0,0.0,0.0,0.0
8429833ffffffff,3.0,0.0,0.0,0.0
8429837ffffffff,2.0,0.0,0.0,0.0
8429841ffffffff,309.0,0.0,0.0,0.0
8429843ffffffff,153.0,0.0,0.0,0.0
8429845ffffffff,17.0,0.0,0.0,0.0
8429847ffffffff,31.0,0.0,0.0,0.0
8429849ffffffff,35.0,0.0,0.0,0.0
842984bffffffff,2.0,0.0,0.0,0.0
842984dffffffff,118.0,0.0,0.0,0.0
8429851ffffffff,43.0,0.0,0.0,0.0
8429853ffffffff,206.0,0.0,0.0,0.0
8429855ffffffff,144.0,0.0,0.0,0.0
8429857ffffffff,13.0,0.0,0.0,0.0
8429859ffffffff,60.0,0.0,0.0,0.0
842985bffffffff,113.0,0.0,0.0,0.0
842985dffffffff,4.0,0.0,0.0,0.0
8429861ffffffff,52.0,0.0,0.0,0.0
8429863ffffffff,280.0,0.0,0.0,0.0
8429865ffffffff,53.0,0.0,0.0,0.0
8429867ffffffff,115.0,0.0,0.0,0.0
8429869ffffffff,1034.0,0.0,0.0,0.0
842986bffffffff,599.0,0.0,0.0,0.0
842986dffffffff,13.0,0.0,0.0,0.0
8429881ffffffff,6.0,0.0,0.0,0.0
8429883ffffffff,98.0,0.0,0.0,0.0
8429887ffffffff,4.0,0.0,0.0,0.0
8429889ffffffff,20.0,0.0,0.0,0.0
842988bffffffff,26.0,0.0,0.0,0.0
8429891ffffffff,1722.0,0.0,0.0,0.0
8429893ffffffff,208.0,0.0,0.0,1.0
8429895ffffffff,81.0,0.0,0.0,0.0
8429897ffffffff,61.0,0.0,0.0,0.0
8429899ffffffff,230.0,0.0,0.0,0.0
842989bffffffff,85.0,0.0,0.0,0.0
842989dffffffff,462.0,0.0,0.0,0.0
84298a9ffffffff,4.0,0.0,0.0,0.0
84298abffffffff,16.0,0.0,0.0,0.0
84298adffffffff,6.0,0.0,0.0,0.0
84298b1ffffffff,3.0,0.0,0.0,0.0
84298b7ffffffff,36.0,0.0,0.0,0.0
84298b9ffffffff,72.0,0.0,0.0,0.0
84298c1ffffffff,114.0,0.0,0.0,0.0
84298c3ffffffff,114.0,0.0,0.0,0.0
84298c5ffffffff,8.0,0.0,0.0,0.0
84298c9ffffffff,4012.0,0.0,0.0,0.0
84298cbffffffff,138.0,0.0,0.0,0.0
84298cdffffffff,646.0,0.0,0.0,0.0
84298d1ffffffff,5.0,0.0,0.0,0.0
84298d3ffffffff,44.0,0.0,0.0,0.0
84298d5ffffffff,182.0,0.0,0.0,0.0
84298d7ffffffff,492.0,0.0,5.0,0.0
84298d9ffffffff,112.0,0.0,0.0,0.0
84298dbffffffff,65.0,0.0,0.0,0.0
84298ddffffffff,639.0,0.0,0.0,0.0
84298e1ffffffff,6.0,0.0,0.0,0.0
84298e7ffffffff,3.0,0.0,0.0,0.0
84298edffffffff,2.0,0.0,0.0,0.0
8429901ffffffff,14.0,0.0,0.0,0.0
8429905ffffffff,8.0,0.0,0.0,0.0
8429907ffffffff,6.0,0.0,0.0,0.0
8429909ffffffff,87.0,0.0,0.0,0.0
842990bffffffff,418.0,0.0,4.0,0.0
842990dffffffff,9.0,0.0,0.0,0.0
8429913ffffffff,1.0,0.0,0.0,0.0
8429915ffffffff,4.0,0.0,0.0,0.0
8429919ffffffff,15.0,0.0,0.0,0.0
842991bffffffff,4.0,0.0,0.0,0.0
842991dffffffff,41.0,0.0,0.0,0.0
8429921ffffffff,5.0,0.0,0.0,0.0
8429923ffffffff,16.0,0.0,0.0,0.0
8429925ffffffff,2.0,0.0,0.0,0.0
8429927ffffffff,4.0,0.0,0.0,0.0
8429929ffffffff,15.0,0.0,0.0,0.0
842992bffffffff,26.0,0.0,0.0,0.0
8429931ffffffff,6.0,0.0,0.0,0.0
842993bffffffff,4.0,0.0,0.0,0.0
8429941ffffffff,4.0,0.0,0.0,0.0
8429945ffffffff,21.0,0.0,0.0,0.0
8429947ffffffff,8.0,0.0,0.0,0.0
8429949ffffffff,3.0,0.0,0.0,0.0
842994bffffffff,17.0,0.0,0.0,0.0
842994dffffffff,201.0,0.0,0.0,0.0
8429951ffffffff,176.0,0.0,0.0,0.0
8429953ffffffff,775.0,0.0,0.0,0.0
8429955ffffffff,33.0,0.0,0.0,0.0
8429957ffffffff,710.0,0.0,0.0,0.0
842995bffffffff,77.0,0.0,0.0,0.0
842995dffffffff,2.0,0.0,0.0,0.0
8429963ffffffff,5.0,0.0,0.0,0.0
8429965ffffffff,15.0,0.0,5.0,0.0
842996bffffffff,83.0,0.0,0.0,0.0
842996dffffffff,2.0,0.0,0.0,0.0
8429987ffffffff,4.0,0.0,0.0,0.0
8429995ffffffff,3.0,0.0,0.0,0.0
8429997ffffffff,2.0,0.0,0.0,0.0
84299a5ffffffff,3.0,0.0,0.0,0.0
84299adffffffff,1.0,0.0,0.0,0.0
84299b9ffffffff,3.0,0.0,0.0,0.0
84299bbffffffff,7.0,0.0,0.0,0.0
84299bdffffffff,3.0,0.0,0.0,0.0
84299c1ffffffff,1.0,0.0,0.0,0.0
84299c3ffffffff,2.0,0.0,0.0,0.0
84299c7ffffffff,2.0,0.0,0.0,0.0
84299c9ffffffff,2.0,0.0,0.0,0.0
84299e1ffffffff,1.0,0.0,0.0,0.0
84299ebffffffff,1.0,0.0,0.0,0.0
8429a01ffffffff,3538.0,0.0,0.0,0.0
8429a03ffffffff,3386.0,0.0,0.0,0.0
8429a05ffffffff,3355.0,0.0,0.0,0.0
8429a07ffffffff,294.0,0.0,0.0,0.0
8429a09ffffffff,3622.0,0.0,0.0,0.0
8429a0bffffffff,7530.0,0.0,0.0,0.0
8429a0dffffffff,514.0,0.0,0.0,0.0
8429a11ffffffff,2526.0,0.0,0.0,0.0
8429a13ffffffff,427.0,0.0,0.0,0.0
8429a15ffffffff,1231.0,0.0,0.0,0.0
8429a17ffffffff,362.0,0.0,0.0,0.0
8429a19ffffffff,4839.0,0.0,0.0,0.0
8429a1bffffffff,2371.0,0.0,0.0,0.0
8429a1dffffffff,14553.0,0.0,0.0,0.0
8429a25ffffffff,26.0,0.0,0.0,0.0
8429a27ffffffff,2.0,0.0,0.0,0.0
8429a29ffffffff,550.0,0.0,0.0,0.0
8429a2bffffffff,2.0,0.0,0.0,0.0
8429a31ffffffff,41.0,0.0,0.0,0.0
8429a33ffffffff,13.0,0.0,0.0,0.0
8429a39ffffffff,33.0,0.0,0.0,0.0
8429a3bffffffff,655.0,0.0,0.0,0.0
8429a3dffffffff,23.0,0.0,0.0,0.0
8429a41ffffffff,9606.0,0.0,0.0,0.0
8429a43ffffffff,848.0,0.0,0.0,0.0
8429a45ffffffff,1341.0,0.0,0.0,0.0
8429a47ffffffff,4618.0,0.0,0.0,0.0
8429a49ffffffff,3.0,0.0,0.0,0.0
8429a4dffffffff,2394.0,0.0,0.0,0.0
8429a51ffffffff,246.0,0.0,0.0,0.0
8429a55ffffffff,5138.0,0.0,0.0,0.0
8429a57ffffffff,1108.0,0.0,0.0,0.0
8429a61ffffffff,368.0,0.0,0.0,0.0
8429a63ffffffff,1501.0,0.0,0.0,0.0
8429a65ffffffff,4.0,0.0,0.0,0.0
8429a67ffffffff,115.0,0.0,0.0,0.0
8429a69ffffffff,706.0,0.0,0.0,0.0
8429a6bffffffff,518.0,0.0,0.0,0.0
8429a6dffffffff,189.0,0.0,0.0,0.0
8429a81ffffffff,15.0,0.0,0.0,0.0
8429a83ffffffff,1.0,0.0,0.0,0.0
8429a85ffffffff,36.0,0.0,0.0,0.0
8429a87ffffffff,23.0,0.0,0.0,0.0
8429a89ffffffff,195.0,0.0,0.0,0.0
8429a8bffffffff,28.0,0.0,0.0,2.0
8429a8dffffffff,31.0,0.0,0.0,0.0
8429a91ffffffff,619.0,0.0,0.0,16.0
8429a93ffffffff,689.0,0.0,0.0,57.0
8429a95ffffffff,10.0,0.0,0.0,0.0
8429a97ffffffff,263.0,0.0,0.0,8.0
8429a99ffffffff,328.0,0.0,0.0,181.0
8429a9bffffffff,1716.0,0.0,0.0,321.0
8429a9dffffffff,92.0,0.0,0.0,8.0
8429aa1ffffffff,88.0,0.0,0.0,0.0
8429aa3ffffffff,2.0,0.0,0.0,0.0
8429aa5ffffffff,109.0,0.0,0.0,0.0
8429aa7ffffffff,1974.0,0.0,0.0,0.0
8429aa9ffffffff,124.0,0.0,0.0,0.0
8429aabffffffff,52.0,0.0,0.0,0.0
8429aadffffffff,289.0,0.0,0.0,0.0
8429ab1ffffffff,140.0,0.0,0.0,0.0
8429ab3ffffffff,122.0,0.0,0.0,2.0
8429ab5ffffffff,4.0,0.0,0.0,0.0
8429ab7ffffffff,71.0,0.0,0.0,5.0
8429ab9ffffffff,188.0,0.0,0.0,0.0
8429abbffffffff,18.0,0.0,0.0,1.0
8429abdffffffff,194.0,0.0,0.0,0.0
8429ac1ffffffff,291.0,0.0,0.0,5.0
8429ac3ffffffff,62.0,0.0,0.0,0.0
8429ac5ffffffff,231.0,0.0,0.0,0.0
8429ac7ffffffff,28.0,0.0,0.0,0.0
8429ac9ffffffff,4883.0,0.0,0.0,109.0
8429acbffffffff,154.0,0.0,0.0,24.0
8429acdffffffff,1079.0,0.0,0.0,1.0
8429ad1ffffffff,5252.0,0.0,0.0,0.0
8429ad3ffffffff,326.0,0.0,0.0,29.0
8429ad5ffffffff,32.0,0.0,0.0,6.0
8429ad7ffffffff,99.0,0.0,0.0,50.0
8429ad9ffffffff,811.0,0.0,0.0,0.0
8429addffffffff,3101.0,0.0,0.0,0.0
8429ae1ffffffff,1533.0,0.0,0.0,0.0
8429ae3ffffffff,108.0,0.0,0.0,0.0
8429ae5ffffffff,1187.0,0.0,0.0,0.0
8429ae7ffffffff,71.0,0.0,0.0,0.0
8429ae9ffffffff,85.0,0.0,0.0,0.0
8429aebffffffff,130.0,0.0,0.0,0.0
8429aedffffffff,1006.0,0.0,0.0,0.0
8429b01ffffffff,47.0,0.0,0.0,0.0
8429b03ffffffff,25.0,0.0,0.0,0.0
8429b05ffffffff,4.0,0.0,0.0,0.0
8429b09ffffffff,1072.0,0.0,0.0,0.0
8429b0bffffffff,747.0,0.0,0.0,0.0
8429b0dffffffff,75.0,0.0,0.0,0.0
8429b11ffffffff,21.0,0.0,0.0,0.0
8429b13ffffffff,87.0,0.0,0.0,0.0
8429b15ffffffff,26.0,0.0,0.0,0.0
8429b1bffffffff,217.0,0.0,0.0,0.0
8429b1dffffffff,147.0,0.0,0.0,0.0
8429b21ffffffff,11.0,0.0,0.0,0.0
8429b23ffffffff,4.0,0.0,0.0,0.0
8429b25ffffffff,12.0,0.0,0.0,0.0
8429b27ffffffff,9.0,0.0,0.0,0.0
8429b29ffffffff,1923.0,0.0,0.0,0.0
8429b2bffffffff,10.0,0.0,0.0,0.0
8429b2dffffffff,3073.0,0.0,0.0,0.0
8429b31ffffffff,12.0,0.0,0.0,0.0
8429b33ffffffff,10.0,0.0,0.0,0.0
8429b39ffffffff,28.0,0.0,0.0,0.0
8429b3bffffffff,10.0,0.0,0.0,0.0
8429b3dffffffff,11.0,0.0,0.0,0.0
8429b43ffffffff,2.0,0.0,0.0,0.0
8429b45ffffffff,4.0,0.0,0.0,0.0
8429b47ffffffff,7.0,0.0,0.0,0.0
8429b55ffffffff,44.0,0.0,0.0,0.0
8429b57ffffffff,6.0,0.0,0.0,0.0
8429b59ffffffff,1.0,0.0,0.0,0.0
8429b5bffffffff,33.0,0.0,0.0,0.0
8429b5dffffffff,58.0,0.0,0.0,0.0
8429b61ffffffff,200.0,0.0,0.0,0.0
8429b63ffffffff,140.0,0.0,0.0,0.0
8429b65ffffffff,450.0,0.0,0.0,0.0
8429b67ffffffff,712.0,0.0,0.0,0.0
8429b69ffffffff,55.0,0.0,0.0,0.0
8429b6bffffffff,398.0,0.0,0.0,0.0
8429b6dffffffff,154.0,0.0,0.0,0.0
8444499ffffffff,3.0,0.0,0.0,0.0
844449bffffffff,4.0,0.0,0.0,0.0
84444c1ffffffff,3.0,0.0,0.0,0.0
84444c3ffffffff,5.0,0.0,0.0,0.0
84444cdffffffff,2.0,0.0,0.0,0.0
84444d1ffffffff,2.0,0.0,0.0,0.0
84444d7ffffffff,1.0,0.0,0.0,0.0
84444d9ffffffff,1.0,0.0,0.0,0.0
84444dbffffffff,4.0,0.0,0.0,0.0
84444ddffffffff,2.0,0.0,0.0,0.0
8444681ffffffff,3.0,0.0,0.0,0.0
8444685ffffffff,2.0,0.0,0.0,0.0
844468bffffffff,1.0,0.0,0.0,0.0
8444693ffffffff,7.0,0.0,0.0,0.0
8444699ffffffff,4.0,0.0,0.0,0.0
844469bffffffff,12.0,0.0,0.0,0.0
84446b1ffffffff,1.0,0.0,0.0,0.0
84446b7ffffffff,3.0,0.0,0.0,0.0
84446bbffffffff,2.0,0.0,0.0,0.0
84446bdffffffff,2.0,0.0,0.0,0.0
84446d1ffffffff,24.0,0.0,0.0,0.0
84446d3ffffffff,50.0,0.0,0.0,0.0
84446d5ffffffff,2.0,0.0,0.0,0.0
84446d7ffffffff,4.0,0.0,0.0,0.0
84446dbffffffff,15.0,0.0,0.0,0.0
8448097ffffffff,3.0,0.0,0.0,0.0
84480a5ffffffff,1.0,0.0,0.0,0.0
84480adffffffff,6.0,0.0,0.0,0.0
84480bdffffffff,1.0,0.0,0.0,0.0
84480dbffffffff,2.0,0.0,0.0,0.0
84480ddffffffff,2.0,0.0,0.0,0.0
8448101ffffffff,22.0,0.0,0.0,0.0
8448107ffffffff,5.0,0.0,0.0,0.0
8448109ffffffff,2.0,0.0,0.0,0.0
844810dffffffff,22.0,0.0,0.0,0.0
844811bffffffff,1.0,0.0,0.0,0.0
8448121ffffffff,17.0,0.0,0.0,0.0
8448125ffffffff,2.0,0.0,0.0,0.0
8448133ffffffff,3.0,0.0,0.0,0.0
8448141ffffffff,1.0,0.0,0.0,0.0
8448143ffffffff,28.0,0.0,0.0,0.0
8448145ffffffff,21.0,0.0,0.0,0.0
8448147ffffffff,582.0,0.0,0.0,0.0
844814bffffffff,18.0,0.0,0.0,0.0
844814dffffffff,30.0,0.0,0.0,0.0
8448163ffffffff,1.0,0.0,0.0,0.0
8448169ffffffff,4.0,0.0,0.0,0.0
844816bffffffff,32.0,0.0,0.0,0.0
8448185ffffffff,2.0,0.0,0.0,0.0
844818bffffffff,5.0,0.0,0.0,0.0
844818dffffffff,1.0,0.0,0.0,0.0
8448191ffffffff,1.0,0.0,0.0,0.0
8448193ffffffff,12.0,0.0,0.0,0.0
8448195ffffffff,2.0,0.0,0.0,0.0
8448197ffffffff,7.0,0.0,0.0,0.0
844819dffffffff,18.0,0.0,0.0,0.0
84481a7ffffffff,3.0,0.0,0.0,0.0
84481abffffffff,2.0,0.0,0.0,0.0
84481b5ffffffff,19.0,0.0,0.0,0.0
84481b7ffffffff,3.0,0.0,0.0,0.0
84481b9ffffffff,1.0,0.0,0.0,0.0
84481bdffffffff,5.0,0.0,0.0,0.0
84481c7ffffffff,2.0,0.0,0.0,0.0
84481d7ffffffff,18.0,0.0,0.0,0.0
84481ebffffffff,2.0,0.0,0.0,0.0
84481edffffffff,5.0,0.0,0.0,0.0
84482a9ffffffff,2.0,0.0,0.0,0.0
844836dffffffff,2.0,0.0,0.0,0.0
8448423ffffffff,1.0,0.0,0.0,0.0
8448425ffffffff,2.0,0.0,0.0,0.0
8448427ffffffff,128.0,0.0,0.0,0.0
8448435ffffffff,75.0,0.0,0.0,0.0
8448437ffffffff,50.0,0.0,0.0,0.0
844846bffffffff,3.0,0.0,0.0,0.0
844846dffffffff,1.0,0.0,0.0,0.0
84484a5ffffffff,572.0,0.0,0.0,0.0
84484a7ffffffff,199.0,0.0,0.0,0.0
8448527ffffffff,4.0,0.0,4.0,0.0
844852dffffffff,1.0,0.0,0.0,0.0
844854bffffffff,4.0,0.0,0.0,0.0
8448551ffffffff,9.0,0.0,0.0,0.0
8448553ffffffff,23.0,0.0,0.0,0.0
8448559ffffffff,2.0,0.0,0.0,0.0
844855bffffffff,15.0,0.0,0.0,0.0
8448567ffffffff,3.0,0.0,0.0,0.0
844856bffffffff,4.0,0.0,0.0,0.0
844856dffffffff,2.0,0.0,0.0,0.0
8448583ffffffff,6.0,0.0,0.0,0.0
8448587ffffffff,4.0,0.0,0.0,0.0
8448591ffffffff,96.0,0.0,0.0,0.0
8448593ffffffff,774.0,0.0,0.0,0.0
8448595ffffffff,17.0,0.0,0.0,0.0
8448597ffffffff,36.0,0.0,0.0,0.0
8448599ffffffff,70.0,0.0,0.0,0.0
844859bffffffff,66.0,0.0,0.0,0.0
844859dffffffff,57.0,0.0,0.0,0.0
84485b1ffffffff,13.0,0.0,0.0,0.0
84485b3ffffffff,7.0,0.0,0.0,0.0
84485b5ffffffff,11.0,0.0,0.0,0.0
84485b7ffffffff,18.0,0.0,0.0,0.0
84485b9ffffffff,2.0,0.0,0.0,0.0
84485bbffffffff,10.0,0.0,0.0,0.0
84485c3ffffffff,3.0,0.0,0.0,0.0
84485c7ffffffff,2.0,0.0,0.0,0.0
84485c9ffffffff,49.0,0.0,0.0,0.0
84485d1ffffffff,52.0,0.0,0.0,0.0
84485d3ffffffff,56.0,0.0,0.0,0.0
