cell_id,Icteria virens,Icteria virens virens,Icteria virens auricollis
842aa1dffffffff,40.0,0.0,0.0
842aa29ffffffff,1.0,0.0,0.0
842aa31ffffffff,10.0,0.0,0.0
842aa33ffffffff,11.0,0.0,0.0
842aa37ffffffff,1.0,1.0,0.0
842aa39ffffffff,24.0,0.0,0.0
842aa3bffffffff,41.0,0.0,0.0
842aa41ffffffff,4.0,0.0,0.0
842aa4bffffffff,11.0,0.0,0.0
842aa4dffffffff,13.0,0.0,0.0
842aa51ffffffff,5.0,0.0,0.0
842aa53ffffffff,9.0,0.0,0.0
842aa67ffffffff,1.0,0.0,0.0
842aa69ffffffff,6.0,0.0,0.0
842aa81ffffffff,12.0,0.0,0.0
842aa85ffffffff,39.0,0.0,0.0
842aa87ffffffff,14.0,2.0,0.0
842aa89ffffffff,7.0,0.0,0.0
842aa8bffffffff,1.0,0.0,0.0
842aa8dffffffff,19.0,1.0,0.0
842aa91ffffffff,2.0,0.0,0.0
842aa95ffffffff,10.0,0.0,0.0
842aa99ffffffff,5.0,0.0,0.0
842aa9bffffffff,10.0,0.0,0.0
842aa9dffffffff,2.0,0.0,0.0
842aaa5ffffffff,2.0,0.0,0.0
842aaa9ffffffff,8.0,0.0,0.0
842aaabffffffff,25.0,0.0,0.0
842aab3ffffffff,2.0,0.0,0.0
842aab7ffffffff,3.0,0.0,0.0
842aac1ffffffff,37.0,0.0,0.0
842aac3ffffffff,3.0,0.0,0.0
842aac7ffffffff,4.0,0.0,0.0
842aac9ffffffff,36.0,0.0,0.0
842aacbffffffff,45.0,3.0,0.0
842aad1ffffffff,73.0,1.0,0.0
842aad3ffffffff,1.0,0.0,0.0
842aad5ffffffff,4.0,0.0,0.0
842aad9ffffffff,2.0,0.0,0.0
842aaddffffffff,11.0,0.0,0.0
842aae1ffffffff,1.0,0.0,0.0
842aae3ffffffff,2.0,0.0,0.0
842aae5ffffffff,9.0,0.0,0.0
842aae7ffffffff,2.0,0.0,0.0
842aaedffffffff,14.0,0.0,0.0
842ab05ffffffff,176.0,9.0,0.0
842ab21ffffffff,19.0,1.0,0.0
842ab23ffffffff,38.0,12.0,0.0
842ab25ffffffff,114.0,2.0,0.0
842ab27ffffffff,2.0,0.0,0.0
842ab29ffffffff,2.0,0.0,0.0
842ab2bffffffff,335.0,26.0,0.0
842ab2dffffffff,6.0,2.0,0.0
842ab41ffffffff,2.0,0.0,0.0
842ab47ffffffff,2.0,0.0,0.0
842ab49ffffffff,19.0,0.0,0.0
842ab4bffffffff,1.0,0.0,0.0
842ab51ffffffff,6.0,0.0,0.0
842ab55ffffffff,64.0,13.0,0.0
842ab57ffffffff,5.0,0.0,0.0
842ab5bffffffff,6.0,0.0,0.0
842ab67ffffffff,36.0,0.0,0.0
842ab6dffffffff,2.0,0.0,0.0
842ad03ffffffff,2.0,0.0,0.0
842ad15ffffffff,3.0,0.0,0.0
842ad35ffffffff,4.0,0.0,0.0
842ad37ffffffff,4.0,0.0,0.0
842ad59ffffffff,20.0,0.0,0.0
842ad5bffffffff,3.0,0.0,0.0
842ad69ffffffff,5.0,0.0,0.0
842ad6dffffffff,1.0,0.0,0.0
842af03ffffffff,11.0,0.0,0.0
842af05ffffffff,7.0,0.0,0.0
842af0dffffffff,25.0,0.0,0.0
842af15ffffffff,11.0,0.0,0.0
842af29ffffffff,6.0,0.0,0.0
842af31ffffffff,7.0,1.0,0.0
842af39ffffffff,2.0,0.0,0.0
842af43ffffffff,2.0,0.0,0.0
842af47ffffffff,17.0,0.0,0.0
842af61ffffffff,2.0,0.0,0.0
842af63ffffffff,20.0,0.0,0.0
842af65ffffffff,3.0,0.0,0.0
842af67ffffffff,2.0,0.0,0.0
842af69ffffffff,1.0,0.0,0.0
842af6bffffffff,10.0,3.0,0.0
842af6dffffffff,1.0,0.0,0.0
842b007ffffffff,8.0,0.0,0.0
842b00bffffffff,3.0,0.0,0.0
842b013ffffffff,130.0,0.0,0.0
842b017ffffffff,2.0,0.0,0.0
842b019ffffffff,1.0,0.0,0.0
842b031ffffffff,2.0,0.0,0.0
842b039ffffffff,12.0,0.0,0.0
842b03bffffffff,22.0,0.0,0.0
842b03dffffffff,1.0,0.0,0.0
842b053ffffffff,9.0,0.0,0.0
842b0a1ffffffff,2.0,0.0,0.0
842b0a5ffffffff,3.0,0.0,0.0
842b0a7ffffffff,20.0,0.0,0.0
842b0a9ffffffff,4.0,0.0,0.0
842b0c5ffffffff,35.0,0.0,0.0
842b0e1ffffffff,10.0,0.0,0.0
842b0e9ffffffff,10.0,0.0,0.0
842b125ffffffff,3.0,0.0,0.0
842b161ffffffff,6.0,0.0,0.0
842b167ffffffff,2.0,0.0,0.0
842b181ffffffff,3.0,0.0,0.0
842b187ffffffff,5.0,0.0,0.0
842b189ffffffff,2.0,0.0,0.0
842b199ffffffff,12.0,0.0,0.0
842b1a3ffffffff,25.0,0.0,0.0
842b1adffffffff,2.0,0.0,0.0
842b1b1ffffffff,2.0,0.0,0.0
842b1b5ffffffff,30.0,0.0,0.0
842b1b9ffffffff,23.0,0.0,0.0
842b1bbffffffff,1.0,0.0,0.0
842b1c7ffffffff,2.0,0.0,0.0
842b1cbffffffff,3.0,0.0,0.0
842b1d9ffffffff,1.0,0.0,0.0
842b255ffffffff,2.0,0.0,0.0
842b285ffffffff,15.0,0.0,0.0
842b291ffffffff,3.0,0.0,0.0
842b2e9ffffffff,6.0,0.0,0.0
842b2edffffffff,2.0,0.0,0.0
842b303ffffffff,13.0,0.0,0.0
842b315ffffffff,7.0,0.0,0.0
842b339ffffffff,1.0,0.0,0.0
842b369ffffffff,2.0,0.0,0.0
842b81bffffffff,3.0,3.0,0.0
842b83bffffffff,1.0,0.0,0.0
842b891ffffffff,2.0,0.0,0.0
842b8a3ffffffff,4.0,0.0,0.0
842b8b5ffffffff,12.0,0.0,0.0
842b8b9ffffffff,6.0,0.0,0.0
842b8cbffffffff,4.0,0.0,0.0
842b8d1ffffffff,39.0,0.0,0.0
842b8d9ffffffff,3.0,0.0,0.0
842b8dbffffffff,2.0,0.0,0.0
842b8e7ffffffff,2.0,0.0,0.0
842b989ffffffff,2.0,0.0,0.0
842b993ffffffff,28.0,0.0,0.0
842b9b3ffffffff,2.0,0.0,0.0
842b9b5ffffffff,53.0,0.0,0.0
842b9b7ffffffff,1.0,0.0,0.0
842b9b9ffffffff,1.0,0.0,0.0
842b9bbffffffff,3.0,0.0,0.0
842b9bdffffffff,29.0,0.0,0.0
842b9c5ffffffff,6.0,0.0,0.0
842b9d3ffffffff,11.0,0.0,0.0
842b9d9ffffffff,21.0,0.0,0.0
842b9dbffffffff,3.0,0.0,0.0
842baa5ffffffff,5.0,3.0,0.0
842baa7ffffffff,12.0,0.0,0.0
842baadffffffff,8.0,0.0,0.0
842bac5ffffffff,36.0,1.0,0.0
842bacdffffffff,20.0,0.0,0.0
8444123ffffffff,1.0,0.0,0.0
844412dffffffff,14.0,0.0,0.0
8444131ffffffff,29.0,0.0,0.0
8444133ffffffff,2.0,0.0,0.0
8444135ffffffff,4.0,0.0,0.0
8444137ffffffff,2.0,2.0,0.0
844413dffffffff,33.0,0.0,0.0
8444161ffffffff,2.0,0.0,0.0
84441a3ffffffff,2.0,0.0,0.0
84441a9ffffffff,1.0,0.0,0.0
84441abffffffff,1.0,0.0,0.0
84441b3ffffffff,1.0,0.0,0.0
84441b7ffffffff,3.0,0.0,0.0
84441e3ffffffff,2.0,0.0,0.0
84441e5ffffffff,4.0,0.0,0.0
8444401ffffffff,3.0,0.0,0.0
8444409ffffffff,4.0,0.0,0.0
844440dffffffff,7.0,0.0,0.0
8444425ffffffff,2.0,0.0,0.0
844442dffffffff,2.0,0.0,0.0
8444455ffffffff,3.0,0.0,0.0
8444459ffffffff,5.0,0.0,0.0
8444461ffffffff,4.0,0.0,0.0
8444465ffffffff,12.0,0.0,0.0
8444489ffffffff,1.0,0.0,0.0
844448dffffffff,1.0,0.0,0.0
8444499ffffffff,3.0,0.0,0.0
84444b7ffffffff,6.0,0.0,0.0
84444b9ffffffff,2.0,0.0,0.0
84444c1ffffffff,4.0,0.0,0.0
84444c3ffffffff,4.0,0.0,0.0
84444c7ffffffff,2.0,0.0,0.0
84444cdffffffff,2.0,0.0,0.0
84444e3ffffffff,1.0,0.0,0.0
84444e9ffffffff,2.0,0.0,0.0
8444509ffffffff,6.0,0.0,0.0
844450dffffffff,8.0,0.0,0.0
8444511ffffffff,1.0,0.0,0.0
8444521ffffffff,2.0,0.0,0.0
844452bffffffff,2.0,0.0,0.0
8444555ffffffff,3.0,0.0,0.0
844455bffffffff,6.0,0.0,0.0
8444563ffffffff,20.0,0.0,0.0
84445a5ffffffff,2.0,0.0,0.0
84445c1ffffffff,1.0,0.0,0.0
8444633ffffffff,22.0,0.0,0.0
8444637ffffffff,2.0,0.0,0.0
84446b7ffffffff,2.0,0.0,0.0
84446c1ffffffff,4.0,0.0,0.0
84446c5ffffffff,1.0,0.0,0.0
84446cbffffffff,1.0,0.0,0.0
84446d1ffffffff,2.0,0.0,0.0
84446d5ffffffff,1.0,1.0,0.0
84446ddffffffff,1.0,0.0,0.0
84446e5ffffffff,1.0,0.0,0.0
84446e9ffffffff,2.0,0.0,0.0
84446edffffffff,34.0,0.0,0.0
8444731ffffffff,3.0,0.0,0.0
8444733ffffffff,2.0,0.0,0.0
844473bffffffff,6.0,0.0,0.0
8444847ffffffff,1.0,0.0,0.0
8444a11ffffffff,2.0,0.0,0.0
8444a13ffffffff,16.0,0.0,0.0
8444a19ffffffff,20.0,0.0,0.0
8444a53ffffffff,64.0,3.0,0.0
8444a57ffffffff,1.0,0.0,0.0
8444a81ffffffff,2.0,0.0,0.0
8444a87ffffffff,2.0,0.0,0.0
8444a91ffffffff,5.0,0.0,0.0
8444a93ffffffff,85.0,0.0,0.0
8444a95ffffffff,42.0,2.0,0.0
8444a97ffffffff,2.0,0.0,0.0
8444a9bffffffff,32.0,0.0,0.0
8444abbffffffff,6.0,0.0,0.0
8444ac3ffffffff,10.0,0.0,0.0
8444acdffffffff,3.0,0.0,0.0
8444ae9ffffffff,24.0,0.0,0.0
8444c0bffffffff,2.0,0.0,0.0
8444c13ffffffff,2.0,0.0,0.0
8444c27ffffffff,8.0,0.0,0.0
8444c3bffffffff,4.0,0.0,0.0
8444c85ffffffff,4.0,0.0,0.0
8444c87ffffffff,2.0,0.0,0.0
8444c91ffffffff,5.0,0.0,0.0
8444c99ffffffff,5.0,0.0,0.0
8444c9dffffffff,14.0,0.0,0.0
8444ca3ffffffff,12.0,0.0,0.0
8444cabffffffff,3.0,0.0,0.0
8444cb3ffffffff,3.0,0.0,0.0
8444cb9ffffffff,1.0,0.0,0.0
8444cbdffffffff,2.0,0.0,0.0
8444cc3ffffffff,5.0,0.0,0.0
8444cd3ffffffff,2.0,2.0,0.0
8444cd5ffffffff,6.0,0.0,0.0
8444cd7ffffffff,4.0,0.0,0.0
8444ce7ffffffff,1.0,0.0,0.0
8444ce9ffffffff,2.0,0.0,0.0
8444d01ffffffff,8.0,0.0,0.0
8444d03ffffffff,8.0,0.0,0.0
8444d07ffffffff,12.0,0.0,0.0
8444d0bffffffff,2.0,0.0,0.0
8444d17ffffffff,2.0,0.0,0.0
8444d1dffffffff,2.0,0.0,0.0
8444d23ffffffff,1.0,0.0,0.0
8444d31ffffffff,2.0,2.0,0.0
8444d37ffffffff,4.0,0.0,0.0
8444d3bffffffff,5.0,0.0,0.0
8444d5dffffffff,10.0,0.0,0.0
8444d93ffffffff,2.0,0.0,0.0
8444da1ffffffff,1.0,0.0,0.0
8444dabffffffff,3.0,0.0,0.0
8444dc7ffffffff,1.0,0.0,0.0
8444dd1ffffffff,32.0,0.0,0.0
8444dd9ffffffff,12.0,0.0,0.0
8444ddbffffffff,2.0,0.0,0.0
8444dddffffffff,1.0,0.0,0.0
8444de5ffffffff,2.0,0.0,0.0
8444de7ffffffff,2.0,0.0,0.0
8444e03ffffffff,2.0,0.0,0.0
8444e05ffffffff,4.0,0.0,0.0
8444e25ffffffff,1.0,0.0,0.0
8444e2bffffffff,16.0,0.0,0.0
8444e33ffffffff,4.0,0.0,0.0
8444e63ffffffff,8.0,0.0,0.0
8444e6bffffffff,3.0,0.0,0.0
8444e83ffffffff,2.0,0.0,0.0
8444e93ffffffff,3.0,0.0,0.0
8444ed1ffffffff,1.0,0.0,0.0
8444ee3ffffffff,1.0,0.0,0.0
8444f01ffffffff,8.0,0.0,0.0
8444f05ffffffff,5.0,0.0,0.0
8444f07ffffffff,20.0,0.0,0.0
8444f0dffffffff,14.0,0.0,0.0
8444f31ffffffff,5.0,0.0,0.0
8444f3dffffffff,1.0,0.0,0.0
8444f41ffffffff,2.0,0.0,0.0
8444f43ffffffff,141.0,0.0,0.0
8444f4dffffffff,8.0,0.0,0.0
8444f57ffffffff,2.0,0.0,0.0
8444f5dffffffff,1.0,0.0,0.0
8444f63ffffffff,18.0,0.0,0.0
8444f6bffffffff,2.0,0.0,0.0
8444f6dffffffff,2.0,0.0,0.0
844505bffffffff,9.0,0.0,0.0
844509bffffffff,1.0,0.0,0.0
84450d3ffffffff,9.0,0.0,0.0
84450d5ffffffff,2.0,0.0,0.0
84450ebffffffff,1.0,0.0,0.0
8445217ffffffff,5.0,0.0,0.0
8445233ffffffff,1.0,0.0,0.0
8445281ffffffff,4.0,4.0,0.0
84452adffffffff,2.0,0.0,0.0
84452c3ffffffff,2.0,0.0,0.0
84452e1ffffffff,33.0,0.0,0.0
84452e5ffffffff,6.0,2.0,0.0
8445313ffffffff,4.0,0.0,0.0
844533bffffffff,2.0,0.0,0.0
8445727ffffffff,1.0,0.0,0.0
8445981ffffffff,2.0,0.0,0.0
8448059ffffffff,5.0,0.0,0.0
84480dbffffffff,8.0,0.0,0.0
84480ddffffffff,3.0,0.0,0.0
8448147ffffffff,3.0,0.0,0.0
844814dffffffff,5.0,0.0,0.0
8448233ffffffff,2.0,0.0,0.0
84482a3ffffffff,2.0,0.0,0.0
8448329ffffffff,2.0,0.0,2.0
8448331ffffffff,1.0,0.0,1.0
8448361ffffffff,18.0,0.0,18.0
8448363ffffffff,22.0,0.0,19.0
8448365ffffffff,3.0,0.0,2.0
8448369ffffffff,1.0,0.0,1.0
8448427ffffffff,8.0,0.0,0.0
8448435ffffffff,5.0,0.0,0.0
84484a5ffffffff,3.0,0.0,0.0
84484a7ffffffff,5.0,0.0,0.0
8448551ffffffff,1.0,0.0,0.0
8448553ffffffff,5.0,0.0,0.0
8448597ffffffff,11.0,0.0,0.0
84485a7ffffffff,2.0,0.0,0.0
84485b5ffffffff,10.0,0.0,0.0
84485b7ffffffff,5.0,0.0,0.0
84485bbffffffff,2.0,0.0,0.0
84485d1ffffffff,2.0,0.0,0.0
84485d3ffffffff,2.0,0.0,0.0
84485ddffffffff,7.0,0.0,0.0
8448721ffffffff,1.0,0.0,0.0
8448723ffffffff,10.0,0.0,0.0
8448803ffffffff,2.0,0.0,0.0
844880dffffffff,36.0,0.0,0.0
8448833ffffffff,14.0,0.0,0.0
8448837ffffffff,4.0,0.0,0.0
8448867ffffffff,2.0,0.0,0.0
844886bffffffff,28.0,0.0,0.0
8448881ffffffff,2.0,0.0,0.0
84488b9ffffffff,2.0,0.0,0.0
84488e1ffffffff,2.0,0.0,0.0
84488e9ffffffff,2.0,0.0,0.0
84488edffffffff,5.0,0.0,0.0
8448903ffffffff,12.0,0.0,0.0
844890bffffffff,8.0,0.0,0.0
8448915ffffffff,2.0,0.0,0.0
8448935ffffffff,6.0,2.0,0.0
8448937ffffffff,1.0,0.0,0.0
8448951ffffffff,2.0,0.0,0.0
8448953ffffffff,3.0,0.0,0.0
8448955ffffffff,13.0,0.0,0.0
8448985ffffffff,4.0,0.0,0.0
844898dffffffff,2.0,0.0,0.0
84489b7ffffffff,2.0,0.0,0.0
84489c1ffffffff,10.0,0.0,0.0
84489c3ffffffff,2.0,1.0,0.0
84489cbffffffff,9.0,0.0,0.0
84489d3ffffffff,10.0,0.0,0.0
84489ddffffffff,1.0,0.0,0.0
84489ebffffffff,3.0,0.0,0.0
8448a21ffffffff,5.0,0.0,0.0
8448a27ffffffff,2.0,0.0,0.0
8448b15ffffffff,15.0,0.0,0.0
8448b1bffffffff,1.0,0.0,0.0
8448b23ffffffff,17.0,0.0,0.0
8448b2bffffffff,3.0,0.0,0.0
8448b35ffffffff,5.0,0.0,0.0
8448b39ffffffff,23.0,0.0,0.0
8448b3dffffffff,9.0,0.0,0.0
8448b5bffffffff,7.0,0.0,0.0
8448c19ffffffff,8.0,0.0,0.0
8448c2bffffffff,2.0,0.0,0.0
8448c35ffffffff,7.0,0.0,1.0
8448c57ffffffff,11.0,0.0,0.0
8448c59ffffffff,12.0,0.0,12.0
8448c6dffffffff,2.0,0.0,2.0
8448cc3ffffffff,3.0,0.0,0.0
8448cc5ffffffff,2.0,0.0,0.0
8448ccbffffffff,1.0,0.0,0.0
8448cd3ffffffff,5.0,0.0,0.0
8448d19ffffffff,5.0,0.0,0.0
8448d37ffffffff,2.0,0.0,0.0
8448d43ffffffff,8.0,0.0,0.0
8448d4bffffffff,4.0,0.0,0.0
8448d5dffffffff,2.0,0.0,0.0
8448d65ffffffff,1.0,0.0,0.0
8448d81ffffffff,10.0,0.0,0.0
8448d83ffffffff,2.0,0.0,0.0
8448d87ffffffff,17.0,0.0,0.0
8448d89ffffffff,28.0,0.0,0.0
8448d8bffffffff,10.0,0.0,0.0
8448da1ffffffff,4.0,0.0,0.0
8448da5ffffffff,2.0,0.0,0.0
8448da7ffffffff,2.0,0.0,0.0
8448dbdffffffff,2.0,0.0,0.0
8448dd5ffffffff,6.0,0.0,0.0
8448de3ffffffff,2.0,0.0,0.0
8448e13ffffffff,2.0,0.0,0.0
8448e33ffffffff,3.0,0.0,0.0
8448e4bffffffff,1.0,0.0,0.0
8448e55ffffffff,3.0,0.0,0.0
8448e81ffffffff,8.0,0.0,2.0
8448e85ffffffff,45.0,0.0,22.0
8448e89ffffffff,28.0,0.0,0.0
8448e8dffffffff,4.0,0.0,4.0
8448ea1ffffffff,4.0,0.0,0.0
8448ea5ffffffff,4.0,0.0,2.0
8448ea9ffffffff,4.0,0.0,0.0
8448eabffffffff,13.0,0.0,0.0
8448eb1ffffffff,4.0,0.0,0.0
8448eb3ffffffff,1.0,0.0,0.0
8448eb7ffffffff,3.0,0.0,0.0
8448ebdffffffff,7.0,0.0,0.0
8448ec5ffffffff,7.0,0.0,7.0
8448ec7ffffffff,112.0,0.0,64.0
8448ee1ffffffff,24.0,0.0,4.0
8448ee3ffffffff,4.0,0.0,0.0
8448eebffffffff,160.0,0.0,132.0
8448f25ffffffff,2.0,0.0,0.0
8448f2dffffffff,5.0,0.0,5.0
8448f63ffffffff,3.0,0.0,0.0
8448f65ffffffff,1.0,0.0,0.0
8448f67ffffffff,2.0,0.0,0.0
8449823ffffffff,2.0,0.0,2.0
844983dffffffff,11.0,4.0,7.0
8449845ffffffff,4.0,0.0,0.0
8449855ffffffff,2.0,0.0,0.0
8449861ffffffff,3.0,0.0,0.0
8449869ffffffff,6.0,0.0,0.0
844986dffffffff,1.0,1.0,0.0
844992bffffffff,4.0,0.0,0.0
8449951ffffffff,4.0,0.0,0.0
8449959ffffffff,8.0,0.0,0.0
844995bffffffff,17.0,0.0,0.0
8449961ffffffff,2.0,0.0,0.0
8449963ffffffff,5.0,0.0,0.0
8449965ffffffff,25.0,2.0,0.0
8449967ffffffff,2.0,0.0,0.0
84499b5ffffffff,2.0,0.0,0.0
8449a2bffffffff,1.0,0.0,0.0
8449a85ffffffff,1.0,0.0,1.0
8449a87ffffffff,2.0,0.0,2.0
8449a89ffffffff,1.0,0.0,1.0
8449a91ffffffff,28.0,0.0,28.0
8449a93ffffffff,1.0,0.0,1.0
8449a97ffffffff,1.0,0.0,1.0
8449aa3ffffffff,4.0,0.0,4.0
8449aa9ffffffff,2.0,0.0,2.0
8449ad5ffffffff,2.0,0.0,2.0
8449ad7ffffffff,4.0,0.0,4.0
8449b03ffffffff,2.0,0.0,0.0
8449b19ffffffff,2.0,0.0,2.0
8449b31ffffffff,2.0,0.0,0.0
8449b37ffffffff,2.0,0.0,0.0
8449b55ffffffff,2.0,0.0,0.0
8466b57ffffffff,5.0,0.0,0.0
84679a5ffffffff,1.0,0.0,0.0
846c619ffffffff,1.0,0.0,0.0
846d20dffffffff,7.0,0.0,0.0
846d21dffffffff,13.0,0.0,0.0
846d253ffffffff,3.0,0.0,3.0
846d295ffffffff,2.0,0.0,0.0
846d2b9ffffffff,4.0,0.0,0.0
846d30dffffffff,3.0,3.0,0.0
846d341ffffffff,3.0,0.0,0.0
846d34dffffffff,5.0,0.0,0.0
846d35bffffffff,92.0,0.0,0.0
846d35dffffffff,2.0,0.0,0.0
846d66dffffffff,3.0,0.0,0.0
846d68bffffffff,6.0,0.0,0.0
846d691ffffffff,7.0,0.0,0.0
846d697ffffffff,9.0,2.0,0.0
846d69dffffffff,7.0,0.0,0.0
846d6bdffffffff,1.0,0.0,0.0
846d6d3ffffffff,4.0,0.0,0.0
