cell_id,Curruca curruca,Curruca curruca curruca/blythi,Curruca curruca halimodendri,Curruca curruca minula,Curruca curruca margelanica,Curruca curruca althaea,Curruca curruca curruca/blythi/halimodendri,Curruca curruca curruca/minula,Curruca curruca minula/margelanica,Curruca curruca curruca/althaea,Curruca curruca curruca/minula/althaea
831ec9fffffffff,326.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0
831ecafffffffff,270.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0
831ecbfffffffff,70.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
831eccfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
831ecdfffffffff,93.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
831ecefffffffff,91.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
831ed0fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831ed1fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831ed2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831ed3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831ed4fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831ed5fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
831ed6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed9fffffffff,103.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
831edafffffffff,50.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
831edbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831edcfffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831edefffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee3fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee6fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831ee8fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
831ee9fffffffff,80.0,5.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
831eeafffffffff,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831eebfffffffff,98.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
831eecfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eedfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eeefffffffff,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831ef0fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
831ef1fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831ef2fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831ef3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831ef4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831ef5fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
831ef6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f00fffffffff,249.0,12.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0
831f01fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f02fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f03fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
831f04fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
831f05fffffffff,253.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0
831f06fffffffff,21.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831f09fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831f0cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831f0dfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f10fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831f11fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831f12fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
831f13fffffffff,91.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
831f14fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f15fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831f16fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f18fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831f19fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831f1afffffffff,97.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
831f1bfffffffff,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831f1cfffffffff,63.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
831f1dfffffffff,82.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
831f1efffffffff,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831f20fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831f21fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
831f22fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
831f23fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
831f24fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
831f25fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
831f26fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831f28fffffffff,78.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
831f29fffffffff,89.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
831f2afffffffff,448.0,2.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0
831f2cfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831f2dfffffffff,83.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0
831f2efffffffff,24.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831f30fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f31fffffffff,27.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
831f32fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f33fffffffff,74.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
831f35fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
831f40fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831f41fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f42fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831f45fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831f46fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831f48fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f4afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f4efffffffff,57.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
831f51fffffffff,115.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0
831f52fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831f53fffffffff,99.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
831f54fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f55fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
831f56fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831f58fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831f59fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831f5afffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5cfffffffff,39.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
831f5efffffffff,67.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
831f60fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831f61fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f63fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f64fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831f65fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831f66fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f68fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f6afffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f6cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f70fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831f71fffffffff,115.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
831f72fffffffff,372.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
831f73fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831f75fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831f80fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831f81fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831f82fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831f83fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
831f84fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831f85fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831f88fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
831f89fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
831f8afffffffff,28.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
831f8bfffffffff,28.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
831f8cfffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8dfffffffff,71.0,14.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
831f8efffffffff,37.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831f91fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f93fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f95fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831f98fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9afffffffff,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
831f9cfffffffff,48.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
831f9dfffffffff,42.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
831f9efffffffff,42.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
831fa0fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
831fa1fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
831fa2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa3fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
831fa4fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831fa5fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
831fa6fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
831fa8fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831fa9fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
831faafffffffff,48.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
831fabfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831facfffffffff,35.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
831fadfffffffff,29.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
831faefffffffff,38.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
831fb4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83200afffffffff,65.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0
83200efffffffff,14.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
832010fffffffff,39.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0
832012fffffffff,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
832013fffffffff,11.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
832014fffffffff,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
832016fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
832018fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
832019fffffffff,55.0,0.0,0.0,0.0,0.0,12.0,20.0,0.0,0.0,0.0,0.0
83201afffffffff,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83201bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
83201dfffffffff,30.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
83202dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832033fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832036fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832048fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
83204afffffffff,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
83204bfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83204dfffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832059fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83205afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83205bfffffffff,23.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
83205cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83205efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
832068fffffffff,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83206bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
832080fffffffff,23.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
832083fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832084fffffffff,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
83208afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832099fffffffff,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
83209afffffffff,29.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
83209bfffffffff,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
8320a0fffffffff,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
8320a2fffffffff,35.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
8320a4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320a5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8320a6fffffffff,20.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
8320a8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8320aafffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8320adfffffffff,8.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0
8320aefffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8320b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320b3fffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8320c0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320c8fffffffff,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320c9fffffffff,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320cdfffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320d6fffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320e0fffffffff,49.0,0.0,0.0,0.0,0.0,26.0,5.0,0.0,0.0,0.0,0.0
8320e2fffffffff,15.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
8320e3fffffffff,17.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
8320e4fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8320e5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320e6fffffffff,23.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0
8320f5fffffffff,17.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0
832121fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832123fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
832128fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83214afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832150fffffffff,10.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
832152fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
832153fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
832156fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
832171fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832182fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832183fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832189fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83218bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
832198fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
832199fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83219bfffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
83219cfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
83219dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83219efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8321b5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832400fffffffff,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832403fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832404fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832405fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83240afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83240efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832421fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832423fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
832425fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
832428fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
832429fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83242cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83242dfffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83242efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832431fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83244cfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832450fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
832451fffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832456fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832460fffffffff,31.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832464fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832466fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83246afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83246cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832475fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832476fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832482fffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832483fffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83248afffffffff,18.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
832494fffffffff,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83249cfffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83249dfffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832500fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832503fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
