cell_id,Pinicola enucleator,Pinicola enucleator [enucleator Group],Pinicola enucleator flammula,Pinicola enucleator carlottae,Pinicola enucleator montana,Pinicola enucleator californica,Pinicola enucleator leucura
842b133ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b139ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b143ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b14dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b167ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
842b187ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1a5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1a9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b1e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b23dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842b303ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b315ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b333ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b809ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
842b811ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
842b813ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
842b815ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b817ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
842b819ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842b81bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842b823ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b827ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842b831ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b833ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842b835ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842b837ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b83bffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0
842b841ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b843ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b847ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b851ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b853ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b855ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b857ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b865ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b883ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842b885ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b887ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842b889ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842b891ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b895ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b897ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b899ffffffff,64.0,0.0,0.0,0.0,0.0,0.0,2.0
842b89bffffffff,120.0,0.0,0.0,0.0,0.0,0.0,4.0
842b89dffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8a1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8a3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8b5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8c3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8c7ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8cbffffffff,75.0,0.0,0.0,0.0,0.0,0.0,15.0
842b8cdffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8d3ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,3.0
842b8d5ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8d7ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8dbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,2.0
842b8ddffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8e5ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8e7ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8e9ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
842b8edffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842b909ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b911ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b923ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842b931ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842b949ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b981ffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0
842b983ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,2.0
842b985ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
842b987ffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0
842b989ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842b98bffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
842b98dffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
842b991ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
842b993ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
842b999ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
842b99bffffffff,91.0,0.0,0.0,0.0,0.0,0.0,4.0
842b99dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9a1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9a3ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9a5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9a7ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9a9ffffffff,122.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9abffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9adffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9b1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9b5ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9b9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9bdffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9c1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9c3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9c5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9cdffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9d1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9d3ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9d5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9d7ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9d9ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9dbffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9e1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9e3ffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9e5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9e7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9e9ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
842b9ebffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba1bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba4dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba51ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba53ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba83ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba85ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,1.0
842ba87ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba8bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba95ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba97ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
842ba9bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842ba9dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842baa1ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
842baa3ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
842baa5ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
842baa9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842baabffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0
842baadffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842bab1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842bab3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,4.0
842bab5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
842bab7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,3.0
842babdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842bac3ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
842bac7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842bacbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842bacdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842bae7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842bb27ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842bb31ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842bb33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842bb3dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8448cb5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8448cc5ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8448d83ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8448d89ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8448db3ffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
