cell_id,Apus affinis,Apus affinis [affinis Group],Apus affinis bannermani,Apus affinis singalensis
83962cfffffffff,3.0,3.0,0.0,0.0
83962dfffffffff,2.0,0.0,0.0,0.0
839633fffffffff,68.0,26.0,0.0,0.0
839658fffffffff,1.0,0.0,0.0,0.0
83965dfffffffff,1.0,0.0,0.0,0.0
839662fffffffff,2.0,0.0,0.0,0.0
839680fffffffff,2.0,0.0,0.0,0.0
839690fffffffff,297.0,17.0,0.0,0.0
839692fffffffff,593.0,32.0,0.0,0.0
839693fffffffff,304.0,22.0,0.0,0.0
83969afffffffff,64.0,1.0,0.0,0.0
83969bfffffffff,5.0,0.0,0.0,0.0
8396a3fffffffff,8.0,0.0,0.0,0.0
8396a8fffffffff,4.0,0.0,0.0,0.0
8396b0fffffffff,13.0,2.0,0.0,0.0
8396b1fffffffff,22.0,1.0,0.0,0.0
8396b2fffffffff,1.0,0.0,0.0,0.0
8396b4fffffffff,14.0,1.0,0.0,0.0
8396b6fffffffff,26.0,2.0,0.0,0.0
839701fffffffff,4.0,0.0,0.0,0.0
839702fffffffff,16.0,0.0,0.0,0.0
839703fffffffff,22.0,0.0,0.0,0.0
839705fffffffff,3.0,0.0,0.0,0.0
839706fffffffff,4.0,0.0,0.0,0.0
839708fffffffff,4.0,0.0,0.0,0.0
83970afffffffff,10.0,0.0,0.0,0.0
83970cfffffffff,1.0,0.0,0.0,0.0
83970dfffffffff,1.0,0.0,0.0,0.0
839710fffffffff,10.0,0.0,0.0,0.0
839711fffffffff,35.0,0.0,0.0,0.0
839713fffffffff,12.0,0.0,0.0,0.0
839715fffffffff,15.0,0.0,0.0,0.0
839719fffffffff,63.0,0.0,0.0,0.0
83971cfffffffff,6.0,0.0,0.0,0.0
839721fffffffff,6.0,0.0,0.0,0.0
839728fffffffff,135.0,35.0,0.0,0.0
839729fffffffff,18.0,6.0,0.0,0.0
83972afffffffff,2.0,0.0,0.0,0.0
83972cfffffffff,360.0,136.0,0.0,0.0
83972dfffffffff,63.0,16.0,0.0,0.0
83972efffffffff,250.0,72.0,0.0,0.0
839731fffffffff,2.0,0.0,0.0,0.0
839741fffffffff,11.0,0.0,0.0,0.0
839743fffffffff,9.0,0.0,0.0,0.0
83974afffffffff,63.0,0.0,0.0,0.0
83974efffffffff,3.0,0.0,0.0,0.0
839750fffffffff,18.0,12.0,0.0,0.0
839751fffffffff,242.0,18.0,0.0,0.0
839752fffffffff,2.0,0.0,0.0,0.0
839754fffffffff,4.0,4.0,0.0,0.0
839755fffffffff,8.0,0.0,0.0,0.0
839758fffffffff,1.0,0.0,0.0,0.0
83975cfffffffff,33.0,3.0,0.0,0.0
83975dfffffffff,17.0,0.0,0.0,0.0
83975efffffffff,10.0,0.0,0.0,0.0
839763fffffffff,2.0,0.0,0.0,0.0
839768fffffffff,4.0,0.0,0.0,0.0
839770fffffffff,2.0,0.0,0.0,0.0
839772fffffffff,10.0,0.0,0.0,0.0
839775fffffffff,3.0,0.0,0.0,0.0
839789fffffffff,1.0,0.0,0.0,0.0
83978bfffffffff,5.0,0.0,0.0,0.0
83978dfffffffff,3.0,2.0,0.0,0.0
8397a8fffffffff,5.0,0.0,0.0,0.0
8397aafffffffff,4.0,2.0,0.0,0.0
8397abfffffffff,2.0,0.0,0.0,0.0
8397acfffffffff,2.0,1.0,0.0,0.0
83a231fffffffff,3.0,0.0,0.0,0.0
83a235fffffffff,10.0,0.0,0.0,0.0
83a2a3fffffffff,2.0,0.0,0.0,0.0
83ac12fffffffff,65.0,9.0,0.0,0.0
83ac80fffffffff,205.0,2.0,0.0,0.0
83ac81fffffffff,21.0,7.0,0.0,0.0
83ac82fffffffff,13.0,5.0,0.0,0.0
83ac84fffffffff,13.0,2.0,0.0,0.0
83ac85fffffffff,6.0,2.0,0.0,0.0
83ac86fffffffff,106.0,5.0,0.0,0.0
83ac8afffffffff,23.0,5.0,0.0,0.0
83ac8cfffffffff,2.0,0.0,0.0,0.0
83ac8efffffffff,8.0,0.0,0.0,0.0
83ac96fffffffff,2.0,0.0,0.0,0.0
83ac99fffffffff,2.0,0.0,0.0,0.0
83ac9dfffffffff,15.0,0.0,0.0,0.0
83aca0fffffffff,35.0,0.0,0.0,0.0
83aca1fffffffff,4.0,0.0,0.0,0.0
83aca2fffffffff,41.0,6.0,0.0,0.0
83aca3fffffffff,21.0,2.0,0.0,0.0
83aca4fffffffff,38.0,9.0,0.0,0.0
83aca5fffffffff,4.0,0.0,0.0,0.0
83aca6fffffffff,392.0,85.0,0.0,0.0
83aca8fffffffff,1.0,0.0,0.0,0.0
83acaafffffffff,6.0,0.0,0.0,0.0
83acaefffffffff,5.0,0.0,0.0,0.0
83acb1fffffffff,21.0,8.0,0.0,0.0
83acb3fffffffff,8.0,0.0,0.0,0.0
83ad12fffffffff,12.0,6.0,0.0,0.0
83ad32fffffffff,265.0,30.0,0.0,0.0
83ad36fffffffff,488.0,124.0,0.0,0.0
83ad81fffffffff,1.0,0.0,0.0,0.0
83ad86fffffffff,4.0,0.0,0.0,0.0
83ad88fffffffff,3.0,0.0,0.0,0.0
83ad8bfffffffff,5.0,0.0,0.0,0.0
83ad8efffffffff,2.0,0.0,0.0,0.0
83ad99fffffffff,2.0,0.0,0.0,0.0
83ad9afffffffff,2.0,0.0,0.0,0.0
83ad9bfffffffff,6.0,0.0,0.0,0.0
83ad9dfffffffff,1.0,0.0,0.0,0.0
83ada0fffffffff,22.0,9.0,0.0,0.0
83ada1fffffffff,12.0,0.0,0.0,0.0
83ada2fffffffff,42.0,4.0,0.0,0.0
83ada3fffffffff,22.0,5.0,0.0,0.0
83ada4fffffffff,67.0,15.0,0.0,0.0
83ada5fffffffff,2.0,0.0,0.0,0.0
83ada6fffffffff,7.0,2.0,0.0,0.0
83adaafffffffff,4.0,0.0,0.0,0.0
83adacfffffffff,6.0,0.0,0.0,0.0
83adb0fffffffff,7.0,2.0,0.0,0.0
83adb2fffffffff,6.0,0.0,0.0,0.0
83adb3fffffffff,1.0,1.0,0.0,0.0
83adb5fffffffff,30.0,3.0,0.0,0.0
83adb6fffffffff,4.0,2.0,0.0,0.0
83bc09fffffffff,6.0,0.0,0.0,0.0
83bc0afffffffff,1.0,0.0,0.0,0.0
83bc0bfffffffff,2.0,0.0,0.0,0.0
83bc19fffffffff,6.0,0.0,0.0,0.0
83bc1bfffffffff,66.0,7.0,0.0,0.0
83bc41fffffffff,20.0,8.0,0.0,0.0
83bc42fffffffff,2.0,2.0,0.0,0.0
83bc43fffffffff,110.0,18.0,0.0,0.0
83bc44fffffffff,9.0,3.0,0.0,0.0
83bc45fffffffff,5.0,0.0,0.0,0.0
83bc46fffffffff,8.0,0.0,0.0,0.0
83bc48fffffffff,12.0,6.0,0.0,0.0
83bc49fffffffff,67.0,11.0,0.0,0.0
83bc4bfffffffff,30.0,13.0,0.0,0.0
83bc4cfffffffff,2.0,2.0,0.0,0.0
83bc4dfffffffff,54.0,10.0,0.0,0.0
83bc4efffffffff,2.0,2.0,0.0,0.0
83bc51fffffffff,2.0,0.0,0.0,0.0
83bc53fffffffff,3.0,0.0,0.0,0.0
83bc54fffffffff,5.0,3.0,0.0,0.0
83bc55fffffffff,8.0,0.0,0.0,0.0
83bc59fffffffff,3.0,0.0,0.0,0.0
83bc5bfffffffff,1.0,1.0,0.0,0.0
83bc5cfffffffff,9.0,2.0,0.0,0.0
83bc5efffffffff,10.0,1.0,0.0,0.0
83bc68fffffffff,97.0,6.0,0.0,0.0
83bc69fffffffff,67.0,9.0,0.0,0.0
83bc6afffffffff,49.0,26.0,0.0,0.0
83bc6bfffffffff,34.0,4.0,0.0,0.0
83bc71fffffffff,34.0,0.0,0.0,0.0
83bc72fffffffff,2.0,0.0,0.0,0.0
83bc73fffffffff,78.0,5.0,0.0,0.0
83bc89fffffffff,64.0,2.0,0.0,0.0
83bcc0fffffffff,10.0,8.0,0.0,0.0
83bcc1fffffffff,17.0,6.0,0.0,0.0
83bcc2fffffffff,123.0,29.0,0.0,0.0
83bcc3fffffffff,411.0,90.0,0.0,0.0
83bcc4fffffffff,34.0,5.0,0.0,0.0
83bcc5fffffffff,4.0,4.0,0.0,0.0
83bcc6fffffffff,69.0,4.0,0.0,0.0
83bcc8fffffffff,2.0,0.0,0.0,0.0
83bccafffffffff,19.0,0.0,0.0,0.0
83bcccfffffffff,4.0,0.0,0.0,0.0
83bccdfffffffff,2.0,0.0,0.0,0.0
83bccefffffffff,4.0,2.0,0.0,0.0
83bcd0fffffffff,309.0,64.0,0.0,0.0
83bcd1fffffffff,75.0,10.0,0.0,0.0
83bcd2fffffffff,1664.0,438.0,0.0,0.0
83bcd3fffffffff,48.0,11.0,0.0,0.0
83bcd4fffffffff,42.0,0.0,0.0,0.0
83bcd5fffffffff,7.0,2.0,0.0,0.0
83bcd6fffffffff,646.0,110.0,0.0,0.0
83bcd8fffffffff,5.0,0.0,0.0,0.0
83bcd9fffffffff,5.0,0.0,0.0,0.0
83bcdafffffffff,3.0,0.0,0.0,0.0
83bcdbfffffffff,2.0,0.0,0.0,0.0
83bcdcfffffffff,332.0,61.0,0.0,0.0
83bcddfffffffff,64.0,10.0,0.0,0.0
83bcdefffffffff,98.0,16.0,0.0,0.0
83bce1fffffffff,1.0,0.0,0.0,0.0
83bce2fffffffff,47.0,14.0,0.0,0.0
83bce3fffffffff,1.0,0.0,0.0,0.0
83bce6fffffffff,44.0,4.0,0.0,0.0
83bce8fffffffff,17.0,1.0,0.0,0.0
83bce9fffffffff,127.0,19.0,0.0,0.0
83bceafffffffff,11.0,0.0,0.0,0.0
83bcebfffffffff,5.0,4.0,0.0,0.0
83bcecfffffffff,1.0,0.0,0.0,0.0
83bceefffffffff,4.0,0.0,0.0,0.0
83bcf0fffffffff,60.0,12.0,0.0,0.0
83bcf1fffffffff,17.0,3.0,0.0,0.0
83bcf2fffffffff,513.0,78.0,0.0,0.0
83bcf3fffffffff,21.0,10.0,0.0,0.0
83bcf4fffffffff,69.0,19.0,0.0,0.0
83bcf5fffffffff,310.0,140.0,0.0,0.0
83bcf6fffffffff,469.0,100.0,0.0,0.0
