cell_id,Fregata magnificens,Fregata magnificens rothschildi,Fregata magnificens magnificens
844ced5ffffffff,29.0,0.0,0.0
844ced7ffffffff,46.0,0.0,0.0
844cee3ffffffff,504.0,0.0,0.0
844cee5ffffffff,1529.0,0.0,0.0
844cee7ffffffff,1112.0,0.0,0.0
844cf21ffffffff,17.0,0.0,0.0
844cf23ffffffff,50.0,0.0,0.0
844cf25ffffffff,11.0,0.0,0.0
844cf31ffffffff,103.0,0.0,0.0
844cf33ffffffff,16.0,0.0,0.0
844cf35ffffffff,76.0,0.0,0.0
844cf37ffffffff,125.0,0.0,0.0
844cf39ffffffff,1.0,0.0,0.0
844cf3dffffffff,14.0,0.0,0.0
844cf41ffffffff,2.0,0.0,0.0
844d493ffffffff,4.0,0.0,0.0
844d497ffffffff,204.0,0.0,0.0
844d49bffffffff,2.0,0.0,0.0
844d4b1ffffffff,12.0,0.0,0.0
844d4b3ffffffff,3.0,0.0,0.0
844d4bbffffffff,600.0,0.0,0.0
8454b07ffffffff,2.0,0.0,0.0
845e405ffffffff,2.0,0.0,0.0
845e407ffffffff,6.0,0.0,0.0
845e429ffffffff,22.0,0.0,0.0
845e42bffffffff,90.0,0.0,0.0
845e431ffffffff,47.0,0.0,0.0
845e433ffffffff,40.0,0.0,0.0
845e435ffffffff,60.0,0.0,0.0
845e437ffffffff,170.0,0.0,0.0
845e439ffffffff,2.0,0.0,0.0
845e43dffffffff,239.0,0.0,0.0
845e461ffffffff,49.0,0.0,0.0
845e463ffffffff,71.0,0.0,0.0
845e467ffffffff,68.0,0.0,0.0
845e469ffffffff,356.0,0.0,0.0
845e483ffffffff,2.0,0.0,0.0
845e495ffffffff,2.0,0.0,0.0
845e4a1ffffffff,36.0,0.0,0.0
845e4a3ffffffff,157.0,0.0,0.0
845e4adffffffff,331.0,0.0,0.0
845e4b1ffffffff,37.0,0.0,0.0
845e4b5ffffffff,27.0,0.0,0.0
845e4b7ffffffff,361.0,0.0,0.0
845e4e7ffffffff,1.0,0.0,0.0
845e591ffffffff,10.0,0.0,0.0
845e599ffffffff,6.0,0.0,0.0
845e59bffffffff,34.0,0.0,0.0
845e5c1ffffffff,6.0,0.0,0.0
845e5cbffffffff,504.0,0.0,0.0
845e5d3ffffffff,286.0,0.0,0.0
845e5d7ffffffff,8.0,0.0,0.0
845e5d9ffffffff,154.0,0.0,0.0
845e5dbffffffff,2.0,0.0,0.0
845e5ddffffffff,234.0,0.0,0.0
845e625ffffffff,7.0,0.0,0.0
845e62dffffffff,359.0,0.0,0.0
845e659ffffffff,35.0,0.0,0.0
845e667ffffffff,1504.0,0.0,0.0
845e705ffffffff,199.0,0.0,0.0
845e711ffffffff,13.0,0.0,0.0
845e713ffffffff,2.0,0.0,0.0
845e717ffffffff,73.0,0.0,0.0
845e719ffffffff,199.0,0.0,0.0
845e71bffffffff,258.0,0.0,0.0
845e71dffffffff,9.0,0.0,0.0
845e729ffffffff,13.0,0.0,0.0
845e72bffffffff,53.0,0.0,0.0
845e753ffffffff,67.0,0.0,0.0
845e75bffffffff,13.0,0.0,0.0
845f083ffffffff,19.0,0.0,0.0
845f085ffffffff,11.0,0.0,0.0
845f087ffffffff,3.0,0.0,0.0
845f095ffffffff,434.0,0.0,0.0
845f097ffffffff,4.0,0.0,0.0
845f0b9ffffffff,4.0,0.0,0.0
845f0bbffffffff,2.0,0.0,0.0
845f0e3ffffffff,10.0,0.0,0.0
845f0e7ffffffff,1.0,0.0,0.0
845f129ffffffff,2.0,0.0,0.0
845f12bffffffff,47.0,0.0,0.0
845f131ffffffff,2.0,0.0,0.0
845f13dffffffff,33.0,0.0,0.0
845f1c3ffffffff,18.0,0.0,0.0
845f1cbffffffff,2.0,0.0,0.0
845f1d5ffffffff,2.0,0.0,0.0
845f1d9ffffffff,2.0,0.0,0.0
845f1dbffffffff,1.0,0.0,0.0
845f1ddffffffff,2.0,0.0,0.0
845f1e9ffffffff,14.0,0.0,0.0
845f1edffffffff,5.0,0.0,0.0
845f491ffffffff,61.0,0.0,0.0
845f497ffffffff,19.0,0.0,0.0
845f49bffffffff,11.0,0.0,0.0
845f4a3ffffffff,1.0,0.0,0.0
845f4a7ffffffff,2.0,0.0,0.0
845f4b1ffffffff,3.0,0.0,0.0
845f4b3ffffffff,581.0,0.0,0.0
845f4b5ffffffff,1.0,0.0,0.0
845f4bbffffffff,1.0,0.0,0.0
845f569ffffffff,1.0,0.0,0.0
845f581ffffffff,211.0,0.0,0.0
845f583ffffffff,875.0,0.0,0.0
845f587ffffffff,246.0,0.0,0.0
845f589ffffffff,2.0,0.0,0.0
845f58bffffffff,57.0,0.0,0.0
845f591ffffffff,4.0,0.0,0.0
845f595ffffffff,77.0,0.0,0.0
845f5b5ffffffff,1098.0,0.0,0.0
845f5b9ffffffff,228.0,0.0,0.0
845f5bdffffffff,409.0,0.0,0.0
845f5d7ffffffff,18.0,0.0,0.0
845fa4bffffffff,2.0,0.0,0.0
845fa91ffffffff,2.0,0.0,0.0
845fa95ffffffff,1.0,0.0,0.0
845fac1ffffffff,1.0,0.0,0.0
8466045ffffffff,3.0,0.0,0.0
8466047ffffffff,7.0,0.0,0.0
846604dffffffff,6.0,0.0,0.0
8466061ffffffff,89.0,0.0,0.0
8466063ffffffff,22.0,0.0,0.0
8466067ffffffff,288.0,0.0,0.0
8466069ffffffff,16.0,0.0,0.0
8466103ffffffff,32.0,0.0,0.0
8466107ffffffff,204.0,0.0,0.0
846610bffffffff,38.0,0.0,0.0
8466111ffffffff,52.0,0.0,0.0
8466113ffffffff,28.0,0.0,0.0
8466117ffffffff,4.0,0.0,0.0
8466119ffffffff,272.0,0.0,0.0
846611dffffffff,30.0,0.0,0.0
8466121ffffffff,1.0,0.0,0.0
8466123ffffffff,3.0,0.0,0.0
8466125ffffffff,16.0,0.0,0.0
8466129ffffffff,15.0,0.0,0.0
846612dffffffff,64.0,0.0,0.0
8466131ffffffff,5.0,0.0,0.0
8466135ffffffff,10.0,0.0,0.0
8466139ffffffff,71.0,0.0,0.0
846613dffffffff,37.0,0.0,0.0
8466153ffffffff,11.0,0.0,0.0
846615bffffffff,28.0,0.0,0.0
8466161ffffffff,1.0,0.0,0.0
8466163ffffffff,87.0,0.0,0.0
8466165ffffffff,96.0,0.0,0.0
8466167ffffffff,73.0,0.0,0.0
846616bffffffff,1.0,0.0,0.0
84661a5ffffffff,208.0,0.0,0.0
84661a7ffffffff,67.0,0.0,0.0
84661adffffffff,157.0,0.0,0.0
84661ebffffffff,2.0,0.0,0.0
8466201ffffffff,132.0,0.0,0.0
8466203ffffffff,23.0,0.0,0.0
8466205ffffffff,383.0,0.0,0.0
8466207ffffffff,15.0,0.0,0.0
846620bffffffff,1712.0,0.0,0.0
8466221ffffffff,452.0,0.0,0.0
8466223ffffffff,23.0,0.0,0.0
8466225ffffffff,138.0,0.0,0.0
8466227ffffffff,2.0,0.0,0.0
846622bffffffff,359.0,0.0,0.0
8466251ffffffff,19.0,0.0,0.0
8466257ffffffff,90.0,0.0,0.0
846625bffffffff,6.0,0.0,0.0
8466289ffffffff,2.0,0.0,0.0
84662c1ffffffff,4.0,0.0,0.0
84662c9ffffffff,44.0,0.0,0.0
8466311ffffffff,113.0,0.0,0.0
8466313ffffffff,816.0,0.0,0.0
8466317ffffffff,89.0,0.0,0.0
846631bffffffff,68.0,0.0,0.0
8466841ffffffff,6.0,0.0,0.0
8466847ffffffff,4.0,0.0,0.0
8466849ffffffff,202.0,0.0,0.0
846684dffffffff,7.0,0.0,0.0
8466859ffffffff,11.0,0.0,0.0
846685dffffffff,7.0,0.0,0.0
8466965ffffffff,1.0,0.0,0.0
8466a01ffffffff,16.0,0.0,0.0
8466a03ffffffff,92.0,0.0,0.0
8466a05ffffffff,7.0,0.0,0.0
8466a09ffffffff,2.0,0.0,0.0
8466a0bffffffff,133.0,0.0,0.0
8466a13ffffffff,2.0,0.0,0.0
8466a15ffffffff,438.0,0.0,0.0
8466a17ffffffff,123.0,0.0,0.0
8466a19ffffffff,22.0,0.0,0.0
8466a1dffffffff,1119.0,0.0,0.0
8466a21ffffffff,78.0,0.0,0.0
8466a23ffffffff,8.0,0.0,0.0
8466a25ffffffff,182.0,0.0,0.0
8466a27ffffffff,172.0,0.0,0.0
8466a31ffffffff,134.0,0.0,0.0
8466a33ffffffff,28.0,0.0,0.0
8466a35ffffffff,147.0,0.0,0.0
8466a37ffffffff,117.0,0.0,0.0
8466a39ffffffff,68.0,0.0,0.0
8466a3bffffffff,13.0,0.0,0.0
8466a3dffffffff,22.0,0.0,0.0
8466a51ffffffff,7531.0,0.0,0.0
8466a53ffffffff,307.0,0.0,0.0
8466a55ffffffff,70.0,0.0,0.0
8466a57ffffffff,685.0,0.0,0.0
8466a59ffffffff,93.0,0.0,0.0
8466a5bffffffff,814.0,0.0,0.0
8466a5dffffffff,501.0,0.0,0.0
8466a61ffffffff,3.0,0.0,0.0
8466a63ffffffff,45.0,0.0,0.0
8466a65ffffffff,1845.0,0.0,0.0
8466a67ffffffff,8.0,0.0,0.0
8466a9bffffffff,22.0,0.0,0.0
8466acbffffffff,2.0,0.0,0.0
8466ad9ffffffff,1.0,0.0,0.0
8466ae9ffffffff,11.0,0.0,0.0
8466aedffffffff,72.0,0.0,0.0
8466b01ffffffff,549.0,0.0,0.0
8466b03ffffffff,5.0,0.0,0.0
8466b05ffffffff,50.0,0.0,0.0
8466b07ffffffff,8.0,0.0,0.0
8466b09ffffffff,1147.0,0.0,0.0
8466b0bffffffff,1505.0,0.0,0.0
8466b0dffffffff,73.0,0.0,0.0
8466b11ffffffff,6.0,0.0,0.0
8466b19ffffffff,164.0,0.0,0.0
8466b1bffffffff,2.0,0.0,0.0
8466b1dffffffff,63.0,0.0,0.0
8466b41ffffffff,3.0,0.0,0.0
8466b45ffffffff,1063.0,0.0,0.0
8466b47ffffffff,1080.0,0.0,0.0
8466b49ffffffff,4.0,0.0,0.0
8466b4bffffffff,2.0,0.0,0.0
8466b53ffffffff,18.0,0.0,0.0
8466b55ffffffff,47.0,0.0,0.0
8466b57ffffffff,24.0,0.0,0.0
8466b59ffffffff,275.0,0.0,0.0
8466b5bffffffff,164.0,0.0,0.0
8466b61ffffffff,6.0,0.0,0.0
8466b63ffffffff,7.0,0.0,0.0
8466b65ffffffff,97.0,0.0,0.0
8466b69ffffffff,347.0,0.0,0.0
8466b6bffffffff,4.0,0.0,0.0
8466b6dffffffff,117.0,0.0,0.0
8466d05ffffffff,160.0,0.0,0.0
8466d07ffffffff,2.0,0.0,0.0
8466d0dffffffff,98.0,0.0,0.0
8466d21ffffffff,37.0,0.0,0.0
8466d23ffffffff,2.0,0.0,0.0
8466d25ffffffff,116.0,0.0,0.0
8466d29ffffffff,31.0,0.0,0.0
8466d2dffffffff,12.0,0.0,0.0
8466d47ffffffff,326.0,0.0,0.0
8466d49ffffffff,80.0,0.0,0.0
8466d69ffffffff,11.0,0.0,0.0
8466d6bffffffff,57.0,0.0,0.0
8466f01ffffffff,318.0,0.0,0.0
8466f03ffffffff,5.0,0.0,0.0
8466f0bffffffff,7.0,0.0,0.0
8466f0dffffffff,8.0,0.0,0.0
8466f23ffffffff,12.0,0.0,0.0
8466f35ffffffff,106.0,0.0,0.0
8466f47ffffffff,1.0,0.0,0.0
8467209ffffffff,3.0,0.0,0.0
846720dffffffff,2.0,0.0,0.0
8467229ffffffff,2.0,0.0,0.0
846724bffffffff,2.0,0.0,0.0
8467253ffffffff,39.0,0.0,0.0
846725dffffffff,2.0,0.0,0.0
8467261ffffffff,15.0,0.0,0.0
8467263ffffffff,9.0,0.0,0.0
8467305ffffffff,62.0,0.0,0.0
8467325ffffffff,21.0,0.0,0.0
8467329ffffffff,120.0,0.0,0.0
846732dffffffff,112.0,0.0,0.0
8467351ffffffff,1.0,0.0,0.0
8467359ffffffff,2.0,0.0,0.0
846735bffffffff,3.0,0.0,0.0
8467363ffffffff,231.0,0.0,0.0
8467365ffffffff,82.0,0.0,0.0
8467367ffffffff,166.0,0.0,0.0
8467407ffffffff,2.0,0.0,0.0
846740dffffffff,7.0,0.0,0.0
8467413ffffffff,157.0,0.0,0.0
8467417ffffffff,35.0,0.0,0.0
8467425ffffffff,6.0,0.0,0.0
8467429ffffffff,1.0,0.0,0.0
846742bffffffff,54.0,0.0,0.0
846742dffffffff,39.0,0.0,0.0
8467431ffffffff,74.0,0.0,0.0
8467433ffffffff,13.0,0.0,0.0
846743bffffffff,166.0,0.0,0.0
846743dffffffff,425.0,0.0,0.0
8467445ffffffff,6.0,0.0,0.0
8467447ffffffff,409.0,0.0,0.0
8467451ffffffff,6.0,0.0,0.0
8467455ffffffff,2.0,0.0,0.0
846745bffffffff,39.0,0.0,0.0
8467461ffffffff,1815.0,0.0,0.0
8467463ffffffff,104.0,0.0,0.0
846746bffffffff,65.0,0.0,0.0
846746dffffffff,199.0,0.0,0.0
84674c9ffffffff,148.0,0.0,0.0
84674cbffffffff,39.0,0.0,0.0
84674cdffffffff,282.0,0.0,0.0
84674d9ffffffff,106.0,0.0,0.0
84674edffffffff,13.0,0.0,0.0
8467503ffffffff,19.0,0.0,0.0
8467507ffffffff,3.0,0.0,0.0
846750bffffffff,4.0,0.0,0.0
8467519ffffffff,2.0,0.0,0.0
846751dffffffff,16.0,0.0,0.0
8467521ffffffff,312.0,0.0,0.0
8467523ffffffff,1135.0,0.0,0.0
8467525ffffffff,2.0,0.0,0.0
846752dffffffff,193.0,0.0,0.0
8467535ffffffff,17.0,0.0,0.0
8467537ffffffff,3.0,0.0,0.0
8467539ffffffff,5.0,0.0,0.0
846753dffffffff,8.0,0.0,0.0
8467551ffffffff,276.0,0.0,0.0
8467553ffffffff,1098.0,0.0,0.0
8467555ffffffff,197.0,0.0,0.0
8467557ffffffff,169.0,0.0,0.0
8467559ffffffff,79.0,0.0,0.0
846755dffffffff,59.0,0.0,0.0
8467563ffffffff,4.0,0.0,0.0
8467565ffffffff,22.0,0.0,0.0
8467567ffffffff,4.0,0.0,0.0
8467569ffffffff,11.0,0.0,0.0
846756dffffffff,4.0,0.0,0.0
8467691ffffffff,2.0,0.0,0.0
8467693ffffffff,105.0,0.0,0.0
846769bffffffff,38.0,0.0,0.0
84676b3ffffffff,7.0,0.0,0.0
84676b5ffffffff,2.0,0.0,0.0
84676b7ffffffff,1.0,0.0,0.0
84676b9ffffffff,24.0,0.0,0.0
84676d7ffffffff,4.0,0.0,0.0
8467737ffffffff,1766.0,0.0,0.0
8467801ffffffff,19.0,0.0,0.0
8467805ffffffff,65.0,0.0,0.0
8467835ffffffff,382.0,0.0,0.0
846783dffffffff,177.0,0.0,0.0
846784bffffffff,2.0,0.0,0.0
8467857ffffffff,2.0,0.0,0.0
84678b3ffffffff,4.0,0.0,0.0
84678b7ffffffff,9.0,0.0,0.0
8467903ffffffff,2.0,0.0,0.0
846790dffffffff,3.0,0.0,0.0
8467913ffffffff,38.0,0.0,0.0
8467915ffffffff,4.0,0.0,0.0
8467933ffffffff,6.0,0.0,0.0
846793bffffffff,25.0,0.0,0.0
846794bffffffff,2.0,0.0,0.0
846795dffffffff,23.0,0.0,0.0
84679a1ffffffff,953.0,0.0,0.0
84679a3ffffffff,114.0,0.0,0.0
84679a5ffffffff,8.0,0.0,0.0
84679abffffffff,2.0,0.0,0.0
84679adffffffff,87.0,0.0,0.0
84679b1ffffffff,7.0,0.0,0.0
84679b3ffffffff,628.0,0.0,0.0
84679b5ffffffff,451.0,0.0,0.0
84679b7ffffffff,669.0,0.0,0.0
84679bdffffffff,6.0,0.0,0.0
84679edffffffff,5.0,0.0,0.0
8467a01ffffffff,7.0,0.0,0.0
8467a09ffffffff,1.0,0.0,0.0
8467a1bffffffff,1.0,0.0,0.0
8467b03ffffffff,2.0,0.0,0.0
8467b21ffffffff,24.0,0.0,0.0
8467b29ffffffff,8.0,0.0,0.0
8467b2bffffffff,6.0,0.0,0.0
8467b37ffffffff,1.0,0.0,0.0
8467b61ffffffff,2.0,0.0,0.0
8467b65ffffffff,2.0,0.0,0.0
8467b67ffffffff,3.0,0.0,0.0
8467b69ffffffff,8.0,0.0,0.0
846c53bffffffff,1.0,0.0,0.0
846c583ffffffff,5.0,0.0,0.0
846c585ffffffff,12.0,0.0,0.0
846c587ffffffff,163.0,0.0,0.0
846c58bffffffff,31.0,0.0,0.0
846c591ffffffff,5.0,0.0,0.0
846c593ffffffff,845.0,0.0,0.0
846c595ffffffff,1224.0,0.0,0.0
846c597ffffffff,510.0,0.0,0.0
846c5a1ffffffff,11.0,0.0,0.0
846c5a3ffffffff,36.0,0.0,0.0
846c5a9ffffffff,19.0,0.0,0.0
846c5abffffffff,587.0,0.0,0.0
846c5b1ffffffff,351.0,0.0,0.0
846c5b3ffffffff,209.0,0.0,0.0
846c5b5ffffffff,210.0,0.0,0.0
846c5b7ffffffff,31.0,0.0,0.0
846c5b9ffffffff,572.0,0.0,0.0
846c5bbffffffff,765.0,0.0,0.0
846c5bdffffffff,189.0,0.0,0.0
846c5d7ffffffff,319.0,0.0,0.0
846c5e3ffffffff,3.0,0.0,0.0
846c5edffffffff,7.0,0.0,0.0
846c619ffffffff,47.0,0.0,0.0
846c653ffffffff,7.0,0.0,0.0
846d041ffffffff,123.0,0.0,0.0
846d043ffffffff,335.0,0.0,0.0
846d045ffffffff,203.0,0.0,0.0
846d049ffffffff,6.0,0.0,0.0
846d04bffffffff,84.0,0.0,0.0
846d04dffffffff,17.0,0.0,0.0
846d051ffffffff,58.0,0.0,0.0
846d053ffffffff,274.0,0.0,0.0
846d05bffffffff,5.0,0.0,0.0
846d05dffffffff,132.0,0.0,0.0
846d069ffffffff,394.0,0.0,0.0
846d06dffffffff,123.0,0.0,0.0
846d0cbffffffff,1.0,0.0,0.0
846d0d1ffffffff,2.0,0.0,0.0
846d101ffffffff,1.0,0.0,0.0
846d129ffffffff,1.0,0.0,0.0
846d141ffffffff,120.0,0.0,0.0
846d143ffffffff,32.0,0.0,0.0
846d145ffffffff,11.0,0.0,0.0
846d151ffffffff,2.0,0.0,0.0
846d159ffffffff,983.0,0.0,0.0
846d15dffffffff,275.0,0.0,0.0
846d16dffffffff,5.0,0.0,0.0
846d229ffffffff,2.0,0.0,0.0
846d241ffffffff,19.0,0.0,0.0
846d243ffffffff,30.0,0.0,0.0
846d247ffffffff,23.0,0.0,0.0
846d24bffffffff,8.0,0.0,0.0
846d259ffffffff,2.0,0.0,0.0
846d25dffffffff,56.0,0.0,0.0
846d261ffffffff,5.0,0.0,0.0
846d265ffffffff,6.0,0.0,0.0
846d267ffffffff,2.0,0.0,0.0
846d269ffffffff,2.0,0.0,0.0
846d26bffffffff,13.0,0.0,0.0
846d297ffffffff,2.0,0.0,0.0
846d2a1ffffffff,44.0,0.0,0.0
846d2a3ffffffff,134.0,0.0,0.0
846d2adffffffff,24.0,0.0,0.0
846d2b1ffffffff,75.0,0.0,0.0
846d2b3ffffffff,149.0,0.0,0.0
846d2b5ffffffff,14.0,0.0,0.0
846d2b9ffffffff,2.0,0.0,0.0
846d2bbffffffff,68.0,0.0,0.0
846d311ffffffff,2.0,0.0,0.0
846d313ffffffff,219.0,0.0,0.0
846d317ffffffff,43.0,0.0,0.0
846d319ffffffff,21.0,0.0,0.0
846d31bffffffff,31.0,0.0,0.0
846d333ffffffff,14.0,0.0,0.0
846d337ffffffff,6.0,0.0,0.0
846d341ffffffff,284.0,0.0,0.0
846d343ffffffff,3.0,0.0,0.0
846d349ffffffff,15.0,0.0,0.0
846d34bffffffff,54.0,0.0,0.0
846d34dffffffff,2123.0,0.0,0.0
846d359ffffffff,2.0,0.0,0.0
846d35bffffffff,190.0,0.0,0.0
846d35dffffffff,107.0,0.0,0.0
846d495ffffffff,2.0,0.0,0.0
846d497ffffffff,1.0,0.0,0.0
846d499ffffffff,7.0,0.0,0.0
846d49dffffffff,2.0,0.0,0.0
846d4bbffffffff,3.0,0.0,0.0
846d4d3ffffffff,5.0,0.0,0.0
846d4d9ffffffff,1.0,0.0,0.0
846d4dbffffffff,9.0,0.0,0.0
846d601ffffffff,88.0,0.0,0.0
846d605ffffffff,696.0,0.0,0.0
846d607ffffffff,72.0,0.0,0.0
846d609ffffffff,4.0,0.0,0.0
846d60dffffffff,316.0,0.0,0.0
846d611ffffffff,17.0,0.0,0.0
846d613ffffffff,182.0,0.0,0.0
846d615ffffffff,34.0,0.0,0.0
846d617ffffffff,69.0,0.0,0.0
846d629ffffffff,1.0,0.0,0.0
846d639ffffffff,336.0,0.0,0.0
846d63bffffffff,72.0,0.0,0.0
846d661ffffffff,71.0,0.0,0.0
846d663ffffffff,919.0,0.0,0.0
846d667ffffffff,400.0,0.0,0.0
846d681ffffffff,11.0,0.0,0.0
846d683ffffffff,86.0,0.0,0.0
846d685ffffffff,394.0,0.0,0.0
846d687ffffffff,335.0,0.0,0.0
846d689ffffffff,17.0,0.0,0.0
846d68bffffffff,49.0,0.0,0.0
846d68dffffffff,467.0,0.0,0.0
846d691ffffffff,12.0,0.0,0.0
846d693ffffffff,6.0,0.0,0.0
846d695ffffffff,3357.0,0.0,0.0
846d697ffffffff,6088.0,0.0,0.0
846d699ffffffff,10.0,0.0,0.0
846d69bffffffff,11.0,0.0,0.0
846d69dffffffff,12.0,0.0,0.0
846d6a1ffffffff,2.0,0.0,0.0
846d6a3ffffffff,1.0,0.0,0.0
846d6a9ffffffff,7.0,0.0,0.0
846d6abffffffff,200.0,0.0,0.0
846d6b1ffffffff,83.0,0.0,0.0
846d6b3ffffffff,339.0,0.0,0.0
846d6b7ffffffff,28.0,0.0,0.0
846d6b9ffffffff,178.0,0.0,0.0
846d6bbffffffff,1165.0,0.0,0.0
846d6bdffffffff,122.0,0.0,0.0
846d6c3ffffffff,33.0,0.0,0.0
846d6c5ffffffff,2.0,0.0,0.0
846d6c7ffffffff,108.0,0.0,0.0
846d6d1ffffffff,5.0,0.0,0.0
846d6d3ffffffff,1.0,0.0,0.0
846d6d5ffffffff,57.0,0.0,0.0
846d6d7ffffffff,9.0,0.0,0.0
846d6dbffffffff,9.0,0.0,0.0
846d6e1ffffffff,31.0,0.0,0.0
846d6e3ffffffff,2.0,0.0,0.0
846d6e9ffffffff,42.0,0.0,0.0
846d6ebffffffff,119.0,0.0,0.0
846d6edffffffff,141.0,0.0,0.0
846d709ffffffff,3.0,0.0,0.0
846d743ffffffff,107.0,0.0,0.0
846d745ffffffff,253.0,0.0,0.0
846d747ffffffff,181.0,0.0,0.0
846d751ffffffff,62.0,0.0,0.0
846d75bffffffff,182.0,0.0,0.0
846d75dffffffff,281.0,0.0,0.0
846d761ffffffff,5.0,0.0,0.0
846d769ffffffff,158.0,0.0,0.0
846d76bffffffff,8.0,0.0,0.0
846d76dffffffff,362.0,0.0,0.0
847c6b3ffffffff,1.0,0.0,0.0
847c6e9ffffffff,1.0,0.0,0.0
847d4bbffffffff,2.0,0.0,0.0
847d4cdffffffff,3.0,0.0,0.0
847d4d1ffffffff,2.0,0.0,0.0
847d4d7ffffffff,2.0,0.0,0.0
8480105ffffffff,3.0,0.0,0.0
8480107ffffffff,2.0,0.0,0.0
8480165ffffffff,4.0,0.0,0.0
8480485ffffffff,4.0,0.0,0.0
8480541ffffffff,4.0,0.0,0.0
8480549ffffffff,2.0,0.0,0.0
848054bffffffff,3.0,0.0,0.0
8480555ffffffff,2.0,0.0,0.0
8480b05ffffffff,1.0,0.0,0.0
8480b21ffffffff,2.0,0.0,0.0
8480b45ffffffff,98.0,0.0,0.0
8480b57ffffffff,1.0,0.0,0.0
8481125ffffffff,4.0,0.0,0.0
848112dffffffff,1.0,0.0,0.0
8481161ffffffff,5.0,0.0,0.0
848116bffffffff,5.0,0.0,0.0
8481321ffffffff,5.0,0.0,0.0
8481327ffffffff,10.0,0.0,0.0
8481367ffffffff,3.0,0.0,0.0
8481803ffffffff,2.0,0.0,0.0
8481809ffffffff,1.0,0.0,0.0
8481837ffffffff,41.0,0.0,0.0
848183dffffffff,4.0,0.0,0.0
848185dffffffff,32.0,0.0,0.0
84818b3ffffffff,9.0,0.0,0.0
84818b5ffffffff,1.0,0.0,0.0
8481999ffffffff,37.0,0.0,0.0
848199bffffffff,1.0,0.0,0.0
84819d1ffffffff,4.0,0.0,0.0
84819d9ffffffff,2.0,0.0,0.0
848e259ffffffff,3.0,0.0,0.0
848f01bffffffff,4.0,0.0,0.0
848f05bffffffff,6.0,0.0,0.0
848f081ffffffff,93.0,0.0,0.0
848f083ffffffff,4.0,0.0,0.0
848f087ffffffff,70.0,0.0,0.0
848f089ffffffff,43.0,0.0,0.0
848f08bffffffff,1.0,0.0,0.0
848f08dffffffff,5.0,0.0,0.0
848f095ffffffff,15.0,0.0,0.0
848f09dffffffff,2.0,0.0,0.0
848f0b3ffffffff,94.0,0.0,0.0
848f0b9ffffffff,70.0,0.0,0.0
848f0bbffffffff,76.0,0.0,0.0
848f0bdffffffff,4.0,0.0,0.0
848f0c3ffffffff,28.0,0.0,0.0
848f0cbffffffff,1.0,0.0,0.0
848f0d1ffffffff,3.0,0.0,0.0
848f0d5ffffffff,75.0,0.0,0.0
848f0d9ffffffff,193.0,0.0,0.0
848f0dbffffffff,1.0,0.0,0.0
848f0ddffffffff,169.0,0.0,0.0
848f211ffffffff,2.0,0.0,0.0
848f213ffffffff,12.0,0.0,0.0
848f21bffffffff,15.0,0.0,0.0
848f253ffffffff,8.0,0.0,0.0
848f283ffffffff,4.0,0.0,0.0
848f287ffffffff,8.0,0.0,0.0
848f28dffffffff,80.0,0.0,0.0
848f295ffffffff,3.0,0.0,0.0
848f2a1ffffffff,321.0,0.0,0.0
848f2a3ffffffff,70.0,0.0,0.0
848f2a5ffffffff,9.0,0.0,0.0
848f2a7ffffffff,456.0,0.0,0.0
848f2a9ffffffff,1016.0,0.0,0.0
848f2abffffffff,17.0,0.0,0.0
848f2adffffffff,6.0,0.0,0.0
848f2b1ffffffff,4.0,0.0,0.0
848f2b3ffffffff,7.0,0.0,0.0
848f2b5ffffffff,100.0,0.0,0.0
848f2b7ffffffff,8.0,0.0,0.0
848f2b9ffffffff,636.0,0.0,0.0
848f2bbffffffff,171.0,0.0,0.0
848f2bdffffffff,214.0,0.0,0.0
848f2c7ffffffff,2.0,0.0,0.0
848f2cdffffffff,20.0,0.0,0.0
848f2e1ffffffff,135.0,0.0,0.0
848f2e3ffffffff,11.0,0.0,0.0
848f2e5ffffffff,1.0,0.0,0.0
848f2e7ffffffff,306.0,0.0,0.0
848f2e9ffffffff,23.0,0.0,0.0
848f2ebffffffff,246.0,0.0,0.0
848f505ffffffff,212.0,0.0,0.0
848f507ffffffff,17.0,0.0,0.0
848f539ffffffff,4.0,0.0,0.0
848f53bffffffff,9.0,0.0,0.0
848f53dffffffff,2.0,0.0,0.0
848f565ffffffff,6.0,0.0,0.0
848f5e7ffffffff,2.0,0.0,0.0
848f5edffffffff,8.0,0.0,0.0
848fa45ffffffff,72.0,0.0,0.0
848fa4dffffffff,101.0,0.0,0.0
848fa61ffffffff,8.0,0.0,0.0
848fa65ffffffff,77.0,0.0,0.0
848fa69ffffffff,54.0,0.0,0.0
848fa6bffffffff,591.0,0.0,0.0
848fa6dffffffff,425.0,0.0,0.0
848fb4bffffffff,2.0,0.0,0.0
84a5907ffffffff,1.0,0.0,0.0
84a5961ffffffff,15.0,0.0,0.0
84a5969ffffffff,18.0,0.0,0.0
84a8101ffffffff,13.0,0.0,0.0
84a8105ffffffff,239.0,0.0,0.0
84a8109ffffffff,242.0,0.0,0.0
84a810dffffffff,1447.0,0.0,0.0
84a8125ffffffff,2.0,0.0,0.0
84a8129ffffffff,24.0,0.0,0.0
84a812dffffffff,301.0,0.0,0.0
84a8141ffffffff,44.0,0.0,0.0
84a8143ffffffff,958.0,0.0,0.0
