cell_id,Zonotrichia leucophrys,Zonotrichia leucophrys leucophrys,Zonotrichia leucophrys oriantha,Zonotrichia leucophrys gambelii,Zonotrichia leucophrys nuttalli,Zonotrichia leucophrys pugetensis,Zonotrichia leucophrys leucophrys/oriantha,Zonotrichia leucophrys nuttalli/pugetensis
8226affffffffff,503.0,1.0,2.0,211.0,0.0,0.0,42.0,0.0
8226b7fffffffff,20.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
8226c7fffffffff,9.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
8226cffffffffff,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8226d7fffffffff,104.0,0.0,5.0,25.0,0.0,0.0,8.0,0.0
8226dffffffffff,27.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0
8226e7fffffffff,99.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0
8226effffffffff,43.0,13.0,0.0,0.0,0.0,0.0,7.0,0.0
8226f7fffffffff,176.0,3.0,1.0,68.0,0.0,0.0,17.0,0.0
822707fffffffff,35.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
82270ffffffffff,15.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0
822717fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82271ffffffffff,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822747fffffffff,199.0,3.0,0.0,34.0,0.0,0.0,48.0,0.0
82274ffffffffff,569.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0
822757fffffffff,88.0,16.0,0.0,11.0,0.0,0.0,3.0,0.0
82275ffffffffff,345.0,97.0,0.0,14.0,0.0,0.0,26.0,0.0
822767fffffffff,61.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0
82276ffffffffff,180.0,66.0,0.0,4.0,0.0,0.0,3.0,0.0
822777fffffffff,34.0,10.0,0.0,18.0,0.0,0.0,0.0,0.0
822787fffffffff,27.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0
82278ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822797fffffffff,84.0,0.0,2.0,12.0,0.0,0.0,2.0,0.0
82279ffffffffff,31.0,0.0,11.0,4.0,0.0,0.0,3.0,0.0
8227a7fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8227affffffffff,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8227b7fffffffff,13.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0
822807fffffffff,85.0,0.0,0.0,51.0,4.0,7.0,0.0,13.0
822817fffffffff,92.0,0.0,6.0,48.0,0.0,18.0,4.0,0.0
82281ffffffffff,146.0,0.0,0.0,36.0,0.0,37.0,1.0,0.0
822837fffffffff,6028.0,1.0,2.0,781.0,50.0,247.0,38.0,176.0
822887fffffffff,266.0,0.0,23.0,157.0,0.0,1.0,2.0,0.0
82288ffffffffff,112.0,0.0,8.0,58.0,0.0,4.0,1.0,0.0
822897fffffffff,206.0,0.0,70.0,71.0,0.0,0.0,0.0,0.0
82289ffffffffff,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8228a7fffffffff,24.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0
8228affffffffff,174.0,0.0,22.0,112.0,0.0,13.0,2.0,2.0
8228b7fffffffff,46.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0
8228c7fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8228d7fffffffff,139.0,0.0,0.0,78.0,0.0,17.0,3.0,0.0
8228dffffffffff,45.0,0.0,0.0,12.0,0.0,31.0,0.0,0.0
8228f7fffffffff,295.0,0.0,0.0,43.0,0.0,119.0,0.0,30.0
822917fffffffff,12.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
82291ffffffffff,68.0,0.0,0.0,0.0,40.0,9.0,0.0,10.0
822987fffffffff,74.0,0.0,27.0,28.0,0.0,1.0,4.0,0.0
82298ffffffffff,86.0,0.0,15.0,44.0,0.0,0.0,13.0,0.0
822997fffffffff,53.0,0.0,4.0,5.0,0.0,0.0,4.0,0.0
82299ffffffffff,6.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
8229a7fffffffff,792.0,0.0,97.0,191.0,0.0,24.0,73.0,0.0
8229affffffffff,339.0,0.0,94.0,126.0,23.0,23.0,5.0,20.0
8229b7fffffffff,161.0,0.0,81.0,10.0,0.0,0.0,13.0,0.0
822a07fffffffff,95.0,50.0,0.0,4.0,0.0,0.0,10.0,0.0
822a17fffffffff,1543.0,88.0,0.0,55.0,0.0,0.0,42.0,0.0
822a37fffffffff,1524.0,396.0,0.0,54.0,0.0,0.0,108.0,0.0
822a87fffffffff,79.0,19.0,0.0,1.0,0.0,0.0,16.0,0.0
822a8ffffffffff,1163.0,174.0,0.0,1.0,0.0,0.0,46.0,0.0
822a97fffffffff,47.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
822a9ffffffffff,74.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0
822aa7fffffffff,280.0,82.0,0.0,8.0,0.0,0.0,4.0,0.0
822aaffffffffff,1316.0,462.0,0.0,62.0,0.0,0.0,56.0,0.0
822ab7fffffffff,1330.0,557.0,0.0,45.0,0.0,0.0,15.0,0.0
822ad7fffffffff,105.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
822af7fffffffff,510.0,4.0,0.0,33.0,0.0,0.0,53.0,0.0
822b07fffffffff,65.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
822b0ffffffffff,126.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0
822b17fffffffff,179.0,106.0,0.0,4.0,0.0,0.0,0.0,0.0
822b1ffffffffff,138.0,52.0,0.0,2.0,0.0,0.0,3.0,0.0
822b27fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
822b2ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b37fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,243.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0
822b8ffffffffff,877.0,248.0,0.0,23.0,0.0,0.0,10.0,0.0
822b97fffffffff,186.0,21.0,0.0,1.0,0.0,0.0,2.0,0.0
822b9ffffffffff,1495.0,312.0,0.0,12.0,0.0,0.0,52.0,0.0
822ba7fffffffff,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,755.0,11.0,0.0,4.0,0.0,0.0,2.0,0.0
822bb7fffffffff,116.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
824417fffffffff,36.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
82441ffffffffff,391.0,24.0,0.0,22.0,0.0,0.0,2.0,0.0
824437fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824447fffffffff,156.0,16.0,0.0,27.0,0.0,0.0,38.0,0.0
82444ffffffffff,24.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0
824457fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82445ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,59.0,3.0,0.0,7.0,0.0,0.0,8.0,0.0
82446ffffffffff,138.0,20.0,0.0,12.0,0.0,0.0,6.0,0.0
824477fffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
824487fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244affffffffff,566.0,18.0,0.0,22.0,0.0,0.0,3.0,0.0
8244b7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244c7fffffffff,183.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0
8244cffffffffff,215.0,70.0,0.0,0.0,0.0,0.0,2.0,0.0
8244d7fffffffff,56.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
8244dffffffffff,700.0,26.0,0.0,1.0,0.0,0.0,6.0,0.0
8244e7fffffffff,131.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8244effffffffff,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8244f7fffffffff,195.0,74.0,0.0,3.0,0.0,0.0,0.0,0.0
824507fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82450ffffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82451ffffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
824527fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82452ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824537fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824577fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82458ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82459ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82480ffffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
82481ffffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
82482ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824837fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824847fffffffff,52.0,0.0,15.0,37.0,0.0,0.0,0.0,0.0
82484ffffffffff,14.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0
824857fffffffff,7.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
82485ffffffffff,199.0,0.0,25.0,74.0,0.0,1.0,15.0,4.0
824877fffffffff,36.0,0.0,4.0,26.0,0.0,0.0,0.0,0.0
824887fffffffff,43.0,22.0,0.0,10.0,0.0,0.0,4.0,0.0
82488ffffffffff,37.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0
824897fffffffff,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82489ffffffffff,166.0,0.0,0.0,30.0,0.0,0.0,42.0,0.0
8248affffffffff,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
8248b7fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
8248c7fffffffff,269.0,0.0,144.0,29.0,0.0,0.0,36.0,0.0
8248cffffffffff,98.0,4.0,40.0,8.0,0.0,0.0,11.0,0.0
8248d7fffffffff,64.0,0.0,3.0,6.0,0.0,0.0,12.0,0.0
8248dffffffffff,221.0,0.0,81.0,14.0,0.0,0.0,56.0,0.0
8248e7fffffffff,13.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0
8248effffffffff,1494.0,0.0,911.0,58.0,0.0,0.0,244.0,0.0
8248f7fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
82490ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824987fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
8249b7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8266b7fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8266e7fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826d37fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
