cell_id,Vanellus chilensis,Vanellus chilensis cayennensis,Vanellus chilensis lampronotus,Vanellus chilensis chilensis/fretensis
8466e51ffffffff,130.0,0.0,0.0,0.0
8466e53ffffffff,491.0,0.0,0.0,0.0
8466e55ffffffff,214.0,2.0,0.0,0.0
8466e57ffffffff,3643.0,11.0,0.0,0.0
8466e59ffffffff,153.0,4.0,0.0,0.0
8466e5bffffffff,83.0,0.0,0.0,0.0
8466e5dffffffff,68.0,0.0,0.0,0.0
8466e61ffffffff,237.0,11.0,0.0,0.0
8466e63ffffffff,1370.0,11.0,0.0,0.0
8466e65ffffffff,4021.0,161.0,0.0,0.0
8466e67ffffffff,602.0,14.0,0.0,0.0
8466e69ffffffff,284.0,7.0,0.0,0.0
8466e6bffffffff,270.0,0.0,0.0,0.0
8466e6dffffffff,4746.0,75.0,0.0,0.0
8466e81ffffffff,2.0,0.0,0.0,0.0
8466e89ffffffff,1.0,0.0,0.0,0.0
8466e8dffffffff,15.0,0.0,0.0,0.0
8466e9dffffffff,9.0,2.0,0.0,0.0
8466eadffffffff,8.0,0.0,0.0,0.0
8466ec1ffffffff,72.0,0.0,0.0,0.0
8466ec5ffffffff,48.0,0.0,0.0,0.0
8466ec7ffffffff,282.0,1.0,0.0,0.0
8466ec9ffffffff,40.0,0.0,0.0,0.0
8466ecbffffffff,225.0,12.0,0.0,0.0
8466ee1ffffffff,1.0,0.0,0.0,0.0
8466ee5ffffffff,599.0,17.0,0.0,0.0
8466ee7ffffffff,14.0,0.0,0.0,0.0
8466eebffffffff,4.0,0.0,0.0,0.0
8466eedffffffff,32.0,0.0,0.0,0.0
8466f01ffffffff,35.0,0.0,0.0,0.0
8466f03ffffffff,235.0,4.0,0.0,0.0
8466f0bffffffff,157.0,0.0,0.0,0.0
8466f11ffffffff,747.0,0.0,0.0,0.0
8466f13ffffffff,3.0,0.0,0.0,0.0
8466f15ffffffff,396.0,5.0,0.0,0.0
8466f17ffffffff,228.0,0.0,0.0,0.0
8466f19ffffffff,846.0,4.0,0.0,0.0
8466f1dffffffff,2614.0,34.0,0.0,0.0
8466f33ffffffff,2.0,0.0,0.0,0.0
8466f35ffffffff,10.0,0.0,0.0,0.0
8466f3bffffffff,7.0,0.0,0.0,0.0
8466f51ffffffff,98.0,0.0,0.0,0.0
8466f53ffffffff,225.0,5.0,0.0,0.0
8466f57ffffffff,2021.0,57.0,0.0,0.0
8466f59ffffffff,902.0,4.0,0.0,0.0
8466f5bffffffff,619.0,14.0,0.0,0.0
8466f5dffffffff,24.0,0.0,0.0,0.0
8467413ffffffff,1543.0,12.0,0.0,0.0
8467417ffffffff,15.0,0.0,0.0,0.0
8467421ffffffff,7.0,0.0,0.0,0.0
8467423ffffffff,6.0,0.0,0.0,0.0
8467425ffffffff,27.0,0.0,0.0,0.0
8467427ffffffff,10.0,0.0,0.0,0.0
8467429ffffffff,3.0,0.0,0.0,0.0
846742bffffffff,6.0,0.0,0.0,0.0
846742dffffffff,31.0,0.0,0.0,0.0
8467431ffffffff,27.0,0.0,0.0,0.0
8467433ffffffff,159.0,0.0,0.0,0.0
8467435ffffffff,18.0,0.0,0.0,0.0
8467437ffffffff,55.0,0.0,0.0,0.0
846743bffffffff,69.0,0.0,0.0,0.0
846743dffffffff,177.0,7.0,0.0,0.0
8467447ffffffff,157.0,0.0,0.0,0.0
8467461ffffffff,1002.0,0.0,0.0,0.0
846746dffffffff,5.0,0.0,0.0,0.0
8467481ffffffff,1.0,0.0,0.0,0.0
846748dffffffff,2.0,0.0,0.0,0.0
84674a1ffffffff,46.0,2.0,0.0,0.0
84674a5ffffffff,18.0,0.0,0.0,0.0
84674a7ffffffff,183.0,21.0,0.0,0.0
84674a9ffffffff,3.0,0.0,0.0,0.0
84674adffffffff,1.0,0.0,0.0,0.0
84674c5ffffffff,61.0,4.0,0.0,0.0
84674c9ffffffff,54.0,0.0,0.0,0.0
84674cbffffffff,11.0,0.0,0.0,0.0
84674cdffffffff,176.0,0.0,0.0,0.0
84674d9ffffffff,87.0,1.0,0.0,0.0
84674ddffffffff,1.0,0.0,0.0,0.0
84674e1ffffffff,90.0,0.0,0.0,0.0
84674e5ffffffff,2.0,0.0,0.0,0.0
84674e7ffffffff,10.0,0.0,0.0,0.0
84674e9ffffffff,110.0,0.0,0.0,0.0
84674edffffffff,251.0,16.0,0.0,0.0
8467503ffffffff,8.0,0.0,0.0,0.0
8467507ffffffff,2.0,0.0,0.0,0.0
8467513ffffffff,6.0,0.0,0.0,0.0
8467519ffffffff,8.0,0.0,0.0,0.0
846751bffffffff,2.0,0.0,0.0,0.0
8467521ffffffff,61.0,0.0,0.0,0.0
8467523ffffffff,754.0,0.0,0.0,0.0
8467525ffffffff,7.0,0.0,0.0,0.0
8467527ffffffff,12.0,0.0,0.0,0.0
846752dffffffff,58.0,0.0,0.0,0.0
8467531ffffffff,11.0,0.0,0.0,0.0
8467535ffffffff,146.0,0.0,0.0,0.0
8467537ffffffff,47.0,3.0,0.0,0.0
8467539ffffffff,57.0,0.0,0.0,0.0
846753dffffffff,14.0,0.0,0.0,0.0
8467551ffffffff,27.0,0.0,0.0,0.0
8467553ffffffff,644.0,1.0,0.0,0.0
8467559ffffffff,16.0,0.0,0.0,0.0
846755dffffffff,4.0,0.0,0.0,0.0
8467565ffffffff,2.0,0.0,0.0,0.0
8467567ffffffff,2.0,0.0,0.0,0.0
8467569ffffffff,6.0,0.0,0.0,0.0
846756bffffffff,10.0,0.0,0.0,0.0
8467581ffffffff,5.0,0.0,0.0,0.0
8467583ffffffff,2.0,0.0,0.0,0.0
8467585ffffffff,21.0,0.0,0.0,0.0
8467587ffffffff,1.0,0.0,0.0,0.0
8467589ffffffff,6.0,0.0,0.0,0.0
846758bffffffff,1.0,0.0,0.0,0.0
846758dffffffff,22.0,0.0,0.0,0.0
8467591ffffffff,2.0,0.0,0.0,0.0
8467595ffffffff,2.0,0.0,0.0,0.0
8467599ffffffff,82.0,2.0,0.0,0.0
846759bffffffff,9.0,0.0,0.0,0.0
84675a1ffffffff,1.0,0.0,0.0,0.0
84675a3ffffffff,4.0,0.0,0.0,0.0
84675a5ffffffff,39.0,0.0,0.0,0.0
84675a7ffffffff,9.0,0.0,0.0,0.0
84675a9ffffffff,50.0,0.0,0.0,0.0
84675abffffffff,84.0,0.0,0.0,0.0
84675adffffffff,4.0,0.0,0.0,0.0
84675b1ffffffff,4.0,0.0,0.0,0.0
84675b3ffffffff,13.0,0.0,0.0,0.0
84675b5ffffffff,1.0,0.0,0.0,0.0
84675b7ffffffff,4.0,0.0,0.0,0.0
84675c1ffffffff,70.0,0.0,0.0,0.0
84675c3ffffffff,2.0,0.0,0.0,0.0
84675c5ffffffff,173.0,0.0,0.0,0.0
84675c7ffffffff,101.0,0.0,0.0,0.0
84675c9ffffffff,9.0,0.0,0.0,0.0
84675cbffffffff,203.0,0.0,0.0,0.0
84675cdffffffff,4.0,0.0,0.0,0.0
84675d3ffffffff,11.0,0.0,0.0,0.0
84675d5ffffffff,13.0,0.0,0.0,0.0
84675d9ffffffff,29.0,0.0,0.0,0.0
84675ddffffffff,16.0,0.0,0.0,0.0
84675e1ffffffff,9.0,0.0,0.0,0.0
84675e3ffffffff,2.0,0.0,0.0,0.0
84675e7ffffffff,10.0,0.0,0.0,0.0
84675e9ffffffff,6.0,0.0,0.0,0.0
84675ebffffffff,16.0,0.0,0.0,0.0
84676b7ffffffff,1.0,0.0,0.0,0.0
8467737ffffffff,498.0,0.0,0.0,0.0
84678b3ffffffff,2.0,0.0,0.0,0.0
846790bffffffff,2.0,0.0,0.0,0.0
846790dffffffff,5.0,0.0,0.0,0.0
8467941ffffffff,2.0,0.0,0.0,0.0
8467945ffffffff,1.0,0.0,0.0,0.0
846794bffffffff,2.0,0.0,0.0,0.0
846795dffffffff,1.0,0.0,0.0,0.0
8467961ffffffff,2.0,0.0,0.0,0.0
8467963ffffffff,2.0,0.0,0.0,0.0
8467965ffffffff,1.0,0.0,0.0,0.0
846796bffffffff,6.0,0.0,0.0,0.0
84679a1ffffffff,103.0,0.0,0.0,0.0
84679a3ffffffff,34.0,0.0,0.0,0.0
84679a5ffffffff,525.0,0.0,0.0,0.0
84679a7ffffffff,39.0,0.0,0.0,0.0
84679adffffffff,36.0,0.0,0.0,0.0
84679b3ffffffff,62.0,0.0,0.0,0.0
84679b5ffffffff,112.0,0.0,0.0,0.0
84679b7ffffffff,436.0,0.0,0.0,0.0
84679edffffffff,3.0,0.0,0.0,0.0
8467b27ffffffff,3.0,0.0,0.0,0.0
846d601ffffffff,48.0,0.0,0.0,0.0
846d605ffffffff,12.0,0.0,0.0,0.0
846d607ffffffff,5.0,0.0,0.0,0.0
846d60dffffffff,107.0,0.0,0.0,0.0
846d611ffffffff,7.0,0.0,0.0,0.0
846d613ffffffff,151.0,0.0,0.0,0.0
846d615ffffffff,6.0,0.0,0.0,0.0
846d619ffffffff,3.0,0.0,0.0,0.0
846d61dffffffff,2.0,0.0,0.0,0.0
846d639ffffffff,12.0,0.0,0.0,0.0
846d63bffffffff,1.0,0.0,0.0,0.0
846d657ffffffff,28.0,0.0,0.0,0.0
846d667ffffffff,5.0,0.0,0.0,0.0
846d681ffffffff,159.0,0.0,0.0,0.0
846d683ffffffff,698.0,0.0,0.0,0.0
846d685ffffffff,22.0,0.0,0.0,0.0
846d687ffffffff,597.0,0.0,0.0,0.0
846d689ffffffff,14.0,0.0,0.0,0.0
846d68bffffffff,1215.0,0.0,0.0,0.0
846d68dffffffff,57.0,0.0,0.0,0.0
846d691ffffffff,489.0,0.0,0.0,0.0
846d693ffffffff,874.0,0.0,0.0,0.0
846d695ffffffff,275.0,0.0,0.0,0.0
846d697ffffffff,1813.0,0.0,0.0,0.0
846d699ffffffff,208.0,0.0,0.0,0.0
846d69bffffffff,246.0,0.0,0.0,0.0
846d69dffffffff,312.0,0.0,0.0,0.0
846d6abffffffff,20.0,0.0,0.0,0.0
846d6b1ffffffff,17.0,0.0,0.0,0.0
846d6b9ffffffff,41.0,0.0,0.0,0.0
846d6bbffffffff,128.0,0.0,0.0,0.0
846d6bdffffffff,9.0,0.0,0.0,0.0
846d6c3ffffffff,53.0,0.0,0.0,0.0
846d6c9ffffffff,2.0,0.0,0.0,0.0
846d6d1ffffffff,28.0,0.0,0.0,0.0
846d6d3ffffffff,162.0,0.0,0.0,0.0
846d6d5ffffffff,645.0,0.0,0.0,0.0
846d6d7ffffffff,19.0,0.0,0.0,0.0
846d6ddffffffff,1.0,0.0,0.0,0.0
846d6e9ffffffff,2.0,0.0,0.0,0.0
846d6ebffffffff,2.0,0.0,0.0,0.0
846d6edffffffff,6.0,0.0,0.0,0.0
846d759ffffffff,1.0,0.0,0.0,0.0
846d75bffffffff,1.0,0.0,0.0,0.0
846d75dffffffff,2.0,0.0,0.0,0.0
8480007ffffffff,2.0,0.0,0.0,0.0
8480025ffffffff,3.0,0.0,0.0,0.0
8480037ffffffff,4.0,0.0,0.0,0.0
8480053ffffffff,2.0,0.0,0.0,0.0
8480055ffffffff,2.0,0.0,0.0,0.0
848005bffffffff,1.0,0.0,0.0,0.0
8480089ffffffff,6.0,0.0,0.0,0.0
84800cbffffffff,5.0,0.0,0.0,0.0
84800e1ffffffff,4.0,0.0,0.0,0.0
84800e3ffffffff,4.0,0.0,4.0,0.0
84800e5ffffffff,1.0,0.0,1.0,0.0
8480101ffffffff,34.0,0.0,0.0,0.0
8480105ffffffff,107.0,0.0,3.0,0.0
8480107ffffffff,26.0,0.0,0.0,0.0
8480109ffffffff,33.0,0.0,10.0,0.0
848010dffffffff,7.0,0.0,0.0,0.0
8480115ffffffff,2.0,0.0,0.0,0.0
8480117ffffffff,1.0,0.0,0.0,0.0
848011bffffffff,52.0,0.0,0.0,0.0
8480139ffffffff,8.0,0.0,0.0,0.0
8480141ffffffff,86.0,0.0,11.0,0.0
8480143ffffffff,16.0,0.0,1.0,0.0
8480145ffffffff,6.0,0.0,0.0,0.0
8480147ffffffff,32.0,0.0,8.0,0.0
8480149ffffffff,12.0,0.0,4.0,0.0
848014bffffffff,4.0,0.0,0.0,0.0
8480153ffffffff,9.0,0.0,0.0,0.0
8480157ffffffff,2.0,0.0,0.0,0.0
848015dffffffff,1.0,0.0,0.0,0.0
8480161ffffffff,9.0,0.0,4.0,0.0
8480163ffffffff,2.0,0.0,0.0,0.0
8480165ffffffff,20.0,0.0,0.0,0.0
848016bffffffff,28.0,0.0,0.0,0.0
848016dffffffff,11.0,0.0,0.0,0.0
84801c5ffffffff,4.0,0.0,0.0,0.0
84801c9ffffffff,1.0,0.0,0.0,0.0
84801cdffffffff,3.0,0.0,0.0,0.0
8480265ffffffff,2.0,0.0,0.0,0.0
8480267ffffffff,2.0,0.0,0.0,0.0
84802b7ffffffff,13.0,0.0,0.0,0.0
84802bdffffffff,1.0,0.0,1.0,0.0
8480301ffffffff,183.0,0.0,12.0,0.0
8480305ffffffff,19.0,0.0,6.0,0.0
8480307ffffffff,10.0,0.0,7.0,0.0
8480309ffffffff,45.0,0.0,4.0,0.0
848030bffffffff,1.0,0.0,0.0,0.0
848030dffffffff,41.0,0.0,7.0,0.0
8480321ffffffff,1.0,0.0,0.0,0.0
8480323ffffffff,9.0,0.0,0.0,0.0
848032bffffffff,48.0,0.0,10.0,0.0
848032dffffffff,4.0,0.0,0.0,0.0
8480339ffffffff,1.0,0.0,0.0,0.0
8480341ffffffff,3.0,0.0,0.0,0.0
8480345ffffffff,2.0,0.0,0.0,0.0
8480347ffffffff,10.0,0.0,0.0,0.0
8480359ffffffff,4.0,0.0,0.0,0.0
8480363ffffffff,32.0,0.0,3.0,0.0
8480369ffffffff,16.0,0.0,7.0,0.0
848036bffffffff,2.0,0.0,2.0,0.0
848040bffffffff,6.0,0.0,0.0,0.0
848041dffffffff,3.0,0.0,0.0,0.0
8480445ffffffff,143.0,0.0,0.0,0.0
8480447ffffffff,3.0,0.0,0.0,0.0
848044dffffffff,2.0,0.0,0.0,0.0
8480461ffffffff,2.0,0.0,0.0,0.0
8480463ffffffff,2.0,0.0,0.0,0.0
8480465ffffffff,2.0,0.0,0.0,0.0
8480469ffffffff,153.0,0.0,0.0,0.0
848046bffffffff,6.0,0.0,0.0,0.0
848046dffffffff,6.0,0.0,0.0,0.0
8480481ffffffff,2.0,0.0,0.0,0.0
8480487ffffffff,4.0,0.0,0.0,0.0
84804c1ffffffff,1.0,0.0,0.0,0.0
84804cbffffffff,2.0,0.0,0.0,0.0
84804e9ffffffff,2.0,0.0,0.0,0.0
8480541ffffffff,4.0,0.0,0.0,0.0
848054bffffffff,28.0,0.0,0.0,0.0
848054dffffffff,2.0,0.0,0.0,0.0
8480559ffffffff,12.0,0.0,0.0,0.0
8480623ffffffff,2.0,0.0,0.0,0.0
8480625ffffffff,2.0,0.0,0.0,0.0
8480655ffffffff,2.0,0.0,0.0,0.0
8480665ffffffff,2.0,0.0,0.0,0.0
848066bffffffff,6.0,0.0,0.0,0.0
8480685ffffffff,2.0,0.0,0.0,0.0
84806a1ffffffff,4.0,0.0,0.0,0.0
84806a3ffffffff,3.0,0.0,0.0,0.0
84806a7ffffffff,11.0,2.0,0.0,0.0
84806abffffffff,4.0,0.0,0.0,0.0
8480713ffffffff,4.0,0.0,0.0,0.0
8480717ffffffff,1.0,0.0,0.0,0.0
8480733ffffffff,3.0,0.0,0.0,0.0
8480735ffffffff,2.0,0.0,0.0,0.0
8480737ffffffff,19.0,0.0,0.0,0.0
8480745ffffffff,10.0,0.0,0.0,0.0
8480747ffffffff,11.0,0.0,0.0,0.0
8480a4dffffffff,7.0,0.0,1.0,0.0
8481005ffffffff,6.0,0.0,0.0,0.0
8481007ffffffff,2.0,0.0,0.0,0.0
8481009ffffffff,3.0,0.0,3.0,0.0
848100bffffffff,2.0,0.0,2.0,0.0
8481011ffffffff,3.0,0.0,3.0,0.0
8481013ffffffff,2.0,0.0,2.0,0.0
8481015ffffffff,1.0,0.0,0.0,0.0
8481023ffffffff,2.0,0.0,2.0,0.0
8481029ffffffff,16.0,0.0,0.0,0.0
848102bffffffff,2.0,0.0,0.0,0.0
848102dffffffff,13.0,0.0,0.0,0.0
8481061ffffffff,2.0,0.0,0.0,0.0
8481063ffffffff,21.0,0.0,3.0,0.0
8481065ffffffff,2.0,0.0,0.0,0.0
8481069ffffffff,6.0,0.0,3.0,0.0
848106dffffffff,2.0,0.0,0.0,0.0
8481099ffffffff,5.0,0.0,0.0,0.0
84810e1ffffffff,3.0,0.0,3.0,0.0
84810e9ffffffff,2.0,0.0,2.0,0.0
84810edffffffff,13.0,0.0,11.0,0.0
8481101ffffffff,13.0,0.0,9.0,0.0
8481105ffffffff,4.0,0.0,0.0,0.0
8481107ffffffff,14.0,0.0,0.0,0.0
8481109ffffffff,2.0,0.0,1.0,0.0
848110bffffffff,9.0,0.0,0.0,0.0
848110dffffffff,3.0,0.0,0.0,0.0
8481111ffffffff,3.0,0.0,2.0,0.0
8481117ffffffff,5.0,0.0,0.0,0.0
8481119ffffffff,11.0,0.0,0.0,0.0
8481125ffffffff,51.0,0.0,12.0,0.0
848112dffffffff,27.0,0.0,4.0,0.0
8481131ffffffff,2.0,0.0,0.0,0.0
8481133ffffffff,2.0,0.0,0.0,0.0
8481137ffffffff,8.0,0.0,0.0,0.0
848113bffffffff,2.0,0.0,0.0,0.0
8481143ffffffff,6.0,0.0,1.0,0.0
8481149ffffffff,2.0,0.0,0.0,0.0
848114bffffffff,8.0,0.0,4.0,0.0
8481153ffffffff,10.0,0.0,0.0,0.0
8481157ffffffff,10.0,0.0,2.0,0.0
8481161ffffffff,8.0,0.0,0.0,0.0
8481163ffffffff,19.0,0.0,0.0,0.0
8481167ffffffff,9.0,0.0,0.0,0.0
848116bffffffff,21.0,0.0,0.0,0.0
8481187ffffffff,3.0,0.0,0.0,0.0
8481193ffffffff,2.0,0.0,0.0,0.0
84811a1ffffffff,4.0,0.0,0.0,0.0
84811a3ffffffff,5.0,0.0,5.0,0.0
84811a7ffffffff,2.0,0.0,2.0,0.0
84811a9ffffffff,3.0,0.0,0.0,0.0
84811abffffffff,24.0,0.0,3.0,0.0
84811adffffffff,5.0,0.0,0.0,0.0
84811c5ffffffff,2.0,0.0,0.0,0.0
84811c9ffffffff,1.0,0.0,1.0,0.0
84811cdffffffff,3.0,0.0,3.0,0.0
84811e9ffffffff,3.0,0.0,3.0,0.0
84811edffffffff,11.0,0.0,0.0,0.0
848120dffffffff,2.0,0.0,0.0,0.0
8481211ffffffff,6.0,0.0,0.0,0.0
8481215ffffffff,5.0,0.0,3.0,0.0
8481219ffffffff,2.0,0.0,0.0,0.0
848121dffffffff,20.0,0.0,10.0,0.0
8481225ffffffff,2.0,0.0,0.0,0.0
8481233ffffffff,8.0,0.0,8.0,0.0
8481235ffffffff,4.0,0.0,3.0,0.0
8481237ffffffff,1.0,0.0,0.0,0.0
8481241ffffffff,5.0,0.0,0.0,0.0
8481243ffffffff,10.0,0.0,0.0,0.0
8481245ffffffff,13.0,0.0,0.0,0.0
848124bffffffff,46.0,0.0,4.0,0.0
848124dffffffff,10.0,0.0,0.0,0.0
848126dffffffff,2.0,0.0,0.0,0.0
8481299ffffffff,4.0,0.0,0.0,0.0
848129bffffffff,1.0,0.0,0.0,0.0
84812bdffffffff,4.0,0.0,0.0,0.0
84812c9ffffffff,2.0,0.0,2.0,0.0
84812d1ffffffff,27.0,0.0,4.0,0.0
84812d3ffffffff,8.0,0.0,0.0,0.0
84812d7ffffffff,24.0,0.0,1.0,0.0
8481301ffffffff,2.0,0.0,0.0,0.0
8481303ffffffff,21.0,0.0,0.0,0.0
8481305ffffffff,2.0,0.0,0.0,0.0
8481307ffffffff,7.0,0.0,0.0,0.0
848130bffffffff,2.0,0.0,0.0,0.0
848130dffffffff,5.0,0.0,3.0,0.0
8481311ffffffff,2.0,0.0,0.0,0.0
8481317ffffffff,3.0,0.0,0.0,0.0
848131dffffffff,9.0,0.0,3.0,0.0
8481321ffffffff,24.0,0.0,2.0,0.0
8481323ffffffff,12.0,0.0,1.0,0.0
8481327ffffffff,16.0,0.0,5.0,0.0
8481329ffffffff,1.0,0.0,0.0,0.0
848132dffffffff,13.0,0.0,0.0,0.0
8481331ffffffff,10.0,0.0,1.0,0.0
8481333ffffffff,1.0,0.0,0.0,0.0
8481335ffffffff,12.0,0.0,0.0,0.0
8481337ffffffff,3.0,0.0,2.0,0.0
8481339ffffffff,216.0,0.0,23.0,0.0
848133dffffffff,16.0,0.0,0.0,0.0
8481343ffffffff,6.0,0.0,0.0,0.0
848134dffffffff,2.0,0.0,0.0,0.0
8481357ffffffff,1.0,0.0,0.0,0.0
8481363ffffffff,39.0,0.0,7.0,0.0
8481401ffffffff,5.0,0.0,2.0,0.0
8481403ffffffff,10.0,0.0,0.0,0.0
8481407ffffffff,1.0,0.0,0.0,0.0
8481415ffffffff,4.0,0.0,0.0,0.0
848141dffffffff,2.0,0.0,0.0,0.0
8481423ffffffff,8.0,0.0,0.0,0.0
848142bffffffff,3.0,0.0,0.0,0.0
8481431ffffffff,6.0,0.0,0.0,0.0
8481433ffffffff,4.0,0.0,0.0,0.0
8481437ffffffff,2.0,0.0,0.0,0.0
8481439ffffffff,5.0,0.0,0.0,0.0
8481445ffffffff,5.0,0.0,0.0,0.0
8481447ffffffff,2.0,0.0,0.0,0.0
848144bffffffff,8.0,0.0,0.0,0.0
848145dffffffff,56.0,0.0,0.0,0.0
8481469ffffffff,3.0,0.0,0.0,0.0
848146bffffffff,12.0,0.0,0.0,0.0
8481485ffffffff,2.0,0.0,0.0,0.0
84814a1ffffffff,2.0,0.0,0.0,0.0
84814a9ffffffff,22.0,0.0,0.0,0.0
84814adffffffff,53.0,0.0,0.0,0.0
84814d1ffffffff,4.0,0.0,0.0,0.0
84814d5ffffffff,114.0,0.0,0.0,0.0
84814d9ffffffff,11.0,0.0,0.0,0.0
84814dbffffffff,2.0,0.0,0.0,0.0
84814e1ffffffff,3.0,0.0,0.0,0.0
84814e3ffffffff,9.0,0.0,0.0,0.0
84814e5ffffffff,28.0,0.0,0.0,0.0
84814e7ffffffff,82.0,0.0,0.0,0.0
84814ebffffffff,7.0,0.0,0.0,0.0
8481507ffffffff,1.0,0.0,0.0,0.0
8481513ffffffff,5.0,0.0,0.0,0.0
848151bffffffff,6.0,0.0,0.0,0.0
848153dffffffff,2.0,0.0,0.0,0.0
8481583ffffffff,2.0,0.0,0.0,0.0
8481595ffffffff,1.0,0.0,0.0,0.0
84815abffffffff,9.0,0.0,2.0,0.0
84815c9ffffffff,11.0,0.0,0.0,0.0
84815d1ffffffff,2.0,0.0,0.0,0.0
84815d3ffffffff,5.0,0.0,0.0,0.0
84815d7ffffffff,2.0,0.0,0.0,0.0
84815d9ffffffff,84.0,0.0,0.0,0.0
84815dbffffffff,19.0,0.0,0.0,0.0
84815e9ffffffff,1.0,0.0,0.0,0.0
848160bffffffff,1.0,0.0,0.0,0.0
848162bffffffff,82.0,0.0,0.0,0.0
8481635ffffffff,84.0,0.0,0.0,0.0
8481637ffffffff,15.0,0.0,2.0,0.0
848163dffffffff,3.0,0.0,0.0,0.0
8481645ffffffff,2.0,0.0,0.0,0.0
848166dffffffff,9.0,0.0,0.0,0.0
8481711ffffffff,226.0,0.0,0.0,0.0
8481713ffffffff,42.0,0.0,4.0,0.0
8481715ffffffff,1.0,0.0,0.0,0.0
8481719ffffffff,5.0,0.0,0.0,0.0
848171dffffffff,1.0,0.0,0.0,0.0
8481729ffffffff,3.0,0.0,0.0,0.0
848172bffffffff,1.0,0.0,0.0,0.0
8481749ffffffff,2.0,0.0,0.0,0.0
8481751ffffffff,2.0,0.0,0.0,0.0
8481753ffffffff,2.0,0.0,0.0,0.0
848175dffffffff,27.0,0.0,0.0,0.0
8481801ffffffff,17.0,0.0,2.0,0.0
8481803ffffffff,13.0,0.0,0.0,0.0
8481809ffffffff,2.0,0.0,0.0,0.0
848180bffffffff,27.0,0.0,1.0,0.0
8481811ffffffff,6.0,0.0,4.0,0.0
8481819ffffffff,15.0,0.0,2.0,0.0
848181dffffffff,18.0,0.0,2.0,0.0
8481833ffffffff,12.0,0.0,0.0,0.0
8481837ffffffff,57.0,0.0,0.0,0.0
8481839ffffffff,38.0,0.0,1.0,0.0
848183bffffffff,2.0,0.0,0.0,0.0
8481851ffffffff,105.0,0.0,29.0,0.0
8481853ffffffff,3.0,0.0,3.0,0.0
8481855ffffffff,25.0,0.0,0.0,0.0
8481857ffffffff,68.0,0.0,2.0,0.0
8481859ffffffff,14.0,0.0,3.0,0.0
848185bffffffff,9.0,0.0,0.0,0.0
848185dffffffff,246.0,0.0,34.0,0.0
8481881ffffffff,20.0,0.0,0.0,0.0
8481883ffffffff,4.0,0.0,2.0,0.0
8481885ffffffff,26.0,0.0,0.0,0.0
8481887ffffffff,2.0,0.0,0.0,0.0
848188dffffffff,20.0,0.0,0.0,0.0
84818a7ffffffff,6.0,0.0,0.0,0.0
84818abffffffff,2.0,0.0,0.0,0.0
84818b1ffffffff,44.0,0.0,0.0,0.0
84818b3ffffffff,45.0,0.0,0.0,0.0
84818b5ffffffff,244.0,0.0,0.0,0.0
84818b9ffffffff,1.0,0.0,0.0,0.0
84818bbffffffff,10.0,0.0,0.0,0.0
84818c3ffffffff,1.0,0.0,0.0,0.0
84818c7ffffffff,8.0,0.0,0.0,0.0
84818d9ffffffff,2.0,0.0,0.0,0.0
84818e1ffffffff,32.0,0.0,2.0,0.0
84818e3ffffffff,2.0,0.0,0.0,0.0
84818e5ffffffff,3.0,0.0,0.0,0.0
84818e9ffffffff,1.0,0.0,0.0,0.0
84818edffffffff,2.0,0.0,0.0,0.0
848199bffffffff,7.0,0.0,0.0,0.0
84819d1ffffffff,18.0,0.0,0.0,0.0
84819d3ffffffff,22.0,0.0,0.0,0.0
84819d9ffffffff,13.0,0.0,0.0,0.0
84819dbffffffff,2.0,0.0,0.0,0.0
8481a11ffffffff,3.0,0.0,0.0,0.0
8481a13ffffffff,4.0,0.0,0.0,0.0
8481a17ffffffff,2.0,0.0,2.0,0.0
8481a1bffffffff,3.0,0.0,0.0,0.0
8481a33ffffffff,3.0,0.0,2.0,0.0
8481a8bffffffff,4.0,0.0,0.0,0.0
8481a8dffffffff,4.0,0.0,0.0,0.0
8481a91ffffffff,1.0,0.0,0.0,0.0
8481a93ffffffff,4.0,0.0,4.0,0.0
8481a99ffffffff,13.0,0.0,4.0,0.0
8481a9bffffffff,40.0,0.0,5.0,0.0
8481aa9ffffffff,2.0,0.0,2.0,0.0
8481ac3ffffffff,14.0,0.0,1.0,0.0
8481ac5ffffffff,1.0,0.0,0.0,0.0
8481acdffffffff,2.0,0.0,0.0,0.0
8481ad1ffffffff,74.0,0.0,11.0,0.0
8481ad5ffffffff,9.0,0.0,1.0,0.0
8481ad9ffffffff,6.0,0.0,2.0,0.0
8481ae3ffffffff,5.0,0.0,0.0,0.0
8481aedffffffff,4.0,0.0,4.0,0.0
848a003ffffffff,22.0,0.0,0.0,0.0
848a00bffffffff,11.0,0.0,0.0,0.0
848a01dffffffff,4.0,0.0,0.0,0.0
848a04bffffffff,3.0,0.0,0.0,0.0
848a051ffffffff,10.0,0.0,0.0,0.0
848a053ffffffff,2.0,0.0,0.0,0.0
848a059ffffffff,20.0,0.0,4.0,0.0
848a05bffffffff,14.0,0.0,0.0,0.0
848a05dffffffff,11.0,0.0,1.0,0.0
848a067ffffffff,1.0,0.0,0.0,0.0
848a069ffffffff,31.0,0.0,5.0,0.0
848a109ffffffff,3.0,0.0,0.0,0.0
848a157ffffffff,5.0,0.0,0.0,0.0
848a1a1ffffffff,2.0,0.0,0.0,0.0
848a1a7ffffffff,2.0,0.0,0.0,0.0
