cell_id,Corvus frugilegus,Corvus frugilegus frugilegus,Corvus frugilegus pastinator
841e23dffffffff,54.0,0.0,0.0
841e243ffffffff,9.0,0.0,0.0
841e249ffffffff,4.0,0.0,0.0
841e24bffffffff,68.0,0.0,0.0
841e251ffffffff,4.0,0.0,0.0
841e253ffffffff,8.0,0.0,0.0
841e257ffffffff,8.0,0.0,0.0
841e259ffffffff,2.0,0.0,0.0
841e25bffffffff,5.0,0.0,0.0
841e25dffffffff,9.0,0.0,0.0
841e261ffffffff,2.0,0.0,0.0
841e263ffffffff,2.0,0.0,0.0
841e265ffffffff,5.0,0.0,0.0
841e281ffffffff,9.0,0.0,0.0
841e283ffffffff,10.0,0.0,0.0
841e285ffffffff,12.0,0.0,0.0
841e287ffffffff,14.0,0.0,0.0
841e289ffffffff,3.0,0.0,0.0
841e28bffffffff,2.0,0.0,0.0
841e291ffffffff,2.0,0.0,0.0
841e293ffffffff,3.0,0.0,0.0
841e299ffffffff,5.0,0.0,0.0
841e29dffffffff,5.0,0.0,0.0
841e2a1ffffffff,2.0,0.0,0.0
841e2a3ffffffff,1.0,0.0,0.0
841e2a5ffffffff,5.0,0.0,0.0
841e2a9ffffffff,24.0,0.0,0.0
841e2abffffffff,2.0,0.0,0.0
841e2adffffffff,25.0,0.0,0.0
841e2b1ffffffff,10.0,0.0,0.0
841e2b5ffffffff,3.0,0.0,0.0
841e2b7ffffffff,3.0,0.0,0.0
841e2b9ffffffff,4.0,0.0,0.0
841e2bbffffffff,6.0,0.0,0.0
841e2bdffffffff,36.0,0.0,0.0
841e2c1ffffffff,5.0,0.0,0.0
841e2c7ffffffff,2.0,0.0,0.0
841e2d1ffffffff,11.0,0.0,0.0
841e2d3ffffffff,14.0,0.0,0.0
841e2d5ffffffff,3.0,0.0,0.0
841e2d7ffffffff,3.0,0.0,0.0
841e2d9ffffffff,5.0,0.0,0.0
841e2dbffffffff,6.0,0.0,0.0
841e2e1ffffffff,5.0,0.0,0.0
841e2e3ffffffff,21.0,0.0,0.0
841e2e5ffffffff,36.0,0.0,0.0
841e2e7ffffffff,125.0,0.0,0.0
841e301ffffffff,6.0,0.0,0.0
841e307ffffffff,1124.0,0.0,0.0
841e30bffffffff,4.0,0.0,0.0
841e311ffffffff,3.0,0.0,0.0
841e319ffffffff,27.0,0.0,0.0
841e327ffffffff,2.0,0.0,0.0
841e333ffffffff,2.0,0.0,0.0
841e335ffffffff,1.0,0.0,0.0
841e339ffffffff,13.0,0.0,0.0
841e341ffffffff,2.0,0.0,0.0
841e343ffffffff,2.0,0.0,0.0
841e345ffffffff,2.0,0.0,0.0
841e349ffffffff,2.0,0.0,0.0
841e34bffffffff,19.0,0.0,0.0
841e351ffffffff,10.0,0.0,0.0
841e353ffffffff,10.0,0.0,0.0
841e355ffffffff,639.0,0.0,0.0
841e357ffffffff,4.0,0.0,0.0
841e359ffffffff,10.0,0.0,0.0
841e35bffffffff,4.0,0.0,0.0
841e35dffffffff,8.0,0.0,0.0
841e363ffffffff,2.0,0.0,0.0
841e365ffffffff,8.0,0.0,0.0
841e367ffffffff,12.0,0.0,0.0
841e36bffffffff,1.0,0.0,0.0
841e41bffffffff,4.0,0.0,0.0
841e425ffffffff,5.0,0.0,0.0
841e427ffffffff,66.0,0.0,0.0
841e429ffffffff,1.0,0.0,0.0
841e42dffffffff,2.0,0.0,0.0
841e465ffffffff,1.0,0.0,0.0
841e467ffffffff,3.0,0.0,0.0
841e491ffffffff,3.0,0.0,0.0
841e499ffffffff,5.0,0.0,0.0
841e4b1ffffffff,5.0,0.0,0.0
841e4bbffffffff,19.0,0.0,0.0
841e4d3ffffffff,5.0,0.0,0.0
841e4d9ffffffff,10.0,0.0,0.0
841e4dbffffffff,2.0,0.0,0.0
841e4e1ffffffff,2.0,0.0,0.0
841e505ffffffff,1.0,0.0,0.0
841e509ffffffff,1.0,0.0,0.0
841e511ffffffff,2.0,0.0,0.0
841e513ffffffff,127.0,0.0,0.0
841e517ffffffff,3.0,0.0,0.0
841e519ffffffff,3.0,0.0,0.0
841e51bffffffff,108.0,0.0,0.0
841e521ffffffff,2.0,0.0,0.0
841e525ffffffff,3.0,0.0,0.0
841e527ffffffff,14.0,0.0,0.0
841e529ffffffff,2.0,0.0,0.0
841e52dffffffff,2.0,0.0,0.0
841e531ffffffff,2.0,0.0,0.0
841e539ffffffff,1.0,0.0,0.0
841e543ffffffff,1.0,0.0,0.0
841e553ffffffff,3.0,0.0,0.0
841e557ffffffff,2.0,0.0,0.0
841e55bffffffff,2.0,0.0,0.0
841e561ffffffff,2.0,0.0,0.0
841e565ffffffff,3.0,0.0,0.0
841e585ffffffff,2.0,0.0,0.0
841e58dffffffff,8.0,0.0,0.0
841e5a5ffffffff,38.0,0.0,0.0
841e5a9ffffffff,56.0,0.0,0.0
841e5adffffffff,89.0,0.0,0.0
841e5c3ffffffff,14.0,0.0,0.0
841e5c7ffffffff,1.0,0.0,0.0
841e5c9ffffffff,45.0,0.0,0.0
841e5cdffffffff,35.0,0.0,0.0
841e5d1ffffffff,4.0,0.0,0.0
841e5d5ffffffff,5.0,0.0,0.0
841e5d9ffffffff,9.0,0.0,0.0
841e5ddffffffff,6.0,0.0,0.0
841e5e1ffffffff,2.0,0.0,0.0
841e5e3ffffffff,9.0,0.0,0.0
841e5e5ffffffff,49.0,0.0,0.0
841e5e7ffffffff,29.0,0.0,0.0
841e5e9ffffffff,207.0,0.0,0.0
841e5ebffffffff,1.0,0.0,0.0
841e5edffffffff,36.0,0.0,0.0
841e615ffffffff,4.0,0.0,0.0
841e619ffffffff,2.0,0.0,0.0
841e631ffffffff,3.0,0.0,0.0
841e639ffffffff,62.0,0.0,0.0
841e63bffffffff,128.0,0.0,0.0
841e643ffffffff,2.0,0.0,0.0
841e653ffffffff,2.0,0.0,0.0
841e693ffffffff,2.0,0.0,0.0
841e6a9ffffffff,2.0,0.0,0.0
841e6adffffffff,2.0,0.0,0.0
841e6b3ffffffff,119.0,0.0,0.0
841e6b7ffffffff,7.0,0.0,0.0
841e6bbffffffff,9.0,0.0,0.0
841e6d9ffffffff,83.0,0.0,0.0
841e6e7ffffffff,3.0,0.0,0.0
841e711ffffffff,1.0,0.0,0.0
841e71dffffffff,3.0,0.0,0.0
841e723ffffffff,1.0,0.0,0.0
841e725ffffffff,1.0,0.0,0.0
841e729ffffffff,2.0,0.0,0.0
841e72dffffffff,4.0,0.0,0.0
841e745ffffffff,6.0,0.0,0.0
841e75dffffffff,7.0,0.0,0.0
841e767ffffffff,2.0,0.0,0.0
841e769ffffffff,33.0,0.0,0.0
841e76bffffffff,6.0,0.0,0.0
841e76dffffffff,11.0,0.0,0.0
841e8dbffffffff,1.0,0.0,0.0
841ea53ffffffff,2.0,0.0,0.0
841eac3ffffffff,3.0,0.0,0.0
841ead9ffffffff,10.0,0.0,0.0
841ec01ffffffff,40.0,0.0,0.0
841ec03ffffffff,17.0,0.0,0.0
841ec09ffffffff,200.0,0.0,0.0
841ec0dffffffff,1.0,0.0,0.0
841ec11ffffffff,3.0,0.0,0.0
841ec19ffffffff,2.0,0.0,0.0
841ec1bffffffff,6.0,0.0,0.0
841ec1dffffffff,219.0,0.0,0.0
841ec21ffffffff,10.0,0.0,0.0
841ec23ffffffff,3.0,0.0,0.0
841ec27ffffffff,92.0,0.0,0.0
841ec33ffffffff,14.0,0.0,0.0
841ec39ffffffff,2.0,0.0,0.0
841ec43ffffffff,1.0,0.0,0.0
841ec45ffffffff,2.0,0.0,0.0
841ec47ffffffff,288.0,0.0,0.0
841ec4dffffffff,12.0,0.0,0.0
841ec57ffffffff,3.0,0.0,0.0
841ec59ffffffff,1.0,0.0,0.0
841ec5bffffffff,8.0,0.0,0.0
841ec65ffffffff,9.0,0.0,0.0
841ec67ffffffff,11.0,0.0,0.0
841ec69ffffffff,4.0,0.0,0.0
841ec6bffffffff,2.0,0.0,0.0
841ec6dffffffff,10.0,0.0,0.0
841ec89ffffffff,2.0,0.0,0.0
841ec8bffffffff,9.0,0.0,0.0
841ec91ffffffff,207.0,0.0,0.0
841ec93ffffffff,93.0,0.0,0.0
841ec99ffffffff,23.0,0.0,0.0
841ec9bffffffff,16.0,0.0,0.0
841ec9dffffffff,7.0,0.0,0.0
841eca5ffffffff,2.0,0.0,0.0
841ecb1ffffffff,10.0,0.0,0.0
841ecb9ffffffff,10.0,0.0,0.0
841ecbbffffffff,7.0,0.0,0.0
841ecc5ffffffff,4.0,0.0,0.0
841ecc9ffffffff,4.0,0.0,0.0
841eccbffffffff,34.0,0.0,0.0
841ecd5ffffffff,12.0,0.0,0.0
841ecd7ffffffff,9.0,0.0,0.0
841ece5ffffffff,9.0,0.0,0.0
841ece7ffffffff,7.0,0.0,0.0
841ece9ffffffff,2.0,0.0,0.0
841ecebffffffff,2.0,0.0,0.0
841ed05ffffffff,2.0,0.0,0.0
841ed0dffffffff,2.0,0.0,0.0
841ed13ffffffff,3.0,0.0,0.0
841ed17ffffffff,1.0,0.0,0.0
841ed1bffffffff,118.0,0.0,0.0
841ed33ffffffff,16.0,0.0,0.0
841ed3bffffffff,7.0,0.0,0.0
841edc9ffffffff,6.0,0.0,0.0
841edcdffffffff,23.0,0.0,0.0
841ede9ffffffff,16.0,0.0,0.0
841ededffffffff,7.0,0.0,0.0
841ee09ffffffff,2.0,0.0,0.0
841ee11ffffffff,1.0,0.0,0.0
841ee1dffffffff,2.0,0.0,0.0
841ee35ffffffff,3.0,0.0,0.0
841ee37ffffffff,3.0,0.0,0.0
841ee51ffffffff,1.0,0.0,0.0
841ee59ffffffff,4.0,0.0,0.0
841ee5dffffffff,1.0,0.0,0.0
841ee61ffffffff,5.0,0.0,0.0
841ee65ffffffff,123.0,0.0,0.0
841ee67ffffffff,34.0,0.0,0.0
841ee6dffffffff,9.0,0.0,0.0
841ee81ffffffff,8.0,0.0,0.0
841ee83ffffffff,1.0,0.0,0.0
841ee89ffffffff,3.0,0.0,0.0
841ee8bffffffff,15.0,0.0,0.0
841ee8dffffffff,10.0,0.0,0.0
841ee91ffffffff,34.0,0.0,0.0
841ee95ffffffff,2.0,0.0,0.0
841ee97ffffffff,28.0,0.0,0.0
841ee99ffffffff,8.0,0.0,0.0
841eea7ffffffff,2.0,0.0,0.0
841eea9ffffffff,2.0,0.0,0.0
841eeabffffffff,1.0,0.0,0.0
841eeadffffffff,2.0,0.0,0.0
841eeb5ffffffff,17.0,0.0,0.0
841eeb7ffffffff,33.0,0.0,0.0
841eebdffffffff,3.0,0.0,0.0
841eec1ffffffff,11.0,0.0,0.0
841eec7ffffffff,2.0,0.0,0.0
841eed1ffffffff,24.0,0.0,0.0
841eed3ffffffff,7.0,0.0,0.0
841eed5ffffffff,17.0,0.0,0.0
841eed7ffffffff,2.0,0.0,0.0
841eed9ffffffff,2.0,0.0,0.0
841eedbffffffff,4.0,0.0,0.0
841eee1ffffffff,1.0,0.0,0.0
841eee3ffffffff,29.0,0.0,0.0
841eee5ffffffff,4.0,0.0,0.0
841eeebffffffff,16.0,0.0,0.0
841ef11ffffffff,2.0,0.0,0.0
841ef13ffffffff,7.0,0.0,0.0
841ef19ffffffff,28.0,0.0,0.0
841ef1bffffffff,27.0,0.0,0.0
841ef33ffffffff,7.0,0.0,0.0
841ef3bffffffff,2.0,0.0,0.0
841ef53ffffffff,8.0,0.0,0.0
841ef57ffffffff,2.0,0.0,0.0
841ef59ffffffff,138.0,0.0,0.0
841ef5bffffffff,12.0,0.0,0.0
841ef5dffffffff,31.0,0.0,0.0
841ef63ffffffff,3.0,0.0,0.0
841f001ffffffff,94.0,0.0,0.0
841f003ffffffff,2.0,0.0,0.0
841f007ffffffff,6.0,0.0,0.0
841f009ffffffff,24.0,0.0,0.0
841f00dffffffff,36.0,0.0,0.0
841f011ffffffff,2.0,0.0,0.0
841f015ffffffff,11.0,0.0,0.0
841f017ffffffff,3.0,0.0,0.0
841f01dffffffff,8.0,0.0,0.0
841f021ffffffff,1.0,0.0,0.0
841f027ffffffff,2.0,0.0,0.0
841f029ffffffff,16.0,0.0,0.0
841f02dffffffff,6.0,0.0,0.0
841f037ffffffff,5.0,0.0,0.0
841f03bffffffff,23.0,0.0,0.0
841f03dffffffff,1.0,0.0,0.0
841f041ffffffff,7.0,0.0,0.0
841f043ffffffff,7.0,0.0,0.0
841f045ffffffff,15.0,0.0,0.0
841f049ffffffff,4.0,0.0,0.0
841f04bffffffff,9.0,0.0,0.0
841f04dffffffff,11.0,0.0,0.0
841f051ffffffff,337.0,0.0,0.0
841f053ffffffff,20.0,0.0,0.0
841f055ffffffff,43.0,0.0,0.0
841f059ffffffff,216.0,0.0,0.0
841f05bffffffff,642.0,0.0,0.0
841f05dffffffff,51.0,0.0,0.0
841f061ffffffff,48.0,0.0,0.0
841f063ffffffff,10.0,0.0,0.0
841f065ffffffff,2.0,0.0,0.0
841f067ffffffff,2.0,0.0,0.0
841f069ffffffff,11.0,0.0,0.0
841f06bffffffff,3.0,0.0,0.0
841f06dffffffff,8.0,0.0,0.0
841f09bffffffff,22.0,0.0,0.0
841f0a1ffffffff,1.0,0.0,0.0
841f0a5ffffffff,2.0,0.0,0.0
841f0b3ffffffff,10.0,0.0,0.0
841f0b5ffffffff,1.0,0.0,0.0
841f0bbffffffff,4.0,0.0,0.0
841f0c7ffffffff,3.0,0.0,0.0
841f0d1ffffffff,4.0,0.0,0.0
841f0d3ffffffff,3.0,0.0,0.0
841f0d5ffffffff,1.0,0.0,0.0
841f0e7ffffffff,5.0,0.0,0.0
841f0ebffffffff,5.0,0.0,0.0
841f0edffffffff,6.0,0.0,0.0
841f101ffffffff,5.0,0.0,0.0
841f103ffffffff,10.0,0.0,0.0
841f105ffffffff,5.0,0.0,0.0
841f107ffffffff,4.0,0.0,0.0
841f109ffffffff,1.0,0.0,0.0
841f10dffffffff,18.0,0.0,0.0
841f111ffffffff,2.0,0.0,0.0
841f115ffffffff,3.0,0.0,0.0
841f117ffffffff,6.0,0.0,0.0
841f119ffffffff,3.0,0.0,0.0
841f11bffffffff,2.0,0.0,0.0
841f11dffffffff,4.0,0.0,0.0
841f121ffffffff,4.0,0.0,0.0
841f125ffffffff,1.0,0.0,0.0
841f12bffffffff,2.0,0.0,0.0
841f12dffffffff,65.0,0.0,0.0
841f131ffffffff,2.0,0.0,0.0
841f141ffffffff,1.0,0.0,0.0
841f143ffffffff,4.0,0.0,0.0
841f145ffffffff,5.0,0.0,0.0
841f147ffffffff,2.0,0.0,0.0
841f149ffffffff,2.0,0.0,0.0
841f14bffffffff,40.0,0.0,0.0
841f14dffffffff,13.0,0.0,0.0
841f153ffffffff,2.0,0.0,0.0
841f155ffffffff,21.0,0.0,0.0
841f159ffffffff,7.0,0.0,0.0
841f15bffffffff,17.0,0.0,0.0
841f15dffffffff,6.0,0.0,0.0
841f161ffffffff,3.0,0.0,0.0
841f165ffffffff,2.0,0.0,0.0
841f167ffffffff,2.0,0.0,0.0
841f169ffffffff,10.0,0.0,0.0
841f16bffffffff,2.0,0.0,0.0
841f16dffffffff,8.0,0.0,0.0
841f185ffffffff,5.0,0.0,0.0
841f187ffffffff,2.0,0.0,0.0
841f189ffffffff,6.0,0.0,0.0
841f18bffffffff,29.0,0.0,0.0
841f191ffffffff,1.0,0.0,0.0
841f195ffffffff,3.0,0.0,0.0
841f197ffffffff,2.0,0.0,0.0
841f199ffffffff,24.0,0.0,0.0
841f1a1ffffffff,24.0,0.0,0.0
841f1a3ffffffff,22.0,0.0,0.0
841f1a5ffffffff,28.0,0.0,0.0
841f1a7ffffffff,5.0,0.0,0.0
841f1a9ffffffff,7.0,0.0,0.0
841f1abffffffff,2.0,0.0,0.0
841f1adffffffff,3.0,0.0,0.0
841f1b1ffffffff,1.0,0.0,0.0
841f1b3ffffffff,2.0,0.0,0.0
841f1b5ffffffff,7.0,0.0,0.0
841f1b7ffffffff,9.0,0.0,0.0
841f1bbffffffff,4.0,0.0,0.0
841f1bdffffffff,6.0,0.0,0.0
841f1c1ffffffff,1.0,0.0,0.0
841f1c3ffffffff,7.0,0.0,0.0
841f1c5ffffffff,3.0,0.0,0.0
841f1c7ffffffff,9.0,0.0,0.0
841f1cdffffffff,4.0,0.0,0.0
841f1d1ffffffff,10.0,0.0,0.0
841f1d5ffffffff,57.0,0.0,0.0
841f1dbffffffff,16.0,0.0,0.0
841f1ddffffffff,1.0,0.0,0.0
841f1e7ffffffff,2.0,0.0,0.0
841f1ebffffffff,5.0,0.0,0.0
841f205ffffffff,4.0,0.0,0.0
841f207ffffffff,13.0,0.0,0.0
841f20dffffffff,3.0,0.0,0.0
841f211ffffffff,24.0,0.0,0.0
841f217ffffffff,17.0,0.0,0.0
841f219ffffffff,21.0,0.0,0.0
841f21dffffffff,24.0,0.0,0.0
841f221ffffffff,10.0,0.0,0.0
841f223ffffffff,4.0,0.0,0.0
841f225ffffffff,6.0,0.0,0.0
841f227ffffffff,4.0,0.0,0.0
841f229ffffffff,10.0,0.0,0.0
841f22bffffffff,40.0,0.0,0.0
841f22dffffffff,4.0,0.0,0.0
841f231ffffffff,12.0,0.0,0.0
841f233ffffffff,124.0,0.0,0.0
841f235ffffffff,12.0,0.0,0.0
841f237ffffffff,59.0,0.0,0.0
841f23bffffffff,8.0,0.0,0.0
841f241ffffffff,3.0,0.0,0.0
841f243ffffffff,4.0,0.0,0.0
841f245ffffffff,2.0,0.0,0.0
841f247ffffffff,15.0,0.0,0.0
841f24bffffffff,4.0,0.0,0.0
841f251ffffffff,3.0,0.0,0.0
841f253ffffffff,1.0,0.0,0.0
841f25dffffffff,12.0,0.0,0.0
841f261ffffffff,10.0,0.0,0.0
841f263ffffffff,2.0,0.0,0.0
841f267ffffffff,12.0,0.0,0.0
841f269ffffffff,5.0,0.0,0.0
841f26dffffffff,2.0,0.0,0.0
841f283ffffffff,40.0,0.0,0.0
841f285ffffffff,1.0,0.0,0.0
841f29dffffffff,17.0,0.0,0.0
841f2a1ffffffff,34.0,0.0,0.0
841f2a3ffffffff,280.0,0.0,0.0
841f2a7ffffffff,11.0,0.0,0.0
841f2a9ffffffff,187.0,0.0,0.0
841f2adffffffff,63.0,0.0,0.0
841f2d7ffffffff,24.0,0.0,0.0
841f2e1ffffffff,2.0,0.0,0.0
841f2e3ffffffff,8.0,0.0,0.0
841f2e5ffffffff,24.0,0.0,0.0
841f2e7ffffffff,15.0,0.0,0.0
841f2edffffffff,22.0,0.0,0.0
841f311ffffffff,10.0,0.0,0.0
841f313ffffffff,8.0,0.0,0.0
841f315ffffffff,18.0,0.0,0.0
841f317ffffffff,2.0,0.0,0.0
841f319ffffffff,3.0,0.0,0.0
841f31bffffffff,35.0,0.0,0.0
841f31dffffffff,19.0,0.0,0.0
841f327ffffffff,6.0,0.0,0.0
841f333ffffffff,21.0,0.0,0.0
841f335ffffffff,6.0,0.0,0.0
841f337ffffffff,12.0,0.0,0.0
841f33bffffffff,29.0,0.0,0.0
841f33dffffffff,30.0,0.0,0.0
841f351ffffffff,3.0,0.0,0.0
841f355ffffffff,2.0,0.0,0.0
841f357ffffffff,23.0,0.0,0.0
841f359ffffffff,3.0,0.0,0.0
841f35bffffffff,7.0,0.0,0.0
841f401ffffffff,4.0,0.0,0.0
841f403ffffffff,23.0,0.0,0.0
841f40dffffffff,7.0,0.0,0.0
841f413ffffffff,15.0,0.0,0.0
841f41dffffffff,3.0,0.0,0.0
841f421ffffffff,2.0,0.0,0.0
841f425ffffffff,7.0,0.0,0.0
841f42dffffffff,3.0,0.0,0.0
841f43bffffffff,2.0,0.0,0.0
841f441ffffffff,1.0,0.0,0.0
841f443ffffffff,2.0,0.0,0.0
841f445ffffffff,2.0,0.0,0.0
841f451ffffffff,7.0,0.0,0.0
841f455ffffffff,2.0,0.0,0.0
841f463ffffffff,4.0,0.0,0.0
841f467ffffffff,4.0,0.0,0.0
841f46bffffffff,1.0,0.0,0.0
841f48dffffffff,4.0,0.0,0.0
841f4adffffffff,5.0,0.0,0.0
841f4c7ffffffff,1.0,0.0,0.0
841f4cdffffffff,2.0,0.0,0.0
841f4e1ffffffff,56.0,0.0,0.0
841f4e3ffffffff,15.0,0.0,0.0
841f4e5ffffffff,1.0,0.0,0.0
841f4ebffffffff,227.0,0.0,0.0
841f503ffffffff,1.0,0.0,0.0
841f505ffffffff,2.0,0.0,0.0
841f507ffffffff,2.0,0.0,0.0
841f511ffffffff,23.0,0.0,0.0
841f513ffffffff,17.0,0.0,0.0
841f515ffffffff,4.0,0.0,0.0
841f517ffffffff,4.0,0.0,0.0
841f519ffffffff,41.0,0.0,0.0
841f51bffffffff,2.0,0.0,0.0
841f51dffffffff,7.0,0.0,0.0
841f521ffffffff,16.0,0.0,0.0
841f523ffffffff,52.0,0.0,0.0
841f525ffffffff,2.0,0.0,0.0
841f527ffffffff,2.0,0.0,0.0
841f52bffffffff,9.0,0.0,0.0
841f52dffffffff,5.0,0.0,0.0
841f531ffffffff,2.0,0.0,0.0
841f533ffffffff,3.0,0.0,0.0
841f535ffffffff,112.0,0.0,0.0
841f539ffffffff,2.0,0.0,0.0
841f53bffffffff,2.0,0.0,0.0
841f53dffffffff,90.0,0.0,0.0
841f543ffffffff,3.0,0.0,0.0
841f545ffffffff,2.0,0.0,0.0
841f547ffffffff,1.0,0.0,0.0
841f549ffffffff,3.0,0.0,0.0
841f54bffffffff,1.0,0.0,0.0
841f553ffffffff,7.0,0.0,0.0
841f55bffffffff,1.0,0.0,0.0
841f565ffffffff,33.0,0.0,0.0
841f567ffffffff,21.0,0.0,0.0
841f56dffffffff,5.0,0.0,0.0
841f589ffffffff,2.0,0.0,0.0
841f593ffffffff,18.0,0.0,0.0
841f599ffffffff,2.0,0.0,0.0
841f5a5ffffffff,3.0,0.0,0.0
841f5adffffffff,9.0,0.0,0.0
841f5b7ffffffff,2.0,0.0,0.0
841f5c5ffffffff,35.0,0.0,0.0
841f5c7ffffffff,4.0,0.0,0.0
841f5c9ffffffff,2.0,0.0,0.0
841f5dbffffffff,10.0,0.0,0.0
841f5e1ffffffff,27.0,0.0,0.0
841f5e3ffffffff,6.0,0.0,0.0
841f5e5ffffffff,3.0,0.0,0.0
841f5e9ffffffff,10.0,0.0,0.0
841f5ebffffffff,6.0,0.0,0.0
841f601ffffffff,7.0,0.0,0.0
841f603ffffffff,2.0,0.0,0.0
841f605ffffffff,2.0,0.0,0.0
841f607ffffffff,9.0,0.0,0.0
841f623ffffffff,2.0,0.0,0.0
841f627ffffffff,3.0,0.0,0.0
841f629ffffffff,2.0,0.0,0.0
841f62bffffffff,4.0,0.0,0.0
841f62dffffffff,2.0,0.0,0.0
841f631ffffffff,3.0,0.0,0.0
841f63dffffffff,6.0,0.0,0.0
841f649ffffffff,1.0,0.0,0.0
841f655ffffffff,1.0,0.0,0.0
841f659ffffffff,5.0,0.0,0.0
841f65dffffffff,12.0,0.0,0.0
841f6adffffffff,2.0,0.0,0.0
841f703ffffffff,2.0,0.0,0.0
841f715ffffffff,271.0,0.0,0.0
841f717ffffffff,24.0,0.0,0.0
841f71dffffffff,15.0,0.0,0.0
841f725ffffffff,131.0,0.0,0.0
841f727ffffffff,50.0,0.0,0.0
841f72dffffffff,26.0,0.0,0.0
841f735ffffffff,1.0,0.0,0.0
841f739ffffffff,6.0,0.0,0.0
841f73dffffffff,4.0,0.0,0.0
841f751ffffffff,9.0,0.0,0.0
841f757ffffffff,1.0,0.0,0.0
841f75bffffffff,2.0,0.0,0.0
841f803ffffffff,69.0,0.0,0.0
841f807ffffffff,77.0,0.0,0.0
841f80bffffffff,46.0,0.0,0.0
841f811ffffffff,1.0,0.0,0.0
841f815ffffffff,1.0,0.0,0.0
841f817ffffffff,1.0,0.0,0.0
841f819ffffffff,2.0,0.0,0.0
841f81bffffffff,2.0,0.0,0.0
841f81dffffffff,9.0,0.0,0.0
841f823ffffffff,50.0,0.0,0.0
841f827ffffffff,42.0,0.0,0.0
841f829ffffffff,22.0,0.0,0.0
841f82bffffffff,2.0,0.0,0.0
841f82dffffffff,5.0,0.0,0.0
841f831ffffffff,10.0,0.0,0.0
841f833ffffffff,33.0,0.0,0.0
841f835ffffffff,39.0,0.0,0.0
841f839ffffffff,195.0,0.0,0.0
841f83bffffffff,46.0,0.0,0.0
841f83dffffffff,4.0,0.0,0.0
841f841ffffffff,15.0,0.0,0.0
841f843ffffffff,5.0,0.0,0.0
841f84bffffffff,1.0,0.0,0.0
841f853ffffffff,25.0,0.0,0.0
841f857ffffffff,30.0,0.0,0.0
841f859ffffffff,2.0,0.0,0.0
841f85bffffffff,9.0,0.0,0.0
841f865ffffffff,3.0,0.0,0.0
841f867ffffffff,2.0,0.0,0.0
841f869ffffffff,1.0,0.0,0.0
841f881ffffffff,1.0,0.0,0.0
841f889ffffffff,21.0,0.0,0.0
841f88bffffffff,11.0,0.0,0.0
841f899ffffffff,5.0,0.0,0.0
841f8c1ffffffff,27.0,0.0,0.0
841f8c3ffffffff,6.0,0.0,0.0
841f8c7ffffffff,3.0,0.0,0.0
841f8cbffffffff,4.0,0.0,0.0
841f8d1ffffffff,374.0,0.0,0.0
841f8d3ffffffff,4.0,0.0,0.0
841f8d5ffffffff,20.0,0.0,0.0
841f8d7ffffffff,65.0,0.0,0.0
841f8d9ffffffff,2.0,0.0,0.0
841f8dbffffffff,7.0,0.0,0.0
841f8ddffffffff,24.0,0.0,0.0
841f8e1ffffffff,10.0,0.0,0.0
841f8e5ffffffff,11.0,0.0,0.0
841f8e9ffffffff,50.0,0.0,0.0
841f8ebffffffff,5.0,0.0,0.0
841f8edffffffff,36.0,0.0,0.0
841f903ffffffff,4.0,0.0,0.0
841f907ffffffff,6.0,0.0,0.0
841f911ffffffff,5.0,0.0,0.0
841f913ffffffff,3.0,0.0,0.0
841f915ffffffff,3.0,0.0,0.0
841f91bffffffff,78.0,0.0,0.0
841f91dffffffff,10.0,0.0,0.0
841f925ffffffff,1.0,0.0,0.0
841f933ffffffff,2.0,0.0,0.0
841f935ffffffff,2.0,0.0,0.0
841f93bffffffff,1.0,0.0,0.0
841f943ffffffff,1.0,0.0,0.0
841f949ffffffff,3.0,0.0,0.0
841f94dffffffff,10.0,0.0,0.0
841f951ffffffff,12.0,0.0,0.0
841f953ffffffff,3.0,0.0,0.0
841f955ffffffff,2.0,0.0,0.0
841f957ffffffff,3.0,0.0,0.0
841f95bffffffff,1.0,0.0,0.0
841f95dffffffff,2.0,0.0,0.0
841f963ffffffff,2.0,0.0,0.0
841f981ffffffff,5.0,0.0,0.0
841f985ffffffff,1.0,0.0,0.0
841f987ffffffff,4.0,0.0,0.0
841f98bffffffff,2.0,0.0,0.0
841f99bffffffff,2.0,0.0,0.0
841f9a1ffffffff,2.0,0.0,0.0
841f9abffffffff,4.0,0.0,0.0
841f9bdffffffff,2.0,0.0,0.0
841f9c1ffffffff,2.0,0.0,0.0
841f9c3ffffffff,2.0,0.0,0.0
841f9c9ffffffff,11.0,0.0,0.0
841f9cdffffffff,6.0,0.0,0.0
841f9d7ffffffff,1.0,0.0,0.0
841f9ebffffffff,2.0,0.0,0.0
841fa01ffffffff,1.0,0.0,0.0
841fa05ffffffff,3.0,0.0,0.0
841fa09ffffffff,4.0,0.0,0.0
841fa0bffffffff,25.0,0.0,0.0
841fa0dffffffff,7.0,0.0,0.0
841fa11ffffffff,30.0,0.0,0.0
841fa15ffffffff,1.0,0.0,0.0
841fa17ffffffff,1.0,0.0,0.0
841fa19ffffffff,2.0,0.0,0.0
841fa1dffffffff,4.0,0.0,0.0
841fa21ffffffff,3.0,0.0,0.0
841fa29ffffffff,4.0,0.0,0.0
841fa2dffffffff,6.0,0.0,0.0
841fa35ffffffff,22.0,0.0,0.0
841fa39ffffffff,5.0,0.0,0.0
841fa3dffffffff,14.0,0.0,0.0
