cell_id,Loxia leucoptera,Loxia leucoptera bifasciata,Loxia leucoptera leucoptera
842ab09ffffffff,9.0,0.0,0.0
842ab0dffffffff,5.0,0.0,0.0
842ab15ffffffff,3.0,0.0,0.0
842ab19ffffffff,7.0,0.0,0.0
842ab1bffffffff,2.0,0.0,0.0
842ab21ffffffff,20.0,0.0,0.0
842ab25ffffffff,15.0,0.0,0.0
842ab27ffffffff,4.0,0.0,0.0
842ab2bffffffff,10.0,0.0,0.0
842ab2dffffffff,17.0,0.0,0.0
842ab33ffffffff,26.0,0.0,0.0
842ab39ffffffff,25.0,0.0,0.0
842ab3bffffffff,2.0,0.0,0.0
842ab3dffffffff,1.0,0.0,0.0
842ab41ffffffff,44.0,0.0,0.0
842ab43ffffffff,16.0,0.0,0.0
842ab45ffffffff,15.0,0.0,0.0
842ab47ffffffff,10.0,0.0,0.0
842ab49ffffffff,141.0,0.0,13.0
842ab4bffffffff,26.0,0.0,1.0
842ab4dffffffff,5.0,0.0,0.0
842ab55ffffffff,9.0,0.0,0.0
842ab5dffffffff,4.0,0.0,0.0
842ab61ffffffff,21.0,0.0,0.0
842ab67ffffffff,4.0,0.0,0.0
842ab69ffffffff,15.0,0.0,0.0
842ab6dffffffff,5.0,0.0,0.0
842af03ffffffff,1.0,0.0,0.0
842af29ffffffff,1.0,0.0,0.0
842af63ffffffff,1.0,0.0,0.0
842b02bffffffff,1.0,0.0,0.0
842b059ffffffff,1.0,0.0,0.0
842b0a1ffffffff,2.0,0.0,0.0
842b0a5ffffffff,2.0,0.0,0.0
842b0c5ffffffff,3.0,0.0,0.0
842b121ffffffff,1.0,0.0,0.0
842b12bffffffff,2.0,0.0,0.0
842b133ffffffff,9.0,0.0,0.0
842b137ffffffff,4.0,0.0,0.0
842b161ffffffff,9.0,0.0,0.0
842b169ffffffff,6.0,0.0,0.0
842b181ffffffff,3.0,0.0,0.0
842b185ffffffff,2.0,0.0,0.0
842b187ffffffff,38.0,0.0,0.0
842b189ffffffff,2.0,0.0,0.0
842b1abffffffff,3.0,0.0,0.0
842b1ebffffffff,1.0,0.0,0.0
842b235ffffffff,2.0,0.0,0.0
842b23bffffffff,1.0,0.0,1.0
842b23dffffffff,5.0,0.0,0.0
842b243ffffffff,6.0,0.0,0.0
842b24bffffffff,17.0,0.0,0.0
842b255ffffffff,20.0,0.0,0.0
842b257ffffffff,9.0,0.0,0.0
842b285ffffffff,1.0,0.0,0.0
842b303ffffffff,13.0,0.0,0.0
842b809ffffffff,4.0,0.0,0.0
842b80dffffffff,1.0,0.0,0.0
842b811ffffffff,8.0,0.0,0.0
842b815ffffffff,1.0,0.0,0.0
842b817ffffffff,16.0,0.0,0.0
842b819ffffffff,10.0,0.0,0.0
842b81bffffffff,3.0,0.0,0.0
842b823ffffffff,2.0,0.0,0.0
842b831ffffffff,23.0,0.0,0.0
842b833ffffffff,2.0,0.0,0.0
842b835ffffffff,2.0,0.0,0.0
842b837ffffffff,2.0,0.0,0.0
842b83bffffffff,18.0,0.0,2.0
842b841ffffffff,49.0,0.0,0.0
842b847ffffffff,11.0,0.0,0.0
842b849ffffffff,4.0,0.0,0.0
842b853ffffffff,6.0,0.0,0.0
842b855ffffffff,2.0,0.0,0.0
842b857ffffffff,2.0,0.0,0.0
842b865ffffffff,2.0,0.0,0.0
842b881ffffffff,6.0,0.0,0.0
842b883ffffffff,6.0,0.0,0.0
842b887ffffffff,1.0,0.0,0.0
842b889ffffffff,11.0,0.0,0.0
842b88dffffffff,17.0,0.0,0.0
842b891ffffffff,4.0,0.0,0.0
842b89bffffffff,5.0,0.0,0.0
842b8a1ffffffff,2.0,0.0,0.0
842b8a3ffffffff,9.0,0.0,0.0
842b8a7ffffffff,3.0,0.0,0.0
842b8abffffffff,9.0,0.0,0.0
842b8adffffffff,2.0,0.0,0.0
842b8b1ffffffff,1.0,0.0,0.0
842b8b5ffffffff,19.0,0.0,0.0
842b8bdffffffff,3.0,0.0,0.0
842b8c1ffffffff,47.0,0.0,0.0
842b8c3ffffffff,4.0,0.0,0.0
842b8c5ffffffff,4.0,0.0,0.0
842b8c7ffffffff,23.0,0.0,0.0
842b8cbffffffff,11.0,0.0,0.0
842b8cdffffffff,2.0,0.0,0.0
842b8d1ffffffff,7.0,0.0,0.0
842b8d3ffffffff,12.0,0.0,0.0
842b8d5ffffffff,1.0,0.0,0.0
842b8d7ffffffff,5.0,0.0,0.0
842b8d9ffffffff,7.0,0.0,0.0
842b8dbffffffff,12.0,0.0,0.0
842b8ddffffffff,50.0,0.0,0.0
842b8e5ffffffff,31.0,0.0,3.0
842b8ebffffffff,1.0,0.0,0.0
842b8edffffffff,2.0,0.0,0.0
842b907ffffffff,11.0,0.0,11.0
842b915ffffffff,2.0,0.0,2.0
842b935ffffffff,2.0,0.0,0.0
842b947ffffffff,4.0,0.0,4.0
842b94dffffffff,6.0,0.0,0.0
842b955ffffffff,2.0,0.0,0.0
842b965ffffffff,2.0,0.0,2.0
842b96bffffffff,2.0,0.0,2.0
842b981ffffffff,21.0,0.0,0.0
842b983ffffffff,19.0,0.0,0.0
842b985ffffffff,1.0,0.0,1.0
842b987ffffffff,23.0,0.0,0.0
842b989ffffffff,37.0,0.0,1.0
842b98bffffffff,47.0,0.0,1.0
842b98dffffffff,30.0,0.0,0.0
842b991ffffffff,61.0,0.0,5.0
842b993ffffffff,12.0,0.0,0.0
842b997ffffffff,4.0,0.0,0.0
842b999ffffffff,6.0,0.0,1.0
842b99bffffffff,9.0,0.0,0.0
842b99dffffffff,8.0,0.0,0.0
842b9a1ffffffff,8.0,0.0,0.0
842b9a3ffffffff,6.0,0.0,0.0
842b9a5ffffffff,1.0,0.0,0.0
842b9a7ffffffff,13.0,0.0,0.0
842b9a9ffffffff,18.0,0.0,0.0
842b9abffffffff,3.0,0.0,0.0
842b9b1ffffffff,5.0,0.0,0.0
842b9b3ffffffff,16.0,0.0,0.0
842b9b5ffffffff,79.0,0.0,0.0
842b9b7ffffffff,14.0,0.0,0.0
842b9b9ffffffff,35.0,0.0,0.0
842b9bbffffffff,17.0,0.0,0.0
842b9bdffffffff,134.0,0.0,0.0
842b9c1ffffffff,9.0,0.0,0.0
842b9c3ffffffff,2.0,0.0,0.0
842b9c5ffffffff,72.0,0.0,59.0
842b9c9ffffffff,4.0,0.0,0.0
842b9cdffffffff,102.0,0.0,93.0
842b9d1ffffffff,2.0,0.0,0.0
842b9d3ffffffff,37.0,0.0,0.0
842b9d5ffffffff,2.0,0.0,0.0
842b9d7ffffffff,37.0,0.0,2.0
842b9d9ffffffff,10.0,0.0,8.0
842b9dbffffffff,43.0,0.0,0.0
842b9ddffffffff,3.0,0.0,0.0
842b9e1ffffffff,2.0,0.0,0.0
842b9e9ffffffff,9.0,0.0,2.0
842b9ebffffffff,2.0,0.0,0.0
842ba0bffffffff,3.0,0.0,0.0
842ba0dffffffff,3.0,0.0,0.0
842ba1dffffffff,2.0,0.0,0.0
842ba51ffffffff,1.0,0.0,0.0
842ba55ffffffff,3.0,0.0,0.0
842ba57ffffffff,3.0,0.0,0.0
842ba81ffffffff,4.0,0.0,0.0
842ba85ffffffff,42.0,0.0,0.0
842ba87ffffffff,11.0,0.0,0.0
842ba89ffffffff,8.0,0.0,0.0
842ba8bffffffff,75.0,0.0,0.0
842ba8dffffffff,2.0,0.0,0.0
842ba91ffffffff,2.0,0.0,0.0
842ba99ffffffff,2.0,0.0,0.0
842ba9dffffffff,2.0,0.0,0.0
842baa1ffffffff,46.0,0.0,0.0
842baa3ffffffff,2.0,0.0,0.0
842baa5ffffffff,51.0,0.0,0.0
842baa7ffffffff,12.0,0.0,0.0
842baa9ffffffff,2.0,0.0,0.0
842baabffffffff,45.0,0.0,0.0
842baadffffffff,3.0,0.0,0.0
842bab3ffffffff,2.0,0.0,1.0
842bab7ffffffff,2.0,0.0,0.0
842babdffffffff,1.0,0.0,0.0
842bad1ffffffff,2.0,0.0,0.0
842bad5ffffffff,6.0,0.0,0.0
842bae5ffffffff,4.0,0.0,0.0
842bb31ffffffff,6.0,0.0,0.0
842bb35ffffffff,2.0,0.0,0.0
842bb3dffffffff,2.0,0.0,0.0
8434261ffffffff,6.0,0.0,2.0
84446c1ffffffff,2.0,0.0,0.0
8444c21ffffffff,10.0,0.0,0.0
8444d97ffffffff,1.0,0.0,0.0
8444ddbffffffff,1.0,0.0,0.0
8444de9ffffffff,2.0,0.0,0.0
8448d87ffffffff,4.0,0.0,0.0
8448d89ffffffff,10.0,0.0,0.0
8448dabffffffff,2.0,0.0,0.0
8448db3ffffffff,1.0,0.0,0.0
