cell_id,Ardea purpurea,Ardea purpurea bournei,Ardea purpurea [purpurea Group]
84309b3ffffffff,5.0,0.0,0.0
84309bbffffffff,2.0,0.0,0.0
84309d9ffffffff,18.0,0.0,0.0
8430e25ffffffff,1.0,0.0,0.0
8430f31ffffffff,2.0,0.0,0.0
84310b5ffffffff,2.0,0.0,0.0
8431105ffffffff,4.0,0.0,0.0
84312adffffffff,1.0,0.0,1.0
84316e7ffffffff,3.0,0.0,0.0
843180bffffffff,2.0,0.0,0.0
8431819ffffffff,4.0,0.0,0.0
8431851ffffffff,2.0,0.0,0.0
8431859ffffffff,3.0,0.0,0.0
843185bffffffff,233.0,0.0,15.0
8431889ffffffff,5.0,0.0,0.0
84318c7ffffffff,8.0,0.0,0.0
84318d1ffffffff,109.0,0.0,0.0
84318d3ffffffff,1.0,0.0,0.0
84318d7ffffffff,8.0,0.0,0.0
84319ddffffffff,6.0,0.0,0.0
8431a51ffffffff,2.0,0.0,0.0
8431a85ffffffff,9.0,0.0,0.0
8431aa1ffffffff,4.0,0.0,0.0
8431aa5ffffffff,3.0,0.0,0.0
8431aa9ffffffff,3.0,0.0,0.0
8431aabffffffff,5.0,0.0,0.0
8431aadffffffff,9.0,0.0,0.0
8434413ffffffff,1.0,0.0,0.0
8434417ffffffff,2.0,0.0,0.0
8434697ffffffff,11.0,0.0,0.0
84346bbffffffff,2.0,0.0,0.0
8438161ffffffff,3.0,0.0,0.0
8438169ffffffff,4.0,0.0,0.0
8438247ffffffff,22.0,0.0,0.0
8438251ffffffff,11.0,0.0,0.0
8438255ffffffff,11.0,0.0,0.0
8438259ffffffff,11.0,0.0,0.0
843825bffffffff,36.0,0.0,0.0
843826bffffffff,15.0,0.0,0.0
8438367ffffffff,2.0,0.0,2.0
84384a1ffffffff,2.0,0.0,0.0
84384e7ffffffff,1.0,0.0,0.0
8438625ffffffff,2.0,0.0,0.0
843863dffffffff,2.0,0.0,0.0
84386a1ffffffff,2.0,0.0,0.0
84386a3ffffffff,2.0,0.0,0.0
84386d3ffffffff,3.0,0.0,0.0
84386e3ffffffff,3.0,0.0,0.0
843875bffffffff,1.0,0.0,0.0
8439001ffffffff,10.0,0.0,0.0
8439003ffffffff,23.0,0.0,0.0
8439007ffffffff,42.0,0.0,0.0
843900bffffffff,73.0,0.0,0.0
843900dffffffff,2.0,0.0,0.0
8439011ffffffff,5.0,0.0,0.0
8439013ffffffff,6.0,0.0,0.0
8439015ffffffff,4.0,0.0,0.0
8439019ffffffff,5.0,0.0,0.0
843901bffffffff,2.0,0.0,0.0
843901dffffffff,828.0,0.0,0.0
8439021ffffffff,14.0,0.0,0.0
8439023ffffffff,1.0,0.0,0.0
8439025ffffffff,17.0,0.0,0.0
8439029ffffffff,22.0,0.0,0.0
843902bffffffff,45.0,0.0,0.0
843902dffffffff,80.0,0.0,0.0
8439031ffffffff,3.0,0.0,0.0
8439035ffffffff,46.0,0.0,0.0
8439039ffffffff,83.0,0.0,0.0
843903bffffffff,43.0,0.0,0.0
843903dffffffff,157.0,0.0,0.0
843904dffffffff,3.0,0.0,0.0
8439051ffffffff,2.0,0.0,0.0
8439053ffffffff,2.0,0.0,0.0
8439057ffffffff,11.0,0.0,0.0
843905bffffffff,12.0,0.0,0.0
8439063ffffffff,2.0,0.0,0.0
8439065ffffffff,10.0,0.0,0.0
8439069ffffffff,1.0,0.0,0.0
843906dffffffff,83.0,0.0,0.0
8439085ffffffff,3.0,0.0,0.0
8439087ffffffff,11.0,0.0,0.0
8439089ffffffff,118.0,0.0,0.0
843908bffffffff,1.0,0.0,0.0
843908dffffffff,232.0,0.0,0.0
8439097ffffffff,8.0,0.0,0.0
84390a1ffffffff,6.0,0.0,0.0
84390a5ffffffff,2.0,0.0,0.0
84390adffffffff,12.0,0.0,0.0
84390b3ffffffff,4.0,0.0,0.0
84390b9ffffffff,2.0,0.0,0.0
84390c1ffffffff,1.0,0.0,0.0
84390c3ffffffff,84.0,0.0,0.0
84390c5ffffffff,21.0,0.0,0.0
84390c9ffffffff,1.0,0.0,0.0
84390cbffffffff,765.0,0.0,0.0
84390cdffffffff,4.0,0.0,0.0
84390d1ffffffff,3.0,0.0,0.0
84390d5ffffffff,2.0,0.0,0.0
84390d7ffffffff,5.0,0.0,0.0
84390d9ffffffff,8.0,0.0,0.0
84390ddffffffff,2.0,0.0,0.0
84390e1ffffffff,2.0,0.0,0.0
84390e3ffffffff,109.0,0.0,0.0
84390ebffffffff,1.0,0.0,0.0
8439101ffffffff,64.0,0.0,0.0
8439103ffffffff,127.0,0.0,0.0
843910bffffffff,3.0,0.0,0.0
8439111ffffffff,75.0,0.0,0.0
8439113ffffffff,102.0,0.0,0.0
8439115ffffffff,79.0,0.0,0.0
8439117ffffffff,43.0,0.0,0.0
8439119ffffffff,25.0,0.0,0.0
843911bffffffff,7.0,0.0,0.0
843911dffffffff,2.0,0.0,0.0
8439151ffffffff,11.0,0.0,0.0
8439153ffffffff,78.0,0.0,0.0
8439155ffffffff,38.0,0.0,0.0
8439157ffffffff,14.0,0.0,0.0
8439159ffffffff,357.0,0.0,0.0
843915bffffffff,43.0,0.0,0.0
843915dffffffff,49.0,0.0,0.0
8439181ffffffff,3.0,0.0,0.0
8439183ffffffff,34.0,0.0,0.0
8439185ffffffff,20.0,0.0,0.0
8439187ffffffff,9.0,0.0,0.0
8439189ffffffff,4.0,0.0,0.0
843918bffffffff,34.0,0.0,0.0
843918dffffffff,14.0,0.0,0.0
8439193ffffffff,31.0,0.0,0.0
8439195ffffffff,146.0,0.0,0.0
8439197ffffffff,22.0,0.0,0.0
843919bffffffff,24.0,0.0,0.0
843919dffffffff,2.0,0.0,0.0
84391a5ffffffff,5.0,0.0,0.0
84391a9ffffffff,234.0,0.0,0.0
84391abffffffff,22.0,0.0,0.0
84391b9ffffffff,4.0,0.0,0.0
84391c1ffffffff,14.0,0.0,0.0
84391c5ffffffff,280.0,0.0,0.0
84391c7ffffffff,563.0,0.0,0.0
84391cbffffffff,8.0,0.0,0.0
84391d1ffffffff,9.0,0.0,0.0
84391d5ffffffff,1.0,0.0,0.0
84391d7ffffffff,5.0,0.0,0.0
84391dbffffffff,2.0,0.0,0.0
84391e3ffffffff,56.0,0.0,0.0
84391e7ffffffff,3.0,0.0,0.0
84391e9ffffffff,90.0,0.0,0.0
84391ebffffffff,589.0,0.0,0.0
8439205ffffffff,4.0,0.0,0.0
843920dffffffff,8.0,0.0,0.0
8439221ffffffff,10.0,0.0,0.0
8439227ffffffff,573.0,0.0,0.0
8439229ffffffff,10.0,0.0,0.0
8439243ffffffff,1.0,0.0,0.0
8439247ffffffff,2.0,0.0,0.0
8439255ffffffff,2.0,0.0,0.0
8439259ffffffff,8.0,0.0,0.0
843925bffffffff,2.0,0.0,0.0
8439281ffffffff,9.0,0.0,0.0
8439285ffffffff,3.0,0.0,0.0
8439287ffffffff,1.0,0.0,0.0
8439289ffffffff,14.0,0.0,0.0
843928bffffffff,4.0,0.0,0.0
843928dffffffff,77.0,0.0,0.0
8439291ffffffff,2.0,0.0,0.0
8439293ffffffff,10.0,0.0,0.0
8439297ffffffff,4.0,0.0,0.0
8439299ffffffff,14.0,0.0,0.0
843929bffffffff,31.0,0.0,0.0
843929dffffffff,63.0,0.0,0.0
84392a9ffffffff,9.0,0.0,0.0
84392adffffffff,48.0,0.0,0.0
84392b5ffffffff,57.0,0.0,0.0
84392b7ffffffff,12.0,0.0,0.0
84392b9ffffffff,5.0,0.0,0.0
84392bbffffffff,1.0,0.0,0.0
84392c3ffffffff,2.0,0.0,0.0
84392c5ffffffff,30.0,0.0,0.0
84392c7ffffffff,23.0,0.0,0.0
84392d1ffffffff,51.0,0.0,0.0
84392d5ffffffff,1.0,0.0,0.0
84392d7ffffffff,2.0,0.0,0.0
84392d9ffffffff,13.0,0.0,0.0
84392dbffffffff,94.0,0.0,0.0
84392e1ffffffff,21.0,0.0,0.0
84392e3ffffffff,17.0,0.0,0.0
84392e5ffffffff,2.0,0.0,0.0
84392e7ffffffff,67.0,0.0,0.0
84392e9ffffffff,4.0,0.0,0.0
84392ebffffffff,2.0,0.0,0.0
84392edffffffff,2.0,0.0,0.0
8439311ffffffff,33.0,0.0,0.0
8439313ffffffff,156.0,0.0,0.0
8439317ffffffff,68.0,0.0,0.0
843931bffffffff,200.0,0.0,0.0
8439333ffffffff,849.0,0.0,7.0
8439337ffffffff,275.0,0.0,7.0
843933bffffffff,99.0,0.0,0.0
8439423ffffffff,12.0,0.0,0.0
8439427ffffffff,6.0,0.0,0.0
8439435ffffffff,242.0,0.0,0.0
8439443ffffffff,5.0,0.0,0.0
8439445ffffffff,3.0,0.0,0.0
8439447ffffffff,244.0,0.0,0.0
8439451ffffffff,17.0,0.0,0.0
8439455ffffffff,5.0,0.0,0.0
8439459ffffffff,202.0,0.0,0.0
843945dffffffff,1.0,0.0,0.0
8439469ffffffff,9.0,0.0,0.0
843946bffffffff,1.0,0.0,0.0
843946dffffffff,532.0,0.0,0.0
8439493ffffffff,9.0,0.0,0.0
843949bffffffff,2.0,0.0,0.0
843950dffffffff,57.0,0.0,0.0
843951dffffffff,4.0,0.0,0.0
8439541ffffffff,284.0,0.0,0.0
8439545ffffffff,2.0,0.0,0.0
8439547ffffffff,237.0,0.0,0.0
843954bffffffff,42.0,0.0,0.0
843954dffffffff,4.0,0.0,0.0
8439561ffffffff,13.0,0.0,0.0
8439565ffffffff,31.0,0.0,0.0
8439567ffffffff,276.0,0.0,0.0
843956bffffffff,15.0,0.0,0.0
843956dffffffff,6.0,0.0,0.0
84395c1ffffffff,5.0,0.0,0.0
84395c9ffffffff,10.0,0.0,0.0
8439607ffffffff,2.0,0.0,0.0
843960dffffffff,2.0,0.0,0.0
8439617ffffffff,8.0,0.0,0.0
8439633ffffffff,15.0,0.0,0.0
843963bffffffff,12.0,0.0,0.0
8439647ffffffff,2.0,0.0,0.0
8439689ffffffff,2.0,0.0,0.0
843968dffffffff,32.0,0.0,4.0
8439695ffffffff,1.0,0.0,0.0
843969bffffffff,1.0,0.0,0.0
84396c5ffffffff,98.0,0.0,0.0
84396c7ffffffff,259.0,0.0,14.0
84396cbffffffff,2.0,0.0,2.0
84396d1ffffffff,2.0,0.0,0.0
84396e9ffffffff,14.0,0.0,0.0
84396ebffffffff,34.0,0.0,2.0
84396edffffffff,4.0,0.0,0.0
8439701ffffffff,39.0,0.0,0.0
8439703ffffffff,5.0,0.0,0.0
8439709ffffffff,45.0,0.0,0.0
843970bffffffff,46.0,0.0,0.0
8439711ffffffff,200.0,0.0,0.0
8439713ffffffff,2.0,0.0,0.0
8439715ffffffff,13.0,0.0,0.0
8439717ffffffff,4.0,0.0,0.0
8439719ffffffff,12.0,0.0,0.0
843971bffffffff,108.0,0.0,0.0
843971dffffffff,194.0,0.0,0.0
8439721ffffffff,19.0,0.0,0.0
8439729ffffffff,52.0,0.0,0.0
8439733ffffffff,349.0,0.0,0.0
8439737ffffffff,34.0,0.0,0.0
8439739ffffffff,5.0,0.0,0.0
8439741ffffffff,439.0,0.0,0.0
8439743ffffffff,42.0,0.0,0.0
8439745ffffffff,29.0,0.0,0.0
8439747ffffffff,45.0,0.0,0.0
8439749ffffffff,25.0,0.0,0.0
843974bffffffff,7.0,0.0,0.0
843974dffffffff,72.0,0.0,0.0
8439755ffffffff,158.0,0.0,0.0
843975bffffffff,1.0,0.0,0.0
843975dffffffff,1.0,0.0,0.0
8439761ffffffff,34.0,0.0,0.0
8439763ffffffff,6.0,0.0,0.0
8439769ffffffff,30.0,0.0,0.0
8439805ffffffff,5.0,0.0,0.0
843981bffffffff,3.0,0.0,0.0
8439821ffffffff,2.0,0.0,0.0
8439825ffffffff,2.0,0.0,0.0
8439827ffffffff,13.0,0.0,0.0
8439833ffffffff,4.0,0.0,0.0
8439837ffffffff,9.0,0.0,2.0
8439851ffffffff,5.0,0.0,0.0
8439855ffffffff,2.0,0.0,0.0
84398adffffffff,1.0,0.0,0.0
84398e7ffffffff,24.0,0.0,7.0
843991bffffffff,70.0,0.0,10.0
843993bffffffff,1.0,0.0,0.0
84399d7ffffffff,2.0,0.0,0.0
8439a83ffffffff,17.0,0.0,0.0
8439a99ffffffff,59.0,0.0,8.0
8439a9dffffffff,4.0,0.0,0.0
8439aa9ffffffff,18.0,0.0,0.0
8439ab9ffffffff,12.0,0.0,10.0
843c065ffffffff,4.0,0.0,0.0
843c121ffffffff,1.0,0.0,0.0
843c137ffffffff,1.0,0.0,0.0
843c13bffffffff,2.0,0.0,0.0
843c141ffffffff,2.0,0.0,0.0
843c149ffffffff,1.0,0.0,0.0
843c155ffffffff,2.0,0.0,0.0
843c159ffffffff,85.0,0.0,0.0
843c15bffffffff,2.0,0.0,0.0
843c165ffffffff,27.0,0.0,0.0
843c189ffffffff,33.0,0.0,2.0
843c191ffffffff,9.0,0.0,0.0
843c199ffffffff,253.0,0.0,0.0
843c1a1ffffffff,1.0,0.0,0.0
843c1a3ffffffff,2.0,0.0,0.0
843c1a9ffffffff,13.0,0.0,0.0
843c1abffffffff,6.0,0.0,0.0
843c1b5ffffffff,178.0,0.0,0.0
843c1bdffffffff,1.0,0.0,0.0
843c1c3ffffffff,103.0,0.0,0.0
843c1c7ffffffff,10.0,0.0,0.0
843c1e1ffffffff,1.0,0.0,0.0
843c1e5ffffffff,2.0,0.0,0.0
843c1e9ffffffff,19.0,0.0,0.0
843c333ffffffff,2.0,0.0,0.0
843c335ffffffff,21.0,0.0,0.0
843c337ffffffff,1.0,0.0,0.0
843c33dffffffff,15.0,0.0,0.0
843c361ffffffff,4.0,0.0,0.0
843c369ffffffff,6.0,0.0,0.0
843c581ffffffff,1.0,0.0,0.0
843c585ffffffff,2.0,0.0,0.0
843c58dffffffff,2.0,0.0,0.0
843c5a9ffffffff,122.0,0.0,0.0
843c5adffffffff,7.0,0.0,0.0
843c5e3ffffffff,3.0,0.0,0.0
843c805ffffffff,9.0,0.0,0.0
843c807ffffffff,2.0,0.0,0.0
843c80dffffffff,11.0,0.0,0.0
843c833ffffffff,1.0,0.0,0.0
843c837ffffffff,8.0,0.0,0.0
843c839ffffffff,4.0,0.0,0.0
843c83bffffffff,3.0,0.0,0.0
843c841ffffffff,1.0,0.0,0.0
843c855ffffffff,4.0,0.0,0.0
843c885ffffffff,89.0,0.0,0.0
843c889ffffffff,2.0,0.0,0.0
843c88dffffffff,2.0,0.0,0.0
843c899ffffffff,15.0,0.0,0.0
843c89bffffffff,2.0,0.0,0.0
843c8a9ffffffff,4.0,0.0,0.0
843c8adffffffff,4.0,0.0,0.0
843c8c9ffffffff,2.0,0.0,0.0
843c8cbffffffff,2.0,0.0,0.0
843c8d3ffffffff,6.0,0.0,0.0
843c8d5ffffffff,2.0,0.0,0.0
843c8d7ffffffff,5.0,0.0,0.0
843c8d9ffffffff,2.0,0.0,0.0
843c8dbffffffff,18.0,0.0,0.0
843c8e1ffffffff,6.0,0.0,0.0
843c8e3ffffffff,7.0,0.0,0.0
843c8e5ffffffff,77.0,0.0,0.0
843c8e7ffffffff,11.0,0.0,0.0
843c8edffffffff,13.0,0.0,0.0
843c909ffffffff,2.0,0.0,0.0
843c90dffffffff,1.0,0.0,0.0
843c915ffffffff,4.0,0.0,0.0
843c917ffffffff,6.0,0.0,0.0
843c921ffffffff,2.0,0.0,0.0
843c923ffffffff,18.0,0.0,0.0
843c925ffffffff,18.0,0.0,0.0
843c927ffffffff,72.0,0.0,0.0
843c92dffffffff,13.0,0.0,0.0
843c931ffffffff,186.0,0.0,0.0
843c939ffffffff,6.0,0.0,0.0
843c93bffffffff,52.0,0.0,0.0
843c93dffffffff,7.0,0.0,0.0
843c943ffffffff,51.0,0.0,0.0
843c945ffffffff,17.0,0.0,0.0
843c949ffffffff,2.0,0.0,0.0
843c94bffffffff,4.0,0.0,0.0
843c95bffffffff,4.0,0.0,0.0
843c96dffffffff,4.0,0.0,0.0
843c9c1ffffffff,24.0,0.0,0.0
843c9c3ffffffff,12.0,0.0,0.0
843c9c5ffffffff,21.0,0.0,0.0
843c9cbffffffff,3.0,0.0,0.0
843c9d9ffffffff,285.0,0.0,0.0
843c9dbffffffff,2.0,0.0,0.0
843c9ddffffffff,43.0,0.0,0.0
843c9e9ffffffff,46.0,0.0,0.0
843ca25ffffffff,66.0,0.0,0.0
843ca27ffffffff,2.0,0.0,0.0
843ca31ffffffff,3.0,0.0,0.0
843ca41ffffffff,1.0,0.0,0.0
843ca83ffffffff,2.0,0.0,0.0
843ca87ffffffff,2.0,0.0,0.0
843ca8dffffffff,1.0,0.0,0.0
843ca91ffffffff,4.0,0.0,0.0
843ca93ffffffff,40.0,0.0,0.0
843ca95ffffffff,7.0,0.0,0.0
843ca97ffffffff,66.0,0.0,0.0
843cabbffffffff,2.0,0.0,0.0
843cac3ffffffff,2.0,0.0,0.0
843cb01ffffffff,1.0,0.0,0.0
843cb03ffffffff,71.0,0.0,0.0
843cb07ffffffff,2.0,0.0,0.0
843cb09ffffffff,1.0,0.0,0.0
843cb0bffffffff,18.0,0.0,0.0
843cb11ffffffff,189.0,0.0,0.0
843cb13ffffffff,13.0,0.0,0.0
843cb15ffffffff,163.0,0.0,0.0
843cb19ffffffff,172.0,0.0,0.0
843cb1bffffffff,2.0,0.0,0.0
843cb1dffffffff,422.0,0.0,0.0
843cb23ffffffff,2.0,0.0,0.0
843cb29ffffffff,2.0,0.0,0.0
843cb2bffffffff,2.0,0.0,0.0
843cb31ffffffff,5.0,0.0,0.0
843cb39ffffffff,40.0,0.0,0.0
843cb3dffffffff,2.0,0.0,0.0
843cb41ffffffff,22.0,0.0,0.0
843cb45ffffffff,13.0,0.0,0.0
843cb47ffffffff,42.0,0.0,0.0
843cb4bffffffff,13.0,0.0,0.0
843cb4dffffffff,5.0,0.0,0.0
843cb57ffffffff,3.0,0.0,0.0
843cb5dffffffff,24.0,0.0,0.0
843cb65ffffffff,37.0,0.0,0.0
843cb67ffffffff,1.0,0.0,0.0
843cb69ffffffff,37.0,0.0,0.0
843cb6bffffffff,59.0,0.0,0.0
843cb6dffffffff,17.0,0.0,0.0
843cc4bffffffff,24.0,0.0,0.0
843cc55ffffffff,6.0,0.0,0.0
843cc67ffffffff,15.0,0.0,0.0
843cc6bffffffff,70.0,0.0,0.0
843cca1ffffffff,6.0,0.0,0.0
843ccb5ffffffff,2.0,0.0,0.0
843ccbdffffffff,2.0,0.0,0.0
843cd59ffffffff,3.0,0.0,0.0
843cd9bffffffff,3.0,0.0,0.0
843cde9ffffffff,4.0,0.0,0.0
843ce01ffffffff,7.0,0.0,0.0
843ce03ffffffff,101.0,0.0,0.0
843ce09ffffffff,7.0,0.0,0.0
843ce0bffffffff,10.0,0.0,0.0
843ce11ffffffff,128.0,0.0,0.0
843ce13ffffffff,16.0,0.0,0.0
843ce15ffffffff,541.0,0.0,0.0
843ce1bffffffff,44.0,0.0,0.0
843ce1dffffffff,49.0,0.0,0.0
843ce3dffffffff,9.0,0.0,0.0
843ce47ffffffff,2.0,0.0,0.0
843ce4dffffffff,2.0,0.0,0.0
843ce55ffffffff,1.0,0.0,0.0
843ce57ffffffff,31.0,0.0,0.0
843cea1ffffffff,24.0,0.0,0.0
843cea7ffffffff,21.0,0.0,0.0
843ceb5ffffffff,2.0,0.0,0.0
843cec1ffffffff,279.0,0.0,0.0
843cec3ffffffff,226.0,0.0,0.0
843cec5ffffffff,5.0,0.0,0.0
843cec9ffffffff,6.0,0.0,0.0
843cecdffffffff,13.0,0.0,0.0
843ced1ffffffff,46.0,0.0,0.0
843ced5ffffffff,16.0,0.0,0.0
843ced9ffffffff,18.0,0.0,0.0
843cedbffffffff,1.0,0.0,0.0
843ceddffffffff,9.0,0.0,0.0
843cf01ffffffff,2.0,0.0,0.0
843cf0bffffffff,8.0,0.0,0.0
843cf0dffffffff,99.0,0.0,0.0
843cf11ffffffff,18.0,0.0,0.0
843cf15ffffffff,3.0,0.0,0.0
843cf17ffffffff,10.0,0.0,0.0
843cf21ffffffff,7.0,0.0,0.0
843cf27ffffffff,18.0,0.0,0.0
843cf29ffffffff,771.0,0.0,0.0
843cf2bffffffff,2.0,0.0,0.0
843cf2dffffffff,700.0,0.0,11.0
843cf39ffffffff,2.0,0.0,0.0
843cf41ffffffff,45.0,0.0,0.0
843cf43ffffffff,7.0,0.0,0.0
843cf47ffffffff,56.0,0.0,0.0
843cf49ffffffff,19.0,0.0,0.0
843cf4bffffffff,4.0,0.0,0.0
843cf5dffffffff,6.0,0.0,0.0
843cf61ffffffff,10.0,0.0,0.0
843cf65ffffffff,22.0,0.0,0.0
843cf67ffffffff,80.0,0.0,0.0
843cf69ffffffff,32.0,0.0,0.0
843cf6bffffffff,8.0,0.0,0.0
843d04dffffffff,10.0,0.0,0.0
843d101ffffffff,10.0,0.0,0.0
843d107ffffffff,269.0,0.0,0.0
843d109ffffffff,1.0,0.0,0.0
843d10dffffffff,22.0,0.0,0.0
843d12dffffffff,2.0,0.0,0.0
843d135ffffffff,6.0,0.0,0.0
843d137ffffffff,9.0,0.0,0.0
843d13dffffffff,11.0,0.0,0.0
843d141ffffffff,2.0,0.0,0.0
843d145ffffffff,2.0,0.0,0.0
843d147ffffffff,100.0,0.0,0.0
843d165ffffffff,5.0,0.0,0.0
843d167ffffffff,19.0,0.0,0.0
843d169ffffffff,4.0,0.0,0.0
843d16bffffffff,87.0,0.0,0.0
843d305ffffffff,3.0,0.0,0.0
843d307ffffffff,1.0,0.0,0.0
843d321ffffffff,11.0,0.0,0.0
843d323ffffffff,51.0,0.0,0.0
843d325ffffffff,45.0,0.0,0.0
843d327ffffffff,2.0,0.0,0.0
843d32bffffffff,25.0,0.0,0.0
843d361ffffffff,1.0,0.0,0.0
843d363ffffffff,157.0,0.0,0.0
843d36bffffffff,18.0,0.0,0.0
843d805ffffffff,3.0,0.0,0.0
843d817ffffffff,9.0,0.0,0.0
843d827ffffffff,2.0,0.0,0.0
843d83bffffffff,7.0,0.0,0.0
843d843ffffffff,6.0,0.0,0.0
843d845ffffffff,155.0,0.0,0.0
843d847ffffffff,4.0,0.0,0.0
843d84dffffffff,9.0,0.0,0.0
843d851ffffffff,24.0,0.0,0.0
843d853ffffffff,13.0,0.0,0.0
843d855ffffffff,7.0,0.0,0.0
843d859ffffffff,133.0,0.0,0.0
843d85bffffffff,4.0,0.0,0.0
843d85dffffffff,8.0,0.0,0.0
843d861ffffffff,3.0,0.0,0.0
843d869ffffffff,7.0,0.0,0.0
843d86dffffffff,2.0,0.0,0.0
843d883ffffffff,7.0,0.0,0.0
843d895ffffffff,1.0,0.0,0.0
843d899ffffffff,33.0,0.0,0.0
843d8b1ffffffff,21.0,0.0,0.0
843d8b7ffffffff,3.0,0.0,0.0
843d8b9ffffffff,40.0,0.0,0.0
843d8bdffffffff,9.0,0.0,0.0
843d8c1ffffffff,56.0,0.0,0.0
843d8c3ffffffff,42.0,0.0,0.0
843d8d1ffffffff,12.0,0.0,0.0
843d8d5ffffffff,102.0,0.0,0.0
843d8ddffffffff,18.0,0.0,0.0
843d90dffffffff,19.0,0.0,0.0
843d911ffffffff,5.0,0.0,0.0
843d915ffffffff,66.0,0.0,0.0
843d923ffffffff,2.0,0.0,0.0
843d927ffffffff,2.0,0.0,0.0
843d929ffffffff,90.0,0.0,0.0
843d92dffffffff,9.0,0.0,0.0
843d933ffffffff,17.0,0.0,0.0
843d93bffffffff,3.0,0.0,0.0
843d93dffffffff,2.0,0.0,0.0
843d949ffffffff,2.0,0.0,0.0
843d963ffffffff,42.0,0.0,0.0
843d967ffffffff,123.0,0.0,0.0
843d96bffffffff,10.0,0.0,0.0
843d983ffffffff,10.0,0.0,0.0
843d987ffffffff,70.0,0.0,0.0
843d98dffffffff,18.0,0.0,0.0
843d993ffffffff,10.0,0.0,0.0
843d9a5ffffffff,9.0,0.0,0.0
843d9abffffffff,2.0,0.0,0.0
843d9b5ffffffff,2.0,0.0,0.0
843d9b7ffffffff,12.0,0.0,0.0
843d9b9ffffffff,32.0,0.0,0.0
843d9bdffffffff,4.0,0.0,0.0
843d9c9ffffffff,2.0,0.0,0.0
843d9d1ffffffff,9.0,0.0,0.0
843d9d3ffffffff,4.0,0.0,0.0
843d9dbffffffff,23.0,0.0,0.0
843d9e5ffffffff,83.0,0.0,0.0
843d9e7ffffffff,3.0,0.0,0.0
843d9edffffffff,2.0,0.0,0.0
843da03ffffffff,1.0,0.0,0.0
843da0bffffffff,8.0,0.0,0.0
843da11ffffffff,1141.0,0.0,0.0
843da13ffffffff,581.0,0.0,0.0
843da15ffffffff,18.0,0.0,0.0
843da17ffffffff,9.0,0.0,0.0
843da19ffffffff,180.0,0.0,0.0
843da1bffffffff,235.0,0.0,0.0
843da1dffffffff,1662.0,0.0,0.0
843da21ffffffff,10.0,0.0,0.0
843da25ffffffff,58.0,0.0,0.0
843da27ffffffff,6.0,0.0,0.0
843da31ffffffff,3.0,0.0,0.0
843da33ffffffff,75.0,0.0,0.0
843da37ffffffff,1773.0,0.0,0.0
843da3bffffffff,2.0,0.0,0.0
843da3dffffffff,2.0,0.0,0.0
843da53ffffffff,7.0,0.0,0.0
843da57ffffffff,130.0,0.0,0.0
843da59ffffffff,3.0,0.0,0.0
843da69ffffffff,7.0,0.0,0.0
843da81ffffffff,14.0,0.0,0.0
843da8bffffffff,8.0,0.0,0.0
843da91ffffffff,1.0,0.0,0.0
843da93ffffffff,10.0,0.0,0.0
843da95ffffffff,27.0,0.0,0.0
843da97ffffffff,45.0,0.0,0.0
843da99ffffffff,6.0,0.0,0.0
843da9dffffffff,22.0,0.0,0.0
843daa1ffffffff,6.0,0.0,0.0
843daa5ffffffff,52.0,0.0,0.0
843daa7ffffffff,11.0,0.0,0.0
843daadffffffff,3.0,0.0,0.0
843dab5ffffffff,15.0,0.0,0.0
843dac5ffffffff,2.0,0.0,0.0
843dac9ffffffff,506.0,0.0,0.0
843dacbffffffff,8.0,0.0,0.0
843dad1ffffffff,3.0,0.0,0.0
843dad5ffffffff,140.0,0.0,0.0
843dad7ffffffff,23.0,0.0,0.0
843daddffffffff,40.0,0.0,0.0
843dae1ffffffff,22.0,0.0,0.0
843dae5ffffffff,4.0,0.0,0.0
843dae7ffffffff,10.0,0.0,0.0
843daebffffffff,3.0,0.0,0.0
843daedffffffff,2.0,0.0,0.0
843db01ffffffff,3.0,0.0,0.0
843db03ffffffff,6.0,0.0,0.0
843db07ffffffff,4.0,0.0,0.0
843db0bffffffff,1.0,0.0,0.0
843db0dffffffff,4.0,0.0,0.0
843db13ffffffff,63.0,0.0,0.0
843db23ffffffff,6.0,0.0,0.0
843db25ffffffff,15.0,0.0,0.0
843db27ffffffff,7.0,0.0,0.0
843db29ffffffff,35.0,0.0,0.0
843db2bffffffff,2.0,0.0,0.0
843db2dffffffff,117.0,0.0,0.0
843db31ffffffff,12.0,0.0,0.0
843db35ffffffff,28.0,0.0,0.0
843db37ffffffff,10.0,0.0,0.0
843db3bffffffff,27.0,0.0,0.0
843db4dffffffff,2.0,0.0,0.0
843db51ffffffff,9.0,0.0,0.0
843db55ffffffff,2.0,0.0,0.0
843db57ffffffff,10.0,0.0,0.0
843db5bffffffff,2.0,0.0,0.0
843db61ffffffff,4.0,0.0,0.0
843db63ffffffff,4.0,0.0,0.0
843db65ffffffff,2.0,0.0,0.0
843db67ffffffff,135.0,0.0,0.0
843db6dffffffff,10.0,0.0,0.0
843e2abffffffff,1.0,0.0,0.0
843e411ffffffff,11.0,0.0,0.0
843e437ffffffff,1.0,0.0,0.0
843e451ffffffff,72.0,0.0,0.0
843e457ffffffff,152.0,0.0,0.0
843e583ffffffff,136.0,0.0,0.0
843e58bffffffff,4.0,0.0,0.0
843e5b1ffffffff,1.0,0.0,0.0
843e5b9ffffffff,83.0,0.0,0.0
