cell_id,Vanellus indicus,Vanellus indicus [indicus Group],Vanellus indicus atronuchalis
843da97ffffffff,107.0,0.0,0.0
843da99ffffffff,37.0,0.0,0.0
843da9dffffffff,59.0,0.0,0.0
843daa1ffffffff,11.0,0.0,0.0
843daa5ffffffff,128.0,0.0,0.0
843daa7ffffffff,16.0,0.0,0.0
843daadffffffff,3.0,0.0,0.0
843dab3ffffffff,5.0,0.0,0.0
843dab5ffffffff,15.0,0.0,0.0
843dab9ffffffff,4.0,0.0,0.0
843dabbffffffff,5.0,0.0,0.0
843dac1ffffffff,7.0,0.0,0.0
843dac3ffffffff,44.0,0.0,0.0
843dac5ffffffff,15.0,0.0,0.0
843dac9ffffffff,540.0,0.0,0.0
843dacbffffffff,31.0,0.0,0.0
843dacdffffffff,20.0,0.0,0.0
843dad1ffffffff,806.0,0.0,0.0
843dad3ffffffff,2.0,0.0,0.0
843dad5ffffffff,304.0,0.0,0.0
843dad7ffffffff,82.0,0.0,0.0
843dad9ffffffff,82.0,0.0,0.0
843dadbffffffff,9.0,0.0,0.0
843daddffffffff,1284.0,0.0,0.0
843dae1ffffffff,29.0,0.0,0.0
843dae3ffffffff,2.0,0.0,0.0
843dae5ffffffff,22.0,0.0,0.0
843dae7ffffffff,16.0,0.0,0.0
843dae9ffffffff,1.0,0.0,0.0
843daebffffffff,13.0,0.0,0.0
843daedffffffff,15.0,0.0,0.0
843db01ffffffff,15.0,0.0,0.0
843db03ffffffff,112.0,0.0,0.0
843db05ffffffff,2.0,0.0,0.0
843db07ffffffff,300.0,0.0,0.0
843db09ffffffff,229.0,0.0,0.0
843db0bffffffff,10.0,0.0,0.0
843db0dffffffff,34.0,0.0,0.0
843db11ffffffff,3.0,0.0,0.0
843db13ffffffff,677.0,0.0,0.0
843db15ffffffff,8.0,0.0,0.0
843db1bffffffff,4.0,0.0,0.0
843db23ffffffff,36.0,0.0,0.0
843db25ffffffff,41.0,0.0,0.0
843db27ffffffff,16.0,0.0,0.0
843db29ffffffff,76.0,0.0,0.0
843db2bffffffff,11.0,0.0,0.0
843db2dffffffff,176.0,0.0,0.0
843db31ffffffff,73.0,0.0,0.0
843db33ffffffff,8.0,0.0,0.0
843db35ffffffff,622.0,0.0,0.0
843db37ffffffff,256.0,0.0,0.0
843db39ffffffff,323.0,0.0,0.0
843db3bffffffff,75.0,0.0,0.0
843db3dffffffff,16.0,0.0,0.0
843db41ffffffff,2.0,0.0,0.0
843db43ffffffff,14.0,0.0,0.0
843db45ffffffff,2.0,0.0,0.0
843db47ffffffff,4.0,0.0,0.0
843db49ffffffff,3.0,0.0,0.0
843db4dffffffff,34.0,0.0,0.0
843db51ffffffff,45.0,0.0,0.0
843db53ffffffff,102.0,0.0,0.0
843db55ffffffff,124.0,0.0,0.0
843db57ffffffff,207.0,0.0,0.0
843db5bffffffff,51.0,0.0,0.0
843db61ffffffff,35.0,0.0,0.0
843db63ffffffff,3.0,0.0,0.0
843db65ffffffff,45.0,0.0,0.0
843db67ffffffff,438.0,0.0,0.0
843db69ffffffff,3.0,0.0,0.0
843db6bffffffff,9.0,0.0,0.0
843db6dffffffff,88.0,0.0,0.0
844048bffffffff,1.0,0.0,0.0
8440491ffffffff,2.0,0.0,0.0
8440499ffffffff,8.0,0.0,0.0
844049bffffffff,3.0,0.0,0.0
844049dffffffff,2.0,0.0,0.0
84404c5ffffffff,1.0,0.0,0.0
84404cbffffffff,20.0,0.0,1.0
84404ddffffffff,104.0,0.0,0.0
8440699ffffffff,1.0,0.0,0.0
84406abffffffff,2.0,0.0,0.0
84406b1ffffffff,1.0,0.0,0.0
84406b7ffffffff,3.0,0.0,0.0
84406d3ffffffff,1.0,0.0,0.0
844142bffffffff,3.0,0.0,0.0
8441609ffffffff,2.0,0.0,0.0
8441643ffffffff,4.0,0.0,0.0
84416b1ffffffff,1.0,0.0,0.0
84416c1ffffffff,9.0,0.0,0.0
84416c3ffffffff,5.0,0.0,0.0
84416cdffffffff,4.0,0.0,0.0
84416d5ffffffff,1.0,0.0,0.0
84416d7ffffffff,1.0,0.0,0.0
84416e1ffffffff,2.0,0.0,0.0
84416e5ffffffff,2.0,0.0,0.0
8442069ffffffff,5.0,0.0,0.0
844206dffffffff,2.0,0.0,0.0
8442097ffffffff,2.0,0.0,0.0
8442221ffffffff,5.0,0.0,0.0
8442305ffffffff,3.0,0.0,0.0
8442307ffffffff,2.0,0.0,0.0
844230dffffffff,3.0,0.0,0.0
8442311ffffffff,5.0,0.0,0.0
844231dffffffff,6.0,0.0,0.0
8442339ffffffff,2.0,0.0,0.0
844233bffffffff,8.0,0.0,0.0
8442345ffffffff,3.0,0.0,0.0
8442357ffffffff,5.0,0.0,0.0
8442481ffffffff,8.0,0.0,0.0
8442483ffffffff,6.0,0.0,0.0
844248bffffffff,2.0,0.0,0.0
8442491ffffffff,8.0,0.0,0.0
8442493ffffffff,550.0,0.0,0.0
8442497ffffffff,1.0,0.0,0.0
8442499ffffffff,124.0,0.0,0.0
844249bffffffff,99.0,0.0,0.0
844249dffffffff,11.0,0.0,0.0
84424a1ffffffff,3.0,0.0,0.0
84424a3ffffffff,4.0,0.0,0.0
84424b5ffffffff,8.0,0.0,0.0
84424b9ffffffff,2.0,0.0,0.0
84424d3ffffffff,2.0,0.0,0.0
84424d7ffffffff,2.0,0.0,0.0
8442511ffffffff,1.0,0.0,0.0
8442515ffffffff,65.0,0.0,0.0
8442531ffffffff,246.0,0.0,0.0
8442533ffffffff,149.0,0.0,0.0
8442537ffffffff,13.0,0.0,0.0
8442539ffffffff,5.0,0.0,0.0
844253bffffffff,14.0,0.0,0.0
8442545ffffffff,16.0,0.0,0.0
8442581ffffffff,14.0,0.0,0.0
8442585ffffffff,11.0,0.0,0.0
8442589ffffffff,1.0,0.0,0.0
844258bffffffff,101.0,0.0,0.0
8442599ffffffff,11.0,0.0,0.0
844259dffffffff,210.0,0.0,0.0
84425a5ffffffff,16.0,0.0,0.0
84425a7ffffffff,219.0,0.0,0.0
84425a9ffffffff,92.0,0.0,0.0
84425abffffffff,2.0,0.0,0.0
84425adffffffff,6.0,0.0,0.0
84425b1ffffffff,5.0,0.0,0.0
84425b3ffffffff,2.0,0.0,0.0
84425b7ffffffff,2.0,0.0,0.0
84425c9ffffffff,1.0,0.0,0.0
84425d3ffffffff,14.0,0.0,0.0
84425e1ffffffff,12.0,0.0,0.0
84425e5ffffffff,2.0,0.0,0.0
84425e7ffffffff,34.0,0.0,0.0
8442683ffffffff,4.0,0.0,0.0
8442689ffffffff,2.0,0.0,0.0
8442693ffffffff,3.0,0.0,0.0
8442695ffffffff,33.0,0.0,0.0
8442697ffffffff,27.0,0.0,0.0
8442699ffffffff,19.0,0.0,0.0
844269bffffffff,64.0,0.0,0.0
844269dffffffff,6.0,0.0,0.0
84426d1ffffffff,2.0,0.0,0.0
84426dbffffffff,5.0,0.0,0.0
8442c01ffffffff,413.0,0.0,0.0
8442c03ffffffff,3.0,0.0,0.0
8442c05ffffffff,259.0,0.0,0.0
8442c07ffffffff,494.0,0.0,0.0
8442c09ffffffff,44.0,0.0,0.0
8442c0bffffffff,6.0,0.0,0.0
8442c0dffffffff,495.0,0.0,0.0
8442c11ffffffff,52.0,0.0,0.0
8442c13ffffffff,726.0,0.0,0.0
8442c15ffffffff,4.0,0.0,0.0
8442c17ffffffff,18.0,0.0,0.0
8442c19ffffffff,9.0,0.0,0.0
8442c1bffffffff,114.0,0.0,0.0
8442c1dffffffff,15.0,0.0,0.0
8442c21ffffffff,31.0,0.0,0.0
8442c23ffffffff,61.0,0.0,0.0
8442c25ffffffff,33.0,0.0,0.0
8442c27ffffffff,364.0,0.0,0.0
8442c29ffffffff,30.0,0.0,0.0
8442c2bffffffff,10.0,0.0,0.0
8442c2dffffffff,322.0,0.0,0.0
8442c31ffffffff,91.0,0.0,0.0
8442c33ffffffff,37.0,0.0,0.0
8442c35ffffffff,4.0,0.0,0.0
8442c37ffffffff,6.0,0.0,0.0
8442c39ffffffff,128.0,0.0,0.0
8442c3bffffffff,12.0,0.0,0.0
8442c3dffffffff,70.0,0.0,0.0
8442c41ffffffff,351.0,0.0,0.0
8442c43ffffffff,352.0,0.0,0.0
8442c45ffffffff,56.0,0.0,0.0
8442c47ffffffff,174.0,0.0,0.0
8442c49ffffffff,111.0,0.0,0.0
8442c4bffffffff,817.0,0.0,0.0
8442c4dffffffff,117.0,0.0,0.0
8442c51ffffffff,60.0,0.0,0.0
8442c53ffffffff,104.0,0.0,0.0
8442c55ffffffff,104.0,0.0,0.0
8442c57ffffffff,106.0,0.0,0.0
8442c59ffffffff,46.0,0.0,0.0
8442c5bffffffff,41.0,0.0,0.0
8442c5dffffffff,591.0,0.0,0.0
8442c61ffffffff,147.0,0.0,0.0
8442c63ffffffff,25.0,0.0,0.0
8442c65ffffffff,3.0,0.0,0.0
8442c67ffffffff,83.0,0.0,0.0
8442c69ffffffff,226.0,0.0,0.0
8442c6dffffffff,52.0,0.0,0.0
8442c81ffffffff,22.0,0.0,0.0
8442c83ffffffff,61.0,0.0,0.0
8442c85ffffffff,22.0,0.0,0.0
8442c87ffffffff,2.0,0.0,0.0
8442c89ffffffff,5.0,0.0,0.0
8442c8bffffffff,37.0,0.0,0.0
8442c8dffffffff,26.0,0.0,0.0
8442c91ffffffff,14.0,0.0,0.0
8442c93ffffffff,20.0,0.0,0.0
8442c95ffffffff,21.0,0.0,0.0
8442c97ffffffff,2.0,0.0,0.0
8442c99ffffffff,8.0,0.0,0.0
8442c9dffffffff,20.0,0.0,0.0
8442ca1ffffffff,56.0,0.0,0.0
8442ca3ffffffff,8.0,0.0,0.0
8442ca5ffffffff,94.0,0.0,0.0
8442ca7ffffffff,19.0,0.0,0.0
8442ca9ffffffff,113.0,0.0,0.0
8442cabffffffff,517.0,0.0,0.0
8442cb3ffffffff,6.0,0.0,0.0
8442cb5ffffffff,8.0,0.0,0.0
8442cb9ffffffff,71.0,0.0,0.0
8442cbbffffffff,24.0,0.0,0.0
8442cbdffffffff,42.0,0.0,0.0
8442cc1ffffffff,30.0,0.0,0.0
8442cc3ffffffff,22.0,0.0,0.0
8442cc5ffffffff,668.0,0.0,0.0
8442cc7ffffffff,873.0,0.0,0.0
8442cc9ffffffff,4.0,0.0,0.0
8442ccbffffffff,20.0,0.0,0.0
8442ccdffffffff,50.0,0.0,0.0
8442cd1ffffffff,82.0,0.0,0.0
8442cd3ffffffff,49.0,0.0,0.0
8442cd5ffffffff,19.0,0.0,0.0
8442cd7ffffffff,19.0,0.0,0.0
8442cd9ffffffff,18.0,0.0,0.0
8442cdbffffffff,165.0,0.0,0.0
8442cddffffffff,194.0,0.0,0.0
8442ce1ffffffff,97.0,0.0,0.0
8442ce3ffffffff,987.0,0.0,0.0
8442ce5ffffffff,67.0,0.0,0.0
8442ce7ffffffff,282.0,0.0,0.0
8442ce9ffffffff,1544.0,0.0,0.0
8442cebffffffff,1789.0,0.0,0.0
8442cedffffffff,21.0,0.0,0.0
8442d13ffffffff,25.0,0.0,0.0
8442d1bffffffff,40.0,0.0,0.0
8442d5bffffffff,21.0,0.0,0.0
8442d89ffffffff,50.0,0.0,0.0
8442d91ffffffff,9.0,0.0,0.0
8442d93ffffffff,40.0,0.0,0.0
8442d95ffffffff,93.0,0.0,0.0
8442d97ffffffff,17.0,0.0,0.0
8442d99ffffffff,16.0,0.0,0.0
8442d9bffffffff,23.0,0.0,0.0
8442d9dffffffff,65.0,0.0,0.0
8442db3ffffffff,10.0,0.0,0.0
8442db5ffffffff,767.0,0.0,0.0
8442db7ffffffff,137.0,0.0,0.0
8442db9ffffffff,6.0,0.0,0.0
8442dbbffffffff,24.0,0.0,0.0
8442dbdffffffff,20.0,0.0,0.0
8442dc1ffffffff,10.0,0.0,0.0
8442dc3ffffffff,143.0,0.0,0.0
8442dc5ffffffff,16.0,0.0,0.0
8442dc7ffffffff,9.0,0.0,0.0
8442dc9ffffffff,35.0,0.0,0.0
8442dcbffffffff,17.0,0.0,0.0
8442dcdffffffff,211.0,0.0,0.0
8442dd1ffffffff,518.0,0.0,0.0
8442dd3ffffffff,27.0,0.0,0.0
8442dd5ffffffff,31.0,0.0,0.0
8442dd7ffffffff,24.0,0.0,0.0
8442dd9ffffffff,657.0,0.0,0.0
8442ddbffffffff,2.0,0.0,0.0
8442dddffffffff,42.0,0.0,0.0
8442e09ffffffff,8.0,0.0,0.0
8442e0dffffffff,13.0,0.0,0.0
8442e19ffffffff,1.0,0.0,0.0
8442e23ffffffff,109.0,0.0,0.0
8442e27ffffffff,113.0,0.0,0.0
8442e31ffffffff,10.0,0.0,0.0
8442e35ffffffff,36.0,0.0,0.0
8442e37ffffffff,128.0,0.0,0.0
8442e41ffffffff,11.0,0.0,0.0
8442e45ffffffff,27.0,0.0,0.0
8442e47ffffffff,2.0,0.0,0.0
8442e55ffffffff,2.0,0.0,0.0
8442e6bffffffff,6.0,0.0,0.0
8442e81ffffffff,4.0,0.0,0.0
8442e87ffffffff,6.0,0.0,0.0
8442e97ffffffff,24.0,0.0,0.0
8442e99ffffffff,11.0,0.0,0.0
8442e9dffffffff,4.0,0.0,0.0
8442ea1ffffffff,28.0,0.0,0.0
8442ea3ffffffff,2.0,0.0,0.0
8442ea5ffffffff,41.0,0.0,0.0
8442ea7ffffffff,9.0,0.0,0.0
8442ea9ffffffff,41.0,0.0,0.0
8442eabffffffff,4.0,0.0,0.0
8442eb1ffffffff,42.0,0.0,0.0
8442eb3ffffffff,188.0,0.0,0.0
8442eb5ffffffff,60.0,0.0,0.0
8442eb7ffffffff,31.0,0.0,0.0
8442ebbffffffff,23.0,0.0,0.0
8442ebdffffffff,3.0,0.0,0.0
8442ed9ffffffff,9.0,0.0,0.0
8442edbffffffff,2.0,0.0,0.0
8442ee3ffffffff,7.0,0.0,0.0
8443107ffffffff,13.0,0.0,0.0
8443133ffffffff,7.0,0.0,0.0
8443139ffffffff,6.0,0.0,0.0
844313bffffffff,10.0,0.0,0.0
8443145ffffffff,4.0,0.0,0.0
8443147ffffffff,2.0,0.0,0.0
844315bffffffff,2.0,0.0,0.0
844315dffffffff,1.0,0.0,0.0
8443163ffffffff,41.0,0.0,0.0
844318dffffffff,7.0,0.0,0.0
84431a9ffffffff,2.0,0.0,0.0
84431adffffffff,46.0,0.0,0.0
84431d7ffffffff,2.0,0.0,0.0
84431e1ffffffff,8.0,0.0,0.0
84431e3ffffffff,127.0,0.0,0.0
84431e7ffffffff,7.0,0.0,0.0
84431e9ffffffff,80.0,0.0,0.0
84431ebffffffff,8.0,0.0,0.0
84431edffffffff,8.0,0.0,0.0
8443303ffffffff,2.0,0.0,0.0
8443307ffffffff,1.0,0.0,0.0
8443311ffffffff,4.0,0.0,0.0
8443319ffffffff,2.0,0.0,0.0
844331bffffffff,1.0,0.0,0.0
844333bffffffff,4.0,0.0,0.0
8443341ffffffff,9.0,0.0,0.0
8443343ffffffff,2.0,0.0,0.0
8443345ffffffff,7.0,0.0,0.0
8443357ffffffff,3.0,0.0,0.0
8443361ffffffff,1.0,0.0,0.0
844360bffffffff,2.0,0.0,0.0
8443611ffffffff,10.0,0.0,0.0
8443813ffffffff,2.0,0.0,0.0
8443881ffffffff,3.0,0.0,0.0
8443889ffffffff,18.0,0.0,0.0
84438abffffffff,3.0,0.0,0.0
84438bdffffffff,2.0,0.0,0.0
84438c1ffffffff,48.0,0.0,0.0
84438c3ffffffff,195.0,0.0,0.0
84438c7ffffffff,1.0,0.0,0.0
84438c9ffffffff,24.0,0.0,0.0
84438cdffffffff,3.0,0.0,0.0
8443983ffffffff,2.0,0.0,0.0
8443a01ffffffff,1.0,0.0,0.0
8443a03ffffffff,733.0,0.0,0.0
8443a0dffffffff,28.0,0.0,0.0
8443a11ffffffff,11.0,0.0,0.0
8443a13ffffffff,1181.0,0.0,0.0
8443a15ffffffff,143.0,0.0,0.0
8443a17ffffffff,342.0,0.0,0.0
8443a29ffffffff,1.0,0.0,0.0
8443a31ffffffff,1.0,0.0,0.0
8443a33ffffffff,187.0,0.0,0.0
8443a37ffffffff,23.0,0.0,0.0
8443a39ffffffff,151.0,0.0,0.0
8443a3bffffffff,3.0,0.0,0.0
8443a57ffffffff,2.0,0.0,0.0
8443a63ffffffff,19.0,0.0,0.0
8443a69ffffffff,25.0,0.0,0.0
8443a6bffffffff,2.0,0.0,0.0
8443a89ffffffff,63.0,0.0,0.0
8443a8dffffffff,153.0,0.0,0.0
8443a91ffffffff,2.0,0.0,0.0
8443a93ffffffff,11.0,0.0,0.0
8443a99ffffffff,6.0,0.0,0.0
8443a9bffffffff,5.0,0.0,0.0
8443aa9ffffffff,63.0,0.0,0.0
8443aadffffffff,2.0,0.0,0.0
8443ac1ffffffff,98.0,0.0,0.0
8443ac3ffffffff,453.0,0.0,0.0
8443ac5ffffffff,21.0,0.0,0.0
8443ac7ffffffff,111.0,0.0,0.0
8443ac9ffffffff,3.0,0.0,0.0
8443acbffffffff,205.0,0.0,0.0
8443acdffffffff,708.0,0.0,0.0
8443ad3ffffffff,4.0,0.0,0.0
8443addffffffff,3.0,0.0,0.0
8443ae1ffffffff,10.0,0.0,0.0
8443ae3ffffffff,23.0,0.0,0.0
8443ae5ffffffff,1318.0,0.0,0.0
8443ae9ffffffff,4.0,0.0,0.0
8443aebffffffff,22.0,0.0,0.0
8443aedffffffff,224.0,0.0,0.0
8443b1bffffffff,1.0,0.0,0.0
84524d3ffffffff,63.0,0.0,0.0
845269bffffffff,1.0,0.0,0.0
84526bbffffffff,3.0,0.0,0.0
84534d3ffffffff,1.0,0.0,0.0
84534d5ffffffff,117.0,0.0,0.0
84534d9ffffffff,7.0,0.0,0.0
84534dbffffffff,10.0,0.0,0.0
8453631ffffffff,14.0,0.0,0.0
845363bffffffff,5.0,0.0,0.0
84536a3ffffffff,143.0,0.0,0.0
84536b5ffffffff,3.0,0.0,0.0
84536bdffffffff,2.0,0.0,0.0
84536e1ffffffff,2.0,0.0,0.0
8460021ffffffff,75.0,0.0,0.0
8460025ffffffff,1997.0,0.0,0.0
8460027ffffffff,837.0,0.0,0.0
846002dffffffff,859.0,0.0,0.0
8460045ffffffff,133.0,0.0,0.0
846004dffffffff,754.0,0.0,0.0
8460061ffffffff,373.0,0.0,0.0
8460065ffffffff,395.0,0.0,0.0
8460067ffffffff,106.0,0.0,0.0
8460069ffffffff,1935.0,0.0,0.0
846006bffffffff,8.0,0.0,0.0
846006dffffffff,364.0,0.0,0.0
8460101ffffffff,22.0,0.0,0.0
8460103ffffffff,71.0,0.0,0.0
8460105ffffffff,36.0,0.0,0.0
8460107ffffffff,30.0,0.0,0.0
8460109ffffffff,44.0,0.0,0.0
846010bffffffff,28.0,0.0,0.0
846010dffffffff,37.0,0.0,0.0
8460111ffffffff,33.0,0.0,0.0
8460113ffffffff,1290.0,0.0,0.0
8460115ffffffff,25.0,0.0,0.0
8460117ffffffff,194.0,0.0,0.0
8460119ffffffff,56.0,0.0,0.0
846011bffffffff,1205.0,0.0,0.0
846011dffffffff,101.0,0.0,0.0
8460121ffffffff,18.0,0.0,0.0
8460123ffffffff,13.0,0.0,0.0
8460125ffffffff,16.0,0.0,0.0
8460127ffffffff,3.0,0.0,0.0
8460129ffffffff,6.0,0.0,0.0
846012bffffffff,26.0,0.0,0.0
8460131ffffffff,32.0,0.0,0.0
8460133ffffffff,32.0,0.0,0.0
8460135ffffffff,46.0,0.0,0.0
8460137ffffffff,2.0,0.0,0.0
8460139ffffffff,110.0,0.0,0.0
846013bffffffff,28.0,0.0,0.0
846013dffffffff,18.0,0.0,0.0
8460141ffffffff,246.0,0.0,0.0
8460143ffffffff,645.0,0.0,0.0
8460145ffffffff,4351.0,0.0,0.0
8460147ffffffff,269.0,0.0,0.0
8460149ffffffff,466.0,0.0,0.0
846014bffffffff,1184.0,0.0,0.0
846014dffffffff,2395.0,0.0,0.0
8460151ffffffff,483.0,0.0,0.0
8460153ffffffff,44.0,0.0,0.0
8460155ffffffff,259.0,0.0,0.0
8460157ffffffff,87.0,0.0,0.0
8460159ffffffff,510.0,0.0,0.0
846015bffffffff,284.0,0.0,0.0
846015dffffffff,4772.0,0.0,0.0
8460161ffffffff,460.0,0.0,0.0
8460163ffffffff,31.0,0.0,0.0
8460165ffffffff,59.0,0.0,0.0
8460167ffffffff,9.0,0.0,0.0
8460169ffffffff,8758.0,0.0,0.0
846016bffffffff,140.0,0.0,0.0
846016dffffffff,419.0,0.0,0.0
84601a5ffffffff,14.0,0.0,0.0
84601cdffffffff,33.0,0.0,0.0
84601e1ffffffff,186.0,0.0,0.0
84601e5ffffffff,42.0,0.0,0.0
84601e7ffffffff,13.0,0.0,0.0
84601e9ffffffff,4030.0,0.0,0.0
84601edffffffff,158.0,0.0,0.0
8460221ffffffff,895.0,0.0,0.0
8460225ffffffff,188.0,0.0,0.0
8460227ffffffff,3633.0,0.0,0.0
8460229ffffffff,306.0,0.0,0.0
846022dffffffff,206.0,0.0,0.0
8460261ffffffff,197.0,0.0,0.0
8460263ffffffff,517.0,0.0,0.0
8460265ffffffff,65.0,0.0,0.0
8460267ffffffff,51.0,0.0,0.0
8460269ffffffff,229.0,0.0,0.0
846026bffffffff,1.0,0.0,0.0
846026dffffffff,544.0,0.0,0.0
8460301ffffffff,67.0,0.0,0.0
8460303ffffffff,282.0,0.0,0.0
8460305ffffffff,62.0,0.0,0.0
8460307ffffffff,657.0,0.0,0.0
8460309ffffffff,50.0,0.0,0.0
846030bffffffff,88.0,0.0,0.0
846030dffffffff,23.0,0.0,0.0
8460311ffffffff,570.0,0.0,0.0
8460313ffffffff,3840.0,0.0,0.0
8460315ffffffff,2092.0,0.0,0.0
8460317ffffffff,2029.0,0.0,0.0
8460319ffffffff,369.0,0.0,0.0
846031bffffffff,2216.0,0.0,0.0
846031dffffffff,552.0,0.0,0.0
8460321ffffffff,2445.0,0.0,0.0
8460323ffffffff,284.0,0.0,0.0
8460325ffffffff,45.0,0.0,0.0
8460327ffffffff,160.0,0.0,0.0
8460329ffffffff,608.0,0.0,0.0
846032bffffffff,351.0,0.0,0.0
846032dffffffff,461.0,0.0,0.0
8460331ffffffff,424.0,0.0,0.0
8460333ffffffff,693.0,0.0,0.0
8460335ffffffff,507.0,0.0,0.0
8460337ffffffff,360.0,0.0,0.0
8460339ffffffff,3015.0,0.0,0.0
846033bffffffff,2558.0,0.0,0.0
846033dffffffff,187.0,0.0,0.0
8460341ffffffff,35.0,0.0,0.0
8460343ffffffff,241.0,0.0,0.0
8460345ffffffff,205.0,0.0,0.0
8460347ffffffff,11.0,0.0,0.0
8460349ffffffff,66.0,0.0,0.0
846034bffffffff,11.0,0.0,0.0
846034dffffffff,30.0,0.0,0.0
8460351ffffffff,170.0,0.0,0.0
8460353ffffffff,372.0,0.0,0.0
8460355ffffffff,31.0,0.0,0.0
8460357ffffffff,30.0,0.0,0.0
8460359ffffffff,17.0,0.0,0.0
846035bffffffff,75.0,0.0,0.0
846035dffffffff,43.0,0.0,0.0
8460361ffffffff,205.0,0.0,0.0
8460363ffffffff,156.0,0.0,0.0
8460365ffffffff,237.0,0.0,0.0
8460367ffffffff,1495.0,0.0,0.0
8460369ffffffff,321.0,0.0,0.0
846036bffffffff,206.0,0.0,0.0
846036dffffffff,447.0,0.0,0.0
8460803ffffffff,2.0,0.0,0.0
8460805ffffffff,55.0,0.0,0.0
8460807ffffffff,67.0,0.0,0.0
8460809ffffffff,5.0,0.0,0.0
846080bffffffff,10.0,0.0,0.0
8460811ffffffff,3.0,0.0,0.0
8460813ffffffff,9.0,0.0,0.0
8460815ffffffff,20.0,0.0,0.0
8460817ffffffff,32.0,0.0,0.0
8460819ffffffff,1.0,0.0,0.0
846081bffffffff,9.0,0.0,0.0
846081dffffffff,52.0,0.0,0.0
8460821ffffffff,2.0,0.0,0.0
8460825ffffffff,14.0,0.0,0.0
8460827ffffffff,3.0,0.0,0.0
8460829ffffffff,13.0,0.0,0.0
846082bffffffff,16.0,0.0,0.0
8460833ffffffff,3.0,0.0,0.0
8460837ffffffff,1.0,0.0,0.0
846083dffffffff,2.0,0.0,0.0
8460841ffffffff,53.0,0.0,0.0
8460843ffffffff,2.0,0.0,0.0
8460845ffffffff,184.0,0.0,0.0
8460847ffffffff,1.0,0.0,0.0
8460849ffffffff,29.0,0.0,0.0
846084bffffffff,11.0,0.0,0.0
846084dffffffff,97.0,0.0,0.0
8460851ffffffff,8.0,0.0,0.0
8460853ffffffff,6.0,0.0,0.0
8460857ffffffff,77.0,0.0,0.0
8460859ffffffff,2.0,0.0,0.0
846085bffffffff,11.0,0.0,0.0
846085dffffffff,7.0,0.0,0.0
8460867ffffffff,7.0,0.0,0.0
846086bffffffff,2.0,0.0,0.0
846086dffffffff,14.0,0.0,0.0
8460881ffffffff,162.0,0.0,0.0
8460883ffffffff,24.0,0.0,0.0
8460885ffffffff,3133.0,0.0,0.0
8460887ffffffff,222.0,0.0,0.0
8460889ffffffff,33.0,0.0,0.0
846088bffffffff,24.0,0.0,0.0
846088dffffffff,759.0,0.0,0.0
8460895ffffffff,2.0,0.0,0.0
846089dffffffff,24.0,0.0,0.0
84608a1ffffffff,30.0,0.0,0.0
84608a3ffffffff,48.0,0.0,0.0
84608a5ffffffff,21.0,0.0,0.0
84608a7ffffffff,8.0,0.0,0.0
84608a9ffffffff,21.0,0.0,0.0
84608abffffffff,30.0,0.0,0.0
84608adffffffff,4.0,0.0,0.0
84608b1ffffffff,291.0,0.0,0.0
84608b5ffffffff,2573.0,0.0,0.0
84608b7ffffffff,53.0,0.0,0.0
84608b9ffffffff,270.0,0.0,0.0
84608bdffffffff,1228.0,0.0,0.0
84608c1ffffffff,92.0,0.0,0.0
84608c3ffffffff,39.0,0.0,0.0
84608c5ffffffff,12.0,0.0,0.0
84608c7ffffffff,5.0,0.0,0.0
84608c9ffffffff,10.0,0.0,0.0
84608cbffffffff,3.0,0.0,0.0
84608cdffffffff,54.0,0.0,0.0
84608d1ffffffff,41.0,0.0,0.0
84608d5ffffffff,41.0,0.0,0.0
84608d7ffffffff,139.0,0.0,0.0
84608d9ffffffff,6.0,0.0,0.0
84608dbffffffff,4.0,0.0,0.0
84608ddffffffff,19.0,0.0,0.0
84608e1ffffffff,21.0,0.0,0.0
84608e3ffffffff,348.0,0.0,0.0
84608e5ffffffff,1570.0,0.0,0.0
84608e9ffffffff,734.0,0.0,0.0
84608ebffffffff,235.0,0.0,0.0
84608edffffffff,21.0,0.0,0.0
8460901ffffffff,577.0,0.0,0.0
8460903ffffffff,26.0,0.0,0.0
8460905ffffffff,56.0,0.0,0.0
8460907ffffffff,5.0,0.0,0.0
8460909ffffffff,17.0,0.0,0.0
846090bffffffff,12.0,0.0,0.0
846090dffffffff,48.0,0.0,0.0
8460911ffffffff,14.0,0.0,0.0
8460913ffffffff,38.0,0.0,0.0
8460915ffffffff,166.0,0.0,0.0
8460917ffffffff,41.0,0.0,0.0
8460919ffffffff,24.0,0.0,0.0
846091dffffffff,37.0,0.0,0.0
8460921ffffffff,23.0,0.0,0.0
8460923ffffffff,7.0,0.0,0.0
8460925ffffffff,608.0,0.0,0.0
8460927ffffffff,464.0,0.0,0.0
8460929ffffffff,17.0,0.0,0.0
846092bffffffff,5.0,0.0,0.0
846092dffffffff,6.0,0.0,0.0
8460931ffffffff,76.0,0.0,0.0
8460937ffffffff,13.0,0.0,0.0
8460939ffffffff,50.0,0.0,0.0
846093bffffffff,90.0,0.0,0.0
846093dffffffff,12.0,0.0,0.0
8460941ffffffff,25.0,0.0,0.0
8460943ffffffff,24.0,0.0,0.0
8460945ffffffff,12.0,0.0,0.0
8460947ffffffff,64.0,0.0,0.0
8460949ffffffff,15.0,0.0,0.0
846094bffffffff,36.0,0.0,0.0
846094dffffffff,275.0,0.0,0.0
