cell_id,Catharus ustulatus,Catharus ustulatus [ustulatus Group],Catharus ustulatus [swainsoni Group]
8412ccbffffffff,18.0,0.0,0.0
8412ccdffffffff,978.0,0.0,16.0
8412cd5ffffffff,3.0,0.0,0.0
8412cd7ffffffff,14.0,0.0,0.0
8412cd9ffffffff,457.0,0.0,1.0
8412cdbffffffff,17.0,0.0,0.0
8412cddffffffff,3.0,0.0,0.0
8412ce1ffffffff,15.0,0.0,0.0
8412ce3ffffffff,66.0,0.0,0.0
8412ce5ffffffff,108.0,0.0,0.0
8412ce7ffffffff,84.0,0.0,0.0
8412ce9ffffffff,38.0,0.0,2.0
8412cebffffffff,20.0,0.0,0.0
8412cedffffffff,2.0,0.0,0.0
8412d01ffffffff,31.0,0.0,0.0
8412d03ffffffff,59.0,0.0,0.0
8412d05ffffffff,1.0,0.0,0.0
8412d07ffffffff,14.0,0.0,0.0
8412d09ffffffff,2.0,0.0,0.0
8412d0bffffffff,56.0,0.0,0.0
8412d0dffffffff,7.0,0.0,0.0
8412d11ffffffff,46.0,0.0,0.0
8412d13ffffffff,7.0,0.0,0.0
8412d15ffffffff,12.0,0.0,0.0
8412d17ffffffff,344.0,0.0,0.0
8412d19ffffffff,85.0,0.0,0.0
8412d1bffffffff,3.0,0.0,0.0
8412d1dffffffff,5.0,0.0,0.0
8412d21ffffffff,4.0,0.0,0.0
8412d23ffffffff,5.0,0.0,0.0
8412d25ffffffff,38.0,0.0,0.0
8412d27ffffffff,132.0,0.0,0.0
8412d29ffffffff,17.0,0.0,0.0
8412d2bffffffff,9.0,0.0,0.0
8412d2dffffffff,25.0,0.0,0.0
8412d31ffffffff,6.0,0.0,0.0
8412d33ffffffff,77.0,0.0,0.0
8412d35ffffffff,15.0,0.0,0.0
8412d37ffffffff,31.0,0.0,0.0
8412d39ffffffff,26.0,0.0,0.0
8412d3bffffffff,213.0,0.0,0.0
8412d3dffffffff,111.0,0.0,0.0
8412d41ffffffff,67.0,0.0,0.0
8412d43ffffffff,6.0,0.0,0.0
8412d45ffffffff,11.0,0.0,0.0
8412d47ffffffff,6.0,0.0,0.0
8412d49ffffffff,5.0,0.0,0.0
8412d4bffffffff,12.0,0.0,0.0
8412d4dffffffff,2.0,0.0,0.0
8412d53ffffffff,4.0,0.0,0.0
8412d55ffffffff,5.0,0.0,0.0
8412d57ffffffff,25.0,0.0,0.0
8412d59ffffffff,5.0,0.0,0.0
8412d5bffffffff,11.0,0.0,0.0
8412d5dffffffff,15.0,0.0,0.0
8412d61ffffffff,10.0,0.0,0.0
8412d63ffffffff,63.0,0.0,0.0
8412d65ffffffff,10.0,0.0,0.0
8412d67ffffffff,23.0,0.0,0.0
8412d69ffffffff,28.0,0.0,0.0
8412d6bffffffff,74.0,0.0,0.0
8412d6dffffffff,4.0,0.0,0.0
8412d81ffffffff,255.0,0.0,4.0
8412d83ffffffff,91.0,0.0,0.0
8412d85ffffffff,23.0,0.0,0.0
8412d87ffffffff,221.0,0.0,1.0
8412d89ffffffff,181.0,0.0,0.0
8412d8bffffffff,147.0,0.0,0.0
8412d8dffffffff,56.0,0.0,0.0
8412d91ffffffff,95.0,0.0,0.0
8412d93ffffffff,49.0,0.0,0.0
8412d95ffffffff,135.0,0.0,0.0
8412d97ffffffff,86.0,0.0,0.0
8412d99ffffffff,45.0,0.0,0.0
8412d9bffffffff,25.0,0.0,0.0
8412d9dffffffff,151.0,0.0,0.0
8412da1ffffffff,148.0,0.0,34.0
8412da3ffffffff,17.0,0.0,0.0
8412da5ffffffff,284.0,0.0,62.0
8412da9ffffffff,85.0,0.0,3.0
8412dabffffffff,20.0,0.0,0.0
8412dadffffffff,113.0,0.0,30.0
8412db1ffffffff,127.0,0.0,11.0
8412db3ffffffff,137.0,0.0,0.0
8412db5ffffffff,17.0,0.0,0.0
8412db7ffffffff,11.0,0.0,0.0
8412db9ffffffff,124.0,0.0,0.0
8412dbbffffffff,65.0,0.0,0.0
8412dbdffffffff,31.0,0.0,0.0
8412dc1ffffffff,14.0,0.0,0.0
8412dc3ffffffff,259.0,0.0,0.0
8412dc5ffffffff,23.0,0.0,0.0
8412dc7ffffffff,29.0,0.0,0.0
8412dc9ffffffff,192.0,0.0,0.0
8412dcbffffffff,57.0,0.0,0.0
8412dcdffffffff,11.0,0.0,0.0
8412dd1ffffffff,21.0,0.0,0.0
8412dd3ffffffff,49.0,0.0,0.0
8412dd5ffffffff,26.0,0.0,0.0
8412dd7ffffffff,236.0,0.0,0.0
8412dd9ffffffff,61.0,0.0,0.0
8412ddbffffffff,608.0,0.0,0.0
8412dddffffffff,54.0,0.0,0.0
8412de1ffffffff,68.0,0.0,0.0
8412de3ffffffff,90.0,0.0,0.0
8412de5ffffffff,338.0,0.0,0.0
8412de7ffffffff,253.0,0.0,31.0
8412de9ffffffff,30.0,0.0,0.0
8412debffffffff,37.0,0.0,0.0
8412dedffffffff,24.0,0.0,0.0
8412e05ffffffff,3.0,0.0,0.0
8412e0bffffffff,1.0,0.0,1.0
8412e0dffffffff,2.0,0.0,0.0
8412e11ffffffff,10.0,0.0,0.0
8412e13ffffffff,237.0,0.0,9.0
8412e15ffffffff,22.0,0.0,0.0
8412e17ffffffff,21.0,0.0,0.0
8412e19ffffffff,2.0,0.0,0.0
8412e1bffffffff,11.0,0.0,0.0
8412e1dffffffff,1.0,0.0,0.0
8412e21ffffffff,3.0,0.0,0.0
8412e25ffffffff,37.0,0.0,0.0
8412e27ffffffff,25.0,0.0,0.0
8412e2bffffffff,2.0,0.0,0.0
8412e31ffffffff,5.0,0.0,0.0
8412e33ffffffff,2.0,0.0,0.0
8412e3dffffffff,6.0,0.0,0.0
8412e4bffffffff,7.0,0.0,0.0
8412e4dffffffff,2.0,0.0,0.0
8412e53ffffffff,19.0,0.0,0.0
8412e55ffffffff,1.0,0.0,0.0
8412e59ffffffff,25.0,0.0,0.0
8412e5bffffffff,5.0,0.0,0.0
8412e5dffffffff,1.0,0.0,0.0
8412e63ffffffff,3.0,0.0,0.0
8412e6bffffffff,2.0,0.0,0.0
8412e83ffffffff,1.0,0.0,0.0
8412e87ffffffff,13.0,0.0,0.0
8412e93ffffffff,2.0,0.0,0.0
8412e99ffffffff,3.0,0.0,0.0
8412ea1ffffffff,2.0,0.0,0.0
8412ea3ffffffff,10.0,0.0,0.0
8412ea5ffffffff,218.0,0.0,0.0
8412ea7ffffffff,91.0,0.0,0.0
8412ea9ffffffff,2.0,0.0,0.0
8412eadffffffff,5.0,0.0,0.0
8412eb3ffffffff,14.0,0.0,0.0
8412eb7ffffffff,1.0,0.0,0.0
8412eb9ffffffff,6.0,0.0,0.0
8412ebbffffffff,13.0,0.0,0.0
8412ebdffffffff,11.0,0.0,0.0
8412ec1ffffffff,254.0,0.0,0.0
8412ec5ffffffff,12.0,0.0,0.0
8412ec7ffffffff,6.0,0.0,0.0
8412ec9ffffffff,133.0,0.0,0.0
8412ecbffffffff,2.0,0.0,0.0
8412ecdffffffff,119.0,0.0,0.0
8412ed9ffffffff,9.0,0.0,0.0
8412ee3ffffffff,6.0,0.0,0.0
8412ee9ffffffff,5.0,0.0,0.0
8412eedffffffff,3.0,0.0,0.0
8412f01ffffffff,28.0,0.0,0.0
8412f03ffffffff,3.0,0.0,0.0
8412f05ffffffff,2.0,0.0,0.0
8412f11ffffffff,7.0,0.0,0.0
8412f13ffffffff,172.0,0.0,6.0
8412f15ffffffff,87.0,0.0,0.0
8412f17ffffffff,1.0,0.0,0.0
8412f19ffffffff,6.0,0.0,0.0
8412f1bffffffff,67.0,0.0,0.0
8412f21ffffffff,56.0,0.0,0.0
8412f25ffffffff,3.0,0.0,0.0
8412f27ffffffff,23.0,0.0,0.0
8412f29ffffffff,56.0,0.0,0.0
8412f2bffffffff,7.0,0.0,0.0
8412f2dffffffff,20.0,0.0,0.0
8412f33ffffffff,8.0,0.0,0.0
8412f37ffffffff,20.0,0.0,0.0
8412f3bffffffff,4.0,0.0,0.0
8412f43ffffffff,14.0,0.0,0.0
8412f49ffffffff,2.0,0.0,0.0
8412f4dffffffff,3.0,0.0,0.0
8412f51ffffffff,2.0,0.0,0.0
8412f57ffffffff,1.0,0.0,0.0
8412f61ffffffff,22.0,0.0,0.0
8412f63ffffffff,15.0,0.0,0.0
8412f65ffffffff,114.0,0.0,0.0
8412f67ffffffff,5.0,0.0,0.0
8412f69ffffffff,27.0,0.0,0.0
8412f6bffffffff,28.0,0.0,0.0
8412f6dffffffff,472.0,0.0,0.0
8413061ffffffff,5.0,0.0,0.0
8413069ffffffff,4.0,0.0,0.0
8413119ffffffff,7.0,0.0,0.0
841311bffffffff,5.0,0.0,0.0
8413131ffffffff,2.0,0.0,0.0
841313bffffffff,2.0,0.0,0.0
84131e9ffffffff,1.0,0.0,0.0
8413493ffffffff,2.0,0.0,0.0
8413505ffffffff,14.0,0.0,0.0
8413507ffffffff,3.0,0.0,0.0
8413529ffffffff,106.0,0.0,0.0
841352dffffffff,12.0,0.0,0.0
8413567ffffffff,11.0,0.0,0.0
8413807ffffffff,4.0,0.0,0.0
841381dffffffff,2.0,0.0,0.0
8413821ffffffff,2.0,0.0,0.0
8413823ffffffff,8.0,0.0,0.0
8413825ffffffff,5.0,0.0,0.0
8413827ffffffff,1.0,0.0,0.0
8413829ffffffff,57.0,0.0,0.0
841382bffffffff,2.0,0.0,0.0
841382dffffffff,17.0,0.0,0.0
8413831ffffffff,9.0,0.0,0.0
8413835ffffffff,10.0,0.0,0.0
8413839ffffffff,9.0,0.0,0.0
841383bffffffff,5.0,0.0,0.0
841383dffffffff,827.0,0.0,0.0
841384bffffffff,1.0,0.0,0.0
8413861ffffffff,128.0,0.0,0.0
8413865ffffffff,25.0,0.0,0.0
8413867ffffffff,516.0,0.0,0.0
841386dffffffff,2.0,0.0,0.0
8413885ffffffff,9.0,0.0,0.0
8413889ffffffff,2.0,0.0,0.0
841388dffffffff,4.0,0.0,0.0
8413893ffffffff,13.0,0.0,0.0
841389bffffffff,45.0,0.0,0.0
84138a5ffffffff,7.0,0.0,0.0
84138a9ffffffff,6.0,0.0,0.0
84138adffffffff,2.0,0.0,0.0
84138c3ffffffff,4.0,0.0,0.0
84138c5ffffffff,12.0,0.0,0.0
84138c7ffffffff,451.0,0.0,0.0
84138c9ffffffff,4.0,0.0,0.0
84138d3ffffffff,15.0,0.0,0.0
84138d5ffffffff,27.0,0.0,0.0
84138d7ffffffff,6.0,0.0,0.0
84138e9ffffffff,4.0,0.0,0.0
84138edffffffff,12.0,0.0,0.0
8413907ffffffff,2.0,0.0,0.0
8413909ffffffff,3.0,0.0,0.0
841390bffffffff,15.0,0.0,0.0
8413911ffffffff,9.0,0.0,0.0
8413917ffffffff,21.0,0.0,0.0
8413919ffffffff,9.0,0.0,0.0
841391dffffffff,36.0,0.0,0.0
8413931ffffffff,5.0,0.0,0.0
8413933ffffffff,95.0,0.0,0.0
8413937ffffffff,6.0,0.0,0.0
8413941ffffffff,2.0,0.0,0.0
8413943ffffffff,33.0,0.0,0.0
8413949ffffffff,4.0,0.0,0.0
841394bffffffff,15.0,0.0,0.0
8413955ffffffff,25.0,0.0,0.0
8413959ffffffff,8.0,0.0,0.0
841395dffffffff,60.0,0.0,0.0
8413985ffffffff,1.0,0.0,0.0
841398dffffffff,15.0,0.0,0.0
8413993ffffffff,4.0,0.0,0.0
8413995ffffffff,4.0,0.0,0.0
8413999ffffffff,6.0,0.0,0.0
841399bffffffff,6.0,0.0,0.0
841399dffffffff,2.0,0.0,0.0
84139b7ffffffff,5.0,0.0,0.0
84139c9ffffffff,15.0,0.0,0.0
84139cdffffffff,1.0,0.0,0.0
84139e1ffffffff,168.0,0.0,0.0
84139e5ffffffff,8.0,0.0,0.0
84139edffffffff,85.0,0.0,0.0
8413a0dffffffff,2.0,0.0,0.0
8413a27ffffffff,2.0,0.0,0.0
8413a35ffffffff,3.0,0.0,0.0
8413a61ffffffff,9.0,0.0,0.0
8413a65ffffffff,5.0,0.0,0.0
8413a69ffffffff,4.0,0.0,0.0
8413a6bffffffff,6.0,0.0,0.0
8413a89ffffffff,1.0,0.0,0.0
8413a93ffffffff,2.0,0.0,0.0
8413a95ffffffff,3.0,0.0,0.0
8413aadffffffff,4.0,0.0,0.0
8413b01ffffffff,1.0,0.0,0.0
8413b03ffffffff,2.0,0.0,0.0
8413b11ffffffff,10.0,0.0,0.0
8413b17ffffffff,4.0,0.0,0.0
8413b19ffffffff,8.0,0.0,0.0
8413b1dffffffff,6.0,0.0,0.0
8413b21ffffffff,2.0,0.0,0.0
8413b23ffffffff,34.0,0.0,0.0
8413b29ffffffff,8.0,0.0,0.0
8413b31ffffffff,1.0,0.0,0.0
8413b33ffffffff,21.0,0.0,0.0
8413b35ffffffff,75.0,0.0,0.0
8413b37ffffffff,9.0,0.0,0.0
8413b53ffffffff,33.0,0.0,0.0
8413b57ffffffff,5.0,0.0,0.0
8413b5bffffffff,1.0,0.0,0.0
8413b61ffffffff,3.0,0.0,0.0
8413b69ffffffff,5.0,0.0,0.0
841aa45ffffffff,12.0,0.0,0.0
841aa47ffffffff,2.0,0.0,0.0
841aa69ffffffff,7.0,0.0,0.0
841aa6bffffffff,9.0,0.0,0.0
841ab0bffffffff,2.0,0.0,0.0
841ab4dffffffff,2.0,0.0,0.0
841ab59ffffffff,2.0,0.0,0.0
841b807ffffffff,2.0,0.0,0.0
841b823ffffffff,7.0,0.0,0.0
841b82bffffffff,3.0,0.0,0.0
841b831ffffffff,4.0,0.0,0.0
841b835ffffffff,7.0,0.0,0.0
841b839ffffffff,2.0,0.0,0.0
841b83bffffffff,1.0,0.0,0.0
841b83dffffffff,2.0,0.0,0.0
841b845ffffffff,1.0,0.0,0.0
841b915ffffffff,5.0,0.0,0.0
841b919ffffffff,3.0,0.0,0.0
841b91dffffffff,1.0,0.0,0.0
841b921ffffffff,11.0,0.0,0.0
841b929ffffffff,1.0,0.0,0.0
841b92bffffffff,2.0,0.0,0.0
841b92dffffffff,15.0,0.0,0.0
841b985ffffffff,4.0,0.0,0.0
841b98dffffffff,8.0,0.0,0.0
841b993ffffffff,2.0,0.0,0.0
841b999ffffffff,2.0,0.0,0.0
841b9a5ffffffff,35.0,0.0,0.0
841b9a7ffffffff,12.0,0.0,0.0
841b9a9ffffffff,31.0,0.0,0.0
841b9adffffffff,47.0,0.0,0.0
841b9b1ffffffff,1.0,0.0,0.0
841b9b3ffffffff,2.0,0.0,0.0
841b9b7ffffffff,14.0,0.0,0.0
841b9bbffffffff,2.0,0.0,0.0
841b9c3ffffffff,5.0,0.0,0.0
841b9c7ffffffff,4.0,0.0,0.0
841b9c9ffffffff,15.0,0.0,0.0
841b9cdffffffff,4.0,0.0,0.0
841b9e1ffffffff,208.0,0.0,0.0
841b9e3ffffffff,96.0,0.0,0.0
841b9e7ffffffff,14.0,0.0,0.0
841b9ebffffffff,78.0,0.0,0.0
841bb07ffffffff,17.0,0.0,0.0
841d209ffffffff,6.0,0.0,0.0
841d241ffffffff,3.0,0.0,0.0
841d243ffffffff,94.0,0.0,0.0
841d247ffffffff,2.0,0.0,0.0
841d24dffffffff,2.0,0.0,0.0
841d255ffffffff,2.0,0.0,0.0
8426003ffffffff,2.0,0.0,0.0
8426007ffffffff,4.0,0.0,0.0
8426009ffffffff,4.0,0.0,0.0
842600bffffffff,67.0,0.0,0.0
8426011ffffffff,3.0,0.0,0.0
8426013ffffffff,5.0,0.0,0.0
8426015ffffffff,86.0,0.0,27.0
8426017ffffffff,59.0,0.0,0.0
8426019ffffffff,5.0,0.0,0.0
842601dffffffff,48.0,0.0,0.0
8426025ffffffff,2.0,0.0,0.0
8426029ffffffff,2.0,0.0,0.0
842602bffffffff,1.0,0.0,0.0
8426031ffffffff,1.0,0.0,0.0
8426033ffffffff,20.0,0.0,1.0
8426035ffffffff,3.0,0.0,0.0
8426037ffffffff,1.0,0.0,0.0
8426039ffffffff,11.0,0.0,0.0
842603bffffffff,27.0,0.0,0.0
842603dffffffff,7.0,0.0,0.0
8426041ffffffff,6.0,0.0,0.0
8426043ffffffff,20.0,0.0,0.0
8426049ffffffff,3.0,0.0,0.0
842604bffffffff,14.0,0.0,0.0
8426051ffffffff,23.0,0.0,0.0
8426055ffffffff,23.0,0.0,0.0
8426057ffffffff,2.0,0.0,0.0
8426059ffffffff,19.0,0.0,0.0
842605bffffffff,28.0,0.0,0.0
842605dffffffff,26.0,0.0,0.0
8426063ffffffff,4.0,0.0,0.0
8426065ffffffff,5.0,0.0,0.0
8426067ffffffff,1.0,0.0,0.0
842606bffffffff,2.0,0.0,0.0
8426085ffffffff,207.0,0.0,5.0
8426087ffffffff,24.0,0.0,0.0
842608dffffffff,8.0,0.0,0.0
8426091ffffffff,2.0,0.0,0.0
8426093ffffffff,15.0,0.0,0.0
8426097ffffffff,3.0,0.0,0.0
8426099ffffffff,1.0,0.0,0.0
842609bffffffff,3.0,0.0,0.0
84260a1ffffffff,316.0,0.0,14.0
84260a3ffffffff,4.0,0.0,0.0
84260a7ffffffff,2.0,0.0,0.0
84260a9ffffffff,67.0,0.0,0.0
84260abffffffff,2.0,0.0,0.0
84260adffffffff,8.0,0.0,0.0
84260b1ffffffff,5.0,0.0,0.0
84260b3ffffffff,42.0,0.0,0.0
84260b5ffffffff,2.0,0.0,0.0
84260b7ffffffff,14.0,0.0,0.0
84260b9ffffffff,101.0,0.0,4.0
84260bbffffffff,24.0,0.0,0.0
84260bdffffffff,16.0,0.0,0.0
84260c1ffffffff,8.0,0.0,0.0
84260c3ffffffff,9.0,0.0,0.0
84260c9ffffffff,6.0,0.0,0.0
84260d1ffffffff,4.0,0.0,0.0
84260d3ffffffff,11.0,0.0,0.0
84260d9ffffffff,152.0,0.0,0.0
84260ddffffffff,7.0,0.0,0.0
84260e1ffffffff,2.0,0.0,0.0
84260e3ffffffff,183.0,0.0,22.0
84260e7ffffffff,6.0,0.0,0.0
84260e9ffffffff,13.0,0.0,0.0
84260ebffffffff,21.0,0.0,0.0
8426107ffffffff,4.0,0.0,0.0
842610dffffffff,20.0,0.0,0.0
8426111ffffffff,6.0,0.0,0.0
8426113ffffffff,2.0,0.0,0.0
8426115ffffffff,4.0,0.0,2.0
8426117ffffffff,4.0,0.0,0.0
842611bffffffff,10.0,0.0,0.0
842611dffffffff,13.0,0.0,0.0
8426121ffffffff,7.0,0.0,2.0
8426123ffffffff,11.0,0.0,0.0
8426125ffffffff,8.0,0.0,0.0
8426127ffffffff,47.0,0.0,0.0
842612bffffffff,8.0,0.0,0.0
842612dffffffff,11.0,0.0,0.0
8426133ffffffff,6.0,0.0,0.0
842614bffffffff,14.0,0.0,0.0
842615bffffffff,6.0,0.0,0.0
8426161ffffffff,7.0,0.0,0.0
8426163ffffffff,4.0,0.0,0.0
8426165ffffffff,61.0,0.0,0.0
842616bffffffff,4.0,0.0,0.0
8426181ffffffff,4.0,0.0,3.0
8426183ffffffff,11.0,0.0,0.0
8426187ffffffff,8.0,0.0,0.0
8426189ffffffff,6.0,0.0,0.0
842618bffffffff,19.0,0.0,0.0
8426197ffffffff,12.0,0.0,2.0
8426199ffffffff,4.0,0.0,0.0
842619dffffffff,15.0,0.0,0.0
84261a5ffffffff,2.0,0.0,0.0
84261a7ffffffff,2.0,0.0,0.0
84261a9ffffffff,4.0,0.0,0.0
84261abffffffff,1.0,0.0,0.0
84261adffffffff,2.0,0.0,0.0
84261b1ffffffff,5.0,0.0,0.0
84261b3ffffffff,7.0,0.0,0.0
84261b7ffffffff,3.0,0.0,0.0
84261b9ffffffff,4.0,0.0,0.0
84261c5ffffffff,3.0,0.0,1.0
84261cdffffffff,1.0,0.0,0.0
84261d7ffffffff,5.0,0.0,0.0
84261dbffffffff,16.0,0.0,0.0
84261ddffffffff,1.0,0.0,0.0
84261e1ffffffff,3.0,0.0,0.0
84261e7ffffffff,1.0,0.0,0.0
84261e9ffffffff,2.0,0.0,0.0
84261ebffffffff,2.0,0.0,0.0
8426203ffffffff,4.0,0.0,0.0
8426205ffffffff,12.0,0.0,0.0
8426207ffffffff,27.0,0.0,0.0
8426209ffffffff,2.0,0.0,0.0
842620bffffffff,92.0,0.0,0.0
842620dffffffff,17.0,0.0,3.0
8426211ffffffff,30.0,0.0,0.0
8426213ffffffff,18.0,0.0,0.0
8426215ffffffff,27.0,0.0,0.0
8426217ffffffff,4.0,0.0,0.0
8426219ffffffff,64.0,0.0,6.0
842621bffffffff,141.0,0.0,6.0
842621dffffffff,56.0,0.0,2.0
8426221ffffffff,11.0,0.0,0.0
8426223ffffffff,5.0,0.0,0.0
8426225ffffffff,7.0,0.0,0.0
8426229ffffffff,4.0,0.0,0.0
842622bffffffff,21.0,0.0,0.0
842622dffffffff,19.0,0.0,0.0
8426231ffffffff,24.0,0.0,0.0
8426233ffffffff,19.0,0.0,0.0
8426235ffffffff,4.0,0.0,1.0
8426237ffffffff,20.0,0.0,0.0
842623bffffffff,14.0,0.0,0.0
842623dffffffff,6.0,0.0,0.0
8426241ffffffff,12.0,0.0,0.0
8426243ffffffff,42.0,0.0,0.0
8426245ffffffff,147.0,0.0,2.0
8426247ffffffff,5.0,0.0,4.0
8426249ffffffff,132.0,0.0,2.0
842624bffffffff,51.0,0.0,5.0
842624dffffffff,11.0,0.0,0.0
8426251ffffffff,9.0,0.0,0.0
8426253ffffffff,4.0,0.0,0.0
8426255ffffffff,27.0,0.0,0.0
8426257ffffffff,45.0,0.0,0.0
8426259ffffffff,15.0,0.0,0.0
842625dffffffff,12.0,0.0,0.0
8426261ffffffff,170.0,0.0,24.0
8426263ffffffff,73.0,0.0,0.0
8426265ffffffff,20.0,0.0,2.0
8426267ffffffff,1.0,0.0,0.0
8426269ffffffff,289.0,0.0,42.0
842626bffffffff,17.0,0.0,0.0
842626dffffffff,90.0,0.0,19.0
8426281ffffffff,30.0,0.0,0.0
8426283ffffffff,24.0,0.0,0.0
8426285ffffffff,4.0,0.0,0.0
8426289ffffffff,72.0,0.0,0.0
842628bffffffff,8.0,0.0,0.0
842628dffffffff,3.0,0.0,0.0
8426291ffffffff,144.0,0.0,0.0
8426293ffffffff,41.0,0.0,0.0
8426297ffffffff,2.0,0.0,0.0
8426299ffffffff,24.0,0.0,0.0
842629bffffffff,2.0,0.0,0.0
842629dffffffff,5.0,0.0,0.0
84262a1ffffffff,2.0,0.0,0.0
84262a7ffffffff,6.0,0.0,0.0
84262a9ffffffff,9.0,0.0,0.0
84262abffffffff,12.0,0.0,0.0
84262adffffffff,31.0,0.0,0.0
84262b3ffffffff,180.0,0.0,0.0
84262b7ffffffff,36.0,0.0,0.0
84262bbffffffff,3.0,0.0,0.0
84262c1ffffffff,81.0,0.0,3.0
84262c3ffffffff,17.0,0.0,0.0
84262c5ffffffff,4.0,0.0,0.0
84262c7ffffffff,7.0,0.0,0.0
84262c9ffffffff,181.0,0.0,2.0
84262cbffffffff,56.0,0.0,0.0
84262cdffffffff,1174.0,0.0,22.0
84262d1ffffffff,21.0,0.0,2.0
84262d3ffffffff,2.0,0.0,0.0
84262d5ffffffff,10.0,0.0,0.0
84262d9ffffffff,41.0,0.0,0.0
84262dbffffffff,41.0,0.0,0.0
84262ddffffffff,118.0,0.0,16.0
84262e1ffffffff,14.0,0.0,0.0
84262e3ffffffff,17.0,0.0,0.0
84262e5ffffffff,7.0,0.0,0.0
84262e7ffffffff,28.0,0.0,0.0
84262e9ffffffff,18.0,0.0,0.0
84262ebffffffff,28.0,0.0,0.0
8426301ffffffff,5.0,0.0,0.0
8426307ffffffff,4.0,0.0,0.0
8426309ffffffff,8.0,0.0,0.0
842630bffffffff,10.0,0.0,0.0
842630dffffffff,42.0,0.0,0.0
8426313ffffffff,2.0,0.0,0.0
842631dffffffff,23.0,0.0,0.0
8426333ffffffff,6.0,0.0,0.0
8426337ffffffff,25.0,0.0,0.0
8426341ffffffff,49.0,0.0,0.0
8426345ffffffff,10.0,0.0,0.0
8426347ffffffff,28.0,0.0,0.0
8426349ffffffff,5.0,0.0,0.0
842634bffffffff,51.0,0.0,2.0
842634dffffffff,12.0,0.0,1.0
8426351ffffffff,9.0,0.0,2.0
8426355ffffffff,6.0,0.0,0.0
8426357ffffffff,19.0,0.0,0.0
8426359ffffffff,43.0,0.0,13.0
842635bffffffff,2.0,0.0,0.0
842635dffffffff,2.0,0.0,0.0
8426361ffffffff,12.0,0.0,2.0
8426363ffffffff,16.0,0.0,0.0
8426365ffffffff,20.0,0.0,0.0
8426367ffffffff,3.0,0.0,0.0
8426369ffffffff,170.0,0.0,23.0
842636bffffffff,16.0,0.0,0.0
8426401ffffffff,3.0,0.0,0.0
8426403ffffffff,13.0,0.0,0.0
8426405ffffffff,256.0,0.0,7.0
8426407ffffffff,18.0,0.0,0.0
8426409ffffffff,74.0,0.0,5.0
842640bffffffff,1.0,0.0,0.0
842640dffffffff,79.0,0.0,3.0
8426411ffffffff,58.0,0.0,2.0
8426413ffffffff,32.0,0.0,0.0
8426415ffffffff,319.0,0.0,33.0
8426417ffffffff,125.0,0.0,7.0
842641bffffffff,22.0,0.0,2.0
842641dffffffff,54.0,0.0,10.0
8426421ffffffff,19.0,0.0,0.0
8426423ffffffff,33.0,0.0,0.0
8426425ffffffff,30.0,0.0,0.0
8426427ffffffff,6.0,0.0,0.0
8426429ffffffff,80.0,0.0,3.0
842642bffffffff,37.0,0.0,0.0
842642dffffffff,18.0,0.0,0.0
8426431ffffffff,18.0,0.0,0.0
8426433ffffffff,10.0,0.0,0.0
8426437ffffffff,28.0,0.0,0.0
8426439ffffffff,18.0,0.0,0.0
842643bffffffff,91.0,0.0,5.0
842643dffffffff,21.0,0.0,0.0
8426441ffffffff,4.0,0.0,0.0
8426443ffffffff,8.0,0.0,0.0
8426445ffffffff,4.0,0.0,0.0
8426449ffffffff,8.0,0.0,4.0
842644bffffffff,9.0,0.0,0.0
842644dffffffff,47.0,0.0,1.0
8426455ffffffff,12.0,0.0,0.0
8426459ffffffff,1.0,0.0,0.0
842645dffffffff,9.0,0.0,0.0
8426461ffffffff,225.0,0.0,17.0
8426463ffffffff,1796.0,0.0,42.0
8426467ffffffff,45.0,0.0,0.0
8426469ffffffff,4.0,0.0,0.0
842646bffffffff,46.0,0.0,14.0
842646dffffffff,27.0,0.0,0.0
8426481ffffffff,41.0,0.0,0.0
8426483ffffffff,13.0,0.0,0.0
8426485ffffffff,1.0,0.0,0.0
8426487ffffffff,6.0,0.0,0.0
8426489ffffffff,74.0,0.0,0.0
842648bffffffff,64.0,0.0,0.0
842648dffffffff,1.0,0.0,0.0
8426491ffffffff,1.0,0.0,0.0
8426493ffffffff,69.0,0.0,0.0
8426495ffffffff,3.0,0.0,0.0
8426497ffffffff,2.0,0.0,0.0
842649bffffffff,100.0,0.0,0.0
842649dffffffff,17.0,0.0,0.0
84264a1ffffffff,12.0,0.0,0.0
84264a5ffffffff,62.0,0.0,0.0
84264a7ffffffff,117.0,0.0,0.0
84264a9ffffffff,6.0,0.0,0.0
84264abffffffff,6.0,0.0,0.0
84264adffffffff,41.0,0.0,0.0
84264b1ffffffff,3.0,0.0,0.0
84264b3ffffffff,2.0,0.0,0.0
84264b9ffffffff,29.0,0.0,0.0
84264bbffffffff,10.0,0.0,0.0
84264bdffffffff,5.0,0.0,0.0
84264c1ffffffff,9.0,0.0,0.0
84264c3ffffffff,81.0,0.0,0.0
84264c5ffffffff,207.0,0.0,0.0
84264c7ffffffff,132.0,0.0,0.0
84264cbffffffff,19.0,0.0,0.0
84264cdffffffff,8.0,0.0,0.0
84264d1ffffffff,764.0,0.0,0.0
84264d3ffffffff,21.0,0.0,0.0
84264d5ffffffff,33.0,0.0,0.0
84264d9ffffffff,191.0,0.0,0.0
84264dbffffffff,176.0,0.0,0.0
84264ddffffffff,107.0,0.0,0.0
