cell_id,Spinus pinus,Spinus pinus pinus/macropterus,Spinus pinus perplexus,Spinus pinus (green morph)
8344d9fffffffff,70.0,0.0,0.0,0.0
8344dafffffffff,18.0,2.0,0.0,0.0
8344dbfffffffff,34.0,0.0,0.0,2.0
8344dcfffffffff,75.0,0.0,0.0,0.0
8344ddfffffffff,233.0,0.0,0.0,0.0
8344defffffffff,115.0,0.0,0.0,0.0
8344e0fffffffff,101.0,0.0,0.0,0.0
8344e1fffffffff,1.0,0.0,0.0,0.0
8344e2fffffffff,68.0,1.0,0.0,0.0
8344e3fffffffff,8.0,0.0,0.0,0.0
8344e5fffffffff,18.0,0.0,0.0,0.0
8344e6fffffffff,5.0,0.0,0.0,0.0
8344e8fffffffff,7.0,0.0,0.0,0.0
8344e9fffffffff,5.0,0.0,0.0,0.0
8344eafffffffff,9.0,0.0,0.0,0.0
8344ebfffffffff,4.0,0.0,0.0,0.0
8344edfffffffff,10.0,0.0,0.0,0.0
8344eefffffffff,21.0,0.0,0.0,0.0
8344f0fffffffff,16.0,0.0,0.0,0.0
8344f3fffffffff,62.0,1.0,0.0,0.0
8344f4fffffffff,53.0,0.0,0.0,0.0
8344f5fffffffff,23.0,0.0,0.0,0.0
8344f6fffffffff,1.0,0.0,0.0,0.0
834805fffffffff,2.0,0.0,0.0,0.0
834814fffffffff,2.0,1.0,0.0,0.0
83482efffffffff,4.0,0.0,0.0,0.0
834842fffffffff,21.0,0.0,0.0,0.0
834843fffffffff,14.0,0.0,0.0,0.0
834846fffffffff,2.0,0.0,0.0,0.0
83484afffffffff,16.0,0.0,0.0,0.0
834855fffffffff,6.0,0.0,0.0,0.0
834859fffffffff,48.0,0.0,0.0,0.0
83485afffffffff,28.0,0.0,0.0,0.0
83485bfffffffff,30.0,0.0,0.0,0.0
83485cfffffffff,6.0,0.0,0.0,0.0
83485dfffffffff,36.0,0.0,0.0,0.0
834871fffffffff,2.0,0.0,0.0,0.0
834873fffffffff,3.0,0.0,0.0,0.0
834880fffffffff,5.0,0.0,0.0,0.0
834881fffffffff,2.0,0.0,0.0,0.0
834882fffffffff,5.0,0.0,0.0,0.0
834883fffffffff,12.0,0.0,0.0,0.0
834886fffffffff,13.0,0.0,0.0,0.0
834888fffffffff,6.0,0.0,0.0,0.0
83488afffffffff,1.0,0.0,0.0,0.0
83488bfffffffff,5.0,0.0,0.0,0.0
83488dfffffffff,6.0,0.0,0.0,0.0
834890fffffffff,6.0,0.0,0.0,0.0
834891fffffffff,2.0,0.0,0.0,0.0
834892fffffffff,9.0,0.0,0.0,0.0
834893fffffffff,22.0,0.0,0.0,0.0
834895fffffffff,28.0,0.0,0.0,0.0
834898fffffffff,9.0,0.0,0.0,0.0
834899fffffffff,3.0,0.0,0.0,0.0
83489afffffffff,6.0,0.0,0.0,0.0
83489bfffffffff,8.0,0.0,0.0,0.0
83489cfffffffff,12.0,0.0,0.0,0.0
83489dfffffffff,6.0,2.0,0.0,0.0
8348a2fffffffff,5.0,1.0,0.0,0.0
8348a6fffffffff,2.0,0.0,0.0,0.0
8348abfffffffff,4.0,0.0,0.0,0.0
8348b1fffffffff,55.0,1.0,0.0,0.0
8348b2fffffffff,40.0,0.0,0.0,0.0
8348b3fffffffff,235.0,1.0,0.0,0.0
8348c0fffffffff,1.0,0.0,0.0,0.0
8348c1fffffffff,4.0,0.0,0.0,0.0
8348c5fffffffff,132.0,1.0,0.0,0.0
8348c6fffffffff,8.0,2.0,0.0,0.0
8348cdfffffffff,3.0,0.0,0.0,0.0
8348cefffffffff,2.0,0.0,0.0,0.0
8348d0fffffffff,3.0,0.0,0.0,0.0
8348d2fffffffff,4.0,0.0,0.0,0.0
8348d3fffffffff,4.0,0.0,0.0,0.0
8348d4fffffffff,12.0,0.0,0.0,0.0
8348d5fffffffff,16.0,0.0,0.0,0.0
8348d8fffffffff,3.0,0.0,0.0,0.0
8348dafffffffff,2.0,0.0,0.0,0.0
8348dbfffffffff,9.0,0.0,0.0,0.0
8348defffffffff,3.0,0.0,0.0,0.0
8348e3fffffffff,3.0,0.0,0.0,0.0
8348e8fffffffff,652.0,0.0,0.0,0.0
8348e9fffffffff,37.0,0.0,0.0,0.0
8348eafffffffff,6.0,0.0,0.0,0.0
8348ebfffffffff,13.0,0.0,0.0,0.0
8348ecfffffffff,23.0,0.0,0.0,0.0
8348edfffffffff,9.0,0.0,0.0,0.0
8348eefffffffff,75.0,3.0,0.0,0.0
8348f2fffffffff,23.0,0.0,0.0,0.0
834982fffffffff,3.0,0.0,0.0,0.0
834994fffffffff,2.0,0.0,0.0,0.0
834995fffffffff,2.0,1.0,0.0,0.0
834996fffffffff,13.0,3.0,0.0,0.0
834998fffffffff,1.0,0.0,0.0,0.0
83499cfffffffff,4.0,0.0,0.0,0.0
8349a8fffffffff,2.0,0.0,0.0,0.0
8349abfffffffff,1.0,0.0,0.0,0.0
8349b1fffffffff,6.0,0.0,0.0,0.0
8349b3fffffffff,2.0,2.0,0.0,0.0
836d21fffffffff,10.0,0.0,7.0,0.0
836d23fffffffff,4.0,0.0,0.0,0.0
836d28fffffffff,94.0,0.0,57.0,0.0
836d2afffffffff,4.0,0.0,0.0,0.0
836d30fffffffff,8.0,0.0,0.0,0.0
