cell_id,Anas flavirostris,Anas flavirostris flavirostris,Anas flavirostris oxyptera
84b3737ffffffff,8.0,0.0,2.0
84b373bffffffff,1.0,0.0,0.0
84b3765ffffffff,1.0,0.0,0.0
84c2031ffffffff,21.0,0.0,0.0
84c2033ffffffff,4.0,0.0,0.0
84c2037ffffffff,69.0,0.0,0.0
84c203bffffffff,22.0,0.0,0.0
84c2053ffffffff,79.0,0.0,0.0
84c205bffffffff,282.0,0.0,0.0
84c2183ffffffff,25.0,0.0,0.0
84c218bffffffff,24.0,0.0,0.0
84c2193ffffffff,1.0,0.0,0.0
84c2195ffffffff,4.0,0.0,0.0
84c2197ffffffff,12.0,0.0,0.0
84c2199ffffffff,2.0,0.0,0.0
84c219bffffffff,7.0,0.0,0.0
84c219dffffffff,22.0,0.0,0.0
84c21b1ffffffff,14.0,0.0,0.0
84c21b3ffffffff,347.0,0.0,0.0
84c21b9ffffffff,8.0,0.0,0.0
84c21bbffffffff,374.0,0.0,0.0
84c21d1ffffffff,106.0,0.0,0.0
84c21d5ffffffff,32.0,0.0,0.0
84c21d9ffffffff,54.0,0.0,0.0
84c21ddffffffff,191.0,0.0,0.0
84c2211ffffffff,2.0,0.0,0.0
84c2213ffffffff,74.0,0.0,0.0
84c2217ffffffff,34.0,0.0,0.0
84c2281ffffffff,14.0,0.0,0.0
84c2283ffffffff,2.0,0.0,0.0
84c2289ffffffff,2.0,0.0,0.0
84c228bffffffff,4.0,0.0,0.0
84c22a1ffffffff,13.0,0.0,0.0
84c22a5ffffffff,18.0,0.0,0.0
84c22a7ffffffff,5.0,0.0,0.0
84c22a9ffffffff,17.0,0.0,0.0
84c22abffffffff,20.0,0.0,0.0
84c22adffffffff,111.0,0.0,0.0
84c22b1ffffffff,2.0,0.0,0.0
84c22b5ffffffff,3.0,0.0,0.0
84c22b7ffffffff,1.0,0.0,0.0
84c22b9ffffffff,3.0,0.0,0.0
84c22bdffffffff,2.0,0.0,0.0
84c22c1ffffffff,1.0,0.0,0.0
84c22c5ffffffff,29.0,0.0,0.0
84c22c7ffffffff,6.0,0.0,0.0
84c22cbffffffff,2.0,0.0,0.0
84c22cdffffffff,1.0,0.0,0.0
84c22d3ffffffff,4.0,0.0,0.0
84c22d7ffffffff,5.0,0.0,0.0
84c22d9ffffffff,2.0,0.0,0.0
84c22e1ffffffff,31.0,0.0,0.0
84c22e5ffffffff,11.0,0.0,0.0
84c22e7ffffffff,33.0,0.0,0.0
84c22e9ffffffff,8.0,0.0,0.0
84c22ebffffffff,12.0,0.0,0.0
84c22edffffffff,5.0,0.0,0.0
84c2893ffffffff,12.0,0.0,0.0
84c2c03ffffffff,9.0,0.0,0.0
84c2c05ffffffff,20.0,0.0,0.0
84c2c07ffffffff,5.0,0.0,0.0
84c2c09ffffffff,3.0,0.0,0.0
84c2c0bffffffff,4.0,0.0,0.0
84c2c0dffffffff,15.0,0.0,0.0
84c2c11ffffffff,4.0,0.0,0.0
84c2c13ffffffff,1.0,0.0,0.0
84c2c15ffffffff,38.0,0.0,0.0
84c2c17ffffffff,101.0,0.0,0.0
84c2c19ffffffff,74.0,0.0,0.0
84c2c1dffffffff,5.0,0.0,0.0
84c2c23ffffffff,66.0,0.0,0.0
84c2c25ffffffff,2.0,0.0,0.0
84c2c29ffffffff,11.0,0.0,0.0
84c2c35ffffffff,3.0,0.0,0.0
84c2c37ffffffff,2.0,0.0,0.0
84c2c3bffffffff,12.0,0.0,0.0
84c2c41ffffffff,2.0,0.0,0.0
84c2c43ffffffff,3.0,0.0,0.0
84c2c45ffffffff,2.0,0.0,0.0
84c2c47ffffffff,4.0,0.0,0.0
84c2c49ffffffff,42.0,4.0,0.0
84c2c4bffffffff,23.0,0.0,0.0
84c2c4dffffffff,28.0,0.0,0.0
84c2c51ffffffff,3.0,0.0,0.0
84c2c53ffffffff,749.0,0.0,0.0
84c2c57ffffffff,29.0,0.0,0.0
84c2c59ffffffff,2.0,0.0,0.0
84c2c5bffffffff,311.0,0.0,0.0
84c2c5dffffffff,2.0,0.0,0.0
84c2c61ffffffff,19.0,1.0,0.0
84c2c63ffffffff,37.0,0.0,0.0
84c2c69ffffffff,51.0,0.0,0.0
84c2c6bffffffff,3.0,0.0,0.0
84c2c6dffffffff,116.0,0.0,0.0
84c2c85ffffffff,2.0,0.0,0.0
84c2c87ffffffff,17.0,0.0,0.0
84c2c89ffffffff,15.0,0.0,0.0
84c2c8dffffffff,10.0,0.0,0.0
84c2c91ffffffff,3.0,0.0,0.0
84c2c95ffffffff,1.0,0.0,0.0
84c2c97ffffffff,19.0,0.0,0.0
84c2c99ffffffff,6.0,0.0,0.0
84c2ca1ffffffff,12.0,0.0,0.0
84c2ca3ffffffff,42.0,0.0,0.0
84c2ca5ffffffff,24.0,0.0,0.0
84c2ca7ffffffff,45.0,0.0,0.0
84c2ca9ffffffff,15.0,0.0,0.0
84c2cabffffffff,22.0,0.0,0.0
84c2cadffffffff,77.0,0.0,0.0
84c2cb1ffffffff,3.0,0.0,0.0
84c2cb3ffffffff,15.0,0.0,0.0
84c2cb5ffffffff,12.0,0.0,0.0
84c2cb9ffffffff,2.0,0.0,0.0
84c2cbbffffffff,1.0,0.0,0.0
84c2cbdffffffff,7.0,0.0,0.0
84c2cc1ffffffff,16.0,0.0,0.0
84c2cc3ffffffff,14.0,0.0,0.0
84c2cc5ffffffff,7.0,0.0,0.0
84c2cc7ffffffff,11.0,0.0,0.0
84c2ccbffffffff,9.0,0.0,0.0
84c2ccdffffffff,9.0,0.0,0.0
84c2cd1ffffffff,2.0,0.0,0.0
84c2cd3ffffffff,28.0,0.0,0.0
84c2cd7ffffffff,2.0,0.0,0.0
84c2cd9ffffffff,2.0,0.0,0.0
84c2cdbffffffff,70.0,0.0,0.0
84c2ce1ffffffff,36.0,0.0,0.0
84c2ce3ffffffff,4.0,0.0,0.0
84c2ce5ffffffff,14.0,0.0,0.0
84c2ce7ffffffff,18.0,0.0,0.0
84c2ce9ffffffff,11.0,0.0,0.0
84c2cebffffffff,6.0,0.0,0.0
84c2cedffffffff,19.0,0.0,0.0
84c2d01ffffffff,3.0,0.0,0.0
84c2d03ffffffff,26.0,0.0,0.0
84c2d05ffffffff,17.0,0.0,0.0
84c2d09ffffffff,53.0,0.0,0.0
84c2d0bffffffff,4.0,0.0,0.0
84c2d0dffffffff,66.0,0.0,0.0
84c2d17ffffffff,17.0,0.0,0.0
84c2d1dffffffff,12.0,0.0,0.0
84c2d21ffffffff,6.0,0.0,0.0
84c2d23ffffffff,6.0,0.0,0.0
84c2d27ffffffff,28.0,0.0,0.0
84c2d2bffffffff,2.0,0.0,0.0
84c2d2dffffffff,4.0,0.0,0.0
84c2d31ffffffff,9.0,0.0,0.0
84c2d33ffffffff,10.0,0.0,0.0
84c2d35ffffffff,11.0,0.0,0.0
84c2d37ffffffff,105.0,0.0,0.0
84c2d39ffffffff,12.0,0.0,0.0
84c2d3bffffffff,5.0,0.0,0.0
84c2d43ffffffff,34.0,0.0,0.0
84c2d45ffffffff,121.0,0.0,0.0
84c2d47ffffffff,16.0,0.0,0.0
84c2d49ffffffff,61.0,0.0,0.0
84c2d4bffffffff,19.0,0.0,0.0
84c2d4dffffffff,19.0,0.0,0.0
84c2d55ffffffff,18.0,0.0,0.0
84c2d59ffffffff,2.0,0.0,0.0
84c2d5dffffffff,10.0,0.0,0.0
84c2d61ffffffff,9.0,0.0,0.0
84c2d63ffffffff,40.0,0.0,0.0
84c2d69ffffffff,2.0,0.0,0.0
84c2d6bffffffff,120.0,0.0,0.0
84c2d85ffffffff,46.0,0.0,0.0
84c2d87ffffffff,2.0,0.0,0.0
84c2d8dffffffff,6.0,0.0,0.0
84c2d93ffffffff,138.0,17.0,0.0
84c2d97ffffffff,8.0,0.0,0.0
84c2d9bffffffff,22.0,0.0,0.0
84c2da5ffffffff,2.0,0.0,0.0
84c2dabffffffff,2.0,0.0,0.0
84c2db1ffffffff,2.0,0.0,0.0
84c2db3ffffffff,8.0,0.0,0.0
84c2dbbffffffff,2.0,0.0,0.0
84c2dc3ffffffff,10.0,0.0,0.0
84c2dc5ffffffff,3.0,2.0,0.0
84c2dc7ffffffff,4.0,0.0,0.0
84c2dd1ffffffff,6.0,0.0,0.0
84c2dd5ffffffff,12.0,0.0,0.0
84c2dd9ffffffff,1.0,0.0,0.0
84c2ddbffffffff,1.0,0.0,0.0
84c2de1ffffffff,2.0,0.0,0.0
84c2de3ffffffff,2.0,0.0,0.0
84c2de9ffffffff,4.0,0.0,0.0
84c2debffffffff,8.0,0.0,0.0
84c2dedffffffff,14.0,0.0,0.0
84c2e01ffffffff,6.0,0.0,0.0
84c2e03ffffffff,40.0,0.0,0.0
84c2e05ffffffff,4.0,0.0,0.0
84c2e07ffffffff,78.0,0.0,0.0
84c2e09ffffffff,7.0,0.0,0.0
84c2e0bffffffff,101.0,0.0,0.0
84c2e0dffffffff,41.0,0.0,0.0
84c2e11ffffffff,14.0,0.0,0.0
84c2e13ffffffff,2.0,0.0,0.0
84c2e17ffffffff,50.0,0.0,0.0
84c2e19ffffffff,9.0,0.0,0.0
84c2e1bffffffff,22.0,0.0,0.0
84c2e1dffffffff,38.0,0.0,0.0
84c2e21ffffffff,77.0,0.0,0.0
84c2e23ffffffff,343.0,0.0,0.0
84c2e29ffffffff,79.0,0.0,0.0
84c2e2bffffffff,74.0,0.0,0.0
84c2e2dffffffff,89.0,0.0,0.0
84c2e31ffffffff,3346.0,37.0,0.0
84c2e33ffffffff,506.0,28.0,0.0
84c2e35ffffffff,12.0,0.0,0.0
84c2e37ffffffff,18.0,0.0,0.0
84c2e39ffffffff,569.0,0.0,0.0
84c2e3bffffffff,146.0,0.0,0.0
84c2e3dffffffff,309.0,0.0,0.0
84c2e41ffffffff,3.0,0.0,0.0
84c2e43ffffffff,21.0,0.0,0.0
84c2e47ffffffff,2.0,0.0,0.0
84c2e49ffffffff,4.0,0.0,0.0
84c2e53ffffffff,14.0,0.0,0.0
84c2e55ffffffff,5.0,0.0,0.0
84c2e57ffffffff,9.0,0.0,0.0
84c2e59ffffffff,1.0,0.0,0.0
84c2e5dffffffff,16.0,0.0,0.0
84c2e61ffffffff,50.0,0.0,0.0
84c2e63ffffffff,46.0,0.0,0.0
84c2e67ffffffff,62.0,0.0,0.0
84c2e69ffffffff,20.0,0.0,0.0
84c2e6bffffffff,7.0,0.0,0.0
84c2e6dffffffff,16.0,0.0,0.0
84c2e85ffffffff,20.0,0.0,0.0
84c2e87ffffffff,27.0,0.0,0.0
84c2e89ffffffff,1.0,0.0,0.0
84c2e8bffffffff,2.0,0.0,0.0
84c2e91ffffffff,3.0,0.0,0.0
84c2e99ffffffff,90.0,0.0,0.0
84c2e9bffffffff,27.0,0.0,0.0
84c2ea1ffffffff,43.0,0.0,0.0
84c2ea3ffffffff,1.0,0.0,0.0
84c2ea5ffffffff,2.0,0.0,0.0
84c2ea7ffffffff,2.0,0.0,0.0
84c2ea9ffffffff,3.0,0.0,0.0
84c2eadffffffff,57.0,0.0,0.0
84c2eb1ffffffff,3.0,0.0,0.0
84c2eb5ffffffff,5.0,0.0,0.0
84c2eb7ffffffff,2.0,0.0,0.0
84c2eb9ffffffff,3.0,0.0,0.0
84c2ebbffffffff,56.0,0.0,0.0
84c2ec1ffffffff,2.0,0.0,0.0
84c2ec5ffffffff,6.0,0.0,0.0
84c2ec9ffffffff,4.0,0.0,0.0
84c2ecdffffffff,52.0,0.0,0.0
84c2ed1ffffffff,2.0,0.0,0.0
84c2eddffffffff,7.0,0.0,0.0
84c2ee1ffffffff,50.0,0.0,0.0
84c2ee5ffffffff,19.0,0.0,0.0
84c2ee7ffffffff,29.0,0.0,0.0
84c2ee9ffffffff,2.0,0.0,0.0
84c2eedffffffff,18.0,0.0,0.0
84c2f07ffffffff,2.0,0.0,0.0
84c2f11ffffffff,518.0,0.0,0.0
84c2f13ffffffff,29.0,0.0,0.0
84c2f15ffffffff,642.0,0.0,0.0
84c2f17ffffffff,40.0,0.0,0.0
84c2f1dffffffff,12.0,0.0,0.0
84c2f23ffffffff,200.0,3.0,0.0
84c2f27ffffffff,471.0,0.0,0.0
84c2f2bffffffff,354.0,0.0,0.0
84c2f31ffffffff,52.0,0.0,0.0
84c2f33ffffffff,40.0,0.0,0.0
84c2f35ffffffff,35.0,0.0,0.0
84c2f37ffffffff,168.0,0.0,0.0
84c2f39ffffffff,394.0,2.0,0.0
84c2f3bffffffff,30.0,0.0,0.0
84c2f3dffffffff,669.0,0.0,0.0
84c3053ffffffff,1.0,0.0,0.0
84c3089ffffffff,4.0,0.0,0.0
84c308bffffffff,2.0,0.0,0.0
84c3093ffffffff,7.0,0.0,0.0
84c3097ffffffff,5.0,0.0,0.0
84c309dffffffff,2.0,0.0,0.0
84c30d1ffffffff,2.0,0.0,0.0
84c30d3ffffffff,2.0,0.0,0.0
84c30dbffffffff,6.0,0.0,0.0
84c3201ffffffff,15.0,0.0,0.0
84c3207ffffffff,4.0,0.0,0.0
84c3209ffffffff,15.0,0.0,0.0
84c320dffffffff,16.0,0.0,0.0
84c3215ffffffff,4.0,0.0,0.0
84c3217ffffffff,120.0,0.0,0.0
84c3219ffffffff,4.0,0.0,0.0
84c3241ffffffff,4.0,0.0,0.0
84c3243ffffffff,4.0,0.0,0.0
84c3247ffffffff,20.0,0.0,0.0
84c3283ffffffff,2.0,0.0,0.0
84c3297ffffffff,45.0,1.0,0.0
84c329bffffffff,22.0,0.0,0.0
84c329dffffffff,1.0,0.0,0.0
84c32a7ffffffff,6.0,0.0,0.0
84c32adffffffff,2.0,0.0,0.0
84c32b9ffffffff,2.0,0.0,0.0
84c32bbffffffff,4.0,0.0,0.0
84c32c5ffffffff,2.0,0.0,0.0
84c32dbffffffff,7.0,0.0,0.0
84c32e1ffffffff,48.0,0.0,0.0
84c32edffffffff,80.0,0.0,0.0
84c3401ffffffff,45.0,0.0,0.0
84c3403ffffffff,75.0,0.0,0.0
84c3405ffffffff,17.0,0.0,0.0
84c340dffffffff,30.0,0.0,0.0
84c3411ffffffff,12.0,0.0,0.0
84c3415ffffffff,15.0,0.0,0.0
84c3417ffffffff,4.0,0.0,0.0
84c3427ffffffff,16.0,0.0,0.0
84c3437ffffffff,2.0,0.0,0.0
84c3439ffffffff,10.0,0.0,0.0
84c343bffffffff,33.0,0.0,0.0
84c343dffffffff,2.0,0.0,0.0
84c3441ffffffff,2.0,0.0,0.0
84c3447ffffffff,2.0,0.0,0.0
84c345dffffffff,5.0,0.0,0.0
84c3463ffffffff,2.0,0.0,0.0
84c346bffffffff,2.0,0.0,0.0
84c3483ffffffff,2.0,0.0,0.0
84c3485ffffffff,6.0,0.0,0.0
84c3489ffffffff,20.0,0.0,0.0
84c348bffffffff,9.0,0.0,0.0
84c3491ffffffff,3.0,0.0,0.0
84c3493ffffffff,9.0,0.0,0.0
84c3495ffffffff,4.0,0.0,0.0
84c3497ffffffff,31.0,1.0,0.0
84c349bffffffff,35.0,0.0,0.0
84c349dffffffff,6.0,0.0,0.0
84c34a1ffffffff,4.0,0.0,0.0
84c34a3ffffffff,2.0,0.0,0.0
84c34a9ffffffff,2.0,0.0,0.0
84c34adffffffff,2.0,0.0,0.0
84c34b1ffffffff,3.0,0.0,0.0
84c34b7ffffffff,2.0,0.0,0.0
84c34b9ffffffff,2.0,0.0,0.0
84c34bbffffffff,63.0,8.0,0.0
84c34bdffffffff,7.0,0.0,0.0
84c34c1ffffffff,7.0,0.0,0.0
84c34c7ffffffff,9.0,0.0,0.0
84c34cbffffffff,4.0,0.0,0.0
84c34d1ffffffff,4.0,0.0,0.0
84c34d3ffffffff,2.0,0.0,0.0
84c34e3ffffffff,23.0,0.0,0.0
84c34e5ffffffff,2.0,0.0,0.0
84c34e7ffffffff,10.0,0.0,0.0
84c34e9ffffffff,34.0,0.0,0.0
84c34ebffffffff,6.0,0.0,0.0
84c3501ffffffff,9.0,0.0,0.0
84c3503ffffffff,27.0,0.0,0.0
84c3505ffffffff,32.0,0.0,0.0
84c3509ffffffff,15.0,0.0,0.0
84c350dffffffff,11.0,0.0,0.0
84c3511ffffffff,2.0,0.0,0.0
84c3515ffffffff,2.0,0.0,0.0
84c3519ffffffff,15.0,0.0,0.0
84c351bffffffff,3.0,0.0,0.0
84c351dffffffff,6.0,0.0,0.0
84c3521ffffffff,25.0,0.0,0.0
84c3527ffffffff,9.0,0.0,0.0
84c3529ffffffff,4.0,0.0,0.0
84c3531ffffffff,2.0,0.0,0.0
84c3533ffffffff,3.0,0.0,0.0
84c3539ffffffff,22.0,0.0,0.0
84c353bffffffff,1.0,0.0,0.0
84c353dffffffff,6.0,0.0,0.0
84c3543ffffffff,7.0,0.0,0.0
84c3545ffffffff,11.0,0.0,0.0
84c3547ffffffff,3.0,0.0,0.0
84c3551ffffffff,2.0,0.0,0.0
84c3553ffffffff,8.0,0.0,0.0
84c3555ffffffff,2.0,0.0,0.0
84c3557ffffffff,2.0,0.0,0.0
84c3563ffffffff,7.0,0.0,0.0
84c3569ffffffff,16.0,0.0,0.0
84c356dffffffff,16.0,0.0,0.0
84c358bffffffff,6.0,0.0,0.0
84c3595ffffffff,3.0,0.0,0.0
84c359dffffffff,6.0,0.0,0.0
84c35a5ffffffff,2.0,0.0,0.0
84c35adffffffff,8.0,0.0,0.0
84c35b5ffffffff,3.0,0.0,0.0
84c35b7ffffffff,4.0,0.0,0.0
84c35bbffffffff,1.0,0.0,0.0
84c35c5ffffffff,1.0,0.0,0.0
84c35cdffffffff,3.0,0.0,0.0
84c35d1ffffffff,13.0,0.0,0.0
84c35d5ffffffff,2.0,0.0,0.0
84c35d7ffffffff,19.0,0.0,0.0
84c35d9ffffffff,2.0,0.0,0.0
84c35edffffffff,4.0,0.0,0.0
84c3603ffffffff,12.0,0.0,0.0
84c3609ffffffff,26.0,0.0,0.0
84c360dffffffff,13.0,0.0,0.0
84c3637ffffffff,6.0,0.0,0.0
84c3641ffffffff,2.0,0.0,0.0
84c3647ffffffff,20.0,0.0,0.0
84c364dffffffff,11.0,0.0,0.0
84c3659ffffffff,10.0,0.0,0.0
84c3663ffffffff,18.0,0.0,0.0
84c3667ffffffff,4.0,0.0,0.0
84c366dffffffff,2.0,0.0,0.0
84c3687ffffffff,2.0,0.0,0.0
84c36a3ffffffff,6.0,0.0,0.0
84c36cbffffffff,1.0,0.0,0.0
84c36d9ffffffff,3.0,0.0,0.0
84c36ddffffffff,7.0,0.0,0.0
84c3703ffffffff,5.0,0.0,0.0
84c3709ffffffff,53.0,0.0,0.0
84c371dffffffff,4.0,0.0,0.0
84c3733ffffffff,4.0,0.0,0.0
84c3735ffffffff,15.0,0.0,0.0
84c3739ffffffff,5.0,0.0,0.0
84c3743ffffffff,7.0,0.0,0.0
84c3755ffffffff,14.0,0.0,0.0
84c3759ffffffff,2.0,0.0,0.0
84c375bffffffff,1.0,0.0,0.0
84c375dffffffff,42.0,0.0,0.0
84c3767ffffffff,27.0,0.0,0.0
84c3769ffffffff,1.0,1.0,0.0
84c376dffffffff,19.0,0.0,0.0
84ce127ffffffff,64.0,12.0,0.0
84ce147ffffffff,1.0,1.0,0.0
84ce169ffffffff,2.0,0.0,0.0
84ce801ffffffff,5.0,0.0,0.0
84ce803ffffffff,19.0,0.0,0.0
84ce805ffffffff,1.0,0.0,0.0
84ce807ffffffff,24.0,0.0,0.0
84ce809ffffffff,196.0,0.0,0.0
84ce80bffffffff,332.0,0.0,0.0
84ce80dffffffff,49.0,0.0,0.0
84ce811ffffffff,8.0,0.0,0.0
84ce813ffffffff,38.0,0.0,0.0
84ce815ffffffff,5.0,0.0,0.0
84ce817ffffffff,7.0,0.0,0.0
84ce819ffffffff,20.0,7.0,0.0
84ce81bffffffff,3.0,0.0,0.0
84ce81dffffffff,13.0,0.0,0.0
84ce823ffffffff,3.0,0.0,0.0
84ce827ffffffff,12.0,0.0,0.0
84ce82bffffffff,20.0,0.0,0.0
84ce831ffffffff,113.0,0.0,0.0
84ce833ffffffff,13.0,0.0,0.0
84ce835ffffffff,12.0,0.0,0.0
84ce837ffffffff,1.0,0.0,0.0
84ce839ffffffff,289.0,0.0,0.0
84ce83bffffffff,6.0,0.0,0.0
84ce83dffffffff,70.0,0.0,0.0
84ce843ffffffff,5.0,0.0,0.0
84ce847ffffffff,33.0,0.0,0.0
84ce849ffffffff,6.0,0.0,0.0
84ce851ffffffff,8.0,0.0,0.0
84ce853ffffffff,3.0,2.0,0.0
84ce855ffffffff,56.0,0.0,0.0
84ce857ffffffff,13.0,0.0,0.0
84ce859ffffffff,1.0,0.0,0.0
84ce85bffffffff,13.0,0.0,0.0
84ce85dffffffff,2.0,0.0,0.0
84ce863ffffffff,5.0,0.0,0.0
84ce865ffffffff,3.0,0.0,0.0
84ce881ffffffff,385.0,18.0,0.0
84ce885ffffffff,20.0,0.0,0.0
84ce887ffffffff,32.0,4.0,0.0
84ce88dffffffff,39.0,0.0,0.0
84ce895ffffffff,11.0,0.0,0.0
84ce8a1ffffffff,14.0,0.0,0.0
84ce8a3ffffffff,12.0,0.0,0.0
84ce8a5ffffffff,3.0,0.0,0.0
84ce8a9ffffffff,70.0,2.0,0.0
84ce8abffffffff,4.0,0.0,0.0
84ce8b1ffffffff,2.0,0.0,0.0
84ce8b5ffffffff,10.0,0.0,0.0
84ce8bdffffffff,2.0,0.0,0.0
84ce8c1ffffffff,538.0,7.0,0.0
84ce8c3ffffffff,4.0,0.0,0.0
84ce8c5ffffffff,14.0,0.0,0.0
84ce8c7ffffffff,240.0,0.0,0.0
84ce8c9ffffffff,246.0,3.0,0.0
84ce8cbffffffff,29.0,0.0,0.0
84ce8cdffffffff,13.0,0.0,0.0
84ce8e1ffffffff,449.0,15.0,0.0
84ce8e3ffffffff,2.0,0.0,0.0
84ce8e5ffffffff,63.0,4.0,0.0
84ce8e7ffffffff,3.0,0.0,0.0
84ce8e9ffffffff,34.0,2.0,0.0
84ce8ebffffffff,7.0,0.0,0.0
84ce8edffffffff,5.0,0.0,0.0
84ce907ffffffff,2.0,0.0,0.0
84ce913ffffffff,29.0,0.0,0.0
84ce917ffffffff,1.0,0.0,0.0
84ce923ffffffff,37.0,0.0,0.0
84ce927ffffffff,25.0,0.0,0.0
84ce931ffffffff,482.0,0.0,0.0
84ce933ffffffff,42.0,0.0,0.0
84ce935ffffffff,329.0,0.0,0.0
84ce937ffffffff,156.0,0.0,0.0
84ce93bffffffff,9.0,0.0,0.0
84ce955ffffffff,8.0,0.0,0.0
84ce961ffffffff,2.0,0.0,0.0
84ce969ffffffff,6.0,0.0,0.0
84ce96dffffffff,11.0,0.0,0.0
84ce981ffffffff,41.0,0.0,0.0
84ce983ffffffff,76.0,0.0,0.0
84ce989ffffffff,347.0,0.0,0.0
84ce98bffffffff,2.0,0.0,0.0
84ce98dffffffff,65.0,0.0,0.0
84ce991ffffffff,1.0,0.0,0.0
84ce993ffffffff,3.0,0.0,0.0
84ce995ffffffff,9.0,0.0,0.0
84ce997ffffffff,16.0,0.0,0.0
84ce999ffffffff,1.0,0.0,0.0
84ce99bffffffff,14.0,0.0,0.0
84ce9a9ffffffff,2.0,0.0,0.0
84ce9abffffffff,1.0,0.0,0.0
84ce9b1ffffffff,6.0,0.0,0.0
84ce9b3ffffffff,76.0,0.0,0.0
84ce9b5ffffffff,31.0,0.0,0.0
84ce9b7ffffffff,34.0,0.0,0.0
84ce9bbffffffff,2.0,0.0,0.0
84ce9bdffffffff,35.0,0.0,0.0
84ce9c1ffffffff,7.0,0.0,0.0
84ce9c3ffffffff,25.0,0.0,0.0
84ce9c7ffffffff,250.0,0.0,0.0
84ce9cbffffffff,4.0,0.0,0.0
84ce9cdffffffff,1.0,0.0,0.0
84ce9d1ffffffff,110.0,0.0,0.0
84ce9d3ffffffff,80.0,2.0,0.0
84ce9d5ffffffff,6.0,0.0,0.0
84ce9d7ffffffff,57.0,0.0,0.0
84ce9d9ffffffff,10.0,0.0,0.0
84ce9dbffffffff,13.0,0.0,0.0
84ce9ddffffffff,71.0,0.0,0.0
84ce9e1ffffffff,4.0,0.0,0.0
84ce9e3ffffffff,13.0,0.0,0.0
84ce9e5ffffffff,6.0,0.0,0.0
84ce9ebffffffff,6.0,0.0,0.0
84ce9edffffffff,4.0,0.0,0.0
84cea01ffffffff,2.0,0.0,0.0
84cea03ffffffff,21.0,3.0,0.0
84cea05ffffffff,17.0,0.0,0.0
84cea07ffffffff,90.0,0.0,0.0
84cea11ffffffff,73.0,1.0,0.0
84cea17ffffffff,86.0,1.0,0.0
84cea1dffffffff,5.0,0.0,0.0
84cea21ffffffff,2.0,0.0,0.0
84cea25ffffffff,8.0,0.0,0.0
84cea27ffffffff,4.0,0.0,0.0
84cea2bffffffff,11.0,0.0,0.0
84cea31ffffffff,10.0,0.0,0.0
84cea35ffffffff,7.0,0.0,0.0
84cea37ffffffff,18.0,0.0,0.0
84cea39ffffffff,23.0,0.0,0.0
84cea3dffffffff,50.0,0.0,0.0
84cea41ffffffff,3.0,0.0,0.0
84cea4bffffffff,2.0,0.0,0.0
84cea85ffffffff,510.0,17.0,0.0
84cea89ffffffff,73.0,13.0,0.0
84cea8dffffffff,749.0,143.0,0.0
84ceaa1ffffffff,26.0,0.0,0.0
84ceaa3ffffffff,11.0,0.0,0.0
84ceaa5ffffffff,17.0,1.0,0.0
84ceaa7ffffffff,584.0,3.0,0.0
84ceaa9ffffffff,912.0,23.0,0.0
84ceaabffffffff,16.0,0.0,0.0
84ceaadffffffff,51.0,4.0,0.0
84ceab5ffffffff,5.0,0.0,0.0
84ceabdffffffff,2.0,0.0,0.0
84ceac1ffffffff,342.0,180.0,0.0
84ceac5ffffffff,316.0,116.0,0.0
84ceac7ffffffff,140.0,41.0,0.0
84ceac9ffffffff,4.0,0.0,0.0
84ceacdffffffff,79.0,26.0,0.0
84ceae1ffffffff,17.0,0.0,0.0
84ceae3ffffffff,332.0,11.0,0.0
84ceae5ffffffff,51.0,1.0,0.0
84ceae7ffffffff,551.0,29.0,0.0
84ceaebffffffff,53.0,12.0,0.0
84ceb01ffffffff,1.0,0.0,0.0
84ceb2dffffffff,1.0,0.0,0.0
84ceb31ffffffff,3.0,0.0,0.0
84ceb37ffffffff,2.0,0.0,0.0
84cf105ffffffff,1.0,0.0,0.0
84cf121ffffffff,18.0,7.0,0.0
84cf123ffffffff,260.0,38.0,0.0
84cf125ffffffff,6.0,0.0,0.0
84cf127ffffffff,82.0,10.0,0.0
84cf129ffffffff,124.0,27.0,0.0
84cf12bffffffff,99.0,24.0,0.0
84cf12dffffffff,2.0,0.0,0.0
84cf135ffffffff,24.0,0.0,0.0
84cf13dffffffff,9.0,5.0,0.0
84cf161ffffffff,4.0,2.0,0.0
84cf163ffffffff,21.0,5.0,0.0
84cf165ffffffff,81.0,2.0,0.0
84cf167ffffffff,40.0,10.0,0.0
84cf16dffffffff,61.0,13.0,0.0
84cf813ffffffff,5.0,0.0,0.0
84cf831ffffffff,3.0,0.0,0.0
84cf833ffffffff,2.0,0.0,0.0
84cf851ffffffff,3.0,0.0,0.0
84cf853ffffffff,88.0,0.0,0.0
84cf881ffffffff,30.0,0.0,0.0
84cf883ffffffff,1.0,0.0,0.0
84cf887ffffffff,51.0,3.0,0.0
84cf88dffffffff,19.0,3.0,0.0
84cf895ffffffff,1.0,1.0,0.0
84cf899ffffffff,2.0,0.0,0.0
84cf8a3ffffffff,79.0,0.0,0.0
84cf8a7ffffffff,2.0,0.0,0.0
84cf8b1ffffffff,3.0,0.0,0.0
84cf8b3ffffffff,3.0,0.0,0.0
84cf8b5ffffffff,11.0,0.0,0.0
84cf8b9ffffffff,7.0,0.0,0.0
84cf8bbffffffff,45.0,2.0,0.0
84cf8bdffffffff,75.0,0.0,0.0
