cell_id,Troglodytes aedon,Troglodytes aedon [aedon Group],Troglodytes aedon [brunneicollis Group]
84264b9ffffffff,33.0,0.0,0.0
84264bbffffffff,49.0,0.0,0.0
84264bdffffffff,2.0,0.0,0.0
84264c1ffffffff,21.0,0.0,0.0
84264c3ffffffff,82.0,0.0,0.0
84264c5ffffffff,139.0,7.0,0.0
84264c7ffffffff,83.0,0.0,0.0
84264cbffffffff,33.0,0.0,0.0
84264cdffffffff,8.0,0.0,0.0
84264d1ffffffff,300.0,0.0,0.0
84264d5ffffffff,11.0,0.0,0.0
84264d7ffffffff,3.0,0.0,0.0
84264d9ffffffff,159.0,0.0,0.0
84264dbffffffff,105.0,0.0,0.0
84264ddffffffff,27.0,0.0,0.0
84264e1ffffffff,2.0,0.0,0.0
84264e3ffffffff,7.0,0.0,0.0
84264e5ffffffff,87.0,0.0,0.0
84264e7ffffffff,5.0,0.0,0.0
84264e9ffffffff,4.0,0.0,0.0
84264ebffffffff,4.0,0.0,0.0
84264edffffffff,19.0,0.0,0.0
8426501ffffffff,33.0,0.0,0.0
8426503ffffffff,5.0,0.0,0.0
8426505ffffffff,38.0,0.0,0.0
8426507ffffffff,2.0,0.0,0.0
8426509ffffffff,11.0,0.0,0.0
842650bffffffff,39.0,0.0,0.0
842650dffffffff,72.0,0.0,0.0
8426511ffffffff,7.0,0.0,0.0
8426513ffffffff,5.0,0.0,0.0
8426515ffffffff,30.0,0.0,0.0
8426517ffffffff,6.0,0.0,0.0
8426519ffffffff,8.0,0.0,0.0
842651bffffffff,49.0,0.0,0.0
842651dffffffff,18.0,2.0,0.0
8426521ffffffff,67.0,0.0,0.0
8426523ffffffff,4.0,0.0,0.0
8426525ffffffff,17.0,0.0,0.0
8426527ffffffff,49.0,0.0,0.0
8426529ffffffff,84.0,0.0,0.0
842652bffffffff,117.0,0.0,0.0
842652dffffffff,56.0,0.0,0.0
8426531ffffffff,197.0,0.0,0.0
8426533ffffffff,441.0,9.0,0.0
8426535ffffffff,17.0,0.0,0.0
8426537ffffffff,24.0,0.0,0.0
8426539ffffffff,13.0,0.0,0.0
842653bffffffff,258.0,12.0,0.0
842653dffffffff,176.0,0.0,0.0
8426541ffffffff,55.0,0.0,0.0
8426543ffffffff,133.0,3.0,0.0
8426545ffffffff,16.0,0.0,0.0
8426547ffffffff,131.0,4.0,0.0
8426549ffffffff,5.0,3.0,0.0
842654bffffffff,59.0,0.0,0.0
842654dffffffff,67.0,0.0,0.0
8426551ffffffff,246.0,0.0,0.0
8426553ffffffff,12.0,0.0,0.0
8426555ffffffff,455.0,4.0,0.0
8426557ffffffff,185.0,0.0,0.0
8426559ffffffff,85.0,7.0,0.0
842655bffffffff,80.0,7.0,0.0
842655dffffffff,645.0,5.0,0.0
8426561ffffffff,394.0,0.0,0.0
8426563ffffffff,382.0,2.0,0.0
8426565ffffffff,348.0,1.0,0.0
8426567ffffffff,832.0,4.0,0.0
8426569ffffffff,55.0,0.0,0.0
842656bffffffff,13.0,2.0,0.0
842656dffffffff,134.0,0.0,0.0
8426583ffffffff,4.0,0.0,0.0
8426587ffffffff,13.0,1.0,0.0
842658bffffffff,1.0,0.0,0.0
8426593ffffffff,17.0,0.0,0.0
8426595ffffffff,2.0,0.0,0.0
8426599ffffffff,28.0,2.0,0.0
842659bffffffff,115.0,0.0,0.0
842659dffffffff,2.0,0.0,0.0
84265a3ffffffff,74.0,6.0,0.0
84265a5ffffffff,8.0,0.0,0.0
84265a7ffffffff,49.0,2.0,0.0
84265a9ffffffff,3.0,0.0,0.0
84265b1ffffffff,59.0,2.0,0.0
84265b3ffffffff,19.0,1.0,0.0
84265b5ffffffff,208.0,6.0,0.0
84265b7ffffffff,32.0,0.0,0.0
84265b9ffffffff,66.0,2.0,0.0
84265bbffffffff,5.0,0.0,0.0
84265bdffffffff,19.0,0.0,0.0
84265c1ffffffff,28.0,0.0,0.0
84265c3ffffffff,1.0,0.0,0.0
84265c5ffffffff,7.0,0.0,0.0
84265c7ffffffff,5.0,0.0,0.0
84265c9ffffffff,6.0,0.0,0.0
84265cbffffffff,3.0,0.0,0.0
84265cdffffffff,1.0,0.0,0.0
84265d3ffffffff,5.0,0.0,0.0
84265d7ffffffff,27.0,0.0,0.0
84265d9ffffffff,37.0,0.0,0.0
84265dbffffffff,61.0,0.0,0.0
84265e1ffffffff,3.0,0.0,0.0
84265e3ffffffff,3.0,0.0,0.0
84265e5ffffffff,13.0,0.0,0.0
84265e7ffffffff,5.0,0.0,0.0
84265e9ffffffff,3.0,0.0,0.0
84265ebffffffff,2.0,0.0,0.0
84265edffffffff,26.0,0.0,0.0
8426601ffffffff,44.0,1.0,0.0
8426603ffffffff,98.0,2.0,0.0
8426605ffffffff,35.0,7.0,0.0
8426607ffffffff,717.0,15.0,0.0
8426609ffffffff,295.0,3.0,0.0
842660bffffffff,156.0,37.0,0.0
842660dffffffff,9.0,2.0,0.0
8426611ffffffff,89.0,4.0,0.0
8426613ffffffff,79.0,6.0,0.0
8426615ffffffff,55.0,2.0,0.0
8426617ffffffff,71.0,0.0,0.0
8426619ffffffff,600.0,40.0,0.0
842661bffffffff,2225.0,29.0,0.0
842661dffffffff,25.0,0.0,0.0
8426621ffffffff,403.0,20.0,0.0
8426623ffffffff,209.0,2.0,0.0
8426625ffffffff,272.0,9.0,0.0
8426627ffffffff,42.0,7.0,0.0
8426629ffffffff,466.0,37.0,0.0
842662bffffffff,353.0,13.0,0.0
842662dffffffff,621.0,21.0,0.0
8426631ffffffff,67.0,0.0,0.0
8426633ffffffff,12.0,0.0,0.0
8426635ffffffff,35.0,0.0,0.0
8426637ffffffff,6.0,4.0,0.0
8426639ffffffff,55.0,1.0,0.0
842663bffffffff,54.0,2.0,0.0
842663dffffffff,381.0,1.0,0.0
8426641ffffffff,2524.0,137.0,0.0
8426643ffffffff,56.0,4.0,0.0
8426645ffffffff,2534.0,78.0,0.0
8426647ffffffff,472.0,8.0,0.0
8426649ffffffff,1254.0,32.0,0.0
842664bffffffff,575.0,8.0,0.0
842664dffffffff,5273.0,550.0,0.0
8426651ffffffff,97.0,0.0,0.0
8426653ffffffff,31.0,0.0,0.0
8426655ffffffff,92.0,2.0,0.0
8426657ffffffff,1011.0,13.0,0.0
8426659ffffffff,79.0,0.0,0.0
842665bffffffff,202.0,0.0,0.0
842665dffffffff,35.0,15.0,0.0
8426661ffffffff,283.0,13.0,0.0
8426663ffffffff,38.0,7.0,0.0
8426665ffffffff,2358.0,70.0,0.0
8426667ffffffff,77.0,18.0,0.0
8426669ffffffff,1914.0,49.0,0.0
842666bffffffff,841.0,22.0,0.0
842666dffffffff,160.0,4.0,0.0
8426681ffffffff,40.0,0.0,0.0
8426683ffffffff,12.0,0.0,0.0
8426685ffffffff,7.0,0.0,0.0
8426687ffffffff,1.0,0.0,0.0
8426689ffffffff,286.0,20.0,0.0
842668bffffffff,215.0,63.0,0.0
842668dffffffff,8.0,0.0,0.0
8426691ffffffff,2.0,2.0,0.0
8426693ffffffff,10.0,0.0,0.0
8426695ffffffff,17.0,0.0,0.0
8426697ffffffff,3.0,0.0,0.0
8426699ffffffff,17.0,0.0,0.0
842669bffffffff,36.0,22.0,0.0
842669dffffffff,8.0,0.0,0.0
84266a1ffffffff,213.0,11.0,0.0
84266a3ffffffff,15.0,0.0,0.0
84266a5ffffffff,133.0,39.0,0.0
84266a7ffffffff,6.0,0.0,0.0
84266a9ffffffff,42.0,3.0,0.0
84266abffffffff,39.0,8.0,0.0
84266adffffffff,100.0,11.0,0.0
84266b1ffffffff,60.0,13.0,0.0
84266b3ffffffff,6.0,0.0,0.0
84266b5ffffffff,57.0,12.0,0.0
84266b7ffffffff,579.0,2.0,0.0
84266b9ffffffff,1.0,0.0,0.0
84266bbffffffff,25.0,0.0,0.0
84266bdffffffff,2.0,0.0,0.0
84266c1ffffffff,47.0,0.0,0.0
84266c3ffffffff,19.0,0.0,0.0
84266c5ffffffff,257.0,9.0,0.0
84266c7ffffffff,3.0,0.0,0.0
84266c9ffffffff,12.0,6.0,0.0
84266cbffffffff,25.0,0.0,0.0
84266cdffffffff,268.0,0.0,0.0
84266d1ffffffff,129.0,3.0,0.0
84266d3ffffffff,214.0,10.0,0.0
84266d5ffffffff,1023.0,173.0,0.0
84266d7ffffffff,17.0,0.0,0.0
84266d9ffffffff,7.0,0.0,0.0
84266dbffffffff,847.0,85.0,0.0
84266ddffffffff,18.0,1.0,0.0
84266e1ffffffff,678.0,7.0,0.0
84266e3ffffffff,34.0,2.0,0.0
84266e5ffffffff,8.0,0.0,0.0
84266e7ffffffff,17.0,0.0,0.0
84266e9ffffffff,52.0,4.0,0.0
84266ebffffffff,71.0,0.0,0.0
84266edffffffff,33.0,2.0,0.0
8426701ffffffff,8.0,0.0,0.0
8426703ffffffff,25.0,0.0,0.0
8426705ffffffff,160.0,4.0,0.0
8426707ffffffff,75.0,4.0,0.0
8426709ffffffff,29.0,2.0,0.0
842670bffffffff,44.0,7.0,0.0
842670dffffffff,42.0,2.0,0.0
8426711ffffffff,101.0,6.0,0.0
8426713ffffffff,47.0,8.0,0.0
8426715ffffffff,2.0,0.0,0.0
8426717ffffffff,109.0,2.0,0.0
8426719ffffffff,695.0,30.0,0.0
842671bffffffff,99.0,4.0,0.0
842671dffffffff,42.0,6.0,0.0
8426721ffffffff,23.0,0.0,0.0
8426723ffffffff,71.0,0.0,0.0
8426725ffffffff,3.0,0.0,0.0
8426727ffffffff,9.0,0.0,0.0
8426729ffffffff,6.0,0.0,0.0
842672bffffffff,9.0,0.0,0.0
842672dffffffff,16.0,0.0,0.0
8426731ffffffff,19.0,0.0,0.0
8426733ffffffff,129.0,2.0,0.0
8426735ffffffff,42.0,2.0,0.0
8426737ffffffff,13.0,0.0,0.0
8426739ffffffff,14.0,5.0,0.0
842673bffffffff,75.0,0.0,0.0
842673dffffffff,16.0,0.0,0.0
8426741ffffffff,53.0,0.0,0.0
8426743ffffffff,181.0,6.0,0.0
8426745ffffffff,760.0,26.0,0.0
8426747ffffffff,590.0,4.0,0.0
8426749ffffffff,41.0,0.0,0.0
842674bffffffff,16.0,0.0,0.0
842674dffffffff,15.0,0.0,0.0
8426751ffffffff,17.0,2.0,0.0
8426753ffffffff,69.0,3.0,0.0
8426755ffffffff,25.0,9.0,0.0
8426757ffffffff,16.0,8.0,0.0
8426759ffffffff,105.0,2.0,0.0
842675bffffffff,232.0,10.0,0.0
842675dffffffff,254.0,7.0,0.0
8426761ffffffff,44.0,2.0,0.0
8426763ffffffff,22.0,0.0,0.0
8426765ffffffff,147.0,0.0,0.0
8426767ffffffff,34.0,0.0,0.0
8426769ffffffff,11.0,2.0,0.0
842676bffffffff,38.0,0.0,0.0
842676dffffffff,36.0,2.0,0.0
8426801ffffffff,333.0,0.0,0.0
8426803ffffffff,130.0,0.0,0.0
8426805ffffffff,135.0,0.0,0.0
8426807ffffffff,49.0,0.0,0.0
8426809ffffffff,58.0,0.0,0.0
842680bffffffff,118.0,0.0,0.0
842680dffffffff,72.0,0.0,0.0
8426811ffffffff,301.0,0.0,0.0
8426813ffffffff,3630.0,4.0,0.0
8426815ffffffff,140.0,0.0,0.0
8426817ffffffff,272.0,0.0,0.0
8426819ffffffff,4301.0,161.0,0.0
842681bffffffff,7175.0,0.0,0.0
842681dffffffff,134.0,0.0,0.0
8426821ffffffff,13.0,0.0,0.0
8426823ffffffff,29.0,0.0,0.0
8426825ffffffff,10.0,0.0,0.0
8426827ffffffff,10.0,0.0,0.0
8426829ffffffff,2.0,0.0,0.0
842682bffffffff,32.0,0.0,0.0
842682dffffffff,8.0,0.0,0.0
8426831ffffffff,224.0,0.0,0.0
8426833ffffffff,382.0,0.0,0.0
8426835ffffffff,130.0,0.0,0.0
8426837ffffffff,151.0,0.0,0.0
8426839ffffffff,53.0,0.0,0.0
842683bffffffff,185.0,0.0,0.0
842683dffffffff,56.0,0.0,0.0
8426841ffffffff,19.0,1.0,0.0
8426843ffffffff,85.0,3.0,0.0
8426847ffffffff,105.0,6.0,0.0
842684bffffffff,24.0,0.0,0.0
8426851ffffffff,36.0,1.0,0.0
8426853ffffffff,1834.0,34.0,0.0
8426855ffffffff,86.0,0.0,0.0
8426857ffffffff,182.0,4.0,0.0
8426859ffffffff,174.0,4.0,0.0
842685bffffffff,250.0,7.0,0.0
842685dffffffff,101.0,7.0,0.0
8426865ffffffff,2.0,0.0,0.0
8426867ffffffff,4.0,0.0,0.0
8426881ffffffff,654.0,0.0,0.0
8426883ffffffff,2.0,0.0,0.0
8426885ffffffff,469.0,0.0,0.0
8426887ffffffff,187.0,0.0,0.0
8426889ffffffff,2564.0,0.0,0.0
842688bffffffff,124.0,0.0,0.0
842688dffffffff,445.0,0.0,0.0
8426891ffffffff,58.0,0.0,0.0
8426893ffffffff,60.0,0.0,0.0
8426897ffffffff,6.0,0.0,0.0
8426899ffffffff,55.0,0.0,0.0
842689dffffffff,96.0,0.0,0.0
84268a1ffffffff,10.0,0.0,0.0
84268a3ffffffff,47.0,0.0,0.0
84268a5ffffffff,62.0,0.0,0.0
84268a7ffffffff,55.0,0.0,0.0
84268a9ffffffff,53.0,0.0,0.0
84268abffffffff,86.0,0.0,0.0
84268adffffffff,32.0,0.0,0.0
84268b1ffffffff,69.0,0.0,0.0
84268b3ffffffff,24.0,0.0,0.0
84268b5ffffffff,50.0,0.0,0.0
84268b7ffffffff,79.0,9.0,0.0
84268b9ffffffff,129.0,0.0,0.0
84268bbffffffff,245.0,2.0,0.0
84268bdffffffff,114.0,0.0,0.0
84268c1ffffffff,838.0,0.0,0.0
84268c3ffffffff,148.0,0.0,0.0
84268c5ffffffff,1471.0,1.0,0.0
84268c7ffffffff,3398.0,0.0,0.0
84268c9ffffffff,116.0,0.0,0.0
84268cbffffffff,86.0,0.0,0.0
84268cdffffffff,12285.0,2.0,0.0
84268d1ffffffff,11.0,0.0,0.0
84268d3ffffffff,156.0,0.0,0.0
84268d5ffffffff,242.0,0.0,0.0
84268d7ffffffff,84.0,0.0,0.0
84268d9ffffffff,192.0,0.0,0.0
84268dbffffffff,52.0,0.0,0.0
84268ddffffffff,17.0,0.0,0.0
84268e1ffffffff,82.0,2.0,0.0
84268e3ffffffff,18.0,0.0,0.0
84268e5ffffffff,52.0,0.0,0.0
84268e7ffffffff,201.0,0.0,0.0
84268e9ffffffff,43.0,0.0,0.0
84268ebffffffff,437.0,2.0,0.0
84268edffffffff,65.0,0.0,0.0
8426901ffffffff,17.0,1.0,0.0
8426905ffffffff,178.0,7.0,0.0
8426907ffffffff,19.0,2.0,0.0
8426909ffffffff,17.0,2.0,0.0
842690dffffffff,293.0,35.0,0.0
8426913ffffffff,2.0,0.0,0.0
8426919ffffffff,4.0,0.0,0.0
842691bffffffff,7.0,0.0,0.0
8426923ffffffff,3.0,0.0,0.0
8426927ffffffff,3.0,0.0,0.0
8426929ffffffff,7.0,2.0,0.0
842692bffffffff,43.0,6.0,0.0
842692dffffffff,8.0,2.0,0.0
8426941ffffffff,31.0,0.0,0.0
8426943ffffffff,4.0,0.0,0.0
8426945ffffffff,235.0,7.0,0.0
8426947ffffffff,48.0,13.0,0.0
8426949ffffffff,4.0,0.0,0.0
842694dffffffff,109.0,21.0,0.0
8426951ffffffff,8.0,0.0,0.0
8426953ffffffff,46.0,0.0,0.0
8426955ffffffff,4.0,2.0,0.0
8426957ffffffff,18.0,3.0,0.0
8426959ffffffff,19.0,0.0,0.0
842695bffffffff,53.0,0.0,0.0
842695dffffffff,8.0,2.0,0.0
8426961ffffffff,409.0,165.0,0.0
8426963ffffffff,250.0,68.0,0.0
8426965ffffffff,21.0,0.0,0.0
8426967ffffffff,60.0,1.0,0.0
8426969ffffffff,213.0,45.0,0.0
842696bffffffff,1206.0,413.0,0.0
8426981ffffffff,40.0,0.0,0.0
8426983ffffffff,252.0,0.0,0.0
8426985ffffffff,3.0,0.0,0.0
8426987ffffffff,307.0,0.0,0.0
8426989ffffffff,267.0,0.0,0.0
842698bffffffff,144.0,0.0,0.0
842698dffffffff,42.0,0.0,0.0
8426991ffffffff,117.0,0.0,0.0
8426993ffffffff,10.0,0.0,0.0
8426995ffffffff,398.0,0.0,0.0
8426997ffffffff,29.0,0.0,0.0
8426999ffffffff,56.0,0.0,0.0
842699bffffffff,234.0,0.0,0.0
842699dffffffff,197.0,0.0,0.0
84269a1ffffffff,11.0,0.0,0.0
84269a5ffffffff,2.0,0.0,0.0
84269a9ffffffff,24.0,0.0,0.0
84269abffffffff,7.0,0.0,0.0
84269adffffffff,2.0,0.0,0.0
84269b1ffffffff,3.0,0.0,0.0
84269b3ffffffff,2.0,0.0,0.0
84269b9ffffffff,96.0,0.0,0.0
84269bbffffffff,21.0,0.0,0.0
84269bdffffffff,6.0,2.0,0.0
84269c1ffffffff,215.0,0.0,0.0
84269c3ffffffff,16.0,0.0,0.0
84269c5ffffffff,397.0,58.0,0.0
84269c7ffffffff,338.0,0.0,0.0
84269c9ffffffff,81.0,0.0,0.0
84269cbffffffff,557.0,0.0,0.0
84269cdffffffff,287.0,0.0,0.0
84269d1ffffffff,254.0,0.0,0.0
84269d3ffffffff,15.0,0.0,0.0
84269d5ffffffff,347.0,0.0,0.0
84269d7ffffffff,85.0,0.0,0.0
84269d9ffffffff,161.0,0.0,0.0
84269dbffffffff,99.0,0.0,0.0
84269ddffffffff,123.0,0.0,0.0
84269e1ffffffff,19.0,0.0,0.0
84269e5ffffffff,2.0,0.0,0.0
84269e9ffffffff,15.0,2.0,0.0
84269ebffffffff,99.0,1.0,0.0
8426a07ffffffff,29.0,5.0,0.0
8426a09ffffffff,10.0,0.0,0.0
8426a11ffffffff,8.0,2.0,0.0
8426a13ffffffff,4.0,0.0,0.0
8426a15ffffffff,60.0,4.0,0.0
8426a17ffffffff,90.0,0.0,0.0
8426a19ffffffff,142.0,15.0,0.0
8426a1bffffffff,126.0,0.0,0.0
8426a1dffffffff,2.0,0.0,0.0
8426a21ffffffff,3.0,0.0,0.0
8426a27ffffffff,4.0,0.0,0.0
8426a29ffffffff,4.0,0.0,0.0
8426a2bffffffff,183.0,3.0,0.0
8426a31ffffffff,3.0,0.0,0.0
8426a33ffffffff,88.0,0.0,0.0
8426a39ffffffff,4.0,0.0,0.0
8426a3bffffffff,31.0,0.0,0.0
8426a41ffffffff,2.0,0.0,0.0
8426a45ffffffff,7.0,0.0,0.0
8426a49ffffffff,2.0,0.0,0.0
8426a4bffffffff,5.0,0.0,0.0
8426a51ffffffff,372.0,28.0,0.0
8426a53ffffffff,154.0,3.0,0.0
8426a59ffffffff,112.0,18.0,0.0
8426a5bffffffff,362.0,23.0,0.0
8426a5dffffffff,32.0,6.0,0.0
8426a61ffffffff,4.0,0.0,0.0
8426a69ffffffff,10.0,0.0,0.0
8426a6bffffffff,2.0,0.0,0.0
8426a6dffffffff,35.0,2.0,0.0
8426a81ffffffff,77.0,0.0,0.0
8426a83ffffffff,8.0,0.0,0.0
8426a85ffffffff,13.0,0.0,0.0
8426a87ffffffff,804.0,0.0,0.0
8426a89ffffffff,8.0,0.0,0.0
8426a8bffffffff,1033.0,0.0,0.0
8426a8dffffffff,11.0,0.0,0.0
8426a91ffffffff,64.0,0.0,0.0
8426a93ffffffff,35.0,0.0,0.0
8426a95ffffffff,339.0,0.0,0.0
8426a97ffffffff,307.0,2.0,0.0
8426a99ffffffff,52.0,7.0,0.0
8426a9bffffffff,18.0,1.0,0.0
8426a9dffffffff,130.0,0.0,0.0
8426aa1ffffffff,67.0,0.0,0.0
8426aa3ffffffff,4.0,0.0,0.0
8426aa5ffffffff,2400.0,29.0,0.0
8426aa7ffffffff,1502.0,0.0,0.0
8426aa9ffffffff,1118.0,0.0,0.0
8426aabffffffff,375.0,0.0,0.0
8426aadffffffff,315.0,1.0,0.0
8426ab1ffffffff,2.0,0.0,0.0
8426ab3ffffffff,321.0,0.0,0.0
8426ab5ffffffff,254.0,0.0,0.0
8426ab7ffffffff,351.0,0.0,0.0
8426ab9ffffffff,65.0,0.0,0.0
8426abbffffffff,36.0,0.0,0.0
8426abdffffffff,117.0,0.0,0.0
8426ac1ffffffff,4.0,0.0,0.0
8426ac3ffffffff,15.0,0.0,0.0
8426ac5ffffffff,362.0,22.0,0.0
8426ac7ffffffff,41.0,3.0,0.0
8426ac9ffffffff,5.0,0.0,0.0
8426acbffffffff,25.0,0.0,0.0
8426acdffffffff,4.0,0.0,0.0
8426ad1ffffffff,277.0,15.0,0.0
8426ad3ffffffff,2.0,2.0,0.0
8426ad5ffffffff,89.0,6.0,0.0
8426ad7ffffffff,107.0,0.0,0.0
8426ad9ffffffff,1.0,0.0,0.0
8426adbffffffff,89.0,2.0,0.0
8426addffffffff,6.0,0.0,0.0
8426ae3ffffffff,102.0,1.0,0.0
8426ae7ffffffff,511.0,20.0,0.0
8426ae9ffffffff,53.0,1.0,0.0
8426aebffffffff,37.0,0.0,0.0
8426aedffffffff,3.0,0.0,0.0
8426b01ffffffff,9.0,2.0,0.0
8426b03ffffffff,1.0,0.0,0.0
8426b05ffffffff,55.0,7.0,0.0
8426b0bffffffff,137.0,1.0,0.0
8426b0dffffffff,25.0,3.0,0.0
8426b19ffffffff,4.0,0.0,0.0
8426b1dffffffff,16.0,0.0,0.0
8426b23ffffffff,8.0,0.0,0.0
8426b25ffffffff,10.0,0.0,0.0
8426b27ffffffff,13.0,0.0,0.0
8426b29ffffffff,5.0,0.0,0.0
8426b2bffffffff,1.0,0.0,0.0
8426b2dffffffff,2.0,0.0,0.0
8426b31ffffffff,11.0,0.0,0.0
8426b33ffffffff,22.0,2.0,0.0
8426b3dffffffff,61.0,0.0,0.0
8426b41ffffffff,6.0,0.0,0.0
8426b45ffffffff,2.0,0.0,0.0
8426b47ffffffff,47.0,0.0,0.0
8426b49ffffffff,3.0,0.0,0.0
8426b4dffffffff,5.0,0.0,0.0
8426b51ffffffff,12.0,1.0,0.0
8426b55ffffffff,1.0,0.0,0.0
8426b57ffffffff,35.0,0.0,0.0
8426b61ffffffff,261.0,5.0,0.0
8426b63ffffffff,178.0,19.0,0.0
8426b65ffffffff,30.0,0.0,0.0
8426b67ffffffff,15.0,0.0,0.0
8426b69ffffffff,365.0,34.0,0.0
8426b6bffffffff,5.0,0.0,0.0
8426b6dffffffff,167.0,13.0,0.0
8426c09ffffffff,2.0,0.0,0.0
8426c0bffffffff,2.0,0.0,0.0
8426c11ffffffff,79.0,0.0,0.0
8426c19ffffffff,142.0,0.0,0.0
8426c1bffffffff,29.0,0.0,0.0
8426c1dffffffff,28.0,0.0,0.0
8426c25ffffffff,2.0,0.0,0.0
8426c27ffffffff,6.0,2.0,0.0
8426c29ffffffff,3.0,0.0,0.0
8426c2bffffffff,4.0,0.0,0.0
8426c2dffffffff,2.0,0.0,0.0
8426c31ffffffff,38.0,0.0,0.0
8426c35ffffffff,2.0,0.0,0.0
8426c37ffffffff,15.0,0.0,0.0
8426c3bffffffff,65.0,0.0,0.0
8426c41ffffffff,1.0,0.0,0.0
8426c43ffffffff,16.0,0.0,0.0
8426c45ffffffff,2.0,0.0,0.0
8426c49ffffffff,15.0,0.0,0.0
8426c4bffffffff,2.0,0.0,0.0
8426c4dffffffff,125.0,0.0,0.0
8426c53ffffffff,75.0,0.0,0.0
8426c55ffffffff,1.0,0.0,0.0
8426c5bffffffff,38.0,0.0,0.0
8426c65ffffffff,3.0,0.0,0.0
8426c69ffffffff,3.0,0.0,0.0
8426c6bffffffff,6.0,1.0,0.0
8426c6dffffffff,8.0,0.0,0.0
8426c81ffffffff,10.0,0.0,0.0
8426c83ffffffff,95.0,4.0,0.0
8426c85ffffffff,43.0,0.0,0.0
8426c87ffffffff,192.0,12.0,0.0
8426c89ffffffff,263.0,4.0,0.0
8426c8bffffffff,3.0,3.0,0.0
8426c8dffffffff,9.0,0.0,0.0
8426c91ffffffff,4.0,0.0,0.0
8426c93ffffffff,50.0,0.0,0.0
8426c95ffffffff,8.0,0.0,0.0
8426c97ffffffff,17.0,0.0,0.0
8426c99ffffffff,6.0,0.0,0.0
8426c9bffffffff,11.0,0.0,0.0
8426c9dffffffff,46.0,3.0,0.0
8426ca1ffffffff,14.0,0.0,0.0
8426ca3ffffffff,32.0,5.0,0.0
8426ca5ffffffff,12.0,0.0,0.0
8426ca7ffffffff,4.0,0.0,0.0
8426ca9ffffffff,2.0,0.0,0.0
8426cabffffffff,45.0,0.0,0.0
8426cadffffffff,15.0,0.0,0.0
8426cb1ffffffff,48.0,0.0,0.0
8426cb5ffffffff,32.0,2.0,0.0
8426cb7ffffffff,10.0,0.0,0.0
8426cb9ffffffff,162.0,7.0,0.0
8426cbbffffffff,19.0,3.0,0.0
8426cbdffffffff,241.0,4.0,0.0
8426cc5ffffffff,2.0,0.0,0.0
8426cc7ffffffff,14.0,0.0,0.0
8426ccbffffffff,1.0,0.0,0.0
8426cd1ffffffff,5.0,0.0,0.0
8426cd3ffffffff,2.0,0.0,0.0
8426cd5ffffffff,7.0,5.0,0.0
8426cd7ffffffff,20.0,5.0,0.0
8426cdbffffffff,5.0,0.0,0.0
8426ce1ffffffff,3.0,0.0,0.0
8426ce3ffffffff,11.0,8.0,0.0
8426ce5ffffffff,7.0,1.0,0.0
8426ce7ffffffff,1.0,0.0,0.0
8426cebffffffff,1.0,0.0,0.0
8426cedffffffff,1.0,0.0,0.0
8426d03ffffffff,4.0,0.0,0.0
8426d05ffffffff,10.0,0.0,0.0
8426d09ffffffff,3.0,0.0,0.0
8426d0dffffffff,1.0,0.0,0.0
8426d15ffffffff,50.0,0.0,0.0
8426d1bffffffff,23.0,2.0,0.0
8426d1dffffffff,5.0,0.0,0.0
8426d21ffffffff,2.0,0.0,0.0
8426d25ffffffff,42.0,0.0,0.0
8426d29ffffffff,4.0,0.0,0.0
8426d2bffffffff,23.0,0.0,0.0
8426d2dffffffff,4.0,0.0,0.0
8426d35ffffffff,29.0,3.0,0.0
8426d39ffffffff,29.0,0.0,0.0
8426d41ffffffff,5.0,0.0,0.0
8426d43ffffffff,1.0,0.0,0.0
8426d45ffffffff,88.0,1.0,0.0
8426d47ffffffff,10.0,0.0,0.0
8426d49ffffffff,171.0,0.0,0.0
8426d4bffffffff,134.0,0.0,0.0
8426d4dffffffff,8.0,0.0,0.0
8426d51ffffffff,2.0,0.0,0.0
8426d53ffffffff,1.0,0.0,0.0
8426d57ffffffff,2.0,0.0,0.0
8426d59ffffffff,2.0,0.0,0.0
8426d5bffffffff,2.0,0.0,0.0
8426d5dffffffff,2.0,0.0,0.0
8426d63ffffffff,2.0,0.0,0.0
8426d67ffffffff,21.0,0.0,0.0
8426d69ffffffff,4.0,0.0,0.0
8426d6bffffffff,38.0,0.0,0.0
8426d6dffffffff,10.0,0.0,0.0
8426d81ffffffff,4.0,0.0,0.0
8426d85ffffffff,6.0,0.0,0.0
8426d87ffffffff,3.0,0.0,0.0
8426d89ffffffff,5.0,0.0,0.0
8426d8bffffffff,2.0,0.0,0.0
8426d8dffffffff,13.0,0.0,0.0
8426d91ffffffff,17.0,0.0,0.0
8426d95ffffffff,136.0,87.0,0.0
8426d97ffffffff,11.0,2.0,0.0
8426d99ffffffff,23.0,0.0,0.0
8426d9bffffffff,8.0,0.0,0.0
8426d9dffffffff,1.0,0.0,0.0
8426da1ffffffff,2.0,0.0,0.0
8426da3ffffffff,3.0,0.0,0.0
8426da5ffffffff,4.0,0.0,0.0
8426da9ffffffff,4.0,0.0,0.0
8426dabffffffff,1.0,0.0,0.0
8426dadffffffff,6.0,0.0,0.0
8426db1ffffffff,22.0,12.0,0.0
8426db3ffffffff,26.0,10.0,0.0
8426db5ffffffff,4.0,0.0,0.0
8426db9ffffffff,20.0,8.0,0.0
8426dbbffffffff,41.0,21.0,0.0
