cell_id,Mergus merganser,Mergus merganser merganser/orientalis,Mergus merganser americanus
831f09fffffffff,5.0,0.0,0.0
831f0afffffffff,7.0,0.0,0.0
831f0bfffffffff,11.0,0.0,0.0
831f0cfffffffff,12.0,0.0,0.0
831f0dfffffffff,15.0,0.0,0.0
831f0efffffffff,39.0,3.0,0.0
831f10fffffffff,18.0,6.0,0.0
831f11fffffffff,9.0,4.0,0.0
831f12fffffffff,24.0,0.0,0.0
831f13fffffffff,179.0,6.0,0.0
831f14fffffffff,32.0,0.0,0.0
831f15fffffffff,13.0,1.0,0.0
831f18fffffffff,78.0,0.0,0.0
831f19fffffffff,56.0,0.0,0.0
831f1afffffffff,112.0,2.0,0.0
831f1bfffffffff,73.0,6.0,0.0
831f1cfffffffff,22.0,2.0,0.0
831f1dfffffffff,86.0,3.0,0.0
831f1efffffffff,3.0,0.0,0.0
831f20fffffffff,8.0,0.0,0.0
831f21fffffffff,62.0,21.0,0.0
831f22fffffffff,37.0,6.0,0.0
831f23fffffffff,40.0,9.0,0.0
831f24fffffffff,23.0,3.0,0.0
831f25fffffffff,66.0,0.0,0.0
831f26fffffffff,48.0,6.0,0.0
831f28fffffffff,158.0,58.0,0.0
831f29fffffffff,85.0,18.0,0.0
831f2afffffffff,190.0,123.0,0.0
831f2cfffffffff,10.0,4.0,0.0
831f2dfffffffff,92.0,11.0,0.0
831f2efffffffff,48.0,3.0,0.0
831f30fffffffff,1.0,0.0,0.0
831f31fffffffff,87.0,49.0,0.0
831f33fffffffff,34.0,2.0,0.0
831f35fffffffff,8.0,0.0,0.0
831f40fffffffff,44.0,4.0,0.0
831f41fffffffff,13.0,0.0,0.0
831f42fffffffff,26.0,3.0,0.0
831f45fffffffff,4.0,0.0,0.0
831f4bfffffffff,2.0,0.0,0.0
831f4cfffffffff,15.0,0.0,0.0
831f4efffffffff,40.0,0.0,0.0
831f51fffffffff,15.0,0.0,0.0
831f52fffffffff,83.0,3.0,0.0
831f53fffffffff,212.0,21.0,0.0
831f54fffffffff,8.0,0.0,0.0
831f55fffffffff,5.0,0.0,0.0
831f56fffffffff,58.0,5.0,0.0
831f5afffffffff,1.0,0.0,0.0
831f5cfffffffff,10.0,0.0,0.0
831f5efffffffff,21.0,0.0,0.0
831f60fffffffff,60.0,0.0,0.0
831f61fffffffff,1.0,0.0,0.0
831f63fffffffff,1.0,1.0,0.0
831f64fffffffff,11.0,0.0,0.0
831f65fffffffff,26.0,0.0,0.0
831f66fffffffff,6.0,2.0,0.0
831f6afffffffff,2.0,0.0,0.0
831f6efffffffff,2.0,0.0,0.0
831f70fffffffff,2.0,0.0,0.0
831f71fffffffff,231.0,4.0,0.0
831f72fffffffff,904.0,23.0,0.0
831f73fffffffff,7.0,0.0,0.0
831f75fffffffff,18.0,0.0,0.0
831f80fffffffff,121.0,8.0,0.0
831f81fffffffff,62.0,3.0,0.0
831f82fffffffff,476.0,33.0,0.0
831f83fffffffff,1031.0,55.0,0.0
831f84fffffffff,6.0,0.0,0.0
831f85fffffffff,146.0,2.0,0.0
831f88fffffffff,259.0,53.0,0.0
831f89fffffffff,109.0,50.0,0.0
831f8afffffffff,2.0,0.0,0.0
831f8cfffffffff,118.0,4.0,0.0
831f8dfffffffff,572.0,222.0,0.0
831f8efffffffff,622.0,63.0,0.0
831f91fffffffff,355.0,157.0,0.0
831f93fffffffff,1.0,0.0,0.0
831f98fffffffff,10.0,0.0,0.0
831f99fffffffff,38.0,0.0,0.0
831f9cfffffffff,126.0,43.0,0.0
831f9dfffffffff,118.0,4.0,0.0
831fa0fffffffff,7.0,0.0,0.0
831fa1fffffffff,22.0,0.0,0.0
831fa2fffffffff,2.0,2.0,0.0
831fa3fffffffff,12.0,0.0,0.0
831fa4fffffffff,20.0,4.0,0.0
831fa5fffffffff,55.0,8.0,0.0
831fa6fffffffff,13.0,1.0,0.0
831fa8fffffffff,144.0,0.0,0.0
831fa9fffffffff,56.0,2.0,0.0
831faafffffffff,192.0,2.0,0.0
831fabfffffffff,68.0,2.0,0.0
831facfffffffff,5.0,0.0,0.0
831fadfffffffff,28.0,5.0,0.0
831faefffffffff,95.0,2.0,0.0
831fb0fffffffff,6.0,0.0,0.0
831fb1fffffffff,123.0,6.0,0.0
831fb4fffffffff,8.0,0.0,0.0
831fb5fffffffff,1.0,0.0,0.0
831fb6fffffffff,1.0,0.0,0.0
832016fffffffff,2.0,0.0,0.0
832018fffffffff,4.0,0.0,0.0
832045fffffffff,1.0,0.0,0.0
832048fffffffff,6.0,0.0,0.0
832049fffffffff,3.0,2.0,0.0
83204afffffffff,15.0,0.0,0.0
83204bfffffffff,9.0,0.0,0.0
832059fffffffff,2.0,0.0,0.0
832068fffffffff,4.0,0.0,0.0
832080fffffffff,4.0,0.0,0.0
832083fffffffff,5.0,0.0,0.0
832086fffffffff,2.0,0.0,0.0
832088fffffffff,12.0,0.0,0.0
83208afffffffff,2.0,0.0,0.0
83208efffffffff,1.0,0.0,0.0
8320a8fffffffff,2.0,0.0,0.0
8320acfffffffff,2.0,0.0,0.0
8320adfffffffff,1.0,0.0,0.0
8320aefffffffff,2.0,0.0,0.0
8320b3fffffffff,1.0,0.0,0.0
8320e3fffffffff,1.0,0.0,0.0
8320e6fffffffff,1.0,0.0,0.0
8320f2fffffffff,1.0,0.0,0.0
8320f5fffffffff,4.0,0.0,0.0
832125fffffffff,5.0,0.0,0.0
832198fffffffff,5.0,0.0,0.0
8322d0fffffffff,17.0,0.0,0.0
832420fffffffff,2.0,0.0,0.0
832421fffffffff,2.0,0.0,0.0
832423fffffffff,1.0,0.0,0.0
832424fffffffff,14.0,0.0,0.0
832426fffffffff,24.0,0.0,0.0
832428fffffffff,2.0,0.0,0.0
83242cfffffffff,2.0,0.0,0.0
83242efffffffff,2.0,0.0,0.0
832431fffffffff,4.0,0.0,0.0
832446fffffffff,2.0,0.0,0.0
832460fffffffff,14.0,0.0,0.0
832461fffffffff,10.0,0.0,0.0
832462fffffffff,9.0,0.0,0.0
832463fffffffff,5.0,0.0,0.0
832464fffffffff,10.0,0.0,0.0
832465fffffffff,1.0,0.0,0.0
832466fffffffff,19.0,0.0,0.0
83246cfffffffff,12.0,0.0,0.0
83246dfffffffff,4.0,0.0,0.0
832475fffffffff,27.0,0.0,0.0
832480fffffffff,3.0,0.0,0.0
832488fffffffff,7.0,3.0,0.0
83248afffffffff,7.0,2.0,0.0
83248bfffffffff,16.0,0.0,0.0
83248efffffffff,10.0,0.0,0.0
832492fffffffff,2.0,0.0,0.0
832498fffffffff,5.0,0.0,0.0
8324aafffffffff,2.0,0.0,0.0
8324c2fffffffff,2.0,0.0,0.0
8324d2fffffffff,1.0,0.0,0.0
832500fffffffff,2.0,0.0,0.0
832509fffffffff,3.0,0.0,0.0
832510fffffffff,6.0,0.0,0.0
832512fffffffff,2.0,0.0,0.0
832513fffffffff,9.0,0.0,0.0
832514fffffffff,2.0,0.0,0.0
832516fffffffff,11.0,0.0,0.0
83251efffffffff,1.0,0.0,0.0
832540fffffffff,10.0,0.0,0.0
832542fffffffff,4.0,0.0,0.0
832546fffffffff,52.0,3.0,0.0
832553fffffffff,2.0,0.0,0.0
83255afffffffff,151.0,0.0,0.0
83255bfffffffff,10.0,0.0,0.0
83256efffffffff,2.0,2.0,0.0
832571fffffffff,11.0,0.0,0.0
832573fffffffff,5.0,0.0,0.0
8325a0fffffffff,1.0,0.0,0.0
8325a1fffffffff,2.0,0.0,0.0
8325a4fffffffff,5.0,0.0,0.0
8325acfffffffff,19.0,0.0,0.0
8325aefffffffff,11.0,0.0,0.0
8325b1fffffffff,2.0,0.0,0.0
8325b4fffffffff,31.0,2.0,0.0
8325b6fffffffff,1.0,0.0,0.0
832600fffffffff,89.0,0.0,0.0
832601fffffffff,134.0,0.0,51.0
832602fffffffff,86.0,0.0,0.0
832603fffffffff,257.0,0.0,28.0
832604fffffffff,38.0,0.0,0.0
832605fffffffff,158.0,0.0,0.0
832606fffffffff,17.0,0.0,0.0
832608fffffffff,183.0,0.0,12.0
832609fffffffff,52.0,0.0,0.0
83260afffffffff,305.0,0.0,6.0
83260bfffffffff,288.0,0.0,6.0
83260cfffffffff,12.0,0.0,0.0
83260dfffffffff,170.0,0.0,5.0
83260efffffffff,184.0,0.0,30.0
832610fffffffff,3.0,0.0,0.0
832611fffffffff,39.0,0.0,0.0
832612fffffffff,17.0,0.0,0.0
832613fffffffff,3.0,0.0,0.0
832614fffffffff,6.0,0.0,0.0
832615fffffffff,29.0,0.0,1.0
832616fffffffff,178.0,0.0,5.0
832618fffffffff,164.0,0.0,0.0
832619fffffffff,35.0,0.0,0.0
83261afffffffff,49.0,0.0,3.0
83261bfffffffff,77.0,0.0,0.0
83261cfffffffff,81.0,0.0,0.0
83261dfffffffff,12.0,0.0,0.0
83261efffffffff,9.0,0.0,0.0
832620fffffffff,237.0,0.0,0.0
832621fffffffff,576.0,0.0,11.0
832622fffffffff,102.0,0.0,7.0
832623fffffffff,149.0,0.0,0.0
832624fffffffff,1073.0,0.0,0.0
832625fffffffff,498.0,0.0,1.0
832626fffffffff,136.0,0.0,6.0
832628fffffffff,113.0,0.0,4.0
832629fffffffff,55.0,0.0,0.0
83262afffffffff,12.0,0.0,0.0
83262bfffffffff,101.0,0.0,0.0
83262cfffffffff,3730.0,0.0,79.0
83262dfffffffff,303.0,0.0,14.0
83262efffffffff,71.0,0.0,0.0
832630fffffffff,34.0,0.0,0.0
832631fffffffff,3.0,0.0,1.0
832633fffffffff,283.0,0.0,0.0
832634fffffffff,51.0,0.0,1.0
832635fffffffff,31.0,0.0,3.0
832636fffffffff,103.0,0.0,5.0
832640fffffffff,148.0,0.0,2.0
832641fffffffff,230.0,0.0,5.0
832642fffffffff,18.0,0.0,0.0
832643fffffffff,11.0,0.0,0.0
832644fffffffff,96.0,0.0,0.0
832645fffffffff,1.0,0.0,0.0
832646fffffffff,1477.0,0.0,14.0
83264cfffffffff,136.0,0.0,0.0
832650fffffffff,66.0,0.0,3.0
832651fffffffff,4.0,0.0,0.0
832652fffffffff,221.0,0.0,0.0
832653fffffffff,145.0,0.0,2.0
832654fffffffff,342.0,0.0,2.0
832655fffffffff,207.0,0.0,0.0
832656fffffffff,913.0,0.0,16.0
83265cfffffffff,2.0,0.0,0.0
83265dfffffffff,14.0,0.0,0.0
83265efffffffff,2.0,0.0,0.0
832660fffffffff,61.0,0.0,9.0
832661fffffffff,241.0,0.0,6.0
832662fffffffff,633.0,0.0,60.0
832663fffffffff,82.0,0.0,8.0
832664fffffffff,6024.0,0.0,370.0
832665fffffffff,145.0,0.0,3.0
832666fffffffff,1598.0,0.0,54.0
832668fffffffff,78.0,0.0,4.0
832669fffffffff,2.0,0.0,0.0
83266afffffffff,101.0,0.0,2.0
83266bfffffffff,2.0,0.0,0.0
83266cfffffffff,255.0,0.0,5.0
83266dfffffffff,41.0,0.0,0.0
83266efffffffff,123.0,0.0,2.0
832670fffffffff,98.0,0.0,4.0
832671fffffffff,238.0,0.0,6.0
832672fffffffff,87.0,0.0,0.0
832673fffffffff,228.0,0.0,2.0
832674fffffffff,108.0,0.0,3.0
832675fffffffff,366.0,0.0,15.0
832676fffffffff,70.0,0.0,0.0
832680fffffffff,1237.0,0.0,0.0
832681fffffffff,5799.0,0.0,0.0
832682fffffffff,195.0,0.0,0.0
832683fffffffff,325.0,0.0,0.0
832684fffffffff,115.0,0.0,0.0
832685fffffffff,1562.0,0.0,27.0
832686fffffffff,4.0,0.0,0.0
832688fffffffff,3577.0,0.0,0.0
832689fffffffff,149.0,0.0,0.0
83268afffffffff,395.0,0.0,0.0
83268bfffffffff,442.0,0.0,2.0
83268cfffffffff,12276.0,0.0,0.0
83268dfffffffff,218.0,0.0,0.0
83268efffffffff,1211.0,0.0,0.0
832690fffffffff,379.0,0.0,23.0
832691fffffffff,9.0,0.0,3.0
832692fffffffff,117.0,0.0,7.0
832693fffffffff,51.0,0.0,0.0
832694fffffffff,410.0,0.0,33.0
832695fffffffff,205.0,0.0,11.0
832696fffffffff,2576.0,0.0,354.0
832698fffffffff,1389.0,0.0,0.0
832699fffffffff,1270.0,0.0,11.0
83269afffffffff,14.0,0.0,0.0
83269bfffffffff,199.0,0.0,12.0
83269cfffffffff,3357.0,0.0,0.0
83269dfffffffff,995.0,0.0,0.0
83269efffffffff,193.0,0.0,12.0
8326a0fffffffff,11.0,0.0,3.0
8326a1fffffffff,81.0,0.0,0.0
8326a2fffffffff,260.0,0.0,2.0
8326a3fffffffff,11.0,0.0,0.0
8326a4fffffffff,2.0,0.0,0.0
8326a5fffffffff,9.0,0.0,0.0
8326a6fffffffff,12.0,0.0,0.0
8326a8fffffffff,554.0,0.0,3.0
8326a9fffffffff,50.0,0.0,0.0
8326aafffffffff,5836.0,0.0,0.0
8326abfffffffff,9.0,0.0,0.0
8326acfffffffff,52.0,0.0,0.0
8326adfffffffff,241.0,0.0,43.0
8326aefffffffff,217.0,0.0,9.0
8326b0fffffffff,417.0,0.0,24.0
8326b1fffffffff,39.0,0.0,0.0
8326b2fffffffff,29.0,0.0,0.0
8326b3fffffffff,159.0,0.0,11.0
8326b4fffffffff,39.0,0.0,0.0
8326b5fffffffff,167.0,0.0,6.0
8326b6fffffffff,1298.0,0.0,45.0
8326c0fffffffff,24.0,0.0,0.0
8326c1fffffffff,171.0,0.0,0.0
8326c2fffffffff,12.0,0.0,0.0
8326c3fffffffff,9.0,0.0,0.0
8326c4fffffffff,20.0,0.0,2.0
8326c5fffffffff,49.0,0.0,1.0
8326c6fffffffff,6.0,0.0,0.0
8326ccfffffffff,2.0,0.0,2.0
8326cefffffffff,2.0,0.0,0.0
8326d0fffffffff,11.0,0.0,2.0
8326d1fffffffff,50.0,0.0,7.0
8326d2fffffffff,116.0,0.0,4.0
8326d3fffffffff,21.0,0.0,0.0
8326d4fffffffff,89.0,0.0,4.0
8326d5fffffffff,93.0,0.0,7.0
8326d6fffffffff,87.0,0.0,0.0
8326dafffffffff,10.0,0.0,0.0
8326defffffffff,132.0,0.0,9.0
8326e0fffffffff,90.0,0.0,6.0
8326e1fffffffff,131.0,0.0,0.0
8326e2fffffffff,283.0,0.0,11.0
8326e3fffffffff,226.0,0.0,6.0
8326e4fffffffff,543.0,0.0,4.0
8326e5fffffffff,1406.0,0.0,27.0
8326e6fffffffff,247.0,0.0,4.0
8326e8fffffffff,14.0,0.0,0.0
8326eafffffffff,3.0,0.0,0.0
8326ebfffffffff,4.0,0.0,0.0
8326ecfffffffff,12.0,0.0,0.0
8326edfffffffff,11.0,0.0,0.0
8326eefffffffff,54.0,0.0,3.0
8326f0fffffffff,26.0,0.0,0.0
8326f1fffffffff,66.0,0.0,0.0
8326f2fffffffff,297.0,0.0,0.0
8326f3fffffffff,2.0,0.0,0.0
8326f5fffffffff,4.0,0.0,0.0
8326f6fffffffff,9.0,0.0,0.0
832700fffffffff,227.0,0.0,0.0
832701fffffffff,78.0,0.0,0.0
832702fffffffff,595.0,0.0,0.0
832703fffffffff,105.0,0.0,0.0
832704fffffffff,1.0,0.0,0.0
832705fffffffff,32.0,0.0,0.0
832706fffffffff,151.0,0.0,0.0
832708fffffffff,72.0,0.0,0.0
832709fffffffff,81.0,0.0,1.0
83270afffffffff,318.0,0.0,3.0
83270bfffffffff,158.0,0.0,1.0
83270cfffffffff,13.0,0.0,2.0
83270dfffffffff,79.0,0.0,0.0
83270efffffffff,78.0,0.0,9.0
832710fffffffff,64.0,0.0,0.0
832711fffffffff,82.0,0.0,0.0
832712fffffffff,14.0,0.0,0.0
832713fffffffff,60.0,0.0,0.0
832714fffffffff,2.0,0.0,0.0
832715fffffffff,1.0,0.0,0.0
832716fffffffff,7.0,0.0,0.0
832718fffffffff,21.0,0.0,0.0
832719fffffffff,107.0,0.0,0.0
83271afffffffff,28.0,0.0,0.0
83271bfffffffff,66.0,0.0,3.0
83271cfffffffff,160.0,0.0,0.0
83271dfffffffff,13.0,0.0,0.0
83271efffffffff,21.0,0.0,0.0
832721fffffffff,4.0,0.0,0.0
832728fffffffff,7.0,0.0,0.0
832729fffffffff,19.0,0.0,0.0
83272afffffffff,4.0,0.0,0.0
83272bfffffffff,8.0,0.0,0.0
832733fffffffff,2.0,0.0,0.0
832734fffffffff,4.0,0.0,0.0
832740fffffffff,1553.0,0.0,4.0
832741fffffffff,2629.0,0.0,0.0
832742fffffffff,176.0,0.0,2.0
832743fffffffff,1443.0,0.0,24.0
832744fffffffff,1035.0,0.0,2.0
832745fffffffff,2052.0,0.0,2.0
832746fffffffff,475.0,0.0,6.0
832748fffffffff,2052.0,0.0,0.0
832749fffffffff,1712.0,0.0,0.0
83274afffffffff,768.0,0.0,0.0
83274bfffffffff,415.0,0.0,0.0
83274cfffffffff,956.0,0.0,0.0
83274dfffffffff,2344.0,0.0,0.0
83274efffffffff,1051.0,0.0,0.0
832750fffffffff,78.0,0.0,0.0
832751fffffffff,315.0,0.0,24.0
832752fffffffff,1267.0,0.0,23.0
832753fffffffff,470.0,0.0,11.0
832754fffffffff,1483.0,0.0,61.0
832755fffffffff,494.0,0.0,7.0
832756fffffffff,2062.0,0.0,299.0
832758fffffffff,3800.0,0.0,48.0
832759fffffffff,5540.0,0.0,129.0
83275afffffffff,229.0,0.0,2.0
83275bfffffffff,602.0,0.0,4.0
83275cfffffffff,1240.0,0.0,80.0
83275dfffffffff,2655.0,0.0,77.0
83275efffffffff,210.0,0.0,0.0
832760fffffffff,85.0,0.0,15.0
832761fffffffff,49.0,0.0,6.0
832763fffffffff,3896.0,0.0,412.0
832764fffffffff,5.0,0.0,0.0
832765fffffffff,20.0,0.0,0.0
832766fffffffff,63.0,0.0,6.0
832768fffffffff,596.0,0.0,0.0
832769fffffffff,1215.0,0.0,51.0
83276afffffffff,513.0,0.0,0.0
83276bfffffffff,2980.0,0.0,19.0
83276cfffffffff,240.0,0.0,34.0
83276dfffffffff,1162.0,0.0,134.0
83276efffffffff,1074.0,0.0,42.0
832770fffffffff,702.0,0.0,30.0
832771fffffffff,306.0,0.0,5.0
832772fffffffff,391.0,0.0,18.0
832773fffffffff,194.0,0.0,0.0
832774fffffffff,197.0,0.0,40.0
832775fffffffff,42.0,0.0,9.0
832780fffffffff,61.0,0.0,6.0
832781fffffffff,2.0,0.0,0.0
832782fffffffff,2.0,0.0,0.0
832783fffffffff,5.0,0.0,0.0
832785fffffffff,8.0,0.0,0.0
832786fffffffff,25.0,0.0,2.0
832788fffffffff,21.0,0.0,1.0
83278afffffffff,3.0,0.0,0.0
83278bfffffffff,46.0,0.0,4.0
83278cfffffffff,22.0,0.0,0.0
83278dfffffffff,14.0,0.0,5.0
83278efffffffff,5.0,0.0,2.0
832790fffffffff,286.0,0.0,0.0
832791fffffffff,61.0,0.0,4.0
832792fffffffff,1185.0,0.0,2.0
832793fffffffff,135.0,0.0,7.0
832794fffffffff,34.0,0.0,4.0
832795fffffffff,26.0,0.0,2.0
832796fffffffff,133.0,0.0,0.0
832798fffffffff,62.0,0.0,2.0
832799fffffffff,132.0,0.0,1.0
83279afffffffff,161.0,0.0,2.0
83279bfffffffff,13.0,0.0,0.0
83279cfffffffff,32.0,0.0,4.0
83279dfffffffff,4.0,0.0,0.0
83279efffffffff,382.0,0.0,16.0
8327a0fffffffff,92.0,0.0,0.0
8327a1fffffffff,18.0,0.0,0.0
8327a2fffffffff,12.0,0.0,0.0
8327a3fffffffff,4.0,0.0,0.0
8327a4fffffffff,27.0,0.0,0.0
8327a5fffffffff,50.0,0.0,1.0
8327a6fffffffff,155.0,0.0,0.0
8327a8fffffffff,97.0,0.0,0.0
8327a9fffffffff,354.0,0.0,22.0
8327aafffffffff,76.0,0.0,6.0
8327abfffffffff,31.0,0.0,0.0
8327acfffffffff,10.0,0.0,0.0
8327adfffffffff,11.0,0.0,0.0
8327aefffffffff,5.0,0.0,0.0
8327b1fffffffff,3.0,0.0,0.0
8327b2fffffffff,179.0,0.0,6.0
8327b3fffffffff,9.0,0.0,2.0
8327b5fffffffff,2.0,0.0,0.0
8327b6fffffffff,8.0,0.0,0.0
832800fffffffff,38.0,0.0,17.0
832802fffffffff,1954.0,0.0,146.0
832803fffffffff,228.0,0.0,25.0
832806fffffffff,751.0,0.0,9.0
832810fffffffff,402.0,0.0,0.0
832811fffffffff,1284.0,0.0,16.0
832812fffffffff,144.0,0.0,0.0
832813fffffffff,1655.0,0.0,0.0
832814fffffffff,2182.0,0.0,37.0
832815fffffffff,1445.0,0.0,10.0
832816fffffffff,43.0,0.0,0.0
832818fffffffff,495.0,0.0,104.0
832819fffffffff,80.0,0.0,18.0
83281afffffffff,570.0,0.0,28.0
83281bfffffffff,1422.0,0.0,98.0
83281cfffffffff,824.0,0.0,69.0
83281dfffffffff,209.0,0.0,5.0
83281efffffffff,1786.0,0.0,29.0
832830fffffffff,4948.0,0.0,149.0
832831fffffffff,1194.0,0.0,49.0
832832fffffffff,9362.0,0.0,267.0
832833fffffffff,1195.0,0.0,29.0
832834fffffffff,4009.0,0.0,58.0
832835fffffffff,4.0,0.0,3.0
832836fffffffff,1240.0,0.0,20.0
832880fffffffff,620.0,0.0,80.0
832881fffffffff,541.0,0.0,52.0
832882fffffffff,100.0,0.0,4.0
832883fffffffff,180.0,0.0,6.0
832884fffffffff,5544.0,0.0,786.0
832885fffffffff,950.0,0.0,243.0
832886fffffffff,283.0,0.0,17.0
832888fffffffff,1394.0,0.0,163.0
832889fffffffff,1911.0,0.0,24.0
83288afffffffff,551.0,0.0,5.0
83288bfffffffff,355.0,0.0,1.0
83288cfffffffff,248.0,0.0,20.0
83288dfffffffff,700.0,0.0,68.0
83288efffffffff,549.0,0.0,48.0
832890fffffffff,893.0,0.0,13.0
832891fffffffff,114.0,0.0,4.0
832892fffffffff,388.0,0.0,34.0
832893fffffffff,998.0,0.0,19.0
832894fffffffff,363.0,0.0,7.0
832895fffffffff,30.0,0.0,2.0
832896fffffffff,1804.0,0.0,101.0
832898fffffffff,1695.0,0.0,41.0
832899fffffffff,190.0,0.0,1.0
83289afffffffff,377.0,0.0,4.0
83289bfffffffff,987.0,0.0,31.0
83289cfffffffff,61.0,0.0,0.0
83289dfffffffff,321.0,0.0,0.0
83289efffffffff,926.0,0.0,3.0
8328a0fffffffff,2.0,0.0,0.0
8328a1fffffffff,44.0,0.0,0.0
8328a2fffffffff,20.0,0.0,0.0
8328a3fffffffff,16.0,0.0,0.0
8328a4fffffffff,2.0,0.0,0.0
8328a6fffffffff,15.0,0.0,0.0
8328a8fffffffff,38.0,0.0,0.0
8328a9fffffffff,2336.0,0.0,43.0
8328aafffffffff,131.0,0.0,7.0
8328abfffffffff,79.0,0.0,1.0
8328acfffffffff,15.0,0.0,0.0
8328adfffffffff,160.0,0.0,0.0
8328aefffffffff,451.0,0.0,15.0
8328b0fffffffff,132.0,0.0,4.0
8328b1fffffffff,486.0,0.0,15.0
8328b2fffffffff,195.0,0.0,7.0
8328b3fffffffff,92.0,0.0,2.0
8328b5fffffffff,133.0,0.0,3.0
8328b6fffffffff,1226.0,0.0,169.0
8328c2fffffffff,1413.0,0.0,63.0
8328c3fffffffff,1.0,0.0,0.0
8328c6fffffffff,630.0,0.0,9.0
8328cafffffffff,51.0,0.0,6.0
8328cefffffffff,1.0,0.0,0.0
8328d0fffffffff,1364.0,0.0,105.0
8328d1fffffffff,12415.0,0.0,505.0
8328d2fffffffff,458.0,0.0,7.0
8328d3fffffffff,1917.0,0.0,52.0
8328d4fffffffff,1180.0,0.0,32.0
8328d5fffffffff,17866.0,0.0,504.0
8328d6fffffffff,2701.0,0.0,34.0
8328d8fffffffff,4188.0,0.0,101.0
8328d9fffffffff,622.0,0.0,9.0
8328dafffffffff,223.0,0.0,0.0
8328dbfffffffff,36.0,0.0,2.0
8328dcfffffffff,4220.0,0.0,87.0
8328ddfffffffff,1111.0,0.0,17.0
8328defffffffff,8367.0,0.0,269.0
8328e6fffffffff,5.0,0.0,0.0
8328f0fffffffff,8909.0,0.0,305.0
8328f1fffffffff,2178.0,0.0,41.0
8328f2fffffffff,1310.0,0.0,54.0
8328f3fffffffff,840.0,0.0,33.0
8328f4fffffffff,2503.0,0.0,31.0
8328f5fffffffff,1857.0,0.0,26.0
8328f6fffffffff,1387.0,0.0,66.0
832912fffffffff,185.0,0.0,0.0
83291afffffffff,431.0,0.0,165.0
832980fffffffff,59.0,0.0,0.0
832981fffffffff,1.0,0.0,0.0
832982fffffffff,32.0,0.0,3.0
832984fffffffff,7.0,0.0,0.0
832985fffffffff,29.0,0.0,0.0
832986fffffffff,887.0,0.0,21.0
832988fffffffff,69.0,0.0,2.0
832989fffffffff,3939.0,0.0,161.0
83298bfffffffff,168.0,0.0,5.0
83298cfffffffff,1109.0,0.0,15.0
83298dfffffffff,1218.0,0.0,15.0
832990fffffffff,311.0,0.0,6.0
832991fffffffff,23.0,0.0,0.0
832992fffffffff,26.0,0.0,0.0
832993fffffffff,75.0,0.0,11.0
832994fffffffff,70.0,0.0,0.0
832995fffffffff,808.0,0.0,26.0
832996fffffffff,250.0,0.0,20.0
832998fffffffff,4.0,0.0,0.0
832999fffffffff,34.0,0.0,6.0
83299afffffffff,11.0,0.0,0.0
83299bfffffffff,9.0,0.0,0.0
8329a0fffffffff,1292.0,0.0,29.0
8329a1fffffffff,1154.0,0.0,36.0
8329a3fffffffff,37.0,0.0,0.0
8329a4fffffffff,88.0,0.0,5.0
8329a5fffffffff,24.0,0.0,4.0
8329a6fffffffff,80.0,0.0,0.0
8329a8fffffffff,225.0,0.0,0.0
8329a9fffffffff,271.0,0.0,35.0
8329aafffffffff,548.0,0.0,2.0
8329abfffffffff,1102.0,0.0,28.0
8329acfffffffff,53.0,0.0,0.0
8329adfffffffff,355.0,0.0,10.0
8329aefffffffff,441.0,0.0,6.0
8329b0fffffffff,775.0,0.0,20.0
8329b1fffffffff,255.0,0.0,8.0
8329b2fffffffff,1703.0,0.0,63.0
8329b3fffffffff,16.0,0.0,0.0
8329b5fffffffff,343.0,0.0,7.0
8329b6fffffffff,703.0,0.0,74.0
832a06fffffffff,21.0,0.0,0.0
832a10fffffffff,5345.0,0.0,276.0
832a12fffffffff,4366.0,0.0,265.0
832a13fffffffff,4398.0,0.0,271.0
832a14fffffffff,15449.0,0.0,649.0
832a15fffffffff,1186.0,0.0,37.0
832a16fffffffff,3738.0,0.0,126.0
832a30fffffffff,5419.0,0.0,412.0
832a31fffffffff,1469.0,0.0,214.0
832a32fffffffff,6680.0,0.0,445.0
832a33fffffffff,3272.0,0.0,224.0
832a34fffffffff,2463.0,0.0,1.0
832a36fffffffff,5433.0,0.0,52.0
832a80fffffffff,348.0,0.0,16.0
832a81fffffffff,365.0,0.0,11.0
832a82fffffffff,324.0,0.0,7.0
832a83fffffffff,45.0,0.0,2.0
832a84fffffffff,2725.0,0.0,199.0
832a85fffffffff,1466.0,0.0,72.0
832a86fffffffff,483.0,0.0,6.0
832a88fffffffff,27.0,0.0,0.0
832a8afffffffff,439.0,0.0,8.0
832a8cfffffffff,364.0,0.0,19.0
832a8dfffffffff,116.0,0.0,8.0
832a8efffffffff,588.0,0.0,19.0
832a90fffffffff,462.0,0.0,12.0
832a91fffffffff,102.0,0.0,8.0
832a92fffffffff,179.0,0.0,1.0
832a93fffffffff,424.0,0.0,8.0
832a94fffffffff,738.0,0.0,77.0
832a95fffffffff,1139.0,0.0,35.0
832a96fffffffff,78.0,0.0,3.0
832a98fffffffff,11.0,0.0,0.0
832a99fffffffff,76.0,0.0,2.0
832a9afffffffff,18.0,0.0,0.0
832a9bfffffffff,12.0,0.0,0.0
832a9cfffffffff,18.0,0.0,0.0
832a9dfffffffff,129.0,0.0,5.0
832a9efffffffff,6.0,0.0,0.0
832aa0fffffffff,1767.0,0.0,36.0
