cell_id,Haemorhous mexicanus,Haemorhous mexicanus [mexicanus Group],Haemorhous mexicanus mcgregori
83444dfffffffff,670.0,0.0,0.0
83444efffffffff,196.0,0.0,0.0
834450fffffffff,6674.0,0.0,0.0
834451fffffffff,108.0,0.0,0.0
834452fffffffff,815.0,0.0,0.0
834453fffffffff,9.0,0.0,0.0
834455fffffffff,2218.0,0.0,0.0
834456fffffffff,960.0,0.0,0.0
834458fffffffff,12.0,0.0,0.0
834459fffffffff,55.0,0.0,0.0
83445afffffffff,152.0,0.0,0.0
83445bfffffffff,2957.0,0.0,0.0
83445cfffffffff,242.0,0.0,0.0
83445dfffffffff,24.0,0.0,0.0
83445efffffffff,28.0,0.0,0.0
834468fffffffff,134.0,0.0,0.0
834469fffffffff,214.0,0.0,0.0
83446afffffffff,160.0,0.0,0.0
83446bfffffffff,340.0,0.0,0.0
83446cfffffffff,4333.0,0.0,0.0
83446dfffffffff,2255.0,0.0,0.0
83446efffffffff,220.0,0.0,0.0
834471fffffffff,9.0,0.0,0.0
834473fffffffff,74.0,0.0,0.0
8344a1fffffffff,773.0,24.0,0.0
8344a5fffffffff,18.0,0.0,0.0
8344a8fffffffff,398.0,1.0,0.0
8344a9fffffffff,1558.0,2.0,0.0
8344abfffffffff,120.0,5.0,0.0
8344acfffffffff,24.0,3.0,0.0
8344adfffffffff,151.0,0.0,0.0
8344aefffffffff,197.0,12.0,0.0
8344c0fffffffff,3769.0,0.0,0.0
8344c1fffffffff,13185.0,0.0,0.0
8344c2fffffffff,1286.0,0.0,0.0
8344c3fffffffff,3373.0,0.0,0.0
8344c4fffffffff,648.0,0.0,0.0
8344c5fffffffff,1052.0,0.0,0.0
8344c6fffffffff,139.0,0.0,0.0
8344c8fffffffff,1963.0,0.0,0.0
8344c9fffffffff,389.0,0.0,0.0
8344cafffffffff,7392.0,39.0,0.0
8344cbfffffffff,1345.0,0.0,0.0
8344ccfffffffff,3577.0,0.0,0.0
8344cdfffffffff,1894.0,0.0,0.0
8344cefffffffff,1428.0,0.0,0.0
8344d0fffffffff,8941.0,0.0,0.0
8344d1fffffffff,3950.0,0.0,0.0
8344d2fffffffff,149.0,0.0,0.0
8344d3fffffffff,504.0,0.0,0.0
8344d5fffffffff,4735.0,0.0,0.0
8344d8fffffffff,5817.0,58.0,0.0
8344d9fffffffff,5862.0,425.0,0.0
8344dafffffffff,3525.0,57.0,0.0
8344dbfffffffff,4619.0,57.0,0.0
8344dcfffffffff,981.0,0.0,0.0
8344ddfffffffff,6675.0,90.0,0.0
8344defffffffff,2424.0,0.0,0.0
8344e0fffffffff,1999.0,17.0,0.0
8344e1fffffffff,282.0,0.0,0.0
8344e2fffffffff,1404.0,20.0,0.0
8344e3fffffffff,1040.0,0.0,0.0
8344e4fffffffff,420.0,0.0,0.0
8344e5fffffffff,554.0,0.0,0.0
8344e6fffffffff,557.0,0.0,0.0
8344e8fffffffff,807.0,38.0,0.0
8344e9fffffffff,150.0,0.0,0.0
8344eafffffffff,609.0,0.0,0.0
8344ebfffffffff,347.0,1.0,0.0
8344ecfffffffff,190.0,0.0,0.0
8344edfffffffff,552.0,0.0,0.0
8344eefffffffff,1142.0,4.0,0.0
8344f0fffffffff,2882.0,0.0,0.0
8344f1fffffffff,19.0,0.0,0.0
8344f3fffffffff,3507.0,0.0,0.0
8344f4fffffffff,6210.0,0.0,0.0
8344f5fffffffff,495.0,0.0,0.0
8344f6fffffffff,709.0,0.0,0.0
83456dfffffffff,2.0,0.0,0.0
834648fffffffff,1919.0,0.0,0.0
834649fffffffff,1378.0,0.0,0.0
83464bfffffffff,1328.0,0.0,0.0
83464efffffffff,4392.0,0.0,0.0
834801fffffffff,126.0,0.0,0.0
834802fffffffff,184.0,0.0,0.0
834803fffffffff,33.0,0.0,0.0
834805fffffffff,585.0,4.0,0.0
834806fffffffff,114.0,0.0,0.0
834808fffffffff,18.0,0.0,0.0
834809fffffffff,592.0,0.0,0.0
83480afffffffff,1172.0,0.0,0.0
83480bfffffffff,76.0,0.0,0.0
83480cfffffffff,4.0,0.0,0.0
83480dfffffffff,319.0,2.0,0.0
83480efffffffff,258.0,0.0,0.0
834810fffffffff,76.0,0.0,0.0
834812fffffffff,25.0,0.0,0.0
834813fffffffff,4.0,0.0,0.0
834814fffffffff,869.0,0.0,0.0
834815fffffffff,19.0,0.0,0.0
834816fffffffff,58.0,0.0,0.0
834818fffffffff,5.0,0.0,0.0
834819fffffffff,37.0,0.0,0.0
83481afffffffff,82.0,0.0,0.0
83481bfffffffff,117.0,0.0,0.0
83481cfffffffff,2.0,0.0,0.0
83481dfffffffff,78.0,0.0,0.0
83481efffffffff,9.0,0.0,0.0
834823fffffffff,945.0,11.0,0.0
834828fffffffff,19.0,1.0,0.0
834829fffffffff,5.0,0.0,0.0
83482afffffffff,878.0,1.0,0.0
83482bfffffffff,98.0,2.0,0.0
83482efffffffff,661.0,11.0,0.0
834832fffffffff,16.0,0.0,0.0
834833fffffffff,657.0,4.0,0.0
834836fffffffff,285.0,10.0,0.0
834842fffffffff,197.0,0.0,0.0
834843fffffffff,282.0,1.0,0.0
834846fffffffff,94.0,0.0,0.0
83484afffffffff,4033.0,4.0,0.0
834850fffffffff,2.0,0.0,0.0
834851fffffffff,4.0,0.0,0.0
834852fffffffff,45.0,0.0,0.0
834853fffffffff,6.0,0.0,0.0
834854fffffffff,9.0,0.0,0.0
834855fffffffff,98.0,0.0,0.0
834856fffffffff,1276.0,0.0,0.0
834858fffffffff,60.0,0.0,0.0
834859fffffffff,2077.0,2.0,0.0
83485afffffffff,560.0,0.0,0.0
83485bfffffffff,2673.0,2.0,0.0
83485cfffffffff,105.0,0.0,0.0
83485dfffffffff,581.0,1.0,0.0
83485efffffffff,224.0,0.0,0.0
83486afffffffff,52.0,0.0,0.0
834871fffffffff,115.0,0.0,0.0
834872fffffffff,440.0,1.0,0.0
834873fffffffff,332.0,0.0,0.0
834876fffffffff,4.0,0.0,0.0
834880fffffffff,1159.0,0.0,0.0
834881fffffffff,119.0,0.0,0.0
834882fffffffff,318.0,0.0,0.0
834883fffffffff,2333.0,0.0,0.0
834884fffffffff,35.0,0.0,0.0
834885fffffffff,6.0,0.0,0.0
834886fffffffff,648.0,0.0,0.0
834888fffffffff,652.0,0.0,0.0
834889fffffffff,510.0,0.0,0.0
83488afffffffff,1129.0,0.0,0.0
83488bfffffffff,2539.0,0.0,0.0
83488cfffffffff,65.0,0.0,0.0
83488dfffffffff,2282.0,0.0,0.0
83488efffffffff,1822.0,0.0,0.0
834890fffffffff,8.0,0.0,0.0
834891fffffffff,293.0,0.0,0.0
834892fffffffff,17.0,0.0,0.0
834893fffffffff,365.0,0.0,0.0
834895fffffffff,13.0,0.0,0.0
834898fffffffff,11344.0,0.0,0.0
834899fffffffff,618.0,0.0,0.0
83489afffffffff,1114.0,0.0,0.0
83489bfffffffff,513.0,0.0,0.0
83489cfffffffff,15936.0,0.0,0.0
83489dfffffffff,5702.0,46.0,0.0
83489efffffffff,9470.0,0.0,0.0
8348a0fffffffff,853.0,0.0,0.0
8348a1fffffffff,13.0,0.0,0.0
8348a2fffffffff,785.0,0.0,0.0
8348a3fffffffff,11.0,0.0,0.0
8348a6fffffffff,367.0,0.0,0.0
8348aafffffffff,2.0,0.0,0.0
8348abfffffffff,4142.0,0.0,0.0
8348acfffffffff,4.0,0.0,0.0
8348adfffffffff,4.0,0.0,0.0
8348aefffffffff,1.0,0.0,0.0
8348b1fffffffff,542.0,0.0,0.0
8348b2fffffffff,613.0,0.0,0.0
8348b3fffffffff,812.0,0.0,0.0
8348b5fffffffff,11.0,0.0,0.0
8348c0fffffffff,3523.0,0.0,0.0
8348c1fffffffff,1275.0,47.0,0.0
8348c2fffffffff,1044.0,0.0,0.0
8348c3fffffffff,4696.0,0.0,0.0
8348c4fffffffff,106.0,0.0,0.0
8348c5fffffffff,17986.0,1147.0,0.0
8348c6fffffffff,6009.0,0.0,0.0
8348c8fffffffff,876.0,106.0,0.0
8348c9fffffffff,3513.0,2.0,0.0
8348cafffffffff,291.0,0.0,0.0
8348cbfffffffff,227.0,27.0,0.0
8348ccfffffffff,1021.0,110.0,0.0
8348cdfffffffff,3407.0,54.0,0.0
8348cefffffffff,404.0,25.0,0.0
8348d0fffffffff,540.0,0.0,0.0
8348d1fffffffff,672.0,0.0,0.0
8348d2fffffffff,368.0,0.0,0.0
8348d3fffffffff,416.0,0.0,0.0
8348d4fffffffff,1954.0,0.0,0.0
8348d5fffffffff,225.0,0.0,0.0
8348d6fffffffff,278.0,0.0,0.0
8348d8fffffffff,48602.0,0.0,0.0
8348d9fffffffff,97.0,0.0,0.0
8348dafffffffff,955.0,0.0,0.0
8348dbfffffffff,1119.0,0.0,0.0
8348dcfffffffff,2074.0,0.0,0.0
8348ddfffffffff,546.0,0.0,0.0
8348defffffffff,834.0,0.0,0.0
8348e0fffffffff,17.0,0.0,0.0
8348e1fffffffff,167.0,0.0,0.0
8348e2fffffffff,99.0,0.0,0.0
8348e3fffffffff,789.0,12.0,0.0
8348e4fffffffff,89.0,0.0,0.0
8348e5fffffffff,279.0,0.0,0.0
8348e6fffffffff,116.0,0.0,0.0
8348e8fffffffff,81070.0,175.0,0.0
8348e9fffffffff,4835.0,0.0,0.0
8348eafffffffff,3589.0,79.0,0.0
8348ebfffffffff,17709.0,70.0,0.0
8348ecfffffffff,20019.0,4.0,0.0
8348edfffffffff,963.0,0.0,0.0
8348eefffffffff,41446.0,669.0,0.0
8348f0fffffffff,23.0,0.0,0.0
8348f2fffffffff,6529.0,66.0,0.0
8348f3fffffffff,592.0,0.0,0.0
8348f4fffffffff,22.0,0.0,0.0
8348f5fffffffff,24.0,0.0,0.0
8348f6fffffffff,840.0,0.0,0.0
834980fffffffff,1967.0,0.0,0.0
834981fffffffff,134.0,0.0,0.0
834982fffffffff,656.0,3.0,0.0
834983fffffffff,900.0,3.0,0.0
834985fffffffff,158.0,0.0,0.0
834986fffffffff,997.0,2.0,0.0
834988fffffffff,277.0,0.0,0.0
834989fffffffff,9.0,0.0,0.0
83498afffffffff,2.0,0.0,0.0
83498bfffffffff,22.0,0.0,0.0
83498cfffffffff,301.0,0.0,0.0
83498dfffffffff,2.0,0.0,0.0
83498efffffffff,379.0,0.0,0.0
834990fffffffff,397.0,112.0,0.0
834991fffffffff,225.0,28.0,0.0
834994fffffffff,1838.0,55.0,0.0
834995fffffffff,13614.0,643.0,0.0
834996fffffffff,991.0,255.0,0.0
834998fffffffff,3.0,0.0,0.0
834999fffffffff,10.0,0.0,0.0
83499bfffffffff,16.0,0.0,0.0
83499cfffffffff,85.0,0.0,0.0
83499dfffffffff,171.0,0.0,0.0
83499efffffffff,2.0,0.0,0.0
8349a8fffffffff,962.0,0.0,0.0
8349a9fffffffff,391.0,6.0,0.0
8349aafffffffff,1488.0,0.0,0.0
8349abfffffffff,473.0,0.0,0.0
8349aefffffffff,7.0,0.0,0.0
8349b0fffffffff,77.0,0.0,0.0
8349b1fffffffff,29.0,0.0,0.0
8349b2fffffffff,337.0,8.0,0.0
8349b3fffffffff,1766.0,4.0,0.0
8349b5fffffffff,8.0,0.0,0.0
8349b6fffffffff,5.0,0.0,0.0
835d10fffffffff,7539.0,0.0,0.0
835d11fffffffff,561.0,0.0,0.0
835d13fffffffff,682.0,0.0,0.0
835d14fffffffff,963.0,0.0,0.0
835d16fffffffff,588.0,0.0,0.0
836d14fffffffff,1.0,0.0,0.0
836d21fffffffff,39.0,4.0,0.0
836d23fffffffff,374.0,125.0,0.0
836d2efffffffff,7.0,0.0,0.0
836d30fffffffff,193.0,10.0,0.0
836d32fffffffff,4496.0,526.0,0.0
836d33fffffffff,318.0,33.0,0.0
836d36fffffffff,244.0,41.0,0.0
