cell_id,Leptotila verreauxi,Leptotila verreauxi [verreauxi Group],Leptotila verreauxi decolor,Leptotila verreauxi [brasiliensis Group]
838e60fffffffff,11.0,0.0,0.0,0.0
838e61fffffffff,20.0,0.0,0.0,0.0
838e62fffffffff,127.0,0.0,0.0,0.0
838e63fffffffff,1.0,0.0,0.0,0.0
838e64fffffffff,216.0,0.0,0.0,0.0
838e65fffffffff,99.0,0.0,0.0,0.0
838e66fffffffff,141.0,0.0,0.0,0.0
838e6cfffffffff,19.0,0.0,0.0,0.0
838e6dfffffffff,274.0,0.0,0.0,0.0
838e75fffffffff,16.0,0.0,0.0,0.0
838f08fffffffff,40.0,0.0,0.0,0.0
838f09fffffffff,170.0,0.0,0.0,0.0
838f0bfffffffff,6.0,0.0,0.0,0.0
838f0dfffffffff,1316.0,0.0,127.0,0.0
838f28fffffffff,199.0,0.0,17.0,0.0
838f29fffffffff,178.0,0.0,3.0,0.0
838f2afffffffff,695.0,0.0,24.0,0.0
838f2bfffffffff,927.0,0.0,55.0,0.0
838f2cfffffffff,248.0,0.0,14.0,0.0
838f2dfffffffff,24.0,0.0,0.0,0.0
838f2efffffffff,235.0,0.0,26.0,0.0
838f40fffffffff,412.0,0.0,0.0,27.0
838f42fffffffff,75.0,0.0,4.0,0.0
838f43fffffffff,82.0,0.0,0.0,2.0
838f44fffffffff,13.0,0.0,0.0,0.0
838f46fffffffff,497.0,0.0,3.0,65.0
838f48fffffffff,78.0,0.0,0.0,0.0
838f4afffffffff,54.0,0.0,0.0,2.0
838f4bfffffffff,23.0,0.0,0.0,0.0
838f4cfffffffff,18.0,0.0,0.0,0.0
838f4efffffffff,3.0,0.0,0.0,0.0
838f50fffffffff,980.0,0.0,45.0,0.0
838f51fffffffff,120.0,0.0,19.0,0.0
838f54fffffffff,616.0,0.0,40.0,0.0
838f55fffffffff,977.0,0.0,156.0,0.0
838f56fffffffff,86.0,0.0,0.0,0.0
838f58fffffffff,57.0,0.0,0.0,0.0
838f59fffffffff,32.0,0.0,0.0,1.0
838f5bfffffffff,33.0,0.0,0.0,0.0
838f5cfffffffff,14.0,0.0,0.0,0.0
838f5dfffffffff,42.0,0.0,0.0,0.0
838f5efffffffff,1.0,0.0,0.0,0.0
838f61fffffffff,124.0,0.0,0.0,0.0
838f6bfffffffff,15.0,0.0,0.0,12.0
838f6efffffffff,6.0,0.0,0.0,0.0
838f70fffffffff,2.0,0.0,0.0,0.0
838f71fffffffff,12.0,0.0,0.0,0.0
838f72fffffffff,352.0,0.0,21.0,0.0
838f73fffffffff,106.0,0.0,18.0,0.0
838f76fffffffff,366.0,0.0,30.0,0.0
83a596fffffffff,39.0,0.0,0.0,0.0
83a800fffffffff,24.0,0.0,0.0,0.0
83a801fffffffff,185.0,0.0,0.0,0.0
83a802fffffffff,44.0,0.0,0.0,4.0
83a803fffffffff,11.0,0.0,0.0,0.0
83a804fffffffff,147.0,0.0,0.0,5.0
83a805fffffffff,72.0,0.0,0.0,2.0
83a806fffffffff,367.0,0.0,0.0,20.0
83a808fffffffff,4.0,0.0,0.0,0.0
83a80bfffffffff,11.0,0.0,0.0,0.0
83a80cfffffffff,38.0,0.0,0.0,0.0
83a80dfffffffff,10.0,0.0,0.0,0.0
83a80efffffffff,30.0,0.0,0.0,0.0
83a810fffffffff,2243.0,0.0,0.0,48.0
83a811fffffffff,441.0,0.0,0.0,28.0
83a812fffffffff,654.0,0.0,0.0,39.0
83a813fffffffff,589.0,0.0,0.0,68.0
83a814fffffffff,43.0,0.0,0.0,0.0
83a815fffffffff,446.0,0.0,0.0,27.0
83a816fffffffff,26.0,0.0,0.0,0.0
83a818fffffffff,367.0,0.0,0.0,0.0
83a819fffffffff,160.0,0.0,0.0,0.0
83a81afffffffff,68.0,0.0,0.0,0.0
83a81bfffffffff,166.0,0.0,0.0,0.0
83a81cfffffffff,531.0,0.0,0.0,3.0
83a81dfffffffff,91.0,0.0,0.0,1.0
83a81efffffffff,1799.0,0.0,0.0,4.0
83a820fffffffff,24.0,0.0,0.0,0.0
83a821fffffffff,57.0,0.0,0.0,0.0
83a822fffffffff,27.0,0.0,0.0,0.0
83a823fffffffff,36.0,0.0,0.0,0.0
83a824fffffffff,112.0,0.0,0.0,6.0
83a825fffffffff,60.0,0.0,0.0,0.0
83a826fffffffff,98.0,0.0,0.0,0.0
83a828fffffffff,22.0,0.0,0.0,0.0
83a829fffffffff,53.0,0.0,0.0,0.0
83a82afffffffff,28.0,0.0,0.0,0.0
83a82bfffffffff,25.0,0.0,0.0,0.0
83a82cfffffffff,64.0,0.0,0.0,0.0
83a82dfffffffff,38.0,0.0,0.0,0.0
83a82efffffffff,53.0,0.0,0.0,0.0
83a831fffffffff,333.0,0.0,0.0,12.0
83a833fffffffff,89.0,0.0,0.0,0.0
83a835fffffffff,209.0,0.0,0.0,2.0
83a840fffffffff,561.0,0.0,0.0,2.0
83a841fffffffff,45.0,0.0,0.0,0.0
83a842fffffffff,72.0,0.0,0.0,0.0
83a843fffffffff,13.0,0.0,0.0,0.0
83a844fffffffff,102.0,0.0,0.0,5.0
83a845fffffffff,90.0,0.0,0.0,0.0
83a846fffffffff,579.0,0.0,0.0,51.0
83a848fffffffff,1.0,0.0,0.0,0.0
83a849fffffffff,2.0,0.0,0.0,0.0
83a84afffffffff,17.0,0.0,0.0,4.0
83a84bfffffffff,2.0,0.0,0.0,0.0
83a84dfffffffff,4.0,0.0,0.0,0.0
83a84efffffffff,35.0,0.0,0.0,0.0
83a850fffffffff,2.0,0.0,0.0,0.0
83a851fffffffff,9.0,0.0,0.0,0.0
83a853fffffffff,4.0,0.0,0.0,1.0
83a855fffffffff,74.0,0.0,0.0,0.0
83a856fffffffff,9.0,0.0,0.0,0.0
83a859fffffffff,3594.0,0.0,0.0,151.0
83a85afffffffff,7.0,0.0,0.0,0.0
83a85bfffffffff,33.0,0.0,0.0,0.0
83a85cfffffffff,2.0,0.0,0.0,0.0
83a85dfffffffff,2014.0,0.0,0.0,109.0
83a860fffffffff,140.0,0.0,0.0,0.0
83a861fffffffff,9.0,0.0,0.0,0.0
83a862fffffffff,60.0,0.0,0.0,1.0
83a863fffffffff,16.0,0.0,0.0,0.0
83a864fffffffff,21.0,0.0,0.0,0.0
83a865fffffffff,66.0,0.0,0.0,0.0
83a866fffffffff,31.0,0.0,0.0,0.0
83a868fffffffff,3.0,0.0,0.0,0.0
83a869fffffffff,9.0,0.0,0.0,0.0
83a86afffffffff,8.0,0.0,0.0,0.0
83a86bfffffffff,12.0,0.0,0.0,0.0
83a86cfffffffff,10.0,0.0,0.0,0.0
83a86dfffffffff,10.0,0.0,0.0,0.0
83a86efffffffff,24.0,0.0,0.0,0.0
83a870fffffffff,25.0,0.0,0.0,0.0
83a871fffffffff,22.0,0.0,0.0,0.0
83a872fffffffff,2.0,0.0,0.0,0.0
83a873fffffffff,36.0,0.0,0.0,4.0
83a874fffffffff,3.0,0.0,0.0,0.0
83a875fffffffff,34.0,0.0,0.0,0.0
83a876fffffffff,26.0,0.0,0.0,0.0
83a880fffffffff,167.0,0.0,0.0,3.0
83a881fffffffff,93.0,0.0,0.0,0.0
83a882fffffffff,100.0,0.0,0.0,10.0
83a883fffffffff,9.0,0.0,0.0,0.0
83a884fffffffff,172.0,0.0,0.0,2.0
83a885fffffffff,23.0,0.0,0.0,0.0
83a886fffffffff,59.0,0.0,0.0,2.0
83a888fffffffff,2.0,0.0,0.0,0.0
83a889fffffffff,8.0,0.0,0.0,0.0
83a88afffffffff,16.0,0.0,0.0,0.0
83a88bfffffffff,29.0,0.0,0.0,0.0
83a88cfffffffff,18.0,0.0,0.0,0.0
83a88dfffffffff,88.0,0.0,0.0,3.0
83a88efffffffff,43.0,0.0,0.0,0.0
83a891fffffffff,164.0,0.0,0.0,24.0
83a895fffffffff,52.0,0.0,0.0,4.0
83a89afffffffff,2.0,0.0,0.0,0.0
83a89bfffffffff,4.0,0.0,0.0,0.0
83a89dfffffffff,2.0,0.0,0.0,0.0
83a89efffffffff,4.0,0.0,0.0,0.0
83a8a0fffffffff,394.0,0.0,0.0,1.0
83a8a1fffffffff,509.0,0.0,0.0,13.0
83a8a2fffffffff,913.0,0.0,0.0,40.0
83a8a3fffffffff,275.0,0.0,0.0,0.0
83a8a5fffffffff,60.0,0.0,0.0,0.0
83a8a8fffffffff,10.0,0.0,0.0,0.0
83a8a9fffffffff,144.0,0.0,0.0,11.0
83a8aafffffffff,50.0,0.0,0.0,0.0
83a8abfffffffff,15.0,0.0,0.0,0.0
83a8acfffffffff,92.0,0.0,0.0,1.0
83a8adfffffffff,63.0,0.0,0.0,0.0
83a8aefffffffff,107.0,0.0,0.0,0.0
83a8b1fffffffff,25.0,0.0,0.0,0.0
83a8c0fffffffff,172.0,0.0,0.0,4.0
83a8c1fffffffff,5.0,0.0,0.0,0.0
83a8c2fffffffff,163.0,0.0,0.0,79.0
83a8c3fffffffff,4.0,0.0,0.0,0.0
83a8c4fffffffff,28.0,0.0,0.0,0.0
83a8c5fffffffff,2.0,0.0,0.0,0.0
83a8c6fffffffff,25.0,0.0,0.0,0.0
83a8c8fffffffff,1.0,0.0,0.0,0.0
83a8c9fffffffff,3.0,0.0,0.0,2.0
83a8ccfffffffff,14.0,0.0,0.0,5.0
83a8cefffffffff,9.0,0.0,0.0,3.0
83a8d0fffffffff,17.0,0.0,0.0,0.0
83a8d1fffffffff,254.0,0.0,0.0,1.0
83a8d2fffffffff,1.0,0.0,0.0,0.0
83a8d3fffffffff,13.0,0.0,0.0,0.0
83a8d4fffffffff,97.0,0.0,0.0,0.0
83a8d5fffffffff,5.0,0.0,0.0,1.0
83a8d6fffffffff,4.0,0.0,0.0,0.0
83a8d9fffffffff,6.0,0.0,0.0,0.0
83a8dafffffffff,15.0,0.0,0.0,6.0
83a8dbfffffffff,3.0,0.0,0.0,0.0
83a8dcfffffffff,7.0,0.0,0.0,0.0
83a8ddfffffffff,6.0,0.0,0.0,0.0
83a8defffffffff,151.0,0.0,0.0,34.0
83a8e4fffffffff,6.0,0.0,0.0,0.0
83a8e6fffffffff,67.0,0.0,0.0,0.0
83a8eafffffffff,3.0,0.0,0.0,0.0
83a8ecfffffffff,60.0,0.0,0.0,4.0
83a8edfffffffff,5.0,0.0,0.0,0.0
83a8eefffffffff,1.0,0.0,0.0,0.0
83a8f0fffffffff,6.0,0.0,0.0,0.0
83a8f1fffffffff,3.0,0.0,0.0,1.0
83a8f2fffffffff,1.0,0.0,0.0,0.0
83a8f4fffffffff,37.0,0.0,0.0,0.0
83a8f5fffffffff,15.0,0.0,0.0,3.0
83a8f6fffffffff,5.0,0.0,0.0,0.0
83a901fffffffff,200.0,0.0,0.0,7.0
83a903fffffffff,18.0,0.0,0.0,1.0
83a905fffffffff,126.0,0.0,0.0,20.0
83a908fffffffff,21.0,0.0,0.0,0.0
83a909fffffffff,80.0,0.0,0.0,0.0
83a90afffffffff,18.0,0.0,0.0,0.0
83a90bfffffffff,16.0,0.0,0.0,0.0
83a90cfffffffff,57.0,0.0,0.0,0.0
83a90dfffffffff,27.0,0.0,0.0,0.0
83a90efffffffff,202.0,0.0,0.0,12.0
83a918fffffffff,65.0,0.0,0.0,0.0
83a919fffffffff,112.0,0.0,0.0,4.0
83a91bfffffffff,374.0,0.0,0.0,20.0
83a91dfffffffff,180.0,0.0,0.0,5.0
83a921fffffffff,33.0,0.0,0.0,0.0
83a929fffffffff,2.0,0.0,0.0,0.0
83a92afffffffff,8.0,0.0,0.0,0.0
83a92bfffffffff,11.0,0.0,0.0,0.0
83a92cfffffffff,628.0,0.0,0.0,1.0
83a92dfffffffff,50.0,0.0,0.0,5.0
83a92efffffffff,242.0,0.0,0.0,0.0
83a940fffffffff,54.0,0.0,0.0,0.0
83a941fffffffff,644.0,0.0,0.0,0.0
83a942fffffffff,306.0,0.0,0.0,0.0
83a943fffffffff,473.0,0.0,0.0,0.0
83a944fffffffff,800.0,0.0,0.0,2.0
83a945fffffffff,201.0,0.0,0.0,0.0
83a946fffffffff,1284.0,0.0,0.0,0.0
83a948fffffffff,7.0,0.0,0.0,0.0
83a949fffffffff,6.0,0.0,0.0,0.0
83a94afffffffff,8.0,0.0,0.0,0.0
83a94bfffffffff,14.0,0.0,0.0,0.0
83a94cfffffffff,190.0,0.0,0.0,0.0
83a94dfffffffff,60.0,0.0,0.0,0.0
83a94efffffffff,2412.0,0.0,0.0,0.0
83a950fffffffff,696.0,0.0,0.0,0.0
83a951fffffffff,123.0,0.0,0.0,0.0
83a952fffffffff,458.0,0.0,0.0,13.0
83a953fffffffff,2321.0,0.0,0.0,4.0
83a954fffffffff,15.0,0.0,0.0,0.0
83a955fffffffff,391.0,0.0,0.0,0.0
83a956fffffffff,10.0,0.0,0.0,0.0
83a958fffffffff,2.0,0.0,0.0,0.0
83a959fffffffff,26.0,0.0,0.0,0.0
83a95afffffffff,175.0,0.0,0.0,0.0
83a95bfffffffff,37.0,0.0,0.0,0.0
83a95cfffffffff,301.0,0.0,0.0,0.0
83a95dfffffffff,291.0,0.0,0.0,0.0
83a95efffffffff,253.0,0.0,0.0,5.0
83a960fffffffff,33.0,0.0,0.0,0.0
83a961fffffffff,198.0,0.0,0.0,0.0
83a962fffffffff,735.0,0.0,0.0,0.0
83a963fffffffff,131.0,0.0,0.0,0.0
83a964fffffffff,243.0,0.0,0.0,0.0
83a965fffffffff,29.0,0.0,0.0,0.0
83a966fffffffff,14.0,0.0,0.0,0.0
83a968fffffffff,179.0,0.0,0.0,0.0
83a969fffffffff,10.0,0.0,0.0,0.0
83a96afffffffff,525.0,0.0,0.0,0.0
83a96bfffffffff,105.0,0.0,0.0,0.0
83a96cfffffffff,52.0,0.0,0.0,0.0
83a96dfffffffff,4.0,0.0,0.0,0.0
83a96efffffffff,336.0,0.0,0.0,0.0
83a971fffffffff,164.0,0.0,0.0,0.0
83a972fffffffff,18.0,0.0,0.0,0.0
83a973fffffffff,72.0,0.0,0.0,0.0
83a974fffffffff,27.0,0.0,0.0,0.0
83a975fffffffff,72.0,0.0,0.0,0.0
83a976fffffffff,129.0,0.0,0.0,0.0
83b209fffffffff,16.0,0.0,0.0,0.0
83b20dfffffffff,2.0,0.0,0.0,0.0
83b229fffffffff,2.0,0.0,0.0,0.0
83b22bfffffffff,1.0,0.0,0.0,0.0
83b240fffffffff,28.0,0.0,0.0,0.0
83b241fffffffff,174.0,0.0,0.0,0.0
83b242fffffffff,137.0,0.0,0.0,0.0
83b243fffffffff,560.0,0.0,0.0,0.0
83b244fffffffff,9.0,0.0,0.0,0.0
83b245fffffffff,12.0,0.0,0.0,0.0
83b246fffffffff,31.0,0.0,0.0,0.0
83b248fffffffff,3.0,0.0,0.0,0.0
83b249fffffffff,8.0,0.0,0.0,0.0
83b24afffffffff,42.0,0.0,0.0,0.0
83b24bfffffffff,5.0,0.0,0.0,0.0
83b24cfffffffff,53.0,0.0,0.0,0.0
83b24dfffffffff,35.0,0.0,0.0,0.0
83b24efffffffff,98.0,0.0,0.0,0.0
83b250fffffffff,21.0,0.0,0.0,0.0
83b251fffffffff,136.0,0.0,0.0,0.0
83b254fffffffff,10.0,0.0,0.0,0.0
83b255fffffffff,10.0,0.0,0.0,0.0
83b256fffffffff,3.0,0.0,0.0,0.0
83b258fffffffff,200.0,0.0,0.0,0.0
83b259fffffffff,111.0,0.0,0.0,0.0
83b25afffffffff,1.0,0.0,0.0,0.0
83b25cfffffffff,354.0,0.0,0.0,0.0
83b25dfffffffff,404.0,0.0,0.0,0.0
83b25efffffffff,246.0,0.0,0.0,0.0
83b260fffffffff,1.0,0.0,0.0,0.0
83b261fffffffff,38.0,0.0,0.0,0.0
83b262fffffffff,516.0,0.0,0.0,0.0
83b263fffffffff,15.0,0.0,0.0,0.0
83b265fffffffff,6.0,0.0,0.0,0.0
83b266fffffffff,28.0,0.0,0.0,0.0
83b268fffffffff,107.0,0.0,0.0,0.0
83b269fffffffff,104.0,0.0,0.0,0.0
83b26afffffffff,12.0,0.0,0.0,0.0
83b26cfffffffff,10.0,0.0,0.0,0.0
83b26dfffffffff,123.0,0.0,0.0,0.0
83b26efffffffff,11.0,0.0,0.0,0.0
83b270fffffffff,196.0,0.0,0.0,0.0
83b271fffffffff,35.0,0.0,0.0,0.0
83b272fffffffff,60.0,0.0,0.0,0.0
83b274fffffffff,93.0,0.0,0.0,0.0
83b275fffffffff,326.0,0.0,0.0,0.0
83b276fffffffff,11.0,0.0,0.0,0.0
83b321fffffffff,12.0,0.0,0.0,0.0
83b324fffffffff,30.0,0.0,0.0,0.0
83b325fffffffff,86.0,0.0,0.0,0.0
83b326fffffffff,3.0,0.0,0.0,0.0
83b32dfffffffff,17.0,0.0,0.0,0.0
83b340fffffffff,51.0,0.0,0.0,0.0
83b341fffffffff,1.0,0.0,0.0,0.0
83b342fffffffff,686.0,0.0,0.0,0.0
83b343fffffffff,98.0,0.0,0.0,0.0
83b344fffffffff,59.0,0.0,0.0,0.0
83b345fffffffff,6.0,0.0,0.0,0.0
83b346fffffffff,63.0,0.0,0.0,0.0
83b348fffffffff,17.0,0.0,0.0,0.0
83b349fffffffff,41.0,0.0,0.0,0.0
83b34afffffffff,21.0,0.0,0.0,0.0
83b34bfffffffff,149.0,0.0,0.0,0.0
83b34cfffffffff,39.0,0.0,0.0,0.0
83b34dfffffffff,171.0,0.0,0.0,0.0
83b34efffffffff,16.0,0.0,0.0,0.0
83b351fffffffff,446.0,0.0,0.0,0.0
83b358fffffffff,266.0,0.0,0.0,0.0
83b359fffffffff,4.0,0.0,0.0,0.0
83b35afffffffff,56.0,0.0,0.0,0.0
83b35bfffffffff,165.0,0.0,0.0,0.0
83b35cfffffffff,444.0,0.0,0.0,0.0
83b35dfffffffff,90.0,0.0,0.0,0.0
83b35efffffffff,908.0,0.0,0.0,0.0
83b360fffffffff,14.0,0.0,0.0,0.0
83b361fffffffff,42.0,0.0,0.0,0.0
83b362fffffffff,55.0,0.0,0.0,0.0
83b363fffffffff,12.0,0.0,0.0,0.0
83b364fffffffff,1.0,0.0,0.0,0.0
83b365fffffffff,10.0,0.0,0.0,0.0
83b366fffffffff,122.0,0.0,0.0,0.0
83b368fffffffff,53.0,0.0,0.0,0.0
83b369fffffffff,49.0,0.0,0.0,0.0
83b36afffffffff,17.0,0.0,0.0,0.0
83b36bfffffffff,14.0,0.0,0.0,0.0
83b36dfffffffff,262.0,0.0,0.0,0.0
83c203fffffffff,12.0,0.0,0.0,0.0
83c218fffffffff,1.0,0.0,0.0,0.0
83c219fffffffff,1.0,0.0,0.0,0.0
83c21bfffffffff,48.0,0.0,0.0,0.0
83c21dfffffffff,8.0,0.0,0.0,0.0
83c289fffffffff,5.0,0.0,0.0,0.0
83c2c0fffffffff,9.0,0.0,0.0,0.0
83c2c1fffffffff,467.0,0.0,0.0,0.0
83c2c2fffffffff,51.0,0.0,0.0,0.0
83c2c3fffffffff,27.0,0.0,0.0,0.0
83c2c4fffffffff,108.0,0.0,0.0,2.0
83c2c5fffffffff,765.0,0.0,0.0,0.0
83c2c6fffffffff,102.0,0.0,0.0,0.0
83c2c8fffffffff,105.0,0.0,0.0,0.0
83c2c9fffffffff,202.0,0.0,0.0,0.0
83c2cafffffffff,332.0,0.0,0.0,0.0
83c2cbfffffffff,438.0,0.0,0.0,0.0
83c2ccfffffffff,112.0,0.0,0.0,0.0
83c2cdfffffffff,525.0,0.0,0.0,0.0
83c2cefffffffff,442.0,0.0,0.0,0.0
83c2d0fffffffff,93.0,0.0,0.0,0.0
83c2d1fffffffff,13.0,0.0,0.0,0.0
83c2d2fffffffff,26.0,0.0,0.0,0.0
83c2d3fffffffff,74.0,0.0,0.0,0.0
83c2d4fffffffff,198.0,0.0,0.0,8.0
83c2d5fffffffff,28.0,0.0,0.0,0.0
83c2d6fffffffff,107.0,0.0,0.0,0.0
83c2d8fffffffff,118.0,0.0,0.0,0.0
83c2d9fffffffff,279.0,0.0,0.0,21.0
83c2dafffffffff,6.0,0.0,0.0,3.0
83c2dbfffffffff,21.0,0.0,0.0,0.0
83c2dcfffffffff,4.0,0.0,0.0,0.0
83c2ddfffffffff,14.0,0.0,0.0,0.0
83c2defffffffff,8.0,0.0,0.0,0.0
83c2e0fffffffff,64.0,0.0,0.0,0.0
83c2e1fffffffff,54.0,0.0,0.0,0.0
83c2e2fffffffff,721.0,0.0,0.0,0.0
83c2e3fffffffff,4598.0,0.0,0.0,0.0
83c2e6fffffffff,23.0,0.0,0.0,0.0
83c2e8fffffffff,97.0,0.0,0.0,0.0
83c2e9fffffffff,9.0,0.0,0.0,0.0
83c2eafffffffff,74.0,0.0,0.0,0.0
83c2ebfffffffff,50.0,0.0,0.0,0.0
83c2ecfffffffff,13.0,0.0,0.0,0.0
83c2eefffffffff,332.0,0.0,0.0,0.0
83c2f1fffffffff,728.0,0.0,0.0,2.0
83c2f2fffffffff,520.0,0.0,0.0,2.0
83c2f3fffffffff,617.0,0.0,0.0,1.0
83c2f4fffffffff,2.0,0.0,0.0,0.0
83c342fffffffff,2.0,0.0,0.0,0.0
83c35bfffffffff,2.0,0.0,0.0,0.0
