cell_id,Branta canadensis,Branta canadensis moffitti/maxima,Branta canadensis occidentalis/fulva,Branta canadensis [canadensis Group]
841f26dffffffff,2.0,0.0,0.0,0.0
841f281ffffffff,5.0,0.0,0.0,0.0
841f283ffffffff,71.0,0.0,0.0,0.0
841f287ffffffff,2.0,0.0,0.0,0.0
841f29dffffffff,16.0,0.0,0.0,0.0
841f2a1ffffffff,12.0,0.0,0.0,0.0
841f2a3ffffffff,207.0,0.0,0.0,22.0
841f2a9ffffffff,13.0,0.0,0.0,0.0
841f2adffffffff,6.0,0.0,0.0,0.0
841f2c7ffffffff,14.0,0.0,0.0,0.0
841f2c9ffffffff,4.0,0.0,0.0,0.0
841f2cdffffffff,4.0,0.0,0.0,0.0
841f2d3ffffffff,2.0,0.0,0.0,0.0
841f2d7ffffffff,43.0,0.0,0.0,0.0
841f2dbffffffff,17.0,0.0,0.0,0.0
841f2e5ffffffff,11.0,0.0,0.0,0.0
841f2e7ffffffff,2.0,0.0,0.0,0.0
841f2ebffffffff,2.0,0.0,0.0,0.0
841f2edffffffff,2.0,0.0,0.0,0.0
841f303ffffffff,4.0,0.0,0.0,0.0
841f311ffffffff,2.0,0.0,0.0,1.0
841f313ffffffff,2.0,0.0,0.0,0.0
841f315ffffffff,28.0,0.0,0.0,0.0
841f31bffffffff,6.0,0.0,0.0,2.0
841f31dffffffff,6.0,0.0,0.0,0.0
841f325ffffffff,1.0,0.0,0.0,0.0
841f327ffffffff,16.0,0.0,0.0,0.0
841f333ffffffff,5.0,0.0,0.0,0.0
841f335ffffffff,4.0,0.0,0.0,0.0
841f337ffffffff,8.0,0.0,0.0,0.0
841f33bffffffff,34.0,0.0,0.0,0.0
841f33dffffffff,24.0,0.0,0.0,0.0
841f351ffffffff,1.0,0.0,0.0,1.0
841f355ffffffff,5.0,0.0,0.0,0.0
841f357ffffffff,6.0,0.0,0.0,0.0
841f35bffffffff,2.0,0.0,0.0,0.0
841f40dffffffff,2.0,0.0,0.0,0.0
841f523ffffffff,4.0,0.0,0.0,0.0
841f607ffffffff,2.0,0.0,0.0,0.0
841f641ffffffff,2.0,0.0,0.0,0.0
841f703ffffffff,4.0,0.0,0.0,0.0
841f715ffffffff,8.0,0.0,0.0,0.0
841f71dffffffff,1.0,0.0,0.0,0.0
841f725ffffffff,5.0,0.0,0.0,0.0
841f727ffffffff,5.0,0.0,0.0,0.0
841f72dffffffff,9.0,0.0,0.0,0.0
841f739ffffffff,1.0,0.0,0.0,0.0
841f757ffffffff,1.0,0.0,0.0,0.0
841f803ffffffff,4.0,0.0,0.0,0.0
841f807ffffffff,1.0,0.0,0.0,0.0
841f80bffffffff,10.0,0.0,0.0,0.0
841f81bffffffff,3.0,0.0,0.0,0.0
841f81dffffffff,26.0,0.0,0.0,0.0
841f823ffffffff,3.0,0.0,0.0,0.0
841f839ffffffff,5.0,0.0,0.0,0.0
841f841ffffffff,2.0,0.0,0.0,0.0
841f84bffffffff,2.0,0.0,0.0,0.0
841f853ffffffff,91.0,0.0,0.0,0.0
841f857ffffffff,90.0,0.0,0.0,0.0
841f881ffffffff,2.0,0.0,0.0,0.0
841f889ffffffff,70.0,0.0,0.0,0.0
841f88bffffffff,23.0,0.0,0.0,0.0
841f88dffffffff,1.0,0.0,0.0,0.0
841f899ffffffff,14.0,0.0,0.0,0.0
841f8c1ffffffff,8.0,0.0,0.0,0.0
841f8c3ffffffff,2.0,0.0,0.0,0.0
841f8c5ffffffff,1.0,0.0,0.0,0.0
841f8c9ffffffff,1.0,0.0,0.0,0.0
841f8cbffffffff,12.0,0.0,0.0,0.0
841f8d1ffffffff,30.0,0.0,0.0,0.0
841f8d3ffffffff,4.0,0.0,0.0,0.0
841f8d5ffffffff,108.0,0.0,0.0,0.0
841f8d7ffffffff,61.0,0.0,0.0,0.0
841f8d9ffffffff,1.0,0.0,0.0,0.0
841f8dbffffffff,3.0,0.0,0.0,0.0
841f90dffffffff,2.0,0.0,0.0,0.0
841f91bffffffff,9.0,0.0,0.0,0.0
841f91dffffffff,2.0,0.0,0.0,0.0
841f943ffffffff,3.0,0.0,0.0,0.0
841f963ffffffff,2.0,0.0,0.0,0.0
841fa01ffffffff,6.0,0.0,0.0,0.0
841fa03ffffffff,4.0,0.0,0.0,0.0
841fa05ffffffff,2.0,0.0,0.0,0.0
841fa09ffffffff,37.0,0.0,0.0,0.0
841fa0bffffffff,20.0,0.0,0.0,0.0
841fa0dffffffff,9.0,0.0,0.0,0.0
841fa11ffffffff,87.0,0.0,0.0,0.0
841fa13ffffffff,1.0,0.0,0.0,0.0
841fa15ffffffff,7.0,0.0,0.0,0.0
841fa17ffffffff,15.0,0.0,0.0,0.0
841fa19ffffffff,37.0,0.0,0.0,0.0
841fa1bffffffff,2.0,0.0,0.0,0.0
841fa1dffffffff,15.0,0.0,0.0,0.0
841fa29ffffffff,9.0,0.0,0.0,0.0
841fa2bffffffff,6.0,0.0,0.0,0.0
841fa31ffffffff,1.0,0.0,0.0,0.0
841fa33ffffffff,4.0,0.0,0.0,0.0
841fa35ffffffff,40.0,0.0,0.0,0.0
841fa37ffffffff,2.0,0.0,0.0,0.0
841fa3bffffffff,4.0,0.0,0.0,0.0
841fa41ffffffff,29.0,0.0,0.0,0.0
841fa43ffffffff,8.0,0.0,0.0,0.0
841fa45ffffffff,79.0,0.0,0.0,0.0
841fa47ffffffff,81.0,0.0,0.0,0.0
841fa49ffffffff,26.0,0.0,0.0,0.0
841fa4bffffffff,44.0,0.0,0.0,0.0
841fa4dffffffff,209.0,0.0,0.0,0.0
841fa51ffffffff,11.0,0.0,0.0,0.0
841fa53ffffffff,111.0,0.0,0.0,0.0
841fa55ffffffff,25.0,0.0,0.0,0.0
841fa57ffffffff,27.0,0.0,0.0,0.0
841fa59ffffffff,66.0,0.0,0.0,0.0
841fa5bffffffff,14.0,0.0,0.0,0.0
841fa5dffffffff,42.0,0.0,0.0,0.0
841fa61ffffffff,3.0,0.0,0.0,0.0
841fa63ffffffff,20.0,0.0,0.0,0.0
841fa67ffffffff,8.0,0.0,0.0,0.0
841fa69ffffffff,7.0,0.0,0.0,0.0
841fa6bffffffff,4.0,0.0,0.0,0.0
841fa6dffffffff,10.0,0.0,0.0,0.0
841fa81ffffffff,13.0,0.0,0.0,0.0
841fa83ffffffff,128.0,0.0,0.0,0.0
841fa85ffffffff,32.0,0.0,0.0,0.0
841fa87ffffffff,2.0,0.0,0.0,0.0
841fa8dffffffff,97.0,0.0,0.0,0.0
841fa91ffffffff,2.0,0.0,0.0,0.0
841fa93ffffffff,5.0,0.0,0.0,0.0
841fa95ffffffff,232.0,0.0,0.0,0.0
841fa97ffffffff,6.0,0.0,0.0,0.0
841fa9bffffffff,2.0,0.0,0.0,0.0
841fa9dffffffff,6.0,0.0,0.0,0.0
841faa7ffffffff,3.0,0.0,0.0,0.0
841faa9ffffffff,34.0,0.0,0.0,0.0
841faadffffffff,321.0,0.0,0.0,0.0
841fab1ffffffff,40.0,0.0,0.0,0.0
841fab3ffffffff,7.0,0.0,0.0,0.0
841fab5ffffffff,2.0,0.0,0.0,0.0
841fab9ffffffff,24.0,0.0,0.0,0.0
841fabbffffffff,34.0,0.0,0.0,0.0
841fac5ffffffff,4.0,0.0,0.0,0.0
841fac7ffffffff,77.0,0.0,0.0,0.0
841fac9ffffffff,1.0,0.0,0.0,0.0
841facbffffffff,9.0,0.0,0.0,0.0
841fad5ffffffff,1.0,0.0,0.0,0.0
841fad7ffffffff,2.0,0.0,0.0,0.0
841fadbffffffff,13.0,0.0,0.0,0.0
841faddffffffff,80.0,0.0,0.0,0.0
841fae1ffffffff,156.0,0.0,0.0,0.0
841fae3ffffffff,425.0,0.0,0.0,0.0
841fae7ffffffff,95.0,0.0,0.0,0.0
841faebffffffff,314.0,0.0,0.0,0.0
841faedffffffff,26.0,0.0,0.0,0.0
841fb01ffffffff,57.0,0.0,0.0,0.0
841fb03ffffffff,2.0,0.0,0.0,0.0
841fb05ffffffff,15.0,0.0,0.0,0.0
841fb09ffffffff,52.0,0.0,0.0,0.0
841fb0bffffffff,5.0,0.0,0.0,0.0
841fb0dffffffff,45.0,0.0,0.0,0.0
841fb11ffffffff,5.0,0.0,0.0,0.0
841fb15ffffffff,2.0,0.0,0.0,0.0
841fb17ffffffff,4.0,0.0,0.0,0.0
841fb29ffffffff,2.0,0.0,0.0,0.0
841fb2dffffffff,73.0,0.0,0.0,0.0
841fb3dffffffff,1.0,0.0,0.0,0.0
841fb41ffffffff,5.0,0.0,0.0,0.0
841fb43ffffffff,75.0,0.0,0.0,0.0
841fb45ffffffff,13.0,0.0,0.0,0.0
841fb47ffffffff,400.0,0.0,0.0,0.0
841fb4dffffffff,2.0,0.0,0.0,0.0
841fb55ffffffff,47.0,0.0,0.0,0.0
841fb67ffffffff,9.0,0.0,0.0,0.0
841fb6bffffffff,13.0,0.0,0.0,0.0
841fb6dffffffff,8.0,0.0,0.0,0.0
8426001ffffffff,16.0,0.0,0.0,0.0
8426003ffffffff,22.0,9.0,0.0,0.0
8426005ffffffff,27.0,6.0,0.0,2.0
8426007ffffffff,24.0,1.0,0.0,0.0
8426009ffffffff,171.0,2.0,0.0,0.0
842600bffffffff,694.0,9.0,0.0,0.0
842600dffffffff,78.0,2.0,0.0,0.0
8426011ffffffff,1.0,0.0,0.0,0.0
8426013ffffffff,77.0,33.0,0.0,0.0
8426015ffffffff,470.0,142.0,0.0,2.0
8426017ffffffff,694.0,267.0,0.0,2.0
8426019ffffffff,18.0,0.0,0.0,0.0
842601bffffffff,4.0,0.0,0.0,0.0
842601dffffffff,83.0,4.0,0.0,0.0
8426021ffffffff,91.0,0.0,0.0,0.0
8426023ffffffff,3.0,0.0,0.0,0.0
8426025ffffffff,18.0,0.0,0.0,0.0
8426027ffffffff,7.0,0.0,0.0,0.0
8426029ffffffff,55.0,0.0,0.0,0.0
842602bffffffff,59.0,2.0,0.0,0.0
842602dffffffff,5.0,0.0,0.0,0.0
8426031ffffffff,32.0,2.0,0.0,0.0
8426033ffffffff,160.0,6.0,0.0,0.0
8426035ffffffff,33.0,4.0,0.0,0.0
8426037ffffffff,4.0,0.0,0.0,0.0
8426039ffffffff,550.0,90.0,0.0,0.0
842603bffffffff,81.0,2.0,0.0,0.0
842603dffffffff,168.0,19.0,0.0,0.0
8426041ffffffff,171.0,16.0,0.0,0.0
8426043ffffffff,259.0,77.0,0.0,0.0
8426045ffffffff,8.0,0.0,0.0,0.0
8426047ffffffff,52.0,2.0,0.0,0.0
8426049ffffffff,59.0,6.0,0.0,0.0
842604bffffffff,107.0,9.0,0.0,0.0
842604dffffffff,34.0,0.0,0.0,0.0
8426051ffffffff,306.0,0.0,0.0,0.0
8426053ffffffff,88.0,0.0,0.0,0.0
8426055ffffffff,176.0,3.0,0.0,0.0
8426057ffffffff,76.0,0.0,0.0,0.0
8426059ffffffff,136.0,0.0,0.0,0.0
842605bffffffff,349.0,0.0,0.0,0.0
842605dffffffff,295.0,0.0,0.0,0.0
8426061ffffffff,28.0,0.0,0.0,0.0
8426063ffffffff,75.0,0.0,0.0,0.0
8426065ffffffff,51.0,2.0,0.0,0.0
8426067ffffffff,112.0,6.0,0.0,0.0
8426069ffffffff,16.0,0.0,0.0,0.0
842606bffffffff,19.0,0.0,0.0,0.0
842606dffffffff,21.0,1.0,0.0,0.0
8426081ffffffff,8.0,2.0,0.0,0.0
8426083ffffffff,7.0,0.0,0.0,0.0
8426085ffffffff,485.0,13.0,0.0,0.0
8426087ffffffff,65.0,2.0,0.0,0.0
8426089ffffffff,11.0,0.0,0.0,0.0
842608bffffffff,17.0,0.0,0.0,0.0
842608dffffffff,260.0,11.0,0.0,0.0
8426091ffffffff,36.0,0.0,0.0,0.0
8426093ffffffff,87.0,2.0,0.0,0.0
8426095ffffffff,82.0,0.0,0.0,0.0
8426097ffffffff,68.0,2.0,0.0,0.0
8426099ffffffff,309.0,3.0,0.0,0.0
842609bffffffff,56.0,8.0,0.0,0.0
842609dffffffff,8.0,0.0,0.0,0.0
84260a1ffffffff,1620.0,44.0,0.0,0.0
84260a3ffffffff,50.0,6.0,0.0,0.0
84260a5ffffffff,27.0,0.0,0.0,0.0
84260a7ffffffff,33.0,0.0,0.0,0.0
84260a9ffffffff,721.0,18.0,0.0,0.0
84260abffffffff,21.0,0.0,0.0,0.0
84260adffffffff,827.0,12.0,0.0,0.0
84260b1ffffffff,115.0,0.0,0.0,0.0
84260b3ffffffff,531.0,0.0,0.0,0.0
84260b5ffffffff,74.0,0.0,0.0,0.0
84260b7ffffffff,184.0,0.0,0.0,0.0
84260b9ffffffff,1255.0,21.0,0.0,3.0
84260bbffffffff,346.0,0.0,0.0,0.0
84260bdffffffff,36.0,0.0,0.0,0.0
84260c1ffffffff,50.0,0.0,0.0,0.0
84260c3ffffffff,17.0,0.0,0.0,0.0
84260c5ffffffff,2.0,0.0,0.0,0.0
84260c7ffffffff,5.0,0.0,0.0,0.0
84260c9ffffffff,59.0,1.0,0.0,0.0
84260cbffffffff,235.0,0.0,0.0,0.0
84260cdffffffff,18.0,0.0,0.0,0.0
84260d1ffffffff,52.0,0.0,0.0,0.0
84260d3ffffffff,34.0,2.0,0.0,0.0
84260d5ffffffff,23.0,0.0,0.0,0.0
84260d7ffffffff,27.0,2.0,0.0,0.0
84260d9ffffffff,1622.0,10.0,0.0,0.0
84260dbffffffff,14.0,0.0,0.0,0.0
84260ddffffffff,107.0,0.0,0.0,0.0
84260e1ffffffff,73.0,5.0,0.0,0.0
84260e3ffffffff,1299.0,18.0,0.0,0.0
84260e5ffffffff,18.0,0.0,0.0,0.0
84260e7ffffffff,210.0,6.0,0.0,0.0
84260e9ffffffff,57.0,3.0,0.0,0.0
84260ebffffffff,410.0,16.0,0.0,0.0
84260edffffffff,48.0,0.0,0.0,0.0
8426101ffffffff,6.0,4.0,0.0,0.0
8426103ffffffff,13.0,0.0,0.0,0.0
8426107ffffffff,91.0,4.0,0.0,0.0
8426109ffffffff,7.0,0.0,0.0,0.0
842610bffffffff,17.0,0.0,0.0,0.0
842610dffffffff,81.0,0.0,0.0,0.0
8426111ffffffff,37.0,4.0,0.0,0.0
8426113ffffffff,25.0,0.0,0.0,0.0
8426115ffffffff,100.0,3.0,0.0,0.0
8426117ffffffff,102.0,8.0,0.0,0.0
8426119ffffffff,8.0,0.0,0.0,0.0
842611bffffffff,155.0,2.0,0.0,0.0
842611dffffffff,106.0,7.0,0.0,0.0
8426121ffffffff,2.0,0.0,0.0,0.0
8426123ffffffff,41.0,2.0,0.0,0.0
8426125ffffffff,39.0,0.0,0.0,0.0
8426127ffffffff,20.0,0.0,0.0,0.0
8426129ffffffff,2.0,0.0,0.0,0.0
842612bffffffff,32.0,4.0,0.0,0.0
842612dffffffff,49.0,6.0,0.0,0.0
8426131ffffffff,6.0,0.0,0.0,0.0
8426133ffffffff,21.0,0.0,0.0,0.0
8426135ffffffff,2.0,0.0,0.0,0.0
8426137ffffffff,61.0,0.0,0.0,0.0
8426139ffffffff,6.0,0.0,0.0,0.0
842613bffffffff,8.0,2.0,0.0,0.0
8426141ffffffff,16.0,0.0,0.0,0.0
8426143ffffffff,18.0,0.0,0.0,0.0
8426145ffffffff,2.0,0.0,0.0,0.0
8426147ffffffff,29.0,0.0,0.0,0.0
8426149ffffffff,6.0,0.0,0.0,0.0
842614bffffffff,408.0,2.0,0.0,0.0
8426151ffffffff,9.0,0.0,0.0,0.0
8426153ffffffff,15.0,2.0,0.0,0.0
8426155ffffffff,18.0,0.0,0.0,0.0
8426157ffffffff,14.0,0.0,0.0,0.0
8426159ffffffff,26.0,0.0,0.0,0.0
842615bffffffff,46.0,0.0,0.0,0.0
842615dffffffff,48.0,0.0,0.0,0.0
8426161ffffffff,12.0,0.0,0.0,0.0
8426163ffffffff,35.0,0.0,0.0,0.0
8426165ffffffff,439.0,0.0,0.0,0.0
8426167ffffffff,6.0,0.0,0.0,0.0
842616bffffffff,48.0,0.0,0.0,0.0
842616dffffffff,32.0,0.0,0.0,0.0
8426181ffffffff,21.0,0.0,0.0,0.0
8426183ffffffff,1002.0,11.0,0.0,0.0
8426185ffffffff,22.0,0.0,0.0,0.0
8426187ffffffff,136.0,1.0,0.0,0.0
8426189ffffffff,13.0,0.0,0.0,0.0
842618bffffffff,146.0,2.0,0.0,0.0
842618dffffffff,4.0,0.0,0.0,0.0
8426191ffffffff,13.0,0.0,0.0,0.0
8426193ffffffff,26.0,0.0,0.0,0.0
8426195ffffffff,4.0,0.0,0.0,0.0
8426197ffffffff,75.0,0.0,0.0,0.0
8426199ffffffff,20.0,0.0,0.0,0.0
842619bffffffff,9.0,0.0,0.0,0.0
842619dffffffff,398.0,12.0,0.0,0.0
84261a3ffffffff,4.0,0.0,0.0,0.0
84261a5ffffffff,1.0,0.0,0.0,0.0
84261a7ffffffff,53.0,2.0,0.0,0.0
84261a9ffffffff,58.0,2.0,0.0,0.0
84261abffffffff,2.0,0.0,0.0,0.0
84261adffffffff,115.0,2.0,0.0,0.0
84261b1ffffffff,94.0,4.0,0.0,0.0
84261b3ffffffff,67.0,0.0,0.0,0.0
84261b5ffffffff,45.0,0.0,0.0,0.0
84261b7ffffffff,49.0,0.0,0.0,0.0
84261b9ffffffff,33.0,0.0,0.0,0.0
84261bbffffffff,7.0,0.0,0.0,0.0
84261bdffffffff,12.0,0.0,0.0,0.0
84261c1ffffffff,2.0,0.0,0.0,0.0
84261c3ffffffff,20.0,0.0,0.0,0.0
84261c5ffffffff,151.0,1.0,0.0,0.0
84261c7ffffffff,55.0,0.0,0.0,0.0
84261c9ffffffff,6.0,0.0,0.0,0.0
84261cbffffffff,9.0,0.0,0.0,0.0
84261cdffffffff,51.0,4.0,0.0,0.0
84261d1ffffffff,15.0,0.0,0.0,0.0
84261d3ffffffff,107.0,4.0,0.0,0.0
84261d5ffffffff,11.0,0.0,0.0,0.0
84261d7ffffffff,68.0,0.0,0.0,0.0
84261d9ffffffff,22.0,0.0,0.0,0.0
84261dbffffffff,118.0,6.0,0.0,0.0
84261ddffffffff,10.0,0.0,0.0,0.0
84261e1ffffffff,14.0,0.0,0.0,0.0
84261e3ffffffff,1.0,0.0,0.0,0.0
84261e5ffffffff,3.0,0.0,0.0,0.0
84261e7ffffffff,248.0,5.0,0.0,0.0
84261e9ffffffff,18.0,0.0,0.0,0.0
84261ebffffffff,10.0,0.0,0.0,0.0
84261edffffffff,15.0,0.0,0.0,0.0
8426201ffffffff,548.0,0.0,0.0,0.0
8426203ffffffff,203.0,0.0,0.0,0.0
8426205ffffffff,633.0,0.0,0.0,0.0
8426207ffffffff,309.0,0.0,0.0,0.0
8426209ffffffff,121.0,0.0,0.0,0.0
842620bffffffff,1089.0,0.0,0.0,0.0
842620dffffffff,698.0,0.0,0.0,0.0
8426211ffffffff,208.0,0.0,0.0,0.0
8426213ffffffff,803.0,0.0,0.0,0.0
8426215ffffffff,351.0,0.0,0.0,0.0
8426217ffffffff,151.0,0.0,0.0,0.0
8426219ffffffff,1383.0,0.0,0.0,0.0
842621bffffffff,1492.0,0.0,0.0,0.0
842621dffffffff,1000.0,0.0,0.0,0.0
8426221ffffffff,96.0,6.0,0.0,2.0
8426223ffffffff,182.0,2.0,0.0,0.0
8426225ffffffff,63.0,11.0,0.0,2.0
8426227ffffffff,72.0,0.0,0.0,0.0
8426229ffffffff,132.0,0.0,0.0,2.0
842622bffffffff,310.0,0.0,0.0,0.0
842622dffffffff,171.0,1.0,0.0,0.0
8426231ffffffff,569.0,0.0,0.0,0.0
8426233ffffffff,294.0,0.0,0.0,0.0
8426235ffffffff,388.0,0.0,0.0,0.0
8426237ffffffff,400.0,0.0,0.0,0.0
8426239ffffffff,85.0,0.0,0.0,0.0
842623bffffffff,149.0,0.0,0.0,0.0
842623dffffffff,542.0,0.0,0.0,0.0
8426241ffffffff,192.0,0.0,0.0,0.0
8426243ffffffff,128.0,0.0,0.0,0.0
8426245ffffffff,1219.0,0.0,0.0,0.0
8426247ffffffff,64.0,0.0,0.0,0.0
8426249ffffffff,1451.0,0.0,0.0,0.0
842624bffffffff,749.0,0.0,0.0,0.0
842624dffffffff,76.0,0.0,0.0,0.0
8426251ffffffff,166.0,0.0,0.0,0.0
8426253ffffffff,147.0,0.0,0.0,0.0
8426255ffffffff,251.0,0.0,0.0,0.0
8426257ffffffff,569.0,0.0,0.0,0.0
8426259ffffffff,228.0,0.0,0.0,0.0
842625bffffffff,145.0,0.0,0.0,0.0
842625dffffffff,243.0,0.0,0.0,0.0
8426261ffffffff,347.0,0.0,0.0,0.0
8426263ffffffff,311.0,0.0,0.0,0.0
8426265ffffffff,142.0,0.0,0.0,0.0
8426267ffffffff,65.0,0.0,0.0,0.0
8426269ffffffff,971.0,0.0,0.0,0.0
842626bffffffff,273.0,0.0,0.0,0.0
842626dffffffff,765.0,0.0,0.0,0.0
8426281ffffffff,279.0,0.0,0.0,0.0
8426283ffffffff,148.0,0.0,0.0,0.0
8426285ffffffff,46.0,0.0,0.0,0.0
8426287ffffffff,13.0,0.0,0.0,0.0
8426289ffffffff,531.0,0.0,0.0,0.0
842628bffffffff,46.0,0.0,0.0,0.0
842628dffffffff,264.0,0.0,0.0,0.0
8426291ffffffff,720.0,0.0,0.0,0.0
8426293ffffffff,211.0,2.0,0.0,0.0
8426295ffffffff,46.0,0.0,0.0,0.0
8426297ffffffff,24.0,0.0,0.0,0.0
8426299ffffffff,84.0,0.0,0.0,0.0
842629bffffffff,32.0,0.0,0.0,0.0
842629dffffffff,17.0,0.0,0.0,0.0
84262a1ffffffff,56.0,0.0,0.0,0.0
84262a3ffffffff,3.0,0.0,0.0,0.0
84262a5ffffffff,4.0,0.0,0.0,0.0
84262a7ffffffff,26.0,2.0,0.0,0.0
84262a9ffffffff,44.0,0.0,0.0,0.0
84262abffffffff,13.0,0.0,0.0,0.0
84262adffffffff,197.0,0.0,0.0,0.0
84262b1ffffffff,90.0,0.0,0.0,0.0
84262b3ffffffff,1612.0,3.0,0.0,0.0
84262b5ffffffff,10.0,0.0,0.0,0.0
84262b7ffffffff,146.0,0.0,0.0,0.0
84262b9ffffffff,34.0,2.0,0.0,0.0
84262bbffffffff,39.0,0.0,0.0,0.0
84262bdffffffff,1.0,0.0,0.0,0.0
84262c1ffffffff,2271.0,0.0,0.0,0.0
84262c3ffffffff,598.0,0.0,0.0,0.0
84262c5ffffffff,283.0,0.0,0.0,0.0
84262c7ffffffff,449.0,0.0,0.0,0.0
84262c9ffffffff,4615.0,0.0,0.0,0.0
84262cbffffffff,331.0,0.0,0.0,0.0
84262cdffffffff,12949.0,0.0,0.0,0.0
84262d1ffffffff,86.0,0.0,0.0,0.0
84262d3ffffffff,23.0,0.0,0.0,0.0
84262d5ffffffff,117.0,0.0,0.0,0.0
84262d7ffffffff,8.0,0.0,0.0,0.0
84262d9ffffffff,494.0,0.0,0.0,0.0
84262dbffffffff,796.0,0.0,0.0,0.0
84262ddffffffff,749.0,0.0,0.0,0.0
84262e1ffffffff,327.0,0.0,0.0,0.0
84262e3ffffffff,169.0,0.0,0.0,0.0
84262e5ffffffff,163.0,0.0,0.0,0.0
84262e7ffffffff,187.0,0.0,0.0,0.0
84262e9ffffffff,263.0,0.0,0.0,0.0
84262ebffffffff,215.0,0.0,0.0,0.0
84262edffffffff,159.0,0.0,0.0,0.0
8426301ffffffff,49.0,0.0,0.0,0.0
8426303ffffffff,25.0,0.0,0.0,0.0
8426305ffffffff,25.0,0.0,0.0,0.0
8426307ffffffff,43.0,0.0,0.0,0.0
8426309ffffffff,72.0,0.0,0.0,0.0
842630bffffffff,105.0,2.0,0.0,0.0
842630dffffffff,99.0,0.0,0.0,0.0
8426311ffffffff,9.0,0.0,0.0,0.0
8426313ffffffff,13.0,0.0,0.0,0.0
8426315ffffffff,28.0,0.0,0.0,0.0
8426317ffffffff,42.0,4.0,0.0,0.0
8426319ffffffff,33.0,9.0,0.0,0.0
842631dffffffff,61.0,16.0,0.0,0.0
8426321ffffffff,7.0,0.0,0.0,0.0
8426323ffffffff,3.0,0.0,0.0,0.0
8426325ffffffff,2.0,0.0,0.0,0.0
8426327ffffffff,2.0,2.0,0.0,0.0
8426329ffffffff,2.0,0.0,0.0,0.0
842632bffffffff,11.0,2.0,0.0,0.0
842632dffffffff,12.0,0.0,0.0,0.0
8426331ffffffff,34.0,0.0,0.0,0.0
8426333ffffffff,18.0,0.0,0.0,0.0
8426335ffffffff,22.0,0.0,0.0,0.0
8426337ffffffff,295.0,4.0,0.0,0.0
8426339ffffffff,11.0,0.0,0.0,0.0
842633bffffffff,18.0,0.0,0.0,0.0
842633dffffffff,19.0,0.0,0.0,0.0
8426341ffffffff,836.0,0.0,0.0,0.0
8426343ffffffff,8.0,0.0,0.0,0.0
8426345ffffffff,282.0,0.0,0.0,0.0
8426347ffffffff,70.0,0.0,0.0,0.0
8426349ffffffff,89.0,0.0,0.0,0.0
842634bffffffff,446.0,0.0,0.0,0.0
842634dffffffff,452.0,0.0,0.0,0.0
8426351ffffffff,65.0,0.0,0.0,0.0
8426353ffffffff,44.0,4.0,0.0,0.0
8426355ffffffff,72.0,0.0,0.0,0.0
8426357ffffffff,113.0,14.0,0.0,0.0
8426359ffffffff,90.0,0.0,0.0,0.0
842635bffffffff,72.0,0.0,0.0,0.0
842635dffffffff,5.0,0.0,0.0,0.0
8426361ffffffff,53.0,0.0,0.0,0.0
8426363ffffffff,58.0,0.0,0.0,0.0
8426365ffffffff,76.0,0.0,0.0,0.0
8426367ffffffff,30.0,0.0,0.0,0.0
8426369ffffffff,571.0,0.0,0.0,0.0
842636bffffffff,193.0,0.0,0.0,0.0
842636dffffffff,68.0,0.0,0.0,0.0
8426401ffffffff,129.0,2.0,0.0,0.0
8426403ffffffff,179.0,3.0,0.0,0.0
8426405ffffffff,928.0,4.0,0.0,2.0
8426407ffffffff,159.0,1.0,0.0,2.0
8426409ffffffff,356.0,3.0,0.0,1.0
842640bffffffff,21.0,0.0,0.0,0.0
842640dffffffff,2010.0,14.0,0.0,1.0
8426411ffffffff,143.0,0.0,0.0,0.0
8426413ffffffff,144.0,0.0,0.0,0.0
8426415ffffffff,1769.0,9.0,0.0,3.0
8426417ffffffff,510.0,6.0,0.0,2.0
8426419ffffffff,71.0,0.0,0.0,0.0
842641bffffffff,80.0,0.0,0.0,0.0
842641dffffffff,620.0,6.0,0.0,1.0
8426421ffffffff,97.0,0.0,0.0,0.0
8426423ffffffff,119.0,0.0,0.0,0.0
8426425ffffffff,541.0,0.0,0.0,0.0
8426427ffffffff,71.0,2.0,0.0,0.0
8426429ffffffff,251.0,0.0,0.0,0.0
842642bffffffff,94.0,0.0,0.0,0.0
842642dffffffff,99.0,3.0,0.0,0.0
8426431ffffffff,101.0,0.0,0.0,0.0
8426433ffffffff,1402.0,0.0,0.0,0.0
8426435ffffffff,9.0,0.0,0.0,0.0
8426437ffffffff,800.0,1.0,0.0,0.0
8426439ffffffff,689.0,2.0,0.0,0.0
842643bffffffff,734.0,0.0,0.0,3.0
842643dffffffff,104.0,0.0,0.0,0.0
8426441ffffffff,42.0,0.0,0.0,0.0
8426443ffffffff,91.0,1.0,0.0,0.0
8426445ffffffff,24.0,0.0,0.0,0.0
8426447ffffffff,20.0,0.0,0.0,0.0
8426449ffffffff,94.0,0.0,0.0,0.0
842644bffffffff,90.0,0.0,0.0,0.0
842644dffffffff,617.0,3.0,0.0,2.0
8426451ffffffff,8.0,0.0,0.0,0.0
8426453ffffffff,10.0,0.0,0.0,0.0
8426455ffffffff,111.0,0.0,0.0,0.0
8426457ffffffff,66.0,0.0,0.0,0.0
8426459ffffffff,393.0,0.0,0.0,0.0
842645bffffffff,33.0,0.0,0.0,0.0
842645dffffffff,75.0,0.0,0.0,0.0
