cell_id,Vireo griseus,Vireo griseus [griseus Group],Vireo griseus perquisitor
844486bffffffff,2.0,0.0,0.0
8444a19ffffffff,3.0,3.0,0.0
8444a27ffffffff,2.0,0.0,0.0
8444a37ffffffff,12.0,0.0,0.0
8444a53ffffffff,13.0,8.0,0.0
8444a83ffffffff,1.0,0.0,0.0
8444a8bffffffff,2.0,2.0,0.0
8444a91ffffffff,2.0,0.0,0.0
8444a93ffffffff,11.0,0.0,0.0
8444a97ffffffff,3.0,0.0,0.0
8444a9dffffffff,2.0,2.0,0.0
8444abbffffffff,3.0,2.0,0.0
8444acdffffffff,8.0,0.0,0.0
8444ad7ffffffff,2.0,0.0,0.0
8444ad9ffffffff,7.0,3.0,0.0
8444b07ffffffff,2.0,0.0,0.0
8444b2bffffffff,5.0,0.0,0.0
8444b57ffffffff,2.0,0.0,0.0
8444b63ffffffff,7.0,0.0,0.0
8444c01ffffffff,6.0,0.0,0.0
8444c0bffffffff,13.0,0.0,0.0
8444c11ffffffff,48.0,0.0,0.0
8444c13ffffffff,2.0,0.0,0.0
8444c15ffffffff,6.0,0.0,0.0
8444c19ffffffff,6.0,0.0,0.0
8444c1bffffffff,6.0,0.0,0.0
8444c25ffffffff,2.0,0.0,0.0
8444c27ffffffff,4.0,0.0,0.0
8444c39ffffffff,4.0,0.0,0.0
8444c3bffffffff,29.0,0.0,0.0
8444c51ffffffff,2.0,0.0,0.0
8444c57ffffffff,1.0,0.0,0.0
8444c85ffffffff,37.0,0.0,0.0
8444c87ffffffff,1.0,0.0,0.0
8444c89ffffffff,4.0,0.0,0.0
8444c91ffffffff,11.0,0.0,0.0
8444c99ffffffff,11.0,0.0,0.0
8444c9bffffffff,1.0,0.0,0.0
8444c9dffffffff,4.0,0.0,0.0
8444ca3ffffffff,2.0,0.0,0.0
8444cb3ffffffff,2.0,0.0,0.0
8444cb9ffffffff,11.0,0.0,0.0
8444cbdffffffff,5.0,0.0,0.0
8444cc1ffffffff,6.0,0.0,0.0
8444cc7ffffffff,2.0,0.0,0.0
8444ccdffffffff,3.0,0.0,0.0
8444cd5ffffffff,4.0,0.0,0.0
8444cd7ffffffff,8.0,0.0,0.0
8444cd9ffffffff,4.0,0.0,0.0
8444cddffffffff,2.0,0.0,0.0
8444d01ffffffff,7.0,0.0,0.0
8444d03ffffffff,45.0,0.0,0.0
8444d07ffffffff,35.0,0.0,0.0
8444d0bffffffff,35.0,0.0,0.0
8444d15ffffffff,9.0,0.0,0.0
8444d17ffffffff,49.0,0.0,0.0
8444d23ffffffff,3.0,0.0,0.0
8444d2bffffffff,3.0,0.0,0.0
8444d35ffffffff,1.0,0.0,0.0
8444d39ffffffff,4.0,0.0,0.0
8444d3bffffffff,10.0,0.0,0.0
8444d3dffffffff,5.0,0.0,0.0
8444d51ffffffff,1.0,0.0,0.0
8444d53ffffffff,3.0,0.0,0.0
8444d55ffffffff,15.0,0.0,0.0
8444d5dffffffff,10.0,0.0,0.0
8444da1ffffffff,2.0,0.0,0.0
8444da5ffffffff,2.0,0.0,0.0
8444dabffffffff,2.0,0.0,0.0
8444db9ffffffff,2.0,0.0,0.0
8444dbbffffffff,1.0,0.0,0.0
8444dc5ffffffff,10.0,0.0,0.0
8444dc9ffffffff,2.0,0.0,0.0
8444dd1ffffffff,2.0,0.0,0.0
8444dd3ffffffff,2.0,0.0,0.0
8444dd5ffffffff,15.0,0.0,0.0
8444dd9ffffffff,1.0,0.0,0.0
8444dddffffffff,1.0,0.0,0.0
8444de1ffffffff,4.0,0.0,0.0
8444de3ffffffff,4.0,0.0,0.0
8444de7ffffffff,2.0,0.0,0.0
8444de9ffffffff,2.0,0.0,0.0
8444dedffffffff,6.0,0.0,0.0
8444e03ffffffff,2.0,0.0,0.0
8444e05ffffffff,1.0,0.0,0.0
8444e21ffffffff,4.0,0.0,0.0
8444e33ffffffff,2.0,0.0,0.0
8444e47ffffffff,2.0,0.0,0.0
8444e83ffffffff,10.0,0.0,0.0
8444e87ffffffff,2.0,0.0,0.0
8444e8bffffffff,2.0,0.0,0.0
8444e91ffffffff,2.0,0.0,0.0
8444e93ffffffff,3.0,0.0,0.0
8444ea7ffffffff,1.0,0.0,0.0
8444ea9ffffffff,4.0,0.0,0.0
8444eadffffffff,2.0,0.0,0.0
8444ebdffffffff,3.0,0.0,0.0
8444ec3ffffffff,5.0,0.0,0.0
8444ec7ffffffff,2.0,0.0,0.0
8444ed1ffffffff,1.0,0.0,0.0
8444ed3ffffffff,8.0,0.0,0.0
8444ed5ffffffff,3.0,0.0,0.0
8444ed7ffffffff,5.0,0.0,0.0
8444ee1ffffffff,2.0,0.0,0.0
8444ee3ffffffff,2.0,0.0,0.0
8444ee7ffffffff,8.0,0.0,0.0
8444eebffffffff,2.0,0.0,0.0
8444f05ffffffff,1.0,0.0,0.0
8444f09ffffffff,2.0,2.0,0.0
8444f0bffffffff,1.0,0.0,0.0
8444f35ffffffff,2.0,2.0,0.0
8444f37ffffffff,2.0,0.0,0.0
8444f43ffffffff,58.0,2.0,0.0
8444f45ffffffff,2.0,2.0,0.0
8444f51ffffffff,2.0,2.0,0.0
8444f55ffffffff,1.0,0.0,0.0
8444f69ffffffff,2.0,2.0,0.0
844501bffffffff,5.0,5.0,0.0
844505bffffffff,4.0,0.0,0.0
8445083ffffffff,23.0,17.0,0.0
8445085ffffffff,35.0,35.0,0.0
8445087ffffffff,62.0,60.0,0.0
844508dffffffff,3.0,3.0,0.0
8445091ffffffff,13.0,13.0,0.0
8445095ffffffff,9.0,9.0,0.0
8445099ffffffff,5.0,5.0,0.0
844509bffffffff,315.0,307.0,0.0
844509dffffffff,2.0,2.0,0.0
84450a1ffffffff,17.0,17.0,0.0
84450a3ffffffff,20.0,20.0,0.0
84450a5ffffffff,25.0,25.0,0.0
84450a7ffffffff,6.0,0.0,0.0
84450a9ffffffff,10.0,10.0,0.0
84450abffffffff,8.0,8.0,0.0
84450adffffffff,3.0,2.0,0.0
84450b1ffffffff,42.0,41.0,0.0
84450b5ffffffff,3.0,3.0,0.0
84450b9ffffffff,5.0,5.0,0.0
84450bdffffffff,2.0,2.0,0.0
84450c1ffffffff,4.0,4.0,0.0
84450c5ffffffff,3.0,0.0,0.0
84450cdffffffff,2.0,0.0,0.0
84450d1ffffffff,3.0,3.0,0.0
84450d3ffffffff,118.0,111.0,0.0
84450d5ffffffff,83.0,83.0,0.0
84450d7ffffffff,4.0,2.0,0.0
84450ddffffffff,5.0,5.0,0.0
84450e3ffffffff,15.0,15.0,0.0
84450ebffffffff,45.0,43.0,0.0
844519bffffffff,4.0,4.0,0.0
8445225ffffffff,2.0,0.0,0.0
8445251ffffffff,3.0,0.0,0.0
8445257ffffffff,2.0,0.0,0.0
844525bffffffff,22.0,0.0,0.0
8445269ffffffff,2.0,0.0,0.0
8445281ffffffff,6.0,0.0,0.0
8445287ffffffff,27.0,0.0,0.0
8445293ffffffff,2.0,0.0,0.0
84452a1ffffffff,11.0,11.0,0.0
84452a3ffffffff,6.0,6.0,0.0
84452a5ffffffff,5.0,0.0,0.0
84452a7ffffffff,2.0,2.0,0.0
84452abffffffff,3.0,3.0,0.0
84452b9ffffffff,5.0,0.0,0.0
84452e1ffffffff,19.0,0.0,0.0
84452e5ffffffff,1.0,0.0,0.0
84452e7ffffffff,4.0,0.0,0.0
84452ebffffffff,2.0,0.0,0.0
8445353ffffffff,2.0,0.0,0.0
8445649ffffffff,2.0,0.0,0.0
8445721ffffffff,36.0,36.0,0.0
8445725ffffffff,12.0,11.0,0.0
8445727ffffffff,10.0,9.0,0.0
8445847ffffffff,2.0,0.0,0.0
84459d7ffffffff,2.0,0.0,0.0
8445a33ffffffff,39.0,0.0,0.0
8448017ffffffff,1.0,0.0,0.0
84480adffffffff,3.0,3.0,0.0
84485b5ffffffff,1.0,0.0,0.0
8448731ffffffff,1.0,0.0,0.0
844880dffffffff,1.0,0.0,0.0
844884dffffffff,1.0,0.0,0.0
8448853ffffffff,2.0,0.0,0.0
8448881ffffffff,13.0,0.0,0.0
84488a1ffffffff,2.0,0.0,0.0
84488a3ffffffff,4.0,0.0,0.0
84488a7ffffffff,3.0,0.0,0.0
84488d1ffffffff,4.0,0.0,0.0
84488ebffffffff,1.0,0.0,0.0
84488edffffffff,2.0,0.0,0.0
8448903ffffffff,11.0,0.0,0.0
844890bffffffff,2.0,0.0,0.0
8448911ffffffff,1.0,0.0,0.0
8448923ffffffff,7.0,0.0,0.0
8448931ffffffff,3.0,0.0,0.0
8448933ffffffff,3.0,0.0,0.0
8448935ffffffff,2.0,0.0,0.0
8448937ffffffff,1.0,0.0,0.0
8448951ffffffff,2.0,0.0,0.0
8448985ffffffff,8.0,0.0,0.0
8448987ffffffff,2.0,0.0,0.0
8448993ffffffff,2.0,0.0,0.0
8448997ffffffff,2.0,0.0,0.0
8448999ffffffff,2.0,0.0,0.0
84489a9ffffffff,19.0,0.0,0.0
84489abffffffff,16.0,0.0,0.0
84489b5ffffffff,4.0,0.0,0.0
84489c1ffffffff,7.0,0.0,0.0
84489c3ffffffff,4.0,0.0,0.0
84489c9ffffffff,20.0,0.0,0.0
84489e1ffffffff,7.0,0.0,0.0
84489e3ffffffff,12.0,0.0,0.0
84489ebffffffff,3.0,0.0,0.0
8448a21ffffffff,9.0,0.0,0.0
8448a27ffffffff,11.0,0.0,0.0
8448ab3ffffffff,5.0,0.0,0.0
8448ab7ffffffff,9.0,0.0,0.0
8448b13ffffffff,1.0,0.0,0.0
8448b15ffffffff,5.0,4.0,0.0
8448b1dffffffff,1.0,0.0,0.0
8448b23ffffffff,1.0,0.0,0.0
8448b39ffffffff,2.0,0.0,0.0
8448b3dffffffff,5.0,2.0,0.0
8448c35ffffffff,11.0,0.0,0.0
8448c59ffffffff,2.0,1.0,0.0
8448c5bffffffff,2.0,0.0,0.0
8448c99ffffffff,6.0,0.0,0.0
8448cd9ffffffff,1.0,1.0,0.0
8448cebffffffff,2.0,0.0,0.0
8448d03ffffffff,2.0,0.0,0.0
8448d33ffffffff,1.0,0.0,0.0
8448d35ffffffff,6.0,0.0,0.0
8448d37ffffffff,17.0,0.0,0.0
8448d43ffffffff,23.0,0.0,0.0
8448d83ffffffff,2.0,0.0,0.0
8448d87ffffffff,14.0,0.0,0.0
8448d89ffffffff,19.0,0.0,0.0
8448da5ffffffff,4.0,0.0,0.0
8448dbdffffffff,1.0,0.0,0.0
8448dc7ffffffff,1.0,0.0,0.0
8448e8dffffffff,10.0,0.0,0.0
8448ec7ffffffff,84.0,0.0,0.0
8448ee1ffffffff,3.0,0.0,0.0
8448eebffffffff,17.0,0.0,0.0
8448f21ffffffff,1.0,0.0,0.0
844980bffffffff,1.0,0.0,0.0
8449901ffffffff,6.0,0.0,0.0
8449903ffffffff,7.0,0.0,0.0
8449905ffffffff,4.0,0.0,0.0
8449907ffffffff,1.0,0.0,1.0
844992bffffffff,18.0,2.0,16.0
8449937ffffffff,2.0,0.0,2.0
8449959ffffffff,2.0,0.0,0.0
844995bffffffff,6.0,2.0,0.0
8449961ffffffff,11.0,2.0,0.0
8449963ffffffff,9.0,0.0,0.0
8449965ffffffff,16.0,0.0,0.0
8449967ffffffff,6.0,0.0,0.0
8449969ffffffff,2.0,0.0,0.0
844996bffffffff,3.0,0.0,0.0
8449987ffffffff,3.0,0.0,0.0
84499c1ffffffff,4.0,0.0,0.0
84499cdffffffff,16.0,0.0,0.0
8449b37ffffffff,1.0,0.0,0.0
844c94dffffffff,2.0,0.0,0.0
844caa5ffffffff,5.0,0.0,0.0
844cabdffffffff,1.0,0.0,0.0
844cc43ffffffff,10.0,0.0,0.0
844cc55ffffffff,2.0,0.0,0.0
844cc59ffffffff,5.0,0.0,0.0
844cc61ffffffff,13.0,0.0,0.0
844cd09ffffffff,2.0,0.0,0.0
845e5cbffffffff,1.0,0.0,0.0
845e5ddffffffff,3.0,0.0,0.0
8466a51ffffffff,5.0,0.0,0.0
8466a5dffffffff,3.0,0.0,0.0
8466a65ffffffff,14.0,0.0,0.0
8466b49ffffffff,1.0,0.0,0.0
8466b4dffffffff,8.0,0.0,0.0
8467325ffffffff,2.0,0.0,0.0
8467367ffffffff,6.0,0.0,0.0
8467551ffffffff,5.0,0.0,0.0
8467835ffffffff,1.0,0.0,0.0
846783dffffffff,2.0,0.0,0.0
846796bffffffff,2.0,0.0,0.0
84679a1ffffffff,4.0,0.0,0.0
84679b3ffffffff,3.0,0.0,0.0
84679b7ffffffff,1.0,0.0,0.0
846d069ffffffff,3.0,0.0,0.0
846d06dffffffff,1.0,0.0,0.0
846d159ffffffff,22.0,7.0,0.0
846d20dffffffff,2.0,0.0,0.0
846d231ffffffff,1.0,0.0,0.0
846d239ffffffff,8.0,0.0,0.0
846d23dffffffff,2.0,0.0,0.0
846d253ffffffff,3.0,3.0,0.0
846d299ffffffff,3.0,0.0,0.0
846d2a3ffffffff,5.0,0.0,0.0
846d2c9ffffffff,6.0,6.0,0.0
846d30dffffffff,2.0,0.0,0.0
846d315ffffffff,1.0,0.0,0.0
846d317ffffffff,4.0,0.0,0.0
846d32bffffffff,4.0,0.0,0.0
846d333ffffffff,6.0,0.0,0.0
846d341ffffffff,8.0,4.0,0.0
846d34dffffffff,7.0,2.0,0.0
846d35bffffffff,7.0,7.0,0.0
846d605ffffffff,2.0,0.0,0.0
846d641ffffffff,19.0,0.0,0.0
846d645ffffffff,8.0,0.0,0.0
846d64dffffffff,1.0,0.0,0.0
846d691ffffffff,3.0,0.0,0.0
846d693ffffffff,3.0,0.0,0.0
846d695ffffffff,3.0,0.0,0.0
846d697ffffffff,2.0,2.0,0.0
846d69bffffffff,15.0,0.0,0.0
846d745ffffffff,1.0,0.0,0.0
