cell_id,Buteo lineatus,Buteo lineatus [lineatus Group],Buteo lineatus extimus,Buteo lineatus elegans
842a85dffffffff,1.0,1.0,0.0,0.0
842a86bffffffff,1.0,0.0,0.0,0.0
842a8b1ffffffff,2.0,0.0,0.0,0.0
842a8bdffffffff,2.0,0.0,0.0,0.0
842a8c5ffffffff,2.0,0.0,0.0,0.0
842a8c9ffffffff,1.0,0.0,0.0,0.0
842a943ffffffff,1.0,0.0,0.0,0.0
842a949ffffffff,11.0,0.0,0.0,0.0
842a94dffffffff,3.0,0.0,0.0,0.0
842a957ffffffff,21.0,0.0,0.0,0.0
842a959ffffffff,4.0,0.0,0.0,0.0
842a95dffffffff,1.0,1.0,0.0,0.0
842a9cdffffffff,2.0,0.0,0.0,0.0
842aa13ffffffff,1.0,1.0,0.0,0.0
842aa1bffffffff,1.0,1.0,0.0,0.0
842aa25ffffffff,2.0,0.0,0.0,0.0
842aa31ffffffff,1.0,1.0,0.0,0.0
842aa39ffffffff,2.0,0.0,0.0,0.0
842aa41ffffffff,4.0,2.0,0.0,0.0
842aa43ffffffff,7.0,5.0,0.0,0.0
842aa47ffffffff,2.0,0.0,0.0,0.0
842aa49ffffffff,10.0,10.0,0.0,0.0
842aa4bffffffff,44.0,3.0,0.0,0.0
842aa4dffffffff,6.0,0.0,0.0,0.0
842aa5dffffffff,1.0,0.0,0.0,0.0
842aa63ffffffff,2.0,0.0,0.0,0.0
842aa65ffffffff,7.0,0.0,0.0,0.0
842aa6bffffffff,1.0,0.0,0.0,0.0
842aa81ffffffff,32.0,6.0,0.0,0.0
842aa83ffffffff,8.0,0.0,0.0,0.0
842aa85ffffffff,22.0,2.0,0.0,0.0
842aa87ffffffff,2.0,1.0,0.0,0.0
842aa89ffffffff,11.0,0.0,0.0,0.0
842aa8bffffffff,41.0,0.0,0.0,0.0
842aa8dffffffff,3.0,0.0,0.0,0.0
842aaa1ffffffff,2.0,2.0,0.0,0.0
842aaa9ffffffff,3.0,0.0,0.0,0.0
842aaabffffffff,7.0,0.0,0.0,0.0
842aaadffffffff,2.0,0.0,0.0,0.0
842aac1ffffffff,61.0,2.0,0.0,0.0
842aac3ffffffff,2.0,2.0,0.0,0.0
842aac5ffffffff,14.0,12.0,0.0,0.0
842aac7ffffffff,5.0,2.0,0.0,0.0
842aac9ffffffff,462.0,0.0,0.0,0.0
842aacbffffffff,149.0,5.0,0.0,0.0
842aacdffffffff,6.0,6.0,0.0,0.0
842aad1ffffffff,94.0,7.0,0.0,0.0
842aad5ffffffff,5.0,0.0,0.0,0.0
842aad7ffffffff,6.0,2.0,0.0,0.0
842aad9ffffffff,1.0,0.0,0.0,0.0
842aaddffffffff,16.0,7.0,0.0,0.0
842aae1ffffffff,1.0,1.0,0.0,0.0
842aae3ffffffff,8.0,0.0,0.0,0.0
842aae7ffffffff,1.0,0.0,0.0,0.0
842aae9ffffffff,1.0,1.0,0.0,0.0
842aaebffffffff,2.0,2.0,0.0,0.0
842aaedffffffff,23.0,0.0,0.0,0.0
842ab05ffffffff,22.0,0.0,0.0,0.0
842ab09ffffffff,63.0,0.0,0.0,0.0
842ab0dffffffff,11.0,0.0,0.0,0.0
842ab11ffffffff,1.0,0.0,0.0,0.0
842ab13ffffffff,9.0,0.0,0.0,0.0
842ab19ffffffff,9.0,0.0,0.0,0.0
842ab1bffffffff,2.0,0.0,0.0,0.0
842ab1dffffffff,5.0,0.0,0.0,0.0
842ab21ffffffff,139.0,2.0,0.0,0.0
842ab23ffffffff,1.0,0.0,0.0,0.0
842ab25ffffffff,20.0,0.0,0.0,0.0
842ab27ffffffff,9.0,0.0,0.0,0.0
842ab2bffffffff,125.0,5.0,0.0,0.0
842ab2dffffffff,16.0,0.0,0.0,0.0
842ab35ffffffff,1.0,0.0,0.0,0.0
842ab3bffffffff,1.0,0.0,0.0,0.0
842ab41ffffffff,2.0,0.0,0.0,0.0
842ab43ffffffff,8.0,3.0,0.0,0.0
842ab47ffffffff,8.0,0.0,0.0,0.0
842ab49ffffffff,130.0,46.0,0.0,0.0
842ab4bffffffff,57.0,0.0,0.0,0.0
842ab51ffffffff,4.0,4.0,0.0,0.0
842ab55ffffffff,87.0,28.0,0.0,0.0
842ab57ffffffff,3.0,0.0,0.0,0.0
842ab5dffffffff,12.0,5.0,0.0,0.0
842ab61ffffffff,8.0,0.0,0.0,0.0
842ab63ffffffff,9.0,2.0,0.0,0.0
842ab67ffffffff,6.0,0.0,0.0,0.0
842ab69ffffffff,9.0,1.0,0.0,0.0
842ab6bffffffff,4.0,0.0,0.0,0.0
842ad03ffffffff,2.0,2.0,0.0,0.0
842ad69ffffffff,1.0,0.0,0.0,0.0
842af61ffffffff,2.0,0.0,0.0,0.0
842b017ffffffff,9.0,0.0,0.0,0.0
842b033ffffffff,29.0,0.0,0.0,0.0
842b039ffffffff,8.0,0.0,0.0,0.0
842b03bffffffff,1.0,0.0,0.0,0.0
842b0a1ffffffff,5.0,0.0,0.0,0.0
842b0a5ffffffff,55.0,0.0,0.0,0.0
842b0a7ffffffff,4.0,0.0,0.0,0.0
842b125ffffffff,1.0,0.0,0.0,0.0
842b12dffffffff,3.0,0.0,0.0,0.0
842b143ffffffff,2.0,0.0,0.0,0.0
842b14dffffffff,1.0,0.0,0.0,0.0
842b161ffffffff,25.0,0.0,0.0,0.0
842b167ffffffff,6.0,0.0,0.0,0.0
842b169ffffffff,2.0,0.0,0.0,0.0
842b16bffffffff,2.0,0.0,0.0,0.0
842b18dffffffff,2.0,0.0,0.0,0.0
842b1a1ffffffff,13.0,0.0,0.0,0.0
842b1a3ffffffff,7.0,0.0,0.0,0.0
842b1a5ffffffff,11.0,0.0,0.0,0.0
842b1a7ffffffff,6.0,1.0,0.0,0.0
842b1a9ffffffff,10.0,2.0,0.0,0.0
842b1abffffffff,65.0,5.0,0.0,0.0
842b1c7ffffffff,5.0,0.0,0.0,0.0
842b1cbffffffff,6.0,0.0,0.0,0.0
842b1d7ffffffff,6.0,0.0,0.0,0.0
842b1d9ffffffff,12.0,0.0,0.0,0.0
842b1dbffffffff,4.0,0.0,0.0,0.0
842b809ffffffff,2.0,0.0,0.0,0.0
842b813ffffffff,9.0,7.0,0.0,0.0
842b817ffffffff,2.0,0.0,0.0,0.0
842b819ffffffff,17.0,0.0,0.0,0.0
842b81bffffffff,161.0,0.0,0.0,0.0
842b81dffffffff,8.0,0.0,0.0,0.0
842b831ffffffff,9.0,7.0,0.0,0.0
842b83bffffffff,25.0,0.0,0.0,0.0
842b853ffffffff,2.0,0.0,0.0,0.0
842b883ffffffff,6.0,0.0,0.0,0.0
842b891ffffffff,5.0,0.0,0.0,0.0
842b893ffffffff,8.0,0.0,0.0,0.0
842b895ffffffff,1.0,0.0,0.0,0.0
842b899ffffffff,2.0,0.0,0.0,0.0
842b8a1ffffffff,14.0,4.0,0.0,0.0
842b8a7ffffffff,25.0,11.0,0.0,0.0
842b8a9ffffffff,2.0,0.0,0.0,0.0
842b8adffffffff,2.0,0.0,0.0,0.0
842b8b7ffffffff,2.0,0.0,0.0,0.0
842b8b9ffffffff,1.0,0.0,0.0,0.0
842b8bbffffffff,2.0,0.0,0.0,0.0
842b8bdffffffff,4.0,0.0,0.0,0.0
842b8c9ffffffff,2.0,2.0,0.0,0.0
842b8cbffffffff,74.0,2.0,0.0,0.0
842b8d1ffffffff,10.0,0.0,0.0,0.0
842b8d3ffffffff,7.0,0.0,0.0,0.0
842b8d5ffffffff,7.0,0.0,0.0,0.0
842b8d7ffffffff,2.0,0.0,0.0,0.0
842b8dbffffffff,1.0,0.0,0.0,0.0
842b8ddffffffff,23.0,0.0,0.0,0.0
842b8e5ffffffff,48.0,12.0,0.0,0.0
842b8e7ffffffff,31.0,0.0,0.0,0.0
842b8e9ffffffff,7.0,3.0,0.0,0.0
842b901ffffffff,2.0,0.0,0.0,0.0
842b981ffffffff,2.0,0.0,0.0,0.0
842b983ffffffff,3.0,0.0,0.0,0.0
842b987ffffffff,12.0,0.0,0.0,0.0
842b989ffffffff,15.0,0.0,0.0,0.0
842b98bffffffff,20.0,0.0,0.0,0.0
842b98dffffffff,4.0,0.0,0.0,0.0
842b991ffffffff,21.0,6.0,0.0,0.0
842b999ffffffff,19.0,12.0,0.0,0.0
842b9a1ffffffff,3.0,0.0,0.0,0.0
842b9a3ffffffff,8.0,0.0,0.0,0.0
842b9a7ffffffff,2.0,0.0,0.0,0.0
842b9a9ffffffff,3.0,0.0,0.0,0.0
842b9abffffffff,3.0,0.0,0.0,0.0
842b9b1ffffffff,2.0,0.0,0.0,0.0
842b9b3ffffffff,3.0,0.0,0.0,0.0
842b9b5ffffffff,33.0,3.0,0.0,0.0
842b9b7ffffffff,14.0,2.0,0.0,0.0
842b9b9ffffffff,5.0,0.0,0.0,0.0
842b9bbffffffff,2.0,0.0,0.0,0.0
842b9bdffffffff,81.0,2.0,0.0,0.0
842b9c1ffffffff,14.0,1.0,0.0,0.0
842b9c3ffffffff,4.0,0.0,0.0,0.0
842b9c5ffffffff,1.0,0.0,0.0,0.0
842b9c7ffffffff,7.0,1.0,0.0,0.0
842b9cdffffffff,1.0,0.0,0.0,0.0
842b9d1ffffffff,16.0,2.0,0.0,0.0
842b9d3ffffffff,67.0,16.0,0.0,0.0
842b9d5ffffffff,5.0,0.0,0.0,0.0
842b9d7ffffffff,11.0,0.0,0.0,0.0
842b9d9ffffffff,13.0,4.0,0.0,0.0
842b9dbffffffff,26.0,1.0,0.0,0.0
842b9e7ffffffff,3.0,0.0,0.0,0.0
842b9e9ffffffff,1.0,0.0,0.0,0.0
842ba09ffffffff,3.0,0.0,0.0,0.0
842ba0bffffffff,1.0,0.0,0.0,0.0
842ba13ffffffff,32.0,0.0,0.0,0.0
842ba51ffffffff,5.0,0.0,0.0,0.0
842ba55ffffffff,54.0,0.0,0.0,0.0
842ba57ffffffff,3.0,0.0,0.0,0.0
842ba87ffffffff,12.0,0.0,0.0,0.0
842ba95ffffffff,3.0,0.0,0.0,0.0
842ba9bffffffff,2.0,0.0,0.0,0.0
842baa1ffffffff,15.0,0.0,0.0,0.0
842baa3ffffffff,23.0,2.0,0.0,0.0
842baa5ffffffff,88.0,2.0,0.0,0.0
842baa7ffffffff,53.0,0.0,0.0,0.0
842baabffffffff,12.0,0.0,0.0,0.0
842bab3ffffffff,1.0,0.0,0.0,0.0
842bab5ffffffff,9.0,0.0,0.0,0.0
842bab7ffffffff,6.0,0.0,0.0,0.0
842bab9ffffffff,2.0,0.0,0.0,0.0
842babbffffffff,2.0,0.0,0.0,0.0
842bac5ffffffff,75.0,4.0,0.0,0.0
842bac7ffffffff,2.0,0.0,0.0,0.0
842bae7ffffffff,27.0,0.0,0.0,0.0
842bae9ffffffff,2.0,0.0,0.0,0.0
842bb27ffffffff,3.0,0.0,0.0,0.0
842bb33ffffffff,1.0,0.0,0.0,0.0
8444123ffffffff,2.0,0.0,2.0,0.0
8444125ffffffff,15.0,0.0,6.0,0.0
844412dffffffff,4.0,3.0,1.0,0.0
8444131ffffffff,1.0,0.0,1.0,0.0
8444133ffffffff,6.0,0.0,0.0,0.0
8444135ffffffff,12.0,1.0,4.0,0.0
8444137ffffffff,3.0,0.0,3.0,0.0
844413dffffffff,1.0,0.0,0.0,0.0
844415dffffffff,132.0,0.0,1.0,0.0
8444165ffffffff,7.0,7.0,0.0,0.0
84441a1ffffffff,5.0,0.0,0.0,0.0
84441a5ffffffff,2.0,1.0,0.0,0.0
84441a7ffffffff,7.0,6.0,1.0,0.0
84441a9ffffffff,3.0,0.0,3.0,0.0
84441abffffffff,3.0,0.0,0.0,0.0
84441adffffffff,4.0,0.0,0.0,0.0
84441e5ffffffff,5.0,1.0,1.0,0.0
84441e7ffffffff,11.0,2.0,4.0,0.0
8444409ffffffff,5.0,0.0,0.0,0.0
844440dffffffff,2.0,0.0,0.0,0.0
8444447ffffffff,1.0,0.0,0.0,0.0
8444459ffffffff,2.0,0.0,0.0,0.0
844445dffffffff,2.0,0.0,0.0,0.0
8444461ffffffff,4.0,0.0,0.0,0.0
8444463ffffffff,2.0,0.0,0.0,0.0
8444465ffffffff,5.0,0.0,0.0,0.0
8444467ffffffff,2.0,0.0,0.0,0.0
844446dffffffff,2.0,0.0,0.0,0.0
844450dffffffff,2.0,0.0,0.0,0.0
844452dffffffff,1.0,1.0,0.0,0.0
84445c1ffffffff,1.0,0.0,0.0,0.0
84446c5ffffffff,1.0,0.0,0.0,0.0
84446d3ffffffff,3.0,0.0,0.0,0.0
84446e5ffffffff,2.0,2.0,0.0,0.0
8444a11ffffffff,2.0,0.0,0.0,0.0
8444a19ffffffff,3.0,0.0,2.0,0.0
8444a1bffffffff,2.0,0.0,0.0,0.0
8444a53ffffffff,8.0,0.0,0.0,0.0
8444a5bffffffff,2.0,2.0,0.0,0.0
8444a81ffffffff,6.0,0.0,6.0,0.0
8444a83ffffffff,9.0,0.0,8.0,0.0
8444a8bffffffff,4.0,2.0,2.0,0.0
8444a8dffffffff,2.0,0.0,2.0,0.0
8444a93ffffffff,26.0,12.0,12.0,0.0
8444a95ffffffff,5.0,1.0,2.0,0.0
8444a97ffffffff,2.0,2.0,0.0,0.0
8444a9bffffffff,7.0,0.0,7.0,0.0
8444a9dffffffff,7.0,1.0,6.0,0.0
8444abbffffffff,3.0,2.0,0.0,0.0
8444ac9ffffffff,2.0,0.0,0.0,0.0
8444acbffffffff,2.0,2.0,0.0,0.0
8444acdffffffff,7.0,0.0,5.0,0.0
8444ad1ffffffff,4.0,0.0,4.0,0.0
8444ad3ffffffff,4.0,0.0,0.0,0.0
8444ad5ffffffff,2.0,0.0,2.0,0.0
8444ad9ffffffff,6.0,0.0,4.0,0.0
8444adbffffffff,3.0,0.0,3.0,0.0
8444addffffffff,3.0,3.0,0.0,0.0
8444ae9ffffffff,3.0,0.0,3.0,0.0
8444aebffffffff,2.0,0.0,2.0,0.0
8444c0bffffffff,2.0,0.0,0.0,0.0
8444c13ffffffff,5.0,0.0,0.0,0.0
8444c25ffffffff,1.0,0.0,0.0,0.0
8444c8bffffffff,1.0,1.0,0.0,0.0
8444cabffffffff,3.0,3.0,0.0,0.0
8444cb3ffffffff,1.0,0.0,0.0,0.0
8444cc5ffffffff,1.0,1.0,0.0,0.0
8444cc7ffffffff,2.0,0.0,0.0,0.0
8444ccdffffffff,1.0,0.0,0.0,0.0
8444cd7ffffffff,1.0,0.0,0.0,0.0
8444cddffffffff,4.0,4.0,0.0,0.0
8444d07ffffffff,4.0,0.0,0.0,0.0
8444d17ffffffff,3.0,0.0,0.0,0.0
8444d3bffffffff,1.0,0.0,0.0,0.0
8444d5dffffffff,1.0,0.0,0.0,0.0
8444db5ffffffff,2.0,0.0,0.0,0.0
8444dc5ffffffff,1.0,0.0,0.0,0.0
8444dd3ffffffff,2.0,0.0,0.0,0.0
8444dd5ffffffff,6.0,0.0,0.0,0.0
8444e03ffffffff,3.0,3.0,0.0,0.0
8444e05ffffffff,2.0,2.0,0.0,0.0
8444e29ffffffff,2.0,2.0,0.0,0.0
8444e3dffffffff,2.0,0.0,0.0,0.0
8444e47ffffffff,2.0,0.0,0.0,0.0
8444e55ffffffff,3.0,3.0,0.0,0.0
8444e57ffffffff,2.0,0.0,0.0,0.0
8444e63ffffffff,1.0,1.0,0.0,0.0
8444e65ffffffff,1.0,1.0,0.0,0.0
8444e67ffffffff,2.0,2.0,0.0,0.0
8444e6bffffffff,1.0,1.0,0.0,0.0
8444e9bffffffff,1.0,1.0,0.0,0.0
8444f01ffffffff,2.0,2.0,0.0,0.0
8444f03ffffffff,2.0,0.0,0.0,0.0
8444f05ffffffff,5.0,2.0,3.0,0.0
8444f09ffffffff,5.0,5.0,0.0,0.0
8444f41ffffffff,2.0,2.0,0.0,0.0
8444f43ffffffff,19.0,5.0,0.0,0.0
8444f47ffffffff,1.0,1.0,0.0,0.0
8444f4dffffffff,5.0,5.0,0.0,0.0
8444f51ffffffff,4.0,4.0,0.0,0.0
8444f53ffffffff,2.0,2.0,0.0,0.0
8444f55ffffffff,3.0,3.0,0.0,0.0
8444f57ffffffff,4.0,4.0,0.0,0.0
8444f5dffffffff,1.0,1.0,0.0,0.0
8444f61ffffffff,4.0,4.0,0.0,0.0
8444f63ffffffff,3.0,1.0,0.0,0.0
8444f6bffffffff,2.0,2.0,0.0,0.0
8444f6dffffffff,2.0,2.0,0.0,0.0
8448059ffffffff,5.0,0.0,0.0,5.0
84480d3ffffffff,2.0,0.0,0.0,0.0
84480d9ffffffff,2.0,0.0,0.0,0.0
84480dbffffffff,2.0,0.0,0.0,0.0
8448121ffffffff,3.0,0.0,0.0,0.0
8448127ffffffff,2.0,0.0,0.0,0.0
8448147ffffffff,2.0,0.0,0.0,0.0
84481a7ffffffff,5.0,0.0,0.0,0.0
84482b1ffffffff,1.0,0.0,0.0,0.0
84482b9ffffffff,1.0,0.0,0.0,0.0
84482e5ffffffff,6.0,0.0,0.0,1.0
8448369ffffffff,3.0,0.0,0.0,0.0
8448427ffffffff,11.0,0.0,0.0,0.0
8448435ffffffff,18.0,0.0,0.0,0.0
8448437ffffffff,5.0,0.0,0.0,0.0
8448469ffffffff,2.0,0.0,0.0,0.0
84484a5ffffffff,15.0,0.0,0.0,13.0
8448551ffffffff,2.0,0.0,0.0,0.0
844855bffffffff,1.0,0.0,0.0,0.0
8448583ffffffff,1.0,0.0,0.0,0.0
8448593ffffffff,32.0,0.0,0.0,32.0
8448595ffffffff,9.0,0.0,0.0,0.0
8448597ffffffff,10.0,0.0,0.0,2.0
84485a3ffffffff,3.0,0.0,0.0,0.0
84485a7ffffffff,9.0,0.0,0.0,0.0
84485b1ffffffff,17.0,0.0,0.0,5.0
84485b5ffffffff,18.0,0.0,0.0,3.0
84485b7ffffffff,7.0,0.0,0.0,0.0
84485b9ffffffff,8.0,0.0,0.0,0.0
84485bbffffffff,25.0,0.0,0.0,6.0
84485bdffffffff,30.0,0.0,0.0,5.0
84485c9ffffffff,3.0,0.0,0.0,0.0
84485d1ffffffff,4.0,0.0,0.0,0.0
8448723ffffffff,15.0,0.0,0.0,0.0
8448731ffffffff,5.0,0.0,0.0,0.0
8448733ffffffff,2.0,0.0,0.0,1.0
8448735ffffffff,2.0,0.0,0.0,0.0
844873bffffffff,18.0,0.0,0.0,0.0
844880dffffffff,1.0,0.0,0.0,0.0
844886bffffffff,2.0,2.0,0.0,0.0
8448881ffffffff,4.0,0.0,0.0,0.0
844889bffffffff,4.0,0.0,0.0,0.0
844889dffffffff,4.0,0.0,0.0,0.0
84488b3ffffffff,19.0,0.0,0.0,0.0
844891dffffffff,2.0,2.0,0.0,0.0
8448923ffffffff,1.0,0.0,0.0,0.0
8448951ffffffff,1.0,0.0,0.0,0.0
8448959ffffffff,1.0,0.0,0.0,0.0
8448985ffffffff,1.0,0.0,0.0,0.0
84489c1ffffffff,5.0,5.0,0.0,0.0
84489e3ffffffff,2.0,0.0,0.0,0.0
8448a27ffffffff,15.0,0.0,0.0,0.0
8448ab3ffffffff,2.0,0.0,0.0,0.0
8448ab7ffffffff,2.0,0.0,0.0,0.0
8448b13ffffffff,9.0,9.0,0.0,0.0
8448b15ffffffff,9.0,0.0,0.0,0.0
8448b2bffffffff,8.0,0.0,0.0,0.0
8448b39ffffffff,11.0,0.0,0.0,0.0
8448b3dffffffff,8.0,0.0,0.0,0.0
8448b5bffffffff,5.0,0.0,0.0,0.0
8448c05ffffffff,3.0,0.0,0.0,0.0
8448c17ffffffff,3.0,0.0,0.0,0.0
8448c35ffffffff,49.0,0.0,0.0,0.0
8448c63ffffffff,1.0,0.0,0.0,0.0
8448c99ffffffff,2.0,0.0,0.0,0.0
8448cedffffffff,2.0,0.0,0.0,2.0
8448d2bffffffff,8.0,0.0,0.0,0.0
8448d43ffffffff,16.0,0.0,0.0,0.0
8448d69ffffffff,5.0,0.0,0.0,0.0
8448e85ffffffff,27.0,0.0,0.0,9.0
8448e8dffffffff,2.0,0.0,0.0,1.0
8448e93ffffffff,2.0,0.0,0.0,0.0
8448e97ffffffff,61.0,0.0,0.0,33.0
8448ebbffffffff,2.0,0.0,0.0,0.0
8448ec7ffffffff,3.0,0.0,0.0,0.0
8448ee3ffffffff,1.0,0.0,0.0,0.0
8448f25ffffffff,6.0,0.0,0.0,0.0
8448f2dffffffff,8.0,0.0,0.0,0.0
8448f63ffffffff,3.0,0.0,0.0,0.0
8449801ffffffff,3.0,0.0,0.0,0.0
844980bffffffff,10.0,0.0,0.0,0.0
8449827ffffffff,1.0,0.0,0.0,0.0
8449857ffffffff,3.0,0.0,0.0,0.0
8449865ffffffff,8.0,0.0,0.0,0.0
8449885ffffffff,2.0,0.0,0.0,0.0
8449911ffffffff,3.0,0.0,0.0,0.0
8449959ffffffff,30.0,5.0,0.0,0.0
844995bffffffff,1.0,1.0,0.0,0.0
8449963ffffffff,6.0,6.0,0.0,0.0
8449967ffffffff,4.0,0.0,0.0,0.0
8449b31ffffffff,2.0,0.0,0.0,0.0
8449b33ffffffff,3.0,0.0,0.0,0.0
