cell_id,Periparus ater,Periparus ater britannicus/hibernicus,Periparus ater [ater Group],Periparus ater ledouci/atlas,Periparus ater cypriotes,Periparus ater [phaeonotus Group],Periparus ater melanolophus,Periparus ater [aemodius Group],Periparus ater ptilosus/kuatunensis
831ec8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec9fffffffff,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecafffffffff,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecbfffffffff,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecdfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecefffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed0fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed1fffffffff,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed3fffffffff,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed4fffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed5fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed6fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed9fffffffff,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831edafffffffff,220.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831edbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831edcfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831edefffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eeafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eebfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eecfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831eeefffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef0fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef1fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef2fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef3fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef4fffffffff,22.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef5fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef6fffffffff,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f00fffffffff,40.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
831f01fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f02fffffffff,105.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f03fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f04fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f05fffffffff,125.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f06fffffffff,35.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f08fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f09fffffffff,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0afffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0dfffffffff,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f10fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f11fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f12fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f13fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f14fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f15fffffffff,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f16fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f18fffffffff,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f19fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1afffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1bfffffffff,68.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1dfffffffff,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1efffffffff,29.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
831f20fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f21fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f22fffffffff,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f23fffffffff,26.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831f24fffffffff,26.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831f25fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f26fffffffff,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f28fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f29fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f2afffffffff,34.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
831f2cfffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f2dfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f2efffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f31fffffffff,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831f33fffffffff,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f35fffffffff,58.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
831f40fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f42fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f43fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f45fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f48fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f4afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f4bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f4cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f4efffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f51fffffffff,30.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f52fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f53fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f54fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f58fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5afffffffff,22.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5cfffffffff,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5efffffffff,65.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831f60fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f61fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f64fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f65fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f66fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f6cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f6efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f71fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f72fffffffff,425.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
831f73fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f75fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f80fffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f81fffffffff,194.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831f82fffffffff,141.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831f83fffffffff,332.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
831f84fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f85fffffffff,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831f88fffffffff,447.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
831f89fffffffff,151.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8afffffffff,203.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8bfffffffff,197.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8cfffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8dfffffffff,269.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8efffffffff,149.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
831f90fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f91fffffffff,161.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
831f92fffffffff,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831f93fffffffff,72.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831f95fffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f96fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f98fffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f99fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9afffffffff,128.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9cfffffffff,442.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9dfffffffff,81.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9efffffffff,246.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa0fffffffff,121.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa1fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa2fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa3fffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa4fffffffff,59.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa5fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa6fffffffff,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa8fffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa9fffffffff,71.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831faafffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fabfffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831facfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fadfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831faefffffffff,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb0fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb4fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83201afffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
83201bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832045fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832048fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83204afffffffff,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83204bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83204dfffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832068fffffffff,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83206afffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83206bfffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832098fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
83209afffffffff,17.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
83209bfffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83209cfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
83209efffffffff,21.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
8320e2fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320e3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320e6fffffffff,124.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
8320f1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
83240afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832425fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832460fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832464fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832466fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8324c0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8324c6fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8324d2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8324defffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832512fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832540fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832544fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832546fffffffff,84.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832553fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832559fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83255afffffffff,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83255bfffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83256efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832571fffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832573fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8325a0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8325acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8325b0fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8325b1fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8325b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8325b4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8325b6fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c01fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c04fffffffff,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c05fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c08fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c09fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c0dfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c19fffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c1bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c1dfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c20fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c21fffffffff,38.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
832c22fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c23fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c26fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c28fffffffff,155.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
832c2afffffffff,50.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
832c2bfffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832c2cfffffffff,101.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
832c2efffffffff,138.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0
832c76fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cc0fffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cc2fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cc3fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cc6fffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ccbfffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ccefffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cd5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ce5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ce6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cf1fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cf3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832cf5fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d00fffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d02fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d03fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d04fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d06fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d10fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d12fffffffff,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d13fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d16fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d18fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d19fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d1bfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d1cfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d1dfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d30fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d31fffffffff,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d32fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d33fffffffff,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d34fffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d35fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d36fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d53fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d54fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d56fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d64fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d72fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832d84fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832da1fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832da2fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832da4fffffffff,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
832da5fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832da9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832dacfffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832dadfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832db1fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e0afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e0dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e0efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e12fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e13fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e19fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e1afffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e1bfffffffff,72.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832e1efffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e29fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e2bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e44fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e60fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e61fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e65fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e66fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e68fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e69fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e6dfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e6efffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e70fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e72fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832e74fffffffff,112.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
832e75fffffffff,362.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
832e88fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ea1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ea3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ea8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832eacfffffffff,173.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
832eadfffffffff,117.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
832ec1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ec2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ef4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ef5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832ef6fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832f5afffffffff,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832f5bfffffffff,163.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
833000fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833005fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833006fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
