cell_id,Caracara plancus,Caracara plancus cheriway,Caracara plancus plancus
838ba0fffffffff,36.0,0.0,21.0
838ba2fffffffff,16.0,0.0,16.0
838ba4fffffffff,7.0,0.0,7.0
838ba5fffffffff,2.0,0.0,2.0
838ba6fffffffff,284.0,0.0,234.0
838bacfffffffff,1.0,0.0,0.0
838badfffffffff,1.0,0.0,0.0
838bb4fffffffff,4.0,0.0,4.0
838bb5fffffffff,445.0,0.0,303.0
838f08fffffffff,40.0,26.0,0.0
838f09fffffffff,238.0,197.0,0.0
838f0bfffffffff,118.0,102.0,0.0
838f0cfffffffff,5.0,5.0,0.0
838f0dfffffffff,583.0,362.0,0.0
838f28fffffffff,18.0,13.0,0.0
838f29fffffffff,1.0,1.0,0.0
838f2afffffffff,263.0,137.0,0.0
838f2bfffffffff,406.0,229.0,0.0
838f2efffffffff,14.0,3.0,0.0
838f40fffffffff,15.0,0.0,7.0
838f43fffffffff,6.0,0.0,4.0
838f44fffffffff,1.0,0.0,1.0
838f46fffffffff,19.0,0.0,13.0
838f50fffffffff,558.0,371.0,0.0
838f54fffffffff,59.0,43.0,0.0
838f55fffffffff,3.0,0.0,3.0
838f56fffffffff,37.0,29.0,0.0
838f5dfffffffff,2.0,0.0,0.0
838f61fffffffff,3.0,0.0,0.0
838f72fffffffff,4.0,2.0,0.0
838f76fffffffff,7.0,7.0,0.0
83a596fffffffff,199.0,0.0,173.0
83a800fffffffff,37.0,0.0,35.0
83a801fffffffff,148.0,0.0,91.0
83a802fffffffff,53.0,0.0,43.0
83a803fffffffff,20.0,0.0,12.0
83a804fffffffff,201.0,0.0,176.0
83a805fffffffff,56.0,0.0,43.0
83a806fffffffff,432.0,0.0,316.0
83a808fffffffff,10.0,0.0,4.0
83a80afffffffff,23.0,0.0,23.0
83a80bfffffffff,12.0,0.0,8.0
83a80cfffffffff,49.0,0.0,17.0
83a80dfffffffff,21.0,0.0,14.0
83a80efffffffff,41.0,0.0,37.0
83a810fffffffff,5057.0,0.0,3149.0
83a811fffffffff,729.0,0.0,522.0
83a812fffffffff,1973.0,0.0,1308.0
83a813fffffffff,1118.0,0.0,806.0
83a814fffffffff,638.0,0.0,343.0
83a815fffffffff,616.0,0.0,379.0
83a816fffffffff,81.0,0.0,42.0
83a818fffffffff,332.0,0.0,206.0
83a819fffffffff,146.0,0.0,98.0
83a81afffffffff,145.0,0.0,74.0
83a81bfffffffff,130.0,0.0,75.0
83a81cfffffffff,640.0,0.0,388.0
83a81dfffffffff,90.0,0.0,56.0
83a81efffffffff,3006.0,0.0,2394.0
83a820fffffffff,23.0,0.0,11.0
83a821fffffffff,43.0,0.0,32.0
83a822fffffffff,46.0,0.0,31.0
83a823fffffffff,27.0,0.0,21.0
83a824fffffffff,114.0,0.0,4.0
83a825fffffffff,61.0,0.0,28.0
83a826fffffffff,18.0,0.0,12.0
83a828fffffffff,21.0,0.0,14.0
83a829fffffffff,45.0,0.0,25.0
83a82afffffffff,23.0,0.0,5.0
83a82bfffffffff,31.0,0.0,29.0
83a82cfffffffff,35.0,0.0,5.0
83a82dfffffffff,22.0,0.0,20.0
83a82efffffffff,21.0,0.0,15.0
83a831fffffffff,510.0,0.0,397.0
83a833fffffffff,152.0,0.0,100.0
83a835fffffffff,123.0,0.0,79.0
83a840fffffffff,754.0,0.0,572.0
83a841fffffffff,70.0,0.0,38.0
83a842fffffffff,76.0,0.0,21.0
83a843fffffffff,16.0,0.0,2.0
83a844fffffffff,82.0,0.0,60.0
83a845fffffffff,72.0,0.0,49.0
83a846fffffffff,600.0,0.0,260.0
83a84afffffffff,32.0,0.0,23.0
83a84bfffffffff,2.0,0.0,2.0
83a84efffffffff,22.0,0.0,9.0
83a850fffffffff,11.0,0.0,3.0
83a851fffffffff,5.0,0.0,2.0
83a852fffffffff,14.0,0.0,14.0
83a853fffffffff,3.0,0.0,0.0
83a855fffffffff,106.0,0.0,69.0
83a856fffffffff,3.0,0.0,1.0
83a859fffffffff,4257.0,0.0,2734.0
83a85afffffffff,10.0,0.0,7.0
83a85bfffffffff,108.0,0.0,72.0
83a85cfffffffff,1.0,0.0,0.0
83a85dfffffffff,2626.0,0.0,1627.0
83a860fffffffff,127.0,0.0,83.0
83a861fffffffff,5.0,0.0,0.0
83a862fffffffff,53.0,0.0,18.0
83a863fffffffff,22.0,0.0,16.0
83a864fffffffff,28.0,0.0,3.0
83a865fffffffff,100.0,0.0,78.0
83a866fffffffff,39.0,0.0,33.0
83a868fffffffff,2.0,0.0,0.0
83a869fffffffff,5.0,0.0,2.0
83a86afffffffff,5.0,0.0,5.0
83a86bfffffffff,1.0,0.0,0.0
83a86cfffffffff,18.0,0.0,5.0
83a86dfffffffff,19.0,0.0,13.0
83a86efffffffff,29.0,0.0,15.0
83a870fffffffff,22.0,0.0,1.0
83a871fffffffff,20.0,0.0,11.0
83a872fffffffff,8.0,0.0,2.0
83a873fffffffff,93.0,0.0,54.0
83a874fffffffff,1.0,0.0,0.0
83a875fffffffff,30.0,0.0,15.0
83a876fffffffff,53.0,0.0,12.0
83a880fffffffff,117.0,0.0,89.0
83a881fffffffff,392.0,0.0,225.0
83a882fffffffff,76.0,0.0,55.0
83a883fffffffff,43.0,0.0,17.0
83a884fffffffff,265.0,0.0,219.0
83a885fffffffff,18.0,0.0,4.0
83a886fffffffff,91.0,0.0,58.0
83a888fffffffff,17.0,0.0,12.0
83a889fffffffff,4.0,0.0,4.0
83a88afffffffff,15.0,0.0,5.0
83a88bfffffffff,38.0,0.0,35.0
83a88cfffffffff,120.0,0.0,88.0
83a88dfffffffff,292.0,0.0,216.0
83a88efffffffff,249.0,0.0,197.0
83a891fffffffff,223.0,0.0,183.0
83a893fffffffff,8.0,0.0,8.0
83a895fffffffff,144.0,0.0,108.0
83a89afffffffff,6.0,0.0,0.0
83a89bfffffffff,5.0,0.0,0.0
83a89dfffffffff,5.0,0.0,2.0
83a89efffffffff,19.0,0.0,19.0
83a8a0fffffffff,668.0,0.0,287.0
83a8a1fffffffff,1388.0,0.0,985.0
83a8a2fffffffff,1068.0,0.0,646.0
83a8a3fffffffff,238.0,0.0,91.0
83a8a5fffffffff,95.0,0.0,62.0
83a8a8fffffffff,50.0,0.0,31.0
83a8a9fffffffff,652.0,0.0,499.0
83a8aafffffffff,115.0,0.0,78.0
83a8abfffffffff,52.0,0.0,12.0
83a8acfffffffff,353.0,0.0,202.0
83a8adfffffffff,102.0,0.0,85.0
83a8aefffffffff,219.0,0.0,60.0
83a8b1fffffffff,81.0,0.0,28.0
83a8c0fffffffff,204.0,0.0,118.0
83a8c1fffffffff,6.0,0.0,4.0
83a8c2fffffffff,372.0,0.0,301.0
83a8c3fffffffff,4.0,0.0,4.0
83a8c4fffffffff,20.0,0.0,17.0
83a8c5fffffffff,4.0,0.0,3.0
83a8c6fffffffff,18.0,0.0,18.0
83a8c8fffffffff,2.0,0.0,0.0
83a8c9fffffffff,5.0,0.0,5.0
83a8cafffffffff,3.0,0.0,3.0
83a8ccfffffffff,7.0,0.0,1.0
83a8cdfffffffff,2.0,0.0,2.0
83a8cefffffffff,5.0,0.0,2.0
83a8d0fffffffff,11.0,0.0,0.0
83a8d1fffffffff,513.0,0.0,386.0
83a8d2fffffffff,2.0,0.0,0.0
83a8d3fffffffff,127.0,0.0,47.0
83a8d4fffffffff,44.0,0.0,44.0
83a8d5fffffffff,24.0,0.0,9.0
83a8d6fffffffff,4.0,0.0,0.0
83a8dafffffffff,6.0,0.0,5.0
83a8dbfffffffff,2.0,0.0,0.0
83a8dcfffffffff,4.0,0.0,3.0
83a8ddfffffffff,4.0,0.0,3.0
83a8defffffffff,164.0,0.0,84.0
83a8e0fffffffff,2.0,0.0,2.0
83a8e1fffffffff,9.0,0.0,3.0
83a8e4fffffffff,11.0,0.0,5.0
83a8e5fffffffff,4.0,0.0,4.0
83a8e6fffffffff,75.0,0.0,52.0
83a8eafffffffff,3.0,0.0,2.0
83a8ebfffffffff,9.0,0.0,9.0
83a8ecfffffffff,160.0,0.0,108.0
83a8edfffffffff,5.0,0.0,5.0
83a8eefffffffff,5.0,0.0,2.0
83a8f0fffffffff,7.0,0.0,1.0
83a8f1fffffffff,9.0,0.0,7.0
83a8f2fffffffff,6.0,0.0,6.0
83a8f4fffffffff,112.0,0.0,67.0
83a8f5fffffffff,41.0,0.0,7.0
83a8f6fffffffff,10.0,0.0,5.0
83a901fffffffff,246.0,0.0,137.0
83a903fffffffff,73.0,0.0,66.0
83a905fffffffff,502.0,0.0,367.0
83a908fffffffff,12.0,0.0,11.0
83a909fffffffff,59.0,0.0,52.0
83a90afffffffff,35.0,0.0,23.0
83a90bfffffffff,9.0,0.0,8.0
83a90cfffffffff,49.0,0.0,27.0
83a90dfffffffff,15.0,0.0,13.0
83a90efffffffff,156.0,0.0,76.0
83a918fffffffff,72.0,0.0,40.0
83a919fffffffff,195.0,0.0,93.0
83a91bfffffffff,303.0,0.0,113.0
83a91dfffffffff,187.0,0.0,127.0
83a921fffffffff,195.0,0.0,133.0
83a928fffffffff,2.0,0.0,0.0
83a929fffffffff,45.0,0.0,42.0
83a92afffffffff,13.0,0.0,12.0
83a92bfffffffff,3.0,0.0,3.0
83a92cfffffffff,563.0,0.0,442.0
83a92dfffffffff,121.0,0.0,46.0
83a92efffffffff,441.0,0.0,317.0
83a940fffffffff,100.0,0.0,87.0
83a941fffffffff,984.0,0.0,750.0
83a942fffffffff,143.0,0.0,96.0
83a943fffffffff,122.0,0.0,93.0
83a944fffffffff,1097.0,0.0,535.0
83a945fffffffff,342.0,0.0,246.0
83a946fffffffff,1187.0,0.0,691.0
83a948fffffffff,7.0,0.0,7.0
83a949fffffffff,4.0,0.0,4.0
83a94afffffffff,46.0,0.0,40.0
83a94bfffffffff,63.0,0.0,58.0
83a94cfffffffff,212.0,0.0,112.0
83a94dfffffffff,51.0,0.0,30.0
83a94efffffffff,2135.0,0.0,1512.0
83a950fffffffff,222.0,0.0,95.0
83a951fffffffff,48.0,0.0,13.0
83a952fffffffff,98.0,0.0,16.0
83a953fffffffff,1108.0,0.0,478.0
83a954fffffffff,16.0,0.0,14.0
83a955fffffffff,119.0,0.0,56.0
83a956fffffffff,7.0,0.0,6.0
83a958fffffffff,6.0,0.0,6.0
83a959fffffffff,27.0,0.0,24.0
83a95afffffffff,97.0,0.0,71.0
83a95bfffffffff,44.0,0.0,35.0
83a95cfffffffff,66.0,0.0,45.0
83a95dfffffffff,390.0,0.0,303.0
83a95efffffffff,130.0,0.0,104.0
83a960fffffffff,84.0,0.0,47.0
83a961fffffffff,219.0,0.0,102.0
83a962fffffffff,993.0,0.0,570.0
83a963fffffffff,137.0,0.0,96.0
83a964fffffffff,170.0,0.0,59.0
83a965fffffffff,29.0,0.0,13.0
83a966fffffffff,58.0,0.0,17.0
83a968fffffffff,119.0,0.0,82.0
83a969fffffffff,2.0,0.0,2.0
83a96afffffffff,870.0,0.0,592.0
83a96bfffffffff,58.0,0.0,25.0
83a96cfffffffff,51.0,0.0,12.0
83a96dfffffffff,14.0,0.0,7.0
83a96efffffffff,534.0,0.0,305.0
83a971fffffffff,270.0,0.0,166.0
83a972fffffffff,7.0,0.0,3.0
83a973fffffffff,30.0,0.0,18.0
83a974fffffffff,40.0,0.0,37.0
83a975fffffffff,63.0,0.0,45.0
83a976fffffffff,71.0,0.0,54.0
83b200fffffffff,26.0,0.0,0.0
83b201fffffffff,19.0,0.0,0.0
83b203fffffffff,21.0,0.0,0.0
83b204fffffffff,3.0,0.0,3.0
83b209fffffffff,34.0,0.0,21.0
83b20bfffffffff,1.0,0.0,1.0
83b20dfffffffff,3.0,0.0,2.0
83b219fffffffff,79.0,0.0,58.0
83b21dfffffffff,24.0,0.0,9.0
83b222fffffffff,16.0,0.0,10.0
83b226fffffffff,49.0,0.0,33.0
83b229fffffffff,8.0,0.0,2.0
83b22bfffffffff,2.0,0.0,0.0
83b22dfffffffff,8.0,0.0,4.0
83b240fffffffff,77.0,0.0,60.0
83b241fffffffff,775.0,0.0,533.0
83b242fffffffff,162.0,0.0,149.0
83b243fffffffff,952.0,0.0,646.0
83b244fffffffff,24.0,0.0,8.0
83b245fffffffff,62.0,0.0,54.0
83b246fffffffff,88.0,0.0,55.0
83b248fffffffff,28.0,0.0,24.0
83b249fffffffff,17.0,0.0,4.0
83b24afffffffff,345.0,0.0,226.0
83b24bfffffffff,81.0,0.0,66.0
83b24cfffffffff,272.0,0.0,189.0
83b24dfffffffff,135.0,0.0,74.0
83b24efffffffff,195.0,0.0,177.0
83b250fffffffff,7.0,0.0,1.0
83b251fffffffff,182.0,0.0,153.0
83b252fffffffff,14.0,0.0,6.0
83b253fffffffff,7.0,0.0,3.0
83b254fffffffff,35.0,0.0,19.0
83b255fffffffff,12.0,0.0,10.0
83b258fffffffff,464.0,0.0,382.0
83b259fffffffff,459.0,0.0,276.0
83b25afffffffff,46.0,0.0,25.0
83b25bfffffffff,171.0,0.0,122.0
83b25cfffffffff,708.0,0.0,511.0
83b25dfffffffff,1042.0,0.0,573.0
83b25efffffffff,197.0,0.0,140.0
83b260fffffffff,16.0,0.0,10.0
83b261fffffffff,35.0,0.0,34.0
83b262fffffffff,358.0,0.0,155.0
83b263fffffffff,54.0,0.0,21.0
83b265fffffffff,24.0,0.0,4.0
83b266fffffffff,70.0,0.0,28.0
83b268fffffffff,218.0,0.0,102.0
83b269fffffffff,182.0,0.0,126.0
83b26afffffffff,89.0,0.0,73.0
83b26bfffffffff,1.0,0.0,1.0
83b26cfffffffff,6.0,0.0,0.0
83b26dfffffffff,193.0,0.0,62.0
83b26efffffffff,53.0,0.0,23.0
83b270fffffffff,233.0,0.0,89.0
83b271fffffffff,51.0,0.0,28.0
83b272fffffffff,25.0,0.0,18.0
83b273fffffffff,4.0,0.0,0.0
83b274fffffffff,552.0,0.0,359.0
83b275fffffffff,418.0,0.0,148.0
83b276fffffffff,12.0,0.0,7.0
83b2c3fffffffff,14.0,0.0,9.0
83b2c8fffffffff,43.0,0.0,11.0
83b2cafffffffff,18.0,0.0,14.0
83b2ccfffffffff,3.0,0.0,3.0
83b2cdfffffffff,18.0,0.0,4.0
83b2cefffffffff,16.0,0.0,15.0
83b2d8fffffffff,21.0,0.0,12.0
83b2d9fffffffff,24.0,0.0,13.0
83b2dafffffffff,59.0,0.0,32.0
83b2dbfffffffff,16.0,0.0,13.0
83b2dcfffffffff,55.0,0.0,36.0
83b2ddfffffffff,34.0,0.0,25.0
83b2e1fffffffff,27.0,0.0,14.0
83b2e3fffffffff,3.0,0.0,3.0
83b2e4fffffffff,2.0,0.0,2.0
83b2e5fffffffff,4.0,0.0,2.0
83b2e6fffffffff,2.0,0.0,0.0
83b2e8fffffffff,140.0,0.0,88.0
83b2e9fffffffff,144.0,0.0,21.0
83b2eafffffffff,22.0,0.0,9.0
83b2ebfffffffff,68.0,0.0,27.0
83b2ecfffffffff,248.0,0.0,79.0
83b2edfffffffff,30.0,0.0,11.0
83b2eefffffffff,122.0,0.0,66.0
83b319fffffffff,14.0,0.0,9.0
83b31dfffffffff,8.0,0.0,8.0
83b325fffffffff,7.0,0.0,2.0
83b340fffffffff,95.0,0.0,69.0
83b341fffffffff,17.0,0.0,13.0
83b342fffffffff,1232.0,0.0,879.0
83b343fffffffff,144.0,0.0,124.0
83b344fffffffff,103.0,0.0,59.0
83b345fffffffff,6.0,0.0,0.0
83b346fffffffff,133.0,0.0,81.0
83b348fffffffff,15.0,0.0,10.0
83b349fffffffff,55.0,0.0,36.0
83b34afffffffff,32.0,0.0,20.0
83b34bfffffffff,79.0,0.0,34.0
83b34cfffffffff,34.0,0.0,21.0
83b34dfffffffff,242.0,0.0,172.0
83b34efffffffff,17.0,0.0,7.0
83b351fffffffff,1421.0,0.0,942.0
83b354fffffffff,13.0,0.0,10.0
83b355fffffffff,68.0,0.0,53.0
83b358fffffffff,482.0,0.0,361.0
83b359fffffffff,8.0,0.0,4.0
83b35afffffffff,358.0,0.0,234.0
83b35bfffffffff,246.0,0.0,117.0
83b35cfffffffff,875.0,0.0,625.0
83b35dfffffffff,152.0,0.0,122.0
83b35efffffffff,2082.0,0.0,1446.0
83b360fffffffff,11.0,0.0,5.0
83b361fffffffff,27.0,0.0,18.0
83b362fffffffff,69.0,0.0,41.0
83b363fffffffff,10.0,0.0,8.0
83b365fffffffff,12.0,0.0,12.0
83b366fffffffff,119.0,0.0,83.0
83b368fffffffff,61.0,0.0,29.0
83b369fffffffff,93.0,0.0,70.0
83b36afffffffff,13.0,0.0,11.0
83b36bfffffffff,23.0,0.0,21.0
83b36cfffffffff,4.0,0.0,4.0
83b36dfffffffff,312.0,0.0,216.0
83b36efffffffff,3.0,0.0,0.0
83b371fffffffff,1.0,0.0,1.0
83b373fffffffff,16.0,0.0,9.0
83c203fffffffff,146.0,0.0,97.0
83c205fffffffff,253.0,0.0,210.0
83c218fffffffff,122.0,0.0,83.0
83c219fffffffff,142.0,0.0,84.0
83c21bfffffffff,1163.0,0.0,718.0
83c21dfffffffff,509.0,0.0,284.0
83c221fffffffff,47.0,0.0,26.0
83c228fffffffff,66.0,0.0,48.0
83c229fffffffff,26.0,0.0,16.0
83c22afffffffff,317.0,0.0,261.0
83c22bfffffffff,20.0,0.0,5.0
83c22cfffffffff,62.0,0.0,52.0
83c22dfffffffff,8.0,0.0,8.0
83c22efffffffff,201.0,0.0,151.0
83c289fffffffff,10.0,0.0,8.0
83c2c0fffffffff,73.0,0.0,25.0
83c2c1fffffffff,648.0,0.0,281.0
83c2c2fffffffff,91.0,0.0,31.0
83c2c3fffffffff,48.0,0.0,40.0
83c2c4fffffffff,236.0,0.0,133.0
83c2c5fffffffff,2221.0,0.0,1139.0
83c2c6fffffffff,319.0,0.0,94.0
83c2c8fffffffff,87.0,0.0,48.0
83c2c9fffffffff,243.0,0.0,124.0
83c2cafffffffff,304.0,0.0,180.0
83c2cbfffffffff,458.0,0.0,328.0
83c2ccfffffffff,112.0,0.0,74.0
83c2cdfffffffff,586.0,0.0,432.0
83c2cefffffffff,537.0,0.0,275.0
83c2d0fffffffff,283.0,0.0,126.0
83c2d1fffffffff,59.0,0.0,36.0
83c2d2fffffffff,78.0,0.0,21.0
83c2d3fffffffff,237.0,0.0,165.0
83c2d4fffffffff,461.0,0.0,269.0
83c2d5fffffffff,73.0,0.0,42.0
83c2d6fffffffff,294.0,0.0,178.0
83c2d8fffffffff,113.0,0.0,73.0
83c2d9fffffffff,316.0,0.0,143.0
83c2dafffffffff,9.0,0.0,4.0
83c2dbfffffffff,24.0,0.0,17.0
83c2dcfffffffff,26.0,0.0,18.0
83c2ddfffffffff,42.0,0.0,17.0
83c2defffffffff,42.0,0.0,21.0
83c2e0fffffffff,502.0,0.0,312.0
83c2e1fffffffff,312.0,0.0,175.0
83c2e2fffffffff,1144.0,0.0,363.0
83c2e3fffffffff,8156.0,0.0,5209.0
83c2e4fffffffff,51.0,0.0,41.0
83c2e5fffffffff,68.0,0.0,37.0
83c2e6fffffffff,215.0,0.0,149.0
83c2e8fffffffff,137.0,0.0,99.0
83c2e9fffffffff,212.0,0.0,97.0
83c2eafffffffff,321.0,0.0,166.0
83c2ebfffffffff,125.0,0.0,80.0
83c2ecfffffffff,111.0,0.0,65.0
83c2edfffffffff,20.0,0.0,6.0
83c2eefffffffff,703.0,0.0,498.0
83c2f1fffffffff,1755.0,0.0,1185.0
83c2f2fffffffff,1306.0,0.0,674.0
83c2f3fffffffff,1435.0,0.0,750.0
83c301fffffffff,12.0,0.0,3.0
83c305fffffffff,2.0,0.0,0.0
83c308fffffffff,34.0,0.0,23.0
83c309fffffffff,8.0,0.0,7.0
83c30bfffffffff,3.0,0.0,3.0
83c30cfffffffff,5.0,0.0,2.0
83c30dfffffffff,28.0,0.0,3.0
83c320fffffffff,31.0,0.0,29.0
83c321fffffffff,29.0,0.0,13.0
83c324fffffffff,114.0,0.0,68.0
83c325fffffffff,19.0,0.0,17.0
83c326fffffffff,2.0,0.0,0.0
83c328fffffffff,9.0,0.0,3.0
83c329fffffffff,177.0,0.0,85.0
83c32afffffffff,23.0,0.0,11.0
83c32bfffffffff,27.0,0.0,16.0
83c32dfffffffff,2.0,0.0,0.0
83c32efffffffff,91.0,0.0,55.0
83c340fffffffff,380.0,0.0,275.0
83c341fffffffff,34.0,0.0,24.0
83c342fffffffff,23.0,0.0,14.0
83c343fffffffff,38.0,0.0,25.0
83c344fffffffff,45.0,0.0,24.0
83c345fffffffff,70.0,0.0,53.0
83c346fffffffff,39.0,0.0,26.0
83c348fffffffff,49.0,0.0,35.0
83c349fffffffff,151.0,0.0,64.0
83c34afffffffff,11.0,0.0,10.0
83c34bfffffffff,173.0,0.0,110.0
83c34cfffffffff,31.0,0.0,26.0
83c34dfffffffff,21.0,0.0,15.0
83c34efffffffff,84.0,0.0,46.0
83c350fffffffff,271.0,0.0,157.0
83c351fffffffff,44.0,0.0,8.0
83c352fffffffff,35.0,0.0,32.0
83c353fffffffff,82.0,0.0,57.0
83c354fffffffff,62.0,0.0,28.0
83c355fffffffff,50.0,0.0,28.0
83c356fffffffff,141.0,0.0,116.0
83c358fffffffff,16.0,0.0,8.0
83c359fffffffff,12.0,0.0,8.0
83c35afffffffff,33.0,0.0,23.0
83c35bfffffffff,28.0,0.0,15.0
83c35cfffffffff,13.0,0.0,8.0
83c35dfffffffff,36.0,0.0,33.0
83c35efffffffff,4.0,0.0,4.0
83c360fffffffff,129.0,0.0,77.0
83c362fffffffff,18.0,0.0,5.0
83c363fffffffff,7.0,0.0,6.0
83c364fffffffff,22.0,0.0,14.0
83c365fffffffff,2.0,0.0,1.0
83c366fffffffff,38.0,0.0,8.0
83c368fffffffff,3.0,0.0,0.0
83c369fffffffff,3.0,0.0,0.0
83c36afffffffff,40.0,0.0,37.0
83c36bfffffffff,20.0,0.0,11.0
83c36cfffffffff,11.0,0.0,4.0
83c36dfffffffff,24.0,0.0,6.0
83c36efffffffff,9.0,0.0,9.0
83c370fffffffff,88.0,0.0,22.0
83c371fffffffff,139.0,0.0,68.0
83c372fffffffff,2.0,0.0,2.0
83c373fffffffff,85.0,0.0,68.0
83c374fffffffff,9.0,0.0,3.0
83c375fffffffff,50.0,0.0,28.0
83c376fffffffff,100.0,0.0,56.0
83ce12fffffffff,2.0,0.0,2.0
83ce14fffffffff,3.0,0.0,2.0
83ce16fffffffff,6.0,0.0,4.0
83ce32fffffffff,2.0,0.0,0.0
83ce80fffffffff,858.0,0.0,470.0
83ce81fffffffff,331.0,0.0,238.0
83ce82fffffffff,31.0,0.0,15.0
83ce83fffffffff,704.0,0.0,486.0
83ce84fffffffff,14.0,0.0,13.0
83ce85fffffffff,265.0,0.0,154.0
83ce86fffffffff,2.0,0.0,2.0
83ce88fffffffff,148.0,0.0,77.0
83ce8afffffffff,34.0,0.0,20.0
83ce8bfffffffff,20.0,0.0,19.0
83ce8cfffffffff,1140.0,0.0,529.0
83ce8efffffffff,207.0,0.0,142.0
83ce90fffffffff,1.0,0.0,1.0
83ce91fffffffff,29.0,0.0,25.0
83ce92fffffffff,39.0,0.0,20.0
83ce93fffffffff,819.0,0.0,472.0
83ce95fffffffff,9.0,0.0,9.0
83ce96fffffffff,13.0,0.0,1.0
83ce98fffffffff,434.0,0.0,365.0
83ce99fffffffff,44.0,0.0,29.0
83ce9afffffffff,1.0,0.0,1.0
83ce9bfffffffff,132.0,0.0,93.0
83ce9cfffffffff,220.0,0.0,176.0
83ce9dfffffffff,377.0,0.0,268.0
83ce9efffffffff,40.0,0.0,34.0
83cea0fffffffff,115.0,0.0,54.0
83cea1fffffffff,197.0,0.0,49.0
83cea2fffffffff,42.0,0.0,24.0
83cea3fffffffff,140.0,0.0,90.0
83cea4fffffffff,6.0,0.0,6.0
83cea5fffffffff,39.0,0.0,15.0
83cea6fffffffff,8.0,0.0,2.0
83cea8fffffffff,502.0,0.0,314.0
83ceaafffffffff,886.0,0.0,472.0
83ceabfffffffff,33.0,0.0,12.0
83ceacfffffffff,363.0,0.0,301.0
83ceaefffffffff,325.0,0.0,173.0
83ceb0fffffffff,1.0,0.0,0.0
83ceb3fffffffff,6.0,0.0,5.0
83cf10fffffffff,2.0,0.0,0.0
83cf12fffffffff,1177.0,0.0,877.0
83cf13fffffffff,48.0,0.0,31.0
83cf16fffffffff,529.0,0.0,225.0
83cf32fffffffff,6.0,0.0,6.0
83cf81fffffffff,26.0,0.0,22.0
83cf82fffffffff,5.0,0.0,2.0
83cf85fffffffff,118.0,0.0,86.0
83cf86fffffffff,4.0,0.0,4.0
83cf88fffffffff,155.0,0.0,114.0
83cf89fffffffff,6.0,0.0,6.0
83cf8afffffffff,124.0,0.0,100.0
83cf8bfffffffff,203.0,0.0,135.0
83cf8cfffffffff,171.0,0.0,130.0
83cf8dfffffffff,22.0,0.0,12.0
83cf8efffffffff,137.0,0.0,109.0
83cf90fffffffff,16.0,0.0,13.0
83cf91fffffffff,27.0,0.0,23.0
83cf94fffffffff,121.0,0.0,83.0
83cf95fffffffff,15.0,0.0,13.0
83cf98fffffffff,75.0,0.0,73.0
83cf99fffffffff,1.0,0.0,0.0
83cf9dfffffffff,1.0,0.0,1.0
83cf9efffffffff,14.0,0.0,12.0
83cfa0fffffffff,429.0,0.0,295.0
83cfa1fffffffff,37.0,0.0,25.0
83cfa2fffffffff,486.0,0.0,318.0
83cfa3fffffffff,28.0,0.0,24.0
83cfa4fffffffff,3238.0,0.0,2493.0
83cfa5fffffffff,128.0,0.0,60.0
83cfa8fffffffff,138.0,0.0,101.0
83cfa9fffffffff,1.0,0.0,1.0
83cfaafffffffff,20.0,0.0,15.0
83cfabfffffffff,6.0,0.0,4.0
83cfacfffffffff,723.0,0.0,506.0
83cfadfffffffff,2.0,0.0,2.0
83cfaefffffffff,25.0,0.0,22.0
83cfb1fffffffff,37.0,0.0,24.0
83cfb3fffffffff,2.0,0.0,2.0
83de62fffffffff,81.0,0.0,79.0
83de66fffffffff,23.0,0.0,23.0
83de70fffffffff,104.0,0.0,73.0
83de71fffffffff,27.0,0.0,21.0
83de74fffffffff,13.0,0.0,11.0
83de75fffffffff,11.0,0.0,9.0
83df40fffffffff,8.0,0.0,4.0
83df41fffffffff,558.0,0.0,222.0
83df42fffffffff,3.0,0.0,3.0
83df45fffffffff,1519.0,0.0,1065.0
83df4dfffffffff,48.0,0.0,43.0
83df5bfffffffff,2.0,0.0,2.0
83df63fffffffff,2.0,0.0,2.0
83df68fffffffff,622.0,0.0,502.0
83df69fffffffff,2019.0,0.0,1651.0
83df6afffffffff,361.0,0.0,195.0
83df6bfffffffff,264.0,0.0,170.0
83df6cfffffffff,7.0,0.0,7.0
83df6dfffffffff,573.0,0.0,494.0
83df6efffffffff,27.0,0.0,23.0
