cell_id,Limnodromus griseus,Limnodromus griseus griseus,Limnodromus griseus hendersoni,Limnodromus griseus caurinus
842a89dffffffff,83.0,0.0,0.0,0.0
842a8a9ffffffff,1.0,0.0,0.0,0.0
842a8adffffffff,2.0,0.0,0.0,0.0
842a8b1ffffffff,21.0,0.0,0.0,0.0
842a8b5ffffffff,2.0,0.0,0.0,0.0
842a8bbffffffff,2.0,0.0,0.0,0.0
842a8c7ffffffff,2.0,0.0,0.0,0.0
842a8cbffffffff,2.0,0.0,0.0,0.0
842a8cdffffffff,2.0,0.0,0.0,0.0
842a8d9ffffffff,12.0,0.0,0.0,0.0
842a8edffffffff,1.0,0.0,1.0,0.0
842a90bffffffff,28.0,0.0,0.0,0.0
842a91dffffffff,145.0,0.0,6.0,0.0
842a931ffffffff,1.0,0.0,0.0,0.0
842a935ffffffff,3.0,0.0,0.0,0.0
842a937ffffffff,2.0,0.0,0.0,0.0
842a949ffffffff,6.0,0.0,2.0,0.0
842a94dffffffff,1.0,1.0,0.0,0.0
842a953ffffffff,2.0,0.0,0.0,0.0
842a957ffffffff,28.0,0.0,0.0,0.0
842a959ffffffff,3.0,2.0,0.0,0.0
842a965ffffffff,2.0,0.0,0.0,0.0
842a999ffffffff,2.0,0.0,0.0,0.0
842a9e3ffffffff,9.0,0.0,0.0,0.0
842aa01ffffffff,6.0,0.0,0.0,0.0
842aa03ffffffff,11.0,0.0,0.0,0.0
842aa13ffffffff,11.0,0.0,0.0,0.0
842aa17ffffffff,2.0,0.0,0.0,0.0
842aa1bffffffff,2.0,0.0,0.0,0.0
842aa27ffffffff,2.0,0.0,0.0,0.0
842aa31ffffffff,11.0,0.0,2.0,0.0
842aa39ffffffff,5.0,0.0,0.0,0.0
842aa3dffffffff,2.0,0.0,0.0,0.0
842aa43ffffffff,7.0,0.0,0.0,0.0
842aa49ffffffff,11.0,3.0,4.0,0.0
842aa4bffffffff,18.0,3.0,5.0,0.0
842aa4dffffffff,19.0,0.0,12.0,0.0
842aa53ffffffff,4.0,0.0,0.0,0.0
842aa6dffffffff,5.0,0.0,0.0,0.0
842aa81ffffffff,2.0,0.0,0.0,0.0
842aa83ffffffff,164.0,1.0,7.0,0.0
842aa85ffffffff,13.0,0.0,0.0,0.0
842aa87ffffffff,16.0,0.0,3.0,0.0
842aa89ffffffff,29.0,9.0,4.0,0.0
842aa8bffffffff,8.0,0.0,2.0,0.0
842aa8dffffffff,126.0,2.0,14.0,0.0
842aa91ffffffff,15.0,6.0,4.0,0.0
842aa93ffffffff,13.0,0.0,0.0,0.0
842aa95ffffffff,7.0,0.0,0.0,0.0
842aa97ffffffff,2.0,0.0,0.0,0.0
842aa9bffffffff,34.0,0.0,6.0,0.0
842aa9dffffffff,7.0,2.0,0.0,0.0
842aaa3ffffffff,22.0,0.0,0.0,0.0
842aaa9ffffffff,5.0,1.0,0.0,0.0
842aaadffffffff,3.0,0.0,0.0,0.0
842aab7ffffffff,1.0,0.0,0.0,0.0
842aab9ffffffff,5.0,0.0,2.0,0.0
842aabdffffffff,4.0,0.0,0.0,0.0
842aac1ffffffff,3.0,0.0,0.0,0.0
842aac3ffffffff,11.0,0.0,3.0,0.0
842aac5ffffffff,19.0,5.0,3.0,0.0
842aac7ffffffff,9.0,5.0,2.0,0.0
842aac9ffffffff,17.0,0.0,0.0,0.0
842aacbffffffff,45.0,2.0,1.0,0.0
842aacdffffffff,2.0,0.0,0.0,0.0
842aad1ffffffff,37.0,5.0,0.0,0.0
842aad3ffffffff,2.0,0.0,0.0,0.0
842aad5ffffffff,103.0,0.0,16.0,0.0
842aad9ffffffff,45.0,2.0,3.0,0.0
842aadbffffffff,95.0,3.0,8.0,0.0
842aaddffffffff,6.0,0.0,0.0,0.0
842aae1ffffffff,5.0,0.0,3.0,0.0
842aae3ffffffff,4.0,0.0,0.0,0.0
842aae7ffffffff,1.0,0.0,0.0,0.0
842aaebffffffff,6.0,0.0,0.0,0.0
842aaedffffffff,14.0,0.0,0.0,0.0
842ab03ffffffff,2.0,0.0,0.0,0.0
842ab05ffffffff,37.0,0.0,1.0,0.0
842ab09ffffffff,4.0,0.0,0.0,0.0
842ab0dffffffff,2.0,0.0,0.0,0.0
842ab11ffffffff,25.0,0.0,0.0,0.0
842ab13ffffffff,12.0,0.0,0.0,0.0
842ab19ffffffff,4.0,0.0,0.0,0.0
842ab21ffffffff,67.0,0.0,3.0,0.0
842ab23ffffffff,3.0,0.0,1.0,0.0
842ab27ffffffff,41.0,0.0,2.0,0.0
842ab29ffffffff,4.0,0.0,0.0,0.0
842ab2bffffffff,196.0,0.0,18.0,0.0
842ab35ffffffff,3.0,0.0,0.0,0.0
842ab45ffffffff,4.0,0.0,0.0,0.0
842ab47ffffffff,19.0,0.0,0.0,0.0
842ab49ffffffff,13.0,0.0,0.0,0.0
842ab4bffffffff,5.0,0.0,0.0,0.0
842ab4dffffffff,8.0,0.0,0.0,0.0
842ab51ffffffff,2.0,0.0,0.0,0.0
842ab55ffffffff,29.0,3.0,6.0,0.0
842ab57ffffffff,11.0,0.0,0.0,0.0
842ab5dffffffff,16.0,2.0,0.0,0.0
842ab61ffffffff,1.0,0.0,0.0,0.0
842ab65ffffffff,2.0,0.0,0.0,0.0
842ab6bffffffff,28.0,0.0,0.0,0.0
842ac69ffffffff,9.0,0.0,0.0,0.0
842ac6dffffffff,4.0,2.0,0.0,0.0
842ad03ffffffff,11.0,0.0,0.0,0.0
842ad15ffffffff,2.0,0.0,0.0,0.0
842ad31ffffffff,7.0,0.0,0.0,0.0
842ad39ffffffff,2.0,0.0,0.0,0.0
842ad47ffffffff,2.0,0.0,0.0,0.0
842ad51ffffffff,49.0,0.0,0.0,0.0
842ad55ffffffff,2.0,0.0,0.0,0.0
842ad59ffffffff,18.0,0.0,0.0,0.0
842ad67ffffffff,2.0,0.0,0.0,0.0
842ad69ffffffff,34.0,0.0,0.0,0.0
842ad6dffffffff,26.0,0.0,0.0,0.0
842af0dffffffff,23.0,0.0,0.0,0.0
842af15ffffffff,8.0,5.0,0.0,0.0
842af33ffffffff,5.0,0.0,5.0,0.0
842af61ffffffff,5.0,0.0,0.0,0.0
842af63ffffffff,3.0,0.0,0.0,0.0
842af65ffffffff,20.0,0.0,0.0,0.0
842af67ffffffff,2.0,2.0,0.0,0.0
842af69ffffffff,8.0,2.0,0.0,0.0
842af6bffffffff,10.0,0.0,0.0,0.0
842b003ffffffff,2.0,0.0,0.0,0.0
842b007ffffffff,2.0,0.0,0.0,0.0
842b00bffffffff,3.0,0.0,0.0,0.0
842b013ffffffff,13.0,0.0,0.0,0.0
842b03bffffffff,2.0,0.0,0.0,0.0
842b053ffffffff,5.0,0.0,0.0,0.0
842b055ffffffff,8.0,0.0,0.0,0.0
842b0a1ffffffff,15.0,0.0,0.0,0.0
842b0a5ffffffff,9.0,0.0,0.0,0.0
842b0a7ffffffff,60.0,0.0,0.0,0.0
842b0a9ffffffff,3.0,0.0,0.0,0.0
842b0c5ffffffff,22.0,4.0,0.0,0.0
842b0cdffffffff,4.0,0.0,0.0,0.0
842b0e1ffffffff,4.0,0.0,0.0,0.0
842b0e3ffffffff,1.0,0.0,0.0,0.0
842b0e9ffffffff,1.0,0.0,0.0,0.0
842b103ffffffff,2.0,0.0,0.0,0.0
842b115ffffffff,4.0,0.0,0.0,0.0
842b121ffffffff,13.0,2.0,2.0,0.0
842b129ffffffff,3.0,0.0,0.0,0.0
842b161ffffffff,6.0,0.0,0.0,0.0
842b165ffffffff,10.0,0.0,0.0,0.0
842b167ffffffff,19.0,0.0,0.0,0.0
842b169ffffffff,25.0,0.0,0.0,0.0
842b16bffffffff,2.0,0.0,0.0,0.0
842b16dffffffff,3.0,0.0,0.0,0.0
842b187ffffffff,2.0,0.0,0.0,0.0
842b189ffffffff,2.0,0.0,0.0,0.0
842b18bffffffff,13.0,2.0,0.0,0.0
842b199ffffffff,2.0,0.0,0.0,0.0
842b1a3ffffffff,4.0,4.0,0.0,0.0
842b1b5ffffffff,17.0,5.0,0.0,0.0
842b1d5ffffffff,2.0,2.0,0.0,0.0
842b235ffffffff,50.0,0.0,0.0,0.0
842b23dffffffff,11.0,0.0,0.0,0.0
842b24bffffffff,12.0,2.0,0.0,0.0
842b255ffffffff,1.0,0.0,0.0,0.0
842b2abffffffff,7.0,0.0,0.0,0.0
842b2c5ffffffff,4.0,0.0,0.0,0.0
842b303ffffffff,1.0,0.0,0.0,0.0
842b331ffffffff,1.0,0.0,0.0,0.0
842b333ffffffff,3.0,0.0,0.0,0.0
842b33bffffffff,3.0,0.0,0.0,0.0
842b345ffffffff,18.0,0.0,0.0,0.0
842b801ffffffff,2.0,0.0,0.0,0.0
842b807ffffffff,2.0,0.0,0.0,0.0
842b811ffffffff,3.0,0.0,0.0,0.0
842b815ffffffff,35.0,0.0,0.0,0.0
842b817ffffffff,4.0,0.0,0.0,0.0
842b81bffffffff,12.0,0.0,0.0,0.0
842b823ffffffff,1.0,0.0,1.0,0.0
842b827ffffffff,2.0,0.0,0.0,0.0
842b833ffffffff,7.0,0.0,0.0,0.0
842b835ffffffff,1.0,0.0,0.0,0.0
842b83bffffffff,52.0,0.0,0.0,0.0
842b887ffffffff,5.0,0.0,0.0,0.0
842b891ffffffff,4.0,0.0,0.0,0.0
842b89bffffffff,2.0,0.0,0.0,0.0
842b8a1ffffffff,2.0,0.0,0.0,0.0
842b8a3ffffffff,26.0,0.0,0.0,0.0
842b8a7ffffffff,5.0,0.0,0.0,0.0
842b8b7ffffffff,2.0,0.0,0.0,0.0
842b8b9ffffffff,3.0,0.0,0.0,0.0
842b8cbffffffff,7.0,0.0,0.0,0.0
842b8dbffffffff,13.0,0.0,0.0,0.0
842b8ddffffffff,29.0,0.0,0.0,0.0
842b8e9ffffffff,2.0,0.0,2.0,0.0
842b8edffffffff,4.0,0.0,0.0,0.0
842b909ffffffff,36.0,0.0,0.0,0.0
842b915ffffffff,3.0,0.0,0.0,0.0
842b917ffffffff,1.0,0.0,0.0,0.0
842b939ffffffff,6.0,0.0,0.0,0.0
842b947ffffffff,4.0,0.0,0.0,0.0
842b96dffffffff,6.0,0.0,0.0,0.0
842b981ffffffff,13.0,0.0,3.0,0.0
842b983ffffffff,16.0,0.0,0.0,0.0
842b987ffffffff,11.0,3.0,2.0,0.0
842b98bffffffff,29.0,0.0,0.0,0.0
842b991ffffffff,22.0,0.0,2.0,0.0
842b997ffffffff,7.0,0.0,1.0,0.0
842b99dffffffff,1.0,0.0,0.0,0.0
842b9a7ffffffff,3.0,0.0,0.0,0.0
842b9a9ffffffff,4.0,0.0,0.0,0.0
842b9abffffffff,4.0,2.0,0.0,0.0
842b9b3ffffffff,4.0,0.0,0.0,0.0
842b9b5ffffffff,80.0,16.0,1.0,0.0
842b9b7ffffffff,11.0,0.0,0.0,0.0
842b9b9ffffffff,12.0,4.0,0.0,0.0
842b9bbffffffff,3.0,1.0,2.0,0.0
842b9bdffffffff,28.0,2.0,4.0,0.0
842b9c5ffffffff,1.0,0.0,1.0,0.0
842b9c7ffffffff,2.0,0.0,0.0,0.0
842b9d3ffffffff,22.0,1.0,2.0,0.0
842b9d5ffffffff,12.0,0.0,2.0,0.0
842b9d7ffffffff,4.0,0.0,0.0,0.0
842b9dbffffffff,54.0,3.0,3.0,0.0
842b9e3ffffffff,5.0,0.0,0.0,0.0
842b9e9ffffffff,2.0,0.0,0.0,0.0
842ba01ffffffff,2.0,0.0,0.0,0.0
842ba0bffffffff,25.0,0.0,0.0,0.0
842ba0dffffffff,9.0,0.0,0.0,0.0
842ba51ffffffff,36.0,0.0,0.0,0.0
842ba85ffffffff,4.0,0.0,0.0,0.0
842ba89ffffffff,2.0,0.0,0.0,0.0
842ba95ffffffff,3.0,0.0,0.0,0.0
842baa1ffffffff,17.0,0.0,0.0,0.0
842baa3ffffffff,146.0,2.0,0.0,0.0
842baa5ffffffff,27.0,0.0,0.0,0.0
842baa7ffffffff,38.0,0.0,0.0,0.0
842baa9ffffffff,7.0,0.0,0.0,0.0
842baabffffffff,18.0,0.0,0.0,0.0
842baadffffffff,22.0,0.0,0.0,0.0
842bab1ffffffff,12.0,0.0,0.0,0.0
842bab5ffffffff,2.0,0.0,0.0,0.0
842bab7ffffffff,6.0,0.0,0.0,0.0
842babbffffffff,1.0,0.0,0.0,0.0
842bac3ffffffff,2.0,0.0,0.0,0.0
842bac5ffffffff,5.0,0.0,0.0,0.0
842bac7ffffffff,3.0,0.0,0.0,0.0
842bacdffffffff,7.0,0.0,0.0,0.0
842bae7ffffffff,136.0,1.0,0.0,0.0
842bb27ffffffff,1.0,0.0,0.0,0.0
842bb31ffffffff,2.0,0.0,0.0,0.0
842bb37ffffffff,17.0,0.0,0.0,0.0
84351b5ffffffff,5.0,0.0,0.0,0.0
8435a8dffffffff,3.0,0.0,0.0,0.0
843825bffffffff,8.0,0.0,0.0,0.0
8439253ffffffff,15.0,0.0,0.0,0.0
84392d5ffffffff,58.0,0.0,0.0,0.0
8439451ffffffff,4.0,0.0,0.0,0.0
8444131ffffffff,11.0,0.0,0.0,0.0
8444133ffffffff,2.0,0.0,0.0,0.0
844413dffffffff,5.0,0.0,0.0,0.0
844415dffffffff,2.0,0.0,0.0,0.0
8444161ffffffff,11.0,0.0,0.0,0.0
844416bffffffff,8.0,0.0,3.0,0.0
84441a7ffffffff,2.0,0.0,0.0,0.0
84441a9ffffffff,5.0,0.0,0.0,0.0
84441abffffffff,7.0,0.0,0.0,0.0
84441adffffffff,34.0,0.0,8.0,0.0
84441e1ffffffff,6.0,0.0,0.0,0.0
84441e3ffffffff,8.0,0.0,2.0,0.0
84441e5ffffffff,3.0,0.0,0.0,0.0
8444249ffffffff,9.0,0.0,0.0,0.0
8444363ffffffff,1.0,0.0,0.0,0.0
8444401ffffffff,6.0,0.0,0.0,0.0
8444409ffffffff,6.0,0.0,0.0,0.0
844440bffffffff,10.0,0.0,0.0,0.0
844440dffffffff,38.0,0.0,0.0,0.0
8444451ffffffff,5.0,0.0,0.0,0.0
8444459ffffffff,16.0,0.0,1.0,0.0
844445dffffffff,30.0,1.0,1.0,0.0
8444461ffffffff,10.0,0.0,2.0,0.0
8444465ffffffff,16.0,0.0,0.0,0.0
84444c1ffffffff,4.0,0.0,0.0,0.0
84444d5ffffffff,6.0,0.0,0.0,0.0
8444501ffffffff,12.0,0.0,6.0,0.0
8444509ffffffff,27.0,0.0,0.0,0.0
844450dffffffff,28.0,0.0,4.0,0.0
844452bffffffff,2.0,0.0,0.0,0.0
844452dffffffff,1.0,0.0,0.0,0.0
8444543ffffffff,2.0,0.0,0.0,0.0
8444551ffffffff,17.0,0.0,0.0,0.0
8444555ffffffff,22.0,0.0,1.0,0.0
844455bffffffff,15.0,0.0,0.0,0.0
844455dffffffff,17.0,0.0,0.0,0.0
8444563ffffffff,1.0,0.0,0.0,0.0
8444567ffffffff,7.0,0.0,0.0,0.0
8444633ffffffff,6.0,0.0,0.0,0.0
8444637ffffffff,2.0,0.0,0.0,0.0
8444693ffffffff,11.0,0.0,0.0,0.0
84446c1ffffffff,1.0,0.0,0.0,0.0
84446c5ffffffff,3.0,0.0,0.0,0.0
84446c9ffffffff,1.0,0.0,0.0,0.0
84446cdffffffff,19.0,0.0,2.0,0.0
84446d3ffffffff,13.0,0.0,0.0,0.0
84446ddffffffff,8.0,0.0,0.0,0.0
84446e5ffffffff,1.0,0.0,0.0,0.0
84446e9ffffffff,2.0,0.0,0.0,0.0
84446ebffffffff,1.0,0.0,0.0,0.0
84446edffffffff,10.0,0.0,0.0,0.0
8444711ffffffff,1.0,0.0,0.0,0.0
8444713ffffffff,1.0,0.0,0.0,0.0
8444715ffffffff,5.0,0.0,0.0,0.0
8444731ffffffff,4.0,0.0,0.0,0.0
8444737ffffffff,3.0,0.0,0.0,0.0
844473bffffffff,40.0,0.0,0.0,0.0
8444847ffffffff,1.0,0.0,0.0,0.0
8444849ffffffff,2.0,0.0,0.0,0.0
844484bffffffff,4.0,0.0,0.0,0.0
8444869ffffffff,1.0,0.0,0.0,0.0
844486bffffffff,8.0,0.0,0.0,0.0
844486dffffffff,3.0,0.0,0.0,0.0
8444a11ffffffff,2.0,0.0,0.0,0.0
8444a27ffffffff,2.0,0.0,0.0,0.0
8444a53ffffffff,3.0,0.0,0.0,0.0
8444a5bffffffff,1.0,0.0,0.0,0.0
8444a89ffffffff,3.0,0.0,0.0,0.0
8444a93ffffffff,24.0,0.0,0.0,0.0
8444a95ffffffff,2.0,0.0,0.0,0.0
8444a97ffffffff,5.0,0.0,0.0,0.0
8444a9dffffffff,7.0,0.0,3.0,0.0
8444abbffffffff,1.0,0.0,0.0,0.0
8444ac1ffffffff,2.0,0.0,0.0,0.0
8444ac5ffffffff,3.0,0.0,0.0,0.0
8444ac7ffffffff,2.0,0.0,0.0,0.0
8444ac9ffffffff,6.0,0.0,0.0,0.0
8444ad3ffffffff,3.0,0.0,0.0,0.0
8444ae9ffffffff,4.0,0.0,0.0,0.0
8444b17ffffffff,3.0,0.0,0.0,0.0
8444b57ffffffff,3.0,0.0,0.0,0.0
8444c0bffffffff,2.0,0.0,0.0,0.0
8444c19ffffffff,11.0,0.0,0.0,0.0
8444c21ffffffff,4.0,0.0,0.0,0.0
8444c35ffffffff,2.0,0.0,0.0,0.0
8444c43ffffffff,7.0,0.0,0.0,0.0
8444c4bffffffff,2.0,0.0,0.0,0.0
8444c55ffffffff,33.0,0.0,1.0,0.0
8444c5dffffffff,7.0,0.0,0.0,0.0
8444c89ffffffff,6.0,0.0,0.0,0.0
8444ca5ffffffff,4.0,0.0,0.0,0.0
8444cabffffffff,8.0,0.0,0.0,0.0
8444cc3ffffffff,4.0,0.0,0.0,0.0
8444ccdffffffff,44.0,0.0,7.0,0.0
8444cd5ffffffff,2.0,0.0,0.0,0.0
8444d01ffffffff,21.0,0.0,0.0,0.0
8444d07ffffffff,33.0,0.0,0.0,0.0
8444d09ffffffff,2.0,0.0,0.0,0.0
8444d0bffffffff,54.0,0.0,0.0,0.0
8444d23ffffffff,176.0,0.0,0.0,0.0
8444d2bffffffff,278.0,0.0,0.0,0.0
8444d3dffffffff,25.0,0.0,0.0,0.0
8444d51ffffffff,2.0,0.0,0.0,0.0
8444d55ffffffff,7.0,0.0,0.0,0.0
8444d5dffffffff,173.0,0.0,0.0,0.0
8444d81ffffffff,5.0,0.0,0.0,0.0
8444d87ffffffff,2.0,0.0,0.0,0.0
8444d97ffffffff,4.0,0.0,0.0,0.0
8444dabffffffff,1.0,0.0,0.0,0.0
8444db5ffffffff,8.0,0.0,2.0,0.0
8444dbdffffffff,5.0,0.0,0.0,0.0
8444dd3ffffffff,2.0,0.0,0.0,0.0
8444dd7ffffffff,15.0,0.0,0.0,0.0
8444dd9ffffffff,16.0,0.0,0.0,0.0
8444de3ffffffff,2.0,0.0,0.0,0.0
8444e03ffffffff,2.0,0.0,0.0,0.0
8444e05ffffffff,32.0,0.0,0.0,0.0
8444e07ffffffff,3.0,0.0,0.0,0.0
8444e39ffffffff,1.0,0.0,0.0,0.0
8444e3dffffffff,4.0,0.0,0.0,0.0
8444e43ffffffff,4.0,0.0,0.0,0.0
8444e51ffffffff,2.0,0.0,0.0,0.0
8444e55ffffffff,2.0,0.0,0.0,0.0
8444e63ffffffff,112.0,0.0,0.0,0.0
8444e65ffffffff,9.0,0.0,0.0,0.0
8444e67ffffffff,5.0,0.0,0.0,0.0
8444e6bffffffff,4.0,0.0,0.0,0.0
8444f05ffffffff,15.0,1.0,0.0,0.0
8444f07ffffffff,6.0,0.0,0.0,0.0
8444f31ffffffff,145.0,1.0,6.0,0.0
8444f35ffffffff,75.0,0.0,2.0,0.0
8444f37ffffffff,105.0,0.0,0.0,0.0
8444f3dffffffff,64.0,2.0,0.0,0.0
8444f41ffffffff,3.0,0.0,0.0,0.0
8444f43ffffffff,16.0,0.0,0.0,0.0
8444f63ffffffff,31.0,0.0,0.0,0.0
8445053ffffffff,7.0,0.0,0.0,0.0
8445057ffffffff,6.0,0.0,0.0,0.0
844505bffffffff,35.0,0.0,0.0,0.0
844509bffffffff,2.0,0.0,0.0,0.0
84450adffffffff,2.0,0.0,0.0,0.0
8445205ffffffff,1.0,0.0,0.0,0.0
8445207ffffffff,1.0,0.0,0.0,0.0
8445225ffffffff,3.0,0.0,0.0,0.0
8445233ffffffff,6.0,0.0,0.0,0.0
844524bffffffff,2.0,0.0,0.0,0.0
84452a9ffffffff,3.0,0.0,0.0,0.0
84452adffffffff,7.0,0.0,0.0,0.0
844550dffffffff,6.0,0.0,0.0,0.0
8445847ffffffff,6.0,0.0,0.0,0.0
84458b5ffffffff,2.0,0.0,0.0,0.0
844598bffffffff,2.0,2.0,0.0,0.0
8445a33ffffffff,55.0,0.0,0.0,0.0
8445b29ffffffff,3.0,0.0,0.0,0.0
84464b9ffffffff,1.0,0.0,0.0,0.0
84464e7ffffffff,2.0,0.0,0.0,0.0
8448017ffffffff,11.0,0.0,0.0,4.0
8448147ffffffff,11.0,0.0,0.0,0.0
8448233ffffffff,9.0,0.0,0.0,0.0
84482adffffffff,3.0,0.0,0.0,3.0
8448305ffffffff,2.0,0.0,0.0,2.0
844832bffffffff,2.0,0.0,0.0,2.0
8448361ffffffff,3.0,0.0,0.0,3.0
8448363ffffffff,11.0,0.0,0.0,5.0
8448369ffffffff,1.0,0.0,0.0,1.0
84484a5ffffffff,30.0,0.0,0.0,9.0
84484a7ffffffff,1.0,0.0,0.0,1.0
8448585ffffffff,6.0,0.0,0.0,6.0
84485a7ffffffff,29.0,0.0,0.0,0.0
84485b7ffffffff,1.0,0.0,0.0,0.0
84485bdffffffff,2.0,0.0,0.0,0.0
84485c7ffffffff,2.0,0.0,0.0,0.0
8448733ffffffff,11.0,0.0,0.0,2.0
8448827ffffffff,2.0,0.0,0.0,0.0
84488b7ffffffff,2.0,0.0,0.0,0.0
8448903ffffffff,6.0,0.0,0.0,0.0
8448907ffffffff,1.0,0.0,0.0,0.0
844890bffffffff,2.0,0.0,0.0,0.0
8448937ffffffff,2.0,0.0,0.0,0.0
8448939ffffffff,2.0,0.0,0.0,0.0
8448955ffffffff,22.0,0.0,3.0,0.0
8448957ffffffff,5.0,0.0,0.0,0.0
844895dffffffff,2.0,0.0,0.0,0.0
844898dffffffff,1.0,0.0,0.0,0.0
84489a3ffffffff,1.0,0.0,0.0,0.0
84489c1ffffffff,28.0,0.0,0.0,0.0
84489d3ffffffff,2.0,0.0,0.0,0.0
84489e3ffffffff,16.0,0.0,0.0,0.0
84489e9ffffffff,2.0,0.0,0.0,0.0
8448b15ffffffff,3.0,0.0,0.0,0.0
8448b1bffffffff,3.0,0.0,0.0,0.0
8448b23ffffffff,47.0,0.0,0.0,0.0
8448b2bffffffff,22.0,0.0,0.0,0.0
8448b39ffffffff,28.0,0.0,0.0,0.0
8448b5bffffffff,1.0,0.0,0.0,0.0
8448c2bffffffff,2.0,0.0,0.0,0.0
8448c2dffffffff,2.0,0.0,0.0,0.0
8448c35ffffffff,4.0,0.0,0.0,0.0
8448c53ffffffff,2.0,0.0,0.0,0.0
8448c89ffffffff,15.0,0.0,5.0,0.0
8448c8bffffffff,2.0,0.0,0.0,0.0
8448c9dffffffff,25.0,0.0,0.0,0.0
8448cc7ffffffff,3.0,0.0,1.0,0.0
8448cd3ffffffff,9.0,0.0,0.0,0.0
8448cebffffffff,3.0,0.0,0.0,0.0
8448d03ffffffff,4.0,0.0,0.0,0.0
8448d1bffffffff,2.0,0.0,0.0,0.0
8448d25ffffffff,1.0,0.0,0.0,0.0
8448d89ffffffff,9.0,0.0,0.0,0.0
8448da7ffffffff,4.0,0.0,0.0,0.0
8448dc3ffffffff,1.0,0.0,0.0,0.0
8448dd5ffffffff,19.0,0.0,0.0,0.0
8448e81ffffffff,4.0,0.0,0.0,0.0
8448e83ffffffff,4.0,0.0,0.0,0.0
8448e8dffffffff,4.0,0.0,0.0,0.0
8448e93ffffffff,21.0,0.0,4.0,0.0
8448e95ffffffff,16.0,0.0,2.0,0.0
8448e97ffffffff,6.0,0.0,0.0,0.0
8448e9bffffffff,27.0,0.0,0.0,0.0
8448ea5ffffffff,2.0,0.0,0.0,0.0
8448eb9ffffffff,2.0,0.0,0.0,0.0
8448ebbffffffff,4.0,0.0,0.0,0.0
8448ec3ffffffff,9.0,0.0,0.0,0.0
8448ec7ffffffff,4.0,0.0,0.0,0.0
8448ee1ffffffff,11.0,0.0,0.0,0.0
8448ee3ffffffff,17.0,0.0,0.0,0.0
8448ee5ffffffff,2.0,0.0,0.0,0.0
8448ee7ffffffff,68.0,0.0,0.0,0.0
8449965ffffffff,13.0,0.0,0.0,0.0
8449a8dffffffff,1.0,0.0,0.0,0.0
8449b43ffffffff,1.0,0.0,0.0,0.0
844bb19ffffffff,3.0,0.0,0.0,0.0
844c811ffffffff,4.0,0.0,0.0,0.0
844c837ffffffff,3.0,0.0,0.0,0.0
844c883ffffffff,16.0,0.0,0.0,0.0
844c887ffffffff,5.0,0.0,0.0,0.0
844c8c9ffffffff,3.0,0.0,0.0,0.0
844c941ffffffff,2.0,0.0,0.0,0.0
844c943ffffffff,2.0,0.0,0.0,0.0
844c945ffffffff,2.0,0.0,0.0,0.0
844c969ffffffff,2.0,0.0,0.0,0.0
844caa1ffffffff,8.0,0.0,0.0,0.0
844caa3ffffffff,11.0,0.0,0.0,0.0
844caa5ffffffff,6.0,0.0,0.0,0.0
844cabdffffffff,5.0,0.0,0.0,0.0
844cc0bffffffff,67.0,0.0,0.0,0.0
844cc57ffffffff,42.0,0.0,0.0,0.0
844cc59ffffffff,6.0,0.0,0.0,0.0
844cc5dffffffff,4.0,0.0,0.0,0.0
844cc61ffffffff,4.0,0.0,0.0,0.0
844cd09ffffffff,3.0,0.0,0.0,0.0
844cd0dffffffff,6.0,0.0,0.0,0.0
844ce85ffffffff,44.0,0.0,0.0,0.0
844cea9ffffffff,47.0,0.0,0.0,0.0
844ceadffffffff,74.0,0.0,0.0,0.0
844cee5ffffffff,16.0,0.0,0.0,0.0
844cee7ffffffff,2.0,0.0,0.0,0.0
844cf35ffffffff,2.0,0.0,0.0,0.0
844d497ffffffff,1.0,0.0,0.0,0.0
845e463ffffffff,4.0,0.0,0.0,0.0
845e4adffffffff,3.0,0.0,0.0,0.0
845e5cbffffffff,5.0,5.0,0.0,0.0
845e62dffffffff,1.0,0.0,0.0,0.0
845e667ffffffff,30.0,0.0,0.0,0.0
845e705ffffffff,1.0,0.0,0.0,0.0
845e719ffffffff,1.0,0.0,0.0,0.0
845e729ffffffff,6.0,0.0,0.0,0.0
845e72bffffffff,3.0,0.0,0.0,0.0
845f4b3ffffffff,12.0,0.0,2.0,0.0
845f583ffffffff,3.0,0.0,0.0,0.0
846620bffffffff,2.0,2.0,0.0,0.0
8466221ffffffff,7.0,4.0,0.0,0.0
8466313ffffffff,1.0,0.0,0.0,0.0
8466a51ffffffff,1.0,0.0,0.0,0.0
8466b4dffffffff,16.0,0.0,0.0,0.0
8466b57ffffffff,4.0,0.0,0.0,0.0
8466b59ffffffff,6.0,0.0,0.0,0.0
8466c25ffffffff,2.0,0.0,0.0,0.0
8466d05ffffffff,1.0,0.0,0.0,0.0
8466d3bffffffff,2.0,0.0,0.0,0.0
8466f19ffffffff,2.0,0.0,0.0,0.0
8466f57ffffffff,6.0,0.0,0.0,0.0
846725bffffffff,1.0,0.0,0.0,0.0
8467263ffffffff,5.0,0.0,0.0,0.0
8467325ffffffff,6.0,0.0,0.0,0.0
846732dffffffff,5.0,0.0,0.0,0.0
846740dffffffff,2.0,0.0,0.0,0.0
846743dffffffff,2.0,0.0,0.0,0.0
8467447ffffffff,33.0,0.0,0.0,0.0
8467461ffffffff,74.0,0.0,0.0,0.0
