cell_id,Quiscalus quiscula,Quiscalus quiscula stonei,Quiscalus quiscula quiscula,Quiscalus quiscula versicolor,Quiscalus quiscula quiscula/stonei
832a95fffffffff,12837.0,0.0,0.0,1.0,0.0
832a96fffffffff,1083.0,0.0,0.0,13.0,0.0
832a98fffffffff,50.0,0.0,0.0,0.0,0.0
832a99fffffffff,1639.0,0.0,0.0,14.0,12.0
832a9afffffffff,2188.0,0.0,0.0,334.0,0.0
832a9bfffffffff,1669.0,0.0,0.0,6.0,1.0
832a9cfffffffff,978.0,0.0,0.0,14.0,0.0
832a9dfffffffff,449.0,0.0,0.0,34.0,2.0
832a9efffffffff,1128.0,0.0,0.0,47.0,0.0
832aa0fffffffff,3421.0,0.0,0.0,20.0,0.0
832aa1fffffffff,11668.0,0.0,0.0,3.0,0.0
832aa2fffffffff,1736.0,0.0,0.0,9.0,0.0
832aa3fffffffff,10725.0,0.0,0.0,0.0,0.0
832aa4fffffffff,36969.0,0.0,0.0,13354.0,0.0
832aa5fffffffff,3047.0,0.0,0.0,110.0,0.0
832aa6fffffffff,4629.0,0.0,0.0,527.0,0.0
832aa8fffffffff,48035.0,131.0,0.0,146.0,5209.0
832aa9fffffffff,13846.0,9.0,0.0,29.0,1336.0
832aaafffffffff,14655.0,0.0,0.0,184.0,680.0
832aabfffffffff,5444.0,1.0,0.0,15.0,299.0
832aacfffffffff,24892.0,0.0,0.0,34.0,626.0
832aadfffffffff,45131.0,2.0,0.0,41.0,2169.0
832aaefffffffff,8458.0,29.0,0.0,34.0,358.0
832ab0fffffffff,11928.0,0.0,0.0,465.0,0.0
832ab1fffffffff,7205.0,0.0,0.0,0.0,0.0
832ab2fffffffff,80732.0,0.0,0.0,3435.0,0.0
832ab3fffffffff,18800.0,0.0,0.0,203.0,0.0
832ab4fffffffff,17087.0,0.0,0.0,1511.0,0.0
832ab5fffffffff,13629.0,0.0,0.0,176.0,0.0
832ab6fffffffff,6304.0,0.0,0.0,83.0,0.0
832ac6fffffffff,541.0,0.0,0.0,0.0,30.0
832ad0fffffffff,913.0,0.0,0.0,0.0,88.0
832ad1fffffffff,500.0,0.0,0.0,0.0,24.0
832ad2fffffffff,699.0,0.0,0.0,0.0,13.0
832ad3fffffffff,2743.0,0.0,0.0,4.0,83.0
832ad4fffffffff,1030.0,0.0,0.0,0.0,42.0
832ad5fffffffff,1722.0,0.0,0.0,0.0,46.0
832ad6fffffffff,4798.0,0.0,0.0,4.0,94.0
832af0fffffffff,3606.0,0.0,0.0,4.0,192.0
832af1fffffffff,1888.0,0.0,0.0,0.0,185.0
832af2fffffffff,1472.0,0.0,0.0,4.0,36.0
832af3fffffffff,3623.0,0.0,0.0,0.0,230.0
832af4fffffffff,3.0,0.0,0.0,0.0,1.0
832af6fffffffff,12154.0,0.0,0.0,17.0,244.0
832b00fffffffff,2334.0,0.0,0.0,0.0,0.0
832b01fffffffff,4343.0,0.0,0.0,0.0,0.0
832b02fffffffff,417.0,0.0,0.0,0.0,0.0
832b03fffffffff,2391.0,0.0,0.0,0.0,0.0
832b05fffffffff,984.0,0.0,0.0,0.0,0.0
832b06fffffffff,679.0,0.0,0.0,0.0,0.0
832b0afffffffff,2110.0,0.0,0.0,0.0,0.0
832b0cfffffffff,2456.0,0.0,0.0,0.0,0.0
832b0efffffffff,1294.0,0.0,0.0,0.0,0.0
832b10fffffffff,490.0,0.0,0.0,18.0,0.0
832b11fffffffff,438.0,0.0,0.0,33.0,0.0
832b12fffffffff,5234.0,0.0,0.0,14.0,0.0
832b13fffffffff,397.0,0.0,0.0,34.0,0.0
832b14fffffffff,953.0,0.0,0.0,2.0,0.0
832b15fffffffff,39.0,0.0,0.0,0.0,0.0
832b16fffffffff,10013.0,0.0,0.0,76.0,0.0
832b18fffffffff,2996.0,0.0,0.0,235.0,0.0
832b19fffffffff,921.0,0.0,0.0,0.0,0.0
832b1afffffffff,6030.0,0.0,0.0,516.0,0.0
832b1bfffffffff,321.0,0.0,0.0,67.0,0.0
832b1cfffffffff,695.0,0.0,0.0,2.0,0.0
832b1dfffffffff,1089.0,0.0,0.0,0.0,0.0
832b1efffffffff,544.0,0.0,0.0,18.0,0.0
832b21fffffffff,53.0,0.0,0.0,0.0,0.0
832b22fffffffff,106.0,0.0,0.0,0.0,0.0
832b23fffffffff,1195.0,0.0,0.0,0.0,0.0
832b24fffffffff,34.0,0.0,0.0,0.0,0.0
832b25fffffffff,209.0,0.0,0.0,0.0,0.0
832b28fffffffff,86.0,0.0,0.0,0.0,0.0
832b29fffffffff,2.0,0.0,0.0,0.0,0.0
832b2afffffffff,541.0,0.0,0.0,0.0,0.0
832b2cfffffffff,73.0,0.0,0.0,0.0,0.0
832b2efffffffff,509.0,0.0,0.0,0.0,0.0
832b30fffffffff,1139.0,0.0,0.0,0.0,0.0
832b31fffffffff,984.0,0.0,0.0,0.0,0.0
832b32fffffffff,213.0,0.0,0.0,0.0,0.0
832b33fffffffff,1191.0,0.0,0.0,0.0,0.0
832b34fffffffff,57.0,0.0,0.0,0.0,0.0
832b36fffffffff,315.0,0.0,0.0,0.0,0.0
832b80fffffffff,1039.0,0.0,0.0,0.0,0.0
832b81fffffffff,17471.0,0.0,0.0,345.0,0.0
832b82fffffffff,591.0,0.0,0.0,29.0,0.0
832b83fffffffff,17826.0,0.0,0.0,1321.0,0.0
832b84fffffffff,4.0,0.0,0.0,0.0,0.0
832b85fffffffff,3241.0,0.0,0.0,0.0,0.0
832b86fffffffff,11.0,0.0,0.0,0.0,0.0
832b88fffffffff,5373.0,0.0,0.0,54.0,0.0
832b89fffffffff,13129.0,0.0,0.0,1693.0,0.0
832b8afffffffff,5831.0,0.0,0.0,659.0,0.0
832b8bfffffffff,3936.0,0.0,0.0,339.0,0.0
832b8cfffffffff,7320.0,0.0,0.0,172.0,0.0
832b8dfffffffff,10330.0,0.0,0.0,66.0,0.0
832b8efffffffff,8296.0,0.0,0.0,1384.0,0.0
832b90fffffffff,3163.0,0.0,0.0,25.0,0.0
832b91fffffffff,756.0,0.0,0.0,141.0,0.0
832b92fffffffff,148.0,0.0,0.0,0.0,0.0
832b93fffffffff,829.0,0.0,0.0,138.0,0.0
832b94fffffffff,3210.0,0.0,0.0,103.0,0.0
832b95fffffffff,103.0,0.0,0.0,0.0,0.0
832b96fffffffff,326.0,0.0,0.0,41.0,0.0
832b98fffffffff,24657.0,0.0,0.0,1832.0,0.0
832b99fffffffff,18332.0,0.0,0.0,3243.0,0.0
832b9afffffffff,7121.0,0.0,0.0,488.0,0.0
832b9bfffffffff,29087.0,0.0,0.0,1647.0,0.0
832b9cfffffffff,4316.0,0.0,0.0,340.0,0.0
832b9dfffffffff,35044.0,0.0,0.0,4855.0,0.0
832b9efffffffff,3849.0,0.0,0.0,61.0,0.0
832ba0fffffffff,3837.0,0.0,0.0,0.0,0.0
832ba1fffffffff,547.0,0.0,0.0,0.0,0.0
832ba3fffffffff,38.0,0.0,0.0,0.0,0.0
832ba4fffffffff,4.0,0.0,0.0,0.0,0.0
832ba5fffffffff,6656.0,0.0,0.0,0.0,0.0
832ba6fffffffff,4.0,0.0,0.0,0.0,0.0
832ba8fffffffff,8222.0,0.0,0.0,0.0,0.0
832ba9fffffffff,1991.0,0.0,0.0,76.0,0.0
832baafffffffff,50016.0,0.0,0.0,16.0,0.0
832babfffffffff,6637.0,0.0,0.0,72.0,0.0
832bacfffffffff,20207.0,0.0,0.0,54.0,0.0
832badfffffffff,858.0,0.0,0.0,29.0,0.0
832baefffffffff,15200.0,0.0,0.0,54.0,0.0
832bb0fffffffff,7.0,0.0,0.0,0.0,0.0
832bb1fffffffff,3.0,0.0,0.0,0.0,0.0
832bb2fffffffff,727.0,0.0,0.0,0.0,0.0
832bb3fffffffff,2063.0,0.0,0.0,0.0,0.0
832bb5fffffffff,37.0,0.0,0.0,0.0,0.0
832bb6fffffffff,13.0,0.0,0.0,0.0,0.0
834410fffffffff,3.0,0.0,0.0,0.0,0.0
834412fffffffff,3263.0,0.0,0.0,0.0,108.0
834413fffffffff,23809.0,0.0,0.0,0.0,488.0
834414fffffffff,13.0,0.0,0.0,0.0,0.0
834416fffffffff,4472.0,0.0,0.0,0.0,402.0
83441afffffffff,10098.0,0.0,0.0,0.0,789.0
83441bfffffffff,468.0,0.0,0.0,0.0,11.0
83441efffffffff,20513.0,0.0,0.0,0.0,1343.0
834440fffffffff,4611.0,0.0,0.0,0.0,0.0
834441fffffffff,313.0,0.0,0.0,0.0,0.0
834442fffffffff,360.0,0.0,0.0,0.0,0.0
834443fffffffff,438.0,0.0,0.0,0.0,0.0
834444fffffffff,854.0,0.0,0.0,0.0,0.0
834445fffffffff,3710.0,0.0,0.0,0.0,0.0
834446fffffffff,5108.0,0.0,0.0,0.0,0.0
834448fffffffff,249.0,0.0,0.0,7.0,0.0
834449fffffffff,348.0,0.0,0.0,6.0,0.0
83444afffffffff,273.0,0.0,0.0,5.0,0.0
83444bfffffffff,281.0,0.0,0.0,0.0,0.0
83444cfffffffff,1995.0,0.0,0.0,2.0,0.0
83444dfffffffff,751.0,0.0,0.0,8.0,0.0
83444efffffffff,675.0,0.0,0.0,0.0,0.0
834450fffffffff,5546.0,0.0,0.0,0.0,0.0
834451fffffffff,261.0,0.0,0.0,0.0,0.0
834452fffffffff,1217.0,0.0,0.0,0.0,6.0
834453fffffffff,44.0,0.0,0.0,0.0,0.0
834455fffffffff,3000.0,0.0,0.0,0.0,0.0
834456fffffffff,1229.0,0.0,0.0,0.0,0.0
834458fffffffff,98.0,0.0,0.0,0.0,0.0
834459fffffffff,472.0,0.0,0.0,2.0,0.0
83445afffffffff,418.0,0.0,0.0,0.0,0.0
83445bfffffffff,494.0,0.0,0.0,0.0,0.0
83445cfffffffff,333.0,0.0,0.0,0.0,0.0
83445dfffffffff,329.0,0.0,0.0,0.0,0.0
83445efffffffff,95.0,0.0,0.0,0.0,0.0
834463fffffffff,878.0,0.0,0.0,0.0,0.0
834468fffffffff,261.0,0.0,0.0,12.0,0.0
834469fffffffff,506.0,0.0,0.0,14.0,0.0
83446afffffffff,446.0,0.0,0.0,41.0,0.0
83446bfffffffff,512.0,0.0,0.0,3.0,0.0
83446cfffffffff,11510.0,0.0,0.0,275.0,0.0
83446dfffffffff,2997.0,0.0,0.0,68.0,0.0
83446efffffffff,4270.0,0.0,0.0,35.0,0.0
834471fffffffff,222.0,0.0,0.0,0.0,0.0
834473fffffffff,2944.0,0.0,0.0,0.0,0.0
8344a1fffffffff,11018.0,0.0,0.0,0.0,666.0
8344a5fffffffff,4000.0,0.0,0.0,0.0,335.0
8344a8fffffffff,7232.0,0.0,0.0,0.0,313.0
8344a9fffffffff,12892.0,0.0,0.0,0.0,587.0
8344abfffffffff,3811.0,0.0,0.0,0.0,160.0
8344acfffffffff,4245.0,0.0,0.0,0.0,354.0
8344adfffffffff,3988.0,0.0,0.0,0.0,178.0
8344aefffffffff,8176.0,0.0,0.0,0.0,386.0
8344c0fffffffff,2429.0,0.0,0.0,0.0,11.0
8344c1fffffffff,7019.0,0.0,0.0,0.0,0.0
8344c2fffffffff,1863.0,0.0,0.0,0.0,17.0
8344c3fffffffff,2633.0,0.0,0.0,0.0,0.0
8344c4fffffffff,643.0,0.0,0.0,0.0,11.0
8344c5fffffffff,668.0,0.0,0.0,0.0,10.0
8344c6fffffffff,201.0,0.0,0.0,0.0,3.0
8344c8fffffffff,1454.0,0.0,0.0,2.0,0.0
8344c9fffffffff,534.0,0.0,0.0,0.0,0.0
8344cafffffffff,2550.0,0.0,0.0,34.0,0.0
8344cbfffffffff,819.0,0.0,0.0,63.0,0.0
8344ccfffffffff,1967.0,0.0,0.0,0.0,0.0
8344cdfffffffff,1256.0,0.0,0.0,10.0,0.0
8344cefffffffff,777.0,0.0,0.0,4.0,0.0
8344d0fffffffff,5835.0,0.0,0.0,2.0,67.0
8344d1fffffffff,2000.0,0.0,0.0,4.0,60.0
8344d2fffffffff,911.0,0.0,0.0,0.0,20.0
8344d3fffffffff,1347.0,0.0,0.0,1.0,27.0
8344d5fffffffff,3488.0,0.0,0.0,10.0,51.0
8344d8fffffffff,4395.0,0.0,0.0,4.0,98.0
8344d9fffffffff,3343.0,0.0,0.0,189.0,2.0
8344dafffffffff,2934.0,0.0,0.0,2.0,59.0
8344dbfffffffff,2841.0,0.0,0.0,7.0,59.0
8344dcfffffffff,698.0,0.0,0.0,2.0,9.0
8344ddfffffffff,4239.0,0.0,0.0,69.0,19.0
8344defffffffff,1877.0,0.0,0.0,4.0,11.0
8344e0fffffffff,1377.0,0.0,0.0,0.0,68.0
8344e1fffffffff,396.0,0.0,0.0,0.0,14.0
8344e2fffffffff,1264.0,0.0,0.0,0.0,27.0
8344e3fffffffff,1007.0,0.0,0.0,0.0,18.0
8344e4fffffffff,525.0,0.0,0.0,0.0,14.0
8344e5fffffffff,746.0,0.0,0.0,0.0,0.0
8344e6fffffffff,2270.0,0.0,0.0,0.0,150.0
8344e8fffffffff,476.0,0.0,0.0,0.0,1.0
8344e9fffffffff,111.0,0.0,0.0,0.0,0.0
8344eafffffffff,416.0,0.0,0.0,0.0,0.0
8344ebfffffffff,440.0,0.0,0.0,0.0,0.0
8344ecfffffffff,274.0,0.0,0.0,0.0,2.0
8344edfffffffff,1141.0,0.0,0.0,0.0,0.0
8344eefffffffff,1150.0,0.0,0.0,2.0,71.0
8344f0fffffffff,2687.0,0.0,0.0,0.0,300.0
8344f1fffffffff,279.0,0.0,0.0,0.0,4.0
8344f3fffffffff,2361.0,0.0,0.0,0.0,0.0
8344f4fffffffff,6574.0,0.0,0.0,2.0,173.0
8344f5fffffffff,645.0,0.0,0.0,0.0,16.0
8344f6fffffffff,1310.0,0.0,0.0,0.0,20.0
834881fffffffff,4.0,0.0,0.0,0.0,0.0
834882fffffffff,209.0,0.0,0.0,0.0,0.0
834883fffffffff,239.0,0.0,0.0,16.0,0.0
834886fffffffff,9.0,0.0,0.0,0.0,0.0
834888fffffffff,11.0,0.0,0.0,0.0,0.0
834889fffffffff,23.0,0.0,0.0,0.0,0.0
83488afffffffff,136.0,0.0,0.0,0.0,0.0
83488bfffffffff,359.0,0.0,0.0,0.0,0.0
83488cfffffffff,2.0,0.0,0.0,0.0,0.0
83488efffffffff,43.0,0.0,0.0,0.0,0.0
834890fffffffff,469.0,0.0,0.0,1.0,0.0
834891fffffffff,828.0,0.0,0.0,4.0,0.0
834892fffffffff,784.0,0.0,0.0,4.0,0.0
834893fffffffff,1975.0,0.0,0.0,10.0,0.0
834895fffffffff,46.0,0.0,0.0,0.0,0.0
834898fffffffff,1497.0,0.0,0.0,44.0,0.0
834899fffffffff,319.0,0.0,0.0,4.0,0.0
83489afffffffff,1252.0,0.0,0.0,19.0,0.0
83489bfffffffff,139.0,0.0,0.0,3.0,0.0
83489cfffffffff,1188.0,0.0,0.0,3.0,0.0
83489dfffffffff,228.0,0.0,0.0,10.0,0.0
83489efffffffff,3610.0,0.0,0.0,138.0,0.0
8348b3fffffffff,2.0,0.0,0.0,0.0,0.0
8348c0fffffffff,22.0,0.0,0.0,0.0,0.0
8348c3fffffffff,163.0,0.0,0.0,4.0,0.0
8348c6fffffffff,4.0,0.0,0.0,0.0,0.0
8348d0fffffffff,77.0,0.0,0.0,0.0,0.0
8348d1fffffffff,80.0,0.0,0.0,2.0,0.0
8348d2fffffffff,68.0,0.0,0.0,0.0,0.0
8348d3fffffffff,392.0,0.0,0.0,31.0,0.0
8348d4fffffffff,63.0,0.0,0.0,5.0,0.0
8348d5fffffffff,2.0,0.0,0.0,0.0,0.0
8348d6fffffffff,42.0,0.0,0.0,0.0,0.0
8348d8fffffffff,263.0,0.0,0.0,11.0,0.0
8348dafffffffff,297.0,0.0,0.0,5.0,0.0
8348dbfffffffff,130.0,0.0,0.0,4.0,0.0
8348dcfffffffff,86.0,0.0,0.0,10.0,0.0
8348ddfffffffff,17.0,0.0,0.0,0.0,0.0
8348defffffffff,139.0,0.0,0.0,0.0,0.0
