cell_id,Sayornis nigricans,Sayornis nigricans [nigricans Group],Sayornis nigricans latirostris/angustirostris
8448597ffffffff,390.0,0.0,0.0
8448599ffffffff,84.0,0.0,0.0
844859bffffffff,84.0,0.0,0.0
844859dffffffff,64.0,0.0,0.0
84485a3ffffffff,185.0,0.0,0.0
84485a7ffffffff,313.0,0.0,0.0
84485a9ffffffff,1.0,0.0,0.0
84485b1ffffffff,114.0,0.0,0.0
84485b3ffffffff,43.0,0.0,0.0
84485b5ffffffff,598.0,0.0,0.0
84485b7ffffffff,405.0,0.0,0.0
84485b9ffffffff,198.0,0.0,0.0
84485bbffffffff,647.0,0.0,0.0
84485bdffffffff,463.0,0.0,0.0
84485c3ffffffff,22.0,0.0,0.0
84485c7ffffffff,23.0,0.0,0.0
84485c9ffffffff,72.0,0.0,0.0
84485d1ffffffff,78.0,0.0,0.0
84485d3ffffffff,104.0,0.0,0.0
84485d5ffffffff,7.0,0.0,0.0
84485d7ffffffff,40.0,0.0,0.0
84485d9ffffffff,22.0,0.0,0.0
84485ddffffffff,106.0,0.0,0.0
84485e1ffffffff,14.0,0.0,0.0
84485e3ffffffff,2.0,0.0,0.0
84485e5ffffffff,15.0,0.0,0.0
84485e7ffffffff,54.0,0.0,0.0
8448715ffffffff,36.0,0.0,0.0
8448717ffffffff,13.0,0.0,0.0
8448721ffffffff,14.0,0.0,0.0
8448723ffffffff,233.0,0.0,0.0
8448725ffffffff,30.0,0.0,0.0
8448727ffffffff,7.0,0.0,0.0
844872bffffffff,9.0,0.0,0.0
8448731ffffffff,128.0,0.0,0.0
8448733ffffffff,75.0,0.0,0.0
8448735ffffffff,21.0,0.0,0.0
844873bffffffff,93.0,0.0,0.0
844873dffffffff,2.0,0.0,0.0
8448767ffffffff,2.0,0.0,0.0
8448803ffffffff,2.0,0.0,0.0
8448805ffffffff,6.0,0.0,0.0
8448807ffffffff,3.0,0.0,0.0
844880dffffffff,1762.0,0.0,0.0
8448815ffffffff,85.0,0.0,0.0
8448817ffffffff,27.0,0.0,0.0
8448827ffffffff,4.0,0.0,0.0
844882bffffffff,2.0,0.0,0.0
8448831ffffffff,182.0,0.0,0.0
8448833ffffffff,95.0,0.0,0.0
8448835ffffffff,1.0,0.0,0.0
8448837ffffffff,170.0,0.0,0.0
8448839ffffffff,49.0,0.0,0.0
844883bffffffff,6.0,0.0,0.0
8448843ffffffff,3.0,0.0,0.0
8448849ffffffff,20.0,0.0,0.0
844884bffffffff,6.0,0.0,0.0
844884dffffffff,46.0,0.0,0.0
8448853ffffffff,4.0,0.0,0.0
8448855ffffffff,14.0,0.0,0.0
8448859ffffffff,2.0,0.0,0.0
8448861ffffffff,7.0,0.0,0.0
8448863ffffffff,7.0,0.0,0.0
8448865ffffffff,4.0,0.0,0.0
8448867ffffffff,1.0,0.0,0.0
8448869ffffffff,216.0,0.0,0.0
844886bffffffff,358.0,0.0,0.0
8448881ffffffff,124.0,0.0,0.0
8448889ffffffff,3.0,0.0,0.0
8448891ffffffff,2.0,0.0,0.0
8448895ffffffff,3.0,0.0,0.0
8448899ffffffff,5.0,0.0,0.0
844889bffffffff,2.0,0.0,0.0
844889dffffffff,3.0,0.0,0.0
84488a3ffffffff,13.0,0.0,0.0
84488a7ffffffff,2.0,0.0,0.0
84488a9ffffffff,2.0,0.0,0.0
84488adffffffff,1.0,0.0,0.0
84488b3ffffffff,5.0,0.0,0.0
84488c7ffffffff,17.0,0.0,0.0
84488cbffffffff,2.0,0.0,0.0
84488d1ffffffff,145.0,0.0,0.0
84488d3ffffffff,1.0,0.0,0.0
84488d9ffffffff,17.0,0.0,0.0
84488dbffffffff,1.0,0.0,0.0
84488ddffffffff,12.0,0.0,0.0
84488e1ffffffff,147.0,0.0,0.0
84488e3ffffffff,24.0,0.0,0.0
84488e5ffffffff,4.0,0.0,0.0
84488e9ffffffff,340.0,0.0,0.0
84488ebffffffff,30.0,0.0,0.0
84488edffffffff,450.0,0.0,0.0
8448989ffffffff,8.0,0.0,0.0
844898bffffffff,1.0,0.0,0.0
844898dffffffff,2.0,0.0,0.0
8448999ffffffff,2.0,0.0,0.0
84489c3ffffffff,26.0,0.0,0.0
84489c7ffffffff,2.0,0.0,0.0
84489c9ffffffff,3.0,0.0,0.0
84489cbffffffff,8.0,0.0,0.0
84489d1ffffffff,7.0,0.0,0.0
84489d3ffffffff,21.0,0.0,0.0
84489d9ffffffff,71.0,0.0,0.0
84489ddffffffff,3.0,0.0,0.0
8448a01ffffffff,6.0,0.0,0.0
8448a03ffffffff,4.0,0.0,0.0
8448a05ffffffff,90.0,0.0,0.0
8448a07ffffffff,170.0,0.0,0.0
8448a09ffffffff,2.0,0.0,0.0
8448a1dffffffff,4.0,0.0,0.0
8448a21ffffffff,1201.0,0.0,0.0
8448a23ffffffff,11.0,0.0,0.0
8448a25ffffffff,9.0,0.0,0.0
8448a27ffffffff,324.0,0.0,0.0
8448a29ffffffff,98.0,0.0,0.0
8448a2bffffffff,100.0,0.0,0.0
8448a2dffffffff,52.0,0.0,0.0
8448a39ffffffff,2.0,0.0,0.0
8448a61ffffffff,1.0,0.0,0.0
8448a63ffffffff,44.0,0.0,0.0
8448a67ffffffff,17.0,0.0,0.0
8448ab1ffffffff,4.0,0.0,0.0
8448ab3ffffffff,565.0,0.0,0.0
8448ab7ffffffff,935.0,0.0,0.0
8448abbffffffff,3.0,0.0,0.0
8448ae5ffffffff,1.0,0.0,0.0
8448b13ffffffff,1359.0,0.0,0.0
8448b15ffffffff,3954.0,0.0,0.0
8448b17ffffffff,175.0,0.0,0.0
8448b19ffffffff,11.0,0.0,0.0
8448b1bffffffff,21.0,0.0,0.0
8448b23ffffffff,17.0,0.0,0.0
8448b2bffffffff,319.0,0.0,0.0
8448b31ffffffff,37.0,0.0,0.0
8448b35ffffffff,10.0,0.0,0.0
8448b39ffffffff,2356.0,0.0,0.0
8448b3bffffffff,3.0,0.0,0.0
8448b3dffffffff,234.0,0.0,0.0
8448b51ffffffff,13.0,0.0,0.0
8448b57ffffffff,1.0,0.0,0.0
8448b59ffffffff,1.0,0.0,0.0
8448b5bffffffff,30.0,0.0,0.0
8448c01ffffffff,12.0,0.0,0.0
8448c03ffffffff,122.0,0.0,0.0
8448c05ffffffff,1022.0,0.0,0.0
8448c07ffffffff,239.0,0.0,0.0
8448c09ffffffff,29.0,0.0,0.0
8448c0bffffffff,86.0,0.0,0.0
8448c0dffffffff,2.0,0.0,0.0
8448c11ffffffff,376.0,0.0,0.0
8448c13ffffffff,33.0,4.0,0.0
8448c15ffffffff,57.0,0.0,0.0
8448c17ffffffff,46.0,0.0,0.0
8448c19ffffffff,198.0,68.0,0.0
8448c1bffffffff,35.0,0.0,0.0
8448c1dffffffff,195.0,0.0,0.0
8448c23ffffffff,3.0,0.0,0.0
8448c25ffffffff,58.0,0.0,0.0
8448c27ffffffff,1.0,0.0,0.0
8448c2bffffffff,164.0,0.0,0.0
8448c2dffffffff,31.0,0.0,0.0
8448c35ffffffff,3677.0,0.0,0.0
8448c37ffffffff,11.0,0.0,0.0
8448c3dffffffff,2.0,0.0,0.0
8448c4dffffffff,1.0,0.0,0.0
8448c51ffffffff,66.0,0.0,0.0
8448c53ffffffff,87.0,30.0,0.0
8448c55ffffffff,2.0,0.0,0.0
8448c57ffffffff,94.0,0.0,0.0
8448c59ffffffff,3042.0,0.0,0.0
8448c5bffffffff,114.0,0.0,0.0
8448c5dffffffff,30.0,0.0,0.0
8448c61ffffffff,290.0,0.0,0.0
8448c63ffffffff,778.0,0.0,0.0
8448c65ffffffff,36.0,0.0,0.0
8448c67ffffffff,2.0,0.0,0.0
8448c69ffffffff,127.0,0.0,0.0
8448c6dffffffff,237.0,0.0,0.0
8448c81ffffffff,5.0,0.0,0.0
8448c89ffffffff,334.0,124.0,0.0
8448c8bffffffff,44.0,3.0,0.0
8448c93ffffffff,44.0,0.0,0.0
8448c97ffffffff,5.0,0.0,0.0
8448c99ffffffff,557.0,31.0,0.0
8448c9bffffffff,2.0,0.0,0.0
8448ca1ffffffff,4.0,0.0,0.0
8448ca3ffffffff,2.0,0.0,0.0
8448ca9ffffffff,4.0,0.0,0.0
8448cadffffffff,33.0,0.0,0.0
8448cb3ffffffff,2.0,0.0,0.0
8448cb5ffffffff,2.0,0.0,0.0
8448cb9ffffffff,3.0,0.0,0.0
8448cbdffffffff,14.0,0.0,0.0
8448cc1ffffffff,196.0,35.0,0.0
8448cc3ffffffff,72.0,2.0,0.0
8448cc5ffffffff,228.0,36.0,0.0
8448cc7ffffffff,223.0,34.0,0.0
8448cc9ffffffff,16.0,7.0,0.0
8448ccbffffffff,34.0,2.0,0.0
8448ccdffffffff,1.0,0.0,0.0
8448cd1ffffffff,53.0,5.0,0.0
8448cd3ffffffff,1232.0,26.0,0.0
8448cd5ffffffff,12.0,0.0,0.0
8448cd7ffffffff,26.0,0.0,0.0
8448cd9ffffffff,81.0,5.0,0.0
8448cdbffffffff,718.0,6.0,0.0
8448cddffffffff,75.0,6.0,0.0
8448ce3ffffffff,4.0,0.0,0.0
8448ce7ffffffff,4.0,0.0,0.0
8448ce9ffffffff,6.0,2.0,0.0
8448cebffffffff,109.0,13.0,0.0
8448cedffffffff,12.0,0.0,0.0
8448d03ffffffff,49.0,0.0,0.0
8448d09ffffffff,26.0,0.0,0.0
8448d15ffffffff,2.0,0.0,0.0
8448d19ffffffff,65.0,0.0,0.0
8448d1bffffffff,92.0,0.0,0.0
8448d1dffffffff,7.0,0.0,0.0
8448d33ffffffff,70.0,0.0,0.0
8448d43ffffffff,633.0,0.0,0.0
8448d47ffffffff,25.0,0.0,0.0
8448d4bffffffff,53.0,0.0,0.0
8448d53ffffffff,31.0,0.0,0.0
8448d57ffffffff,18.0,0.0,0.0
8448d5dffffffff,4.0,0.0,0.0
8448d81ffffffff,386.0,0.0,0.0
8448d83ffffffff,69.0,0.0,0.0
8448d85ffffffff,44.0,0.0,0.0
8448d87ffffffff,712.0,0.0,0.0
8448d89ffffffff,7658.0,0.0,0.0
8448d8bffffffff,346.0,0.0,0.0
8448d9bffffffff,2.0,0.0,0.0
8448da1ffffffff,34.0,0.0,0.0
8448da3ffffffff,1.0,0.0,0.0
8448da5ffffffff,6.0,0.0,0.0
8448da9ffffffff,68.0,0.0,0.0
8448dabffffffff,20.0,0.0,0.0
8448db1ffffffff,6.0,0.0,0.0
8448db5ffffffff,28.0,0.0,0.0
8448db9ffffffff,95.0,0.0,0.0
8448dbbffffffff,53.0,0.0,0.0
8448dbdffffffff,206.0,0.0,0.0
8448dc1ffffffff,3.0,0.0,0.0
8448dc3ffffffff,143.0,0.0,0.0
8448dc5ffffffff,1.0,0.0,0.0
8448dc7ffffffff,60.0,0.0,0.0
8448dc9ffffffff,2.0,0.0,0.0
8448dcbffffffff,206.0,0.0,0.0
8448dd1ffffffff,22.0,0.0,0.0
8448dd3ffffffff,24.0,0.0,0.0
8448dd5ffffffff,699.0,0.0,0.0
8448de1ffffffff,2.0,0.0,0.0
8448de3ffffffff,58.0,0.0,0.0
8448de5ffffffff,155.0,0.0,0.0
8448de9ffffffff,1.0,0.0,0.0
8448e01ffffffff,6.0,0.0,0.0
8448e07ffffffff,6.0,0.0,0.0
8448e09ffffffff,3.0,0.0,0.0
8448e0bffffffff,5.0,0.0,0.0
8448e11ffffffff,19.0,0.0,0.0
8448e13ffffffff,31.0,0.0,0.0
8448e17ffffffff,1.0,0.0,0.0
8448e19ffffffff,25.0,0.0,0.0
8448e1bffffffff,5.0,0.0,0.0
8448e21ffffffff,29.0,0.0,0.0
8448e2bffffffff,5.0,0.0,0.0
8448e2dffffffff,10.0,0.0,0.0
8448e33ffffffff,157.0,0.0,0.0
8448e37ffffffff,170.0,0.0,0.0
8448e3dffffffff,16.0,0.0,0.0
8448e41ffffffff,1.0,0.0,0.0
8448e43ffffffff,4.0,0.0,0.0
8448e45ffffffff,4.0,0.0,0.0
8448e49ffffffff,40.0,0.0,0.0
8448e4bffffffff,10.0,0.0,0.0
8448e4dffffffff,43.0,0.0,0.0
8448e51ffffffff,3.0,0.0,0.0
8448e53ffffffff,64.0,0.0,0.0
8448e55ffffffff,7.0,0.0,0.0
8448e57ffffffff,16.0,0.0,0.0
8448e59ffffffff,33.0,0.0,0.0
8448e5bffffffff,203.0,0.0,0.0
8448e5dffffffff,3.0,0.0,0.0
8448e61ffffffff,19.0,0.0,0.0
8448e63ffffffff,13.0,0.0,0.0
8448e67ffffffff,14.0,0.0,0.0
8448e6bffffffff,1.0,0.0,0.0
8448e6dffffffff,3.0,0.0,0.0
8448e81ffffffff,1722.0,0.0,0.0
8448e83ffffffff,1456.0,0.0,0.0
8448e85ffffffff,10707.0,0.0,0.0
8448e87ffffffff,211.0,0.0,0.0
8448e89ffffffff,72.0,0.0,0.0
8448e8bffffffff,2.0,0.0,0.0
8448e8dffffffff,3663.0,0.0,0.0
8448e91ffffffff,26.0,2.0,0.0
8448e93ffffffff,1289.0,142.0,0.0
8448e95ffffffff,283.0,0.0,0.0
8448e97ffffffff,2141.0,219.0,0.0
8448e99ffffffff,462.0,0.0,0.0
8448e9bffffffff,178.0,22.0,0.0
8448e9dffffffff,34.0,0.0,0.0
8448ea1ffffffff,101.0,7.0,0.0
8448ea3ffffffff,163.0,5.0,0.0
8448ea5ffffffff,396.0,21.0,0.0
8448ea7ffffffff,13.0,5.0,0.0
8448ea9ffffffff,67.0,0.0,0.0
8448eabffffffff,315.0,6.0,0.0
8448eadffffffff,16.0,0.0,0.0
8448eb1ffffffff,788.0,0.0,0.0
8448eb3ffffffff,2339.0,125.0,0.0
8448eb5ffffffff,63.0,4.0,0.0
8448eb7ffffffff,142.0,15.0,0.0
8448eb9ffffffff,230.0,0.0,0.0
8448ebbffffffff,5738.0,256.0,0.0
8448ebdffffffff,205.0,8.0,0.0
8448ec1ffffffff,3.0,0.0,0.0
8448ec3ffffffff,224.0,0.0,0.0
8448ec5ffffffff,413.0,0.0,0.0
8448ec7ffffffff,10654.0,0.0,0.0
8448ecdffffffff,48.0,0.0,0.0
8448ed3ffffffff,152.0,0.0,0.0
8448ed5ffffffff,2.0,0.0,0.0
8448ee1ffffffff,4672.0,0.0,0.0
8448ee3ffffffff,1049.0,0.0,0.0
8448ee5ffffffff,1894.0,0.0,0.0
8448ee7ffffffff,1005.0,0.0,0.0
8448ee9ffffffff,389.0,0.0,0.0
8448eebffffffff,8468.0,0.0,0.0
8448eedffffffff,16.0,0.0,0.0
8448f21ffffffff,146.0,0.0,0.0
8448f25ffffffff,223.0,0.0,0.0
8448f2bffffffff,26.0,0.0,0.0
8448f2dffffffff,137.0,0.0,0.0
8448f31ffffffff,1.0,0.0,0.0
8448f37ffffffff,13.0,0.0,0.0
8448f39ffffffff,27.0,0.0,0.0
8448f3bffffffff,73.0,0.0,0.0
8448f3dffffffff,11.0,0.0,0.0
8448f49ffffffff,6.0,0.0,0.0
8448f51ffffffff,5.0,0.0,0.0
8448f55ffffffff,2.0,0.0,0.0
8448f59ffffffff,4.0,0.0,0.0
8448f61ffffffff,67.0,0.0,0.0
8448f63ffffffff,38.0,0.0,0.0
8448f65ffffffff,27.0,0.0,0.0
8448f67ffffffff,122.0,0.0,0.0
8448f6bffffffff,1.0,0.0,0.0
8448f6dffffffff,133.0,0.0,0.0
8449801ffffffff,110.0,0.0,0.0
8449803ffffffff,7.0,0.0,0.0
8449805ffffffff,9.0,0.0,0.0
8449807ffffffff,9.0,0.0,0.0
8449809ffffffff,11.0,0.0,0.0
844980bffffffff,207.0,0.0,0.0
844980dffffffff,55.0,0.0,0.0
8449815ffffffff,9.0,0.0,0.0
8449819ffffffff,4.0,0.0,0.0
8449821ffffffff,25.0,0.0,0.0
8449823ffffffff,101.0,0.0,0.0
8449825ffffffff,31.0,0.0,0.0
8449827ffffffff,37.0,0.0,0.0
8449829ffffffff,30.0,0.0,0.0
844982bffffffff,43.0,0.0,0.0
844982dffffffff,96.0,0.0,0.0
8449831ffffffff,218.0,0.0,0.0
8449833ffffffff,34.0,0.0,0.0
8449835ffffffff,9.0,0.0,0.0
8449837ffffffff,3.0,0.0,0.0
8449839ffffffff,2.0,0.0,0.0
844983bffffffff,34.0,0.0,0.0
844983dffffffff,86.0,0.0,0.0
8449843ffffffff,3.0,0.0,0.0
8449855ffffffff,36.0,0.0,0.0
8449857ffffffff,13.0,0.0,0.0
8449861ffffffff,215.0,0.0,0.0
8449863ffffffff,13.0,0.0,0.0
8449865ffffffff,243.0,0.0,0.0
8449867ffffffff,55.0,0.0,0.0
844986bffffffff,2.0,0.0,0.0
844986dffffffff,42.0,0.0,0.0
8449881ffffffff,7.0,0.0,0.0
8449885ffffffff,63.0,0.0,0.0
8449887ffffffff,5.0,0.0,0.0
8449889ffffffff,29.0,0.0,0.0
844988bffffffff,4.0,0.0,0.0
844988dffffffff,190.0,0.0,0.0
8449893ffffffff,6.0,0.0,0.0
8449899ffffffff,2.0,0.0,0.0
84498a5ffffffff,4.0,0.0,0.0
84498adffffffff,2.0,0.0,0.0
84498b3ffffffff,1.0,0.0,0.0
84498bdffffffff,2.0,0.0,0.0
84498c5ffffffff,4.0,0.0,0.0
84498c7ffffffff,44.0,0.0,0.0
84498c9ffffffff,42.0,0.0,0.0
84498cbffffffff,2.0,0.0,0.0
84498cdffffffff,3.0,0.0,0.0
84498d9ffffffff,1.0,0.0,0.0
84498dbffffffff,2.0,2.0,0.0
84498e1ffffffff,13.0,0.0,0.0
84498e3ffffffff,59.0,0.0,0.0
84498e7ffffffff,2.0,0.0,0.0
84498e9ffffffff,7.0,0.0,0.0
84498ebffffffff,101.0,0.0,0.0
84498edffffffff,39.0,0.0,0.0
8449901ffffffff,10.0,0.0,0.0
8449903ffffffff,23.0,0.0,0.0
8449905ffffffff,12.0,2.0,0.0
8449909ffffffff,6.0,0.0,0.0
844990bffffffff,21.0,0.0,0.0
844990dffffffff,9.0,0.0,0.0
8449911ffffffff,39.0,0.0,0.0
8449913ffffffff,3.0,0.0,0.0
8449919ffffffff,31.0,0.0,0.0
844991bffffffff,11.0,0.0,0.0
844991dffffffff,39.0,16.0,0.0
844992bffffffff,1.0,0.0,0.0
8449941ffffffff,35.0,0.0,0.0
8449943ffffffff,54.0,0.0,0.0
8449945ffffffff,1.0,0.0,0.0
8449947ffffffff,2.0,0.0,0.0
8449949ffffffff,5.0,0.0,0.0
844994bffffffff,87.0,0.0,0.0
844994dffffffff,5.0,0.0,0.0
8449951ffffffff,58.0,0.0,0.0
8449953ffffffff,62.0,0.0,0.0
8449955ffffffff,20.0,0.0,0.0
8449957ffffffff,83.0,3.0,0.0
8449959ffffffff,549.0,39.0,0.0
844995bffffffff,134.0,4.0,0.0
844995dffffffff,21.0,0.0,0.0
8449961ffffffff,226.0,25.0,0.0
8449963ffffffff,156.0,21.0,0.0
8449965ffffffff,195.0,0.0,0.0
8449967ffffffff,4.0,0.0,0.0
8449969ffffffff,486.0,14.0,0.0
844996bffffffff,175.0,2.0,0.0
844996dffffffff,13.0,0.0,0.0
8449981ffffffff,23.0,0.0,0.0
8449983ffffffff,1.0,0.0,0.0
8449985ffffffff,1.0,0.0,0.0
8449987ffffffff,7.0,0.0,0.0
844998dffffffff,1.0,0.0,0.0
84499abffffffff,9.0,0.0,0.0
84499b1ffffffff,6.0,0.0,0.0
84499b3ffffffff,1.0,0.0,0.0
84499b7ffffffff,3.0,0.0,0.0
84499c1ffffffff,32.0,0.0,0.0
84499c3ffffffff,2.0,0.0,0.0
84499c5ffffffff,4.0,0.0,0.0
84499c9ffffffff,8.0,0.0,0.0
84499cbffffffff,4.0,0.0,0.0
84499cdffffffff,71.0,0.0,0.0
84499d1ffffffff,21.0,0.0,0.0
84499d5ffffffff,8.0,0.0,0.0
84499d9ffffffff,2.0,0.0,0.0
84499dbffffffff,63.0,0.0,0.0
84499ddffffffff,4.0,0.0,0.0
84499e9ffffffff,2.0,0.0,0.0
84499ebffffffff,8.0,0.0,0.0
8449a81ffffffff,27.0,0.0,0.0
8449a83ffffffff,2.0,0.0,0.0
8449a85ffffffff,10.0,0.0,0.0
8449a8bffffffff,2.0,0.0,0.0
8449a8dffffffff,3.0,0.0,0.0
8449a91ffffffff,149.0,8.0,0.0
8449a93ffffffff,76.0,0.0,0.0
8449a95ffffffff,5.0,0.0,0.0
8449a97ffffffff,46.0,0.0,0.0
8449a99ffffffff,2.0,0.0,0.0
8449a9bffffffff,2.0,0.0,0.0
8449aa1ffffffff,43.0,0.0,0.0
8449aa3ffffffff,24.0,0.0,0.0
8449aa5ffffffff,15.0,0.0,0.0
8449aa7ffffffff,5.0,0.0,0.0
8449aa9ffffffff,2.0,0.0,0.0
8449aabffffffff,16.0,0.0,0.0
8449ab1ffffffff,86.0,0.0,0.0
8449ab5ffffffff,122.0,0.0,0.0
8449ab7ffffffff,10.0,2.0,0.0
8449ab9ffffffff,3.0,0.0,0.0
8449abbffffffff,9.0,0.0,0.0
8449abdffffffff,18.0,0.0,0.0
8449ae3ffffffff,3.0,0.0,0.0
8449b03ffffffff,5.0,0.0,0.0
8449b0bffffffff,5.0,0.0,0.0
8449b1dffffffff,6.0,0.0,0.0
8449b21ffffffff,21.0,0.0,0.0
8449b25ffffffff,11.0,0.0,0.0
8449b29ffffffff,2.0,0.0,0.0
8449b2bffffffff,4.0,0.0,0.0
8449b2dffffffff,36.0,0.0,0.0
8449b31ffffffff,22.0,0.0,0.0
8449b33ffffffff,171.0,0.0,0.0
8449b35ffffffff,5.0,0.0,0.0
8449b37ffffffff,74.0,0.0,0.0
8449b3bffffffff,7.0,0.0,0.0
8449b3dffffffff,2.0,0.0,0.0
8449b57ffffffff,11.0,0.0,0.0
8449b65ffffffff,1.0,0.0,0.0
8449b67ffffffff,3.0,1.0,0.0
845f487ffffffff,9.0,0.0,0.0
845f4abffffffff,4.0,0.0,0.0
845f4b9ffffffff,5.0,0.0,0.0
845f4bdffffffff,27.0,0.0,0.0
846601bffffffff,5.0,0.0,0.0
8466021ffffffff,2.0,0.0,0.0
8466027ffffffff,1.0,0.0,0.0
8466037ffffffff,1.0,0.0,0.0
8466081ffffffff,75.0,0.0,0.0
8466083ffffffff,10.0,0.0,0.0
8466085ffffffff,8.0,0.0,0.0
8466087ffffffff,70.0,0.0,0.0
8466089ffffffff,173.0,0.0,0.0
846608bffffffff,10.0,0.0,0.0
846608dffffffff,172.0,0.0,2.0
8466091ffffffff,3.0,0.0,0.0
8466095ffffffff,18.0,0.0,0.0
8466097ffffffff,18.0,0.0,0.0
8466099ffffffff,3.0,0.0,0.0
846609dffffffff,4.0,0.0,0.0
84660a1ffffffff,2.0,0.0,0.0
84660a3ffffffff,9.0,0.0,0.0
84660a5ffffffff,4.0,0.0,0.0
84660a7ffffffff,20.0,0.0,2.0
84660a9ffffffff,2.0,0.0,0.0
84660abffffffff,2.0,0.0,0.0
84660adffffffff,2.0,0.0,0.0
84660b1ffffffff,8.0,0.0,0.0
84660b3ffffffff,50.0,0.0,0.0
84660b5ffffffff,82.0,0.0,0.0
84660b7ffffffff,44.0,0.0,0.0
84660b9ffffffff,59.0,0.0,0.0
84660bbffffffff,39.0,0.0,0.0
84660bdffffffff,75.0,0.0,4.0
84660c1ffffffff,40.0,0.0,0.0
84660c3ffffffff,53.0,0.0,0.0
84660c5ffffffff,5.0,0.0,0.0
84660c7ffffffff,43.0,0.0,3.0
84660c9ffffffff,4.0,0.0,0.0
84660cbffffffff,72.0,0.0,0.0
84660d1ffffffff,13.0,0.0,0.0
84660d3ffffffff,1.0,0.0,0.0
84660d9ffffffff,6.0,0.0,0.0
84660ddffffffff,71.0,0.0,1.0
8466105ffffffff,3.0,0.0,0.0
8466107ffffffff,4.0,0.0,0.0
8466113ffffffff,6.0,0.0,0.0
8466129ffffffff,2.0,0.0,0.0
8466139ffffffff,2.0,0.0,0.0
8466163ffffffff,7.0,0.0,5.0
8466167ffffffff,3.0,0.0,0.0
8466181ffffffff,184.0,0.0,9.0
8466183ffffffff,499.0,0.0,21.0
8466185ffffffff,5.0,0.0,0.0
8466187ffffffff,37.0,0.0,4.0
8466189ffffffff,32.0,0.0,0.0
846618bffffffff,163.0,0.0,3.0
846618dffffffff,9.0,0.0,0.0
8466191ffffffff,191.0,0.0,5.0
8466193ffffffff,381.0,0.0,0.0
8466195ffffffff,162.0,0.0,0.0
8466197ffffffff,444.0,0.0,0.0
8466199ffffffff,192.0,0.0,0.0
846619bffffffff,809.0,0.0,78.0
846619dffffffff,787.0,0.0,6.0
84661b1ffffffff,1754.0,0.0,467.0
84661b3ffffffff,535.0,0.0,9.0
84661b7ffffffff,27.0,0.0,0.0
84661b9ffffffff,1198.0,0.0,12.0
84661bbffffffff,1215.0,0.0,61.0
84661bdffffffff,60.0,0.0,2.0
84661c3ffffffff,28.0,0.0,0.0
84661c5ffffffff,5.0,0.0,0.0
84661c9ffffffff,8.0,0.0,0.0
84661cdffffffff,12.0,0.0,0.0
84661d1ffffffff,317.0,0.0,6.0
84661d3ffffffff,9.0,0.0,0.0
84661d5ffffffff,60.0,0.0,0.0
84661d7ffffffff,107.0,0.0,0.0
84661d9ffffffff,11.0,0.0,0.0
84661ddffffffff,64.0,0.0,0.0
84661ebffffffff,25.0,0.0,0.0
8466205ffffffff,21.0,0.0,2.0
8466207ffffffff,10.0,0.0,2.0
8466213ffffffff,8.0,0.0,0.0
8466217ffffffff,65.0,0.0,0.0
8466219ffffffff,2.0,0.0,0.0
8466221ffffffff,3.0,0.0,0.0
846622bffffffff,224.0,0.0,15.0
8466231ffffffff,2.0,0.0,0.0
8466239ffffffff,4.0,0.0,2.0
846623dffffffff,5.0,0.0,0.0
8466291ffffffff,205.0,0.0,7.0
8466293ffffffff,9.0,0.0,0.0
8466295ffffffff,1.0,0.0,0.0
8466299ffffffff,81.0,0.0,11.0
846629bffffffff,9.0,0.0,0.0
846629dffffffff,95.0,0.0,7.0
84662b1ffffffff,2.0,0.0,0.0
84662b5ffffffff,6.0,0.0,0.0
84662b7ffffffff,47.0,0.0,0.0
84662bbffffffff,5.0,0.0,0.0
84662d3ffffffff,25.0,0.0,0.0
84662e1ffffffff,6.0,0.0,0.0
84662e5ffffffff,2.0,0.0,0.0
84662e9ffffffff,37.0,0.0,0.0
8466313ffffffff,2.0,0.0,0.0
8466529ffffffff,4.0,0.0,0.0
846652dffffffff,7.0,0.0,0.0
8466561ffffffff,1.0,0.0,0.0
8466565ffffffff,7.0,0.0,0.0
846656dffffffff,83.0,0.0,0.0
846663dffffffff,1.0,0.0,0.0
8466735ffffffff,2.0,0.0,0.0
8466a05ffffffff,3.0,0.0,0.0
8466a29ffffffff,2.0,0.0,0.0
8466a2dffffffff,9.0,0.0,0.0
8466a5bffffffff,498.0,0.0,33.0
8466b09ffffffff,4.0,0.0,0.0
8466b41ffffffff,666.0,0.0,0.0
8466b43ffffffff,33.0,0.0,0.0
8466b45ffffffff,919.0,0.0,0.0
8466b47ffffffff,35.0,0.0,0.0
8466b49ffffffff,1132.0,0.0,0.0
8466b4bffffffff,7.0,0.0,0.0
8466b4dffffffff,3639.0,0.0,0.0
8466b51ffffffff,1012.0,29.0,0.0
8466b53ffffffff,93.0,7.0,0.0
8466b55ffffffff,48.0,0.0,0.0
8466b59ffffffff,6.0,0.0,0.0
8466b5bffffffff,473.0,11.0,0.0
8466c01ffffffff,16.0,0.0,0.0
8466c05ffffffff,2.0,0.0,0.0
8466c09ffffffff,9.0,0.0,0.0
8466c0dffffffff,319.0,0.0,0.0
8466c21ffffffff,336.0,0.0,3.0
8466c25ffffffff,19.0,0.0,0.0
8466c27ffffffff,1.0,0.0,0.0
8466c29ffffffff,156.0,0.0,1.0
8466c2bffffffff,3.0,0.0,0.0
8466c2dffffffff,207.0,0.0,4.0
