cell_id,Muscicapa striata,Muscicapa striata [striata Group],Muscicapa striata tyrrhenica/balearica
832c9cfffffffff,6.0,0.0,0.0
832c9dfffffffff,1.0,0.0,0.0
832ca4fffffffff,25.0,0.0,0.0
832ca8fffffffff,18.0,0.0,0.0
832caafffffffff,1.0,0.0,0.0
832cabfffffffff,8.0,0.0,0.0
832cacfffffffff,79.0,0.0,0.0
832cadfffffffff,1.0,0.0,0.0
832cc0fffffffff,188.0,0.0,0.0
832cc1fffffffff,7.0,0.0,0.0
832cc2fffffffff,27.0,0.0,0.0
832cc3fffffffff,27.0,0.0,0.0
832cc6fffffffff,21.0,0.0,0.0
832ccbfffffffff,14.0,0.0,0.0
832ccefffffffff,17.0,0.0,0.0
832cd4fffffffff,67.0,0.0,0.0
832cd5fffffffff,50.0,0.0,0.0
832cd8fffffffff,2.0,0.0,0.0
832cd9fffffffff,6.0,0.0,0.0
832cdcfffffffff,7.0,0.0,0.0
832cddfffffffff,47.0,0.0,0.0
832ce4fffffffff,20.0,0.0,0.0
832ce5fffffffff,3.0,0.0,0.0
832ce6fffffffff,2.0,0.0,0.0
832cf0fffffffff,52.0,0.0,0.0
832cf1fffffffff,12.0,0.0,0.0
832cf2fffffffff,7.0,0.0,0.0
832cf3fffffffff,330.0,0.0,0.0
832cf5fffffffff,20.0,0.0,0.0
832cf6fffffffff,3.0,0.0,0.0
832d00fffffffff,4.0,0.0,0.0
832d01fffffffff,25.0,0.0,0.0
832d02fffffffff,7.0,0.0,0.0
832d03fffffffff,62.0,0.0,0.0
832d04fffffffff,7.0,0.0,0.0
832d06fffffffff,17.0,0.0,0.0
832d10fffffffff,75.0,0.0,0.0
832d12fffffffff,64.0,0.0,0.0
832d13fffffffff,9.0,0.0,0.0
832d14fffffffff,20.0,0.0,0.0
832d15fffffffff,6.0,0.0,0.0
832d16fffffffff,5.0,0.0,0.0
832d18fffffffff,2.0,0.0,0.0
832d1bfffffffff,6.0,0.0,0.0
832d1cfffffffff,2.0,0.0,0.0
832d1dfffffffff,11.0,0.0,0.0
832d22fffffffff,8.0,0.0,0.0
832d30fffffffff,10.0,0.0,0.0
832d31fffffffff,53.0,2.0,0.0
832d32fffffffff,22.0,0.0,0.0
832d33fffffffff,319.0,0.0,0.0
832d34fffffffff,16.0,0.0,0.0
832d35fffffffff,40.0,0.0,0.0
832d36fffffffff,14.0,0.0,0.0
832d51fffffffff,3.0,0.0,0.0
832d52fffffffff,2.0,0.0,0.0
832d54fffffffff,2.0,0.0,0.0
832d56fffffffff,3.0,0.0,0.0
832d5cfffffffff,14.0,0.0,0.0
832d62fffffffff,2.0,0.0,0.0
832d64fffffffff,322.0,0.0,0.0
832d75fffffffff,4.0,0.0,0.0
832d76fffffffff,11.0,0.0,0.0
832d84fffffffff,8.0,0.0,0.0
832d94fffffffff,1.0,0.0,0.0
832da0fffffffff,3.0,0.0,0.0
832da1fffffffff,107.0,0.0,0.0
832da2fffffffff,10.0,0.0,0.0
832da3fffffffff,8.0,0.0,0.0
832da4fffffffff,2.0,0.0,0.0
832da5fffffffff,23.0,0.0,0.0
832da6fffffffff,24.0,3.0,0.0
832da8fffffffff,79.0,0.0,0.0
832da9fffffffff,5.0,0.0,0.0
832dabfffffffff,10.0,0.0,0.0
832dacfffffffff,47.0,0.0,0.0
832dadfffffffff,4.0,0.0,0.0
832daefffffffff,15.0,0.0,0.0
832db0fffffffff,764.0,22.0,0.0
832db1fffffffff,245.0,1.0,0.0
832db2fffffffff,520.0,26.0,0.0
832db3fffffffff,41.0,0.0,0.0
832db6fffffffff,187.0,0.0,0.0
833441fffffffff,2.0,0.0,0.0
83344cfffffffff,4.0,0.0,0.0
833469fffffffff,38.0,0.0,0.0
83346afffffffff,4.0,0.0,0.0
83346bfffffffff,15.0,0.0,0.0
83346dfffffffff,3.0,0.0,0.0
833814fffffffff,3.0,0.0,0.0
833816fffffffff,114.0,0.0,0.0
833820fffffffff,11.0,0.0,0.0
833824fffffffff,193.0,0.0,0.0
833825fffffffff,215.0,0.0,0.0
833826fffffffff,10.0,0.0,0.0
833830fffffffff,3.0,0.0,0.0
833832fffffffff,2.0,0.0,0.0
833834fffffffff,5.0,0.0,0.0
833835fffffffff,4.0,0.0,0.0
833836fffffffff,66.0,0.0,0.0
833843fffffffff,1.0,0.0,0.0
83384afffffffff,16.0,0.0,0.0
83384cfffffffff,2.0,0.0,0.0
83384efffffffff,4.0,0.0,0.0
83385cfffffffff,1.0,0.0,0.0
833862fffffffff,22.0,0.0,0.0
833863fffffffff,5.0,0.0,0.0
833868fffffffff,40.0,0.0,0.0
833869fffffffff,23.0,0.0,0.0
83386afffffffff,16.0,0.0,0.0
83386dfffffffff,3.0,0.0,0.0
83386efffffffff,29.0,0.0,0.0
833873fffffffff,1.0,0.0,0.0
833875fffffffff,14.0,0.0,0.0
8338a4fffffffff,2.0,0.0,0.0
833900fffffffff,144.0,0.0,0.0
833901fffffffff,191.0,0.0,0.0
833902fffffffff,47.0,0.0,0.0
833903fffffffff,96.0,1.0,0.0
833904fffffffff,173.0,0.0,0.0
833905fffffffff,168.0,0.0,0.0
833906fffffffff,225.0,0.0,0.0
833908fffffffff,123.0,0.0,0.0
833909fffffffff,21.0,0.0,0.0
83390afffffffff,96.0,0.0,0.0
83390bfffffffff,59.0,0.0,0.0
83390cfffffffff,583.0,0.0,0.0
83390dfffffffff,68.0,0.0,0.0
83390efffffffff,99.0,0.0,0.0
833910fffffffff,843.0,0.0,0.0
833911fffffffff,200.0,0.0,0.0
833915fffffffff,240.0,0.0,0.0
833918fffffffff,737.0,22.0,0.0
833919fffffffff,600.0,0.0,0.0
83391afffffffff,862.0,27.0,0.0
83391bfffffffff,3.0,0.0,0.0
83391cfffffffff,203.0,0.0,0.0
83391dfffffffff,26.0,0.0,0.0
83391efffffffff,594.0,25.0,0.0
833920fffffffff,103.0,0.0,0.0
833921fffffffff,47.0,0.0,0.0
833922fffffffff,457.0,0.0,0.0
833923fffffffff,233.0,0.0,0.0
833924fffffffff,11.0,0.0,0.0
833925fffffffff,69.0,0.0,0.0
833928fffffffff,108.0,0.0,0.0
833929fffffffff,533.0,0.0,0.0
83392afffffffff,310.0,0.0,0.0
83392bfffffffff,331.0,0.0,0.0
83392cfffffffff,246.0,0.0,0.0
83392dfffffffff,243.0,0.0,0.0
83392efffffffff,349.0,0.0,0.0
833931fffffffff,187.0,0.0,0.0
833933fffffffff,780.0,0.0,0.0
833942fffffffff,139.0,0.0,84.0
833943fffffffff,427.0,0.0,280.0
833944fffffffff,358.0,0.0,0.0
833945fffffffff,41.0,0.0,0.0
833946fffffffff,118.0,0.0,0.0
833949fffffffff,7.0,0.0,0.0
833950fffffffff,31.0,0.0,0.0
833951fffffffff,21.0,0.0,9.0
833954fffffffff,377.0,1.0,0.0
833955fffffffff,1.0,0.0,0.0
833956fffffffff,333.0,0.0,0.0
83395cfffffffff,302.0,0.0,217.0
83395dfffffffff,1.0,0.0,0.0
833960fffffffff,6.0,0.0,0.0
833961fffffffff,8.0,1.0,0.0
833962fffffffff,125.0,0.0,0.0
833963fffffffff,46.0,0.0,0.0
833964fffffffff,9.0,4.0,0.0
833965fffffffff,4.0,0.0,0.0
833966fffffffff,24.0,0.0,0.0
833968fffffffff,25.0,3.0,0.0
833969fffffffff,10.0,1.0,0.0
83396cfffffffff,86.0,0.0,0.0
83396dfffffffff,5.0,0.0,0.0
83396efffffffff,17.0,0.0,0.0
833970fffffffff,271.0,0.0,0.0
833971fffffffff,215.0,0.0,0.0
833972fffffffff,71.0,0.0,0.0
833973fffffffff,142.0,0.0,0.0
833974fffffffff,312.0,0.0,0.0
833975fffffffff,423.0,0.0,0.0
833976fffffffff,69.0,0.0,0.0
833980fffffffff,4.0,0.0,0.0
833981fffffffff,27.0,0.0,0.0
833982fffffffff,10.0,0.0,0.0
833983fffffffff,93.0,0.0,0.0
833985fffffffff,6.0,0.0,0.0
833988fffffffff,78.0,0.0,0.0
833989fffffffff,23.0,0.0,0.0
83398afffffffff,9.0,0.0,0.0
83398bfffffffff,17.0,0.0,0.0
83398cfffffffff,4.0,0.0,0.0
83398dfffffffff,13.0,0.0,0.0
83398efffffffff,65.0,0.0,0.0
833991fffffffff,76.0,0.0,0.0
833993fffffffff,3.0,0.0,0.0
83399cfffffffff,11.0,0.0,0.0
83399dfffffffff,12.0,0.0,0.0
8339a8fffffffff,12.0,0.0,0.0
8339a9fffffffff,9.0,0.0,0.0
8339aafffffffff,10.0,0.0,0.0
8339abfffffffff,59.0,0.0,0.0
833d00fffffffff,8.0,0.0,0.0
833d04fffffffff,5.0,0.0,0.0
833d06fffffffff,3.0,0.0,0.0
833da6fffffffff,5.0,0.0,0.0
833e41fffffffff,19.0,4.0,0.0
833e45fffffffff,366.0,0.0,0.0
833e4afffffffff,2.0,0.0,0.0
833e4efffffffff,3.0,0.0,0.0
833e58fffffffff,1.0,0.0,0.0
833e5cfffffffff,1.0,0.0,0.0
833e62fffffffff,3.0,0.0,0.0
833e63fffffffff,5.0,1.0,0.0
833e65fffffffff,1.0,0.0,0.0
833e66fffffffff,2.0,1.0,0.0
833e68fffffffff,1028.0,123.0,0.0
833e6afffffffff,7.0,0.0,0.0
833e6bfffffffff,2.0,1.0,0.0
833e6cfffffffff,530.0,86.0,0.0
833e6dfffffffff,3.0,0.0,0.0
833e70fffffffff,2.0,0.0,0.0
833e71fffffffff,2.0,0.0,0.0
833ee9fffffffff,7.0,3.0,0.0
833f28fffffffff,14.0,0.0,0.0
833f29fffffffff,20.0,0.0,0.0
833f2bfffffffff,2.0,0.0,0.0
833f2cfffffffff,30.0,0.0,0.0
833f2dfffffffff,86.0,4.0,0.0
833f30fffffffff,31.0,0.0,0.0
833f34fffffffff,3.0,0.0,0.0
833f35fffffffff,11.0,0.0,0.0
833f36fffffffff,29.0,0.0,0.0
833f44fffffffff,9.0,0.0,0.0
833f45fffffffff,4.0,0.0,0.0
833f46fffffffff,4.0,0.0,0.0
833f4dfffffffff,82.0,0.0,0.0
833f5bfffffffff,1.0,0.0,0.0
833f60fffffffff,19.0,0.0,0.0
833f61fffffffff,101.0,0.0,0.0
833f62fffffffff,11.0,0.0,0.0
833f63fffffffff,33.0,0.0,0.0
833f64fffffffff,30.0,0.0,0.0
833f65fffffffff,3.0,0.0,0.0
833f66fffffffff,28.0,0.0,0.0
833f68fffffffff,56.0,0.0,0.0
833f69fffffffff,3.0,0.0,0.0
833f6afffffffff,2.0,0.0,0.0
833f6cfffffffff,5.0,0.0,0.0
833f6dfffffffff,11.0,0.0,0.0
833f6efffffffff,27.0,0.0,0.0
833f70fffffffff,10.0,0.0,0.0
833f72fffffffff,32.0,0.0,0.0
833f73fffffffff,51.0,0.0,0.0
833f74fffffffff,3.0,0.0,0.0
833f75fffffffff,53.0,0.0,0.0
833f76fffffffff,386.0,0.0,0.0
834225fffffffff,4.0,0.0,0.0
834251fffffffff,1.0,0.0,0.0
834253fffffffff,9.0,0.0,0.0
8342c0fffffffff,30.0,0.0,0.0
8342c1fffffffff,2.0,0.0,0.0
8342c2fffffffff,11.0,0.0,0.0
8342c3fffffffff,31.0,0.0,0.0
8342c4fffffffff,604.0,0.0,0.0
8342c5fffffffff,424.0,0.0,0.0
8342c6fffffffff,7.0,0.0,0.0
8342ccfffffffff,4.0,0.0,0.0
8342cefffffffff,5.0,0.0,0.0
8342d1fffffffff,2.0,0.0,0.0
8342dcfffffffff,33.0,0.0,0.0
8342ddfffffffff,6.0,0.0,0.0
8342e2fffffffff,51.0,0.0,0.0
8342e3fffffffff,70.0,0.0,0.0
8342e4fffffffff,2.0,0.0,0.0
8342e8fffffffff,1.0,0.0,0.0
834304fffffffff,2.0,0.0,0.0
834316fffffffff,7.0,0.0,0.0
83431efffffffff,11.0,0.0,0.0
834324fffffffff,4.0,0.0,0.0
834325fffffffff,2.0,0.0,0.0
834326fffffffff,2.0,0.0,0.0
83432cfffffffff,4.0,0.0,0.0
83432efffffffff,2.0,0.0,0.0
834331fffffffff,6.0,0.0,0.0
834334fffffffff,4.0,0.0,0.0
834335fffffffff,3.0,0.0,0.0
834350fffffffff,3.0,0.0,0.0
834354fffffffff,2.0,0.0,0.0
834360fffffffff,107.0,0.0,0.0
834361fffffffff,8.0,0.0,0.0
834364fffffffff,6.0,0.0,0.0
834365fffffffff,19.0,0.0,0.0
834370fffffffff,18.0,0.0,0.0
834373fffffffff,7.0,0.0,0.0
834381fffffffff,6.0,1.0,0.0
834388fffffffff,2.0,0.0,0.0
83438afffffffff,2.0,0.0,0.0
83438cfffffffff,27.0,12.0,0.0
834392fffffffff,4.0,0.0,0.0
834396fffffffff,12.0,9.0,0.0
834398fffffffff,11.0,8.0,0.0
83439cfffffffff,1.0,0.0,0.0
8343a0fffffffff,189.0,11.0,0.0
8343a1fffffffff,108.0,6.0,0.0
8343a2fffffffff,1.0,0.0,0.0
8343a3fffffffff,17.0,0.0,0.0
8343a4fffffffff,1.0,0.0,0.0
8343a5fffffffff,3.0,0.0,0.0
8343a6fffffffff,34.0,0.0,0.0
8343a8fffffffff,21.0,0.0,0.0
8343aafffffffff,4.0,0.0,0.0
8343acfffffffff,164.0,2.0,0.0
8343aefffffffff,307.0,0.0,0.0
8343b5fffffffff,1.0,0.0,0.0
835202fffffffff,8.0,0.0,0.0
835206fffffffff,4.0,0.0,0.0
835211fffffffff,1.0,0.0,0.0
835215fffffffff,1.0,0.0,0.0
83521bfffffffff,1.0,0.0,0.0
835230fffffffff,2.0,0.0,0.0
835234fffffffff,8.0,0.0,0.0
83524dfffffffff,2.0,1.0,0.0
835269fffffffff,9.0,1.0,0.0
835280fffffffff,2.0,0.0,0.0
835289fffffffff,7.0,0.0,0.0
83528afffffffff,2.0,0.0,0.0
83528efffffffff,2.0,0.0,0.0
835291fffffffff,4.0,0.0,0.0
835298fffffffff,3.0,0.0,0.0
835299fffffffff,1.0,0.0,0.0
83529bfffffffff,17.0,0.0,0.0
83529dfffffffff,4.0,0.0,0.0
8352b1fffffffff,5.0,0.0,0.0
8352d4fffffffff,54.0,0.0,0.0
8352d6fffffffff,17.0,0.0,0.0
8352dcfffffffff,2.0,0.0,0.0
835312fffffffff,10.0,0.0,0.0
835313fffffffff,5.0,0.0,0.0
835316fffffffff,4.0,4.0,0.0
83532bfffffffff,1.0,0.0,0.0
835336fffffffff,6.0,0.0,0.0
835343fffffffff,4.0,0.0,0.0
835345fffffffff,20.0,0.0,0.0
83534cfffffffff,6.0,0.0,0.0
83534dfffffffff,135.0,1.0,0.0
835355fffffffff,6.0,0.0,0.0
835362fffffffff,3.0,0.0,0.0
835363fffffffff,31.0,0.0,0.0
835364fffffffff,48.0,4.0,0.0
835368fffffffff,8.0,0.0,0.0
83536afffffffff,50.0,0.0,0.0
83536bfffffffff,15.0,0.0,0.0
83536efffffffff,18.0,0.0,0.0
835372fffffffff,2.0,0.0,0.0
835373fffffffff,3.0,0.0,0.0
8353a4fffffffff,56.0,11.0,0.0
8353a9fffffffff,4.0,0.0,0.0
8353adfffffffff,23.0,0.0,0.0
835408fffffffff,2.0,0.0,0.0
835410fffffffff,4.0,2.0,0.0
835414fffffffff,5.0,0.0,0.0
83541afffffffff,1.0,0.0,0.0
835444fffffffff,1.0,0.0,0.0
8354a9fffffffff,7.0,0.0,0.0
8354adfffffffff,2.0,2.0,0.0
8354e4fffffffff,2.0,0.0,0.0
8354f4fffffffff,1.0,0.0,0.0
83550afffffffff,2.0,0.0,0.0
835534fffffffff,4.0,0.0,0.0
835851fffffffff,14.0,0.0,0.0
835883fffffffff,4.0,0.0,0.0
835886fffffffff,1.0,0.0,0.0
835890fffffffff,14.0,0.0,0.0
835894fffffffff,5.0,0.0,0.0
835896fffffffff,4.0,0.0,0.0
8358c8fffffffff,1.0,0.0,0.0
8358d3fffffffff,1.0,0.0,0.0
8358e2fffffffff,11.0,0.0,0.0
8358f5fffffffff,2.0,0.0,0.0
835929fffffffff,1.0,0.0,0.0
835974fffffffff,2.0,0.0,0.0
836326fffffffff,2.0,0.0,0.0
836332fffffffff,44.0,14.0,0.0
836336fffffffff,1.0,0.0,0.0
8363a8fffffffff,1.0,0.0,0.0
8363aefffffffff,3.0,0.0,0.0
836a5afffffffff,6.0,0.0,0.0
836a61fffffffff,4.0,0.0,0.0
836a69fffffffff,5.0,0.0,0.0
836ac0fffffffff,2.0,0.0,0.0
836ac1fffffffff,6.0,0.0,0.0
836ac3fffffffff,25.0,0.0,0.0
836ac8fffffffff,26.0,0.0,0.0
836ac9fffffffff,18.0,0.0,0.0
836accfffffffff,4.0,0.0,0.0
836acdfffffffff,7.0,0.0,0.0
836acefffffffff,66.0,0.0,0.0
836ad8fffffffff,42.0,0.0,0.0
836adcfffffffff,22.0,0.0,0.0
836addfffffffff,11.0,0.0,0.0
836adefffffffff,25.0,0.0,0.0
836ae0fffffffff,6.0,0.0,0.0
836ae8fffffffff,14.0,0.0,0.0
836aeafffffffff,16.0,0.0,0.0
836aebfffffffff,4.0,0.0,0.0
836aeefffffffff,21.0,0.0,0.0
836b6efffffffff,4.0,0.0,0.0
837508fffffffff,5.0,0.0,0.0
83750dfffffffff,57.0,0.0,0.0
837513fffffffff,1.0,0.0,0.0
837518fffffffff,2.0,0.0,0.0
837520fffffffff,70.0,0.0,0.0
837529fffffffff,179.0,0.0,0.0
83752afffffffff,12.0,0.0,0.0
83752bfffffffff,2.0,0.0,0.0
837531fffffffff,2.0,0.0,0.0
837574fffffffff,10.0,0.0,0.0
837576fffffffff,22.0,0.0,0.0
8375a0fffffffff,2.0,0.0,0.0
8375a6fffffffff,2.0,0.0,0.0
837a40fffffffff,95.0,0.0,0.0
837a41fffffffff,32.0,0.0,0.0
837a45fffffffff,30.0,0.0,0.0
837a46fffffffff,5.0,0.0,0.0
837a48fffffffff,29.0,0.0,0.0
837a4bfffffffff,5.0,0.0,0.0
837a4cfffffffff,21.0,0.0,0.0
837a4dfffffffff,16.0,0.0,0.0
837a60fffffffff,232.0,0.0,0.0
837a61fffffffff,82.0,0.0,0.0
837a63fffffffff,5.0,0.0,0.0
837a64fffffffff,118.0,0.0,0.0
837a65fffffffff,111.0,1.0,0.0
837a66fffffffff,15.0,0.0,0.0
837a68fffffffff,78.0,0.0,0.0
837a69fffffffff,4.0,0.0,0.0
837a6afffffffff,116.0,0.0,0.0
837a6bfffffffff,8.0,0.0,0.0
837a6cfffffffff,1.0,0.0,0.0
837a6dfffffffff,122.0,0.0,0.0
837a6efffffffff,225.0,0.0,0.0
837a75fffffffff,1.0,0.0,0.0
837ac1fffffffff,2.0,0.0,0.0
837ac8fffffffff,19.0,0.0,0.0
837ac9fffffffff,1.0,0.0,0.0
837acafffffffff,8.0,0.0,0.0
837accfffffffff,2.0,0.0,0.0
837acdfffffffff,24.0,0.0,0.0
837ad9fffffffff,15.0,0.0,0.0
837adbfffffffff,3.0,0.0,0.0
837ae8fffffffff,6.0,0.0,0.0
837ae9fffffffff,19.0,0.0,0.0
837aeafffffffff,5.0,0.0,0.0
837aedfffffffff,8.0,0.0,0.0
837b48fffffffff,12.0,0.0,0.0
837b4afffffffff,40.0,0.0,0.0
837b4bfffffffff,21.0,0.0,0.0
837b4dfffffffff,3.0,0.0,0.0
837b59fffffffff,91.0,0.0,0.0
837b5bfffffffff,8.0,0.0,0.0
837b6afffffffff,10.0,0.0,0.0
837b6bfffffffff,6.0,0.0,0.0
838212fffffffff,2.0,0.0,0.0
83828bfffffffff,8.0,0.0,0.0
8382b2fffffffff,1.0,0.0,0.0
8382b6fffffffff,1.0,0.0,0.0
8382d0fffffffff,4.0,0.0,0.0
8382d1fffffffff,2.0,0.0,0.0
8382d2fffffffff,5.0,0.0,0.0
8382d3fffffffff,2.0,0.0,0.0
8382f0fffffffff,2.0,0.0,0.0
838320fffffffff,2.0,0.0,0.0
838326fffffffff,1.0,0.0,0.0
83838efffffffff,1.0,0.0,0.0
838398fffffffff,10.0,0.0,0.0
8383adfffffffff,2.0,0.0,0.0
839600fffffffff,5.0,0.0,0.0
839601fffffffff,9.0,0.0,0.0
839602fffffffff,10.0,0.0,0.0
839603fffffffff,4.0,0.0,0.0
839604fffffffff,4.0,0.0,0.0
839605fffffffff,2.0,0.0,0.0
839608fffffffff,12.0,0.0,0.0
839609fffffffff,5.0,0.0,0.0
83960bfffffffff,12.0,0.0,0.0
83960cfffffffff,2.0,0.0,0.0
83960efffffffff,2.0,0.0,0.0
839613fffffffff,3.0,0.0,0.0
839615fffffffff,10.0,0.0,0.0
839620fffffffff,15.0,1.0,0.0
839621fffffffff,6.0,0.0,0.0
839623fffffffff,29.0,5.0,0.0
839626fffffffff,8.0,0.0,0.0
839628fffffffff,20.0,0.0,0.0
839629fffffffff,2.0,0.0,0.0
83962bfffffffff,14.0,0.0,0.0
83962cfffffffff,65.0,14.0,0.0
83962dfffffffff,2.0,2.0,0.0
83962efffffffff,15.0,0.0,0.0
839633fffffffff,6.0,0.0,0.0
839636fffffffff,3.0,0.0,0.0
839656fffffffff,2.0,0.0,0.0
839662fffffffff,1.0,0.0,0.0
839671fffffffff,1.0,0.0,0.0
839672fffffffff,1.0,0.0,0.0
839673fffffffff,1.0,0.0,0.0
839690fffffffff,124.0,0.0,0.0
839692fffffffff,186.0,0.0,0.0
839693fffffffff,119.0,0.0,0.0
83969afffffffff,25.0,0.0,0.0
8396a0fffffffff,2.0,0.0,0.0
8396a2fffffffff,8.0,0.0,0.0
8396a3fffffffff,3.0,0.0,0.0
8396a5fffffffff,9.0,0.0,0.0
8396a8fffffffff,8.0,0.0,0.0
8396abfffffffff,4.0,0.0,0.0
8396acfffffffff,2.0,0.0,0.0
8396b0fffffffff,25.0,0.0,0.0
8396b1fffffffff,32.0,0.0,0.0
8396b2fffffffff,2.0,0.0,0.0
8396b4fffffffff,2.0,0.0,0.0
8396b5fffffffff,9.0,0.0,0.0
8396b6fffffffff,26.0,0.0,0.0
8396e4fffffffff,2.0,0.0,0.0
839702fffffffff,10.0,0.0,0.0
839703fffffffff,4.0,0.0,0.0
83970afffffffff,5.0,0.0,0.0
83970cfffffffff,6.0,0.0,0.0
83970dfffffffff,1.0,0.0,0.0
839710fffffffff,7.0,0.0,0.0
839711fffffffff,37.0,0.0,0.0
839713fffffffff,7.0,0.0,0.0
839719fffffffff,30.0,0.0,0.0
83971cfffffffff,6.0,0.0,0.0
83971dfffffffff,3.0,0.0,0.0
839721fffffffff,6.0,6.0,0.0
839724fffffffff,1.0,0.0,0.0
839728fffffffff,46.0,6.0,0.0
839729fffffffff,21.0,0.0,0.0
83972cfffffffff,71.0,33.0,0.0
83972dfffffffff,24.0,2.0,0.0
83972efffffffff,56.0,16.0,0.0
839735fffffffff,2.0,0.0,0.0
839740fffffffff,4.0,0.0,0.0
839741fffffffff,19.0,0.0,0.0
839743fffffffff,37.0,2.0,0.0
839744fffffffff,7.0,0.0,0.0
839745fffffffff,11.0,0.0,0.0
83974afffffffff,112.0,8.0,0.0
83974bfffffffff,30.0,2.0,0.0
83974efffffffff,30.0,20.0,0.0
839750fffffffff,62.0,17.0,0.0
839751fffffffff,163.0,29.0,0.0
839754fffffffff,30.0,0.0,0.0
839755fffffffff,8.0,0.0,0.0
83975cfffffffff,46.0,7.0,0.0
83975dfffffffff,17.0,4.0,0.0
83975efffffffff,29.0,2.0,0.0
839770fffffffff,2.0,0.0,0.0
839771fffffffff,2.0,0.0,0.0
839772fffffffff,8.0,0.0,0.0
839775fffffffff,4.0,0.0,0.0
839788fffffffff,5.0,0.0,0.0
839789fffffffff,2.0,0.0,0.0
83978afffffffff,2.0,0.0,0.0
83978bfffffffff,6.0,0.0,0.0
83978efffffffff,4.0,0.0,0.0
839793fffffffff,1.0,0.0,0.0
8397a8fffffffff,10.0,0.0,0.0
8397aafffffffff,15.0,0.0,0.0
8397abfffffffff,1.0,0.0,0.0
83ac80fffffffff,42.0,0.0,0.0
83ac81fffffffff,9.0,0.0,0.0
83ac82fffffffff,9.0,2.0,0.0
83ac85fffffffff,2.0,0.0,0.0
83ac86fffffffff,70.0,6.0,0.0
83ac8afffffffff,32.0,0.0,0.0
83ac8cfffffffff,3.0,0.0,0.0
83ac8efffffffff,13.0,0.0,0.0
83ac96fffffffff,20.0,3.0,0.0
83aca1fffffffff,7.0,0.0,0.0
83aca2fffffffff,8.0,2.0,0.0
83aca3fffffffff,34.0,12.0,0.0
83aca4fffffffff,2.0,0.0,0.0
83aca6fffffffff,52.0,0.0,0.0
83acaafffffffff,4.0,0.0,0.0
83acaefffffffff,8.0,0.0,0.0
83acb1fffffffff,24.0,9.0,0.0
83acb3fffffffff,3.0,0.0,0.0
83ad36fffffffff,3.0,0.0,0.0
83ad86fffffffff,1.0,0.0,0.0
83ad88fffffffff,2.0,0.0,0.0
83ad8bfffffffff,4.0,0.0,0.0
83ad92fffffffff,6.0,0.0,0.0
83ad94fffffffff,1.0,0.0,0.0
83ad9dfffffffff,6.0,0.0,0.0
83ada2fffffffff,20.0,0.0,0.0
83adb2fffffffff,8.0,0.0,0.0
83adb3fffffffff,1.0,0.0,0.0
83adb4fffffffff,2.0,0.0,0.0
83adb5fffffffff,1.0,0.0,0.0
83adb6fffffffff,2.0,0.0,0.0
83bc0bfffffffff,2.0,0.0,0.0
83bc1bfffffffff,6.0,0.0,0.0
83bc43fffffffff,10.0,1.0,0.0
83bc44fffffffff,3.0,0.0,0.0
83bc45fffffffff,1.0,0.0,0.0
83bc48fffffffff,2.0,0.0,0.0
83bc4dfffffffff,14.0,2.0,0.0
83bc55fffffffff,4.0,2.0,0.0
83bc5cfffffffff,1.0,1.0,0.0
83bc68fffffffff,1.0,0.0,0.0
83bc69fffffffff,4.0,0.0,0.0
83bc6afffffffff,1.0,0.0,0.0
83bc6bfffffffff,4.0,0.0,0.0
83bc73fffffffff,1.0,0.0,0.0
83bc89fffffffff,22.0,13.0,0.0
83bc8bfffffffff,2.0,0.0,0.0
83bc99fffffffff,3.0,0.0,0.0
83bcc1fffffffff,7.0,0.0,0.0
83bcc2fffffffff,13.0,2.0,0.0
83bcc3fffffffff,38.0,4.0,0.0
83bccafffffffff,4.0,0.0,0.0
83bcccfffffffff,2.0,0.0,0.0
83bcd0fffffffff,86.0,22.0,0.0
83bcd1fffffffff,31.0,2.0,0.0
83bcd2fffffffff,363.0,66.0,0.0
83bcd3fffffffff,41.0,17.0,0.0
83bcd4fffffffff,17.0,6.0,0.0
83bcd6fffffffff,80.0,14.0,0.0
83bcd8fffffffff,14.0,10.0,0.0
83bcd9fffffffff,2.0,0.0,0.0
83bcdcfffffffff,249.0,41.0,0.0
83bcddfffffffff,49.0,3.0,0.0
83bcdefffffffff,98.0,10.0,0.0
83bce2fffffffff,6.0,0.0,0.0
83bce6fffffffff,8.0,0.0,0.0
83bce8fffffffff,10.0,2.0,0.0
83bce9fffffffff,12.0,0.0,0.0
83bceafffffffff,8.0,0.0,0.0
83bcf0fffffffff,10.0,2.0,0.0
83bcf2fffffffff,233.0,30.0,0.0
83bcf3fffffffff,3.0,0.0,0.0
83bcf4fffffffff,1.0,0.0,0.0
83bcf5fffffffff,38.0,17.0,0.0
83bcf6fffffffff,47.0,12.0,0.0
