cell_id,Fulica americana,Fulica americana (Red-shielded),Fulica americana (White-shielded)
832b05fffffffff,2.0,0.0,0.0
832b06fffffffff,5.0,1.0,0.0
832b0afffffffff,51.0,2.0,0.0
832b0cfffffffff,262.0,60.0,0.0
832b0efffffffff,7.0,3.0,0.0
832b12fffffffff,205.0,48.0,0.0
832b14fffffffff,4.0,0.0,0.0
832b16fffffffff,35.0,10.0,0.0
832b18fffffffff,5.0,1.0,0.0
832b19fffffffff,40.0,0.0,0.0
832b1afffffffff,54.0,0.0,0.0
832b1cfffffffff,5.0,2.0,0.0
832b1dfffffffff,41.0,23.0,0.0
832b22fffffffff,2.0,0.0,0.0
832b23fffffffff,15.0,1.0,0.0
832b28fffffffff,1.0,1.0,0.0
832b2cfffffffff,11.0,0.0,0.0
832b2efffffffff,2.0,1.0,0.0
832b30fffffffff,1.0,0.0,0.0
832b31fffffffff,7.0,0.0,0.0
832b33fffffffff,23.0,8.0,0.0
832b81fffffffff,579.0,263.0,0.0
832b83fffffffff,205.0,50.0,0.0
832b85fffffffff,12.0,0.0,0.0
832b88fffffffff,2.0,0.0,0.0
832b89fffffffff,409.0,155.0,0.0
832b8afffffffff,557.0,286.0,0.0
832b8bfffffffff,162.0,69.0,0.0
832b8cfffffffff,43.0,12.0,0.0
832b8dfffffffff,121.0,69.0,0.0
832b8efffffffff,114.0,47.0,0.0
832b90fffffffff,105.0,16.0,0.0
832b91fffffffff,8.0,0.0,0.0
832b92fffffffff,11.0,2.0,0.0
832b93fffffffff,15.0,0.0,0.0
832b94fffffffff,169.0,22.0,0.0
832b96fffffffff,8.0,4.0,0.0
832b98fffffffff,639.0,251.0,0.0
832b99fffffffff,2108.0,841.0,0.0
832b9afffffffff,236.0,32.0,0.0
832b9bfffffffff,5372.0,1577.0,0.0
832b9dfffffffff,1904.0,1045.0,0.0
832b9efffffffff,69.0,4.0,0.0
832ba0fffffffff,289.0,0.0,0.0
832ba1fffffffff,2.0,0.0,0.0
832ba5fffffffff,394.0,0.0,0.0
832ba8fffffffff,138.0,0.0,0.0
832baafffffffff,558.0,62.0,0.0
832bacfffffffff,842.0,151.0,0.0
832baefffffffff,2632.0,765.0,0.0
832bb3fffffffff,344.0,112.0,0.0
834412fffffffff,1762.0,825.0,0.0
834413fffffffff,5347.0,2181.0,0.0
834414fffffffff,4.0,4.0,0.0
834416fffffffff,469.0,298.0,0.0
83441afffffffff,5852.0,1739.0,0.0
83441bfffffffff,25.0,11.0,0.0
83441efffffffff,4244.0,1263.0,0.0
834424fffffffff,18.0,2.0,0.0
834430fffffffff,33.0,10.0,0.0
834432fffffffff,657.0,224.0,0.0
834434fffffffff,86.0,40.0,0.0
834436fffffffff,135.0,19.0,0.0
834440fffffffff,1318.0,7.0,0.0
834441fffffffff,110.0,10.0,0.0
834442fffffffff,15.0,3.0,0.0
834443fffffffff,104.0,3.0,0.0
834444fffffffff,227.0,23.0,0.0
834445fffffffff,1960.0,20.0,0.0
834446fffffffff,1983.0,18.0,0.0
834448fffffffff,195.0,67.0,0.0
834449fffffffff,387.0,125.0,0.0
83444afffffffff,313.0,102.0,0.0
83444bfffffffff,320.0,95.0,0.0
83444cfffffffff,813.0,423.0,0.0
83444dfffffffff,803.0,577.0,0.0
83444efffffffff,665.0,325.0,0.0
834450fffffffff,1285.0,408.0,0.0
834451fffffffff,206.0,15.0,0.0
834452fffffffff,226.0,4.0,0.0
834453fffffffff,8.0,6.0,0.0
834455fffffffff,2025.0,389.0,0.0
834456fffffffff,520.0,14.0,0.0
834458fffffffff,82.0,12.0,0.0
834459fffffffff,348.0,157.0,0.0
83445afffffffff,472.0,82.0,0.0
83445bfffffffff,79.0,32.0,0.0
83445cfffffffff,322.0,47.0,0.0
83445dfffffffff,217.0,55.0,0.0
83445efffffffff,45.0,6.0,0.0
834463fffffffff,455.0,0.0,0.0
834468fffffffff,124.0,63.0,0.0
834469fffffffff,774.0,390.0,0.0
83446afffffffff,194.0,62.0,0.0
83446bfffffffff,462.0,152.0,0.0
83446cfffffffff,15319.0,4861.0,0.0
83446dfffffffff,3378.0,1149.0,0.0
83446efffffffff,2460.0,717.0,0.0
834471fffffffff,111.0,17.0,0.0
834473fffffffff,733.0,0.0,0.0
834484fffffffff,80.0,11.0,0.0
834485fffffffff,204.0,52.0,0.0
834486fffffffff,99.0,9.0,0.0
8344a1fffffffff,3313.0,1517.0,0.0
8344a2fffffffff,10.0,0.0,0.0
8344a3fffffffff,886.0,242.0,0.0
8344a5fffffffff,319.0,121.0,0.0
8344a8fffffffff,3371.0,1175.0,0.0
8344a9fffffffff,10506.0,2830.0,0.0
8344abfffffffff,7090.0,1890.0,0.0
8344acfffffffff,3442.0,1511.0,0.0
8344adfffffffff,547.0,298.0,0.0
8344aefffffffff,5147.0,2214.0,0.0
8344b0fffffffff,5.0,0.0,0.0
8344b1fffffffff,29.0,6.0,0.0
8344b2fffffffff,6.0,4.0,0.0
8344b5fffffffff,963.0,197.0,0.0
8344b6fffffffff,19.0,0.0,0.0
8344c0fffffffff,347.0,183.0,0.0
8344c1fffffffff,1206.0,543.0,0.0
8344c2fffffffff,1162.0,531.0,0.0
8344c3fffffffff,381.0,280.0,0.0
8344c4fffffffff,122.0,54.0,0.0
8344c5fffffffff,55.0,35.0,0.0
8344c6fffffffff,55.0,43.0,0.0
8344c8fffffffff,987.0,23.0,0.0
8344c9fffffffff,45.0,0.0,0.0
8344cafffffffff,964.0,136.0,0.0
8344cbfffffffff,229.0,9.0,0.0
8344ccfffffffff,414.0,241.0,0.0
8344cdfffffffff,681.0,17.0,0.0
8344cefffffffff,170.0,98.0,0.0
8344d0fffffffff,2425.0,968.0,0.0
8344d1fffffffff,515.0,138.0,0.0
8344d2fffffffff,900.0,290.0,0.0
8344d3fffffffff,308.0,132.0,0.0
8344d5fffffffff,3696.0,702.0,0.0
8344d8fffffffff,404.0,104.0,0.0
8344d9fffffffff,582.0,184.0,0.0
8344dafffffffff,445.0,163.0,0.0
8344dbfffffffff,297.0,238.0,0.0
8344dcfffffffff,67.0,6.0,0.0
8344ddfffffffff,747.0,185.0,0.0
8344defffffffff,77.0,15.0,0.0
8344e0fffffffff,1041.0,251.0,0.0
8344e1fffffffff,27.0,4.0,0.0
8344e2fffffffff,533.0,187.0,0.0
8344e3fffffffff,422.0,343.0,0.0
8344e4fffffffff,171.0,105.0,0.0
8344e5fffffffff,296.0,5.0,0.0
8344e6fffffffff,4239.0,1019.0,0.0
8344e8fffffffff,197.0,36.0,0.0
8344e9fffffffff,2.0,0.0,0.0
8344eafffffffff,84.0,47.0,0.0
8344ebfffffffff,733.0,135.0,0.0
8344ecfffffffff,31.0,19.0,0.0
8344edfffffffff,365.0,35.0,0.0
8344eefffffffff,884.0,272.0,0.0
8344f0fffffffff,1867.0,639.0,0.0
8344f1fffffffff,10.0,5.0,0.0
8344f3fffffffff,2304.0,1097.0,0.0
8344f4fffffffff,5641.0,352.0,0.0
8344f5fffffffff,542.0,50.0,0.0
8344f6fffffffff,850.0,188.0,0.0
834501fffffffff,38.0,10.0,0.0
834505fffffffff,109.0,15.0,0.0
834509fffffffff,742.0,124.0,0.0
83450afffffffff,379.0,136.0,0.0
83450bfffffffff,578.0,131.0,0.0
83450cfffffffff,5.0,0.0,0.0
83450dfffffffff,9.0,0.0,0.0
83450efffffffff,36.0,23.0,0.0
834519fffffffff,16.0,0.0,0.0
83451bfffffffff,17.0,5.0,0.0
83451dfffffffff,88.0,9.0,0.0
834520fffffffff,110.0,14.0,0.0
834521fffffffff,89.0,21.0,0.0
834522fffffffff,376.0,43.0,0.0
834523fffffffff,90.0,9.0,0.0
834524fffffffff,151.0,30.0,0.0
834525fffffffff,29.0,14.0,0.0
834526fffffffff,1013.0,419.0,0.0
834529fffffffff,11.0,3.0,0.0
83452afffffffff,1140.0,277.0,0.0
83452bfffffffff,9.0,2.0,0.0
83452cfffffffff,890.0,228.0,0.0
83452efffffffff,424.0,70.0,0.0
834530fffffffff,4.0,4.0,0.0
834531fffffffff,272.0,20.0,0.0
834533fffffffff,4.0,1.0,0.0
834535fffffffff,13.0,13.0,0.0
834549fffffffff,6.0,4.0,0.0
834569fffffffff,5.0,0.0,0.0
83456dfffffffff,19.0,14.0,0.0
834572fffffffff,160.0,52.0,0.0
834574fffffffff,4.0,0.0,0.0
834576fffffffff,29.0,13.0,0.0
834583fffffffff,4.0,0.0,0.0
834584fffffffff,97.0,9.0,0.0
834588fffffffff,60.0,32.0,0.0
834589fffffffff,2.0,0.0,0.0
83458afffffffff,1.0,0.0,0.0
83458cfffffffff,251.0,97.0,0.0
83458dfffffffff,8.0,8.0,0.0
83458efffffffff,48.0,10.0,0.0
834590fffffffff,2.0,0.0,0.0
834591fffffffff,17.0,11.0,0.0
834592fffffffff,5.0,0.0,0.0
834593fffffffff,1.0,1.0,0.0
834598fffffffff,467.0,207.0,0.0
83459cfffffffff,12.0,5.0,0.0
83459dfffffffff,53.0,15.0,0.0
83459efffffffff,5.0,4.0,0.0
8345a3fffffffff,409.0,147.0,0.0
8345aefffffffff,9.0,2.0,0.0
8345b0fffffffff,14.0,11.0,0.0
8345b2fffffffff,368.0,171.0,23.0
834800fffffffff,4.0,0.0,0.0
834801fffffffff,32.0,0.0,0.0
834802fffffffff,121.0,5.0,0.0
834803fffffffff,23.0,1.0,0.0
834805fffffffff,83.0,25.0,0.0
834806fffffffff,27.0,3.0,0.0
834808fffffffff,32.0,9.0,0.0
834809fffffffff,353.0,59.0,0.0
83480afffffffff,155.0,57.0,0.0
83480bfffffffff,64.0,11.0,0.0
83480dfffffffff,139.0,44.0,0.0
83480efffffffff,170.0,15.0,0.0
834810fffffffff,118.0,18.0,0.0
834812fffffffff,75.0,14.0,0.0
834814fffffffff,468.0,266.0,0.0
834816fffffffff,39.0,30.0,0.0
834819fffffffff,22.0,2.0,0.0
83481afffffffff,94.0,6.0,0.0
83481bfffffffff,160.0,0.0,0.0
83481dfffffffff,2.0,0.0,0.0
83481efffffffff,12.0,5.0,0.0
834823fffffffff,748.0,217.0,0.0
83482afffffffff,615.0,214.0,0.0
83482bfffffffff,23.0,15.0,0.0
83482efffffffff,225.0,68.0,0.0
834830fffffffff,65.0,36.0,0.0
834832fffffffff,128.0,39.0,0.0
834833fffffffff,747.0,251.0,0.0
834836fffffffff,3309.0,1292.0,0.0
834842fffffffff,19.0,2.0,0.0
834843fffffffff,86.0,32.0,0.0
83484afffffffff,1806.0,307.0,0.0
834850fffffffff,2.0,0.0,0.0
834852fffffffff,3.0,0.0,0.0
834855fffffffff,12.0,0.0,0.0
834856fffffffff,547.0,146.0,0.0
834858fffffffff,312.0,38.0,0.0
834859fffffffff,735.0,231.0,0.0
83485afffffffff,121.0,19.0,0.0
83485bfffffffff,3988.0,1233.0,0.0
83485cfffffffff,14.0,3.0,0.0
83485dfffffffff,37.0,19.0,0.0
83485efffffffff,106.0,12.0,0.0
834872fffffffff,216.0,36.0,0.0
834873fffffffff,195.0,42.0,0.0
834880fffffffff,1342.0,434.0,0.0
834881fffffffff,123.0,47.0,0.0
834882fffffffff,1649.0,419.0,0.0
834883fffffffff,724.0,211.0,0.0
834884fffffffff,90.0,24.0,0.0
834885fffffffff,33.0,6.0,0.0
834886fffffffff,619.0,216.0,0.0
834888fffffffff,104.0,16.0,0.0
834889fffffffff,318.0,90.0,0.0
83488afffffffff,526.0,125.0,0.0
83488bfffffffff,1422.0,265.0,0.0
83488cfffffffff,3.0,1.0,0.0
83488dfffffffff,473.0,211.0,0.0
83488efffffffff,865.0,176.0,0.0
834890fffffffff,5035.0,1421.0,0.0
834891fffffffff,427.0,140.0,0.0
834892fffffffff,3020.0,791.0,0.0
834893fffffffff,2019.0,524.0,0.0
834895fffffffff,8015.0,2584.0,0.0
834896fffffffff,5.0,0.0,0.0
834898fffffffff,2470.0,759.0,0.0
834899fffffffff,476.0,166.0,0.0
83489afffffffff,1532.0,455.0,0.0
83489bfffffffff,327.0,63.0,0.0
83489cfffffffff,6491.0,2381.0,0.0
83489dfffffffff,635.0,210.0,0.0
83489efffffffff,7557.0,2581.0,0.0
8348a0fffffffff,214.0,14.0,0.0
8348a2fffffffff,992.0,290.0,0.0
8348a3fffffffff,8.0,1.0,0.0
8348a6fffffffff,35.0,11.0,0.0
8348abfffffffff,357.0,124.0,0.0
8348acfffffffff,1.0,0.0,0.0
8348b0fffffffff,2.0,0.0,0.0
8348b1fffffffff,2432.0,606.0,0.0
8348b2fffffffff,9861.0,2765.0,0.0
8348b3fffffffff,25537.0,7650.0,0.0
8348b4fffffffff,7.0,2.0,0.0
8348b5fffffffff,93.0,29.0,0.0
8348c0fffffffff,1260.0,366.0,0.0
8348c1fffffffff,386.0,87.0,0.0
8348c2fffffffff,526.0,188.0,0.0
8348c3fffffffff,6096.0,1674.0,0.0
8348c4fffffffff,55.0,3.0,0.0
8348c5fffffffff,1343.0,210.0,0.0
8348c6fffffffff,1886.0,460.0,0.0
8348c8fffffffff,571.0,74.0,0.0
8348c9fffffffff,899.0,167.0,0.0
8348cafffffffff,154.0,48.0,0.0
8348cbfffffffff,143.0,35.0,0.0
8348ccfffffffff,1032.0,225.0,0.0
8348cdfffffffff,1518.0,331.0,0.0
8348cefffffffff,410.0,158.0,0.0
8348d0fffffffff,1466.0,465.0,0.0
8348d1fffffffff,351.0,52.0,0.0
8348d2fffffffff,158.0,99.0,0.0
8348d3fffffffff,333.0,111.0,0.0
8348d4fffffffff,446.0,196.0,0.0
8348d5fffffffff,21.0,7.0,0.0
8348d6fffffffff,183.0,66.0,0.0
8348d8fffffffff,8823.0,2797.0,0.0
8348d9fffffffff,9.0,2.0,0.0
8348dafffffffff,894.0,320.0,0.0
8348dbfffffffff,192.0,87.0,0.0
8348dcfffffffff,957.0,349.0,0.0
8348ddfffffffff,228.0,77.0,0.0
8348defffffffff,508.0,112.0,0.0
8348e1fffffffff,8.0,6.0,0.0
8348e2fffffffff,31.0,12.0,0.0
8348e3fffffffff,158.0,58.0,0.0
8348e4fffffffff,9.0,5.0,0.0
8348e5fffffffff,42.0,4.0,0.0
8348e6fffffffff,32.0,21.0,0.0
8348e8fffffffff,23760.0,6274.0,0.0
8348e9fffffffff,3963.0,1002.0,0.0
8348eafffffffff,5594.0,1553.0,0.0
8348ebfffffffff,9870.0,1929.0,0.0
8348ecfffffffff,10530.0,2622.0,0.0
8348edfffffffff,236.0,86.0,0.0
8348eefffffffff,6865.0,1699.0,0.0
8348f0fffffffff,5.0,0.0,0.0
8348f2fffffffff,1645.0,528.0,0.0
8348f3fffffffff,329.0,128.0,0.0
8348f4fffffffff,7.0,2.0,0.0
8348f5fffffffff,5.0,2.0,0.0
8348f6fffffffff,216.0,33.0,0.0
834980fffffffff,457.0,43.0,0.0
834981fffffffff,39.0,0.0,0.0
834982fffffffff,358.0,109.0,0.0
834983fffffffff,410.0,51.0,0.0
834985fffffffff,67.0,14.0,0.0
834986fffffffff,757.0,182.0,0.0
834988fffffffff,122.0,50.0,0.0
834989fffffffff,2.0,0.0,0.0
83498bfffffffff,5.0,4.0,0.0
83498cfffffffff,18.0,5.0,0.0
83498dfffffffff,2.0,2.0,0.0
83498efffffffff,247.0,78.0,0.0
834990fffffffff,32.0,9.0,0.0
834991fffffffff,75.0,24.0,0.0
834992fffffffff,41.0,0.0,0.0
834993fffffffff,3.0,0.0,0.0
834994fffffffff,589.0,94.0,0.0
834995fffffffff,5256.0,1204.0,0.0
834996fffffffff,1204.0,23.0,0.0
834998fffffffff,32.0,19.0,0.0
834999fffffffff,2.0,0.0,0.0
83499afffffffff,2.0,2.0,0.0
83499bfffffffff,20.0,5.0,0.0
83499cfffffffff,47.0,16.0,0.0
83499dfffffffff,81.0,5.0,0.0
83499efffffffff,21.0,7.0,0.0
8349a2fffffffff,39.0,15.0,0.0
8349a3fffffffff,6.0,2.0,0.0
8349a8fffffffff,443.0,133.0,0.0
8349a9fffffffff,767.0,177.0,0.0
8349aafffffffff,1251.0,174.0,0.0
8349abfffffffff,458.0,140.0,0.0
8349acfffffffff,13.0,0.0,0.0
8349adfffffffff,9.0,2.0,0.0
8349aefffffffff,4.0,0.0,0.0
8349b0fffffffff,3.0,0.0,0.0
8349b3fffffffff,310.0,61.0,0.0
8349b5fffffffff,68.0,10.0,0.0
834c81fffffffff,12.0,0.0,0.0
834c83fffffffff,29.0,0.0,0.0
834c88fffffffff,110.0,5.0,25.0
834c89fffffffff,18.0,0.0,0.0
834c8afffffffff,2.0,0.0,0.0
834c93fffffffff,27.0,13.0,0.0
834c94fffffffff,6.0,2.0,0.0
834c95fffffffff,2.0,2.0,0.0
834c96fffffffff,14.0,0.0,0.0
834c98fffffffff,6.0,0.0,0.0
834c9afffffffff,3.0,2.0,0.0
834caafffffffff,23.0,0.0,0.0
834cabfffffffff,2.0,0.0,0.0
834cb2fffffffff,12.0,0.0,0.0
834cb3fffffffff,56.0,4.0,0.0
834cc0fffffffff,1326.0,157.0,548.0
834cc2fffffffff,2.0,0.0,2.0
834cc5fffffffff,972.0,255.0,405.0
834cc6fffffffff,224.0,39.0,108.0
834cd0fffffffff,10.0,3.0,3.0
834cd2fffffffff,92.0,9.0,33.0
834cd4fffffffff,11.0,6.0,4.0
834cd5fffffffff,1.0,0.0,0.0
834cd6fffffffff,52.0,0.0,13.0
834ce8fffffffff,25.0,8.0,8.0
834ce9fffffffff,91.0,10.0,15.0
834ceafffffffff,297.0,27.0,125.0
834cebfffffffff,53.0,5.0,7.0
834ceefffffffff,205.0,11.0,42.0
834cf2fffffffff,13.0,4.0,4.0
834cf3fffffffff,15.0,3.0,9.0
834d49fffffffff,38.0,2.0,24.0
834d4bfffffffff,227.0,21.0,94.0
835e43fffffffff,40.0,2.0,9.0
835e46fffffffff,2.0,0.0,2.0
835e4afffffffff,88.0,31.0,30.0
835e4bfffffffff,136.0,2.0,94.0
835e5cfffffffff,122.0,28.0,29.0
835e5dfffffffff,261.0,29.0,54.0
835e66fffffffff,134.0,0.0,106.0
835e71fffffffff,54.0,2.0,14.0
835e72fffffffff,54.0,0.0,54.0
835f4bfffffffff,7.0,0.0,0.0
836600fffffffff,1.0,0.0,0.0
836606fffffffff,3.0,0.0,0.0
836608fffffffff,2.0,1.0,0.0
836609fffffffff,13.0,2.0,0.0
83660bfffffffff,945.0,15.0,0.0
83660cfffffffff,3.0,0.0,0.0
836619fffffffff,26.0,0.0,0.0
83661bfffffffff,102.0,3.0,0.0
836620fffffffff,2.0,0.0,0.0
836622fffffffff,17.0,6.0,0.0
836625fffffffff,2.0,0.0,0.0
83662efffffffff,2.0,0.0,0.0
836631fffffffff,4.0,4.0,0.0
8366a0fffffffff,2.0,2.0,0.0
8366a1fffffffff,2.0,0.0,0.0
8366a5fffffffff,97.0,82.0,0.0
8366b4fffffffff,155.0,0.0,0.0
8366b5fffffffff,483.0,40.0,0.0
8366b6fffffffff,1.0,0.0,0.0
8366c2fffffffff,109.0,14.0,0.0
8366c6fffffffff,5.0,0.0,0.0
8366d1fffffffff,15.0,0.0,0.0
8366e0fffffffff,807.0,94.0,0.0
8366e4fffffffff,4070.0,326.0,0.0
8366e5fffffffff,77.0,2.0,0.0
8366e6fffffffff,392.0,28.0,0.0
8366f1fffffffff,106.0,5.0,0.0
8366f5fffffffff,369.0,41.0,0.0
836720fffffffff,7.0,1.0,6.0
836724fffffffff,24.0,4.0,19.0
836725fffffffff,47.0,9.0,31.0
836726fffffffff,105.0,15.0,11.0
836732fffffffff,7.0,1.0,0.0
836735fffffffff,7.0,0.0,0.0
836736fffffffff,275.0,76.0,23.0
836742fffffffff,8.0,0.0,3.0
836743fffffffff,5.0,0.0,2.0
836744fffffffff,212.0,0.0,37.0
836746fffffffff,1177.0,0.0,47.0
83674efffffffff,1.0,0.0,1.0
836752fffffffff,133.0,0.0,23.0
836753fffffffff,4.0,0.0,4.0
836755fffffffff,69.0,0.0,0.0
83675cfffffffff,9.0,0.0,0.0
83675efffffffff,28.0,0.0,22.0
836773fffffffff,582.0,0.0,428.0
836780fffffffff,1.0,1.0,0.0
836783fffffffff,33.0,5.0,0.0
836791fffffffff,4.0,4.0,0.0
83679afffffffff,23.0,0.0,0.0
83679bfffffffff,140.0,8.0,0.0
836d04fffffffff,104.0,0.0,0.0
836d05fffffffff,6.0,0.0,0.0
836d06fffffffff,7.0,0.0,0.0
836d14fffffffff,36.0,0.0,0.0
836d15fffffffff,148.0,0.0,0.0
836d21fffffffff,3.0,0.0,0.0
836d23fffffffff,199.0,0.0,0.0
836d24fffffffff,45.0,0.0,0.0
836d25fffffffff,56.0,16.0,0.0
836d28fffffffff,1440.0,234.0,0.0
836d29fffffffff,164.0,10.0,0.0
836d2afffffffff,83.0,35.0,0.0
836d2bfffffffff,291.0,43.0,0.0
836d2cfffffffff,19.0,0.0,0.0
836d2dfffffffff,1216.0,534.0,0.0
836d2efffffffff,40.0,0.0,0.0
836d30fffffffff,6.0,0.0,0.0
836d31fffffffff,208.0,0.0,0.0
836d32fffffffff,625.0,0.0,0.0
836d33fffffffff,3.0,0.0,0.0
836d34fffffffff,535.0,0.0,0.0
836d35fffffffff,150.0,0.0,0.0
836d36fffffffff,9.0,0.0,0.0
836d60fffffffff,61.0,14.0,0.0
836d61fffffffff,338.0,99.0,0.0
836d63fffffffff,1.0,1.0,0.0
836d64fffffffff,53.0,48.0,0.0
836d65fffffffff,91.0,34.0,0.0
836d66fffffffff,90.0,3.0,0.0
836d68fffffffff,172.0,0.0,0.0
836d69fffffffff,52.0,0.0,0.0
836d6bfffffffff,5.0,0.0,0.0
836d6cfffffffff,9.0,9.0,0.0
836d6dfffffffff,29.0,2.0,0.0
836d6efffffffff,3.0,0.0,0.0
836d74fffffffff,155.0,58.0,0.0
836d75fffffffff,64.0,2.0,0.0
836d76fffffffff,23.0,4.0,0.0
