cell_id,Turdus migratorius,Turdus migratorius nigrideus,Turdus migratorius [migratorius Group],Turdus migratorius confinis
84261b9ffffffff,132.0,0.0,8.0,0.0
84261bbffffffff,22.0,0.0,0.0,0.0
84261bdffffffff,14.0,0.0,2.0,0.0
84261c1ffffffff,2.0,0.0,0.0,0.0
84261c3ffffffff,19.0,0.0,0.0,0.0
84261c5ffffffff,197.0,0.0,2.0,0.0
84261c7ffffffff,126.0,0.0,7.0,0.0
84261c9ffffffff,5.0,0.0,0.0,0.0
84261cbffffffff,4.0,0.0,0.0,0.0
84261cdffffffff,17.0,0.0,0.0,0.0
84261d1ffffffff,38.0,0.0,2.0,0.0
84261d3ffffffff,142.0,0.0,23.0,0.0
84261d5ffffffff,26.0,0.0,0.0,0.0
84261d7ffffffff,103.0,0.0,3.0,0.0
84261d9ffffffff,26.0,0.0,2.0,0.0
84261dbffffffff,117.0,0.0,8.0,0.0
84261ddffffffff,12.0,0.0,1.0,0.0
84261e1ffffffff,34.0,0.0,3.0,0.0
84261e3ffffffff,13.0,0.0,0.0,0.0
84261e5ffffffff,4.0,0.0,0.0,0.0
84261e7ffffffff,201.0,0.0,2.0,0.0
84261e9ffffffff,56.0,0.0,2.0,0.0
84261ebffffffff,21.0,0.0,4.0,0.0
84261edffffffff,11.0,0.0,0.0,0.0
8426201ffffffff,578.0,0.0,0.0,0.0
8426203ffffffff,204.0,0.0,0.0,0.0
8426205ffffffff,320.0,0.0,0.0,0.0
8426207ffffffff,252.0,0.0,0.0,0.0
8426209ffffffff,106.0,0.0,0.0,0.0
842620bffffffff,1709.0,0.0,0.0,0.0
842620dffffffff,440.0,0.0,0.0,0.0
8426211ffffffff,220.0,0.0,0.0,0.0
8426213ffffffff,672.0,0.0,0.0,0.0
8426215ffffffff,235.0,0.0,0.0,0.0
8426217ffffffff,163.0,0.0,0.0,0.0
8426219ffffffff,1058.0,0.0,0.0,0.0
842621bffffffff,1502.0,0.0,0.0,0.0
842621dffffffff,521.0,0.0,0.0,0.0
8426221ffffffff,137.0,0.0,0.0,0.0
8426223ffffffff,174.0,0.0,0.0,0.0
8426225ffffffff,53.0,0.0,0.0,0.0
8426227ffffffff,18.0,0.0,0.0,0.0
8426229ffffffff,127.0,0.0,0.0,0.0
842622bffffffff,242.0,0.0,0.0,0.0
842622dffffffff,170.0,0.0,0.0,0.0
8426231ffffffff,457.0,0.0,0.0,0.0
8426233ffffffff,257.0,0.0,0.0,0.0
8426235ffffffff,242.0,0.0,0.0,0.0
8426237ffffffff,342.0,0.0,0.0,0.0
8426239ffffffff,85.0,0.0,0.0,0.0
842623bffffffff,233.0,0.0,0.0,0.0
842623dffffffff,393.0,0.0,0.0,0.0
8426241ffffffff,209.0,0.0,0.0,0.0
8426243ffffffff,215.0,0.0,0.0,0.0
8426245ffffffff,1104.0,0.0,0.0,0.0
8426247ffffffff,56.0,0.0,0.0,0.0
8426249ffffffff,2135.0,0.0,0.0,0.0
842624bffffffff,723.0,0.0,0.0,0.0
842624dffffffff,98.0,0.0,0.0,0.0
8426251ffffffff,185.0,0.0,0.0,0.0
8426253ffffffff,141.0,0.0,0.0,0.0
8426255ffffffff,248.0,0.0,0.0,0.0
8426257ffffffff,697.0,0.0,0.0,0.0
8426259ffffffff,288.0,0.0,0.0,0.0
842625bffffffff,163.0,0.0,0.0,0.0
842625dffffffff,296.0,0.0,0.0,0.0
8426261ffffffff,592.0,0.0,0.0,0.0
8426263ffffffff,311.0,0.0,0.0,0.0
8426265ffffffff,259.0,0.0,0.0,0.0
8426267ffffffff,87.0,0.0,0.0,0.0
8426269ffffffff,1429.0,0.0,0.0,0.0
842626bffffffff,344.0,0.0,0.0,0.0
842626dffffffff,627.0,0.0,0.0,0.0
8426281ffffffff,231.0,0.0,0.0,0.0
8426283ffffffff,144.0,0.0,0.0,0.0
8426285ffffffff,45.0,0.0,0.0,0.0
8426287ffffffff,11.0,0.0,0.0,0.0
8426289ffffffff,479.0,0.0,0.0,0.0
842628bffffffff,47.0,0.0,0.0,0.0
842628dffffffff,178.0,0.0,0.0,0.0
8426291ffffffff,659.0,0.0,0.0,0.0
8426293ffffffff,265.0,0.0,0.0,0.0
8426295ffffffff,45.0,0.0,0.0,0.0
8426297ffffffff,23.0,0.0,0.0,0.0
8426299ffffffff,66.0,0.0,0.0,0.0
842629bffffffff,28.0,0.0,0.0,0.0
842629dffffffff,22.0,0.0,0.0,0.0
84262a1ffffffff,56.0,0.0,0.0,0.0
84262a3ffffffff,10.0,0.0,0.0,0.0
84262a5ffffffff,13.0,0.0,0.0,0.0
84262a7ffffffff,43.0,0.0,0.0,0.0
84262a9ffffffff,57.0,0.0,0.0,0.0
84262abffffffff,12.0,0.0,0.0,0.0
84262adffffffff,199.0,0.0,0.0,0.0
84262b1ffffffff,97.0,0.0,0.0,0.0
84262b3ffffffff,1975.0,0.0,0.0,0.0
84262b5ffffffff,29.0,0.0,0.0,0.0
84262b7ffffffff,203.0,0.0,0.0,0.0
84262b9ffffffff,41.0,0.0,0.0,0.0
84262bbffffffff,48.0,0.0,0.0,0.0
84262bdffffffff,6.0,0.0,0.0,0.0
84262c1ffffffff,2213.0,0.0,0.0,0.0
84262c3ffffffff,510.0,0.0,0.0,0.0
84262c5ffffffff,291.0,0.0,0.0,0.0
84262c7ffffffff,518.0,0.0,0.0,0.0
84262c9ffffffff,4914.0,0.0,0.0,0.0
84262cbffffffff,425.0,0.0,0.0,0.0
84262cdffffffff,15213.0,0.0,0.0,0.0
84262d1ffffffff,221.0,0.0,0.0,0.0
84262d3ffffffff,38.0,0.0,0.0,0.0
84262d5ffffffff,170.0,0.0,0.0,0.0
84262d7ffffffff,13.0,0.0,0.0,0.0
84262d9ffffffff,869.0,0.0,0.0,0.0
84262dbffffffff,874.0,0.0,0.0,0.0
84262ddffffffff,1088.0,0.0,0.0,0.0
84262e1ffffffff,331.0,0.0,0.0,0.0
84262e3ffffffff,245.0,0.0,0.0,0.0
84262e5ffffffff,169.0,0.0,0.0,0.0
84262e7ffffffff,292.0,0.0,0.0,0.0
84262e9ffffffff,185.0,0.0,0.0,0.0
84262ebffffffff,396.0,0.0,0.0,0.0
84262edffffffff,247.0,0.0,0.0,0.0
8426301ffffffff,27.0,0.0,0.0,0.0
8426303ffffffff,18.0,0.0,0.0,0.0
8426305ffffffff,20.0,0.0,0.0,0.0
8426307ffffffff,14.0,0.0,0.0,0.0
8426309ffffffff,49.0,0.0,0.0,0.0
842630bffffffff,56.0,0.0,0.0,0.0
842630dffffffff,82.0,0.0,0.0,0.0
8426311ffffffff,14.0,0.0,0.0,0.0
8426313ffffffff,10.0,0.0,0.0,0.0
8426315ffffffff,19.0,0.0,0.0,0.0
8426317ffffffff,13.0,0.0,0.0,0.0
8426319ffffffff,53.0,0.0,0.0,0.0
842631dffffffff,105.0,0.0,0.0,0.0
8426321ffffffff,6.0,0.0,0.0,0.0
8426325ffffffff,7.0,0.0,0.0,0.0
8426327ffffffff,4.0,0.0,0.0,0.0
8426329ffffffff,3.0,0.0,0.0,0.0
842632bffffffff,26.0,0.0,0.0,0.0
842632dffffffff,7.0,0.0,0.0,0.0
8426331ffffffff,22.0,0.0,0.0,0.0
8426333ffffffff,35.0,0.0,0.0,0.0
8426335ffffffff,13.0,0.0,0.0,0.0
8426337ffffffff,337.0,0.0,0.0,0.0
8426339ffffffff,3.0,0.0,0.0,0.0
842633bffffffff,18.0,0.0,0.0,0.0
842633dffffffff,16.0,0.0,0.0,0.0
8426341ffffffff,451.0,0.0,0.0,0.0
8426343ffffffff,6.0,0.0,0.0,0.0
8426345ffffffff,182.0,0.0,0.0,0.0
8426347ffffffff,82.0,0.0,0.0,0.0
8426349ffffffff,108.0,0.0,0.0,0.0
842634bffffffff,650.0,0.0,0.0,0.0
842634dffffffff,244.0,0.0,0.0,0.0
8426351ffffffff,87.0,0.0,0.0,0.0
8426353ffffffff,20.0,0.0,0.0,0.0
8426355ffffffff,48.0,0.0,0.0,0.0
8426357ffffffff,100.0,0.0,0.0,0.0
8426359ffffffff,255.0,0.0,0.0,0.0
842635bffffffff,73.0,0.0,0.0,0.0
842635dffffffff,30.0,0.0,0.0,0.0
8426361ffffffff,103.0,0.0,0.0,0.0
8426363ffffffff,144.0,0.0,0.0,0.0
8426365ffffffff,95.0,0.0,0.0,0.0
8426367ffffffff,13.0,0.0,0.0,0.0
8426369ffffffff,927.0,0.0,0.0,0.0
842636bffffffff,156.0,0.0,0.0,0.0
842636dffffffff,97.0,0.0,0.0,0.0
8426401ffffffff,126.0,0.0,0.0,0.0
8426403ffffffff,238.0,0.0,0.0,0.0
8426405ffffffff,1186.0,0.0,0.0,0.0
8426407ffffffff,169.0,0.0,0.0,0.0
8426409ffffffff,566.0,0.0,0.0,0.0
842640bffffffff,19.0,0.0,0.0,0.0
842640dffffffff,2526.0,0.0,0.0,0.0
8426411ffffffff,253.0,0.0,0.0,0.0
8426413ffffffff,201.0,0.0,0.0,0.0
8426415ffffffff,1677.0,0.0,0.0,0.0
8426417ffffffff,477.0,0.0,0.0,0.0
8426419ffffffff,47.0,0.0,0.0,0.0
842641bffffffff,79.0,0.0,0.0,0.0
842641dffffffff,352.0,0.0,0.0,0.0
8426421ffffffff,215.0,0.0,0.0,0.0
8426423ffffffff,202.0,0.0,0.0,0.0
8426425ffffffff,892.0,0.0,0.0,0.0
8426427ffffffff,112.0,0.0,0.0,0.0
8426429ffffffff,657.0,0.0,0.0,0.0
842642bffffffff,286.0,0.0,0.0,0.0
842642dffffffff,101.0,0.0,0.0,0.0
8426431ffffffff,198.0,0.0,0.0,0.0
8426433ffffffff,1218.0,0.0,0.0,0.0
8426435ffffffff,68.0,0.0,0.0,0.0
8426437ffffffff,572.0,0.0,0.0,0.0
8426439ffffffff,794.0,0.0,0.0,0.0
842643bffffffff,1302.0,0.0,0.0,0.0
842643dffffffff,294.0,0.0,0.0,0.0
8426441ffffffff,54.0,0.0,0.0,0.0
8426443ffffffff,150.0,0.0,0.0,0.0
8426445ffffffff,39.0,0.0,0.0,0.0
8426447ffffffff,22.0,0.0,0.0,0.0
8426449ffffffff,85.0,0.0,0.0,0.0
842644bffffffff,105.0,0.0,0.0,0.0
842644dffffffff,579.0,0.0,0.0,0.0
8426451ffffffff,16.0,0.0,0.0,0.0
8426453ffffffff,50.0,0.0,0.0,0.0
8426455ffffffff,193.0,0.0,0.0,0.0
8426457ffffffff,79.0,0.0,0.0,0.0
8426459ffffffff,535.0,0.0,0.0,0.0
842645bffffffff,68.0,0.0,0.0,0.0
842645dffffffff,110.0,0.0,0.0,0.0
8426461ffffffff,2203.0,0.0,0.0,0.0
8426463ffffffff,9502.0,0.0,0.0,0.0
8426465ffffffff,15.0,0.0,0.0,0.0
8426467ffffffff,479.0,0.0,0.0,0.0
8426469ffffffff,67.0,0.0,0.0,0.0
842646bffffffff,2024.0,0.0,0.0,0.0
842646dffffffff,259.0,0.0,0.0,0.0
8426481ffffffff,282.0,0.0,0.0,0.0
8426483ffffffff,66.0,0.0,0.0,0.0
8426485ffffffff,34.0,0.0,0.0,0.0
8426487ffffffff,97.0,0.0,0.0,0.0
8426489ffffffff,794.0,0.0,0.0,0.0
842648bffffffff,226.0,0.0,0.0,0.0
842648dffffffff,82.0,0.0,0.0,0.0
8426491ffffffff,76.0,0.0,0.0,0.0
8426493ffffffff,2134.0,0.0,0.0,0.0
8426495ffffffff,422.0,0.0,0.0,0.0
8426497ffffffff,425.0,0.0,0.0,0.0
8426499ffffffff,36.0,0.0,0.0,0.0
842649bffffffff,656.0,0.0,0.0,0.0
842649dffffffff,136.0,0.0,0.0,0.0
84264a1ffffffff,77.0,0.0,0.0,0.0
84264a3ffffffff,68.0,0.0,0.0,0.0
84264a5ffffffff,106.0,0.0,0.0,0.0
84264a7ffffffff,1173.0,0.0,0.0,0.0
84264a9ffffffff,103.0,0.0,0.0,0.0
84264abffffffff,55.0,0.0,0.0,0.0
84264adffffffff,75.0,0.0,0.0,0.0
84264b1ffffffff,52.0,0.0,0.0,0.0
84264b3ffffffff,53.0,0.0,0.0,0.0
84264b5ffffffff,2.0,0.0,0.0,0.0
84264b7ffffffff,81.0,0.0,0.0,0.0
84264b9ffffffff,379.0,0.0,0.0,0.0
84264bbffffffff,363.0,0.0,0.0,0.0
84264bdffffffff,65.0,0.0,0.0,0.0
84264c1ffffffff,240.0,0.0,0.0,0.0
84264c3ffffffff,784.0,0.0,0.0,0.0
84264c5ffffffff,824.0,0.0,0.0,0.0
84264c7ffffffff,977.0,0.0,0.0,0.0
84264c9ffffffff,59.0,0.0,0.0,0.0
84264cbffffffff,1164.0,0.0,0.0,0.0
84264cdffffffff,75.0,0.0,0.0,0.0
84264d1ffffffff,3989.0,0.0,0.0,0.0
84264d3ffffffff,292.0,0.0,0.0,0.0
84264d5ffffffff,226.0,0.0,0.0,0.0
84264d7ffffffff,90.0,0.0,0.0,0.0
84264d9ffffffff,3110.0,0.0,0.0,0.0
84264dbffffffff,2211.0,0.0,0.0,0.0
84264ddffffffff,352.0,0.0,0.0,0.0
84264e1ffffffff,139.0,0.0,0.0,0.0
84264e3ffffffff,57.0,0.0,0.0,0.0
84264e5ffffffff,1007.0,0.0,0.0,0.0
84264e7ffffffff,77.0,0.0,0.0,0.0
84264e9ffffffff,23.0,0.0,0.0,0.0
84264ebffffffff,45.0,0.0,0.0,0.0
84264edffffffff,200.0,0.0,0.0,0.0
8426501ffffffff,292.0,0.0,0.0,0.0
8426503ffffffff,57.0,0.0,0.0,0.0
8426505ffffffff,281.0,0.0,0.0,0.0
8426507ffffffff,44.0,0.0,0.0,0.0
8426509ffffffff,150.0,0.0,0.0,0.0
842650bffffffff,247.0,0.0,0.0,0.0
842650dffffffff,765.0,0.0,0.0,0.0
8426511ffffffff,123.0,0.0,0.0,0.0
8426513ffffffff,57.0,0.0,0.0,0.0
8426515ffffffff,273.0,0.0,0.0,0.0
8426517ffffffff,26.0,0.0,0.0,0.0
8426519ffffffff,154.0,0.0,0.0,0.0
842651bffffffff,314.0,0.0,0.0,0.0
842651dffffffff,328.0,0.0,0.0,0.0
8426521ffffffff,482.0,0.0,0.0,0.0
8426523ffffffff,101.0,0.0,0.0,0.0
8426525ffffffff,159.0,0.0,0.0,0.0
8426527ffffffff,208.0,0.0,0.0,0.0
8426529ffffffff,449.0,0.0,0.0,0.0
842652bffffffff,511.0,0.0,0.0,0.0
842652dffffffff,572.0,0.0,0.0,0.0
8426531ffffffff,1004.0,0.0,0.0,0.0
8426533ffffffff,3216.0,0.0,0.0,0.0
8426535ffffffff,290.0,0.0,0.0,0.0
8426537ffffffff,144.0,0.0,0.0,0.0
8426539ffffffff,194.0,0.0,0.0,0.0
842653bffffffff,1827.0,0.0,0.0,0.0
842653dffffffff,398.0,0.0,0.0,0.0
8426541ffffffff,287.0,0.0,0.0,0.0
8426543ffffffff,585.0,0.0,0.0,0.0
8426545ffffffff,58.0,0.0,0.0,0.0
8426547ffffffff,568.0,0.0,0.0,0.0
8426549ffffffff,26.0,0.0,0.0,0.0
842654bffffffff,446.0,0.0,0.0,0.0
842654dffffffff,385.0,0.0,0.0,0.0
8426551ffffffff,2183.0,0.0,0.0,0.0
8426553ffffffff,108.0,0.0,0.0,0.0
8426555ffffffff,2667.0,0.0,0.0,0.0
8426557ffffffff,1083.0,0.0,0.0,0.0
8426559ffffffff,460.0,0.0,0.0,0.0
842655bffffffff,346.0,0.0,0.0,0.0
842655dffffffff,3996.0,0.0,0.0,0.0
8426561ffffffff,1974.0,0.0,0.0,0.0
8426563ffffffff,2666.0,0.0,0.0,0.0
8426565ffffffff,1607.0,0.0,0.0,0.0
8426567ffffffff,5460.0,0.0,0.0,0.0
8426569ffffffff,243.0,0.0,0.0,0.0
842656bffffffff,130.0,0.0,0.0,0.0
842656dffffffff,755.0,0.0,0.0,0.0
8426581ffffffff,24.0,0.0,0.0,0.0
8426583ffffffff,55.0,0.0,0.0,0.0
8426585ffffffff,38.0,0.0,0.0,0.0
8426587ffffffff,118.0,0.0,0.0,0.0
8426589ffffffff,156.0,0.0,0.0,0.0
842658bffffffff,55.0,0.0,0.0,0.0
842658dffffffff,21.0,0.0,0.0,0.0
8426591ffffffff,21.0,0.0,0.0,0.0
8426593ffffffff,172.0,0.0,0.0,0.0
8426595ffffffff,47.0,0.0,0.0,0.0
8426597ffffffff,28.0,0.0,0.0,0.0
8426599ffffffff,489.0,0.0,0.0,0.0
842659bffffffff,7396.0,0.0,0.0,0.0
842659dffffffff,53.0,0.0,0.0,0.0
84265a1ffffffff,25.0,0.0,0.0,0.0
84265a3ffffffff,912.0,0.0,0.0,0.0
84265a5ffffffff,98.0,0.0,0.0,0.0
84265a7ffffffff,580.0,0.0,0.0,0.0
84265a9ffffffff,42.0,0.0,0.0,0.0
84265abffffffff,28.0,0.0,0.0,0.0
84265adffffffff,32.0,0.0,0.0,0.0
84265b1ffffffff,221.0,0.0,0.0,0.0
84265b3ffffffff,92.0,0.0,0.0,0.0
84265b5ffffffff,4198.0,0.0,0.0,0.0
84265b7ffffffff,277.0,0.0,0.0,0.0
84265b9ffffffff,392.0,0.0,0.0,0.0
84265bbffffffff,63.0,0.0,0.0,0.0
84265bdffffffff,78.0,0.0,0.0,0.0
84265c1ffffffff,173.0,0.0,0.0,0.0
84265c3ffffffff,24.0,0.0,0.0,0.0
84265c5ffffffff,108.0,0.0,0.0,0.0
84265c7ffffffff,120.0,0.0,0.0,0.0
84265c9ffffffff,41.0,0.0,0.0,0.0
84265cbffffffff,63.0,0.0,0.0,0.0
84265cdffffffff,183.0,0.0,0.0,0.0
84265d1ffffffff,49.0,0.0,0.0,0.0
84265d3ffffffff,126.0,0.0,0.0,0.0
84265d5ffffffff,77.0,0.0,0.0,0.0
84265d7ffffffff,530.0,0.0,0.0,0.0
84265d9ffffffff,277.0,0.0,0.0,0.0
84265dbffffffff,273.0,0.0,0.0,0.0
84265ddffffffff,89.0,0.0,0.0,0.0
84265e1ffffffff,31.0,0.0,0.0,0.0
84265e3ffffffff,63.0,0.0,0.0,0.0
84265e5ffffffff,301.0,0.0,0.0,0.0
84265e7ffffffff,83.0,0.0,0.0,0.0
84265e9ffffffff,55.0,0.0,0.0,0.0
84265ebffffffff,118.0,0.0,0.0,0.0
84265edffffffff,121.0,0.0,0.0,0.0
8426601ffffffff,181.0,0.0,0.0,0.0
8426603ffffffff,325.0,0.0,0.0,0.0
8426605ffffffff,192.0,0.0,0.0,0.0
8426607ffffffff,1812.0,0.0,0.0,0.0
8426609ffffffff,844.0,0.0,0.0,0.0
842660bffffffff,635.0,0.0,0.0,0.0
842660dffffffff,59.0,0.0,0.0,0.0
8426611ffffffff,258.0,0.0,0.0,0.0
8426613ffffffff,611.0,0.0,0.0,0.0
8426615ffffffff,166.0,0.0,0.0,0.0
8426617ffffffff,266.0,0.0,0.0,0.0
8426619ffffffff,1599.0,0.0,0.0,0.0
842661bffffffff,6177.0,0.0,0.0,0.0
842661dffffffff,260.0,0.0,0.0,0.0
8426621ffffffff,970.0,0.0,0.0,0.0
8426623ffffffff,632.0,0.0,0.0,0.0
8426625ffffffff,895.0,0.0,0.0,0.0
8426627ffffffff,117.0,0.0,0.0,0.0
8426629ffffffff,1486.0,0.0,0.0,0.0
842662bffffffff,1022.0,0.0,0.0,0.0
842662dffffffff,1577.0,0.0,0.0,0.0
8426631ffffffff,327.0,0.0,0.0,0.0
8426633ffffffff,75.0,0.0,0.0,0.0
8426635ffffffff,146.0,0.0,0.0,0.0
8426637ffffffff,112.0,0.0,0.0,0.0
8426639ffffffff,260.0,0.0,0.0,0.0
842663bffffffff,238.0,0.0,0.0,0.0
842663dffffffff,1465.0,0.0,0.0,0.0
8426641ffffffff,6527.0,0.0,0.0,0.0
8426643ffffffff,319.0,0.0,0.0,0.0
8426645ffffffff,9995.0,0.0,0.0,0.0
8426647ffffffff,1517.0,0.0,0.0,0.0
8426649ffffffff,2582.0,0.0,0.0,0.0
842664bffffffff,1877.0,0.0,0.0,0.0
842664dffffffff,26524.0,0.0,0.0,0.0
8426651ffffffff,410.0,0.0,0.0,0.0
8426653ffffffff,153.0,0.0,0.0,0.0
8426655ffffffff,146.0,0.0,0.0,0.0
8426657ffffffff,2496.0,0.0,0.0,0.0
8426659ffffffff,161.0,0.0,0.0,0.0
842665bffffffff,423.0,0.0,0.0,0.0
842665dffffffff,109.0,0.0,0.0,0.0
8426661ffffffff,839.0,0.0,0.0,0.0
8426663ffffffff,132.0,0.0,0.0,0.0
8426665ffffffff,3590.0,0.0,0.0,0.0
8426667ffffffff,166.0,0.0,0.0,0.0
8426669ffffffff,5210.0,0.0,0.0,0.0
842666bffffffff,2235.0,0.0,0.0,0.0
842666dffffffff,743.0,0.0,0.0,0.0
8426681ffffffff,267.0,0.0,0.0,0.0
8426683ffffffff,228.0,0.0,0.0,0.0
8426685ffffffff,141.0,0.0,0.0,0.0
8426687ffffffff,30.0,0.0,0.0,0.0
8426689ffffffff,3368.0,0.0,0.0,0.0
842668bffffffff,2546.0,0.0,0.0,0.0
842668dffffffff,199.0,0.0,0.0,0.0
8426691ffffffff,139.0,0.0,0.0,0.0
8426693ffffffff,102.0,0.0,0.0,0.0
8426695ffffffff,131.0,0.0,0.0,0.0
8426697ffffffff,37.0,0.0,0.0,0.0
8426699ffffffff,169.0,0.0,0.0,0.0
842669bffffffff,246.0,0.0,0.0,0.0
842669dffffffff,166.0,0.0,0.0,0.0
84266a1ffffffff,1249.0,0.0,0.0,0.0
84266a3ffffffff,240.0,0.0,0.0,0.0
84266a5ffffffff,306.0,0.0,0.0,0.0
84266a7ffffffff,167.0,0.0,0.0,0.0
84266a9ffffffff,456.0,0.0,0.0,0.0
84266abffffffff,168.0,0.0,0.0,0.0
84266adffffffff,688.0,0.0,0.0,0.0
84266b1ffffffff,420.0,0.0,0.0,0.0
84266b3ffffffff,65.0,0.0,0.0,0.0
84266b5ffffffff,131.0,0.0,0.0,0.0
84266b7ffffffff,1258.0,0.0,0.0,0.0
84266b9ffffffff,154.0,0.0,0.0,0.0
84266bbffffffff,720.0,0.0,0.0,0.0
84266bdffffffff,54.0,0.0,0.0,0.0
84266c1ffffffff,674.0,0.0,0.0,0.0
84266c3ffffffff,145.0,0.0,0.0,0.0
84266c5ffffffff,3104.0,0.0,0.0,0.0
84266c7ffffffff,79.0,0.0,0.0,0.0
84266c9ffffffff,50.0,0.0,0.0,0.0
84266cbffffffff,137.0,0.0,0.0,0.0
84266cdffffffff,591.0,0.0,0.0,0.0
84266d1ffffffff,827.0,0.0,0.0,0.0
84266d3ffffffff,1849.0,0.0,0.0,0.0
84266d5ffffffff,6481.0,0.0,0.0,0.0
84266d7ffffffff,170.0,0.0,0.0,0.0
84266d9ffffffff,66.0,0.0,0.0,0.0
84266dbffffffff,4701.0,0.0,0.0,0.0
84266ddffffffff,146.0,0.0,0.0,0.0
84266e1ffffffff,1464.0,0.0,0.0,0.0
84266e3ffffffff,299.0,0.0,0.0,0.0
84266e5ffffffff,66.0,0.0,0.0,0.0
84266e7ffffffff,276.0,0.0,0.0,0.0
84266e9ffffffff,344.0,0.0,0.0,0.0
84266ebffffffff,913.0,0.0,0.0,0.0
84266edffffffff,265.0,0.0,0.0,0.0
8426701ffffffff,51.0,0.0,0.0,0.0
8426703ffffffff,92.0,0.0,0.0,0.0
8426705ffffffff,365.0,0.0,0.0,0.0
8426707ffffffff,219.0,0.0,0.0,0.0
8426709ffffffff,53.0,0.0,0.0,0.0
842670bffffffff,153.0,0.0,0.0,0.0
842670dffffffff,87.0,0.0,0.0,0.0
8426711ffffffff,350.0,0.0,0.0,0.0
8426713ffffffff,323.0,0.0,0.0,0.0
8426715ffffffff,9.0,0.0,0.0,0.0
8426717ffffffff,367.0,0.0,0.0,0.0
8426719ffffffff,1416.0,0.0,0.0,0.0
842671bffffffff,344.0,0.0,0.0,0.0
842671dffffffff,93.0,0.0,0.0,0.0
8426721ffffffff,73.0,0.0,0.0,0.0
8426723ffffffff,368.0,0.0,0.0,0.0
8426725ffffffff,4.0,0.0,0.0,0.0
8426727ffffffff,27.0,0.0,0.0,0.0
8426729ffffffff,31.0,0.0,0.0,0.0
842672bffffffff,80.0,0.0,0.0,0.0
842672dffffffff,50.0,0.0,0.0,0.0
8426731ffffffff,138.0,0.0,0.0,0.0
8426733ffffffff,342.0,0.0,0.0,0.0
8426735ffffffff,572.0,0.0,0.0,0.0
8426737ffffffff,100.0,0.0,0.0,0.0
8426739ffffffff,105.0,0.0,0.0,0.0
842673bffffffff,372.0,0.0,0.0,0.0
842673dffffffff,95.0,0.0,0.0,0.0
8426741ffffffff,169.0,0.0,0.0,0.0
8426743ffffffff,353.0,0.0,0.0,0.0
8426745ffffffff,1742.0,0.0,0.0,0.0
8426747ffffffff,1284.0,0.0,0.0,0.0
8426749ffffffff,65.0,0.0,0.0,0.0
842674bffffffff,36.0,0.0,0.0,0.0
842674dffffffff,29.0,0.0,0.0,0.0
8426751ffffffff,60.0,0.0,0.0,0.0
8426753ffffffff,191.0,0.0,0.0,0.0
8426755ffffffff,56.0,0.0,0.0,0.0
8426757ffffffff,58.0,0.0,0.0,0.0
8426759ffffffff,243.0,0.0,0.0,0.0
842675bffffffff,470.0,0.0,0.0,0.0
842675dffffffff,1004.0,0.0,0.0,0.0
8426761ffffffff,111.0,0.0,0.0,0.0
8426763ffffffff,45.0,0.0,0.0,0.0
8426765ffffffff,259.0,0.0,0.0,0.0
8426767ffffffff,119.0,0.0,0.0,0.0
8426769ffffffff,47.0,0.0,0.0,0.0
842676bffffffff,63.0,0.0,0.0,0.0
842676dffffffff,75.0,0.0,0.0,0.0
8426801ffffffff,1383.0,0.0,0.0,0.0
8426803ffffffff,609.0,0.0,0.0,0.0
8426805ffffffff,356.0,0.0,0.0,0.0
8426807ffffffff,106.0,0.0,0.0,0.0
8426809ffffffff,130.0,0.0,0.0,0.0
842680bffffffff,764.0,0.0,0.0,0.0
842680dffffffff,89.0,0.0,0.0,0.0
8426811ffffffff,1325.0,0.0,0.0,0.0
8426813ffffffff,7147.0,0.0,0.0,0.0
8426815ffffffff,427.0,0.0,0.0,0.0
8426817ffffffff,1911.0,0.0,0.0,0.0
8426819ffffffff,8700.0,0.0,0.0,0.0
842681bffffffff,19548.0,0.0,0.0,0.0
842681dffffffff,414.0,0.0,0.0,0.0
8426821ffffffff,35.0,0.0,0.0,0.0
8426823ffffffff,60.0,0.0,0.0,0.0
8426825ffffffff,36.0,0.0,0.0,0.0
8426827ffffffff,18.0,0.0,0.0,0.0
8426829ffffffff,71.0,0.0,0.0,0.0
842682bffffffff,148.0,0.0,0.0,0.0
842682dffffffff,23.0,0.0,0.0,0.0
8426831ffffffff,924.0,0.0,0.0,0.0
8426833ffffffff,746.0,0.0,0.0,0.0
8426835ffffffff,254.0,0.0,0.0,0.0
8426837ffffffff,241.0,0.0,0.0,0.0
8426839ffffffff,218.0,0.0,0.0,0.0
842683bffffffff,600.0,0.0,0.0,0.0
842683dffffffff,166.0,0.0,0.0,0.0
8426841ffffffff,97.0,0.0,0.0,0.0
8426843ffffffff,465.0,0.0,0.0,0.0
8426845ffffffff,5.0,0.0,0.0,0.0
8426847ffffffff,217.0,0.0,0.0,0.0
8426849ffffffff,1.0,0.0,0.0,0.0
842684bffffffff,35.0,0.0,0.0,0.0
842684dffffffff,7.0,0.0,0.0,0.0
8426851ffffffff,127.0,0.0,0.0,0.0
8426853ffffffff,4574.0,0.0,0.0,0.0
8426855ffffffff,194.0,0.0,0.0,0.0
8426857ffffffff,1157.0,0.0,0.0,0.0
8426859ffffffff,1153.0,0.0,0.0,0.0
842685bffffffff,773.0,0.0,0.0,0.0
842685dffffffff,522.0,0.0,0.0,0.0
