cell_id,Corvus macrorhynchos,Corvus macrorhynchos [macrorhynchos Group],Corvus macrorhynchos culminatus,Corvus macrorhynchos levaillantii
843c521ffffffff,436.0,0.0,0.0,0.0
843c523ffffffff,2.0,0.0,0.0,0.0
843c525ffffffff,46.0,0.0,0.0,0.0
843c527ffffffff,118.0,0.0,0.0,10.0
843c529ffffffff,14.0,0.0,0.0,0.0
843c52dffffffff,48.0,0.0,0.0,0.0
843c533ffffffff,9.0,0.0,0.0,0.0
843c535ffffffff,4.0,0.0,0.0,0.0
843c537ffffffff,7.0,0.0,0.0,0.0
843c567ffffffff,11.0,0.0,0.0,0.0
843c56dffffffff,7.0,2.0,0.0,0.0
843c581ffffffff,54.0,0.0,0.0,0.0
843c583ffffffff,22.0,0.0,0.0,11.0
843c585ffffffff,114.0,0.0,0.0,38.0
843c587ffffffff,67.0,0.0,0.0,6.0
843c589ffffffff,1.0,0.0,0.0,0.0
843c58dffffffff,33.0,0.0,0.0,0.0
843c591ffffffff,1.0,0.0,0.0,0.0
843c595ffffffff,280.0,0.0,0.0,66.0
843c5a1ffffffff,331.0,0.0,0.0,122.0
843c5a9ffffffff,460.0,0.0,0.0,247.0
843c5abffffffff,33.0,0.0,0.0,10.0
843c5adffffffff,43.0,0.0,0.0,11.0
843c5b3ffffffff,2.0,0.0,0.0,2.0
843c5b9ffffffff,16.0,0.0,0.0,3.0
843c5bbffffffff,8.0,0.0,0.0,0.0
843c5bdffffffff,64.0,0.0,0.0,0.0
843c5c1ffffffff,53.0,0.0,0.0,0.0
843c5c5ffffffff,15.0,0.0,0.0,0.0
843c5c7ffffffff,1.0,0.0,0.0,0.0
843c5c9ffffffff,5.0,0.0,0.0,0.0
843c5cbffffffff,62.0,24.0,0.0,0.0
843c5cdffffffff,2.0,0.0,0.0,0.0
843c5d3ffffffff,2.0,0.0,0.0,0.0
843c5d5ffffffff,4.0,0.0,0.0,0.0
843c5ddffffffff,6.0,4.0,0.0,0.0
843c5e3ffffffff,60.0,0.0,0.0,1.0
843c5e5ffffffff,1.0,0.0,0.0,0.0
843c5e7ffffffff,40.0,0.0,0.0,6.0
843c5ebffffffff,20.0,0.0,0.0,0.0
843c645ffffffff,2.0,0.0,0.0,0.0
843c661ffffffff,3.0,0.0,0.0,0.0
843c687ffffffff,6.0,6.0,0.0,0.0
843c6a1ffffffff,4.0,0.0,0.0,0.0
843c6a3ffffffff,48.0,21.0,0.0,0.0
843c6a7ffffffff,2.0,0.0,0.0,0.0
843c6abffffffff,2.0,0.0,0.0,0.0
843c6adffffffff,3.0,0.0,0.0,0.0
843c6b5ffffffff,1.0,0.0,0.0,0.0
843c6bbffffffff,2.0,0.0,0.0,0.0
843c6bdffffffff,6.0,3.0,0.0,0.0
843c6e1ffffffff,2.0,0.0,0.0,0.0
843c6e3ffffffff,3.0,0.0,0.0,0.0
843c6e7ffffffff,3.0,0.0,0.0,0.0
843c70dffffffff,5.0,0.0,0.0,0.0
843c727ffffffff,2.0,0.0,0.0,0.0
843c72bffffffff,2.0,0.0,0.0,0.0
843c801ffffffff,22.0,0.0,0.0,0.0
843c803ffffffff,2.0,0.0,0.0,0.0
843c805ffffffff,10.0,0.0,0.0,0.0
843c807ffffffff,11.0,0.0,0.0,0.0
843c809ffffffff,4.0,0.0,0.0,0.0
843c80bffffffff,1.0,0.0,0.0,0.0
843c80dffffffff,13.0,0.0,0.0,0.0
843c815ffffffff,4.0,0.0,0.0,0.0
843c817ffffffff,6.0,0.0,0.0,0.0
843c823ffffffff,2.0,0.0,0.0,0.0
843c831ffffffff,8.0,0.0,0.0,0.0
843c837ffffffff,5.0,0.0,0.0,0.0
843c839ffffffff,101.0,0.0,0.0,0.0
843c83bffffffff,7.0,0.0,0.0,0.0
843c843ffffffff,4.0,0.0,0.0,0.0
843c845ffffffff,6.0,0.0,0.0,0.0
843c855ffffffff,2.0,0.0,0.0,0.0
843c869ffffffff,1.0,0.0,0.0,0.0
843c86dffffffff,2.0,0.0,0.0,0.0
843c885ffffffff,177.0,0.0,0.0,0.0
843c889ffffffff,26.0,0.0,0.0,0.0
843c88bffffffff,4.0,0.0,0.0,0.0
843c88dffffffff,2.0,0.0,0.0,0.0
843c899ffffffff,495.0,0.0,182.0,0.0
843c89bffffffff,2.0,0.0,0.0,0.0
843c8a9ffffffff,8.0,0.0,0.0,0.0
843c8adffffffff,13.0,0.0,0.0,0.0
843c8c1ffffffff,5.0,0.0,0.0,0.0
843c8c3ffffffff,2.0,0.0,0.0,0.0
843c8c7ffffffff,24.0,0.0,0.0,0.0
843c8c9ffffffff,16.0,0.0,0.0,0.0
843c8cbffffffff,3.0,0.0,0.0,0.0
843c8cdffffffff,2.0,0.0,0.0,0.0
843c8d1ffffffff,4.0,0.0,0.0,0.0
843c8d3ffffffff,4.0,0.0,0.0,0.0
843c8d5ffffffff,14.0,0.0,0.0,0.0
843c8d7ffffffff,80.0,0.0,64.0,0.0
843c8d9ffffffff,18.0,0.0,2.0,0.0
843c8dbffffffff,70.0,0.0,6.0,0.0
843c8ddffffffff,4.0,0.0,0.0,0.0
843c8e1ffffffff,39.0,0.0,0.0,0.0
843c8e3ffffffff,20.0,0.0,0.0,0.0
843c8e5ffffffff,690.0,0.0,0.0,0.0
843c8e7ffffffff,208.0,0.0,0.0,0.0
843c8ebffffffff,15.0,0.0,0.0,0.0
843c8edffffffff,130.0,0.0,0.0,0.0
843c903ffffffff,14.0,0.0,0.0,0.0
843c905ffffffff,6.0,0.0,0.0,0.0
843c907ffffffff,11.0,0.0,0.0,0.0
843c909ffffffff,203.0,0.0,36.0,0.0
843c90bffffffff,4.0,0.0,0.0,0.0
843c913ffffffff,2.0,0.0,0.0,0.0
843c915ffffffff,23.0,0.0,0.0,0.0
843c917ffffffff,9.0,0.0,0.0,0.0
843c91dffffffff,4.0,0.0,0.0,0.0
843c921ffffffff,40.0,0.0,0.0,0.0
843c923ffffffff,64.0,0.0,0.0,0.0
843c925ffffffff,42.0,0.0,0.0,0.0
843c927ffffffff,92.0,0.0,0.0,0.0
843c929ffffffff,51.0,0.0,0.0,0.0
843c92bffffffff,43.0,0.0,0.0,0.0
843c92dffffffff,177.0,0.0,0.0,0.0
843c931ffffffff,583.0,0.0,0.0,0.0
843c935ffffffff,9.0,0.0,0.0,0.0
843c939ffffffff,31.0,0.0,0.0,0.0
843c93bffffffff,112.0,0.0,0.0,0.0
843c93dffffffff,38.0,0.0,0.0,0.0
843c941ffffffff,6.0,0.0,0.0,0.0
843c943ffffffff,115.0,0.0,2.0,0.0
843c945ffffffff,20.0,0.0,0.0,0.0
843c947ffffffff,59.0,0.0,6.0,0.0
843c949ffffffff,8.0,0.0,0.0,0.0
843c94bffffffff,2.0,0.0,0.0,0.0
843c94dffffffff,3.0,0.0,0.0,0.0
843c951ffffffff,3.0,0.0,0.0,0.0
843c959ffffffff,9.0,0.0,0.0,0.0
843c95bffffffff,5.0,0.0,0.0,0.0
843c965ffffffff,6.0,0.0,0.0,0.0
843c967ffffffff,126.0,0.0,0.0,0.0
843c96dffffffff,3.0,0.0,0.0,0.0
843c9c1ffffffff,25.0,0.0,0.0,0.0
843c9c3ffffffff,30.0,0.0,0.0,0.0
843c9c5ffffffff,13.0,0.0,0.0,0.0
843c9cbffffffff,3.0,0.0,0.0,0.0
843c9cdffffffff,2.0,0.0,0.0,0.0
843c9d1ffffffff,1.0,0.0,0.0,0.0
843c9d9ffffffff,203.0,0.0,0.0,0.0
843c9dbffffffff,15.0,0.0,0.0,0.0
843c9ddffffffff,48.0,0.0,0.0,0.0
843c9e9ffffffff,24.0,0.0,0.0,0.0
843c9edffffffff,14.0,0.0,0.0,0.0
843ca01ffffffff,4.0,0.0,2.0,0.0
843ca05ffffffff,6.0,0.0,0.0,0.0
843ca13ffffffff,2.0,0.0,0.0,0.0
843ca15ffffffff,4.0,0.0,0.0,0.0
843ca21ffffffff,7.0,0.0,0.0,0.0
843ca23ffffffff,2.0,0.0,2.0,0.0
843ca25ffffffff,77.0,0.0,5.0,0.0
843ca2dffffffff,7.0,0.0,0.0,0.0
843ca31ffffffff,5.0,0.0,0.0,0.0
843ca33ffffffff,7.0,0.0,0.0,0.0
843ca3bffffffff,8.0,0.0,0.0,0.0
843ca41ffffffff,25.0,0.0,1.0,0.0
843ca45ffffffff,38.0,0.0,1.0,0.0
843ca47ffffffff,60.0,0.0,17.0,0.0
843ca49ffffffff,1.0,0.0,0.0,0.0
843ca51ffffffff,6.0,0.0,0.0,0.0
843ca5dffffffff,12.0,0.0,0.0,0.0
843ca61ffffffff,2.0,0.0,0.0,0.0
843ca65ffffffff,2.0,0.0,0.0,0.0
843ca67ffffffff,8.0,0.0,0.0,0.0
843ca69ffffffff,5.0,0.0,0.0,0.0
843ca6dffffffff,4.0,0.0,0.0,0.0
843ca85ffffffff,2.0,0.0,0.0,0.0
843ca87ffffffff,1.0,0.0,0.0,0.0
843ca8bffffffff,4.0,0.0,0.0,0.0
843ca8dffffffff,11.0,0.0,0.0,0.0
843ca91ffffffff,2.0,0.0,0.0,0.0
843ca97ffffffff,4.0,0.0,0.0,0.0
843ca9dffffffff,2.0,0.0,0.0,0.0
843cab1ffffffff,6.0,0.0,4.0,0.0
843cab9ffffffff,10.0,0.0,3.0,0.0
843cac3ffffffff,17.0,0.0,6.0,0.0
843cacbffffffff,3.0,0.0,0.0,0.0
843cad3ffffffff,3.0,0.0,0.0,0.0
843cad5ffffffff,2.0,0.0,0.0,0.0
843caddffffffff,25.0,0.0,4.0,0.0
843cae5ffffffff,10.0,0.0,0.0,0.0
843cae9ffffffff,3.0,0.0,0.0,0.0
843cb01ffffffff,6.0,0.0,0.0,0.0
843cb03ffffffff,32.0,0.0,0.0,0.0
843cb07ffffffff,4.0,0.0,0.0,0.0
843cb09ffffffff,20.0,0.0,4.0,0.0
843cb0bffffffff,29.0,0.0,0.0,0.0
843cb0dffffffff,16.0,0.0,0.0,0.0
843cb11ffffffff,129.0,0.0,0.0,0.0
843cb13ffffffff,82.0,0.0,0.0,0.0
843cb15ffffffff,125.0,0.0,1.0,0.0
843cb17ffffffff,11.0,0.0,1.0,0.0
843cb19ffffffff,45.0,0.0,0.0,0.0
843cb1bffffffff,6.0,0.0,0.0,0.0
843cb1dffffffff,130.0,0.0,0.0,0.0
843cb23ffffffff,4.0,0.0,0.0,0.0
843cb29ffffffff,2.0,0.0,0.0,0.0
843cb2bffffffff,2.0,0.0,0.0,0.0
843cb31ffffffff,15.0,0.0,0.0,0.0
843cb33ffffffff,2.0,0.0,0.0,0.0
843cb35ffffffff,4.0,0.0,0.0,0.0
843cb39ffffffff,117.0,0.0,5.0,0.0
843cb3bffffffff,24.0,0.0,0.0,0.0
843cb3dffffffff,8.0,0.0,0.0,0.0
843cb41ffffffff,32.0,0.0,4.0,0.0
843cb45ffffffff,27.0,0.0,0.0,0.0
843cb47ffffffff,38.0,0.0,0.0,0.0
843cb49ffffffff,3.0,0.0,0.0,0.0
843cb4bffffffff,135.0,0.0,4.0,0.0
843cb4dffffffff,32.0,0.0,4.0,0.0
843cb51ffffffff,8.0,0.0,0.0,0.0
843cb55ffffffff,5.0,0.0,0.0,0.0
843cb57ffffffff,5.0,0.0,0.0,0.0
843cb59ffffffff,19.0,0.0,0.0,0.0
843cb5bffffffff,3.0,0.0,0.0,0.0
843cb5dffffffff,1128.0,0.0,107.0,0.0
843cb65ffffffff,76.0,0.0,0.0,0.0
843cb69ffffffff,3.0,0.0,0.0,0.0
843cb6bffffffff,23.0,0.0,0.0,0.0
843cb6dffffffff,55.0,0.0,0.0,0.0
843cc01ffffffff,3.0,0.0,0.0,0.0
843cc03ffffffff,2.0,0.0,0.0,0.0
843cc07ffffffff,4.0,0.0,0.0,0.0
843cc09ffffffff,4.0,0.0,0.0,0.0
843cc0bffffffff,8.0,0.0,0.0,0.0
843cc0dffffffff,4.0,0.0,0.0,0.0
843cc11ffffffff,2.0,0.0,0.0,0.0
843cc21ffffffff,15.0,0.0,0.0,0.0
843cc23ffffffff,1.0,0.0,0.0,0.0
843cc25ffffffff,4.0,0.0,0.0,0.0
843cc27ffffffff,16.0,0.0,0.0,0.0
843cc29ffffffff,31.0,0.0,0.0,0.0
843cc2dffffffff,15.0,0.0,0.0,0.0
843cc33ffffffff,3.0,0.0,0.0,3.0
843cc39ffffffff,6.0,0.0,0.0,0.0
843cc41ffffffff,31.0,0.0,0.0,2.0
843cc43ffffffff,62.0,0.0,0.0,5.0
843cc45ffffffff,343.0,0.0,0.0,0.0
843cc47ffffffff,42.0,0.0,0.0,0.0
843cc49ffffffff,5.0,0.0,0.0,0.0
843cc4bffffffff,54.0,0.0,0.0,3.0
843cc51ffffffff,8.0,0.0,0.0,0.0
843cc55ffffffff,41.0,0.0,0.0,6.0
843cc5bffffffff,57.0,0.0,0.0,29.0
843cc5dffffffff,71.0,0.0,0.0,17.0
843cc61ffffffff,6.0,0.0,0.0,0.0
843cc63ffffffff,4.0,0.0,0.0,0.0
843cc65ffffffff,5.0,0.0,0.0,0.0
843cc67ffffffff,17.0,0.0,0.0,0.0
843cc69ffffffff,7.0,0.0,0.0,0.0
843cc6bffffffff,149.0,0.0,0.0,0.0
843cc6dffffffff,4.0,0.0,0.0,0.0
843cc83ffffffff,2.0,0.0,0.0,0.0
843cca1ffffffff,6.0,0.0,0.0,0.0
843ccb5ffffffff,7.0,0.0,0.0,0.0
843ccb7ffffffff,6.0,0.0,0.0,1.0
843ccc9ffffffff,3.0,0.0,0.0,0.0
843ccd3ffffffff,4.0,0.0,0.0,0.0
843cd13ffffffff,3.0,0.0,0.0,0.0
843cd1bffffffff,28.0,0.0,0.0,0.0
843cd41ffffffff,7.0,0.0,0.0,0.0
843cd43ffffffff,1.0,0.0,0.0,0.0
843cd49ffffffff,2.0,0.0,0.0,0.0
843cd4bffffffff,25.0,0.0,0.0,0.0
843cd51ffffffff,4.0,0.0,0.0,2.0
843cd53ffffffff,11.0,0.0,0.0,0.0
843cd5bffffffff,23.0,0.0,0.0,0.0
843cd8bffffffff,69.0,0.0,0.0,16.0
843cd91ffffffff,32.0,0.0,0.0,6.0
843cd9bffffffff,2.0,0.0,0.0,0.0
843cd9dffffffff,3.0,0.0,0.0,0.0
843cdbbffffffff,9.0,0.0,0.0,9.0
843cdc5ffffffff,2.0,0.0,0.0,0.0
843cdcdffffffff,10.0,0.0,0.0,0.0
843cdd5ffffffff,4.0,0.0,0.0,0.0
843ce01ffffffff,5.0,0.0,0.0,2.0
843ce03ffffffff,61.0,0.0,0.0,8.0
843ce05ffffffff,2.0,0.0,0.0,0.0
843ce09ffffffff,67.0,0.0,0.0,2.0
843ce0bffffffff,9.0,0.0,0.0,0.0
843ce11ffffffff,87.0,0.0,0.0,5.0
843ce13ffffffff,18.0,0.0,0.0,3.0
843ce15ffffffff,684.0,0.0,0.0,44.0
843ce17ffffffff,4.0,0.0,0.0,2.0
843ce19ffffffff,21.0,0.0,0.0,0.0
843ce1bffffffff,25.0,0.0,0.0,9.0
843ce1dffffffff,201.0,0.0,0.0,8.0
843ce29ffffffff,26.0,0.0,0.0,0.0
843ce2bffffffff,25.0,0.0,0.0,0.0
843ce2dffffffff,27.0,0.0,0.0,0.0
843ce31ffffffff,28.0,0.0,0.0,0.0
843ce33ffffffff,10.0,0.0,0.0,0.0
843ce35ffffffff,13.0,0.0,0.0,2.0
843ce37ffffffff,11.0,0.0,0.0,0.0
843ce39ffffffff,1.0,0.0,0.0,0.0
843ce3bffffffff,249.0,0.0,0.0,0.0
843ce3dffffffff,14.0,0.0,0.0,3.0
843ce41ffffffff,27.0,0.0,0.0,0.0
843ce43ffffffff,48.0,0.0,0.0,0.0
843ce45ffffffff,14.0,0.0,0.0,0.0
843ce47ffffffff,17.0,0.0,0.0,0.0
843ce49ffffffff,3.0,0.0,0.0,0.0
843ce4bffffffff,42.0,0.0,0.0,0.0
843ce4dffffffff,74.0,3.0,0.0,0.0
843ce51ffffffff,79.0,0.0,0.0,0.0
843ce53ffffffff,41.0,0.0,0.0,0.0
843ce55ffffffff,189.0,0.0,0.0,51.0
843ce57ffffffff,189.0,0.0,0.0,21.0
843ce59ffffffff,455.0,0.0,0.0,0.0
843ce5bffffffff,200.0,0.0,0.0,0.0
843ce5dffffffff,90.0,0.0,0.0,0.0
843ce61ffffffff,4.0,0.0,0.0,0.0
843ce6dffffffff,4.0,0.0,0.0,0.0
843ce83ffffffff,11.0,0.0,0.0,0.0
843ce85ffffffff,7.0,0.0,0.0,0.0
843ce89ffffffff,4.0,0.0,0.0,0.0
843ce8bffffffff,35.0,0.0,0.0,0.0
843ce93ffffffff,1.0,0.0,0.0,0.0
843ce95ffffffff,31.0,0.0,0.0,0.0
843cea7ffffffff,15.0,0.0,0.0,0.0
843cebbffffffff,2.0,0.0,0.0,0.0
843cebdffffffff,8.0,0.0,0.0,0.0
843cec1ffffffff,846.0,0.0,0.0,340.0
843cec3ffffffff,352.0,0.0,0.0,150.0
843cec5ffffffff,5.0,0.0,0.0,0.0
843cec9ffffffff,441.0,0.0,0.0,172.0
843cecbffffffff,2.0,0.0,0.0,0.0
843cecdffffffff,217.0,0.0,0.0,15.0
843ced1ffffffff,69.0,0.0,0.0,20.0
843ced3ffffffff,6.0,0.0,0.0,2.0
843ced5ffffffff,78.0,0.0,0.0,23.0
843ced7ffffffff,2.0,0.0,0.0,0.0
843ced9ffffffff,13.0,0.0,0.0,0.0
843cedbffffffff,11.0,0.0,0.0,9.0
843ceddffffffff,28.0,0.0,0.0,2.0
843cee1ffffffff,8.0,0.0,0.0,4.0
843cee3ffffffff,2.0,0.0,0.0,0.0
843cee7ffffffff,6.0,0.0,0.0,0.0
843ceedffffffff,2.0,0.0,0.0,0.0
843cf01ffffffff,4.0,0.0,0.0,0.0
843cf05ffffffff,155.0,0.0,69.0,0.0
843cf0bffffffff,32.0,0.0,0.0,0.0
843cf0dffffffff,39.0,0.0,5.0,0.0
843cf11ffffffff,1900.0,0.0,0.0,0.0
843cf13ffffffff,89.0,0.0,0.0,0.0
843cf15ffffffff,8.0,0.0,0.0,0.0
843cf17ffffffff,185.0,0.0,0.0,0.0
843cf1bffffffff,12.0,0.0,0.0,0.0
843cf21ffffffff,55.0,0.0,42.0,0.0
843cf25ffffffff,22.0,0.0,1.0,0.0
843cf27ffffffff,364.0,0.0,45.0,0.0
843cf29ffffffff,646.0,0.0,297.0,0.0
843cf2bffffffff,2.0,0.0,0.0,0.0
843cf2dffffffff,1690.0,0.0,124.0,0.0
843cf33ffffffff,26.0,0.0,0.0,0.0
843cf35ffffffff,64.0,0.0,0.0,8.0
843cf3bffffffff,6.0,0.0,0.0,0.0
843cf3dffffffff,21.0,0.0,0.0,0.0
843cf41ffffffff,27.0,0.0,8.0,0.0
843cf43ffffffff,103.0,0.0,0.0,8.0
843cf45ffffffff,3.0,0.0,0.0,0.0
843cf47ffffffff,38.0,0.0,0.0,0.0
843cf49ffffffff,3.0,0.0,0.0,0.0
843cf4bffffffff,18.0,0.0,0.0,0.0
843cf51ffffffff,6.0,0.0,0.0,0.0
843cf5bffffffff,3.0,0.0,0.0,0.0
843cf61ffffffff,64.0,0.0,17.0,0.0
843cf63ffffffff,3.0,0.0,2.0,0.0
843cf65ffffffff,11.0,0.0,0.0,0.0
843cf67ffffffff,24.0,0.0,9.0,0.0
843cf69ffffffff,2.0,0.0,0.0,0.0
843cf6bffffffff,15.0,0.0,0.0,0.0
843cf6dffffffff,2.0,0.0,0.0,0.0
843d025ffffffff,11.0,0.0,0.0,0.0
843d02dffffffff,4.0,3.0,0.0,0.0
843d067ffffffff,1.0,0.0,0.0,0.0
843d101ffffffff,141.0,0.0,0.0,0.0
843d103ffffffff,239.0,0.0,0.0,0.0
843d105ffffffff,8.0,0.0,0.0,0.0
843d107ffffffff,3002.0,0.0,3.0,0.0
843d109ffffffff,500.0,0.0,0.0,0.0
843d10bffffffff,2.0,0.0,0.0,0.0
843d10dffffffff,94.0,0.0,21.0,0.0
843d111ffffffff,120.0,0.0,0.0,0.0
843d113ffffffff,10.0,0.0,0.0,0.0
843d115ffffffff,102.0,0.0,0.0,0.0
843d117ffffffff,9.0,0.0,0.0,0.0
843d119ffffffff,93.0,0.0,0.0,0.0
843d11dffffffff,61.0,0.0,0.0,0.0
843d123ffffffff,13.0,0.0,4.0,0.0
843d127ffffffff,2.0,0.0,2.0,0.0
843d129ffffffff,2.0,0.0,0.0,0.0
843d12bffffffff,1.0,0.0,0.0,0.0
843d131ffffffff,49.0,0.0,0.0,0.0
843d133ffffffff,4.0,0.0,0.0,0.0
843d135ffffffff,399.0,0.0,17.0,0.0
843d137ffffffff,394.0,0.0,4.0,0.0
843d139ffffffff,4324.0,0.0,0.0,0.0
843d13bffffffff,50.0,0.0,0.0,0.0
843d13dffffffff,434.0,0.0,0.0,0.0
843d141ffffffff,35.0,0.0,7.0,0.0
843d143ffffffff,39.0,0.0,0.0,0.0
843d145ffffffff,4.0,0.0,0.0,0.0
843d147ffffffff,171.0,0.0,11.0,0.0
843d149ffffffff,48.0,0.0,0.0,0.0
843d14bffffffff,18.0,0.0,0.0,0.0
843d14dffffffff,6.0,0.0,0.0,0.0
843d151ffffffff,196.0,0.0,0.0,0.0
843d153ffffffff,7.0,0.0,0.0,0.0
843d155ffffffff,80.0,0.0,0.0,0.0
843d157ffffffff,188.0,0.0,0.0,0.0
843d159ffffffff,30.0,0.0,0.0,0.0
843d15bffffffff,7.0,3.0,0.0,0.0
843d15dffffffff,194.0,0.0,0.0,0.0
843d161ffffffff,2.0,0.0,0.0,0.0
843d169ffffffff,2.0,0.0,0.0,0.0
843d16bffffffff,2.0,0.0,0.0,0.0
843d1a1ffffffff,3.0,0.0,0.0,0.0
843d1a7ffffffff,1.0,0.0,0.0,0.0
843d1a9ffffffff,107.0,0.0,0.0,0.0
843d1abffffffff,1.0,0.0,0.0,0.0
843d1adffffffff,24.0,0.0,0.0,0.0
843d1b5ffffffff,7.0,0.0,0.0,0.0
843d1e1ffffffff,3.0,0.0,0.0,0.0
843d1e5ffffffff,13.0,0.0,0.0,0.0
843d1e7ffffffff,1332.0,0.0,0.0,0.0
843d1e9ffffffff,32.0,0.0,0.0,0.0
843d1ebffffffff,6.0,0.0,0.0,0.0
843d1edffffffff,1097.0,0.0,0.0,0.0
843d22dffffffff,4.0,0.0,0.0,0.0
843d301ffffffff,130.0,0.0,2.0,0.0
843d303ffffffff,13.0,0.0,0.0,0.0
843d305ffffffff,77.0,0.0,19.0,0.0
843d307ffffffff,166.0,0.0,20.0,0.0
843d309ffffffff,2.0,0.0,0.0,0.0
843d30bffffffff,49.0,0.0,0.0,0.0
843d30dffffffff,46.0,0.0,0.0,0.0
843d31dffffffff,50.0,0.0,0.0,0.0
843d321ffffffff,4.0,0.0,0.0,0.0
843d323ffffffff,256.0,0.0,15.0,0.0
843d327ffffffff,2.0,0.0,0.0,0.0
843d32bffffffff,16.0,0.0,0.0,0.0
843d333ffffffff,92.0,2.0,0.0,0.0
843d335ffffffff,134.0,0.0,0.0,0.0
843d337ffffffff,57.0,0.0,0.0,0.0
843d339ffffffff,5.0,0.0,0.0,0.0
843d33bffffffff,4.0,0.0,0.0,0.0
843d33dffffffff,253.0,0.0,0.0,0.0
843d341ffffffff,32.0,0.0,0.0,0.0
843d343ffffffff,90.0,6.0,0.0,0.0
843d345ffffffff,34.0,0.0,0.0,0.0
843d347ffffffff,29.0,0.0,0.0,0.0
843d349ffffffff,6.0,0.0,0.0,0.0
843d34bffffffff,471.0,111.0,0.0,0.0
843d34dffffffff,11.0,0.0,0.0,0.0
843d351ffffffff,9.0,6.0,0.0,0.0
843d353ffffffff,3.0,0.0,0.0,0.0
843d355ffffffff,63.0,2.0,1.0,0.0
843d359ffffffff,79.0,9.0,0.0,0.0
843d35bffffffff,14.0,8.0,0.0,0.0
843d35dffffffff,591.0,141.0,0.0,0.0
843d363ffffffff,85.0,0.0,3.0,0.0
843d36bffffffff,92.0,0.0,0.0,0.0
843d803ffffffff,4.0,0.0,2.0,0.0
843d805ffffffff,4.0,0.0,0.0,0.0
843d807ffffffff,7.0,0.0,0.0,0.0
843d80bffffffff,4.0,0.0,0.0,0.0
843d80dffffffff,26.0,0.0,2.0,0.0
843d817ffffffff,12.0,0.0,0.0,0.0
843d823ffffffff,4.0,0.0,0.0,0.0
843d82bffffffff,12.0,0.0,0.0,0.0
843d835ffffffff,3.0,0.0,0.0,0.0
843d839ffffffff,19.0,0.0,0.0,0.0
843d83bffffffff,4.0,0.0,0.0,0.0
843d83dffffffff,6.0,0.0,0.0,0.0
843d841ffffffff,3.0,0.0,0.0,0.0
843d843ffffffff,6.0,0.0,0.0,0.0
843d845ffffffff,284.0,0.0,45.0,0.0
843d847ffffffff,55.0,0.0,15.0,0.0
843d849ffffffff,1.0,0.0,0.0,0.0
843d84dffffffff,8.0,0.0,1.0,0.0
843d851ffffffff,54.0,0.0,2.0,0.0
843d853ffffffff,184.0,0.0,93.0,0.0
843d855ffffffff,10.0,0.0,2.0,0.0
843d857ffffffff,2.0,0.0,0.0,0.0
843d859ffffffff,133.0,0.0,30.0,0.0
843d85bffffffff,57.0,0.0,20.0,0.0
843d85dffffffff,15.0,0.0,0.0,0.0
843d863ffffffff,5.0,0.0,0.0,0.0
843d86bffffffff,68.0,0.0,18.0,0.0
843d881ffffffff,2.0,0.0,2.0,0.0
843d883ffffffff,8.0,0.0,1.0,0.0
843d895ffffffff,1.0,0.0,1.0,0.0
843d897ffffffff,2.0,0.0,0.0,0.0
843d899ffffffff,48.0,0.0,1.0,0.0
843d8a3ffffffff,2.0,0.0,2.0,0.0
843d8a5ffffffff,22.0,0.0,0.0,0.0
843d8adffffffff,4.0,0.0,0.0,0.0
843d8b1ffffffff,204.0,0.0,5.0,0.0
843d8b7ffffffff,1.0,0.0,0.0,0.0
843d8b9ffffffff,39.0,0.0,0.0,0.0
843d8bdffffffff,9.0,0.0,0.0,0.0
843d8c1ffffffff,105.0,0.0,7.0,0.0
843d8c3ffffffff,55.0,0.0,25.0,0.0
843d8c7ffffffff,4.0,0.0,0.0,0.0
843d8c9ffffffff,5.0,0.0,0.0,0.0
843d8cbffffffff,4.0,0.0,1.0,0.0
843d8d1ffffffff,68.0,0.0,15.0,0.0
843d8d5ffffffff,446.0,0.0,128.0,0.0
843d8dbffffffff,6.0,0.0,0.0,0.0
843d8ddffffffff,247.0,0.0,40.0,0.0
843d905ffffffff,2.0,0.0,0.0,0.0
843d907ffffffff,24.0,0.0,0.0,0.0
843d90dffffffff,15.0,0.0,0.0,0.0
843d911ffffffff,6.0,0.0,1.0,0.0
843d913ffffffff,2.0,0.0,0.0,0.0
843d915ffffffff,121.0,0.0,13.0,0.0
843d91dffffffff,2.0,0.0,0.0,0.0
843d921ffffffff,3.0,0.0,0.0,0.0
843d923ffffffff,12.0,0.0,0.0,0.0
843d927ffffffff,7.0,0.0,0.0,0.0
843d929ffffffff,245.0,0.0,9.0,0.0
843d92bffffffff,11.0,0.0,0.0,0.0
843d92dffffffff,42.0,0.0,0.0,0.0
843d933ffffffff,10.0,0.0,0.0,0.0
843d935ffffffff,3.0,0.0,0.0,0.0
843d939ffffffff,24.0,0.0,0.0,0.0
843d93bffffffff,9.0,0.0,0.0,0.0
843d93dffffffff,51.0,0.0,0.0,0.0
843d943ffffffff,10.0,0.0,0.0,0.0
843d945ffffffff,2.0,0.0,0.0,0.0
843d947ffffffff,1.0,0.0,0.0,0.0
843d949ffffffff,4.0,0.0,0.0,0.0
843d94dffffffff,2.0,0.0,0.0,0.0
843d951ffffffff,1.0,0.0,0.0,0.0
843d959ffffffff,1.0,0.0,0.0,0.0
843d963ffffffff,86.0,0.0,1.0,0.0
843d967ffffffff,526.0,0.0,3.0,0.0
