cell_id,Antigone canadensis,Antigone canadensis canadensis,Antigone canadensis tabida/rowani,Antigone canadensis pulla,Antigone canadensis pratensis,Antigone canadensis nesiotes
8412895ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8412897ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841289bffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84128abffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84128bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84128bdffffffff,139.0,0.0,0.0,0.0,0.0,0.0
84128c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84128d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84128d3ffffffff,36.0,0.0,0.0,0.0,0.0,0.0
84128d5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84128d9ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84128dbffffffff,57.0,0.0,0.0,0.0,0.0,0.0
84128ddffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84128e3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84128ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412907ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8412909ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412939ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841293dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412941ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8412943ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412947ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412949ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8412989ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841298dffffffff,55.0,0.0,0.0,0.0,0.0,0.0
8412995ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84129b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84129bbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84129bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84129c1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84129c3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84129c7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84129c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84129cdffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8412a23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412a25ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412a35ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412a37ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412a87ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412a97ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412a9dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412aa3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412aa5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412aa7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412aabffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412ab1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ab3ffffffff,215.0,0.0,0.0,0.0,0.0,0.0
8412ab5ffffffff,60.0,0.0,0.0,0.0,0.0,0.0
8412ab7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8412abbffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8412abdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ad7ffffffff,58.0,0.0,0.0,0.0,0.0,0.0
8412b01ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8412b03ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8412b2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412b35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412b39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412b43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412b49ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412b4bffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8412b55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c01ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8412c03ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412c05ffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8412c07ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8412c11ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8412c13ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412c19ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8412c1bffffffff,82.0,0.0,0.0,0.0,0.0,0.0
8412c1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c33ffffffff,72.0,0.0,0.0,0.0,0.0,0.0
8412c39ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
8412c3bffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8412c53ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412c5bffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8412c5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c81ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412c85ffffffff,84.0,0.0,0.0,0.0,0.0,0.0
8412c87ffffffff,259.0,0.0,0.0,0.0,0.0,0.0
8412c8dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412c95ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412c9dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ca3ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8412ca5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412ca7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412ca9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412cabffffffff,55.0,0.0,0.0,0.0,0.0,0.0
8412cadffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8412cb1ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8412cb5ffffffff,48.0,0.0,0.0,0.0,0.0,0.0
8412cb9ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8412cbbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412cbdffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8412cc1ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8412cc5ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8412cc7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412cc9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412ccbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ccdffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8412cd3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412cd5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412cd9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412ce3ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8412ce5ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8412ce7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412cebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d01ffffffff,57.0,0.0,0.0,0.0,0.0,0.0
8412d03ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
8412d07ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412d09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d0bffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8412d0dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412d11ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8412d15ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8412d17ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
8412d19ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8412d29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d2dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412d33ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412d39ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8412d3bffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8412d3dffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8412d41ffffffff,53.0,0.0,0.0,0.0,0.0,0.0
8412d45ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412d47ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412d4dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412d55ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8412d59ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412d5dffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8412d63ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412d69ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8412d6bffffffff,53.0,0.0,0.0,0.0,0.0,0.0
8412d89ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412d99ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412d9dffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8412da5ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8412da7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412dc1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412dc3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412dc5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412dd5ffffffff,86.0,0.0,0.0,0.0,0.0,0.0
8412dd7ffffffff,127.0,0.0,0.0,0.0,0.0,0.0
8412ddbffffffff,272.0,0.0,0.0,0.0,0.0,0.0
8412de5ffffffff,153.0,0.0,0.0,0.0,0.0,0.0
8412de7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412dedffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412e11ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412e13ffffffff,121.0,0.0,0.0,0.0,0.0,0.0
8412e15ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8412e17ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412e19ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412e1bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412e23ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412e2bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412e31ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412e33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412e39ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412e3dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412e4dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412e53ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8412e55ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412e57ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412e6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412e83ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412e89ffffffff,49.0,0.0,0.0,0.0,0.0,0.0
8412e8bffffffff,60.0,0.0,0.0,0.0,0.0,0.0
8412e8dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412e9dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412ea1ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8412ea5ffffffff,170.0,0.0,0.0,0.0,0.0,0.0
8412ea7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ea9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412eabffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412eadffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8412eb5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412eb9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8412ebdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412ec1ffffffff,199.0,0.0,0.0,0.0,0.0,0.0
8412ec3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412ec5ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8412ec7ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
8412ec9ffffffff,59.0,0.0,0.0,0.0,0.0,0.0
8412ecbffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8412ecdffffffff,69.0,0.0,0.0,0.0,0.0,0.0
8412ed1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412ed3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412ed5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ed7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412ed9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412edbffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8412ee3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412ee7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412ee9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412eebffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412eedffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412f01ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412f15ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412f27ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412f29ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8412f2bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412f2dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412f33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412f37ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412f61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412f65ffffffff,58.0,0.0,0.0,0.0,0.0,0.0
8412f69ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8412f6dffffffff,136.0,0.0,0.0,0.0,0.0,0.0
8413061ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8413069ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8413119ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841311bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841329dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841333bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84134d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84134edffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8413505ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8413529ffffffff,54.0,0.0,0.0,0.0,0.0,0.0
841352dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8413567ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84135b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8413807ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8413829ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841382dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841383dffffffff,116.0,0.0,0.0,0.0,0.0,0.0
841384bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413861ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8413867ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841388dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84138c7ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8413917ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8413931ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8413933ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8413935ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8413939ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841396dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84139e1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84139edffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8413a35ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8413a95ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8413ad5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413b23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413b35ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841653bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84165e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8417427ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84176bdffffffff,21.0,0.0,0.0,0.0,0.0,0.0
841b92dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841d209ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841d247ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84225a5ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8422db7ffffffff,127.0,0.0,0.0,0.0,0.0,0.0
8422dbdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8424311ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842460dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842600bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426015ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426017ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426025ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426029ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8426031ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426033ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426039ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842603bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842603dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426041ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842604bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426059ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842605bffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8426061ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426063ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426065ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426067ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842606dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84260b9ffffffff,392.0,0.0,0.0,0.0,0.0,0.0
84260bbffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84260cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84260d5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84260d9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84260ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84260e7ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
84260ebffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426101ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842610dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426113ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426115ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842611bffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8426121ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842612dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842614bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426155ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426157ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842615bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842615dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426163ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426165ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842616bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842616dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426181ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426183ffffffff,1348.0,13.0,6.0,0.0,0.0,0.0
8426185ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426187ffffffff,102.0,1.0,0.0,0.0,0.0,0.0
842618bffffffff,95.0,0.0,0.0,0.0,0.0,0.0
8426191ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426193ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426197ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426199ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842619dffffffff,474.0,3.0,3.0,0.0,0.0,0.0
84261a5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84261adffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84261b1ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84261b3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84261b5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84261b7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84261b9ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
84261bbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84261c5ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84261c7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84261cdffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84261d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84261d5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84261d7ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
84261dbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84261e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84261e7ffffffff,47.0,0.0,0.0,0.0,0.0,0.0
84261edffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426201ffffffff,59.0,0.0,0.0,0.0,0.0,0.0
8426203ffffffff,82.0,0.0,0.0,0.0,0.0,0.0
8426205ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
8426207ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8426209ffffffff,53.0,0.0,0.0,0.0,0.0,0.0
842620bffffffff,505.0,0.0,0.0,0.0,0.0,0.0
842620dffffffff,117.0,0.0,0.0,0.0,0.0,0.0
8426211ffffffff,60.0,0.0,0.0,0.0,0.0,0.0
8426213ffffffff,117.0,0.0,0.0,0.0,0.0,0.0
8426215ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8426217ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426219ffffffff,1090.0,0.0,0.0,0.0,0.0,0.0
842621bffffffff,581.0,0.0,0.0,0.0,0.0,0.0
842621dffffffff,226.0,0.0,0.0,0.0,0.0,0.0
8426221ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426223ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842622bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426231ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426233ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426235ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426237ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842623bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842623dffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8426241ffffffff,47.0,0.0,0.0,0.0,0.0,0.0
8426243ffffffff,96.0,0.0,0.0,0.0,0.0,0.0
8426245ffffffff,227.0,0.0,0.0,0.0,0.0,0.0
8426247ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426249ffffffff,189.0,0.0,0.0,0.0,0.0,0.0
842624bffffffff,167.0,0.0,0.0,0.0,0.0,0.0
842624dffffffff,34.0,0.0,0.0,0.0,0.0,0.0
8426251ffffffff,59.0,0.0,0.0,0.0,0.0,0.0
8426253ffffffff,130.0,0.0,0.0,0.0,0.0,0.0
8426255ffffffff,112.0,0.0,0.0,0.0,0.0,0.0
8426257ffffffff,367.0,0.0,0.0,0.0,0.0,0.0
8426259ffffffff,165.0,0.0,0.0,0.0,0.0,0.0
842625bffffffff,64.0,0.0,0.0,0.0,0.0,0.0
842625dffffffff,65.0,0.0,0.0,0.0,0.0,0.0
8426261ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8426263ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426265ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426267ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426269ffffffff,211.0,0.0,0.0,0.0,0.0,0.0
842626bffffffff,68.0,0.0,0.0,0.0,0.0,0.0
842626dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426281ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8426283ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426285ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426287ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426289ffffffff,64.0,0.0,0.0,0.0,0.0,0.0
842628dffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8426291ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426293ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426295ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426299ffffffff,61.0,0.0,0.0,0.0,0.0,0.0
842629bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842629dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84262a1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84262a9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84262b1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84262b3ffffffff,130.0,0.0,0.0,0.0,0.0,0.0
84262b9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84262bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84262c1ffffffff,382.0,0.0,0.0,0.0,0.0,0.0
84262c3ffffffff,244.0,0.0,0.0,0.0,0.0,0.0
84262c5ffffffff,49.0,0.0,0.0,0.0,0.0,0.0
84262c7ffffffff,87.0,0.0,0.0,0.0,0.0,0.0
84262c9ffffffff,600.0,0.0,0.0,0.0,0.0,0.0
84262cbffffffff,29.0,0.0,0.0,0.0,0.0,0.0
84262cdffffffff,1327.0,0.0,0.0,0.0,0.0,0.0
84262d1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84262d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84262d5ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84262d9ffffffff,308.0,0.0,0.0,0.0,0.0,0.0
84262dbffffffff,307.0,0.0,0.0,0.0,0.0,0.0
84262ddffffffff,127.0,0.0,0.0,0.0,0.0,0.0
84262e1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84262e3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84262e7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84262e9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84262ebffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84262edffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426309ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842630bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426315ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426317ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426319ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426331ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426333ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426337ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8426339ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
