cell_id,Rupornis magnirostris,Rupornis magnirostris gracilis,Rupornis magnirostris [magnirostris Group],Rupornis magnirostris [pucherani Group]
846d2c7ffffffff,2.0,0.0,0.0,0.0
846d2c9ffffffff,358.0,0.0,24.0,0.0
846d2cbffffffff,138.0,0.0,23.0,0.0
846d2cdffffffff,6.0,0.0,0.0,0.0
846d2d1ffffffff,34.0,0.0,0.0,0.0
846d2d3ffffffff,8.0,0.0,0.0,0.0
846d2d5ffffffff,1.0,0.0,0.0,0.0
846d2d9ffffffff,9.0,0.0,0.0,0.0
846d2dbffffffff,15.0,0.0,0.0,0.0
846d2ddffffffff,11.0,0.0,0.0,0.0
846d2e5ffffffff,40.0,0.0,22.0,0.0
846d2e9ffffffff,18.0,0.0,0.0,0.0
846d2ebffffffff,5.0,0.0,0.0,0.0
846d305ffffffff,2.0,0.0,0.0,0.0
846d309ffffffff,8.0,0.0,4.0,0.0
846d30bffffffff,1.0,0.0,0.0,0.0
846d30dffffffff,358.0,0.0,45.0,0.0
846d311ffffffff,29.0,0.0,9.0,0.0
846d313ffffffff,489.0,0.0,57.0,0.0
846d317ffffffff,141.0,0.0,25.0,0.0
846d319ffffffff,206.0,0.0,68.0,0.0
846d31bffffffff,35.0,0.0,0.0,0.0
846d31dffffffff,3.0,0.0,2.0,0.0
846d333ffffffff,17.0,0.0,0.0,0.0
846d337ffffffff,22.0,0.0,3.0,0.0
846d33bffffffff,5.0,0.0,2.0,0.0
846d341ffffffff,218.0,0.0,43.0,0.0
846d343ffffffff,45.0,0.0,2.0,0.0
846d345ffffffff,10.0,0.0,0.0,0.0
846d347ffffffff,82.0,0.0,7.0,0.0
846d34bffffffff,90.0,0.0,5.0,0.0
846d34dffffffff,2089.0,0.0,101.0,0.0
846d351ffffffff,12.0,0.0,1.0,0.0
846d355ffffffff,1.0,0.0,0.0,0.0
846d357ffffffff,4.0,0.0,0.0,0.0
846d359ffffffff,5.0,0.0,0.0,0.0
846d35bffffffff,2027.0,0.0,14.0,0.0
846d35dffffffff,342.0,0.0,15.0,0.0
846d361ffffffff,2.0,0.0,0.0,0.0
846d365ffffffff,2.0,0.0,0.0,0.0
846d367ffffffff,2.0,0.0,0.0,0.0
846d369ffffffff,16.0,0.0,1.0,0.0
846d36bffffffff,15.0,0.0,2.0,0.0
846d36dffffffff,37.0,0.0,0.0,0.0
846d601ffffffff,35.0,0.0,0.0,0.0
846d603ffffffff,22.0,0.0,0.0,0.0
846d605ffffffff,134.0,0.0,0.0,0.0
846d607ffffffff,69.0,0.0,0.0,0.0
846d609ffffffff,10.0,0.0,0.0,0.0
846d60dffffffff,188.0,0.0,0.0,0.0
846d611ffffffff,21.0,0.0,0.0,0.0
846d613ffffffff,366.0,0.0,0.0,0.0
846d615ffffffff,40.0,0.0,0.0,0.0
846d617ffffffff,313.0,0.0,0.0,0.0
846d619ffffffff,23.0,0.0,0.0,0.0
846d61bffffffff,30.0,0.0,0.0,0.0
846d61dffffffff,2.0,0.0,0.0,0.0
846d639ffffffff,95.0,0.0,0.0,0.0
846d63bffffffff,4.0,0.0,0.0,0.0
846d641ffffffff,142.0,0.0,0.0,0.0
846d643ffffffff,21.0,0.0,0.0,0.0
846d645ffffffff,210.0,0.0,0.0,0.0
846d647ffffffff,1.0,0.0,0.0,0.0
846d649ffffffff,1.0,0.0,0.0,0.0
846d64bffffffff,15.0,0.0,0.0,0.0
846d64dffffffff,43.0,0.0,0.0,0.0
846d651ffffffff,590.0,0.0,0.0,0.0
846d653ffffffff,684.0,0.0,0.0,0.0
846d655ffffffff,11.0,0.0,0.0,0.0
846d657ffffffff,114.0,0.0,0.0,0.0
846d65bffffffff,72.0,0.0,0.0,0.0
846d65dffffffff,23.0,0.0,0.0,0.0
846d661ffffffff,12.0,0.0,0.0,0.0
846d663ffffffff,110.0,0.0,0.0,0.0
846d665ffffffff,37.0,0.0,0.0,0.0
846d667ffffffff,122.0,0.0,0.0,0.0
846d66bffffffff,21.0,0.0,0.0,0.0
846d66dffffffff,214.0,0.0,0.0,0.0
846d681ffffffff,519.0,0.0,0.0,0.0
846d683ffffffff,944.0,0.0,0.0,0.0
846d685ffffffff,201.0,0.0,0.0,0.0
846d687ffffffff,265.0,0.0,0.0,0.0
846d689ffffffff,326.0,0.0,0.0,0.0
846d68bffffffff,2586.0,0.0,0.0,0.0
846d68dffffffff,189.0,0.0,0.0,0.0
846d691ffffffff,83.0,0.0,0.0,0.0
846d693ffffffff,317.0,0.0,0.0,0.0
846d695ffffffff,256.0,0.0,0.0,0.0
846d697ffffffff,1260.0,0.0,0.0,0.0
846d699ffffffff,440.0,0.0,0.0,0.0
846d69bffffffff,554.0,0.0,0.0,0.0
846d69dffffffff,710.0,0.0,0.0,0.0
846d6abffffffff,136.0,0.0,0.0,0.0
846d6b1ffffffff,22.0,0.0,0.0,0.0
846d6b9ffffffff,71.0,0.0,0.0,0.0
846d6bbffffffff,342.0,0.0,0.0,0.0
846d6bdffffffff,30.0,0.0,0.0,0.0
846d6c3ffffffff,68.0,0.0,0.0,0.0
846d6c7ffffffff,89.0,0.0,0.0,0.0
846d6c9ffffffff,53.0,0.0,0.0,0.0
846d6cbffffffff,2.0,0.0,0.0,0.0
846d6cdffffffff,9.0,0.0,0.0,0.0
846d6d1ffffffff,43.0,0.0,0.0,0.0
846d6d3ffffffff,299.0,0.0,0.0,0.0
846d6d5ffffffff,941.0,0.0,0.0,0.0
846d6d7ffffffff,80.0,0.0,0.0,0.0
846d6ddffffffff,31.0,0.0,0.0,0.0
846d6e1ffffffff,9.0,0.0,0.0,0.0
846d6e9ffffffff,378.0,0.0,0.0,0.0
846d6ebffffffff,49.0,0.0,0.0,0.0
846d6edffffffff,149.0,0.0,0.0,0.0
846d741ffffffff,50.0,0.0,0.0,0.0
846d743ffffffff,45.0,0.0,0.0,0.0
846d745ffffffff,125.0,0.0,1.0,0.0
846d747ffffffff,176.0,0.0,0.0,0.0
846d749ffffffff,28.0,0.0,0.0,0.0
846d74bffffffff,506.0,0.0,0.0,0.0
846d74dffffffff,2.0,0.0,0.0,0.0
846d751ffffffff,114.0,0.0,0.0,0.0
846d759ffffffff,25.0,0.0,0.0,0.0
846d75bffffffff,183.0,0.0,0.0,0.0
846d75dffffffff,342.0,0.0,0.0,0.0
846d769ffffffff,81.0,0.0,0.0,0.0
846d76dffffffff,137.0,0.0,0.0,0.0
8480007ffffffff,6.0,0.0,0.0,0.0
8480021ffffffff,10.0,0.0,0.0,0.0
8480023ffffffff,1.0,0.0,0.0,0.0
8480025ffffffff,6.0,0.0,0.0,0.0
8480027ffffffff,4.0,0.0,0.0,0.0
848002dffffffff,3.0,0.0,0.0,0.0
8480053ffffffff,6.0,0.0,0.0,0.0
8480055ffffffff,3.0,0.0,0.0,0.0
8480061ffffffff,8.0,0.0,0.0,0.0
8480089ffffffff,10.0,0.0,0.0,0.0
848008bffffffff,1.0,0.0,0.0,0.0
8480091ffffffff,2.0,0.0,0.0,0.0
84800c3ffffffff,4.0,0.0,0.0,0.0
84800c5ffffffff,3.0,0.0,0.0,0.0
84800c7ffffffff,5.0,0.0,0.0,0.0
84800cbffffffff,5.0,0.0,0.0,0.0
84800e1ffffffff,4.0,0.0,0.0,0.0
8480101ffffffff,23.0,0.0,0.0,0.0
8480105ffffffff,139.0,0.0,0.0,0.0
8480107ffffffff,28.0,0.0,0.0,0.0
8480109ffffffff,59.0,0.0,0.0,0.0
848010dffffffff,11.0,0.0,0.0,0.0
848011bffffffff,56.0,0.0,0.0,0.0
8480139ffffffff,9.0,0.0,0.0,0.0
8480141ffffffff,150.0,0.0,0.0,6.0
8480147ffffffff,6.0,0.0,0.0,0.0
8480149ffffffff,8.0,0.0,0.0,0.0
848014bffffffff,2.0,0.0,0.0,0.0
8480153ffffffff,3.0,0.0,0.0,0.0
8480155ffffffff,2.0,0.0,0.0,0.0
8480157ffffffff,2.0,0.0,0.0,0.0
8480161ffffffff,6.0,0.0,0.0,0.0
8480163ffffffff,4.0,0.0,0.0,2.0
8480165ffffffff,7.0,0.0,0.0,0.0
8480169ffffffff,2.0,0.0,0.0,0.0
848016bffffffff,14.0,0.0,0.0,0.0
848016dffffffff,4.0,0.0,0.0,0.0
84801c9ffffffff,2.0,0.0,0.0,0.0
8480245ffffffff,2.0,0.0,0.0,0.0
848024dffffffff,3.0,0.0,0.0,0.0
8480265ffffffff,2.0,0.0,0.0,0.0
8480293ffffffff,3.0,0.0,0.0,0.0
84802b7ffffffff,7.0,0.0,0.0,0.0
84802cdffffffff,2.0,0.0,0.0,0.0
8480301ffffffff,66.0,0.0,0.0,2.0
8480305ffffffff,13.0,0.0,0.0,4.0
8480309ffffffff,57.0,0.0,0.0,1.0
848030bffffffff,1.0,0.0,0.0,0.0
848030dffffffff,24.0,0.0,0.0,2.0
8480321ffffffff,1.0,0.0,0.0,0.0
8480323ffffffff,3.0,0.0,0.0,0.0
848032bffffffff,4.0,0.0,0.0,2.0
848032dffffffff,2.0,0.0,0.0,0.0
8480345ffffffff,2.0,0.0,0.0,0.0
8480347ffffffff,4.0,0.0,0.0,0.0
8480359ffffffff,7.0,0.0,0.0,0.0
8480363ffffffff,76.0,0.0,0.0,7.0
8480369ffffffff,2.0,0.0,0.0,0.0
848040bffffffff,2.0,0.0,0.0,0.0
848041dffffffff,7.0,0.0,0.0,0.0
8480441ffffffff,2.0,0.0,0.0,0.0
8480445ffffffff,94.0,0.0,0.0,0.0
8480449ffffffff,2.0,0.0,0.0,0.0
848044dffffffff,9.0,0.0,0.0,0.0
8480461ffffffff,2.0,0.0,0.0,0.0
8480463ffffffff,2.0,0.0,0.0,0.0
8480465ffffffff,14.0,0.0,0.0,0.0
8480469ffffffff,284.0,0.0,0.0,0.0
848046bffffffff,6.0,0.0,0.0,0.0
848046dffffffff,3.0,0.0,0.0,0.0
8480481ffffffff,3.0,0.0,0.0,0.0
8480485ffffffff,9.0,0.0,0.0,0.0
84804c9ffffffff,4.0,0.0,0.0,0.0
84804cbffffffff,2.0,0.0,0.0,0.0
84804e9ffffffff,2.0,0.0,0.0,0.0
8480541ffffffff,4.0,0.0,0.0,0.0
848054bffffffff,11.0,0.0,0.0,0.0
8480559ffffffff,3.0,0.0,0.0,0.0
8480623ffffffff,1.0,0.0,0.0,0.0
8480625ffffffff,4.0,0.0,0.0,0.0
8480641ffffffff,2.0,0.0,0.0,0.0
8480643ffffffff,3.0,0.0,0.0,0.0
8480655ffffffff,7.0,0.0,0.0,0.0
8480665ffffffff,7.0,0.0,0.0,0.0
8480667ffffffff,2.0,0.0,0.0,0.0
848066bffffffff,9.0,0.0,0.0,0.0
8480685ffffffff,2.0,0.0,0.0,0.0
84806a3ffffffff,10.0,0.0,0.0,0.0
84806a7ffffffff,12.0,0.0,0.0,0.0
84806abffffffff,9.0,0.0,0.0,0.0
84806b7ffffffff,1.0,0.0,0.0,0.0
84806c3ffffffff,2.0,0.0,0.0,0.0
84806ddffffffff,4.0,0.0,0.0,0.0
84806e7ffffffff,5.0,0.0,0.0,0.0
84806ebffffffff,1.0,0.0,0.0,0.0
8480713ffffffff,43.0,0.0,0.0,0.0
8480721ffffffff,2.0,0.0,0.0,0.0
8480723ffffffff,2.0,0.0,0.0,0.0
8480731ffffffff,2.0,0.0,0.0,0.0
8480733ffffffff,2.0,0.0,0.0,0.0
8480737ffffffff,28.0,0.0,0.0,0.0
8480745ffffffff,4.0,0.0,0.0,0.0
8480747ffffffff,2.0,0.0,0.0,0.0
848075bffffffff,4.0,0.0,0.0,0.0
848075dffffffff,1.0,0.0,0.0,0.0
8480a4dffffffff,2.0,0.0,0.0,0.0
8481005ffffffff,68.0,0.0,0.0,0.0
8481007ffffffff,2.0,0.0,0.0,0.0
8481011ffffffff,6.0,0.0,0.0,0.0
8481013ffffffff,3.0,0.0,0.0,0.0
8481023ffffffff,5.0,0.0,0.0,0.0
8481029ffffffff,126.0,0.0,0.0,0.0
848102bffffffff,8.0,0.0,0.0,0.0
848102dffffffff,8.0,0.0,0.0,0.0
8481043ffffffff,3.0,0.0,0.0,0.0
8481049ffffffff,5.0,0.0,0.0,0.0
8481051ffffffff,3.0,0.0,0.0,0.0
8481061ffffffff,4.0,0.0,0.0,0.0
8481063ffffffff,49.0,0.0,0.0,0.0
8481065ffffffff,2.0,0.0,0.0,0.0
8481069ffffffff,3.0,0.0,0.0,0.0
8481099ffffffff,4.0,0.0,0.0,0.0
84810e5ffffffff,1.0,0.0,0.0,0.0
8481101ffffffff,7.0,0.0,0.0,0.0
8481105ffffffff,6.0,0.0,0.0,0.0
8481109ffffffff,2.0,0.0,0.0,0.0
848110dffffffff,2.0,0.0,0.0,0.0
8481119ffffffff,3.0,0.0,0.0,0.0
8481121ffffffff,1.0,0.0,0.0,0.0
8481125ffffffff,28.0,0.0,0.0,0.0
8481129ffffffff,2.0,0.0,0.0,0.0
848112dffffffff,4.0,0.0,0.0,0.0
8481133ffffffff,3.0,0.0,0.0,0.0
8481137ffffffff,4.0,0.0,0.0,0.0
848113dffffffff,2.0,0.0,0.0,0.0
8481143ffffffff,6.0,0.0,0.0,0.0
8481149ffffffff,6.0,0.0,0.0,0.0
848114bffffffff,8.0,0.0,0.0,0.0
8481155ffffffff,1.0,0.0,0.0,0.0
8481157ffffffff,2.0,0.0,0.0,0.0
8481161ffffffff,6.0,0.0,0.0,0.0
8481163ffffffff,15.0,0.0,0.0,0.0
8481167ffffffff,36.0,0.0,0.0,0.0
848116bffffffff,10.0,0.0,0.0,0.0
8481187ffffffff,1.0,0.0,0.0,0.0
8481189ffffffff,6.0,0.0,0.0,0.0
848118dffffffff,1.0,0.0,0.0,0.0
8481193ffffffff,5.0,0.0,0.0,0.0
84811a1ffffffff,9.0,0.0,0.0,0.0
84811a3ffffffff,2.0,0.0,0.0,0.0
84811a5ffffffff,1.0,0.0,0.0,0.0
84811a7ffffffff,2.0,0.0,0.0,0.0
84811abffffffff,17.0,0.0,0.0,0.0
84811c5ffffffff,2.0,0.0,0.0,0.0
84811c9ffffffff,1.0,0.0,0.0,0.0
84811e1ffffffff,3.0,0.0,0.0,0.0
84811edffffffff,2.0,0.0,0.0,0.0
8481209ffffffff,1.0,0.0,0.0,0.0
848120dffffffff,2.0,0.0,0.0,0.0
8481211ffffffff,29.0,0.0,0.0,0.0
8481215ffffffff,22.0,0.0,0.0,0.0
8481219ffffffff,4.0,0.0,0.0,0.0
848121dffffffff,2.0,0.0,0.0,0.0
848123bffffffff,6.0,0.0,0.0,0.0
8481241ffffffff,3.0,0.0,0.0,0.0
8481243ffffffff,1.0,0.0,0.0,0.0
8481245ffffffff,17.0,0.0,0.0,0.0
848124bffffffff,88.0,0.0,0.0,0.0
848124dffffffff,149.0,0.0,0.0,0.0
848126bffffffff,2.0,0.0,0.0,0.0
8481285ffffffff,1.0,0.0,0.0,0.0
84812bdffffffff,10.0,0.0,0.0,0.0
84812c9ffffffff,2.0,0.0,0.0,0.0
84812d1ffffffff,8.0,0.0,0.0,0.0
84812d3ffffffff,5.0,0.0,0.0,0.0
84812d7ffffffff,23.0,0.0,0.0,0.0
84812d9ffffffff,2.0,0.0,0.0,0.0
8481303ffffffff,34.0,0.0,0.0,0.0
8481307ffffffff,4.0,0.0,0.0,0.0
848130bffffffff,2.0,0.0,0.0,0.0
848130dffffffff,4.0,0.0,0.0,0.0
8481311ffffffff,3.0,0.0,0.0,0.0
8481317ffffffff,3.0,0.0,0.0,0.0
848131dffffffff,1.0,0.0,0.0,0.0
8481321ffffffff,13.0,0.0,0.0,0.0
8481323ffffffff,7.0,0.0,0.0,0.0
8481327ffffffff,39.0,0.0,0.0,0.0
8481329ffffffff,2.0,0.0,0.0,0.0
848132bffffffff,4.0,0.0,0.0,0.0
848132dffffffff,7.0,0.0,0.0,0.0
8481331ffffffff,17.0,0.0,0.0,0.0
8481337ffffffff,10.0,0.0,0.0,0.0
8481339ffffffff,273.0,0.0,0.0,0.0
848133dffffffff,2.0,0.0,0.0,0.0
8481343ffffffff,6.0,0.0,0.0,0.0
8481345ffffffff,2.0,0.0,0.0,0.0
848134bffffffff,2.0,0.0,0.0,0.0
848134dffffffff,3.0,0.0,0.0,0.0
8481351ffffffff,2.0,0.0,0.0,0.0
8481363ffffffff,41.0,0.0,0.0,0.0
8481367ffffffff,2.0,0.0,0.0,0.0
848136bffffffff,2.0,0.0,0.0,0.0
8481401ffffffff,8.0,0.0,0.0,0.0
8481403ffffffff,10.0,0.0,0.0,0.0
8481407ffffffff,2.0,0.0,0.0,0.0
8481415ffffffff,5.0,0.0,0.0,0.0
8481423ffffffff,7.0,0.0,0.0,0.0
8481429ffffffff,1.0,0.0,0.0,0.0
848142bffffffff,3.0,0.0,0.0,0.0
8481431ffffffff,10.0,0.0,0.0,0.0
8481433ffffffff,8.0,0.0,0.0,0.0
8481437ffffffff,2.0,0.0,0.0,0.0
8481439ffffffff,6.0,0.0,0.0,0.0
8481445ffffffff,6.0,0.0,0.0,0.0
848144bffffffff,3.0,0.0,0.0,0.0
8481455ffffffff,1.0,0.0,0.0,0.0
848145dffffffff,60.0,0.0,0.0,0.0
848146bffffffff,16.0,0.0,0.0,0.0
84814a1ffffffff,8.0,0.0,0.0,0.0
84814a9ffffffff,12.0,0.0,0.0,0.0
84814adffffffff,58.0,0.0,0.0,0.0
84814d1ffffffff,3.0,0.0,0.0,0.0
84814d5ffffffff,93.0,0.0,0.0,0.0
84814d7ffffffff,1.0,0.0,0.0,0.0
84814d9ffffffff,10.0,0.0,0.0,0.0
84814e3ffffffff,14.0,0.0,0.0,0.0
84814e5ffffffff,27.0,0.0,0.0,0.0
84814e7ffffffff,28.0,0.0,0.0,0.0
84814e9ffffffff,2.0,0.0,0.0,0.0
84814ebffffffff,12.0,0.0,0.0,0.0
8481507ffffffff,4.0,0.0,0.0,0.0
8481513ffffffff,6.0,0.0,0.0,0.0
848151bffffffff,1.0,0.0,0.0,0.0
8481581ffffffff,3.0,0.0,0.0,0.0
8481583ffffffff,11.0,0.0,0.0,0.0
84815abffffffff,8.0,0.0,0.0,0.0
84815c9ffffffff,9.0,0.0,0.0,0.0
84815d1ffffffff,2.0,0.0,0.0,0.0
84815d3ffffffff,2.0,0.0,0.0,0.0
84815d7ffffffff,2.0,0.0,0.0,0.0
84815d9ffffffff,76.0,0.0,0.0,0.0
84815dbffffffff,2.0,0.0,0.0,0.0
84815e9ffffffff,3.0,0.0,0.0,0.0
848162bffffffff,51.0,0.0,0.0,0.0
8481635ffffffff,76.0,0.0,0.0,0.0
8481637ffffffff,6.0,0.0,0.0,0.0
8481639ffffffff,1.0,0.0,0.0,0.0
848166dffffffff,10.0,0.0,0.0,0.0
8481705ffffffff,2.0,0.0,0.0,0.0
8481709ffffffff,3.0,0.0,0.0,0.0
8481711ffffffff,50.0,0.0,0.0,0.0
8481713ffffffff,42.0,0.0,0.0,0.0
8481715ffffffff,2.0,0.0,0.0,0.0
848171bffffffff,2.0,0.0,0.0,0.0
8481729ffffffff,5.0,0.0,0.0,0.0
848173dffffffff,3.0,0.0,0.0,0.0
8481743ffffffff,1.0,0.0,0.0,0.0
848174bffffffff,2.0,0.0,0.0,0.0
8481757ffffffff,2.0,0.0,0.0,0.0
848175dffffffff,13.0,0.0,0.0,0.0
8481763ffffffff,2.0,0.0,0.0,0.0
8481801ffffffff,13.0,0.0,0.0,0.0
8481803ffffffff,8.0,0.0,0.0,0.0
8481809ffffffff,14.0,0.0,0.0,0.0
848180bffffffff,15.0,0.0,0.0,0.0
8481811ffffffff,3.0,0.0,0.0,0.0
8481819ffffffff,5.0,0.0,0.0,0.0
848181dffffffff,18.0,0.0,0.0,0.0
8481833ffffffff,14.0,0.0,0.0,0.0
8481837ffffffff,31.0,0.0,0.0,0.0
8481839ffffffff,52.0,0.0,0.0,0.0
848183bffffffff,2.0,0.0,0.0,0.0
8481851ffffffff,59.0,0.0,0.0,0.0
8481853ffffffff,2.0,0.0,0.0,0.0
8481855ffffffff,17.0,0.0,0.0,0.0
8481857ffffffff,199.0,0.0,0.0,0.0
8481859ffffffff,14.0,0.0,0.0,0.0
848185bffffffff,9.0,0.0,0.0,0.0
848185dffffffff,105.0,0.0,0.0,0.0
8481881ffffffff,18.0,0.0,0.0,0.0
8481885ffffffff,25.0,0.0,0.0,0.0
848188dffffffff,24.0,0.0,0.0,0.0
84818a7ffffffff,11.0,0.0,0.0,0.0
84818abffffffff,5.0,0.0,0.0,0.0
84818b1ffffffff,4.0,0.0,0.0,0.0
84818b3ffffffff,18.0,0.0,0.0,0.0
84818bbffffffff,18.0,0.0,0.0,0.0
84818c1ffffffff,2.0,0.0,0.0,0.0
84818c3ffffffff,6.0,0.0,0.0,0.0
84818c7ffffffff,6.0,0.0,0.0,0.0
84818d9ffffffff,2.0,0.0,0.0,0.0
84818dbffffffff,8.0,0.0,0.0,0.0
84818e1ffffffff,73.0,0.0,0.0,0.0
84818e3ffffffff,6.0,0.0,0.0,0.0
84818e7ffffffff,1.0,0.0,0.0,0.0
84818edffffffff,3.0,0.0,0.0,0.0
8481999ffffffff,4.0,0.0,0.0,0.0
848199bffffffff,2.0,0.0,0.0,0.0
84819d1ffffffff,15.0,0.0,0.0,0.0
84819d3ffffffff,32.0,0.0,0.0,0.0
84819d9ffffffff,61.0,0.0,0.0,0.0
84819dbffffffff,8.0,0.0,0.0,0.0
8481a13ffffffff,1.0,0.0,0.0,0.0
8481a17ffffffff,7.0,0.0,0.0,0.0
8481a1bffffffff,1.0,0.0,0.0,0.0
8481a8bffffffff,2.0,0.0,0.0,0.0
8481a8dffffffff,5.0,0.0,0.0,0.0
8481a93ffffffff,3.0,0.0,0.0,0.0
8481a99ffffffff,3.0,0.0,0.0,0.0
8481aa3ffffffff,3.0,0.0,0.0,0.0
8481aadffffffff,4.0,0.0,0.0,0.0
8481ac3ffffffff,20.0,0.0,0.0,0.0
8481ad1ffffffff,103.0,0.0,0.0,0.0
8481ad5ffffffff,12.0,0.0,0.0,0.0
8481ad9ffffffff,3.0,0.0,0.0,0.0
8481addffffffff,4.0,0.0,0.0,0.0
8481ae3ffffffff,2.0,0.0,0.0,0.0
848a003ffffffff,36.0,0.0,4.0,0.0
848a00bffffffff,9.0,0.0,0.0,0.0
848a01dffffffff,10.0,0.0,0.0,0.0
848a04bffffffff,5.0,0.0,0.0,0.0
848a051ffffffff,11.0,0.0,0.0,0.0
848a059ffffffff,33.0,0.0,0.0,0.0
848a05bffffffff,26.0,0.0,1.0,0.0
848a05dffffffff,8.0,0.0,0.0,0.0
848a067ffffffff,1.0,0.0,0.0,0.0
848a069ffffffff,47.0,0.0,0.0,0.0
848a109ffffffff,11.0,0.0,0.0,0.0
848a121ffffffff,2.0,0.0,0.0,0.0
848a155ffffffff,11.0,0.0,0.0,0.0
848a157ffffffff,6.0,0.0,0.0,0.0
848a185ffffffff,2.0,0.0,0.0,0.0
848a191ffffffff,3.0,0.0,3.0,0.0
848a1a7ffffffff,9.0,0.0,0.0,0.0
848a1abffffffff,4.0,0.0,0.0,0.0
848a1b1ffffffff,4.0,0.0,3.0,0.0
848a213ffffffff,12.0,0.0,0.0,0.0
848a217ffffffff,2.0,0.0,0.0,0.0
848a223ffffffff,2.0,0.0,0.0,0.0
848a227ffffffff,2.0,0.0,0.0,0.0
848a233ffffffff,3.0,0.0,0.0,0.0
848a23bffffffff,6.0,0.0,0.0,0.0
848a249ffffffff,2.0,0.0,0.0,0.0
848a25bffffffff,2.0,0.0,0.0,0.0
848a2cdffffffff,4.0,0.0,0.0,0.0
848a2edffffffff,9.0,0.0,0.0,0.0
848a313ffffffff,8.0,0.0,0.0,0.0
848a317ffffffff,5.0,0.0,0.0,0.0
848a337ffffffff,12.0,0.0,0.0,0.0
848a33bffffffff,5.0,0.0,0.0,0.0
848a359ffffffff,1.0,0.0,0.0,0.0
848a35dffffffff,3.0,0.0,0.0,0.0
848a40dffffffff,1.0,0.0,0.0,0.0
848a451ffffffff,149.0,0.0,0.0,0.0
848a459ffffffff,178.0,0.0,0.0,0.0
848a45bffffffff,261.0,0.0,5.0,0.0
848a45dffffffff,525.0,0.0,0.0,0.0
848a4b9ffffffff,2.0,0.0,0.0,0.0
848a4e5ffffffff,1.0,0.0,0.0,0.0
848a51dffffffff,2.0,0.0,0.0,0.0
848a525ffffffff,2.0,0.0,0.0,0.0
848a565ffffffff,4.0,0.0,0.0,0.0
848a5a1ffffffff,1.0,0.0,1.0,0.0
848a637ffffffff,5.0,0.0,0.0,0.0
848a68bffffffff,41.0,0.0,0.0,0.0
848a699ffffffff,520.0,0.0,0.0,0.0
848a69bffffffff,2.0,0.0,0.0,0.0
848a69dffffffff,10.0,0.0,0.0,0.0
848a6d1ffffffff,11.0,0.0,0.0,0.0
848a6d3ffffffff,574.0,0.0,0.0,0.0
848a6d7ffffffff,385.0,0.0,0.0,0.0
848a6d9ffffffff,234.0,0.0,0.0,0.0
848a6dbffffffff,326.0,0.0,0.0,0.0
848a6e5ffffffff,1.0,0.0,0.0,0.0
848a703ffffffff,7.0,0.0,0.0,0.0
848a707ffffffff,6.0,0.0,0.0,0.0
848a70bffffffff,16.0,0.0,0.0,0.0
848a73dffffffff,4.0,0.0,0.0,0.0
848a755ffffffff,4.0,0.0,0.0,0.0
848a809ffffffff,18.0,0.0,0.0,0.0
848a81bffffffff,9.0,0.0,0.0,0.0
848a827ffffffff,4.0,0.0,0.0,0.0
848a857ffffffff,4.0,0.0,0.0,0.0
848a85bffffffff,10.0,0.0,0.0,0.0
848a85dffffffff,3.0,0.0,0.0,0.0
848a8c1ffffffff,14.0,0.0,0.0,0.0
848a8c9ffffffff,1.0,0.0,0.0,0.0
848a8cbffffffff,7.0,0.0,3.0,0.0
848a8cdffffffff,19.0,0.0,0.0,0.0
848a8d9ffffffff,2.0,0.0,0.0,0.0
848a8e1ffffffff,3.0,0.0,0.0,0.0
848a8ebffffffff,1.0,0.0,0.0,0.0
848a901ffffffff,2.0,0.0,0.0,0.0
848a927ffffffff,22.0,0.0,0.0,0.0
848a963ffffffff,2.0,0.0,0.0,0.0
848a9c1ffffffff,23.0,0.0,0.0,0.0
848a9c5ffffffff,2.0,0.0,0.0,0.0
848a9c9ffffffff,4.0,0.0,0.0,0.0
848a9d1ffffffff,5.0,0.0,0.0,0.0
848a9d7ffffffff,4.0,0.0,0.0,0.0
848a9d9ffffffff,4.0,0.0,0.0,0.0
848aa51ffffffff,2.0,0.0,0.0,0.0
848aa87ffffffff,1.0,0.0,0.0,0.0
848aa8bffffffff,6.0,0.0,0.0,0.0
848aa93ffffffff,14.0,0.0,0.0,0.0
848aa97ffffffff,7.0,0.0,0.0,0.0
848aa9dffffffff,14.0,0.0,0.0,0.0
848aaa3ffffffff,25.0,0.0,0.0,0.0
848aaa5ffffffff,27.0,0.0,0.0,0.0
848aaadffffffff,31.0,0.0,0.0,0.0
848aab1ffffffff,20.0,0.0,0.0,0.0
848aab3ffffffff,6.0,0.0,0.0,0.0
848aab5ffffffff,28.0,0.0,3.0,0.0
848aab9ffffffff,24.0,0.0,0.0,0.0
848aabdffffffff,7.0,0.0,0.0,0.0
848aac9ffffffff,1.0,0.0,0.0,0.0
848aadbffffffff,2.0,0.0,0.0,0.0
848aaddffffffff,8.0,0.0,0.0,0.0
848ab65ffffffff,3.0,0.0,0.0,0.0
848ad13ffffffff,52.0,0.0,0.0,0.0
848ad15ffffffff,1.0,0.0,0.0,0.0
848ad89ffffffff,2.0,0.0,0.0,0.0
848ad8dffffffff,4.0,0.0,0.0,0.0
848ada3ffffffff,18.0,0.0,0.0,0.0
848ada9ffffffff,18.0,0.0,0.0,0.0
848adabffffffff,1.0,0.0,0.0,0.0
848adb1ffffffff,4.0,0.0,0.0,0.0
848adbbffffffff,36.0,0.0,0.0,0.0
