cell_id,Sicalis luteola,Sicalis luteola [chrysops Group],Sicalis luteola bogotensis,Sicalis luteola [luteola Group]
84c2297ffffffff,1.0,0.0,0.0,0.0
84c2299ffffffff,4.0,0.0,0.0,0.0
84c229bffffffff,2.0,0.0,0.0,0.0
84c22a1ffffffff,56.0,0.0,0.0,0.0
84c22a3ffffffff,3.0,0.0,0.0,0.0
84c22a5ffffffff,17.0,0.0,0.0,0.0
84c22a7ffffffff,8.0,0.0,0.0,0.0
84c22a9ffffffff,22.0,0.0,0.0,0.0
84c22abffffffff,99.0,0.0,0.0,0.0
84c22adffffffff,183.0,0.0,0.0,0.0
84c22b1ffffffff,2.0,0.0,0.0,0.0
84c22b3ffffffff,2.0,0.0,0.0,0.0
84c22b7ffffffff,2.0,0.0,0.0,0.0
84c22b9ffffffff,8.0,0.0,0.0,0.0
84c22bdffffffff,2.0,0.0,0.0,0.0
84c22c1ffffffff,3.0,0.0,0.0,0.0
84c22c5ffffffff,42.0,0.0,0.0,0.0
84c22c7ffffffff,5.0,0.0,0.0,0.0
84c22cbffffffff,4.0,0.0,0.0,0.0
84c22d3ffffffff,3.0,0.0,0.0,0.0
84c22d7ffffffff,6.0,0.0,0.0,0.0
84c22d9ffffffff,6.0,0.0,0.0,0.0
84c22e1ffffffff,82.0,0.0,0.0,0.0
84c22e3ffffffff,9.0,0.0,0.0,0.0
84c22e5ffffffff,26.0,0.0,0.0,0.0
84c22e7ffffffff,50.0,0.0,0.0,0.0
84c22e9ffffffff,16.0,0.0,0.0,0.0
84c22ebffffffff,16.0,0.0,0.0,0.0
84c22edffffffff,10.0,0.0,0.0,0.0
84c2893ffffffff,11.0,0.0,0.0,0.0
84c2c01ffffffff,2.0,0.0,0.0,0.0
84c2c03ffffffff,6.0,0.0,0.0,0.0
84c2c05ffffffff,13.0,0.0,0.0,0.0
84c2c07ffffffff,7.0,0.0,0.0,0.0
84c2c09ffffffff,2.0,0.0,0.0,0.0
84c2c0bffffffff,6.0,0.0,0.0,0.0
84c2c0dffffffff,8.0,0.0,0.0,0.0
84c2c11ffffffff,12.0,0.0,0.0,0.0
84c2c15ffffffff,15.0,0.0,0.0,0.0
84c2c17ffffffff,135.0,0.0,0.0,0.0
84c2c19ffffffff,58.0,0.0,0.0,0.0
84c2c1bffffffff,2.0,0.0,0.0,0.0
84c2c1dffffffff,12.0,0.0,0.0,0.0
84c2c23ffffffff,18.0,0.0,0.0,0.0
84c2c29ffffffff,7.0,0.0,0.0,0.0
84c2c31ffffffff,8.0,0.0,0.0,0.0
84c2c33ffffffff,2.0,0.0,0.0,0.0
84c2c37ffffffff,4.0,0.0,0.0,0.0
84c2c39ffffffff,3.0,0.0,0.0,0.0
84c2c3bffffffff,12.0,0.0,0.0,0.0
84c2c41ffffffff,23.0,0.0,0.0,0.0
84c2c45ffffffff,7.0,0.0,0.0,0.0
84c2c49ffffffff,9.0,0.0,0.0,0.0
84c2c4bffffffff,22.0,0.0,0.0,0.0
84c2c4dffffffff,24.0,0.0,0.0,0.0
84c2c51ffffffff,3.0,0.0,0.0,0.0
84c2c53ffffffff,736.0,0.0,0.0,0.0
84c2c57ffffffff,43.0,0.0,0.0,0.0
84c2c5bffffffff,257.0,0.0,0.0,0.0
84c2c5dffffffff,2.0,0.0,0.0,0.0
84c2c61ffffffff,18.0,0.0,0.0,0.0
84c2c63ffffffff,22.0,0.0,0.0,0.0
84c2c69ffffffff,37.0,0.0,0.0,0.0
84c2c6bffffffff,1.0,0.0,0.0,0.0
84c2c6dffffffff,121.0,0.0,0.0,2.0
84c2c81ffffffff,2.0,0.0,0.0,0.0
84c2c87ffffffff,3.0,0.0,0.0,0.0
84c2c8dffffffff,12.0,0.0,0.0,0.0
84c2c91ffffffff,19.0,0.0,0.0,0.0
84c2c95ffffffff,1.0,0.0,0.0,0.0
84c2c97ffffffff,74.0,0.0,0.0,0.0
84c2c99ffffffff,13.0,0.0,0.0,0.0
84c2ca1ffffffff,5.0,0.0,0.0,0.0
84c2ca3ffffffff,18.0,0.0,0.0,0.0
84c2ca5ffffffff,3.0,0.0,0.0,0.0
84c2ca7ffffffff,23.0,0.0,0.0,0.0
84c2ca9ffffffff,35.0,0.0,0.0,0.0
84c2cabffffffff,27.0,0.0,0.0,0.0
84c2cadffffffff,2.0,0.0,0.0,0.0
84c2cb1ffffffff,12.0,0.0,0.0,0.0
84c2cb3ffffffff,5.0,0.0,0.0,0.0
84c2cb5ffffffff,9.0,0.0,0.0,0.0
84c2cb9ffffffff,2.0,0.0,0.0,0.0
84c2cbdffffffff,1.0,0.0,0.0,0.0
84c2cc1ffffffff,15.0,0.0,0.0,0.0
84c2cc3ffffffff,8.0,0.0,0.0,0.0
84c2cc5ffffffff,8.0,0.0,0.0,0.0
84c2cc7ffffffff,14.0,0.0,0.0,0.0
84c2ccdffffffff,8.0,0.0,0.0,0.0
84c2cd1ffffffff,6.0,0.0,0.0,0.0
84c2cd3ffffffff,66.0,0.0,0.0,0.0
84c2cd5ffffffff,2.0,0.0,0.0,0.0
84c2cd9ffffffff,11.0,0.0,0.0,0.0
84c2cdbffffffff,65.0,0.0,0.0,0.0
84c2ce1ffffffff,46.0,0.0,0.0,0.0
84c2ce3ffffffff,7.0,0.0,0.0,0.0
84c2ce5ffffffff,7.0,0.0,0.0,0.0
84c2ce7ffffffff,4.0,0.0,0.0,0.0
84c2ce9ffffffff,16.0,0.0,0.0,0.0
84c2cedffffffff,17.0,0.0,0.0,0.0
84c2d01ffffffff,1.0,0.0,0.0,0.0
84c2d03ffffffff,30.0,0.0,0.0,0.0
84c2d05ffffffff,37.0,0.0,0.0,0.0
84c2d07ffffffff,2.0,0.0,0.0,0.0
84c2d09ffffffff,81.0,0.0,0.0,0.0
84c2d0dffffffff,95.0,0.0,0.0,0.0
84c2d17ffffffff,37.0,0.0,0.0,0.0
84c2d1dffffffff,3.0,0.0,0.0,0.0
84c2d21ffffffff,10.0,0.0,0.0,0.0
84c2d23ffffffff,7.0,0.0,0.0,0.0
84c2d27ffffffff,23.0,0.0,0.0,0.0
84c2d2bffffffff,10.0,0.0,0.0,0.0
84c2d2dffffffff,4.0,0.0,0.0,0.0
84c2d31ffffffff,6.0,0.0,0.0,0.0
84c2d33ffffffff,16.0,0.0,0.0,0.0
84c2d37ffffffff,91.0,0.0,0.0,0.0
84c2d39ffffffff,11.0,0.0,0.0,0.0
84c2d43ffffffff,72.0,0.0,0.0,0.0
84c2d45ffffffff,53.0,0.0,0.0,0.0
84c2d47ffffffff,20.0,0.0,0.0,0.0
84c2d49ffffffff,50.0,0.0,0.0,0.0
84c2d4bffffffff,67.0,0.0,0.0,0.0
84c2d4dffffffff,21.0,0.0,0.0,0.0
84c2d55ffffffff,18.0,0.0,0.0,0.0
84c2d5dffffffff,6.0,0.0,0.0,0.0
84c2d61ffffffff,5.0,0.0,0.0,0.0
84c2d63ffffffff,46.0,0.0,0.0,0.0
84c2d6bffffffff,161.0,0.0,0.0,0.0
84c2d85ffffffff,30.0,0.0,0.0,0.0
84c2d87ffffffff,4.0,0.0,0.0,0.0
84c2d8dffffffff,13.0,0.0,0.0,0.0
84c2d93ffffffff,179.0,0.0,0.0,13.0
84c2d95ffffffff,1.0,0.0,0.0,0.0
84c2d97ffffffff,3.0,0.0,0.0,0.0
84c2d9bffffffff,19.0,0.0,0.0,0.0
84c2d9dffffffff,1.0,0.0,0.0,0.0
84c2da1ffffffff,3.0,0.0,0.0,0.0
84c2db1ffffffff,18.0,0.0,0.0,0.0
84c2db3ffffffff,2.0,0.0,0.0,0.0
84c2db7ffffffff,2.0,0.0,0.0,0.0
84c2db9ffffffff,6.0,0.0,0.0,0.0
84c2dbbffffffff,10.0,0.0,0.0,0.0
84c2dc3ffffffff,6.0,0.0,0.0,0.0
84c2dc7ffffffff,1.0,0.0,0.0,0.0
84c2dc9ffffffff,10.0,0.0,0.0,0.0
84c2dd1ffffffff,6.0,0.0,0.0,0.0
84c2dd5ffffffff,30.0,0.0,0.0,0.0
84c2dd9ffffffff,2.0,0.0,0.0,0.0
84c2ddbffffffff,6.0,0.0,0.0,0.0
84c2de1ffffffff,2.0,0.0,0.0,0.0
84c2de5ffffffff,1.0,0.0,0.0,0.0
84c2de9ffffffff,1.0,0.0,0.0,0.0
84c2debffffffff,6.0,0.0,0.0,0.0
84c2dedffffffff,12.0,0.0,0.0,0.0
84c2e01ffffffff,32.0,0.0,0.0,0.0
84c2e03ffffffff,30.0,0.0,0.0,0.0
84c2e05ffffffff,7.0,0.0,0.0,0.0
84c2e07ffffffff,77.0,0.0,0.0,0.0
84c2e09ffffffff,3.0,0.0,0.0,0.0
84c2e0bffffffff,75.0,0.0,0.0,0.0
84c2e0dffffffff,23.0,0.0,0.0,0.0
84c2e11ffffffff,4.0,0.0,0.0,0.0
84c2e13ffffffff,6.0,0.0,0.0,0.0
84c2e17ffffffff,78.0,0.0,0.0,0.0
84c2e19ffffffff,4.0,0.0,0.0,0.0
84c2e1bffffffff,40.0,0.0,0.0,0.0
84c2e1dffffffff,29.0,0.0,0.0,0.0
84c2e21ffffffff,127.0,0.0,0.0,0.0
84c2e23ffffffff,68.0,0.0,0.0,0.0
84c2e29ffffffff,84.0,0.0,0.0,0.0
84c2e2bffffffff,45.0,0.0,0.0,0.0
84c2e2dffffffff,82.0,0.0,0.0,0.0
84c2e31ffffffff,303.0,0.0,0.0,0.0
84c2e33ffffffff,162.0,0.0,0.0,0.0
84c2e35ffffffff,26.0,0.0,0.0,0.0
84c2e37ffffffff,1.0,0.0,0.0,0.0
84c2e39ffffffff,314.0,0.0,0.0,0.0
84c2e3bffffffff,94.0,0.0,0.0,0.0
84c2e3dffffffff,124.0,0.0,0.0,0.0
84c2e41ffffffff,6.0,0.0,0.0,0.0
84c2e43ffffffff,26.0,0.0,0.0,0.0
84c2e47ffffffff,2.0,0.0,0.0,0.0
84c2e49ffffffff,4.0,0.0,0.0,0.0
84c2e51ffffffff,1.0,0.0,0.0,0.0
84c2e53ffffffff,6.0,0.0,0.0,0.0
84c2e55ffffffff,5.0,0.0,0.0,0.0
84c2e57ffffffff,5.0,0.0,0.0,0.0
84c2e5dffffffff,14.0,0.0,0.0,0.0
84c2e61ffffffff,21.0,0.0,0.0,0.0
84c2e63ffffffff,22.0,0.0,0.0,0.0
84c2e67ffffffff,66.0,0.0,0.0,0.0
84c2e69ffffffff,2.0,0.0,0.0,0.0
84c2e6bffffffff,11.0,0.0,0.0,0.0
84c2e6dffffffff,4.0,0.0,0.0,0.0
84c2e85ffffffff,27.0,0.0,0.0,0.0
84c2e87ffffffff,8.0,0.0,0.0,0.0
84c2e89ffffffff,1.0,0.0,0.0,0.0
84c2e8bffffffff,2.0,0.0,0.0,0.0
84c2e91ffffffff,16.0,0.0,0.0,0.0
84c2e97ffffffff,2.0,0.0,0.0,0.0
84c2e99ffffffff,122.0,0.0,0.0,0.0
84c2e9bffffffff,28.0,0.0,0.0,0.0
84c2ea1ffffffff,67.0,0.0,0.0,0.0
84c2ea3ffffffff,7.0,0.0,0.0,0.0
84c2ea5ffffffff,2.0,0.0,0.0,0.0
84c2ea7ffffffff,4.0,0.0,0.0,0.0
84c2eadffffffff,72.0,0.0,0.0,0.0
84c2eb1ffffffff,1.0,0.0,0.0,0.0
84c2eb5ffffffff,6.0,0.0,0.0,0.0
84c2eb7ffffffff,6.0,0.0,0.0,0.0
84c2eb9ffffffff,5.0,0.0,0.0,0.0
84c2ebbffffffff,17.0,0.0,0.0,0.0
84c2ec1ffffffff,2.0,0.0,0.0,0.0
84c2ec5ffffffff,15.0,0.0,0.0,0.0
84c2ec9ffffffff,2.0,0.0,0.0,0.0
84c2ecdffffffff,54.0,0.0,0.0,0.0
84c2ee1ffffffff,26.0,0.0,0.0,0.0
84c2ee3ffffffff,12.0,0.0,0.0,0.0
84c2ee5ffffffff,20.0,0.0,0.0,0.0
84c2ee7ffffffff,22.0,0.0,0.0,0.0
84c2ee9ffffffff,1.0,0.0,0.0,0.0
84c2eedffffffff,18.0,0.0,0.0,0.0
84c2f11ffffffff,364.0,0.0,0.0,0.0
84c2f13ffffffff,9.0,0.0,0.0,0.0
84c2f15ffffffff,81.0,0.0,0.0,0.0
84c2f17ffffffff,43.0,0.0,0.0,0.0
84c2f1dffffffff,13.0,0.0,0.0,0.0
84c2f23ffffffff,105.0,0.0,0.0,0.0
84c2f27ffffffff,252.0,0.0,0.0,1.0
84c2f2bffffffff,50.0,0.0,0.0,0.0
84c2f31ffffffff,21.0,0.0,0.0,0.0
84c2f33ffffffff,20.0,0.0,0.0,0.0
84c2f35ffffffff,21.0,0.0,0.0,0.0
84c2f37ffffffff,110.0,0.0,0.0,0.0
84c2f39ffffffff,86.0,0.0,0.0,0.0
84c2f3bffffffff,7.0,0.0,0.0,0.0
84c2f3dffffffff,159.0,0.0,0.0,0.0
84c3053ffffffff,3.0,0.0,0.0,0.0
84c3083ffffffff,33.0,0.0,0.0,0.0
84c3089ffffffff,2.0,0.0,0.0,0.0
84c308bffffffff,6.0,0.0,0.0,0.0
84c3093ffffffff,24.0,0.0,0.0,2.0
84c3095ffffffff,6.0,0.0,0.0,0.0
84c3097ffffffff,8.0,0.0,0.0,0.0
84c309dffffffff,2.0,0.0,0.0,0.0
84c30b9ffffffff,3.0,0.0,0.0,0.0
84c30d1ffffffff,3.0,0.0,0.0,0.0
84c30d9ffffffff,2.0,0.0,0.0,0.0
84c3201ffffffff,9.0,0.0,0.0,0.0
84c3203ffffffff,8.0,0.0,0.0,0.0
84c320dffffffff,14.0,0.0,0.0,0.0
84c3215ffffffff,4.0,0.0,0.0,0.0
84c3217ffffffff,30.0,0.0,0.0,0.0
84c3219ffffffff,6.0,0.0,0.0,0.0
84c3239ffffffff,70.0,0.0,0.0,0.0
84c3241ffffffff,20.0,0.0,0.0,0.0
84c3247ffffffff,2.0,0.0,0.0,0.0
84c3255ffffffff,2.0,0.0,0.0,0.0
84c3281ffffffff,9.0,0.0,0.0,0.0
84c3297ffffffff,127.0,0.0,0.0,6.0
84c3299ffffffff,4.0,0.0,0.0,0.0
84c329bffffffff,15.0,0.0,0.0,0.0
84c329dffffffff,1.0,0.0,0.0,0.0
84c32a5ffffffff,2.0,0.0,0.0,0.0
84c32a9ffffffff,3.0,0.0,0.0,0.0
84c32adffffffff,11.0,0.0,0.0,0.0
84c32b3ffffffff,5.0,0.0,0.0,0.0
84c32bbffffffff,9.0,0.0,0.0,0.0
84c32d3ffffffff,2.0,0.0,0.0,0.0
84c32e1ffffffff,40.0,0.0,0.0,0.0
84c32e3ffffffff,12.0,0.0,0.0,0.0
84c32edffffffff,45.0,0.0,0.0,0.0
84c3401ffffffff,72.0,0.0,0.0,0.0
84c3403ffffffff,70.0,0.0,0.0,0.0
84c3405ffffffff,6.0,0.0,0.0,0.0
84c3409ffffffff,4.0,0.0,0.0,0.0
84c340bffffffff,2.0,0.0,0.0,0.0
84c340dffffffff,26.0,0.0,0.0,0.0
84c3411ffffffff,10.0,0.0,0.0,0.0
84c3415ffffffff,18.0,0.0,0.0,0.0
84c3417ffffffff,7.0,0.0,0.0,0.0
84c341dffffffff,6.0,0.0,0.0,0.0
84c3421ffffffff,3.0,0.0,0.0,0.0
84c3427ffffffff,11.0,0.0,0.0,0.0
84c3437ffffffff,2.0,0.0,0.0,0.0
84c3439ffffffff,17.0,0.0,0.0,0.0
84c343bffffffff,28.0,0.0,0.0,0.0
84c343dffffffff,4.0,0.0,0.0,0.0
84c3443ffffffff,4.0,0.0,0.0,0.0
84c3445ffffffff,5.0,0.0,0.0,0.0
84c3447ffffffff,7.0,0.0,0.0,0.0
84c344bffffffff,2.0,0.0,0.0,0.0
84c3451ffffffff,1.0,0.0,0.0,0.0
84c3453ffffffff,4.0,0.0,0.0,0.0
84c3457ffffffff,4.0,0.0,0.0,0.0
84c3459ffffffff,13.0,0.0,0.0,0.0
84c345bffffffff,8.0,0.0,0.0,0.0
84c345dffffffff,32.0,0.0,0.0,0.0
84c3465ffffffff,1.0,0.0,0.0,0.0
84c3467ffffffff,14.0,0.0,0.0,0.0
84c3469ffffffff,4.0,0.0,0.0,0.0
84c346bffffffff,1.0,0.0,0.0,0.0
84c3481ffffffff,9.0,0.0,0.0,0.0
84c3483ffffffff,2.0,0.0,0.0,0.0
84c3485ffffffff,8.0,0.0,0.0,0.0
84c3487ffffffff,3.0,0.0,0.0,0.0
84c3489ffffffff,21.0,0.0,0.0,0.0
84c348bffffffff,4.0,0.0,0.0,0.0
84c348dffffffff,2.0,0.0,0.0,0.0
84c3491ffffffff,17.0,0.0,0.0,0.0
84c3493ffffffff,18.0,0.0,0.0,0.0
84c3495ffffffff,1.0,0.0,0.0,0.0
84c3497ffffffff,22.0,0.0,0.0,0.0
84c349bffffffff,55.0,0.0,0.0,0.0
84c349dffffffff,8.0,0.0,0.0,0.0
84c34a1ffffffff,4.0,0.0,0.0,0.0
84c34a3ffffffff,5.0,0.0,0.0,0.0
84c34a7ffffffff,2.0,0.0,0.0,0.0
84c34b1ffffffff,3.0,0.0,0.0,0.0
84c34b3ffffffff,1.0,0.0,0.0,0.0
84c34bbffffffff,146.0,0.0,0.0,0.0
84c34bdffffffff,8.0,0.0,0.0,0.0
84c34c5ffffffff,2.0,0.0,0.0,0.0
84c34c7ffffffff,4.0,0.0,0.0,0.0
84c34c9ffffffff,6.0,0.0,0.0,0.0
84c34cbffffffff,10.0,0.0,0.0,0.0
84c34cdffffffff,3.0,0.0,0.0,0.0
84c34d1ffffffff,4.0,0.0,0.0,0.0
84c34d3ffffffff,5.0,0.0,0.0,0.0
84c34d5ffffffff,1.0,0.0,0.0,0.0
84c34ddffffffff,1.0,0.0,0.0,0.0
84c34e1ffffffff,2.0,0.0,0.0,0.0
84c34e3ffffffff,22.0,0.0,0.0,0.0
84c34e7ffffffff,13.0,0.0,0.0,0.0
84c34e9ffffffff,49.0,0.0,0.0,0.0
84c34ebffffffff,7.0,0.0,0.0,0.0
84c34edffffffff,5.0,0.0,0.0,0.0
84c3501ffffffff,28.0,0.0,0.0,3.0
84c3503ffffffff,42.0,0.0,0.0,0.0
84c3505ffffffff,20.0,0.0,0.0,0.0
84c3507ffffffff,13.0,0.0,0.0,0.0
84c3509ffffffff,37.0,0.0,0.0,0.0
84c350bffffffff,4.0,0.0,0.0,0.0
84c350dffffffff,28.0,0.0,0.0,0.0
84c3511ffffffff,2.0,0.0,0.0,0.0
84c3515ffffffff,4.0,0.0,0.0,0.0
84c3519ffffffff,5.0,0.0,0.0,0.0
84c351bffffffff,3.0,0.0,0.0,0.0
84c351dffffffff,25.0,0.0,0.0,0.0
84c3521ffffffff,17.0,0.0,0.0,0.0
84c3529ffffffff,2.0,0.0,0.0,0.0
84c352dffffffff,4.0,0.0,0.0,0.0
84c3531ffffffff,4.0,0.0,0.0,0.0
84c3539ffffffff,33.0,0.0,0.0,0.0
84c353dffffffff,20.0,0.0,0.0,0.0
84c3543ffffffff,10.0,0.0,0.0,0.0
84c3545ffffffff,15.0,0.0,0.0,0.0
84c3547ffffffff,20.0,0.0,0.0,0.0
84c3551ffffffff,1.0,0.0,0.0,0.0
84c3553ffffffff,20.0,0.0,0.0,0.0
84c3555ffffffff,13.0,0.0,0.0,0.0
84c3557ffffffff,6.0,0.0,0.0,0.0
84c355bffffffff,4.0,0.0,0.0,0.0
84c355dffffffff,2.0,0.0,0.0,0.0
84c3563ffffffff,9.0,0.0,0.0,0.0
84c3567ffffffff,2.0,0.0,0.0,0.0
84c3569ffffffff,35.0,0.0,0.0,0.0
84c356bffffffff,100.0,0.0,0.0,0.0
84c356dffffffff,21.0,0.0,0.0,0.0
84c3581ffffffff,4.0,0.0,0.0,0.0
84c3585ffffffff,2.0,0.0,0.0,0.0
84c358bffffffff,3.0,0.0,0.0,0.0
84c3595ffffffff,2.0,0.0,0.0,0.0
84c359dffffffff,5.0,0.0,0.0,0.0
84c35a5ffffffff,1.0,0.0,0.0,0.0
84c35a7ffffffff,1.0,0.0,0.0,0.0
84c35adffffffff,22.0,0.0,0.0,0.0
84c35b1ffffffff,1.0,0.0,0.0,0.0
84c35b3ffffffff,1.0,0.0,0.0,0.0
84c35b5ffffffff,4.0,0.0,0.0,0.0
84c35b7ffffffff,7.0,0.0,0.0,0.0
84c35c5ffffffff,1.0,0.0,0.0,0.0
84c35c9ffffffff,2.0,0.0,0.0,0.0
84c35cdffffffff,3.0,0.0,0.0,0.0
84c35d1ffffffff,4.0,0.0,0.0,0.0
84c35d9ffffffff,8.0,0.0,0.0,0.0
84c35edffffffff,4.0,0.0,0.0,0.0
84c3603ffffffff,11.0,0.0,0.0,0.0
84c3605ffffffff,1.0,0.0,0.0,0.0
84c3607ffffffff,4.0,0.0,0.0,0.0
84c3609ffffffff,14.0,0.0,0.0,0.0
84c360bffffffff,2.0,0.0,0.0,0.0
84c360dffffffff,23.0,0.0,0.0,0.0
84c3623ffffffff,2.0,0.0,0.0,0.0
84c3625ffffffff,2.0,0.0,0.0,0.0
84c3643ffffffff,2.0,0.0,0.0,0.0
84c3659ffffffff,6.0,0.0,0.0,0.0
84c3663ffffffff,6.0,0.0,0.0,0.0
84c36a3ffffffff,7.0,0.0,0.0,0.0
84c36a7ffffffff,2.0,0.0,0.0,0.0
84c36abffffffff,2.0,0.0,0.0,0.0
84c36b3ffffffff,1.0,0.0,0.0,0.0
84c36b5ffffffff,8.0,0.0,0.0,0.0
84c36bbffffffff,1.0,0.0,0.0,0.0
84c36c7ffffffff,2.0,0.0,0.0,0.0
84c36d9ffffffff,5.0,0.0,0.0,0.0
84c36ddffffffff,3.0,0.0,0.0,0.0
84c36e9ffffffff,1.0,0.0,0.0,0.0
84c3709ffffffff,26.0,0.0,0.0,0.0
84c3713ffffffff,2.0,0.0,0.0,0.0
84c371bffffffff,111.0,0.0,0.0,0.0
84c371dffffffff,9.0,0.0,0.0,0.0
84c3733ffffffff,14.0,0.0,0.0,0.0
84c3735ffffffff,16.0,0.0,0.0,0.0
84c3737ffffffff,2.0,0.0,0.0,0.0
84c3739ffffffff,21.0,0.0,0.0,0.0
84c373bffffffff,4.0,0.0,0.0,0.0
84c373dffffffff,5.0,0.0,0.0,0.0
84c3743ffffffff,1.0,0.0,0.0,0.0
84c3755ffffffff,8.0,0.0,0.0,0.0
84c3759ffffffff,6.0,0.0,0.0,0.0
84c375bffffffff,1.0,0.0,0.0,0.0
84c375dffffffff,8.0,0.0,0.0,0.0
84c3765ffffffff,8.0,0.0,0.0,0.0
84c3767ffffffff,31.0,0.0,0.0,0.0
84c3769ffffffff,2.0,0.0,0.0,0.0
84c376dffffffff,32.0,0.0,0.0,6.0
84ce127ffffffff,17.0,0.0,0.0,0.0
84ce169ffffffff,2.0,0.0,0.0,0.0
84ce807ffffffff,13.0,0.0,0.0,0.0
84ce809ffffffff,25.0,0.0,0.0,0.0
84ce80bffffffff,50.0,0.0,0.0,0.0
84ce80dffffffff,14.0,0.0,0.0,0.0
84ce811ffffffff,3.0,0.0,0.0,0.0
84ce813ffffffff,30.0,0.0,0.0,0.0
84ce817ffffffff,11.0,0.0,0.0,0.0
84ce819ffffffff,11.0,0.0,0.0,0.0
84ce81bffffffff,18.0,0.0,0.0,0.0
84ce81dffffffff,5.0,0.0,0.0,0.0
84ce827ffffffff,1.0,0.0,0.0,0.0
84ce82bffffffff,5.0,0.0,0.0,0.0
84ce831ffffffff,21.0,0.0,0.0,0.0
84ce833ffffffff,4.0,0.0,0.0,0.0
84ce835ffffffff,8.0,0.0,0.0,0.0
84ce837ffffffff,2.0,0.0,0.0,0.0
84ce839ffffffff,192.0,0.0,0.0,0.0
84ce83bffffffff,2.0,0.0,0.0,0.0
84ce83dffffffff,34.0,0.0,0.0,0.0
84ce843ffffffff,4.0,0.0,0.0,0.0
84ce851ffffffff,2.0,0.0,0.0,0.0
84ce853ffffffff,2.0,0.0,0.0,0.0
84ce855ffffffff,7.0,0.0,0.0,0.0
84ce859ffffffff,5.0,0.0,0.0,0.0
84ce85bffffffff,6.0,0.0,0.0,0.0
84ce863ffffffff,2.0,0.0,0.0,0.0
84ce881ffffffff,253.0,0.0,0.0,0.0
84ce885ffffffff,24.0,0.0,0.0,0.0
84ce887ffffffff,83.0,0.0,0.0,0.0
84ce88dffffffff,42.0,0.0,0.0,0.0
84ce895ffffffff,12.0,0.0,0.0,0.0
84ce8a1ffffffff,21.0,0.0,0.0,0.0
84ce8a3ffffffff,29.0,0.0,0.0,0.0
84ce8a5ffffffff,1.0,0.0,0.0,0.0
84ce8a9ffffffff,111.0,0.0,0.0,0.0
84ce8abffffffff,7.0,0.0,0.0,0.0
84ce8b1ffffffff,3.0,0.0,0.0,0.0
84ce8b5ffffffff,15.0,0.0,0.0,0.0
84ce8b9ffffffff,4.0,0.0,0.0,0.0
84ce8bdffffffff,2.0,0.0,0.0,0.0
84ce8c1ffffffff,739.0,0.0,0.0,0.0
84ce8c3ffffffff,13.0,0.0,0.0,0.0
84ce8c5ffffffff,12.0,0.0,0.0,0.0
84ce8c7ffffffff,163.0,0.0,0.0,0.0
84ce8c9ffffffff,392.0,0.0,0.0,0.0
84ce8cbffffffff,28.0,0.0,0.0,0.0
84ce8cdffffffff,11.0,0.0,0.0,0.0
84ce8ddffffffff,1.0,0.0,0.0,0.0
84ce8e1ffffffff,208.0,0.0,0.0,0.0
84ce8e3ffffffff,21.0,0.0,0.0,0.0
84ce8e5ffffffff,18.0,0.0,0.0,0.0
84ce8e7ffffffff,1.0,0.0,0.0,0.0
84ce8e9ffffffff,19.0,0.0,0.0,0.0
84ce8ebffffffff,17.0,0.0,0.0,0.0
84ce909ffffffff,5.0,0.0,0.0,0.0
84ce90bffffffff,9.0,0.0,0.0,0.0
84ce90dffffffff,1.0,0.0,0.0,0.0
84ce917ffffffff,2.0,0.0,0.0,0.0
84ce923ffffffff,2.0,0.0,0.0,0.0
84ce927ffffffff,2.0,0.0,0.0,0.0
84ce931ffffffff,59.0,0.0,0.0,0.0
84ce933ffffffff,8.0,0.0,0.0,0.0
84ce935ffffffff,62.0,0.0,0.0,0.0
84ce937ffffffff,32.0,0.0,0.0,0.0
84ce93bffffffff,3.0,0.0,0.0,0.0
84ce93dffffffff,4.0,0.0,0.0,0.0
84ce955ffffffff,2.0,0.0,0.0,0.0
84ce961ffffffff,14.0,0.0,0.0,0.0
84ce969ffffffff,16.0,0.0,0.0,0.0
84ce96bffffffff,9.0,0.0,0.0,0.0
84ce96dffffffff,8.0,0.0,0.0,0.0
84ce983ffffffff,12.0,0.0,0.0,0.0
84ce989ffffffff,78.0,0.0,0.0,0.0
84ce98dffffffff,22.0,0.0,0.0,0.0
84ce991ffffffff,2.0,0.0,0.0,0.0
84ce993ffffffff,2.0,0.0,0.0,0.0
84ce997ffffffff,8.0,0.0,0.0,0.0
84ce999ffffffff,11.0,0.0,0.0,0.0
84ce99bffffffff,6.0,0.0,0.0,0.0
84ce9b3ffffffff,14.0,0.0,0.0,0.0
84ce9b5ffffffff,9.0,0.0,0.0,0.0
84ce9c1ffffffff,6.0,0.0,0.0,0.0
84ce9c3ffffffff,11.0,0.0,0.0,0.0
84ce9c7ffffffff,56.0,0.0,0.0,0.0
84ce9c9ffffffff,2.0,0.0,0.0,0.0
84ce9d3ffffffff,17.0,0.0,0.0,0.0
84ce9d5ffffffff,5.0,0.0,0.0,0.0
84ce9d7ffffffff,19.0,0.0,0.0,0.0
84ce9dbffffffff,29.0,0.0,0.0,0.0
84ce9ddffffffff,4.0,0.0,0.0,0.0
84ce9edffffffff,30.0,0.0,0.0,0.0
84cea01ffffffff,2.0,0.0,0.0,0.0
84cea03ffffffff,4.0,0.0,0.0,0.0
84cea05ffffffff,10.0,0.0,0.0,0.0
84cea07ffffffff,17.0,0.0,0.0,0.0
