cell_id,Pygochelidon cyanoleuca,Pygochelidon cyanoleuca cyanoleuca,Pygochelidon cyanoleuca peruviana,Pygochelidon cyanoleuca patagonica
84a8a31ffffffff,14.0,0.0,0.0,0.0
84a8a33ffffffff,10.0,0.0,0.0,0.0
84a8a35ffffffff,43.0,0.0,0.0,0.0
84a8a37ffffffff,6.0,0.0,0.0,0.0
84a8a39ffffffff,34.0,0.0,0.0,0.0
84a8a3bffffffff,12.0,0.0,0.0,0.0
84a8a3dffffffff,268.0,8.0,0.0,0.0
84a8a53ffffffff,369.0,55.0,0.0,0.0
84a8a85ffffffff,6.0,0.0,0.0,0.0
84a8a87ffffffff,2.0,0.0,0.0,0.0
84a8a89ffffffff,12.0,0.0,0.0,0.0
84a8a8bffffffff,3.0,0.0,0.0,0.0
84a8a8dffffffff,7.0,0.0,0.0,0.0
84a8a91ffffffff,171.0,10.0,0.0,0.0
84a8a93ffffffff,51.0,2.0,0.0,0.0
84a8a95ffffffff,11.0,1.0,0.0,0.0
84a8a97ffffffff,426.0,17.0,0.0,0.0
84a8a99ffffffff,5.0,0.0,0.0,0.0
84a8a9dffffffff,3.0,0.0,0.0,0.0
84a8aa5ffffffff,1.0,0.0,0.0,0.0
84a8aa7ffffffff,16.0,2.0,0.0,0.0
84a8aabffffffff,2.0,0.0,0.0,0.0
84a8aadffffffff,41.0,1.0,0.0,0.0
84a8ab1ffffffff,4.0,0.0,0.0,0.0
84a8ab7ffffffff,2.0,2.0,0.0,0.0
84a8ab9ffffffff,4.0,0.0,0.0,0.0
84a8abdffffffff,7.0,2.0,0.0,0.0
84a8ac1ffffffff,24.0,0.0,0.0,0.0
84a8ac3ffffffff,8.0,0.0,0.0,0.0
84a8ac5ffffffff,70.0,0.0,0.0,0.0
84a8ac7ffffffff,9.0,0.0,0.0,0.0
84a8ac9ffffffff,109.0,1.0,0.0,0.0
84a8acbffffffff,49.0,1.0,0.0,0.0
84a8acdffffffff,121.0,1.0,0.0,0.0
84a8ad1ffffffff,32.0,2.0,0.0,0.0
84a8ad3ffffffff,32.0,0.0,0.0,0.0
84a8ad5ffffffff,41.0,0.0,0.0,0.0
84a8ad7ffffffff,2.0,0.0,0.0,0.0
84a8ad9ffffffff,14.0,0.0,0.0,0.0
84a8adbffffffff,8.0,0.0,0.0,0.0
84a8addffffffff,6.0,0.0,0.0,0.0
84a8ae1ffffffff,40.0,0.0,0.0,0.0
84a8ae3ffffffff,42.0,1.0,0.0,0.0
84a8ae5ffffffff,111.0,0.0,0.0,0.0
84a8ae7ffffffff,8.0,0.0,0.0,0.0
84a8ae9ffffffff,10.0,0.0,0.0,0.0
84a8aebffffffff,25.0,0.0,0.0,0.0
84a8b11ffffffff,3.0,0.0,0.0,0.0
84a8b13ffffffff,8.0,2.0,0.0,0.0
84a8b17ffffffff,26.0,0.0,0.0,0.0
84a8b1bffffffff,24.0,0.0,0.0,0.0
84a8c01ffffffff,11.0,0.0,0.0,0.0
84a8c05ffffffff,8.0,0.0,0.0,0.0
84a8c0dffffffff,28.0,0.0,0.0,0.0
84a8c15ffffffff,2.0,0.0,0.0,0.0
84a8c1dffffffff,2.0,0.0,0.0,0.0
84a8c25ffffffff,288.0,112.0,0.0,0.0
84a8c27ffffffff,22.0,4.0,0.0,0.0
84a8c2bffffffff,4.0,0.0,0.0,0.0
84a8c47ffffffff,7.0,0.0,0.0,0.0
84a8d11ffffffff,1.0,0.0,0.0,0.0
84a8d19ffffffff,69.0,1.0,0.0,0.0
84a8d1bffffffff,72.0,4.0,0.0,0.0
84a8d35ffffffff,10.0,0.0,0.0,0.0
84a8d41ffffffff,2.0,0.0,0.0,0.0
84a8d43ffffffff,4.0,0.0,0.0,0.0
84a8d4bffffffff,11.0,0.0,0.0,0.0
84a8d53ffffffff,1.0,0.0,0.0,0.0
84a8d5bffffffff,1.0,1.0,0.0,0.0
84a8d69ffffffff,4.0,0.0,0.0,0.0
84a8de1ffffffff,29.0,2.0,0.0,0.0
84a8de3ffffffff,8.0,2.0,0.0,0.0
84a8de7ffffffff,2.0,0.0,0.0,0.0
84a8debffffffff,5.0,2.0,0.0,0.0
84a8e45ffffffff,2.0,0.0,0.0,0.0
84a8e61ffffffff,2.0,0.0,0.0,0.0
84a8e65ffffffff,6.0,3.0,0.0,0.0
84a8e69ffffffff,4.0,0.0,0.0,0.0
84a8e6dffffffff,9.0,0.0,0.0,0.0
84a8ec9ffffffff,8.0,2.0,0.0,0.0
84a8ecbffffffff,1.0,0.0,0.0,0.0
84a8ee9ffffffff,2.0,2.0,0.0,0.0
84a8f2bffffffff,2.0,0.0,0.0,0.0
84a8f41ffffffff,24.0,0.0,0.0,0.0
84a8f43ffffffff,2.0,0.0,0.0,0.0
84a8f45ffffffff,3.0,0.0,0.0,0.0
84a8f47ffffffff,4.0,0.0,0.0,0.0
84a8f4bffffffff,3.0,0.0,0.0,0.0
84a8f4dffffffff,16.0,0.0,0.0,0.0
84a8f57ffffffff,20.0,7.0,0.0,0.0
84a8f59ffffffff,1.0,1.0,0.0,0.0
84a8f5dffffffff,2.0,0.0,0.0,0.0
84a8f61ffffffff,2.0,0.0,0.0,0.0
84a8f63ffffffff,3.0,0.0,0.0,0.0
84a8f6bffffffff,2.0,0.0,0.0,0.0
84a9011ffffffff,31.0,0.0,0.0,0.0
84a9013ffffffff,164.0,5.0,0.0,0.0
84a9017ffffffff,57.0,0.0,0.0,0.0
84a9031ffffffff,11.0,0.0,0.0,0.0
84a9033ffffffff,11.0,0.0,0.0,0.0
84a9037ffffffff,1.0,0.0,0.0,0.0
84a9039ffffffff,2.0,0.0,0.0,0.0
84a903bffffffff,8.0,0.0,0.0,0.0
84a9051ffffffff,44.0,2.0,0.0,0.0
84a9053ffffffff,2.0,0.0,0.0,0.0
84a9057ffffffff,34.0,2.0,0.0,0.0
84a9059ffffffff,2.0,0.0,0.0,0.0
84a9081ffffffff,2.0,0.0,0.0,0.0
84a9085ffffffff,11.0,0.0,0.0,0.0
84a9087ffffffff,2.0,0.0,0.0,0.0
84a9089ffffffff,4.0,0.0,0.0,0.0
84a908bffffffff,5.0,0.0,0.0,0.0
84a908dffffffff,4.0,0.0,0.0,0.0
84a9091ffffffff,4.0,0.0,0.0,0.0
84a9095ffffffff,31.0,0.0,0.0,0.0
84a9097ffffffff,2.0,0.0,0.0,0.0
84a909dffffffff,9.0,0.0,0.0,0.0
84a90a5ffffffff,10.0,0.0,0.0,0.0
84a90a7ffffffff,4.0,0.0,0.0,0.0
84a90a9ffffffff,4.0,0.0,0.0,0.0
84a90adffffffff,18.0,0.0,0.0,0.0
84a90b3ffffffff,4.0,0.0,0.0,0.0
84a90b9ffffffff,2.0,0.0,0.0,0.0
84a90bbffffffff,4.0,0.0,0.0,0.0
84a90c3ffffffff,4.0,0.0,0.0,0.0
84a90c5ffffffff,6.0,0.0,0.0,0.0
84a90c7ffffffff,4.0,0.0,0.0,0.0
84a90cdffffffff,15.0,0.0,0.0,0.0
84a90dbffffffff,9.0,0.0,0.0,0.0
84a90e1ffffffff,65.0,7.0,0.0,0.0
84a90e3ffffffff,13.0,0.0,0.0,0.0
84a90e5ffffffff,121.0,9.0,0.0,0.0
84a90e7ffffffff,26.0,8.0,0.0,0.0
84a90e9ffffffff,107.0,0.0,0.0,0.0
84a90ebffffffff,14.0,0.0,0.0,0.0
84a9181ffffffff,32.0,8.0,0.0,0.0
84a9187ffffffff,23.0,3.0,0.0,0.0
84a918bffffffff,39.0,4.0,0.0,0.0
84a9191ffffffff,117.0,17.0,0.0,0.0
84a9195ffffffff,25.0,0.0,0.0,0.0
84a9197ffffffff,3.0,0.0,0.0,0.0
84a9199ffffffff,3.0,0.0,0.0,0.0
84a919bffffffff,13.0,0.0,0.0,0.0
84a919dffffffff,18.0,0.0,0.0,0.0
84a91b1ffffffff,120.0,40.0,0.0,0.0
84a91b3ffffffff,11.0,2.0,0.0,0.0
84a91b5ffffffff,172.0,5.0,0.0,0.0
84a91b7ffffffff,324.0,164.0,0.0,0.0
84a91b9ffffffff,5.0,0.0,0.0,0.0
84a91bbffffffff,7.0,2.0,0.0,0.0
84a91bdffffffff,6.0,0.0,0.0,0.0
84a91d1ffffffff,41.0,3.0,0.0,0.0
84a91d5ffffffff,15.0,0.0,0.0,0.0
84a91d7ffffffff,12.0,1.0,0.0,0.0
84a91d9ffffffff,62.0,0.0,0.0,0.0
84a91dbffffffff,21.0,0.0,0.0,0.0
84a91ddffffffff,7.0,1.0,0.0,0.0
84a9213ffffffff,23.0,0.0,0.0,0.0
84a9217ffffffff,22.0,0.0,0.0,0.0
84a921bffffffff,13.0,0.0,0.0,0.0
84a9283ffffffff,2.0,0.0,0.0,0.0
84a9289ffffffff,2.0,0.0,0.0,0.0
84a9291ffffffff,5.0,0.0,0.0,0.0
84a9293ffffffff,5.0,0.0,0.0,0.0
84a92a5ffffffff,4.0,0.0,0.0,0.0
84a92c5ffffffff,2.0,0.0,0.0,0.0
84a92c7ffffffff,4.0,0.0,0.0,0.0
84a92c9ffffffff,2.0,0.0,0.0,0.0
84a92cbffffffff,219.0,0.0,0.0,0.0
84a92d1ffffffff,10.0,4.0,0.0,0.0
84a92d7ffffffff,12.0,1.0,0.0,0.0
84a92d9ffffffff,11.0,3.0,0.0,0.0
84a92ddffffffff,3.0,0.0,0.0,0.0
84a92e1ffffffff,70.0,2.0,0.0,0.0
84a92e3ffffffff,4.0,0.0,0.0,0.0
84a92e5ffffffff,3.0,0.0,0.0,0.0
84a92e7ffffffff,2.0,0.0,0.0,0.0
84a92e9ffffffff,47.0,5.0,0.0,0.0
84a92ebffffffff,30.0,0.0,0.0,0.0
84a92edffffffff,4.0,1.0,0.0,0.0
84a9425ffffffff,3.0,0.0,0.0,0.0
84a9429ffffffff,3.0,0.0,0.0,0.0
84a9441ffffffff,10.0,0.0,0.0,0.0
84a9445ffffffff,5.0,0.0,0.0,0.0
84a9447ffffffff,1.0,0.0,0.0,0.0
84a9461ffffffff,119.0,0.0,0.0,0.0
84a9465ffffffff,86.0,0.0,0.0,0.0
84a9467ffffffff,75.0,0.0,0.0,0.0
84a9469ffffffff,2.0,0.0,0.0,0.0
84a946bffffffff,10.0,0.0,0.0,0.0
84a946dffffffff,7.0,0.0,0.0,0.0
84a94e5ffffffff,96.0,0.0,0.0,0.0
84a9501ffffffff,22.0,0.0,0.0,0.0
84a9503ffffffff,4.0,0.0,0.0,0.0
84a9507ffffffff,18.0,0.0,0.0,0.0
84a9509ffffffff,38.0,0.0,0.0,0.0
84a950bffffffff,27.0,0.0,0.0,0.0
84a950dffffffff,32.0,0.0,0.0,0.0
84a9515ffffffff,10.0,0.0,0.0,0.0
84a951dffffffff,9.0,0.0,0.0,0.0
84a9521ffffffff,9.0,7.0,0.0,0.0
84a9525ffffffff,5.0,1.0,0.0,0.0
84a9527ffffffff,107.0,0.0,0.0,0.0
84a952dffffffff,2.0,0.0,0.0,0.0
84a9531ffffffff,24.0,0.0,0.0,0.0
84a9533ffffffff,3.0,0.0,0.0,0.0
84a9539ffffffff,2.0,0.0,0.0,0.0
84a953bffffffff,367.0,0.0,0.0,0.0
84a953dffffffff,7.0,0.0,0.0,0.0
84a9543ffffffff,10.0,0.0,0.0,0.0
84a9545ffffffff,2.0,0.0,0.0,0.0
84a9547ffffffff,1.0,0.0,0.0,0.0
84a9551ffffffff,7.0,0.0,0.0,0.0
84a9553ffffffff,3.0,0.0,0.0,0.0
84a9555ffffffff,1.0,0.0,0.0,0.0
84a9557ffffffff,2.0,0.0,0.0,0.0
84a955bffffffff,54.0,0.0,0.0,0.0
84a955dffffffff,2.0,0.0,0.0,0.0
84a9565ffffffff,5.0,1.0,0.0,0.0
84a956bffffffff,2.0,0.0,0.0,0.0
84a95a5ffffffff,7.0,0.0,0.0,0.0
84a95abffffffff,2.0,0.0,0.0,0.0
84a95c5ffffffff,2.0,0.0,0.0,0.0
84a95d1ffffffff,2.0,0.0,0.0,0.0
84a95dbffffffff,3.0,0.0,0.0,0.0
84a95edffffffff,298.0,2.0,0.0,0.0
84a961dffffffff,2.0,0.0,0.0,0.0
84a9621ffffffff,4.0,0.0,0.0,0.0
84a9623ffffffff,4.0,0.0,0.0,0.0
84a9625ffffffff,2.0,0.0,0.0,0.0
84a9627ffffffff,29.0,0.0,0.0,0.0
84a9645ffffffff,19.0,0.0,0.0,0.0
84a964dffffffff,4.0,0.0,0.0,0.0
84a965dffffffff,2.0,0.0,0.0,0.0
84a9661ffffffff,11.0,0.0,0.0,0.0
84a9711ffffffff,10.0,0.0,0.0,0.0
84a9717ffffffff,8.0,0.0,0.0,0.0
84a9719ffffffff,2.0,0.0,0.0,0.0
84a971bffffffff,1.0,0.0,0.0,0.0
84a9723ffffffff,2.0,0.0,0.0,0.0
84a9733ffffffff,4.0,0.0,0.0,0.0
84a973bffffffff,3.0,0.0,0.0,0.0
84a973dffffffff,2.0,0.0,0.0,0.0
84a974dffffffff,14.0,0.0,0.0,0.0
84a9755ffffffff,3.0,0.0,0.0,0.0
84a9761ffffffff,1.0,0.0,0.0,0.0
84a9765ffffffff,46.0,5.0,0.0,0.0
84b2003ffffffff,4.0,0.0,0.0,0.0
84b2007ffffffff,18.0,0.0,0.0,2.0
84b2009ffffffff,2.0,0.0,0.0,0.0
84b2013ffffffff,2.0,0.0,0.0,0.0
84b2015ffffffff,63.0,0.0,0.0,0.0
84b2017ffffffff,2.0,0.0,0.0,0.0
84b2031ffffffff,12.0,0.0,0.0,0.0
84b2037ffffffff,38.0,0.0,0.0,3.0
84b2039ffffffff,52.0,0.0,0.0,0.0
84b2043ffffffff,1.0,0.0,0.0,0.0
84b2051ffffffff,3.0,0.0,0.0,0.0
84b2081ffffffff,4.0,0.0,0.0,0.0
84b2085ffffffff,2.0,0.0,0.0,0.0
84b2089ffffffff,2.0,0.0,0.0,0.0
84b208dffffffff,1.0,0.0,0.0,0.0
84b2091ffffffff,5.0,0.0,0.0,0.0
84b2095ffffffff,1.0,0.0,0.0,0.0
84b2099ffffffff,20.0,0.0,0.0,0.0
84b209dffffffff,4.0,0.0,0.0,0.0
84b20a3ffffffff,7.0,0.0,0.0,0.0
84b20a5ffffffff,72.0,0.0,0.0,0.0
84b20a7ffffffff,20.0,0.0,0.0,0.0
84b20abffffffff,4.0,0.0,0.0,0.0
84b20b3ffffffff,3.0,0.0,0.0,0.0
84b20b7ffffffff,2.0,0.0,0.0,0.0
84b20c5ffffffff,3.0,0.0,0.0,0.0
84b20c7ffffffff,2.0,0.0,0.0,0.0
84b20cdffffffff,2.0,0.0,0.0,0.0
84b20e9ffffffff,1.0,0.0,0.0,0.0
84b20edffffffff,3.0,0.0,0.0,0.0
84b218bffffffff,23.0,0.0,0.0,3.0
84b2191ffffffff,448.0,0.0,0.0,6.0
84b2193ffffffff,16.0,0.0,0.0,0.0
84b2195ffffffff,16.0,0.0,0.0,0.0
84b2197ffffffff,116.0,0.0,0.0,8.0
84b2199ffffffff,7.0,0.0,0.0,0.0
84b219bffffffff,6.0,0.0,0.0,0.0
84b219dffffffff,17.0,0.0,0.0,0.0
84b21bbffffffff,90.0,0.0,0.0,5.0
84b21d5ffffffff,6.0,0.0,0.0,0.0
84b21d7ffffffff,75.0,0.0,0.0,5.0
84b21d9ffffffff,15.0,0.0,0.0,2.0
84b21dbffffffff,11.0,0.0,0.0,0.0
84b21ddffffffff,39.0,0.0,0.0,6.0
84b2247ffffffff,10.0,0.0,3.0,0.0
84b2259ffffffff,25.0,0.0,0.0,2.0
84b225bffffffff,14.0,0.0,0.0,0.0
84b2261ffffffff,16.0,0.0,0.0,0.0
84b2263ffffffff,3.0,0.0,0.0,0.0
84b2269ffffffff,10.0,0.0,0.0,0.0
84b226bffffffff,13.0,0.0,0.0,0.0
84b2289ffffffff,2.0,0.0,0.0,0.0
84b228bffffffff,7.0,0.0,0.0,0.0
84b2291ffffffff,2.0,0.0,0.0,0.0
84b2297ffffffff,7.0,0.0,0.0,0.0
84b229dffffffff,2.0,0.0,0.0,0.0
84b22a5ffffffff,6.0,0.0,0.0,0.0
84b22a7ffffffff,3.0,0.0,0.0,0.0
84b22adffffffff,3.0,0.0,0.0,0.0
84b22b5ffffffff,8.0,0.0,0.0,0.0
84b22b7ffffffff,5.0,0.0,0.0,0.0
84b22cbffffffff,1.0,0.0,0.0,0.0
84b22dbffffffff,2.0,0.0,0.0,0.0
84b2413ffffffff,36.0,0.0,0.0,0.0
84b2423ffffffff,4.0,0.0,0.0,0.0
84b242bffffffff,5.0,0.0,0.0,0.0
84b2431ffffffff,1.0,0.0,0.0,0.0
84b2435ffffffff,22.0,0.0,0.0,0.0
84b2437ffffffff,7.0,0.0,0.0,0.0
84b243dffffffff,6.0,0.0,0.0,0.0
84b2451ffffffff,3.0,0.0,0.0,0.0
84b2463ffffffff,1.0,0.0,0.0,0.0
84b24a1ffffffff,2.0,0.0,0.0,0.0
84b24adffffffff,9.0,0.0,0.0,0.0
84b24b5ffffffff,3.0,0.0,0.0,0.0
84b24b7ffffffff,2.0,0.0,0.0,0.0
84b24bdffffffff,3.0,0.0,0.0,0.0
84b24d9ffffffff,1.0,0.0,0.0,0.0
84b24e5ffffffff,17.0,0.0,0.0,0.0
84b24ebffffffff,3.0,0.0,0.0,0.0
84b24edffffffff,2.0,0.0,0.0,0.0
84b250bffffffff,2.0,0.0,0.0,0.0
84b250dffffffff,1.0,0.0,0.0,0.0
84b2523ffffffff,2.0,0.0,0.0,0.0
84b2525ffffffff,2.0,0.0,0.0,0.0
84b2533ffffffff,1.0,0.0,0.0,0.0
84b2541ffffffff,2.0,0.0,0.0,0.0
84b2557ffffffff,4.0,0.0,0.0,0.0
84b2569ffffffff,4.0,0.0,0.0,0.0
84b2581ffffffff,6.0,0.0,0.0,0.0
84b2583ffffffff,26.0,0.0,0.0,0.0
84b2585ffffffff,16.0,0.0,0.0,0.0
84b2587ffffffff,6.0,0.0,0.0,0.0
84b2589ffffffff,36.0,0.0,0.0,0.0
84b258dffffffff,4.0,0.0,0.0,0.0
84b2591ffffffff,22.0,0.0,0.0,0.0
84b2595ffffffff,2.0,0.0,0.0,0.0
84b259bffffffff,4.0,0.0,0.0,0.0
84b259dffffffff,3.0,0.0,0.0,0.0
84b25a9ffffffff,3.0,0.0,0.0,0.0
84b25abffffffff,5.0,0.0,0.0,0.0
84b25adffffffff,2.0,0.0,0.0,0.0
84b25b1ffffffff,5.0,0.0,0.0,0.0
84b25b5ffffffff,1.0,0.0,0.0,0.0
84b25b9ffffffff,56.0,0.0,0.0,0.0
84b25bdffffffff,7.0,0.0,0.0,0.0
84b25c1ffffffff,21.0,0.0,0.0,0.0
84b25c7ffffffff,8.0,0.0,0.0,0.0
84b25c9ffffffff,40.0,0.0,0.0,0.0
84b25cbffffffff,154.0,0.0,0.0,0.0
84b25cdffffffff,12.0,0.0,0.0,0.0
84b25d1ffffffff,6.0,0.0,0.0,0.0
84b25d3ffffffff,3.0,0.0,0.0,0.0
84b25d5ffffffff,15.0,0.0,0.0,0.0
84b25d7ffffffff,8.0,0.0,0.0,0.0
84b25d9ffffffff,2.0,0.0,0.0,0.0
84b25ddffffffff,2.0,0.0,0.0,0.0
84b25e1ffffffff,7.0,0.0,0.0,0.0
84b25e3ffffffff,17.0,0.0,0.0,0.0
84b25e7ffffffff,9.0,0.0,0.0,0.0
84b25ebffffffff,2.0,0.0,0.0,0.0
84b262dffffffff,2.0,0.0,0.0,0.0
84b26e3ffffffff,1.0,0.0,0.0,0.0
84b2701ffffffff,23.0,0.0,0.0,0.0
84b2703ffffffff,1.0,0.0,0.0,0.0
84b2705ffffffff,2.0,0.0,0.0,0.0
84b2709ffffffff,34.0,0.0,0.0,0.0
84b270dffffffff,25.0,0.0,0.0,0.0
84b2715ffffffff,1.0,0.0,0.0,0.0
84b2723ffffffff,2.0,0.0,0.0,0.0
84b2725ffffffff,9.0,0.0,0.0,0.0
84b2727ffffffff,2.0,0.0,0.0,0.0
84b272bffffffff,4.0,0.0,0.0,0.0
84b272dffffffff,1.0,0.0,0.0,0.0
84b2741ffffffff,22.0,0.0,0.0,0.0
84b2743ffffffff,5.0,0.0,0.0,0.0
84b2745ffffffff,5.0,0.0,0.0,0.0
84b2747ffffffff,6.0,0.0,0.0,0.0
84b2749ffffffff,364.0,0.0,0.0,0.0
84b274bffffffff,3.0,0.0,0.0,0.0
84b274dffffffff,4.0,0.0,0.0,0.0
84b275bffffffff,13.0,0.0,0.0,0.0
84b275dffffffff,5.0,0.0,0.0,0.0
84b276bffffffff,2.0,0.0,0.0,0.0
84b276dffffffff,2.0,0.0,0.0,0.0
84b2c01ffffffff,8.0,0.0,0.0,0.0
84b2c03ffffffff,19.0,0.0,0.0,3.0
84b2c05ffffffff,33.0,0.0,0.0,8.0
84b2c07ffffffff,6.0,0.0,0.0,0.0
84b2c09ffffffff,12.0,0.0,0.0,0.0
84b2c0bffffffff,27.0,0.0,0.0,2.0
84b2c0dffffffff,989.0,0.0,0.0,73.0
84b2c11ffffffff,73.0,0.0,0.0,0.0
84b2c13ffffffff,3.0,0.0,0.0,0.0
84b2c15ffffffff,13.0,0.0,0.0,0.0
84b2c17ffffffff,19.0,0.0,0.0,0.0
84b2c19ffffffff,17.0,0.0,0.0,5.0
84b2c1bffffffff,2.0,0.0,0.0,0.0
84b2c1dffffffff,8.0,0.0,0.0,0.0
84b2c2bffffffff,74.0,0.0,0.0,6.0
84b2c31ffffffff,10.0,0.0,0.0,0.0
84b2c33ffffffff,1.0,0.0,0.0,0.0
84b2c35ffffffff,75.0,0.0,0.0,0.0
84b2c39ffffffff,9.0,0.0,0.0,0.0
84b2c3bffffffff,39.0,0.0,0.0,0.0
84b2c3dffffffff,33.0,0.0,0.0,2.0
84b2c41ffffffff,767.0,0.0,0.0,60.0
84b2c43ffffffff,22.0,0.0,0.0,0.0
84b2c45ffffffff,68.0,0.0,0.0,4.0
84b2c47ffffffff,275.0,0.0,0.0,7.0
84b2c49ffffffff,61.0,0.0,0.0,2.0
84b2c4bffffffff,24.0,0.0,0.0,2.0
84b2c4dffffffff,266.0,0.0,0.0,30.0
84b2c51ffffffff,1551.0,0.0,0.0,196.0
84b2c53ffffffff,1292.0,0.0,0.0,193.0
84b2c55ffffffff,383.0,0.0,0.0,85.0
84b2c57ffffffff,25.0,0.0,0.0,0.0
84b2c59ffffffff,138.0,0.0,0.0,4.0
84b2c5bffffffff,11.0,0.0,0.0,4.0
84b2c5dffffffff,736.0,0.0,0.0,108.0
84b2c81ffffffff,8.0,0.0,0.0,0.0
84b2c85ffffffff,42.0,0.0,0.0,0.0
84b2c89ffffffff,2.0,0.0,0.0,0.0
84b2c8bffffffff,10.0,0.0,0.0,0.0
84b2c8dffffffff,22.0,0.0,0.0,0.0
84b2ca1ffffffff,1.0,0.0,0.0,0.0
84b2ca3ffffffff,5.0,0.0,0.0,0.0
84b2ca7ffffffff,71.0,0.0,0.0,0.0
84b2ca9ffffffff,232.0,0.0,0.0,8.0
84b2cadffffffff,8.0,0.0,0.0,0.0
84b2cb3ffffffff,2.0,0.0,0.0,0.0
84b2cb5ffffffff,2.0,0.0,0.0,0.0
84b2cbdffffffff,4.0,0.0,0.0,0.0
84b2cc5ffffffff,2.0,0.0,0.0,0.0
84b2cc7ffffffff,5.0,0.0,0.0,0.0
84b2cddffffffff,20.0,0.0,0.0,0.0
84b2ce1ffffffff,2.0,0.0,0.0,0.0
84b2ce3ffffffff,27.0,0.0,0.0,0.0
84b2ce5ffffffff,82.0,0.0,0.0,10.0
84b2ce7ffffffff,6.0,0.0,0.0,3.0
84b2ce9ffffffff,29.0,0.0,0.0,0.0
84b2cebffffffff,11.0,0.0,0.0,0.0
84b2cedffffffff,6.0,0.0,0.0,0.0
84b2d81ffffffff,12.0,0.0,0.0,0.0
84b2d83ffffffff,1.0,0.0,0.0,0.0
84b2d87ffffffff,101.0,0.0,0.0,5.0
84b2d89ffffffff,7.0,0.0,0.0,0.0
84b2d91ffffffff,5.0,0.0,0.0,0.0
84b2d93ffffffff,61.0,0.0,0.0,3.0
84b2d95ffffffff,2.0,0.0,0.0,0.0
84b2d97ffffffff,11.0,0.0,0.0,0.0
84b2d9dffffffff,2.0,0.0,0.0,0.0
84b2da3ffffffff,46.0,0.0,0.0,0.0
84b2dabffffffff,73.0,0.0,0.0,0.0
84b2db1ffffffff,4.0,0.0,0.0,0.0
84b2db3ffffffff,2.0,0.0,0.0,0.0
84b2dbbffffffff,2.0,0.0,0.0,0.0
84b2dbdffffffff,11.0,0.0,0.0,0.0
84b2dc3ffffffff,9.0,0.0,0.0,0.0
84b2dcbffffffff,67.0,0.0,0.0,2.0
84b2dd1ffffffff,8.0,0.0,0.0,0.0
84b2dd3ffffffff,14.0,0.0,0.0,0.0
84b2dd5ffffffff,4.0,0.0,0.0,0.0
84b2dd9ffffffff,13.0,0.0,0.0,0.0
84b2ddbffffffff,151.0,0.0,0.0,25.0
84b2e05ffffffff,14.0,0.0,0.0,0.0
84b2e07ffffffff,4.0,0.0,0.0,0.0
84b2e0dffffffff,2.0,0.0,0.0,0.0
84b2e11ffffffff,10.0,0.0,0.0,0.0
84b2e13ffffffff,3.0,0.0,0.0,0.0
84b2e15ffffffff,4.0,0.0,0.0,0.0
84b2e1bffffffff,2.0,0.0,0.0,0.0
84b2e1dffffffff,4.0,0.0,0.0,0.0
84b2e21ffffffff,16.0,0.0,0.0,0.0
84b2e23ffffffff,14.0,0.0,0.0,0.0
84b2e27ffffffff,114.0,0.0,0.0,11.0
84b2e29ffffffff,9.0,0.0,0.0,0.0
84b2e2bffffffff,6.0,0.0,0.0,0.0
84b2e2dffffffff,63.0,0.0,0.0,3.0
84b2e33ffffffff,112.0,0.0,0.0,7.0
84b2e35ffffffff,24.0,0.0,0.0,0.0
84b2e37ffffffff,18.0,0.0,0.0,2.0
84b2e3dffffffff,60.0,0.0,0.0,0.0
84b2e41ffffffff,36.0,0.0,0.0,1.0
84b2e45ffffffff,21.0,0.0,0.0,0.0
84b2e47ffffffff,4.0,0.0,0.0,0.0
84b2e49ffffffff,120.0,0.0,0.0,0.0
84b2e4bffffffff,2.0,0.0,0.0,0.0
84b2e4dffffffff,5.0,0.0,0.0,0.0
84b2e61ffffffff,2.0,0.0,0.0,0.0
84b2e65ffffffff,12.0,0.0,0.0,0.0
84b2e69ffffffff,2.0,0.0,0.0,0.0
84b2e6bffffffff,2.0,0.0,0.0,0.0
84b2e6dffffffff,37.0,0.0,0.0,0.0
84b2e85ffffffff,54.0,0.0,0.0,0.0
84b2e8dffffffff,4.0,0.0,0.0,0.0
84b2e91ffffffff,13.0,0.0,0.0,0.0
84b2e99ffffffff,25.0,0.0,0.0,0.0
84b2ea3ffffffff,3.0,0.0,0.0,0.0
84b2ea5ffffffff,41.0,0.0,0.0,7.0
84b2ea7ffffffff,15.0,0.0,0.0,0.0
84b2ea9ffffffff,9.0,0.0,0.0,0.0
84b2eadffffffff,11.0,0.0,0.0,0.0
84b2eb7ffffffff,8.0,0.0,0.0,0.0
84b2ec1ffffffff,1.0,0.0,0.0,0.0
84b2ec5ffffffff,10.0,0.0,0.0,0.0
84b2ec7ffffffff,42.0,0.0,0.0,0.0
84b2ec9ffffffff,1.0,0.0,0.0,0.0
84b2ecdffffffff,4.0,0.0,0.0,0.0
84b2ed7ffffffff,20.0,0.0,0.0,0.0
84b2ed9ffffffff,4.0,0.0,0.0,0.0
84b2ee1ffffffff,126.0,0.0,0.0,0.0
84b2ee3ffffffff,20.0,0.0,0.0,0.0
84b2ee5ffffffff,2.0,0.0,0.0,0.0
84b2ee7ffffffff,3.0,0.0,0.0,0.0
84b2ee9ffffffff,25.0,0.0,0.0,0.0
84b2eebffffffff,77.0,0.0,0.0,0.0
