cell_id,Dryobates villosus,Dryobates villosus [villosus Group],Dryobates villosus [harrisi Group],Dryobates villosus orius/icastus,Dryobates villosus jardinii/sanctorum,Dryobates villosus extimus
8429899ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842989dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84298cbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84298d3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84298dbffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8429901ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429907ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429909ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
842990bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8429923ffffffff,3.0,0.0,0.0,2.0,0.0,0.0
8429935ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8429941ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8429945ffffffff,6.0,0.0,0.0,6.0,0.0,0.0
842994dffffffff,4.0,0.0,0.0,4.0,0.0,0.0
84299ebffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8429a01ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429a03ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429a05ffffffff,61.0,0.0,2.0,0.0,0.0,0.0
8429a07ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8429a09ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429a0bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8429a0dffffffff,7.0,0.0,4.0,0.0,0.0,0.0
8429a1dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429a29ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429a41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a47ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429a4dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429a57ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8429a69ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8429a8bffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8429a93ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429a9bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429aa7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429acdffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8429ae3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429ae5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429ae7ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8429b03ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8429b29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429b31ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429b3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429b65ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429b67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429b6dffffffff,8.0,0.0,0.0,2.0,0.0,0.0
842a069ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a06dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a101ffffffff,150.0,7.0,0.0,0.0,0.0,0.0
842a103ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
842a105ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a107ffffffff,32.0,3.0,0.0,0.0,0.0,0.0
842a109ffffffff,9.0,5.0,0.0,0.0,0.0,0.0
842a10bffffffff,31.0,3.0,0.0,0.0,0.0,0.0
842a10dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a121ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a123ffffffff,1667.0,55.0,0.0,0.0,0.0,0.0
842a127ffffffff,131.0,3.0,0.0,0.0,0.0,0.0
842a12bffffffff,12.0,9.0,0.0,0.0,0.0,0.0
842a131ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a135ffffffff,2411.0,322.0,0.0,0.0,0.0,0.0
842a13dffffffff,81.0,18.0,0.0,0.0,0.0,0.0
842a141ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842a145ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
842a147ffffffff,3.0,1.0,0.0,0.0,0.0,0.0
842a14bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a14dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a151ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a157ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a161ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a163ffffffff,8.0,2.0,0.0,0.0,0.0,0.0
842a169ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842a16bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a307ffffffff,19.0,1.0,0.0,0.0,0.0,0.0
842a30dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a311ffffffff,11.0,4.0,0.0,0.0,0.0,0.0
842a313ffffffff,7.0,2.0,0.0,0.0,0.0,0.0
842a315ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a317ffffffff,11.0,6.0,0.0,0.0,0.0,0.0
842a31dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842a323ffffffff,12.0,3.0,0.0,0.0,0.0,0.0
842a327ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a32dffffffff,5.0,2.0,0.0,0.0,0.0,0.0
842a33bffffffff,5.0,4.0,0.0,0.0,0.0,0.0
842a341ffffffff,7.0,6.0,0.0,0.0,0.0,0.0
842a347ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a349ffffffff,16.0,6.0,0.0,0.0,0.0,0.0
842a369ffffffff,10.0,10.0,0.0,0.0,0.0,0.0
842a801ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a813ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a845ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a847ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a84bffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842a897ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a89dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a8b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a8cbffffffff,1.0,1.0,0.0,0.0,0.0,0.0
842a8e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a91dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a925ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
842a955ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a957ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
842aa11ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842aa13ffffffff,16.0,16.0,0.0,0.0,0.0,0.0
842aa17ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842aa25ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842aa27ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
842aa2dffffffff,3.0,3.0,0.0,0.0,0.0,0.0
842aa31ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842aa45ffffffff,6.0,4.0,0.0,0.0,0.0,0.0
842aa4bffffffff,2.0,1.0,0.0,0.0,0.0,0.0
842aa57ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842aa61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aa67ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
842aa81ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842aa85ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842aa87ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842aa95ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842aa9dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842aaabffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842aaadffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842aac1ffffffff,19.0,17.0,0.0,0.0,0.0,0.0
842aac3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842aac5ffffffff,71.0,71.0,0.0,0.0,0.0,0.0
842aac7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842aac9ffffffff,2620.0,215.0,0.0,0.0,0.0,0.0
842aacbffffffff,182.0,10.0,0.0,0.0,0.0,0.0
842aacdffffffff,35.0,35.0,0.0,0.0,0.0,0.0
842aad1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842aad9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842aaddffffffff,4.0,1.0,0.0,0.0,0.0,0.0
842aae3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842aae7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aaebffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842ab05ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842ab13ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842ab15ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842ab21ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842ab25ffffffff,79.0,0.0,0.0,0.0,0.0,0.0
842ab27ffffffff,5.0,2.0,0.0,0.0,0.0,0.0
842ab2bffffffff,246.0,21.0,0.0,0.0,0.0,0.0
842ab2dffffffff,174.0,0.0,0.0,0.0,0.0,0.0
842ab31ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842ab39ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842ab43ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842ab4bffffffff,13.0,13.0,0.0,0.0,0.0,0.0
842ab55ffffffff,52.0,50.0,0.0,0.0,0.0,0.0
842ab5dffffffff,6.0,6.0,0.0,0.0,0.0,0.0
842ab61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842ab67ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842ad21ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842ad23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842ad25ffffffff,12.0,2.0,0.0,0.0,0.0,0.0
842ad27ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842ad31ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842ad35ffffffff,42.0,0.0,0.0,0.0,0.0,0.0
842ad37ffffffff,67.0,3.0,0.0,0.0,0.0,0.0
842ad5dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842af63ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842b009ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
842b017ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842b03bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842b0a7ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
842b0c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842b165ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
842b167ffffffff,34.0,27.0,0.0,0.0,0.0,0.0
842b1a5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842b1a7ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
842b1a9ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
842b1abffffffff,7.0,7.0,0.0,0.0,0.0,0.0
842b1d9ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
842b255ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
842b257ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842b2edffffffff,1.0,1.0,0.0,0.0,0.0,0.0
842b81bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842b833ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842b83bffffffff,3.0,3.0,0.0,0.0,0.0,0.0
842b881ffffffff,21.0,21.0,0.0,0.0,0.0,0.0
842b883ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
842b889ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
842b88dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842b891ffffffff,73.0,0.0,0.0,0.0,0.0,0.0
842b893ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
842b895ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842b897ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842b899ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
842b89bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842b89dffffffff,24.0,0.0,0.0,0.0,0.0,0.0
842b8a7ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
842b8b9ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842b8c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842b8cbffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842b8d1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842b8d5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842b8d7ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
842b8d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842b8ddffffffff,19.0,0.0,0.0,0.0,0.0,0.0
842b985ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842b991ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
842b993ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842b9b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842b9b5ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
842b9b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842b9d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842b9dbffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842ba85ffffffff,46.0,44.0,0.0,0.0,0.0,0.0
842ba87ffffffff,7.0,1.0,0.0,0.0,0.0,0.0
842ba89ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842ba8bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842ba8dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842ba97ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842ba99ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
842baa1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842baa3ffffffff,23.0,4.0,0.0,0.0,0.0,0.0
842baa5ffffffff,30.0,5.0,0.0,0.0,0.0,0.0
842baa7ffffffff,19.0,2.0,0.0,0.0,0.0,0.0
842baabffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842bab1ffffffff,3.0,2.0,0.0,0.0,0.0,0.0
842bab5ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842bab7ffffffff,19.0,7.0,0.0,0.0,0.0,0.0
842bab9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842babbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842babdffffffff,1.0,1.0,0.0,0.0,0.0,0.0
842bac3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842bac5ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
842bac7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842bacdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842bb27ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
8444121ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444123ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8444127ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444131ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444133ffffffff,366.0,43.0,0.0,0.0,0.0,0.0
8444135ffffffff,112.0,0.0,0.0,0.0,0.0,0.0
8444137ffffffff,21.0,2.0,0.0,0.0,0.0,0.0
844413dffffffff,38.0,0.0,0.0,0.0,0.0,0.0
84441a1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84441a3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84441a7ffffffff,60.0,4.0,0.0,0.0,0.0,0.0
84441abffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84441adffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84441e5ffffffff,67.0,0.0,0.0,0.0,0.0,0.0
84441e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444405ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
844440dffffffff,35.0,2.0,0.0,0.0,0.0,0.0
8444429ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444459ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
844445dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444461ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
844449dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84444b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84444c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84444e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444509ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844450dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444521ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8444525ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444529ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
844452dffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8444563ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8444633ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8444637ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444683ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444685ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8444687ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844468dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444693ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444699ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844469bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844469dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84446abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84446b9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84446bdffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84446c3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84446cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84446d1ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
84446d3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84446d5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84446dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84446ddffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84446e9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444843ffffffff,9.0,2.0,0.0,0.0,0.0,0.0
8444847ffffffff,33.0,2.0,0.0,0.0,0.0,0.0
844484bffffffff,37.0,8.0,0.0,0.0,0.0,0.0
8444869ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444a19ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444a37ffffffff,5.0,5.0,0.0,0.0,0.0,0.0
8444a81ffffffff,61.0,0.0,0.0,0.0,0.0,0.0
8444a87ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444a89ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8444a8bffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8444a8dffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8444a91ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444a93ffffffff,34.0,10.0,0.0,0.0,0.0,0.0
8444a95ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8444a97ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444a9bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444a9dffffffff,7.0,2.0,0.0,0.0,0.0,0.0
8444abbffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8444ac7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8444ac9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8444acbffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8444ad1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444ad7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8444ad9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8444addffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8444aebffffffff,63.0,3.0,0.0,0.0,0.0,0.0
8444c13ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8444c65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444c99ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444ca1ffffffff,8.0,4.0,0.0,0.0,0.0,0.0
8444ca3ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8444ca9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444cabffffffff,6.0,4.0,0.0,0.0,0.0,0.0
8444cb3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444cb5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8444cb9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444cc5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444cd5ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8444cd9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444d01ffffffff,83.0,2.0,0.0,0.0,0.0,0.0
8444d03ffffffff,462.0,0.0,0.0,0.0,0.0,0.0
8444d07ffffffff,47.0,0.0,0.0,0.0,0.0,0.0
8444d09ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444d0bffffffff,219.0,12.0,0.0,0.0,0.0,0.0
8444d15ffffffff,81.0,9.0,0.0,0.0,0.0,0.0
8444d17ffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8444d19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444d1dffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8444d23ffffffff,147.0,4.0,0.0,0.0,0.0,0.0
8444d2bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444d35ffffffff,62.0,0.0,0.0,0.0,0.0,0.0
8444d37ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444d39ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8444d3bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8444d3dffffffff,37.0,6.0,0.0,0.0,0.0,0.0
8444d51ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8444d53ffffffff,19.0,2.0,0.0,0.0,0.0,0.0
8444d55ffffffff,30.0,2.0,0.0,0.0,0.0,0.0
8444d57ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444d59ffffffff,47.0,0.0,0.0,0.0,0.0,0.0
8444d5dffffffff,49.0,0.0,0.0,0.0,0.0,0.0
8444d89ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444d93ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8444dc5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444dd1ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8444dd5ffffffff,47.0,0.0,0.0,0.0,0.0,0.0
8444dd7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8444dd9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8444ddbffffffff,12.0,2.0,0.0,0.0,0.0,0.0
8444dddffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8444de1ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8444de5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444de7ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8444de9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8444debffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444dedffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444e01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444e03ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8444e05ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8444e09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444e29ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444e2bffffffff,50.0,1.0,0.0,0.0,0.0,0.0
8444e51ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8444e53ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444e55ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444e57ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8444e63ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8444ee7ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8444f01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444f05ffffffff,9.0,2.0,0.0,0.0,0.0,0.0
8444f07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444f09ffffffff,19.0,2.0,0.0,0.0,0.0,0.0
8444f31ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8444f37ffffffff,45.0,0.0,0.0,0.0,0.0,0.0
8444f39ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444f41ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8444f43ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8444f45ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8444f47ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8444f49ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444f4dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8444f51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444f53ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444f55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444f57ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444f5dffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8444f61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444f63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444f69ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8444f6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444f6dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8445205ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844520dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8445253ffffffff,6.0,0.0,0.0,0.0,6.0,0.0
8448141ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8448143ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
844814bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8448591ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
844859dffffffff,7.0,0.0,5.0,0.0,0.0,0.0
84485d5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84485ddffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8448937ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84489e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84489ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448c09ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8448c0bffffffff,7.0,0.0,0.0,2.0,0.0,0.0
8448c11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448c13ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8448c19ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8448c1bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448c35ffffffff,5.0,0.0,0.0,5.0,0.0,0.0
8448c47ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448c59ffffffff,15.0,0.0,0.0,12.0,0.0,0.0
8448c5bffffffff,3.0,0.0,0.0,3.0,0.0,0.0
