cell_id,Colaptes auratus,Colaptes auratus chrysocaulosus,Colaptes auratus gundlachi,Colaptes auratus auratus/luteus,Colaptes auratus [cafer Group],Colaptes auratus luteus x cafer
832aa1fffffffff,44.0,0.0,0.0,40.0,0.0,0.0
832aa2fffffffff,14.0,0.0,0.0,2.0,0.0,0.0
832aa3fffffffff,23.0,0.0,0.0,20.0,0.0,0.0
832aa4fffffffff,29.0,0.0,0.0,9.0,0.0,0.0
832aa5fffffffff,10.0,0.0,0.0,8.0,0.0,0.0
832aa6fffffffff,13.0,0.0,0.0,6.0,0.0,0.0
832aa8fffffffff,97.0,0.0,0.0,50.0,0.0,0.0
832aa9fffffffff,20.0,0.0,0.0,11.0,0.0,0.0
832aaafffffffff,50.0,0.0,0.0,10.0,0.0,0.0
832aabfffffffff,6.0,0.0,0.0,2.0,0.0,0.0
832aacfffffffff,5629.0,0.0,0.0,1120.0,0.0,0.0
832aadfffffffff,349.0,0.0,0.0,165.0,1.0,0.0
832aaefffffffff,85.0,0.0,0.0,72.0,0.0,0.0
832ab0fffffffff,26.0,0.0,0.0,4.0,0.0,0.0
832ab1fffffffff,11.0,0.0,0.0,10.0,0.0,0.0
832ab2fffffffff,632.0,0.0,0.0,35.0,0.0,0.0
832ab3fffffffff,14.0,0.0,0.0,2.0,0.0,0.0
832ab4fffffffff,45.0,0.0,0.0,29.0,0.0,0.0
832ab5fffffffff,99.0,0.0,0.0,51.0,0.0,1.0
832ab6fffffffff,88.0,0.0,0.0,27.0,0.0,0.0
832ad0fffffffff,3.0,0.0,0.0,3.0,0.0,0.0
832ad3fffffffff,3.0,0.0,0.0,2.0,0.0,0.0
832af0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832af1fffffffff,2.0,0.0,0.0,1.0,0.0,0.0
832af6fffffffff,11.0,0.0,0.0,1.0,0.0,0.0
832b01fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b03fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b05fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b0afffffffff,58.0,0.0,0.0,53.0,0.0,0.0
832b0cfffffffff,3.0,0.0,0.0,1.0,0.0,0.0
832b0efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b12fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
832b16fffffffff,19.0,0.0,0.0,1.0,0.0,0.0
832b18fffffffff,17.0,0.0,0.0,4.0,0.0,0.0
832b19fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b1afffffffff,18.0,0.0,0.0,11.0,0.0,0.0
832b1bfffffffff,7.0,0.0,0.0,2.0,0.0,0.0
832b1dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832b24fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832b25fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832b30fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832b31fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b81fffffffff,46.0,0.0,0.0,8.0,0.0,0.0
832b82fffffffff,3.0,0.0,0.0,1.0,0.0,0.0
832b83fffffffff,117.0,0.0,0.0,33.0,0.0,0.0
832b85fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b88fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
832b89fffffffff,206.0,0.0,0.0,20.0,0.0,0.0
832b8afffffffff,18.0,0.0,0.0,4.0,0.0,0.0
832b8bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832b8cfffffffff,13.0,0.0,0.0,2.0,0.0,0.0
832b8dfffffffff,114.0,0.0,0.0,63.0,0.0,0.0
832b8efffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832b90fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832b91fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b93fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832b94fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832b98fffffffff,55.0,0.0,0.0,7.0,0.0,0.0
832b99fffffffff,64.0,0.0,0.0,49.0,0.0,0.0
832b9afffffffff,32.0,0.0,0.0,0.0,0.0,0.0
832b9bfffffffff,33.0,0.0,0.0,9.0,0.0,0.0
832b9cfffffffff,32.0,0.0,0.0,7.0,0.0,0.0
832b9dfffffffff,44.0,0.0,0.0,15.0,0.0,0.0
832b9efffffffff,6.0,0.0,0.0,1.0,0.0,0.0
832ba0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832ba1fffffffff,4.0,0.0,0.0,4.0,0.0,0.0
832ba5fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832ba8fffffffff,278.0,0.0,0.0,233.0,0.0,0.0
832ba9fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832baafffffffff,117.0,0.0,0.0,14.0,0.0,0.0
832babfffffffff,33.0,0.0,0.0,25.0,0.0,0.0
832bacfffffffff,65.0,0.0,0.0,3.0,0.0,0.0
832badfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832baefffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832bb3fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8335a8fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834412fffffffff,11.0,0.0,0.0,3.0,0.0,0.0
834413fffffffff,22.0,0.0,0.0,8.0,0.0,0.0
834414fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
834416fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83441afffffffff,20.0,0.0,0.0,1.0,0.0,0.0
83441efffffffff,41.0,0.0,0.0,8.0,0.0,0.0
834440fffffffff,28.0,0.0,0.0,17.0,0.0,0.0
834441fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
834442fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834444fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834445fffffffff,9.0,0.0,0.0,2.0,0.0,0.0
834446fffffffff,62.0,0.0,0.0,5.0,0.0,0.0
834449fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83444afffffffff,2.0,0.0,0.0,2.0,0.0,0.0
83444cfffffffff,12.0,0.0,0.0,7.0,0.0,0.0
83444dfffffffff,2.0,0.0,0.0,2.0,0.0,0.0
83444efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
834450fffffffff,10.0,0.0,0.0,6.0,0.0,0.0
834452fffffffff,22.0,0.0,0.0,18.0,0.0,0.0
834455fffffffff,32.0,0.0,0.0,13.0,0.0,0.0
834456fffffffff,5.0,0.0,0.0,3.0,0.0,0.0
834463fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
834469fffffffff,12.0,0.0,0.0,9.0,3.0,0.0
83446afffffffff,6.0,0.0,0.0,6.0,0.0,0.0
83446bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83446cfffffffff,9.0,0.0,0.0,2.0,7.0,0.0
83446dfffffffff,24.0,0.0,0.0,5.0,14.0,0.0
83446efffffffff,47.0,0.0,0.0,5.0,0.0,0.0
834471fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834473fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8344a1fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8344a9fffffffff,5.0,0.0,0.0,4.0,0.0,0.0
8344acfffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8344adfffffffff,57.0,0.0,0.0,0.0,0.0,0.0
8344aefffffffff,7.0,0.0,0.0,1.0,0.0,0.0
8344c0fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8344c1fffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8344c2fffffffff,3.0,0.0,0.0,2.0,0.0,0.0
8344c8fffffffff,9.0,0.0,0.0,9.0,0.0,0.0
8344c9fffffffff,6.0,0.0,0.0,1.0,0.0,0.0
8344cafffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8344cbfffffffff,7.0,0.0,0.0,6.0,0.0,0.0
8344cdfffffffff,10.0,0.0,0.0,6.0,0.0,0.0
8344cefffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8344d0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8344d1fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8344d3fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8344d5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344d9fffffffff,20.0,0.0,0.0,20.0,0.0,0.0
8344defffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8344e0fffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8344e1fffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8344e2fffffffff,10.0,0.0,0.0,10.0,0.0,0.0
8344e5fffffffff,11.0,0.0,0.0,7.0,0.0,0.0
8344e6fffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8344edfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344eefffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344f0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8344f4fffffffff,14.0,0.0,0.0,7.0,0.0,0.0
8344f5fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
83458cfffffffff,7.0,7.0,0.0,0.0,0.0,0.0
8345a3fffffffff,11.0,0.0,2.0,0.0,0.0,0.0
834810fffffffff,4.0,0.0,0.0,0.0,4.0,0.0
834814fffffffff,1.0,0.0,0.0,0.0,1.0,0.0
834816fffffffff,4.0,0.0,0.0,0.0,4.0,0.0
83481afffffffff,3.0,0.0,0.0,0.0,3.0,0.0
834833fffffffff,10.0,0.0,0.0,0.0,9.0,0.0
834842fffffffff,6.0,0.0,0.0,0.0,6.0,0.0
834843fffffffff,16.0,0.0,0.0,0.0,5.0,0.0
834846fffffffff,1.0,0.0,0.0,0.0,1.0,0.0
83484afffffffff,11.0,0.0,0.0,0.0,6.0,3.0
834855fffffffff,2.0,0.0,0.0,0.0,2.0,0.0
834859fffffffff,15.0,0.0,0.0,2.0,5.0,1.0
83485afffffffff,2.0,0.0,0.0,2.0,0.0,0.0
83485bfffffffff,39.0,0.0,0.0,7.0,13.0,3.0
83485dfffffffff,25.0,0.0,0.0,1.0,10.0,0.0
834880fffffffff,20.0,0.0,0.0,0.0,10.0,0.0
834882fffffffff,1.0,0.0,0.0,0.0,1.0,0.0
834883fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
834886fffffffff,9.0,0.0,0.0,3.0,5.0,0.0
834889fffffffff,3.0,0.0,0.0,1.0,2.0,0.0
83488bfffffffff,20.0,0.0,0.0,18.0,0.0,2.0
83488efffffffff,11.0,0.0,0.0,4.0,7.0,0.0
834890fffffffff,7.0,0.0,0.0,2.0,1.0,0.0
834891fffffffff,2.0,0.0,0.0,0.0,1.0,1.0
834892fffffffff,4.0,0.0,0.0,2.0,0.0,0.0
834893fffffffff,4.0,0.0,0.0,2.0,0.0,0.0
834895fffffffff,12.0,0.0,0.0,6.0,0.0,2.0
834898fffffffff,52.0,0.0,0.0,21.0,15.0,5.0
834899fffffffff,6.0,0.0,0.0,4.0,0.0,0.0
83489afffffffff,12.0,0.0,0.0,5.0,5.0,0.0
83489bfffffffff,2.0,0.0,0.0,2.0,0.0,0.0
83489cfffffffff,26.0,0.0,0.0,12.0,12.0,2.0
83489dfffffffff,13.0,0.0,0.0,3.0,10.0,0.0
83489efffffffff,14.0,0.0,0.0,1.0,11.0,0.0
8348a0fffffffff,2.0,0.0,0.0,0.0,2.0,0.0
8348a6fffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8348adfffffffff,1.0,0.0,0.0,0.0,1.0,0.0
8348b1fffffffff,19.0,0.0,0.0,0.0,3.0,0.0
8348b2fffffffff,34.0,0.0,0.0,11.0,1.0,0.0
8348b3fffffffff,112.0,0.0,0.0,36.0,1.0,0.0
8348c0fffffffff,5.0,0.0,0.0,2.0,0.0,3.0
8348c1fffffffff,9.0,0.0,0.0,0.0,9.0,0.0
8348c3fffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8348c5fffffffff,34.0,0.0,0.0,3.0,13.0,12.0
8348c6fffffffff,8.0,0.0,0.0,1.0,2.0,5.0
8348c9fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8348cbfffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8348ccfffffffff,3.0,0.0,0.0,0.0,1.0,2.0
8348cdfffffffff,77.0,0.0,0.0,8.0,37.0,6.0
8348cefffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8348d0fffffffff,10.0,0.0,0.0,8.0,0.0,2.0
8348d1fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8348d2fffffffff,6.0,0.0,0.0,5.0,0.0,1.0
8348d3fffffffff,7.0,0.0,0.0,5.0,0.0,2.0
8348d4fffffffff,31.0,0.0,0.0,28.0,0.0,3.0
8348d6fffffffff,3.0,0.0,0.0,2.0,1.0,0.0
8348d8fffffffff,210.0,0.0,0.0,24.0,27.0,159.0
8348dafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8348dbfffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8348dcfffffffff,8.0,0.0,0.0,1.0,0.0,6.0
8348defffffffff,1.0,0.0,0.0,0.0,0.0,1.0
8348e3fffffffff,3.0,0.0,0.0,1.0,0.0,0.0
8348e6fffffffff,3.0,0.0,0.0,0.0,3.0,0.0
8348e8fffffffff,133.0,0.0,0.0,24.0,46.0,18.0
8348e9fffffffff,11.0,0.0,0.0,11.0,0.0,0.0
8348eafffffffff,29.0,0.0,0.0,0.0,11.0,0.0
8348ebfffffffff,49.0,0.0,0.0,5.0,24.0,3.0
8348ecfffffffff,36.0,0.0,0.0,12.0,8.0,9.0
8348eefffffffff,21.0,0.0,0.0,0.0,6.0,9.0
8348f0fffffffff,2.0,0.0,0.0,0.0,0.0,1.0
8348f2fffffffff,6.0,0.0,0.0,4.0,1.0,0.0
8348f3fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8348f6fffffffff,5.0,0.0,0.0,5.0,0.0,0.0
834982fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
834983fffffffff,2.0,0.0,0.0,0.0,2.0,0.0
834985fffffffff,8.0,0.0,0.0,0.0,8.0,0.0
834994fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
834995fffffffff,9.0,0.0,0.0,0.0,7.0,0.0
834996fffffffff,2.0,0.0,0.0,0.0,2.0,0.0
83499bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8349a8fffffffff,5.0,0.0,0.0,0.0,5.0,0.0
836d30fffffffff,3.0,0.0,0.0,0.0,1.0,0.0
836d32fffffffff,14.0,0.0,0.0,0.0,14.0,0.0
836d33fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
