cell_id,Alauda arvensis,Alauda arvensis [arvensis Group],Alauda arvensis [pekinensis Group],Alauda arvensis japonica/intermedia
841f841ffffffff,6.0,3.0,0.0,0.0
841f843ffffffff,2.0,0.0,0.0,0.0
841f84dffffffff,1.0,0.0,0.0,0.0
841f853ffffffff,3.0,0.0,0.0,0.0
841f855ffffffff,1.0,0.0,0.0,0.0
841f857ffffffff,16.0,0.0,0.0,0.0
841f859ffffffff,4.0,0.0,0.0,0.0
841f85bffffffff,2.0,0.0,0.0,0.0
841f85dffffffff,2.0,0.0,0.0,0.0
841f861ffffffff,2.0,0.0,0.0,0.0
841f867ffffffff,4.0,0.0,0.0,0.0
841f881ffffffff,8.0,0.0,0.0,0.0
841f883ffffffff,32.0,8.0,0.0,0.0
841f885ffffffff,6.0,2.0,0.0,0.0
841f887ffffffff,60.0,25.0,0.0,0.0
841f889ffffffff,17.0,2.0,0.0,0.0
841f88bffffffff,10.0,0.0,0.0,0.0
841f891ffffffff,2.0,0.0,0.0,0.0
841f899ffffffff,3.0,1.0,0.0,0.0
841f89bffffffff,3.0,0.0,0.0,0.0
841f89dffffffff,4.0,2.0,0.0,0.0
841f8a1ffffffff,14.0,0.0,0.0,0.0
841f8a9ffffffff,2.0,0.0,0.0,0.0
841f8abffffffff,5.0,2.0,0.0,0.0
841f8adffffffff,3.0,0.0,0.0,0.0
841f8b1ffffffff,2.0,0.0,0.0,0.0
841f8b3ffffffff,2.0,0.0,0.0,0.0
841f8b5ffffffff,4.0,2.0,0.0,0.0
841f8bdffffffff,2.0,0.0,0.0,0.0
841f8c1ffffffff,10.0,0.0,0.0,0.0
841f8c3ffffffff,1.0,0.0,0.0,0.0
841f8c7ffffffff,2.0,2.0,0.0,0.0
841f8c9ffffffff,1.0,0.0,0.0,0.0
841f8cbffffffff,112.0,4.0,0.0,0.0
841f8d1ffffffff,457.0,256.0,0.0,0.0
841f8d3ffffffff,2.0,2.0,0.0,0.0
841f8d5ffffffff,13.0,0.0,0.0,0.0
841f8d7ffffffff,105.0,66.0,0.0,0.0
841f8d9ffffffff,6.0,6.0,0.0,0.0
841f8ddffffffff,41.0,18.0,0.0,0.0
841f8e1ffffffff,7.0,0.0,0.0,0.0
841f8e5ffffffff,26.0,0.0,0.0,0.0
841f8e7ffffffff,7.0,0.0,0.0,0.0
841f8e9ffffffff,12.0,0.0,0.0,0.0
841f8ebffffffff,29.0,5.0,0.0,0.0
841f8edffffffff,3.0,0.0,0.0,0.0
841f911ffffffff,6.0,3.0,0.0,0.0
841f913ffffffff,15.0,11.0,0.0,0.0
841f915ffffffff,2.0,2.0,0.0,0.0
841f917ffffffff,6.0,3.0,0.0,0.0
841f91bffffffff,58.0,19.0,0.0,0.0
841f921ffffffff,2.0,0.0,0.0,0.0
841f923ffffffff,4.0,0.0,0.0,0.0
841f925ffffffff,3.0,0.0,0.0,0.0
841f927ffffffff,8.0,0.0,0.0,0.0
841f92bffffffff,2.0,0.0,0.0,0.0
841f92dffffffff,1.0,0.0,0.0,0.0
841f931ffffffff,7.0,0.0,0.0,0.0
841f933ffffffff,22.0,0.0,0.0,0.0
841f937ffffffff,10.0,8.0,0.0,0.0
841f93bffffffff,6.0,1.0,0.0,0.0
841f93dffffffff,6.0,2.0,0.0,0.0
841f949ffffffff,1.0,0.0,0.0,0.0
841f94dffffffff,3.0,0.0,0.0,0.0
841f951ffffffff,2.0,0.0,0.0,0.0
841f953ffffffff,3.0,3.0,0.0,0.0
841f959ffffffff,4.0,0.0,0.0,0.0
841f95bffffffff,2.0,0.0,0.0,0.0
841f961ffffffff,1.0,0.0,0.0,0.0
841f963ffffffff,10.0,0.0,0.0,0.0
841f96bffffffff,4.0,0.0,0.0,0.0
841f981ffffffff,29.0,0.0,0.0,0.0
841f985ffffffff,14.0,0.0,0.0,0.0
841f987ffffffff,1.0,0.0,0.0,0.0
841f98bffffffff,1.0,0.0,0.0,0.0
841f991ffffffff,5.0,3.0,0.0,0.0
841f995ffffffff,7.0,0.0,0.0,0.0
841f999ffffffff,3.0,0.0,0.0,0.0
841f99dffffffff,1.0,0.0,0.0,0.0
841f9a1ffffffff,4.0,0.0,0.0,0.0
841f9a3ffffffff,20.0,0.0,0.0,0.0
841f9a7ffffffff,19.0,0.0,0.0,0.0
841f9a9ffffffff,3.0,0.0,0.0,0.0
841f9abffffffff,7.0,0.0,0.0,0.0
841f9adffffffff,22.0,0.0,0.0,0.0
841f9b1ffffffff,5.0,0.0,0.0,0.0
841f9b9ffffffff,10.0,0.0,0.0,0.0
841f9bbffffffff,6.0,0.0,0.0,0.0
841f9bdffffffff,2.0,0.0,0.0,0.0
841f9c3ffffffff,14.0,0.0,0.0,0.0
841f9c5ffffffff,4.0,3.0,0.0,0.0
841f9c7ffffffff,7.0,0.0,0.0,0.0
841f9c9ffffffff,2.0,0.0,0.0,0.0
841f9cbffffffff,10.0,0.0,0.0,0.0
841f9cdffffffff,8.0,0.0,0.0,0.0
841f9d5ffffffff,1.0,0.0,0.0,0.0
841f9d7ffffffff,3.0,0.0,0.0,0.0
841f9d9ffffffff,5.0,1.0,0.0,0.0
841f9ddffffffff,2.0,0.0,0.0,0.0
841f9e1ffffffff,14.0,3.0,0.0,0.0
841f9e3ffffffff,9.0,0.0,0.0,0.0
841f9e5ffffffff,16.0,7.0,0.0,0.0
841f9e7ffffffff,7.0,0.0,0.0,0.0
841f9e9ffffffff,1.0,0.0,0.0,0.0
841f9ebffffffff,4.0,0.0,0.0,0.0
841f9edffffffff,1.0,0.0,0.0,0.0
841fa01ffffffff,4.0,0.0,0.0,0.0
841fa03ffffffff,14.0,7.0,0.0,0.0
841fa05ffffffff,4.0,0.0,0.0,0.0
841fa07ffffffff,1.0,0.0,0.0,0.0
841fa09ffffffff,18.0,2.0,0.0,0.0
841fa0bffffffff,32.0,0.0,0.0,0.0
841fa0dffffffff,12.0,6.0,0.0,0.0
841fa11ffffffff,53.0,0.0,0.0,0.0
841fa15ffffffff,7.0,0.0,0.0,0.0
841fa17ffffffff,11.0,0.0,0.0,0.0
841fa19ffffffff,10.0,0.0,0.0,0.0
841fa1dffffffff,15.0,0.0,0.0,0.0
841fa25ffffffff,1.0,0.0,0.0,0.0
841fa29ffffffff,4.0,0.0,0.0,0.0
841fa2dffffffff,3.0,0.0,0.0,0.0
841fa31ffffffff,12.0,0.0,0.0,0.0
841fa33ffffffff,6.0,0.0,0.0,0.0
841fa35ffffffff,5.0,0.0,0.0,0.0
841fa39ffffffff,1.0,0.0,0.0,0.0
841fa3bffffffff,14.0,0.0,0.0,0.0
841fa3dffffffff,5.0,0.0,0.0,0.0
841fa41ffffffff,4.0,0.0,0.0,0.0
841fa43ffffffff,10.0,0.0,0.0,0.0
841fa45ffffffff,1.0,0.0,0.0,0.0
841fa47ffffffff,15.0,1.0,0.0,0.0
841fa49ffffffff,9.0,0.0,0.0,0.0
841fa4bffffffff,32.0,0.0,0.0,0.0
841fa4dffffffff,51.0,2.0,0.0,0.0
841fa51ffffffff,10.0,0.0,0.0,0.0
841fa53ffffffff,4.0,0.0,0.0,0.0
841fa55ffffffff,12.0,3.0,0.0,0.0
841fa59ffffffff,27.0,0.0,0.0,0.0
841fa5bffffffff,16.0,0.0,0.0,0.0
841fa5dffffffff,21.0,0.0,0.0,0.0
841fa63ffffffff,6.0,0.0,0.0,0.0
841fa67ffffffff,1.0,0.0,0.0,0.0
841fa69ffffffff,5.0,0.0,0.0,0.0
841fa6bffffffff,1.0,0.0,0.0,0.0
841fa6dffffffff,5.0,2.0,0.0,0.0
841fa81ffffffff,24.0,0.0,0.0,0.0
841fa83ffffffff,119.0,5.0,0.0,0.0
841fa85ffffffff,2.0,0.0,0.0,0.0
841fa87ffffffff,17.0,0.0,0.0,0.0
841fa89ffffffff,18.0,0.0,0.0,0.0
841fa8bffffffff,14.0,2.0,0.0,0.0
841fa8dffffffff,6.0,0.0,0.0,0.0
841fa91ffffffff,2.0,0.0,0.0,0.0
841fa93ffffffff,12.0,0.0,0.0,0.0
841fa95ffffffff,79.0,1.0,0.0,0.0
841fa97ffffffff,1.0,0.0,0.0,0.0
841fa9bffffffff,9.0,0.0,0.0,0.0
841fa9dffffffff,5.0,0.0,0.0,0.0
841faa1ffffffff,2.0,2.0,0.0,0.0
841faa5ffffffff,21.0,2.0,0.0,0.0
841faa7ffffffff,44.0,0.0,0.0,0.0
841faabffffffff,4.0,0.0,0.0,0.0
841faadffffffff,81.0,0.0,0.0,0.0
841fab1ffffffff,7.0,0.0,0.0,0.0
841fab3ffffffff,4.0,0.0,0.0,0.0
841fab5ffffffff,9.0,0.0,0.0,0.0
841fab7ffffffff,9.0,2.0,0.0,0.0
841fab9ffffffff,40.0,0.0,0.0,0.0
841fabbffffffff,7.0,0.0,0.0,0.0
841fabdffffffff,8.0,0.0,0.0,0.0
841fac1ffffffff,6.0,0.0,0.0,0.0
841fac5ffffffff,9.0,0.0,0.0,0.0
841fac7ffffffff,242.0,0.0,0.0,0.0
841fac9ffffffff,1.0,0.0,0.0,0.0
841facbffffffff,8.0,0.0,0.0,0.0
841fad1ffffffff,3.0,0.0,0.0,0.0
841fad3ffffffff,33.0,0.0,0.0,0.0
841fad7ffffffff,1.0,0.0,0.0,0.0
841fadbffffffff,32.0,0.0,0.0,0.0
841faddffffffff,59.0,0.0,0.0,0.0
841fae1ffffffff,138.0,0.0,0.0,0.0
841fae3ffffffff,30.0,0.0,0.0,0.0
841fae5ffffffff,39.0,0.0,0.0,0.0
841fae7ffffffff,64.0,0.0,0.0,0.0
841fae9ffffffff,2.0,0.0,0.0,0.0
841faebffffffff,73.0,0.0,0.0,0.0
841faedffffffff,15.0,0.0,0.0,0.0
841fb01ffffffff,21.0,8.0,0.0,0.0
841fb03ffffffff,2.0,0.0,0.0,0.0
841fb05ffffffff,17.0,0.0,0.0,0.0
841fb09ffffffff,7.0,0.0,0.0,0.0
841fb0bffffffff,2.0,0.0,0.0,0.0
841fb0dffffffff,14.0,2.0,0.0,0.0
841fb11ffffffff,34.0,3.0,0.0,0.0
841fb13ffffffff,5.0,0.0,0.0,0.0
841fb17ffffffff,7.0,2.0,0.0,0.0
841fb19ffffffff,6.0,2.0,0.0,0.0
841fb1bffffffff,2.0,0.0,0.0,0.0
841fb21ffffffff,6.0,0.0,0.0,0.0
841fb25ffffffff,12.0,0.0,0.0,0.0
841fb29ffffffff,2.0,0.0,0.0,0.0
841fb2dffffffff,19.0,0.0,0.0,0.0
841fb35ffffffff,1.0,1.0,0.0,0.0
841fb41ffffffff,3.0,0.0,0.0,0.0
841fb43ffffffff,10.0,7.0,0.0,0.0
841fb45ffffffff,7.0,0.0,0.0,0.0
841fb47ffffffff,24.0,4.0,0.0,0.0
841fb4dffffffff,2.0,0.0,0.0,0.0
841fb53ffffffff,5.0,0.0,0.0,0.0
841fb55ffffffff,25.0,1.0,0.0,0.0
841fb57ffffffff,1.0,1.0,0.0,0.0
841fb59ffffffff,1.0,0.0,0.0,0.0
841fb5bffffffff,5.0,0.0,0.0,0.0
841fb65ffffffff,4.0,2.0,0.0,0.0
841fb67ffffffff,31.0,0.0,0.0,0.0
841fb6bffffffff,6.0,0.0,0.0,0.0
841fb6dffffffff,6.0,0.0,0.0,0.0
842010dffffffff,4.0,0.0,0.0,0.0
8420139ffffffff,2.0,0.0,0.0,0.0
842013dffffffff,1.0,0.0,0.0,0.0
8420163ffffffff,2.0,0.0,0.0,0.0
8420187ffffffff,1.0,0.0,0.0,0.0
8420191ffffffff,3.0,0.0,0.0,0.0
8420197ffffffff,2.0,0.0,0.0,0.0
8420199ffffffff,11.0,0.0,0.0,0.0
84201a1ffffffff,4.0,0.0,0.0,0.0
84201a7ffffffff,6.0,0.0,0.0,0.0
84201bdffffffff,1.0,0.0,0.0,0.0
84202ddffffffff,1.0,0.0,0.0,0.0
8420497ffffffff,3.0,0.0,0.0,0.0
8420499ffffffff,5.0,0.0,5.0,0.0
842049bffffffff,4.0,0.0,4.0,0.0
84204a9ffffffff,1.0,0.0,0.0,0.0
84204adffffffff,1.0,0.0,0.0,0.0
84204b5ffffffff,1.0,0.0,0.0,0.0
84204d1ffffffff,2.0,0.0,2.0,0.0
84204d9ffffffff,2.0,0.0,2.0,0.0
8420547ffffffff,1.0,0.0,0.0,0.0
8420591ffffffff,7.0,0.0,0.0,0.0
84205abffffffff,2.0,0.0,0.0,0.0
84205c5ffffffff,3.0,0.0,0.0,0.0
84205e1ffffffff,2.0,0.0,0.0,0.0
84205e3ffffffff,12.0,0.0,1.0,0.0
84205e9ffffffff,6.0,0.0,0.0,0.0
8420685ffffffff,1.0,0.0,1.0,0.0
84206a1ffffffff,1.0,0.0,1.0,0.0
84206a3ffffffff,2.0,0.0,2.0,0.0
8420823ffffffff,1.0,0.0,0.0,0.0
8420845ffffffff,2.0,0.0,0.0,0.0
84209a5ffffffff,10.0,0.0,0.0,0.0
84209b7ffffffff,2.0,0.0,0.0,0.0
8420a65ffffffff,4.0,0.0,0.0,0.0
8420b1bffffffff,3.0,0.0,0.0,0.0
8420b39ffffffff,1.0,0.0,0.0,0.0
8420b3bffffffff,3.0,0.0,0.0,0.0
8420c8bffffffff,4.0,0.0,0.0,0.0
8420c8dffffffff,1.0,0.0,0.0,0.0
8420e05ffffffff,5.0,0.0,0.0,0.0
8420e07ffffffff,15.0,0.0,0.0,0.0
8420e21ffffffff,4.0,0.0,0.0,0.0
8420e23ffffffff,7.0,0.0,0.0,0.0
8420e2bffffffff,17.0,0.0,0.0,0.0
8420e31ffffffff,2.0,0.0,0.0,0.0
8420e35ffffffff,1.0,0.0,0.0,0.0
8420e3dffffffff,22.0,0.0,0.0,0.0
8420e45ffffffff,3.0,0.0,0.0,0.0
8420e5dffffffff,1.0,0.0,0.0,0.0
8420e69ffffffff,5.0,0.0,0.0,0.0
8420e93ffffffff,2.0,0.0,0.0,0.0
8420f49ffffffff,5.0,0.0,0.0,0.0
8420f51ffffffff,2.0,0.0,0.0,0.0
8420f53ffffffff,6.0,0.0,0.0,0.0
8420f59ffffffff,3.0,0.0,0.0,0.0
842104bffffffff,6.0,0.0,0.0,0.0
84210cbffffffff,1.0,0.0,0.0,0.0
8421215ffffffff,2.0,0.0,0.0,0.0
8421231ffffffff,6.0,0.0,0.0,0.0
8421235ffffffff,10.0,0.0,0.0,0.0
842123dffffffff,44.0,0.0,0.0,0.0
8421253ffffffff,1.0,0.0,0.0,0.0
8421259ffffffff,1.0,0.0,0.0,0.0
8421267ffffffff,1.0,0.0,0.0,0.0
84212cbffffffff,2.0,0.0,0.0,0.0
84212d9ffffffff,2.0,0.0,0.0,0.0
8421481ffffffff,2.0,0.0,0.0,0.0
8421483ffffffff,2.0,0.0,0.0,0.0
8421485ffffffff,3.0,0.0,0.0,0.0
8421487ffffffff,1.0,0.0,0.0,0.0
842149dffffffff,6.0,0.0,0.0,0.0
84214abffffffff,7.0,0.0,0.0,0.0
8421505ffffffff,21.0,0.0,0.0,0.0
8421507ffffffff,17.0,0.0,0.0,0.0
8421521ffffffff,14.0,0.0,0.0,0.0
8421529ffffffff,103.0,0.0,0.0,0.0
842152bffffffff,10.0,0.0,0.0,0.0
8421539ffffffff,9.0,0.0,0.0,0.0
842153bffffffff,3.0,0.0,0.0,0.0
842153dffffffff,6.0,0.0,0.0,0.0
8421567ffffffff,3.0,0.0,0.0,0.0
8421981ffffffff,2.0,0.0,0.0,0.0
842199dffffffff,1.0,0.0,0.0,0.0
842400dffffffff,19.0,0.0,0.0,0.0
8424037ffffffff,7.0,0.0,0.0,0.0
8424047ffffffff,14.0,0.0,0.0,0.0
8424049ffffffff,2.0,0.0,0.0,0.0
8424051ffffffff,5.0,0.0,0.0,0.0
842405bffffffff,3.0,0.0,0.0,0.0
84240a9ffffffff,5.0,0.0,0.0,0.0
84240adffffffff,1.0,0.0,0.0,0.0
84241d3ffffffff,1.0,0.0,0.0,0.0
84241d9ffffffff,2.0,0.0,0.0,0.0
8424213ffffffff,87.0,0.0,0.0,0.0
8424251ffffffff,4.0,0.0,0.0,0.0
8424257ffffffff,4.0,0.0,0.0,0.0
8424265ffffffff,4.0,0.0,0.0,0.0
842428bffffffff,1.0,0.0,0.0,0.0
842428dffffffff,3.0,0.0,0.0,0.0
8424299ffffffff,8.0,0.0,0.0,0.0
84242c1ffffffff,3.0,0.0,0.0,0.0
84242c3ffffffff,23.0,0.0,0.0,0.0
84242c5ffffffff,1.0,0.0,0.0,0.0
84242c7ffffffff,3.0,0.0,0.0,0.0
84242cdffffffff,4.0,0.0,0.0,0.0
84242d3ffffffff,6.0,0.0,0.0,0.0
84242d5ffffffff,1.0,0.0,0.0,0.0
84242d7ffffffff,2.0,0.0,0.0,0.0
8424311ffffffff,26.0,0.0,0.0,0.0
8424313ffffffff,6.0,0.0,0.0,0.0
84244b1ffffffff,6.0,0.0,0.0,0.0
84244c1ffffffff,2.0,0.0,0.0,0.0
8424505ffffffff,6.0,0.0,0.0,0.0
8424567ffffffff,2.0,0.0,0.0,0.0
8424601ffffffff,2.0,0.0,0.0,0.0
8424609ffffffff,5.0,0.0,0.0,0.0
842460bffffffff,1.0,0.0,0.0,0.0
842460dffffffff,92.0,0.0,0.0,0.0
8424613ffffffff,2.0,0.0,0.0,0.0
8424617ffffffff,5.0,0.0,0.0,0.0
8424625ffffffff,5.0,0.0,0.0,0.0
842462bffffffff,2.0,0.0,0.0,0.0
8424631ffffffff,1.0,0.0,0.0,0.0
8424633ffffffff,3.0,0.0,0.0,0.0
8424639ffffffff,3.0,0.0,0.0,0.0
842463bffffffff,2.0,0.0,0.0,0.0
8424647ffffffff,12.0,0.0,0.0,0.0
8424661ffffffff,2.0,0.0,0.0,0.0
8424663ffffffff,3.0,0.0,0.0,0.0
8424667ffffffff,6.0,0.0,0.0,0.0
842466bffffffff,11.0,0.0,0.0,0.0
84246a5ffffffff,2.0,0.0,0.0,0.0
84246adffffffff,2.0,0.0,0.0,0.0
84246c1ffffffff,1.0,0.0,0.0,0.0
84246c3ffffffff,3.0,0.0,0.0,0.0
84246cdffffffff,3.0,0.0,0.0,0.0
84246d1ffffffff,1.0,0.0,0.0,0.0
84246ddffffffff,9.0,0.0,0.0,0.0
842474dffffffff,3.0,0.0,0.0,0.0
8424751ffffffff,3.0,0.0,0.0,0.0
8424759ffffffff,8.0,0.0,0.0,0.0
842475dffffffff,3.0,0.0,0.0,0.0
842476dffffffff,9.0,0.0,0.0,0.0
8424837ffffffff,4.0,0.0,0.0,0.0
8424887ffffffff,2.0,0.0,0.0,0.0
84248abffffffff,5.0,0.0,0.0,0.0
84248bbffffffff,2.0,0.0,0.0,0.0
84248e7ffffffff,22.0,0.0,0.0,0.0
84249dbffffffff,20.0,0.0,0.0,0.0
8424d5dffffffff,2.0,0.0,0.0,0.0
8424e95ffffffff,1.0,0.0,0.0,0.0
8425001ffffffff,18.0,0.0,0.0,0.0
8425003ffffffff,2.0,0.0,0.0,0.0
8425009ffffffff,6.0,0.0,0.0,0.0
842500bffffffff,2.0,0.0,0.0,0.0
842500dffffffff,2.0,0.0,0.0,0.0
8425023ffffffff,14.0,0.0,0.0,0.0
84250b9ffffffff,6.0,0.0,0.0,0.0
84250d5ffffffff,2.0,0.0,0.0,0.0
8425105ffffffff,10.0,0.0,0.0,0.0
8425111ffffffff,2.0,0.0,0.0,0.0
8425115ffffffff,13.0,0.0,0.0,0.0
8425123ffffffff,14.0,0.0,0.0,0.0
842512bffffffff,2.0,0.0,0.0,0.0
8425131ffffffff,2.0,0.0,0.0,0.0
8425133ffffffff,2.0,0.0,0.0,0.0
8425135ffffffff,2.0,0.0,0.0,0.0
8425139ffffffff,2.0,0.0,0.0,0.0
842513bffffffff,2.0,0.0,0.0,0.0
842513dffffffff,5.0,0.0,0.0,0.0
8425145ffffffff,3.0,0.0,0.0,0.0
8425161ffffffff,2.0,0.0,0.0,0.0
84251adffffffff,4.0,0.0,0.0,0.0
8425359ffffffff,1.0,0.0,0.0,0.0
8425401ffffffff,4.0,0.0,0.0,0.0
8425403ffffffff,19.0,0.0,0.0,0.0
8425407ffffffff,4.0,0.0,0.0,0.0
8425409ffffffff,45.0,0.0,0.0,0.0
842540bffffffff,5.0,0.0,0.0,0.0
8425415ffffffff,9.0,0.0,0.0,0.0
842541dffffffff,4.0,0.0,0.0,0.0
8425425ffffffff,8.0,0.0,0.0,0.0
8425427ffffffff,12.0,0.0,1.0,0.0
842544dffffffff,2.0,0.0,0.0,0.0
8425505ffffffff,3.0,0.0,0.0,0.0
84255a3ffffffff,4.0,0.0,0.0,0.0
84255a5ffffffff,3.0,0.0,0.0,0.0
84255a7ffffffff,7.0,0.0,0.0,0.0
84255a9ffffffff,2.0,0.0,0.0,0.0
84255b1ffffffff,2.0,0.0,0.0,0.0
84255b3ffffffff,3.0,0.0,0.0,0.0
84255b5ffffffff,3.0,0.0,0.0,0.0
84255b7ffffffff,33.0,0.0,0.0,0.0
84255bbffffffff,1.0,0.0,0.0,0.0
8425717ffffffff,5.0,0.0,0.0,0.0
8425a1dffffffff,1.0,0.0,0.0,0.0
8425a8bffffffff,1.0,0.0,0.0,0.0
8425aabffffffff,2.0,0.0,0.0,0.0
8425ac3ffffffff,3.0,0.0,0.0,0.0
8425ac9ffffffff,22.0,0.0,0.0,0.0
8425acbffffffff,15.0,0.0,0.0,0.0
8425ae1ffffffff,3.0,0.0,0.0,0.0
8425ae9ffffffff,3.0,0.0,0.0,0.0
8425b03ffffffff,2.0,0.0,2.0,0.0
8425b07ffffffff,13.0,0.0,0.0,0.0
8425b3bffffffff,2.0,0.0,0.0,0.0
8425b41ffffffff,3.0,0.0,0.0,0.0
8425b43ffffffff,2.0,0.0,0.0,0.0
8425b47ffffffff,3.0,0.0,0.0,0.0
8428d13ffffffff,412.0,34.0,0.0,0.0
8428d1bffffffff,4.0,0.0,0.0,0.0
842c001ffffffff,8.0,0.0,0.0,0.0
842c003ffffffff,9.0,0.0,0.0,0.0
842c005ffffffff,7.0,0.0,0.0,0.0
842c007ffffffff,3.0,0.0,0.0,0.0
842c00bffffffff,14.0,0.0,0.0,0.0
842c00dffffffff,8.0,0.0,0.0,0.0
842c011ffffffff,5.0,0.0,0.0,0.0
842c015ffffffff,40.0,0.0,0.0,0.0
842c01dffffffff,2.0,0.0,0.0,0.0
842c031ffffffff,2.0,0.0,0.0,0.0
842c033ffffffff,32.0,0.0,0.0,0.0
842c03bffffffff,4.0,0.0,0.0,0.0
842c041ffffffff,2.0,0.0,0.0,0.0
842c043ffffffff,446.0,0.0,0.0,0.0
842c047ffffffff,24.0,0.0,0.0,0.0
842c049ffffffff,9.0,0.0,0.0,0.0
842c04bffffffff,11.0,0.0,0.0,0.0
842c051ffffffff,7.0,0.0,0.0,0.0
842c053ffffffff,3.0,0.0,0.0,0.0
842c055ffffffff,11.0,0.0,0.0,0.0
842c057ffffffff,58.0,0.0,0.0,0.0
842c059ffffffff,166.0,0.0,0.0,0.0
842c05bffffffff,84.0,0.0,0.0,0.0
842c05dffffffff,36.0,0.0,0.0,0.0
842c061ffffffff,1.0,0.0,0.0,0.0
842c063ffffffff,14.0,0.0,0.0,0.0
842c065ffffffff,8.0,0.0,0.0,0.0
842c067ffffffff,22.0,0.0,0.0,0.0
842c069ffffffff,3.0,0.0,0.0,0.0
842c06bffffffff,10.0,0.0,0.0,0.0
842c06dffffffff,10.0,0.0,0.0,0.0
842c083ffffffff,13.0,0.0,0.0,0.0
842c085ffffffff,2.0,0.0,0.0,0.0
842c089ffffffff,2.0,0.0,0.0,0.0
842c095ffffffff,10.0,0.0,0.0,0.0
842c097ffffffff,4.0,0.0,0.0,0.0
842c09dffffffff,6.0,0.0,0.0,0.0
842c0a9ffffffff,9.0,0.0,0.0,0.0
842c0b3ffffffff,4.0,0.0,0.0,0.0
842c0b7ffffffff,12.0,0.0,0.0,0.0
842c0bbffffffff,5.0,0.0,0.0,0.0
842c0c1ffffffff,40.0,0.0,0.0,0.0
842c0c3ffffffff,21.0,0.0,0.0,0.0
842c0c7ffffffff,9.0,0.0,0.0,0.0
842c0c9ffffffff,21.0,0.0,0.0,0.0
842c0cbffffffff,24.0,0.0,0.0,0.0
842c0dbffffffff,2.0,0.0,0.0,0.0
842c10dffffffff,2.0,0.0,0.0,0.0
842c12bffffffff,1.0,0.0,0.0,0.0
842c13bffffffff,4.0,0.0,0.0,0.0
842c13dffffffff,7.0,0.0,0.0,0.0
842c149ffffffff,1.0,0.0,0.0,0.0
842c157ffffffff,11.0,0.0,0.0,0.0
842c15bffffffff,9.0,0.0,0.0,0.0
842c18dffffffff,1.0,0.0,0.0,0.0
842c191ffffffff,23.0,0.0,0.0,0.0
842c193ffffffff,20.0,0.0,0.0,0.0
842c1bbffffffff,4.0,0.0,0.0,0.0
842c1d1ffffffff,2.0,0.0,0.0,0.0
842c1d9ffffffff,2.0,0.0,0.0,0.0
842c1ddffffffff,10.0,0.0,0.0,0.0
842c1e3ffffffff,1.0,0.0,0.0,0.0
842c1e5ffffffff,4.0,0.0,0.0,0.0
842c1edffffffff,13.0,0.0,0.0,0.0
842c203ffffffff,55.0,0.0,0.0,0.0
842c205ffffffff,1.0,0.0,0.0,0.0
842c211ffffffff,3.0,0.0,0.0,0.0
842c215ffffffff,39.0,0.0,0.0,0.0
842c219ffffffff,4.0,0.0,0.0,0.0
842c21dffffffff,6.0,0.0,0.0,0.0
842c221ffffffff,2.0,0.0,0.0,0.0
842c225ffffffff,2.0,0.0,0.0,0.0
842c227ffffffff,2.0,0.0,0.0,0.0
842c229ffffffff,10.0,0.0,0.0,0.0
842c22dffffffff,13.0,0.0,0.0,0.0
842c231ffffffff,2.0,0.0,0.0,0.0
842c233ffffffff,1.0,0.0,0.0,0.0
842c235ffffffff,18.0,0.0,0.0,0.0
842c237ffffffff,69.0,0.0,0.0,0.0
842c239ffffffff,2.0,0.0,0.0,0.0
842c23bffffffff,9.0,0.0,0.0,0.0
842c245ffffffff,2.0,0.0,0.0,0.0
842c261ffffffff,3.0,0.0,0.0,0.0
842c263ffffffff,2.0,0.0,0.0,0.0
842c269ffffffff,6.0,0.0,0.0,0.0
842c26bffffffff,3.0,0.0,0.0,0.0
842c26dffffffff,2.0,0.0,0.0,0.0
842c283ffffffff,12.0,0.0,0.0,0.0
842c285ffffffff,2.0,0.0,0.0,0.0
842c2a1ffffffff,37.0,0.0,0.0,0.0
842c2a3ffffffff,161.0,0.0,0.0,0.0
842c2a5ffffffff,2.0,0.0,0.0,0.0
842c2a7ffffffff,1.0,0.0,0.0,0.0
842c2a9ffffffff,9.0,0.0,0.0,0.0
842c2abffffffff,11.0,0.0,0.0,0.0
842c2b3ffffffff,2.0,0.0,0.0,0.0
842c2bdffffffff,2.0,0.0,0.0,0.0
842c2c1ffffffff,1.0,0.0,0.0,0.0
842c2e1ffffffff,2.0,0.0,0.0,0.0
842c2e3ffffffff,5.0,0.0,0.0,0.0
842c2e5ffffffff,53.0,0.0,0.0,0.0
842c2e7ffffffff,60.0,0.0,0.0,0.0
842c2e9ffffffff,3.0,0.0,0.0,0.0
842c2ebffffffff,2.0,0.0,0.0,0.0
842c2edffffffff,12.0,0.0,0.0,0.0
842c313ffffffff,10.0,0.0,0.0,0.0
842c317ffffffff,3.0,0.0,0.0,0.0
842c31dffffffff,4.0,0.0,0.0,0.0
842c333ffffffff,12.0,0.0,0.0,0.0
842c33bffffffff,24.0,0.0,0.0,0.0
842c365ffffffff,3.0,0.0,0.0,0.0
842c4cdffffffff,1.0,0.0,0.0,0.0
842c56dffffffff,305.0,0.0,0.0,0.0
842c663ffffffff,10.0,0.0,0.0,0.0
842c6a9ffffffff,2.0,0.0,0.0,0.0
842c725ffffffff,5.0,0.0,0.0,0.0
842c763ffffffff,15.0,0.0,0.0,0.0
