cell_id,Haemorhous purpureus,Haemorhous purpureus purpureus,Haemorhous purpureus californicus
8344dafffffffff,256.0,16.0,0.0
8344dbfffffffff,553.0,18.0,0.0
8344dcfffffffff,42.0,2.0,0.0
8344ddfffffffff,244.0,35.0,0.0
8344defffffffff,93.0,2.0,0.0
8344e0fffffffff,19.0,0.0,0.0
8344e1fffffffff,13.0,5.0,0.0
8344e2fffffffff,34.0,6.0,0.0
8344e3fffffffff,19.0,0.0,0.0
8344e8fffffffff,91.0,0.0,0.0
8344e9fffffffff,13.0,0.0,0.0
8344eafffffffff,74.0,3.0,0.0
8344ebfffffffff,33.0,0.0,0.0
8344ecfffffffff,26.0,4.0,0.0
8344edfffffffff,40.0,2.0,0.0
8344eefffffffff,304.0,15.0,0.0
8344f1fffffffff,2.0,0.0,0.0
834859fffffffff,19.0,0.0,7.0
