cell_id,Mareca strepera,Mareca strepera strepera,Mareca strepera couesi
8327a6fffffffff,31.0,2.0,0.0
8327a8fffffffff,2.0,0.0,0.0
8327a9fffffffff,17.0,0.0,0.0
8327aafffffffff,2.0,0.0,0.0
8327b2fffffffff,3.0,0.0,0.0
8327b5fffffffff,5.0,0.0,0.0
832800fffffffff,2.0,0.0,0.0
832802fffffffff,17.0,0.0,0.0
832806fffffffff,2.0,0.0,0.0
832810fffffffff,8.0,0.0,0.0
832811fffffffff,2.0,0.0,0.0
832812fffffffff,13.0,0.0,0.0
832813fffffffff,49.0,0.0,0.0
832814fffffffff,10.0,0.0,0.0
832815fffffffff,7.0,3.0,0.0
832818fffffffff,5.0,0.0,0.0
832819fffffffff,3.0,0.0,0.0
83281bfffffffff,10.0,0.0,0.0
83281cfffffffff,2.0,0.0,0.0
83281dfffffffff,10.0,0.0,0.0
83281efffffffff,9.0,0.0,0.0
832830fffffffff,547.0,6.0,0.0
832831fffffffff,4.0,0.0,0.0
832832fffffffff,32.0,0.0,0.0
832833fffffffff,28.0,0.0,0.0
832834fffffffff,70.0,4.0,0.0
832835fffffffff,32.0,0.0,0.0
832836fffffffff,571.0,0.0,0.0
832880fffffffff,4.0,0.0,0.0
832884fffffffff,3.0,0.0,0.0
832885fffffffff,3.0,0.0,0.0
832888fffffffff,4.0,4.0,0.0
832889fffffffff,11.0,0.0,0.0
83288afffffffff,8.0,0.0,0.0
83288cfffffffff,9.0,0.0,0.0
83288dfffffffff,2.0,0.0,0.0
83288efffffffff,13.0,0.0,0.0
832890fffffffff,36.0,0.0,0.0
832892fffffffff,27.0,2.0,0.0
832893fffffffff,9.0,0.0,0.0
832894fffffffff,1.0,0.0,0.0
832896fffffffff,9.0,0.0,0.0
832898fffffffff,7.0,0.0,0.0
83289afffffffff,2.0,0.0,0.0
83289dfffffffff,12.0,0.0,0.0
83289efffffffff,9.0,0.0,0.0
8328a6fffffffff,2.0,0.0,0.0
8328a8fffffffff,3.0,0.0,0.0
8328a9fffffffff,15.0,0.0,0.0
8328aafffffffff,2.0,0.0,0.0
8328acfffffffff,3.0,0.0,0.0
8328adfffffffff,10.0,3.0,0.0
8328aefffffffff,9.0,0.0,0.0
8328b1fffffffff,16.0,1.0,0.0
8328b2fffffffff,1.0,0.0,0.0
8328b3fffffffff,6.0,0.0,0.0
8328b6fffffffff,31.0,11.0,0.0
8328c0fffffffff,9.0,0.0,0.0
8328d1fffffffff,8.0,0.0,0.0
8328d3fffffffff,49.0,0.0,0.0
8328d4fffffffff,4.0,0.0,0.0
8328d5fffffffff,13.0,4.0,0.0
8328d8fffffffff,11.0,0.0,0.0
8328defffffffff,14.0,0.0,0.0
8328f0fffffffff,45.0,0.0,0.0
8328f1fffffffff,5.0,0.0,0.0
8328f2fffffffff,4.0,0.0,0.0
8328f3fffffffff,5.0,0.0,0.0
8328f4fffffffff,27.0,0.0,0.0
8328f5fffffffff,26.0,0.0,0.0
8328f6fffffffff,4.0,0.0,0.0
832912fffffffff,33.0,0.0,0.0
832913fffffffff,2.0,0.0,0.0
83291afffffffff,2.0,0.0,0.0
832982fffffffff,6.0,0.0,0.0
832984fffffffff,11.0,0.0,0.0
832988fffffffff,3.0,0.0,0.0
832989fffffffff,29.0,0.0,0.0
83298bfffffffff,21.0,0.0,0.0
83298cfffffffff,88.0,1.0,0.0
83298dfffffffff,56.0,2.0,0.0
832990fffffffff,11.0,0.0,0.0
832992fffffffff,10.0,0.0,0.0
832995fffffffff,8.0,0.0,0.0
832996fffffffff,26.0,0.0,0.0
832999fffffffff,9.0,0.0,0.0
8329a0fffffffff,71.0,0.0,0.0
8329a1fffffffff,8.0,3.0,0.0
8329a2fffffffff,4.0,0.0,0.0
8329a3fffffffff,2.0,0.0,0.0
8329a4fffffffff,19.0,0.0,0.0
8329a5fffffffff,26.0,0.0,0.0
8329a6fffffffff,55.0,0.0,0.0
8329a8fffffffff,17.0,0.0,0.0
8329a9fffffffff,12.0,0.0,0.0
8329aafffffffff,75.0,0.0,0.0
8329abfffffffff,4.0,0.0,0.0
8329acfffffffff,2.0,0.0,0.0
8329adfffffffff,30.0,0.0,0.0
8329aefffffffff,1.0,0.0,0.0
8329b0fffffffff,66.0,0.0,0.0
8329b1fffffffff,34.0,0.0,0.0
8329b2fffffffff,24.0,0.0,0.0
8329b5fffffffff,45.0,0.0,0.0
8329b6fffffffff,95.0,2.0,0.0
832a06fffffffff,22.0,0.0,0.0
832a10fffffffff,291.0,9.0,0.0
832a12fffffffff,743.0,2.0,0.0
832a13fffffffff,196.0,0.0,0.0
832a14fffffffff,88.0,0.0,0.0
832a15fffffffff,16.0,0.0,0.0
832a16fffffffff,3.0,0.0,0.0
832a30fffffffff,287.0,1.0,0.0
832a31fffffffff,389.0,0.0,0.0
832a32fffffffff,53.0,0.0,0.0
832a33fffffffff,197.0,3.0,0.0
832a34fffffffff,201.0,1.0,0.0
832a36fffffffff,6.0,2.0,0.0
832a4cfffffffff,12.0,0.0,0.0
832a80fffffffff,9.0,0.0,0.0
832a81fffffffff,53.0,0.0,0.0
832a82fffffffff,4.0,0.0,0.0
832a84fffffffff,120.0,0.0,0.0
832a85fffffffff,90.0,0.0,0.0
832a86fffffffff,6.0,0.0,0.0
832a88fffffffff,2.0,0.0,0.0
832a89fffffffff,23.0,0.0,0.0
832a8bfffffffff,16.0,0.0,0.0
832a8cfffffffff,63.0,0.0,0.0
832a8dfffffffff,10.0,0.0,0.0
832a8efffffffff,129.0,0.0,0.0
832a90fffffffff,8.0,0.0,0.0
832a92fffffffff,6.0,0.0,0.0
832a93fffffffff,11.0,0.0,0.0
832a94fffffffff,34.0,0.0,0.0
832a95fffffffff,15.0,0.0,0.0
832a99fffffffff,10.0,0.0,0.0
832a9cfffffffff,2.0,0.0,0.0
832a9dfffffffff,4.0,0.0,0.0
832aa0fffffffff,17.0,0.0,0.0
832aa1fffffffff,65.0,0.0,0.0
832aa3fffffffff,74.0,0.0,0.0
832aa4fffffffff,314.0,3.0,0.0
832aa5fffffffff,2.0,0.0,0.0
832aa6fffffffff,40.0,3.0,0.0
832aa8fffffffff,1271.0,142.0,0.0
832aa9fffffffff,99.0,14.0,0.0
832aaafffffffff,136.0,0.0,0.0
832aabfffffffff,64.0,0.0,0.0
832aacfffffffff,354.0,4.0,0.0
832aadfffffffff,253.0,32.0,0.0
832aaefffffffff,83.0,5.0,0.0
832ab0fffffffff,61.0,34.0,0.0
832ab1fffffffff,179.0,0.0,0.0
832ab2fffffffff,750.0,144.0,0.0
832ab3fffffffff,12.0,0.0,0.0
832ab4fffffffff,168.0,37.0,0.0
832ab5fffffffff,286.0,162.0,0.0
832ab6fffffffff,31.0,0.0,0.0
832ad3fffffffff,29.0,0.0,0.0
832ad5fffffffff,2.0,0.0,0.0
832af0fffffffff,35.0,0.0,0.0
832af1fffffffff,5.0,0.0,0.0
832af2fffffffff,2.0,0.0,0.0
832af3fffffffff,13.0,0.0,0.0
832af6fffffffff,79.0,0.0,0.0
832b00fffffffff,24.0,0.0,0.0
832b03fffffffff,26.0,0.0,0.0
832b05fffffffff,5.0,0.0,0.0
832b0afffffffff,27.0,0.0,0.0
832b0cfffffffff,17.0,0.0,0.0
832b11fffffffff,45.0,0.0,0.0
832b12fffffffff,175.0,0.0,0.0
832b16fffffffff,87.0,0.0,0.0
832b18fffffffff,17.0,0.0,0.0
832b19fffffffff,18.0,0.0,0.0
832b1afffffffff,30.0,0.0,0.0
832b1cfffffffff,6.0,0.0,0.0
832b1dfffffffff,18.0,0.0,0.0
832b23fffffffff,5.0,0.0,0.0
832b24fffffffff,2.0,0.0,0.0
832b25fffffffff,2.0,0.0,0.0
832b2afffffffff,2.0,0.0,0.0
832b31fffffffff,15.0,0.0,0.0
832b33fffffffff,13.0,0.0,0.0
832b34fffffffff,12.0,0.0,0.0
832b80fffffffff,2.0,0.0,0.0
832b81fffffffff,96.0,24.0,0.0
832b82fffffffff,5.0,0.0,0.0
832b83fffffffff,65.0,4.0,0.0
832b85fffffffff,2.0,0.0,0.0
832b88fffffffff,3.0,0.0,0.0
832b89fffffffff,94.0,0.0,0.0
832b8afffffffff,59.0,0.0,0.0
832b8bfffffffff,12.0,0.0,0.0
832b8cfffffffff,82.0,2.0,0.0
832b8dfffffffff,48.0,0.0,0.0
832b8efffffffff,40.0,18.0,0.0
832b90fffffffff,82.0,0.0,0.0
832b91fffffffff,12.0,0.0,0.0
832b92fffffffff,2.0,2.0,0.0
832b93fffffffff,43.0,1.0,0.0
832b94fffffffff,63.0,0.0,0.0
832b95fffffffff,1.0,0.0,0.0
832b98fffffffff,458.0,73.0,0.0
832b99fffffffff,203.0,68.0,0.0
832b9afffffffff,75.0,9.0,0.0
832b9bfffffffff,497.0,304.0,0.0
832b9cfffffffff,4.0,0.0,0.0
832b9dfffffffff,1572.0,1391.0,0.0
832b9efffffffff,52.0,2.0,0.0
832ba0fffffffff,5.0,0.0,0.0
832ba5fffffffff,86.0,0.0,0.0
832ba8fffffffff,69.0,5.0,0.0
832ba9fffffffff,6.0,0.0,0.0
832baafffffffff,255.0,0.0,0.0
832babfffffffff,6.0,0.0,0.0
832bacfffffffff,14.0,0.0,0.0
832baefffffffff,35.0,5.0,0.0
832bb3fffffffff,6.0,0.0,0.0
832c05fffffffff,4.0,0.0,0.0
832c0bfffffffff,12.0,0.0,0.0
832c13fffffffff,10.0,0.0,0.0
832c1efffffffff,2.0,0.0,0.0
832c4cfffffffff,8.0,6.0,0.0
832c5cfffffffff,2.0,0.0,0.0
832c93fffffffff,6.0,0.0,0.0
832cacfffffffff,3.0,0.0,0.0
832ce4fffffffff,7.0,0.0,0.0
832cf0fffffffff,10.0,0.0,0.0
832cf3fffffffff,6.0,0.0,0.0
832cf5fffffffff,2.0,0.0,0.0
832d64fffffffff,1.0,0.0,0.0
832da6fffffffff,2.0,0.0,0.0
832db1fffffffff,2.0,0.0,0.0
832e44fffffffff,2.0,0.0,0.0
832e60fffffffff,5.0,0.0,0.0
832e61fffffffff,3.0,0.0,0.0
832f5afffffffff,2.0,0.0,0.0
833083fffffffff,1.0,0.0,0.0
833099fffffffff,8.0,0.0,0.0
83309bfffffffff,16.0,0.0,0.0
83309dfffffffff,2.0,0.0,0.0
8330c4fffffffff,6.0,6.0,0.0
8330e0fffffffff,6.0,5.0,0.0
8330e2fffffffff,3.0,3.0,0.0
833113fffffffff,2.0,2.0,0.0
833185fffffffff,14.0,2.0,0.0
8331aafffffffff,3.0,0.0,0.0
833426fffffffff,23.0,0.0,0.0
833434fffffffff,5.0,0.0,0.0
83351bfffffffff,75.0,0.0,0.0
8335a9fffffffff,2.0,0.0,0.0
833824fffffffff,8.0,0.0,0.0
833826fffffffff,2.0,0.0,0.0
833836fffffffff,12.0,7.0,0.0
833862fffffffff,8.0,0.0,0.0
83386efffffffff,1.0,0.0,0.0
833875fffffffff,3.0,0.0,0.0
833900fffffffff,103.0,17.0,0.0
833901fffffffff,37.0,14.0,0.0
833902fffffffff,52.0,0.0,0.0
833903fffffffff,40.0,25.0,0.0
833904fffffffff,22.0,0.0,0.0
833905fffffffff,2.0,0.0,0.0
833906fffffffff,43.0,2.0,0.0
833908fffffffff,31.0,13.0,0.0
833909fffffffff,2.0,0.0,0.0
83390afffffffff,2.0,0.0,0.0
83390cfffffffff,24.0,9.0,0.0
83390dfffffffff,1.0,0.0,0.0
833910fffffffff,15.0,1.0,0.0
833911fffffffff,66.0,0.0,0.0
