cell_id,Sitta carolinensis,Sitta carolinensis carolinensis,Sitta carolinensis [lagunae Group],Sitta carolinensis aculeata/alexandrae
842645bffffffff,18.0,10.0,0.0,0.0
842645dffffffff,58.0,3.0,0.0,0.0
8426461ffffffff,1884.0,149.0,0.0,0.0
8426463ffffffff,5637.0,632.0,0.0,0.0
8426465ffffffff,25.0,0.0,0.0,0.0
8426467ffffffff,242.0,28.0,0.0,0.0
8426469ffffffff,30.0,1.0,0.0,0.0
842646bffffffff,478.0,59.0,0.0,0.0
842646dffffffff,122.0,6.0,0.0,0.0
8426481ffffffff,245.0,0.0,0.0,0.0
8426483ffffffff,18.0,0.0,0.0,0.0
8426485ffffffff,11.0,0.0,0.0,0.0
8426487ffffffff,43.0,0.0,0.0,0.0
8426489ffffffff,567.0,0.0,0.0,0.0
842648bffffffff,321.0,0.0,0.0,0.0
842648dffffffff,58.0,0.0,0.0,0.0
8426491ffffffff,19.0,0.0,0.0,0.0
8426493ffffffff,870.0,10.0,0.0,0.0
8426495ffffffff,409.0,0.0,0.0,0.0
8426497ffffffff,115.0,0.0,0.0,0.0
8426499ffffffff,22.0,0.0,0.0,0.0
842649bffffffff,439.0,5.0,0.0,0.0
842649dffffffff,80.0,0.0,0.0,0.0
84264a1ffffffff,44.0,0.0,0.0,0.0
84264a3ffffffff,49.0,0.0,0.0,0.0
84264a5ffffffff,100.0,0.0,0.0,0.0
84264a7ffffffff,630.0,0.0,0.0,0.0
84264a9ffffffff,26.0,0.0,0.0,0.0
84264abffffffff,39.0,0.0,0.0,0.0
84264adffffffff,53.0,0.0,0.0,0.0
84264b1ffffffff,49.0,0.0,0.0,0.0
84264b3ffffffff,15.0,0.0,0.0,0.0
84264b7ffffffff,15.0,0.0,0.0,0.0
84264b9ffffffff,339.0,0.0,0.0,0.0
84264bbffffffff,64.0,9.0,0.0,0.0
84264bdffffffff,31.0,0.0,0.0,0.0
84264c1ffffffff,129.0,17.0,0.0,0.0
84264c3ffffffff,508.0,0.0,0.0,0.0
84264c5ffffffff,939.0,107.0,0.0,0.0
84264c7ffffffff,1290.0,6.0,0.0,0.0
84264c9ffffffff,34.0,0.0,0.0,0.0
84264cbffffffff,405.0,22.0,0.0,0.0
84264cdffffffff,80.0,9.0,0.0,0.0
84264d1ffffffff,1964.0,1.0,0.0,0.0
84264d3ffffffff,98.0,0.0,0.0,0.0
84264d5ffffffff,196.0,0.0,0.0,0.0
84264d7ffffffff,39.0,0.0,0.0,0.0
84264d9ffffffff,553.0,0.0,0.0,0.0
84264dbffffffff,779.0,0.0,0.0,0.0
84264ddffffffff,422.0,0.0,0.0,0.0
84264e1ffffffff,37.0,2.0,0.0,0.0
84264e3ffffffff,17.0,0.0,0.0,0.0
84264e5ffffffff,652.0,8.0,0.0,0.0
84264e7ffffffff,26.0,0.0,0.0,0.0
84264e9ffffffff,4.0,0.0,0.0,0.0
84264ebffffffff,30.0,2.0,0.0,0.0
84264edffffffff,58.0,1.0,0.0,0.0
8426501ffffffff,101.0,19.0,0.0,0.0
8426503ffffffff,82.0,15.0,0.0,0.0
8426505ffffffff,127.0,31.0,0.0,0.0
8426507ffffffff,16.0,6.0,0.0,0.0
8426509ffffffff,81.0,18.0,0.0,0.0
842650bffffffff,138.0,11.0,0.0,0.0
842650dffffffff,524.0,38.0,0.0,0.0
8426511ffffffff,99.0,4.0,0.0,0.0
8426513ffffffff,53.0,2.0,0.0,0.0
8426515ffffffff,217.0,22.0,0.0,0.0
8426517ffffffff,23.0,2.0,0.0,0.0
8426519ffffffff,162.0,0.0,0.0,0.0
842651bffffffff,245.0,1.0,0.0,0.0
842651dffffffff,527.0,52.0,0.0,0.0
8426521ffffffff,532.0,56.0,0.0,0.0
8426523ffffffff,51.0,2.0,0.0,0.0
8426525ffffffff,44.0,0.0,0.0,0.0
8426527ffffffff,123.0,10.0,0.0,0.0
8426529ffffffff,318.0,18.0,0.0,0.0
842652bffffffff,412.0,38.0,0.0,0.0
842652dffffffff,324.0,27.0,0.0,0.0
8426531ffffffff,538.0,13.0,0.0,0.0
8426533ffffffff,1622.0,47.0,0.0,0.0
8426535ffffffff,34.0,1.0,0.0,0.0
8426537ffffffff,61.0,6.0,0.0,0.0
8426539ffffffff,96.0,8.0,0.0,0.0
842653bffffffff,1315.0,29.0,0.0,0.0
842653dffffffff,205.0,4.0,0.0,0.0
8426541ffffffff,112.0,11.0,0.0,0.0
8426543ffffffff,479.0,60.0,0.0,0.0
8426545ffffffff,16.0,0.0,0.0,0.0
8426547ffffffff,276.0,36.0,0.0,0.0
8426549ffffffff,55.0,0.0,0.0,0.0
842654bffffffff,193.0,54.0,0.0,0.0
842654dffffffff,257.0,13.0,0.0,0.0
8426551ffffffff,1162.0,53.0,0.0,0.0
8426553ffffffff,104.0,8.0,0.0,0.0
8426555ffffffff,1938.0,72.0,0.0,0.0
8426557ffffffff,701.0,60.0,0.0,0.0
8426559ffffffff,159.0,9.0,0.0,0.0
842655bffffffff,303.0,51.0,0.0,0.0
842655dffffffff,3144.0,123.0,0.0,0.0
8426561ffffffff,1006.0,18.0,0.0,0.0
8426563ffffffff,841.0,43.0,0.0,0.0
8426565ffffffff,1453.0,141.0,0.0,0.0
8426567ffffffff,2329.0,209.0,0.0,0.0
8426569ffffffff,194.0,3.0,0.0,0.0
842656bffffffff,17.0,0.0,0.0,0.0
842656dffffffff,516.0,5.0,0.0,0.0
8426583ffffffff,3.0,0.0,0.0,0.0
8426585ffffffff,65.0,0.0,0.0,0.0
8426587ffffffff,183.0,5.0,0.0,0.0
8426589ffffffff,64.0,0.0,0.0,0.0
842658bffffffff,10.0,0.0,0.0,0.0
842658dffffffff,16.0,0.0,0.0,0.0
8426591ffffffff,33.0,0.0,0.0,0.0
8426593ffffffff,115.0,5.0,0.0,0.0
8426595ffffffff,6.0,1.0,0.0,0.0
8426597ffffffff,30.0,4.0,0.0,0.0
8426599ffffffff,706.0,24.0,0.0,0.0
842659bffffffff,2761.0,4.0,0.0,0.0
842659dffffffff,8.0,0.0,0.0,0.0
84265a1ffffffff,9.0,0.0,0.0,0.0
84265a3ffffffff,909.0,30.0,0.0,0.0
84265a5ffffffff,49.0,8.0,0.0,0.0
84265a7ffffffff,170.0,2.0,0.0,0.0
84265a9ffffffff,37.0,0.0,0.0,0.0
84265abffffffff,25.0,0.0,0.0,0.0
84265adffffffff,20.0,0.0,0.0,0.0
84265b1ffffffff,7.0,0.0,0.0,0.0
84265b3ffffffff,9.0,0.0,0.0,0.0
84265b5ffffffff,1743.0,24.0,0.0,0.0
84265b7ffffffff,12.0,4.0,0.0,0.0
84265b9ffffffff,53.0,0.0,0.0,0.0
84265bbffffffff,49.0,3.0,0.0,0.0
84265bdffffffff,41.0,2.0,0.0,0.0
84265c1ffffffff,400.0,28.0,0.0,0.0
84265c3ffffffff,47.0,0.0,0.0,0.0
84265c5ffffffff,97.0,0.0,0.0,0.0
84265c7ffffffff,63.0,2.0,0.0,0.0
84265c9ffffffff,101.0,18.0,0.0,0.0
84265cbffffffff,143.0,10.0,0.0,0.0
84265cdffffffff,208.0,2.0,0.0,0.0
84265d1ffffffff,6.0,0.0,0.0,0.0
84265d3ffffffff,26.0,0.0,0.0,0.0
84265d5ffffffff,14.0,0.0,0.0,0.0
84265d7ffffffff,35.0,0.0,0.0,0.0
84265d9ffffffff,216.0,2.0,0.0,0.0
84265dbffffffff,141.0,0.0,0.0,0.0
84265ddffffffff,40.0,0.0,0.0,0.0
84265e1ffffffff,70.0,10.0,0.0,0.0
84265e3ffffffff,50.0,0.0,0.0,0.0
84265e5ffffffff,445.0,5.0,0.0,0.0
84265e7ffffffff,52.0,0.0,0.0,0.0
84265e9ffffffff,71.0,2.0,0.0,0.0
84265ebffffffff,73.0,2.0,0.0,0.0
84265edffffffff,205.0,34.0,0.0,0.0
8426601ffffffff,49.0,2.0,0.0,0.0
8426603ffffffff,223.0,8.0,0.0,0.0
8426605ffffffff,45.0,10.0,0.0,0.0
8426607ffffffff,1184.0,32.0,0.0,0.0
8426609ffffffff,263.0,52.0,0.0,0.0
842660bffffffff,316.0,111.0,0.0,0.0
842660dffffffff,4.0,4.0,0.0,0.0
8426611ffffffff,240.0,28.0,0.0,0.0
8426613ffffffff,839.0,146.0,0.0,0.0
8426615ffffffff,238.0,54.0,0.0,0.0
8426617ffffffff,290.0,20.0,0.0,0.0
8426619ffffffff,921.0,220.0,0.0,0.0
842661bffffffff,5077.0,352.0,0.0,0.0
842661dffffffff,62.0,10.0,0.0,0.0
8426621ffffffff,470.0,35.0,0.0,0.0
8426623ffffffff,577.0,13.0,0.0,0.0
8426625ffffffff,372.0,30.0,0.0,0.0
8426627ffffffff,54.0,10.0,0.0,0.0
8426629ffffffff,810.0,96.0,0.0,0.0
842662bffffffff,797.0,33.0,0.0,0.0
842662dffffffff,1409.0,64.0,0.0,0.0
8426631ffffffff,175.0,17.0,0.0,0.0
8426633ffffffff,41.0,4.0,0.0,0.0
8426635ffffffff,94.0,24.0,0.0,0.0
8426637ffffffff,31.0,9.0,0.0,0.0
8426639ffffffff,206.0,10.0,0.0,0.0
842663bffffffff,71.0,7.0,0.0,0.0
842663dffffffff,420.0,1.0,0.0,0.0
8426641ffffffff,2400.0,190.0,0.0,0.0
8426643ffffffff,216.0,66.0,0.0,0.0
8426645ffffffff,5490.0,229.0,0.0,0.0
8426647ffffffff,850.0,14.0,0.0,0.0
8426649ffffffff,1960.0,165.0,0.0,0.0
842664bffffffff,1265.0,46.0,0.0,0.0
842664dffffffff,5157.0,454.0,0.0,0.0
8426651ffffffff,159.0,82.0,0.0,0.0
8426653ffffffff,106.0,14.0,0.0,0.0
8426655ffffffff,46.0,1.0,0.0,0.0
8426657ffffffff,1967.0,171.0,0.0,0.0
8426659ffffffff,194.0,2.0,0.0,0.0
842665bffffffff,480.0,17.0,0.0,0.0
842665dffffffff,68.0,18.0,0.0,0.0
8426661ffffffff,669.0,82.0,0.0,0.0
8426663ffffffff,44.0,7.0,0.0,0.0
8426665ffffffff,3950.0,2840.0,0.0,0.0
8426667ffffffff,62.0,3.0,0.0,0.0
8426669ffffffff,2919.0,59.0,0.0,0.0
842666bffffffff,844.0,18.0,0.0,0.0
842666dffffffff,256.0,37.0,0.0,0.0
8426681ffffffff,253.0,7.0,0.0,0.0
8426683ffffffff,64.0,7.0,0.0,0.0
8426685ffffffff,152.0,22.0,0.0,0.0
8426687ffffffff,21.0,0.0,0.0,0.0
8426689ffffffff,1661.0,299.0,0.0,0.0
842668bffffffff,1573.0,402.0,0.0,0.0
842668dffffffff,320.0,70.0,0.0,0.0
8426691ffffffff,73.0,4.0,0.0,0.0
8426693ffffffff,123.0,36.0,0.0,0.0
8426695ffffffff,94.0,3.0,0.0,0.0
8426697ffffffff,22.0,4.0,0.0,0.0
8426699ffffffff,70.0,9.0,0.0,0.0
842669bffffffff,250.0,106.0,0.0,0.0
842669dffffffff,90.0,5.0,0.0,0.0
84266a1ffffffff,779.0,65.0,0.0,0.0
84266a3ffffffff,66.0,8.0,0.0,0.0
84266a5ffffffff,266.0,37.0,0.0,0.0
84266a7ffffffff,102.0,6.0,0.0,0.0
84266a9ffffffff,137.0,14.0,0.0,0.0
84266abffffffff,34.0,6.0,0.0,0.0
84266adffffffff,321.0,22.0,0.0,0.0
84266b1ffffffff,52.0,13.0,0.0,0.0
84266b3ffffffff,98.0,0.0,0.0,0.0
84266b5ffffffff,24.0,0.0,0.0,0.0
84266b7ffffffff,773.0,0.0,0.0,0.0
84266b9ffffffff,147.0,31.0,0.0,0.0
84266bbffffffff,785.0,154.0,0.0,0.0
84266bdffffffff,30.0,8.0,0.0,0.0
84266c1ffffffff,661.0,84.0,0.0,0.0
84266c3ffffffff,162.0,8.0,0.0,0.0
84266c5ffffffff,4886.0,889.0,0.0,0.0
84266c7ffffffff,85.0,15.0,0.0,0.0
84266c9ffffffff,17.0,6.0,0.0,0.0
84266cbffffffff,74.0,24.0,0.0,0.0
84266cdffffffff,280.0,28.0,0.0,0.0
84266d1ffffffff,365.0,20.0,0.0,0.0
84266d3ffffffff,267.0,8.0,0.0,0.0
84266d5ffffffff,3226.0,683.0,0.0,0.0
84266d7ffffffff,396.0,116.0,0.0,0.0
84266d9ffffffff,39.0,6.0,0.0,0.0
84266dbffffffff,605.0,80.0,0.0,0.0
84266ddffffffff,47.0,3.0,0.0,0.0
84266e1ffffffff,289.0,48.0,0.0,0.0
84266e3ffffffff,262.0,123.0,0.0,0.0
84266e5ffffffff,22.0,0.0,0.0,0.0
84266e7ffffffff,101.0,2.0,0.0,0.0
84266e9ffffffff,199.0,23.0,0.0,0.0
84266ebffffffff,1110.0,396.0,0.0,0.0
84266edffffffff,91.0,16.0,0.0,0.0
8426701ffffffff,18.0,0.0,0.0,0.0
8426703ffffffff,22.0,0.0,0.0,0.0
8426705ffffffff,149.0,0.0,0.0,0.0
8426707ffffffff,156.0,5.0,0.0,0.0
8426709ffffffff,51.0,0.0,0.0,0.0
842670bffffffff,145.0,6.0,0.0,0.0
842670dffffffff,47.0,0.0,0.0,0.0
8426711ffffffff,138.0,9.0,0.0,0.0
8426713ffffffff,163.0,12.0,0.0,0.0
8426717ffffffff,176.0,17.0,0.0,0.0
8426719ffffffff,656.0,29.0,0.0,0.0
842671bffffffff,80.0,13.0,0.0,0.0
842671dffffffff,62.0,18.0,0.0,0.0
8426721ffffffff,45.0,0.0,0.0,0.0
8426723ffffffff,324.0,0.0,0.0,0.0
8426725ffffffff,2.0,1.0,0.0,0.0
8426727ffffffff,27.0,2.0,0.0,0.0
8426729ffffffff,8.0,0.0,0.0,0.0
842672bffffffff,5.0,0.0,0.0,0.0
842672dffffffff,22.0,0.0,0.0,0.0
8426731ffffffff,102.0,20.0,0.0,0.0
8426733ffffffff,346.0,12.0,0.0,0.0
8426735ffffffff,321.0,17.0,0.0,0.0
8426737ffffffff,88.0,18.0,0.0,0.0
8426739ffffffff,42.0,4.0,0.0,0.0
842673bffffffff,150.0,16.0,0.0,0.0
842673dffffffff,104.0,0.0,0.0,0.0
8426741ffffffff,77.0,1.0,0.0,0.0
8426743ffffffff,208.0,6.0,0.0,0.0
8426745ffffffff,1008.0,35.0,0.0,0.0
8426747ffffffff,714.0,8.0,0.0,0.0
8426749ffffffff,47.0,0.0,0.0,0.0
842674bffffffff,19.0,0.0,0.0,0.0
842674dffffffff,25.0,4.0,0.0,0.0
8426751ffffffff,45.0,9.0,0.0,0.0
8426753ffffffff,93.0,0.0,0.0,0.0
8426755ffffffff,49.0,10.0,0.0,0.0
8426757ffffffff,23.0,2.0,0.0,0.0
8426759ffffffff,81.0,12.0,0.0,0.0
842675bffffffff,328.0,25.0,0.0,0.0
842675dffffffff,689.0,8.0,0.0,0.0
8426761ffffffff,92.0,0.0,0.0,0.0
8426763ffffffff,25.0,2.0,0.0,0.0
8426765ffffffff,133.0,0.0,0.0,0.0
8426767ffffffff,116.0,2.0,0.0,0.0
8426769ffffffff,6.0,0.0,0.0,0.0
842676bffffffff,21.0,4.0,0.0,0.0
842676dffffffff,46.0,0.0,0.0,0.0
8426801ffffffff,143.0,0.0,43.0,0.0
8426803ffffffff,25.0,0.0,11.0,0.0
8426805ffffffff,37.0,0.0,8.0,0.0
8426807ffffffff,5.0,0.0,2.0,0.0
8426809ffffffff,4.0,0.0,0.0,0.0
842680bffffffff,9.0,0.0,4.0,0.0
842680dffffffff,9.0,0.0,4.0,0.0
8426811ffffffff,503.0,0.0,47.0,0.0
8426813ffffffff,4595.0,0.0,1196.0,0.0
8426815ffffffff,30.0,0.0,9.0,0.0
8426817ffffffff,529.0,0.0,184.0,0.0
8426819ffffffff,4178.0,0.0,975.0,0.0
842681bffffffff,6303.0,0.0,757.0,0.0
842681dffffffff,69.0,0.0,21.0,0.0
8426821ffffffff,4.0,0.0,0.0,0.0
8426823ffffffff,17.0,0.0,4.0,0.0
8426825ffffffff,5.0,0.0,5.0,0.0
842682bffffffff,14.0,0.0,7.0,0.0
842682dffffffff,4.0,0.0,0.0,0.0
8426831ffffffff,217.0,0.0,71.0,0.0
8426833ffffffff,196.0,0.0,99.0,0.0
8426835ffffffff,66.0,0.0,23.0,0.0
8426837ffffffff,19.0,0.0,5.0,0.0
8426839ffffffff,45.0,0.0,0.0,0.0
842683bffffffff,62.0,0.0,5.0,0.0
842683dffffffff,24.0,0.0,7.0,0.0
8426841ffffffff,5.0,0.0,0.0,0.0
8426843ffffffff,87.0,0.0,3.0,0.0
8426847ffffffff,20.0,0.0,5.0,0.0
842684bffffffff,2.0,0.0,2.0,0.0
8426851ffffffff,13.0,0.0,2.0,0.0
8426853ffffffff,1482.0,0.0,178.0,0.0
8426855ffffffff,11.0,0.0,0.0,0.0
8426857ffffffff,111.0,0.0,39.0,0.0
8426859ffffffff,84.0,0.0,8.0,0.0
842685bffffffff,175.0,0.0,4.0,0.0
842685dffffffff,17.0,0.0,0.0,0.0
8426881ffffffff,1364.0,0.0,451.0,0.0
8426885ffffffff,616.0,0.0,207.0,0.0
8426887ffffffff,273.0,0.0,72.0,0.0
8426889ffffffff,1545.0,0.0,191.0,0.0
842688bffffffff,22.0,0.0,6.0,0.0
842688dffffffff,863.0,0.0,290.0,0.0
8426891ffffffff,5.0,0.0,0.0,0.0
8426893ffffffff,12.0,0.0,4.0,0.0
8426899ffffffff,13.0,9.0,0.0,0.0
842689dffffffff,35.0,0.0,0.0,0.0
84268a1ffffffff,10.0,0.0,2.0,0.0
84268a3ffffffff,40.0,0.0,19.0,0.0
84268a5ffffffff,65.0,0.0,6.0,0.0
84268a7ffffffff,37.0,0.0,17.0,0.0
84268a9ffffffff,68.0,0.0,34.0,0.0
84268abffffffff,162.0,0.0,40.0,0.0
84268adffffffff,28.0,0.0,11.0,0.0
84268b1ffffffff,44.0,0.0,12.0,0.0
84268b3ffffffff,34.0,0.0,10.0,0.0
84268b5ffffffff,9.0,0.0,0.0,0.0
84268b7ffffffff,54.0,0.0,18.0,0.0
84268b9ffffffff,120.0,0.0,66.0,0.0
84268bbffffffff,272.0,0.0,160.0,0.0
84268bdffffffff,68.0,0.0,40.0,0.0
84268c1ffffffff,1099.0,0.0,329.0,0.0
84268c3ffffffff,35.0,0.0,7.0,0.0
84268c5ffffffff,1602.0,0.0,250.0,0.0
84268c7ffffffff,5474.0,0.0,691.0,0.0
84268c9ffffffff,45.0,0.0,9.0,0.0
84268cbffffffff,17.0,0.0,6.0,0.0
84268cdffffffff,14103.0,5.0,2929.0,0.0
84268d3ffffffff,2.0,0.0,0.0,0.0
84268d5ffffffff,166.0,6.0,74.0,0.0
84268e1ffffffff,209.0,0.0,78.0,0.0
84268e3ffffffff,29.0,0.0,6.0,0.0
84268e5ffffffff,53.0,0.0,21.0,0.0
84268e7ffffffff,303.0,0.0,73.0,0.0
84268e9ffffffff,72.0,0.0,18.0,0.0
84268ebffffffff,648.0,0.0,181.0,0.0
84268edffffffff,138.0,0.0,55.0,0.0
8426901ffffffff,2.0,0.0,0.0,0.0
8426903ffffffff,1.0,0.0,0.0,0.0
8426905ffffffff,61.0,0.0,3.0,0.0
8426907ffffffff,7.0,0.0,1.0,0.0
8426909ffffffff,4.0,0.0,0.0,0.0
842690dffffffff,6.0,0.0,0.0,0.0
8426917ffffffff,3.0,0.0,3.0,0.0
842691bffffffff,4.0,0.0,4.0,0.0
8426927ffffffff,1.0,0.0,0.0,0.0
8426929ffffffff,4.0,0.0,0.0,0.0
842692bffffffff,9.0,0.0,0.0,0.0
8426935ffffffff,2.0,0.0,0.0,0.0
8426937ffffffff,2.0,0.0,0.0,0.0
842693dffffffff,2.0,0.0,0.0,0.0
8426943ffffffff,1.0,0.0,1.0,0.0
8426945ffffffff,2.0,0.0,0.0,0.0
8426947ffffffff,7.0,0.0,0.0,0.0
8426951ffffffff,8.0,0.0,2.0,0.0
8426953ffffffff,4.0,0.0,0.0,0.0
8426955ffffffff,2.0,0.0,2.0,0.0
8426959ffffffff,12.0,0.0,5.0,0.0
842695bffffffff,6.0,0.0,2.0,0.0
842695dffffffff,2.0,0.0,2.0,0.0
8426963ffffffff,43.0,0.0,19.0,0.0
842696bffffffff,3.0,0.0,0.0,0.0
8426981ffffffff,59.0,0.0,18.0,0.0
8426983ffffffff,277.0,0.0,10.0,0.0
8426985ffffffff,19.0,0.0,2.0,0.0
8426987ffffffff,810.0,0.0,39.0,0.0
8426989ffffffff,328.0,0.0,18.0,0.0
842698bffffffff,78.0,0.0,16.0,0.0
842698dffffffff,31.0,0.0,2.0,0.0
8426991ffffffff,283.0,0.0,9.0,0.0
8426993ffffffff,13.0,0.0,0.0,0.0
8426995ffffffff,904.0,0.0,125.0,0.0
8426997ffffffff,82.0,0.0,8.0,0.0
8426999ffffffff,22.0,0.0,11.0,0.0
842699bffffffff,288.0,0.0,11.0,0.0
842699dffffffff,182.0,0.0,84.0,0.0
84269a1ffffffff,15.0,0.0,3.0,0.0
84269a9ffffffff,114.0,0.0,18.0,0.0
84269abffffffff,10.0,0.0,0.0,0.0
84269adffffffff,10.0,0.0,2.0,0.0
84269b1ffffffff,12.0,0.0,3.0,0.0
84269b5ffffffff,9.0,0.0,7.0,0.0
84269b7ffffffff,13.0,0.0,13.0,0.0
84269b9ffffffff,81.0,0.0,17.0,0.0
84269bbffffffff,169.0,0.0,48.0,0.0
84269bdffffffff,8.0,0.0,4.0,0.0
84269c1ffffffff,484.0,0.0,97.0,0.0
84269c3ffffffff,48.0,0.0,4.0,0.0
84269c5ffffffff,121.0,0.0,42.0,0.0
84269c7ffffffff,241.0,0.0,71.0,0.0
84269c9ffffffff,45.0,0.0,4.0,0.0
84269cbffffffff,310.0,0.0,67.0,0.0
84269cdffffffff,235.0,0.0,68.0,0.0
84269d1ffffffff,140.0,0.0,16.0,0.0
84269d3ffffffff,2.0,0.0,0.0,0.0
84269d5ffffffff,364.0,0.0,32.0,0.0
84269d7ffffffff,48.0,0.0,13.0,0.0
84269d9ffffffff,101.0,0.0,29.0,0.0
84269dbffffffff,5.0,0.0,0.0,0.0
84269ddffffffff,128.0,0.0,61.0,0.0
84269e1ffffffff,26.0,0.0,1.0,0.0
84269e3ffffffff,6.0,0.0,0.0,0.0
84269e9ffffffff,7.0,0.0,0.0,0.0
84269ebffffffff,88.0,0.0,4.0,0.0
8426a07ffffffff,3.0,0.0,0.0,0.0
8426a15ffffffff,16.0,0.0,0.0,0.0
8426a17ffffffff,26.0,0.0,0.0,0.0
8426a19ffffffff,108.0,2.0,19.0,0.0
8426a1bffffffff,59.0,5.0,5.0,0.0
8426a21ffffffff,2.0,0.0,0.0,0.0
8426a2bffffffff,80.0,0.0,13.0,0.0
8426a31ffffffff,2.0,0.0,0.0,0.0
8426a39ffffffff,3.0,0.0,3.0,0.0
8426a3bffffffff,10.0,0.0,0.0,0.0
8426a41ffffffff,2.0,0.0,0.0,0.0
8426a4bffffffff,24.0,0.0,0.0,0.0
8426a51ffffffff,181.0,0.0,30.0,0.0
8426a53ffffffff,31.0,0.0,2.0,0.0
8426a59ffffffff,167.0,0.0,20.0,0.0
8426a5bffffffff,327.0,0.0,52.0,0.0
8426a5dffffffff,22.0,0.0,10.0,0.0
8426a6dffffffff,8.0,0.0,0.0,0.0
8426a81ffffffff,9.0,5.0,0.0,0.0
8426a83ffffffff,11.0,8.0,0.0,0.0
8426a85ffffffff,2.0,0.0,0.0,0.0
8426a87ffffffff,248.0,120.0,0.0,0.0
8426a8bffffffff,349.0,142.0,1.0,0.0
8426a91ffffffff,29.0,22.0,0.0,0.0
8426a93ffffffff,34.0,15.0,0.0,0.0
8426a95ffffffff,73.0,45.0,0.0,0.0
8426a97ffffffff,225.0,125.0,0.0,0.0
8426a99ffffffff,24.0,7.0,0.0,0.0
8426a9bffffffff,8.0,4.0,0.0,0.0
8426a9dffffffff,20.0,7.0,0.0,0.0
8426aa1ffffffff,20.0,0.0,0.0,0.0
8426aa5ffffffff,1583.0,0.0,257.0,0.0
8426aa7ffffffff,969.0,17.0,65.0,0.0
8426aa9ffffffff,75.0,0.0,0.0,0.0
8426aabffffffff,141.0,43.0,13.0,0.0
8426aadffffffff,30.0,0.0,2.0,0.0
8426ab3ffffffff,10.0,0.0,0.0,0.0
8426ab5ffffffff,10.0,2.0,0.0,0.0
8426ab7ffffffff,48.0,12.0,11.0,0.0
8426abbffffffff,41.0,41.0,0.0,0.0
8426abdffffffff,27.0,8.0,3.0,0.0
8426ac3ffffffff,4.0,0.0,0.0,0.0
8426ac5ffffffff,116.0,11.0,0.0,0.0
8426ac7ffffffff,9.0,4.0,0.0,0.0
8426acbffffffff,2.0,0.0,0.0,0.0
8426ad1ffffffff,27.0,10.0,0.0,0.0
8426ad5ffffffff,19.0,14.0,0.0,0.0
8426ad7ffffffff,32.0,10.0,0.0,0.0
8426adbffffffff,34.0,17.0,0.0,0.0
8426ae1ffffffff,2.0,0.0,0.0,0.0
8426ae3ffffffff,4.0,0.0,0.0,0.0
8426ae7ffffffff,63.0,0.0,3.0,0.0
8426ae9ffffffff,6.0,2.0,0.0,0.0
8426b01ffffffff,19.0,0.0,2.0,0.0
8426b03ffffffff,8.0,0.0,2.0,0.0
8426b09ffffffff,6.0,0.0,0.0,0.0
8426b0bffffffff,30.0,0.0,0.0,0.0
8426b0dffffffff,11.0,0.0,0.0,0.0
8426b1dffffffff,8.0,0.0,0.0,0.0
8426b21ffffffff,2.0,0.0,0.0,0.0
8426b23ffffffff,2.0,0.0,0.0,0.0
8426b29ffffffff,1.0,0.0,0.0,0.0
8426b33ffffffff,1.0,0.0,0.0,0.0
8426b41ffffffff,4.0,0.0,0.0,0.0
8426b45ffffffff,4.0,0.0,0.0,0.0
8426b47ffffffff,48.0,0.0,3.0,0.0
8426b57ffffffff,29.0,0.0,0.0,0.0
8426b61ffffffff,68.0,0.0,18.0,0.0
8426b63ffffffff,3.0,0.0,1.0,0.0
8426b65ffffffff,2.0,0.0,0.0,0.0
8426b69ffffffff,76.0,0.0,9.0,0.0
8426b6dffffffff,15.0,0.0,3.0,0.0
8426c07ffffffff,8.0,0.0,0.0,0.0
8426c09ffffffff,4.0,0.0,0.0,0.0
8426c11ffffffff,56.0,0.0,0.0,0.0
8426c17ffffffff,5.0,0.0,0.0,0.0
8426c19ffffffff,48.0,0.0,0.0,0.0
8426c1bffffffff,241.0,0.0,0.0,0.0
8426c1dffffffff,2.0,0.0,0.0,0.0
8426c21ffffffff,9.0,0.0,0.0,0.0
8426c25ffffffff,4.0,0.0,0.0,0.0
8426c29ffffffff,1.0,0.0,0.0,0.0
8426c2dffffffff,11.0,0.0,0.0,0.0
8426c31ffffffff,72.0,0.0,0.0,0.0
8426c33ffffffff,2.0,0.0,0.0,0.0
8426c39ffffffff,3.0,0.0,0.0,0.0
8426c3bffffffff,122.0,0.0,0.0,0.0
8426c41ffffffff,8.0,0.0,0.0,0.0
8426c43ffffffff,80.0,0.0,0.0,0.0
8426c49ffffffff,12.0,0.0,0.0,0.0
8426c4bffffffff,10.0,0.0,0.0,0.0
8426c4dffffffff,61.0,13.0,0.0,0.0
8426c51ffffffff,1.0,0.0,0.0,0.0
8426c53ffffffff,452.0,0.0,0.0,0.0
8426c57ffffffff,1.0,0.0,0.0,0.0
8426c5bffffffff,76.0,0.0,0.0,0.0
8426c67ffffffff,2.0,0.0,0.0,0.0
8426c69ffffffff,1.0,0.0,0.0,0.0
8426c6bffffffff,10.0,0.0,0.0,0.0
8426c81ffffffff,12.0,0.0,0.0,0.0
8426c83ffffffff,303.0,6.0,0.0,0.0
8426c85ffffffff,1.0,0.0,0.0,0.0
8426c87ffffffff,20.0,2.0,0.0,0.0
8426c89ffffffff,788.0,5.0,0.0,0.0
8426c8dffffffff,21.0,0.0,0.0,0.0
8426c91ffffffff,73.0,0.0,0.0,0.0
