cell_id,Zonotrichia leucophrys,Zonotrichia leucophrys leucophrys,Zonotrichia leucophrys oriantha,Zonotrichia leucophrys gambelii,Zonotrichia leucophrys nuttalli,Zonotrichia leucophrys pugetensis,Zonotrichia leucophrys leucophrys/oriantha,Zonotrichia leucophrys nuttalli/pugetensis
840c707ffffffff,21.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
840c70dffffffff,135.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0
840c711ffffffff,52.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
840c715ffffffff,25.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
840c717ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840c719ffffffff,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840c71bffffffff,226.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
840c731ffffffff,59.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
840c733ffffffff,3537.0,0.0,0.0,697.0,0.0,0.0,0.0,0.0
840c735ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840c739ffffffff,118.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
840c73bffffffff,553.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
840c73dffffffff,299.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0
840c741ffffffff,706.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0
840c745ffffffff,209.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
840c747ffffffff,85.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
840c749ffffffff,21.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
840c74bffffffff,306.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0
840c74dffffffff,1096.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0
840c753ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840c759ffffffff,388.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0
840c75dffffffff,107.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
840c769ffffffff,285.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0
840ca43ffffffff,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840ca99ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840ccc3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840cdd7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840ce17ffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840ce1bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840ce27ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840ce3dffffffff,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
840ceadffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840cec5ffffffff,40.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840cec7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840cec9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840cecdffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840cee5ffffffff,22.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
840cee9ffffffff,31.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840ceedffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840cf4bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d039ffffffff,210.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0
840d093ffffffff,160.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
840d099ffffffff,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
840d09bffffffff,63.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840d0a5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d0b3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d0c3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d0d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d0d3ffffffff,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
840d0d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d19bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d1adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d1b5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d1b7ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d405ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d409ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d40dffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d425ffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d443ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d447ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d44dffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d461ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d463ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d483ffffffff,37.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
840d485ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d487ffffffff,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840d489ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d48bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d495ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d499ffffffff,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
840d49bffffffff,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
840d49dffffffff,28.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
840d4a1ffffffff,50.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
840d4a7ffffffff,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840d4a9ffffffff,16.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
840d4abffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840d4c1ffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840d4c3ffffffff,49.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
840d4c9ffffffff,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
840d4d5ffffffff,259.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0
840d4d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d4e3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d4e7ffffffff,19.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
840d521ffffffff,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
840d523ffffffff,68.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
840d525ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d527ffffffff,152.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840d529ffffffff,49.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840d52bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d533ffffffff,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840d535ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d537ffffffff,33.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
840d563ffffffff,27.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
840d569ffffffff,66.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
840d56bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d56dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d585ffffffff,799.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
840d587ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d58dffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d593ffffffff,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840d595ffffffff,153.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
840d5a5ffffffff,39.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
840d5a9ffffffff,841.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0
840d5abffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5adffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5b9ffffffff,69.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
840d5bbffffffff,62.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
840d5c1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5c7ffffffff,48.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
840d5cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5e3ffffffff,53.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
840d5e5ffffffff,16.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
840d5e7ffffffff,177.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
840d5ebffffffff,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840d601ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d605ffffffff,92.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
840d607ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d619ffffffff,78.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
840d61bffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d629ffffffff,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d62bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d651ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d653ffffffff,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840d657ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d659ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d65dffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d667ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d6a1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d6a3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d6a9ffffffff,25.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
840d6abffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840d6b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d6bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d6c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d6c5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d6cdffffffff,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840d6e1ffffffff,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
840d6e3ffffffff,25.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
840d6e7ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
840d6ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d701ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d705ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d709ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d70bffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d71dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d723ffffffff,35.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0
840d72bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d72dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d737ffffffff,34.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
840d747ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d751ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d753ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d757ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d761ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840d763ffffffff,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
840d89bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e003ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e039ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e085ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e08dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e0b1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e0bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e0e5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e203ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e215ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e223ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e291ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e29bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e29dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e2d3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e2d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e367ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e451ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e453ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e45bffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e469ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e491ffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e493ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e497ffffffff,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e499ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e49bffffffff,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4b3ffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4c5ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4cdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4d1ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4d3ffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4dbffffffff,658.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e515ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e51dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e523ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e531ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e535ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e539ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e53dffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e563ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5b3ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5b7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e603ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e623ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e63dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e693ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e6adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e6cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e6e7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e6e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e74dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e761ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e801ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e805ffffffff,3513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e807ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e82bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840e831ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
