cell_id,Asio otus,Asio otus wilsonianus/tuftsi,Asio otus otus/canariensis
842b909ffffffff,7.0,0.0,0.0
842b941ffffffff,4.0,0.0,0.0
842b943ffffffff,8.0,0.0,0.0
842b947ffffffff,15.0,0.0,0.0
842b949ffffffff,9.0,0.0,0.0
842b94dffffffff,7.0,0.0,0.0
842b969ffffffff,3.0,0.0,0.0
842b96dffffffff,4.0,0.0,0.0
842b983ffffffff,21.0,0.0,0.0
842b987ffffffff,4.0,0.0,0.0
842b999ffffffff,3.0,0.0,0.0
842b9b5ffffffff,120.0,0.0,0.0
842b9b7ffffffff,47.0,0.0,0.0
842b9b9ffffffff,45.0,0.0,0.0
842b9bdffffffff,319.0,0.0,0.0
842b9d3ffffffff,169.0,0.0,0.0
842b9d7ffffffff,2.0,0.0,0.0
842b9dbffffffff,70.0,0.0,0.0
842b9e7ffffffff,1.0,0.0,0.0
842ba13ffffffff,2.0,0.0,0.0
842ba1bffffffff,3.0,0.0,0.0
842baa1ffffffff,5.0,0.0,0.0
842baa5ffffffff,484.0,0.0,0.0
842baa7ffffffff,8.0,0.0,0.0
842baadffffffff,3.0,0.0,0.0
842bac5ffffffff,126.0,0.0,0.0
842bacdffffffff,13.0,0.0,0.0
842bae7ffffffff,11.0,0.0,0.0
842bae9ffffffff,3.0,0.0,0.0
842bb27ffffffff,37.0,0.0,0.0
842bb31ffffffff,6.0,0.0,0.0
842bb35ffffffff,3.0,0.0,0.0
842bb37ffffffff,1.0,0.0,0.0
842bb3dffffffff,4.0,0.0,0.0
842c001ffffffff,1.0,0.0,0.0
842c043ffffffff,76.0,0.0,0.0
842c049ffffffff,1.0,0.0,0.0
842c051ffffffff,2.0,0.0,0.0
842c05dffffffff,2.0,0.0,0.0
842c067ffffffff,2.0,0.0,0.0
842c06dffffffff,2.0,0.0,0.0
842c18dffffffff,2.0,0.0,0.0
842c193ffffffff,1.0,0.0,0.0
842c197ffffffff,1.0,0.0,0.0
842c1cdffffffff,1.0,0.0,0.0
842c237ffffffff,12.0,0.0,0.0
842c345ffffffff,1.0,0.0,0.0
842c34dffffffff,4.0,0.0,0.0
842c56dffffffff,8.0,0.0,0.0
842c629ffffffff,4.0,0.0,0.0
842c6a9ffffffff,2.0,0.0,0.0
842c763ffffffff,4.0,0.0,0.0
842c887ffffffff,2.0,0.0,0.0
842c8cbffffffff,2.0,0.0,0.0
842c8d7ffffffff,1.0,0.0,0.0
842cac3ffffffff,4.0,0.0,0.0
842cd5bffffffff,1.0,0.0,0.0
842cdd5ffffffff,9.0,0.0,0.0
842ce49ffffffff,14.0,0.0,0.0
842ce4bffffffff,5.0,0.0,0.0
842cf07ffffffff,6.0,0.0,0.0
842cf35ffffffff,16.0,0.0,0.0
842cf3dffffffff,3.0,0.0,0.0
842cf47ffffffff,2.0,0.0,0.0
842cf59ffffffff,3.0,0.0,0.0
842d03dffffffff,1.0,0.0,0.0
842d103ffffffff,2.0,0.0,0.0
842d105ffffffff,1.0,0.0,0.0
842d107ffffffff,24.0,0.0,0.0
842d10dffffffff,3.0,0.0,0.0
842d139ffffffff,2.0,0.0,0.0
842d147ffffffff,3.0,0.0,0.0
842d14bffffffff,2.0,0.0,0.0
842d15dffffffff,4.0,0.0,0.0
842d161ffffffff,2.0,0.0,0.0
842d1c7ffffffff,3.0,0.0,0.0
842d227ffffffff,2.0,0.0,0.0
842d2d7ffffffff,6.0,0.0,0.0
842d305ffffffff,11.0,0.0,0.0
842d309ffffffff,11.0,0.0,0.0
842d311ffffffff,2.0,0.0,0.0
842d315ffffffff,5.0,0.0,0.0
842d323ffffffff,3.0,0.0,0.0
842d32dffffffff,2.0,0.0,0.0
842d331ffffffff,9.0,0.0,0.0
842d333ffffffff,97.0,0.0,0.0
842d33bffffffff,9.0,0.0,0.0
842d5cbffffffff,1.0,0.0,0.0
842d641ffffffff,2.0,0.0,0.0
842d64dffffffff,51.0,0.0,0.0
842da17ffffffff,10.0,0.0,0.0
842da81ffffffff,28.0,0.0,0.0
842da95ffffffff,2.0,0.0,0.0
842dab9ffffffff,2.0,0.0,0.0
842db01ffffffff,54.0,0.0,0.0
842db03ffffffff,20.0,0.0,3.0
842db05ffffffff,102.0,0.0,21.0
842db0bffffffff,8.0,0.0,5.0
842db0dffffffff,2.0,0.0,0.0
842db15ffffffff,11.0,0.0,2.0
842db1bffffffff,2.0,0.0,0.0
842db1dffffffff,5.0,0.0,3.0
842db29ffffffff,10.0,0.0,0.0
842db2dffffffff,20.0,0.0,5.0
842db37ffffffff,1.0,0.0,0.0
842db3dffffffff,2.0,0.0,0.0
842db63ffffffff,10.0,0.0,2.0
842db65ffffffff,4.0,0.0,2.0
842db67ffffffff,25.0,0.0,16.0
842e605ffffffff,1.0,0.0,0.0
842e729ffffffff,4.0,0.0,0.0
842e745ffffffff,2.0,0.0,2.0
842e749ffffffff,5.0,0.0,0.0
842f5a3ffffffff,3.0,0.0,0.0
842f5bdffffffff,4.0,0.0,0.0
8430325ffffffff,2.0,0.0,0.0
8430815ffffffff,7.0,0.0,0.0
8430833ffffffff,2.0,0.0,0.0
8430c41ffffffff,2.0,0.0,0.0
8430e03ffffffff,5.0,0.0,0.0
8430e15ffffffff,4.0,0.0,0.0
8430e2bffffffff,4.0,0.0,0.0
8431265ffffffff,4.0,0.0,0.0
8431347ffffffff,5.0,0.0,0.0
8431649ffffffff,2.0,0.0,0.0
8431859ffffffff,3.0,0.0,0.0
84318c1ffffffff,2.0,0.0,0.0
84318d1ffffffff,1.0,0.0,0.0
8431aa5ffffffff,27.0,0.0,0.0
8431aa7ffffffff,5.0,0.0,0.0
8431aabffffffff,2.0,0.0,0.0
8434229ffffffff,3.0,0.0,0.0
8434261ffffffff,11.0,0.0,0.0
8434265ffffffff,6.0,0.0,0.0
8434267ffffffff,11.0,0.0,0.0
8434413ffffffff,16.0,0.0,0.0
8434415ffffffff,6.0,0.0,0.0
8434417ffffffff,1.0,0.0,0.0
8434433ffffffff,1.0,0.0,0.0
84344c5ffffffff,2.0,0.0,0.0
84344cbffffffff,14.0,0.0,0.0
84344cdffffffff,16.0,0.0,0.0
8434695ffffffff,3.0,0.0,0.0
8434697ffffffff,19.0,0.0,0.0
8434699ffffffff,6.0,0.0,0.0
84346a7ffffffff,2.0,0.0,0.0
84346b5ffffffff,1.0,0.0,0.0
84346b7ffffffff,12.0,0.0,0.0
84351b5ffffffff,109.0,0.0,0.0
8435a93ffffffff,23.0,0.0,0.0
8438251ffffffff,2.0,0.0,0.0
8438259ffffffff,2.0,0.0,0.0
843825bffffffff,11.0,0.0,0.0
843834dffffffff,2.0,0.0,0.0
8438695ffffffff,2.0,0.0,0.0
8439001ffffffff,6.0,0.0,0.0
8439005ffffffff,1.0,0.0,0.0
8439009ffffffff,2.0,0.0,0.0
843900bffffffff,2.0,0.0,0.0
8439011ffffffff,4.0,0.0,0.0
8439015ffffffff,3.0,0.0,0.0
843901dffffffff,20.0,0.0,0.0
8439021ffffffff,2.0,0.0,0.0
8439025ffffffff,1.0,0.0,0.0
8439029ffffffff,1.0,0.0,0.0
843902bffffffff,4.0,0.0,0.0
843902dffffffff,3.0,0.0,0.0
843903dffffffff,2.0,0.0,0.0
8439047ffffffff,2.0,0.0,0.0
8439053ffffffff,2.0,0.0,0.0
8439055ffffffff,2.0,0.0,0.0
8439057ffffffff,2.0,0.0,0.0
843905bffffffff,10.0,0.0,0.0
8439063ffffffff,4.0,0.0,0.0
8439067ffffffff,2.0,0.0,0.0
843906dffffffff,14.0,0.0,0.0
8439089ffffffff,16.0,0.0,0.0
843908bffffffff,2.0,0.0,0.0
843908dffffffff,27.0,0.0,0.0
8439093ffffffff,1.0,0.0,0.0
8439095ffffffff,3.0,0.0,0.0
8439097ffffffff,1.0,0.0,0.0
843909dffffffff,1.0,0.0,0.0
84390a1ffffffff,15.0,0.0,0.0
84390a5ffffffff,4.0,0.0,0.0
84390adffffffff,2.0,0.0,0.0
84390b9ffffffff,4.0,0.0,0.0
84390c1ffffffff,19.0,0.0,0.0
84390c5ffffffff,5.0,0.0,0.0
84390c9ffffffff,16.0,0.0,0.0
84390cbffffffff,71.0,0.0,0.0
84390cdffffffff,9.0,0.0,0.0
84390ddffffffff,4.0,0.0,0.0
84390e3ffffffff,9.0,0.0,0.0
8439101ffffffff,40.0,0.0,0.0
8439119ffffffff,4.0,0.0,0.0
8439153ffffffff,4.0,0.0,0.0
8439157ffffffff,139.0,0.0,10.0
8439159ffffffff,16.0,0.0,0.0
843915bffffffff,9.0,0.0,0.0
843915dffffffff,1.0,0.0,0.0
8439189ffffffff,3.0,0.0,0.0
843918bffffffff,27.0,0.0,0.0
8439195ffffffff,3.0,0.0,0.0
843919dffffffff,8.0,0.0,0.0
84391a9ffffffff,18.0,0.0,0.0
84391abffffffff,2.0,0.0,0.0
84391c1ffffffff,1.0,0.0,0.0
84391c5ffffffff,42.0,0.0,0.0
84391c7ffffffff,22.0,0.0,0.0
84391e1ffffffff,2.0,0.0,0.0
84391e3ffffffff,1.0,0.0,0.0
84391ebffffffff,20.0,0.0,0.0
8439205ffffffff,2.0,0.0,0.0
8439217ffffffff,1.0,0.0,0.0
8439227ffffffff,3.0,0.0,0.0
8439229ffffffff,2.0,0.0,0.0
843923bffffffff,2.0,0.0,0.0
843923dffffffff,10.0,0.0,0.0
8439283ffffffff,2.0,0.0,0.0
8439285ffffffff,2.0,0.0,0.0
8439287ffffffff,10.0,0.0,0.0
843928dffffffff,9.0,0.0,0.0
843929bffffffff,2.0,0.0,0.0
843929dffffffff,29.0,0.0,0.0
84392a1ffffffff,17.0,0.0,0.0
84392a3ffffffff,5.0,0.0,0.0
84392a5ffffffff,8.0,0.0,0.0
84392a7ffffffff,17.0,0.0,0.0
84392a9ffffffff,21.0,0.0,0.0
84392abffffffff,2.0,0.0,0.0
84392adffffffff,44.0,0.0,0.0
84392b1ffffffff,1.0,0.0,0.0
84392b5ffffffff,13.0,0.0,0.0
84392b9ffffffff,6.0,0.0,0.0
84392bbffffffff,2.0,0.0,0.0
84392bdffffffff,2.0,0.0,0.0
84392c3ffffffff,2.0,0.0,0.0
84392c5ffffffff,17.0,0.0,0.0
84392c7ffffffff,8.0,0.0,0.0
84392c9ffffffff,4.0,0.0,0.0
84392d7ffffffff,2.0,0.0,0.0
84392dbffffffff,7.0,0.0,0.0
84392e1ffffffff,41.0,0.0,0.0
84392e3ffffffff,6.0,0.0,0.0
84392e5ffffffff,3.0,0.0,0.0
84392e7ffffffff,13.0,0.0,0.0
84392e9ffffffff,2.0,0.0,0.0
84392ebffffffff,40.0,0.0,0.0
8439311ffffffff,1.0,0.0,0.0
8439313ffffffff,4.0,0.0,0.0
8439317ffffffff,2.0,0.0,0.0
843931bffffffff,5.0,0.0,0.0
8439333ffffffff,74.0,0.0,0.0
8439423ffffffff,3.0,0.0,0.0
8439427ffffffff,1.0,0.0,0.0
8439435ffffffff,4.0,0.0,0.0
8439443ffffffff,2.0,0.0,0.0
8439447ffffffff,16.0,0.0,0.0
843944bffffffff,6.0,0.0,0.0
8439459ffffffff,3.0,0.0,0.0
843945dffffffff,1.0,0.0,0.0
843946dffffffff,80.0,0.0,0.0
8439541ffffffff,36.0,0.0,0.0
8439545ffffffff,2.0,0.0,0.0
8439547ffffffff,26.0,0.0,0.0
843954bffffffff,2.0,0.0,0.0
8439561ffffffff,14.0,0.0,0.0
8439565ffffffff,4.0,0.0,0.0
8439567ffffffff,21.0,0.0,0.0
843956bffffffff,59.0,0.0,0.0
84395c9ffffffff,12.0,0.0,0.0
8439621ffffffff,1.0,0.0,0.0
8439623ffffffff,7.0,0.0,0.0
8439627ffffffff,1.0,0.0,0.0
843962dffffffff,2.0,0.0,0.0
8439655ffffffff,2.0,0.0,0.0
8439689ffffffff,4.0,0.0,0.0
843968dffffffff,2.0,0.0,0.0
84396c5ffffffff,3.0,0.0,0.0
84396c7ffffffff,7.0,0.0,0.0
84396dbffffffff,4.0,0.0,0.0
84396e9ffffffff,7.0,0.0,0.0
8439701ffffffff,22.0,0.0,0.0
8439703ffffffff,5.0,0.0,0.0
8439707ffffffff,3.0,0.0,0.0
8439709ffffffff,6.0,0.0,0.0
843970bffffffff,2.0,0.0,0.0
843970dffffffff,2.0,0.0,0.0
8439711ffffffff,46.0,0.0,0.0
8439713ffffffff,20.0,0.0,0.0
8439717ffffffff,4.0,0.0,0.0
8439719ffffffff,30.0,0.0,0.0
843971bffffffff,32.0,0.0,0.0
843971dffffffff,15.0,0.0,0.0
8439721ffffffff,2.0,0.0,0.0
8439729ffffffff,7.0,0.0,0.0
8439733ffffffff,5.0,0.0,0.0
8439739ffffffff,2.0,0.0,0.0
8439741ffffffff,14.0,0.0,0.0
8439743ffffffff,12.0,0.0,0.0
8439745ffffffff,9.0,0.0,0.0
8439747ffffffff,11.0,0.0,0.0
8439749ffffffff,10.0,0.0,0.0
843974bffffffff,2.0,0.0,0.0
843974dffffffff,2.0,0.0,0.0
8439753ffffffff,2.0,0.0,0.0
8439755ffffffff,42.0,0.0,0.0
843975bffffffff,3.0,0.0,0.0
843975dffffffff,4.0,0.0,0.0
8439763ffffffff,8.0,0.0,0.0
8439769ffffffff,4.0,0.0,0.0
843976dffffffff,3.0,0.0,0.0
8439827ffffffff,8.0,0.0,0.0
8439851ffffffff,2.0,0.0,0.0
8439a87ffffffff,6.0,0.0,0.0
8439a99ffffffff,3.0,0.0,0.0
843d2cbffffffff,1.0,0.0,0.0
843e689ffffffff,282.0,0.0,16.0
843e68bffffffff,2.0,0.0,0.0
843e6c9ffffffff,121.0,0.0,17.0
843e6cbffffffff,1.0,0.0,0.0
843f29bffffffff,2.0,0.0,0.0
843f2b9ffffffff,2.0,0.0,0.0
843f2c3ffffffff,4.0,0.0,0.0
843f2ddffffffff,2.0,0.0,0.0
843f365ffffffff,7.0,0.0,0.0
843f613ffffffff,4.0,0.0,0.0
843f615ffffffff,4.0,0.0,0.0
843f61bffffffff,3.0,0.0,0.0
843f627ffffffff,2.0,0.0,0.0
843f63bffffffff,1.0,0.0,0.0
843f64bffffffff,2.0,0.0,0.0
843f66bffffffff,4.0,0.0,0.0
843f681ffffffff,2.0,0.0,0.0
843f6c5ffffffff,1.0,0.0,0.0
843f6cbffffffff,2.0,0.0,0.0
843f6d3ffffffff,1.0,0.0,0.0
843f6dbffffffff,5.0,0.0,0.0
843f6e3ffffffff,2.0,0.0,0.0
843f723ffffffff,1.0,0.0,0.0
843f729ffffffff,3.0,0.0,0.0
843f751ffffffff,2.0,0.0,0.0
843f755ffffffff,8.0,0.0,0.0
843f767ffffffff,3.0,0.0,0.0
8440909ffffffff,2.0,0.0,0.0
8440943ffffffff,3.0,0.0,0.0
8440e3dffffffff,2.0,0.0,0.0
8443241ffffffff,1.0,0.0,0.0
8443311ffffffff,2.0,0.0,0.0
8443603ffffffff,1.0,0.0,0.0
8443609ffffffff,3.0,0.0,0.0
844363dffffffff,2.0,0.0,0.0
844371bffffffff,2.0,0.0,0.0
84480bbffffffff,2.0,0.0,0.0
8448337ffffffff,9.0,0.0,0.0
8448a05ffffffff,3.0,0.0,0.0
844b26dffffffff,5.0,0.0,0.0
