cell_id,Catharus guttatus,Catharus guttatus [guttatus Group],Catharus guttatus [auduboni Group],Catharus guttatus faxoni/crymophilus
830ef2fffffffff,9.0,0.0,0.0,0.0
830ef3fffffffff,17.0,0.0,0.0,0.0
830f4bfffffffff,1.0,0.0,0.0,0.0
83120afffffffff,42.0,0.0,0.0,0.0
83120bfffffffff,5.0,0.0,0.0,0.0
831211fffffffff,2.0,0.0,0.0,0.0
831213fffffffff,8.0,0.0,0.0,0.0
831214fffffffff,5.0,0.0,0.0,0.0
831215fffffffff,18.0,0.0,0.0,0.0
831218fffffffff,11.0,0.0,0.0,0.0
83121afffffffff,77.0,0.0,0.0,0.0
83121bfffffffff,27.0,0.0,0.0,0.0
83121efffffffff,67.0,0.0,0.0,0.0
831221fffffffff,4.0,0.0,0.0,0.0
831223fffffffff,4.0,0.0,0.0,0.0
831225fffffffff,13.0,0.0,0.0,0.0
831226fffffffff,1.0,0.0,0.0,0.0
831229fffffffff,11.0,0.0,0.0,0.0
83122bfffffffff,3.0,0.0,0.0,0.0
831230fffffffff,5.0,0.0,0.0,0.0
831233fffffffff,3.0,0.0,0.0,0.0
831236fffffffff,1.0,0.0,0.0,0.0
831241fffffffff,1.0,0.0,0.0,0.0
831243fffffffff,21.0,0.0,0.0,0.0
831244fffffffff,18.0,0.0,0.0,0.0
831246fffffffff,10.0,0.0,0.0,0.0
831249fffffffff,2.0,0.0,0.0,0.0
83124bfffffffff,6.0,0.0,0.0,0.0
83124dfffffffff,2.0,0.0,0.0,0.0
831250fffffffff,85.0,0.0,0.0,0.0
831251fffffffff,276.0,0.0,0.0,0.0
831252fffffffff,121.0,0.0,0.0,0.0
831253fffffffff,31.0,0.0,0.0,0.0
831254fffffffff,71.0,0.0,0.0,0.0
831255fffffffff,19.0,0.0,0.0,0.0
831256fffffffff,10.0,0.0,0.0,0.0
831258fffffffff,2.0,0.0,0.0,0.0
831259fffffffff,67.0,0.0,0.0,0.0
83125afffffffff,6.0,0.0,0.0,0.0
83125cfffffffff,10.0,0.0,0.0,0.0
83125dfffffffff,50.0,0.0,0.0,0.0
83125efffffffff,4.0,0.0,0.0,0.0
831260fffffffff,2.0,0.0,0.0,0.0
831261fffffffff,2.0,0.0,0.0,0.0
831263fffffffff,8.0,0.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0,0.0
83126bfffffffff,7.0,0.0,0.0,0.0
831272fffffffff,138.0,0.0,0.0,0.0
831273fffffffff,2.0,0.0,0.0,0.0
831275fffffffff,6.0,0.0,0.0,0.0
831280fffffffff,48.0,0.0,0.0,0.0
831281fffffffff,1.0,0.0,0.0,0.0
831282fffffffff,2.0,0.0,0.0,0.0
831284fffffffff,4.0,0.0,0.0,0.0
831285fffffffff,37.0,0.0,0.0,0.0
831286fffffffff,25.0,0.0,0.0,0.0
831288fffffffff,18.0,0.0,0.0,0.0
831289fffffffff,35.0,0.0,0.0,0.0
83128bfffffffff,224.0,0.0,0.0,0.0
83128cfffffffff,1.0,0.0,0.0,0.0
83128dfffffffff,67.0,0.0,0.0,0.0
83128efffffffff,44.0,0.0,0.0,0.0
831290fffffffff,60.0,0.0,0.0,0.0
831293fffffffff,42.0,0.0,0.0,0.0
831294fffffffff,25.0,0.0,0.0,0.0
831295fffffffff,2.0,0.0,0.0,0.0
831298fffffffff,79.0,0.0,0.0,0.0
831299fffffffff,6.0,0.0,0.0,0.0
83129afffffffff,13.0,0.0,0.0,0.0
83129bfffffffff,73.0,0.0,0.0,0.0
83129cfffffffff,42.0,0.0,0.0,0.0
83129dfffffffff,4.0,0.0,0.0,0.0
8312a2fffffffff,67.0,0.0,0.0,0.0
8312a3fffffffff,23.0,0.0,0.0,0.0
8312a6fffffffff,6.0,0.0,0.0,0.0
8312a8fffffffff,1.0,0.0,0.0,0.0
8312a9fffffffff,15.0,0.0,0.0,0.0
8312aafffffffff,23.0,0.0,0.0,0.0
8312abfffffffff,152.0,0.0,0.0,0.0
8312adfffffffff,105.0,0.0,0.0,0.0
8312b0fffffffff,478.0,0.0,0.0,0.0
8312b1fffffffff,4.0,0.0,0.0,0.0
8312b2fffffffff,2.0,0.0,0.0,0.0
8312b3fffffffff,6.0,0.0,0.0,0.0
8312b4fffffffff,74.0,0.0,0.0,0.0
8312b5fffffffff,18.0,0.0,0.0,0.0
8312b6fffffffff,8.0,0.0,0.0,0.0
8312c0fffffffff,328.0,0.0,0.0,0.0
8312c1fffffffff,384.0,0.0,0.0,0.0
8312c2fffffffff,113.0,0.0,0.0,0.0
8312c3fffffffff,15.0,0.0,0.0,0.0
8312c4fffffffff,74.0,0.0,0.0,0.0
8312c5fffffffff,6.0,0.0,0.0,0.0
8312c6fffffffff,3.0,0.0,0.0,0.0
8312c8fffffffff,43.0,0.0,0.0,0.0
8312c9fffffffff,6.0,0.0,0.0,0.0
8312cafffffffff,226.0,0.0,0.0,0.0
8312cbfffffffff,540.0,0.0,0.0,0.0
8312ccfffffffff,264.0,0.0,0.0,0.0
8312cdfffffffff,17.0,0.0,0.0,0.0
8312cefffffffff,63.0,0.0,0.0,0.0
8312d0fffffffff,44.0,0.0,0.0,0.0
8312d1fffffffff,160.0,0.0,0.0,0.0
8312d2fffffffff,39.0,0.0,0.0,0.0
8312d3fffffffff,116.0,0.0,0.0,0.0
8312d4fffffffff,13.0,0.0,0.0,0.0
8312d5fffffffff,5.0,0.0,0.0,0.0
8312d6fffffffff,58.0,0.0,0.0,0.0
8312d8fffffffff,505.0,0.0,0.0,0.0
8312d9fffffffff,138.0,0.0,0.0,0.0
8312dafffffffff,87.0,0.0,0.0,0.0
8312dbfffffffff,57.0,0.0,0.0,0.0
8312dcfffffffff,192.0,0.0,0.0,0.0
8312ddfffffffff,144.0,0.0,0.0,0.0
8312defffffffff,279.0,0.0,0.0,0.0
8312e0fffffffff,10.0,0.0,0.0,0.0
8312e1fffffffff,72.0,0.0,0.0,0.0
8312e2fffffffff,17.0,0.0,0.0,0.0
8312e3fffffffff,1.0,0.0,0.0,0.0
8312e4fffffffff,2.0,0.0,0.0,0.0
8312e5fffffffff,30.0,0.0,0.0,0.0
8312e6fffffffff,2.0,0.0,0.0,0.0
8312e8fffffffff,5.0,0.0,0.0,0.0
8312e9fffffffff,6.0,0.0,0.0,0.0
8312eafffffffff,103.0,0.0,0.0,0.0
8312ebfffffffff,2.0,0.0,0.0,0.0
8312ecfffffffff,257.0,0.0,0.0,0.0
8312edfffffffff,2.0,0.0,0.0,0.0
8312eefffffffff,7.0,0.0,0.0,0.0
8312f0fffffffff,11.0,0.0,0.0,0.0
8312f1fffffffff,133.0,0.0,0.0,0.0
8312f2fffffffff,17.0,0.0,0.0,0.0
8312f3fffffffff,4.0,0.0,0.0,0.0
8312f4fffffffff,36.0,0.0,0.0,0.0
8312f6fffffffff,106.0,0.0,0.0,0.0
831311fffffffff,10.0,0.0,0.0,0.0
831350fffffffff,8.0,0.0,0.0,0.0
831352fffffffff,74.0,0.0,0.0,0.0
831380fffffffff,2.0,0.0,0.0,0.0
831382fffffffff,25.0,0.0,0.0,0.0
831383fffffffff,122.0,0.0,0.0,0.0
831386fffffffff,256.0,0.0,0.0,0.0
831388fffffffff,4.0,0.0,0.0,0.0
831389fffffffff,7.0,0.0,0.0,0.0
83138afffffffff,2.0,0.0,0.0,0.0
83138cfffffffff,124.0,0.0,0.0,0.0
83138dfffffffff,12.0,0.0,0.0,0.0
831390fffffffff,81.0,0.0,0.0,0.0
831391fffffffff,193.0,0.0,0.0,0.0
831393fffffffff,274.0,0.0,0.0,0.0
831394fffffffff,26.0,0.0,0.0,0.0
831395fffffffff,29.0,0.0,0.0,0.0
831396fffffffff,49.0,0.0,0.0,0.0
831398fffffffff,9.0,0.0,0.0,0.0
831399fffffffff,1.0,0.0,0.0,0.0
83139afffffffff,4.0,0.0,0.0,0.0
83139bfffffffff,15.0,0.0,0.0,0.0
83139cfffffffff,4.0,0.0,0.0,0.0
83139efffffffff,1454.0,0.0,0.0,0.0
8313a3fffffffff,12.0,0.0,0.0,0.0
8313a6fffffffff,13.0,0.0,0.0,0.0
8313a9fffffffff,12.0,0.0,0.0,0.0
8313b0fffffffff,1.0,0.0,0.0,0.0
8313b1fffffffff,20.0,0.0,0.0,0.0
8313b2fffffffff,16.0,0.0,0.0,0.0
8313b3fffffffff,11.0,0.0,0.0,0.0
8313b5fffffffff,17.0,0.0,0.0,0.0
831aa0fffffffff,252.0,0.0,0.0,0.0
831aa2fffffffff,167.0,0.0,0.0,0.0
831aa3fffffffff,297.0,0.0,0.0,0.0
831aa4fffffffff,41.0,0.0,0.0,0.0
831aa6fffffffff,359.0,0.0,0.0,0.0
831ab0fffffffff,6.0,0.0,0.0,0.0
831ab4fffffffff,1.0,0.0,0.0,0.0
831ab5fffffffff,25.0,0.0,0.0,0.0
831b80fffffffff,3.0,0.0,0.0,0.0
831b82fffffffff,9.0,0.0,0.0,0.0
831b83fffffffff,17.0,0.0,0.0,0.0
831b84fffffffff,5.0,0.0,0.0,0.0
831b86fffffffff,2.0,0.0,0.0,0.0
831b8afffffffff,6.0,0.0,0.0,0.0
831b91fffffffff,1.0,0.0,0.0,0.0
831b92fffffffff,8.0,0.0,0.0,0.0
831b96fffffffff,5.0,0.0,0.0,0.0
831b98fffffffff,34.0,0.0,0.0,0.0
831b99fffffffff,50.0,0.0,0.0,0.0
831b9afffffffff,62.0,0.0,0.0,0.0
831b9bfffffffff,24.0,0.0,0.0,0.0
831b9cfffffffff,23.0,0.0,0.0,0.0
831b9dfffffffff,4.0,0.0,0.0,0.0
831b9efffffffff,290.0,0.0,0.0,0.0
831bb0fffffffff,5.0,0.0,0.0,0.0
831d20fffffffff,6.0,0.0,0.0,0.0
831d24fffffffff,176.0,0.0,0.0,0.0
831d25fffffffff,1.0,0.0,0.0,0.0
8322dbfffffffff,17.0,0.0,0.0,0.0
832600fffffffff,8.0,0.0,0.0,0.0
832601fffffffff,6.0,0.0,0.0,0.0
832603fffffffff,8.0,0.0,0.0,1.0
832604fffffffff,1.0,0.0,0.0,0.0
832605fffffffff,44.0,0.0,0.0,4.0
832606fffffffff,2.0,0.0,0.0,0.0
832608fffffffff,16.0,0.0,0.0,0.0
832609fffffffff,2.0,0.0,0.0,0.0
83260afffffffff,38.0,0.0,0.0,0.0
83260bfffffffff,52.0,0.0,0.0,0.0
83260cfffffffff,5.0,0.0,0.0,0.0
83260dfffffffff,39.0,0.0,0.0,0.0
83260efffffffff,13.0,0.0,0.0,0.0
83261bfffffffff,1.0,0.0,0.0,0.0
83261dfffffffff,1.0,0.0,0.0,0.0
832620fffffffff,84.0,0.0,0.0,2.0
832621fffffffff,242.0,0.0,0.0,0.0
832622fffffffff,14.0,0.0,0.0,0.0
832623fffffffff,35.0,0.0,0.0,0.0
832624fffffffff,425.0,0.0,0.0,2.0
832625fffffffff,134.0,0.0,0.0,0.0
832626fffffffff,192.0,0.0,0.0,0.0
832628fffffffff,38.0,0.0,0.0,0.0
832629fffffffff,100.0,0.0,0.0,0.0
83262afffffffff,7.0,0.0,0.0,0.0
83262bfffffffff,82.0,0.0,0.0,0.0
83262cfffffffff,1181.0,0.0,0.0,5.0
83262dfffffffff,124.0,0.0,0.0,2.0
83262efffffffff,37.0,0.0,0.0,2.0
832630fffffffff,6.0,0.0,0.0,0.0
832631fffffffff,3.0,0.0,0.0,0.0
832633fffffffff,8.0,0.0,0.0,0.0
832634fffffffff,19.0,0.0,0.0,0.0
832635fffffffff,37.0,0.0,0.0,0.0
832636fffffffff,18.0,0.0,0.0,2.0
832640fffffffff,519.0,0.0,0.0,12.0
832641fffffffff,218.0,0.0,0.0,20.0
832642fffffffff,164.0,0.0,0.0,0.0
832643fffffffff,509.0,0.0,0.0,2.0
832644fffffffff,31.0,0.0,0.0,0.0
832645fffffffff,17.0,0.0,0.0,3.0
832646fffffffff,524.0,0.0,0.0,9.0
832648fffffffff,630.0,0.0,0.0,0.0
832649fffffffff,971.0,0.0,0.0,0.0
83264afffffffff,356.0,0.0,0.0,0.0
83264bfffffffff,286.0,0.0,0.0,0.0
83264cfffffffff,655.0,0.0,0.0,6.0
83264dfffffffff,1054.0,0.0,0.0,0.0
83264efffffffff,370.0,0.0,0.0,0.0
832650fffffffff,81.0,0.0,0.0,0.0
832651fffffffff,95.0,0.0,0.0,0.0
832652fffffffff,110.0,0.0,0.0,0.0
832653fffffffff,264.0,0.0,0.0,0.0
832654fffffffff,47.0,0.0,0.0,0.0
832655fffffffff,370.0,0.0,0.0,2.0
832656fffffffff,443.0,0.0,0.0,0.0
832658fffffffff,39.0,0.0,0.0,0.0
832659fffffffff,521.0,0.0,0.0,2.0
83265afffffffff,282.0,0.0,0.0,20.0
83265bfffffffff,431.0,0.0,0.0,24.0
83265cfffffffff,46.0,0.0,0.0,2.0
83265dfffffffff,109.0,0.0,0.0,0.0
83265efffffffff,114.0,0.0,0.0,0.0
832660fffffffff,93.0,0.0,0.0,0.0
832661fffffffff,436.0,0.0,0.0,2.0
832662fffffffff,480.0,0.0,0.0,7.0
832663fffffffff,287.0,0.0,0.0,2.0
832664fffffffff,6070.0,0.0,0.0,301.0
832665fffffffff,132.0,0.0,0.0,0.0
832666fffffffff,453.0,0.0,0.0,10.0
832668fffffffff,381.0,0.0,0.0,0.0
832669fffffffff,65.0,0.0,0.0,7.0
83266afffffffff,151.0,0.0,0.0,0.0
83266bfffffffff,140.0,0.0,0.0,2.0
83266cfffffffff,206.0,0.0,0.0,0.0
83266dfffffffff,530.0,0.0,0.0,4.0
83266efffffffff,252.0,0.0,0.0,0.0
832670fffffffff,29.0,0.0,0.0,0.0
832671fffffffff,130.0,0.0,0.0,3.0
832672fffffffff,8.0,0.0,0.0,0.0
832673fffffffff,17.0,0.0,0.0,0.0
832674fffffffff,98.0,0.0,0.0,0.0
832675fffffffff,79.0,0.0,0.0,0.0
832676fffffffff,8.0,0.0,0.0,0.0
832680fffffffff,161.0,0.0,19.0,0.0
832681fffffffff,3189.0,0.0,146.0,0.0
832682fffffffff,16.0,0.0,3.0,0.0
832683fffffffff,373.0,0.0,25.0,0.0
832684fffffffff,113.0,0.0,0.0,0.0
832685fffffffff,458.0,0.0,20.0,0.0
832688fffffffff,1579.0,0.0,67.0,0.0
832689fffffffff,24.0,0.0,0.0,0.0
83268afffffffff,167.0,0.0,12.0,0.0
83268bfffffffff,354.0,0.0,10.0,0.0
83268cfffffffff,1105.0,0.0,30.0,0.0
83268dfffffffff,330.0,0.0,12.0,0.0
83268efffffffff,526.0,0.0,20.0,0.0
832690fffffffff,325.0,0.0,43.0,0.0
832691fffffffff,3.0,0.0,3.0,0.0
832692fffffffff,108.0,0.0,0.0,0.0
832693fffffffff,10.0,0.0,0.0,0.0
832694fffffffff,200.0,0.0,8.0,0.0
832695fffffffff,51.0,0.0,3.0,0.0
832696fffffffff,3565.0,0.0,812.0,0.0
832698fffffffff,487.0,0.0,20.0,0.0
832699fffffffff,326.0,0.0,10.0,0.0
83269afffffffff,30.0,0.0,0.0,0.0
83269bfffffffff,74.0,0.0,1.0,0.0
83269cfffffffff,760.0,0.0,21.0,0.0
83269dfffffffff,277.0,0.0,29.0,0.0
83269efffffffff,343.0,0.0,3.0,0.0
8326a0fffffffff,2.0,0.0,0.0,0.0
8326a1fffffffff,6.0,0.0,0.0,0.0
8326a2fffffffff,18.0,0.0,0.0,0.0
8326a3fffffffff,4.0,0.0,0.0,0.0
8326a5fffffffff,10.0,0.0,0.0,0.0
8326a6fffffffff,20.0,0.0,0.0,0.0
8326a8fffffffff,57.0,0.0,2.0,0.0
8326a9fffffffff,50.0,0.0,6.0,0.0
8326aafffffffff,699.0,0.0,20.0,0.0
8326abfffffffff,399.0,0.0,8.0,0.0
8326adfffffffff,6.0,0.0,0.0,0.0
8326aefffffffff,109.0,0.0,0.0,0.0
8326b0fffffffff,75.0,0.0,2.0,0.0
8326b1fffffffff,8.0,0.0,0.0,0.0
8326b2fffffffff,24.0,0.0,0.0,0.0
8326b3fffffffff,11.0,0.0,0.0,0.0
8326b4fffffffff,97.0,0.0,0.0,0.0
8326b5fffffffff,4.0,0.0,0.0,0.0
8326b6fffffffff,276.0,0.0,19.0,0.0
8326c0fffffffff,2.0,0.0,0.0,0.0
8326c1fffffffff,134.0,0.0,0.0,0.0
8326c2fffffffff,7.0,0.0,0.0,0.0
8326c3fffffffff,37.0,0.0,0.0,0.0
8326c5fffffffff,67.0,0.0,0.0,0.0
8326c8fffffffff,1370.0,0.0,0.0,0.0
8326c9fffffffff,267.0,0.0,0.0,0.0
8326cafffffffff,306.0,0.0,0.0,0.0
8326cbfffffffff,798.0,0.0,0.0,0.0
8326ccfffffffff,24.0,0.0,0.0,0.0
8326cdfffffffff,92.0,0.0,0.0,0.0
8326cefffffffff,34.0,0.0,0.0,0.0
8326d0fffffffff,19.0,0.0,0.0,0.0
8326d1fffffffff,173.0,0.0,0.0,0.0
8326d2fffffffff,47.0,0.0,0.0,0.0
8326d3fffffffff,76.0,0.0,0.0,0.0
8326d4fffffffff,168.0,0.0,1.0,0.0
8326d5fffffffff,12.0,0.0,0.0,0.0
8326d6fffffffff,52.0,0.0,0.0,0.0
8326d8fffffffff,10.0,0.0,0.0,0.0
8326d9fffffffff,54.0,0.0,0.0,0.0
8326dafffffffff,26.0,0.0,0.0,0.0
8326dbfffffffff,73.0,0.0,0.0,0.0
8326dcfffffffff,4.0,0.0,0.0,0.0
8326ddfffffffff,18.0,0.0,0.0,0.0
8326defffffffff,221.0,0.0,0.0,0.0
8326e0fffffffff,20.0,0.0,0.0,0.0
8326e1fffffffff,18.0,0.0,0.0,0.0
8326e2fffffffff,8.0,0.0,0.0,0.0
8326e3fffffffff,35.0,0.0,0.0,0.0
8326e4fffffffff,54.0,0.0,0.0,0.0
8326e5fffffffff,178.0,0.0,0.0,0.0
8326e6fffffffff,12.0,0.0,0.0,0.0
8326e8fffffffff,35.0,0.0,0.0,0.0
8326e9fffffffff,113.0,0.0,0.0,0.0
8326eafffffffff,11.0,0.0,0.0,0.0
8326ebfffffffff,1.0,0.0,0.0,0.0
8326ecfffffffff,90.0,0.0,0.0,0.0
8326edfffffffff,299.0,0.0,0.0,9.0
8326eefffffffff,58.0,0.0,0.0,0.0
8326f0fffffffff,24.0,0.0,0.0,0.0
8326f1fffffffff,4.0,0.0,0.0,0.0
8326f2fffffffff,810.0,0.0,21.0,0.0
8326f3fffffffff,4.0,0.0,0.0,0.0
8326f5fffffffff,2.0,0.0,0.0,0.0
8326f6fffffffff,30.0,0.0,2.0,0.0
832700fffffffff,120.0,0.0,0.0,0.0
832701fffffffff,10.0,0.0,0.0,0.0
832702fffffffff,368.0,0.0,0.0,0.0
832703fffffffff,231.0,0.0,0.0,0.0
832705fffffffff,13.0,0.0,0.0,0.0
832706fffffffff,49.0,0.0,0.0,0.0
832708fffffffff,110.0,0.0,0.0,14.0
832709fffffffff,910.0,0.0,0.0,70.0
83270afffffffff,145.0,0.0,0.0,4.0
83270bfffffffff,245.0,0.0,0.0,11.0
83270cfffffffff,24.0,0.0,0.0,0.0
83270dfffffffff,64.0,0.0,0.0,3.0
83270efffffffff,244.0,0.0,0.0,6.0
832710fffffffff,108.0,0.0,0.0,0.0
832711fffffffff,81.0,0.0,0.0,0.0
832712fffffffff,19.0,0.0,0.0,0.0
832713fffffffff,28.0,0.0,0.0,0.0
832714fffffffff,2.0,0.0,0.0,0.0
832715fffffffff,11.0,0.0,0.0,0.0
832716fffffffff,4.0,0.0,0.0,0.0
832718fffffffff,36.0,0.0,0.0,0.0
832719fffffffff,160.0,0.0,0.0,0.0
83271afffffffff,23.0,0.0,0.0,0.0
83271bfffffffff,60.0,0.0,0.0,4.0
83271cfffffffff,656.0,0.0,0.0,0.0
83271dfffffffff,95.0,0.0,0.0,0.0
83271efffffffff,7.0,0.0,0.0,0.0
832721fffffffff,5.0,0.0,0.0,0.0
832728fffffffff,3.0,0.0,0.0,0.0
832729fffffffff,8.0,0.0,0.0,0.0
83272afffffffff,10.0,0.0,0.0,0.0
83272bfffffffff,5.0,0.0,0.0,0.0
83272cfffffffff,2.0,0.0,0.0,0.0
832734fffffffff,5.0,0.0,0.0,0.0
832735fffffffff,1.0,0.0,0.0,0.0
832736fffffffff,2.0,0.0,0.0,0.0
832740fffffffff,345.0,0.0,0.0,0.0
832741fffffffff,629.0,0.0,0.0,0.0
832742fffffffff,644.0,0.0,0.0,72.0
832743fffffffff,395.0,0.0,0.0,0.0
832744fffffffff,517.0,0.0,0.0,0.0
832745fffffffff,498.0,0.0,0.0,0.0
832746fffffffff,2195.0,0.0,0.0,78.0
832748fffffffff,1695.0,0.0,0.0,0.0
832749fffffffff,1049.0,0.0,0.0,0.0
83274afffffffff,158.0,0.0,0.0,0.0
83274bfffffffff,612.0,0.0,0.0,0.0
83274cfffffffff,178.0,0.0,0.0,0.0
83274dfffffffff,888.0,0.0,0.0,0.0
83274efffffffff,343.0,0.0,0.0,0.0
832750fffffffff,218.0,0.0,0.0,7.0
832751fffffffff,281.0,0.0,0.0,28.0
832752fffffffff,608.0,0.0,0.0,2.0
832753fffffffff,66.0,0.0,0.0,0.0
832754fffffffff,610.0,0.0,0.0,66.0
832755fffffffff,1491.0,0.0,0.0,40.0
832756fffffffff,1002.0,0.0,0.0,217.0
832758fffffffff,1467.0,0.0,0.0,11.0
832759fffffffff,2755.0,0.0,0.0,40.0
83275afffffffff,75.0,0.0,0.0,0.0
83275bfffffffff,218.0,0.0,0.0,2.0
83275cfffffffff,453.0,0.0,0.0,5.0
83275dfffffffff,1997.0,0.0,0.0,16.0
83275efffffffff,287.0,0.0,0.0,5.0
832760fffffffff,237.0,0.0,0.0,18.0
832761fffffffff,132.0,0.0,0.0,6.0
832763fffffffff,1877.0,0.0,0.0,4.0
832764fffffffff,62.0,0.0,0.0,0.0
832765fffffffff,288.0,0.0,0.0,6.0
832766fffffffff,61.0,0.0,0.0,6.0
832768fffffffff,94.0,0.0,0.0,0.0
832769fffffffff,300.0,0.0,0.0,3.0
83276afffffffff,2364.0,0.0,0.0,0.0
83276bfffffffff,1178.0,0.0,0.0,0.0
